policy_entropy,ep_reward_mean,true_reward,policy_loss,clipfrac,fps,value_loss,approxkl,time_elapsed,serial_timesteps,n_updates,explained_variance,total_timesteps,ep_len_mean
4.1997676,0.5566629756352972,0.012188396,-0.0022284533,0.037404,56021,0.011820548,0.0037633956,312.9280741214752,86750,347,0.9737180173397064,8675000,80.06
4.195596,0.39986219785039795,0.011910576,-0.0021133444,0.030739998,53555,0.00909838,0.003254657,313.77822709083557,87000,348,0.9803644865751266,8700000,78.59
4.188282,0.4984287203650024,0.012018215,-0.001959529,0.030576,54980,0.011425696,0.003278476,314.66070675849915,87250,349,0.9734525568783283,8725000,85.34
4.182744,0.47389180589799934,0.012299734,-0.002312268,0.030416,56494,0.0135965245,0.0031324092,315.53844809532166,87500,350,0.9717637933790684,8750000,81.81
4.181348,0.4702496658850987,0.01124618,-0.0022496395,0.03434,55810,0.011213376,0.0035767402,316.39283895492554,87750,351,0.97596076130867,8775000,93.33
4.1776557,0.5100416945229677,0.010698131,-0.0019359693,0.038096003,53452,0.010434226,0.0038219038,317.2375319004059,88000,352,0.9767730236053467,8800000,84.0
4.1750765,0.5595136929357875,0.011249311,-0.002499839,0.043463998,55261,0.014541316,0.0038748619,318.12480568885803,88250,353,0.9676635339856148,8825000,84.63
4.17255,0.233927645120375,0.010700775,-0.0023713792,0.041947998,55088,0.008057093,0.003949738,318.9918613433838,88500,354,0.9822460673749447,8850000,67.5
4.16481,0.5612925579027266,0.011345539,-0.002622427,0.048328005,55880,0.01331252,0.0044950806,319.8551788330078,88750,355,0.9687941521406174,8875000,75.71
4.158677,0.524020647452232,0.012514422,-0.0024492727,0.04442,52610,0.009417405,0.004277479,320.7086205482483,89000,356,0.9771121833473444,8900000,80.18
4.154657,0.2952964206681281,0.011143179,-0.0023814356,0.043444,55059,0.008419226,0.0041613923,321.61062026023865,89250,357,0.978289170190692,8925000,74.61
4.149577,0.5538054561134709,0.012078935,-0.0021922335,0.036615998,56166,0.011578206,0.0037845194,322.4879207611084,89500,358,0.973385076969862,8950000,79.99
4.1424937,0.3070047125172255,0.011529788,-0.0015207148,0.042684,54867,0.011129638,0.0041650836,323.3663468360901,89750,359,0.9732669051736593,8975000,70.11
4.1345415,0.31072551183291125,0.012291845,-0.0018453117,0.043872003,52984,0.017061727,0.0042472165,324.24118757247925,90000,360,0.9561794549226761,9000000,69.44
4.1290984,0.3964608942404357,0.010474236,-0.002424455,0.043856002,55106,0.015048263,0.004238303,325.1259250640869,90250,361,0.9673360101878643,9025000,78.19
4.124118,0.3181918181762489,0.01119205,-0.0023873546,0.033256,55466,0.013657095,0.0037143554,325.9925169944763,90500,362,0.9675437211990356,9050000,76.57
4.1193414,0.44288033933517,0.01028644,-0.0017623117,0.031672,54625,0.009604109,0.0034056357,326.856525182724,90750,363,0.9774884022772312,9075000,84.92
4.115196,0.6103209768106171,0.013821321,-0.0028177474,0.044032,52635,0.010930372,0.0041201627,327.72798228263855,91000,364,0.9729047026485205,9100000,83.48
4.1108336,0.32236847081085446,0.011202553,-0.002385093,0.047352005,55482,0.012176051,0.0043565826,328.6335988044739,91250,365,0.970567375421524,9125000,72.04
4.1016016,0.5125851000952344,0.010287823,-0.0021370305,0.057396002,54215,0.01446107,0.00493074,329.5109951496124,91500,366,0.9683545306324959,9150000,82.0
4.093972,0.36633148494845047,0.011421875,-0.0020134915,0.025208,56238,0.021132069,0.0030252696,330.38463139533997,91750,367,0.947840478271246,9175000,78.2
4.0934973,0.2812527335793493,0.01096507,-0.002992773,0.051335998,56442,0.013172677,0.00454472,331.23044991493225,92000,368,0.9679400213062763,9200000,74.37
4.093178,0.3668075580759762,0.012433346,-0.0027042774,0.034084,55045,0.012690036,0.0034352895,332.09372067451477,92250,369,0.9688550122082233,9225000,75.15
4.089824,0.4011745031549754,0.0113879545,-0.00215254,0.036828,54712,0.013519108,0.0036516313,332.9761710166931,92500,370,0.9679334796965122,9250000,77.29
4.084191,0.32874469732558564,0.011681293,-0.0020430584,0.039091997,56260,0.013904402,0.0037893485,333.8656897544861,92750,371,0.9666651301085949,9275000,73.43
4.0802946,0.3531018703111499,0.010898526,-0.0023607775,0.03138,55420,0.008673926,0.003353646,334.7136437892914,93000,372,0.9766122289001942,9300000,88.46
4.0761976,0.3899191313423671,0.010106317,-0.003070742,0.045988,55084,0.015047546,0.00416746,335.5702426433563,93250,373,0.9639902077615261,9325000,76.75
4.0706835,0.27901279506989696,0.0102098165,-0.0022179694,0.032472,54630,0.01123134,0.0035517183,336.4287474155426,93500,374,0.9696240723133087,9350000,81.26
4.0631285,0.4091331513756347,0.009113703,-0.0027443438,0.044251997,54474,0.012043888,0.004203074,337.2814395427704,93750,375,0.9709584042429924,9375000,91.2
4.0578303,0.3160639408334256,0.011542381,-0.0026861012,0.041372,55267,0.019668577,0.004125918,338.1536874771118,94000,376,0.9474990405142307,9400000,78.54
4.0540533,0.16335700582207666,0.010888296,-0.0025410005,0.03648,56660,0.015756752,0.0036152701,339.02098965644836,94250,377,0.9601702392101288,9425000,71.72
4.049469,0.4905774691283182,0.013165869,-0.0020853623,0.052284002,55846,0.010787182,0.0045843674,339.8649115562439,94500,378,0.9729940723627806,9450000,85.49
4.042985,0.3676275610951851,0.010700714,-0.00245187,0.037812002,56727,0.016119432,0.003808235,340.71453857421875,94750,379,0.9661114998161793,9475000,83.47
4.036504,0.47853249061842573,0.011958828,-0.0022168676,0.051316,54555,0.014670292,0.0045392276,341.59374475479126,95000,380,0.9661686085164547,9500000,82.49
4.0321913,0.22160802415904185,0.011837196,-0.0022325118,0.025044,53160,0.012336429,0.002936086,342.4730124473572,95250,381,0.9732834659516811,9525000,76.49
4.0271897,0.3934360987829973,0.012292735,-0.002532689,0.03878,56122,0.011243827,0.003848068,343.36122941970825,95500,382,0.9720900040119886,9550000,79.63
4.0253587,0.38373289135297656,0.01103645,-0.0023826754,0.032356,56270,0.010981227,0.0034804984,344.21423077583313,95750,383,0.9776019416749477,9575000,81.49
4.021758,0.43288767394984007,0.012198389,-0.0021300195,0.032728,57160,0.01560514,0.0035539283,345.0539565086365,96000,384,0.9622620083391666,9600000,75.43
4.0159416,0.32781071633684855,0.009779856,-0.0017910127,0.042576,56482,0.02038737,0.0040263585,345.91400241851807,96250,385,0.955057431012392,9625000,80.38
4.010638,0.4361084466438433,0.012979424,-0.0021124524,0.028244,53429,0.010832755,0.0032743826,346.7641661167145,96500,386,0.9754638746380806,9650000,76.81
4.003839,0.4064221093392598,0.010724835,-0.0023146286,0.04696,53020,0.01672867,0.0043306435,347.6505115032196,96750,387,0.9657750874757767,9675000,74.87
3.9986446,0.41475578351458353,0.011450779,-0.0019637686,0.046775997,52829,0.013362668,0.0044035283,348.5433712005615,97000,388,0.968797005712986,9700000,75.59
3.9938369,0.5343973110076309,0.012523589,-0.0024188082,0.031595998,55977,0.012630165,0.003259896,349.4326844215393,97250,389,0.9726319741457701,9725000,79.8
3.9900463,0.11975947642168648,0.010361471,-0.0022855487,0.033752,55671,0.008897591,0.0034426607,350.2844400405884,97500,390,0.9798076171427965,9750000,75.4
3.986641,0.2957382515709389,0.011842585,-0.0026253387,0.037848,54533,0.011507185,0.0038715415,351.14383244514465,97750,391,0.9719470534473658,9775000,70.28
3.979451,0.45354791100875674,0.011532202,-0.002470394,0.036496,55290,0.0064698756,0.0038033456,352.02008271217346,98000,392,0.9858811059966683,9800000,91.91
3.9722614,0.5590092646039109,0.012095663,-0.0025728294,0.035184003,54755,0.009286095,0.0036347117,352.90188336372375,98250,393,0.9760556723922491,9825000,77.64
3.964436,0.3764424362020168,0.0111362785,-0.0019140553,0.027196001,55408,0.0088123325,0.0030347714,353.768515586853,98500,394,0.9789458941668272,9850000,74.83
3.9603448,0.4419202998085143,0.013082287,-0.0023982388,0.054096002,53283,0.012893262,0.004652999,354.66028690338135,98750,395,0.9705902710556984,9875000,77.38
3.9599674,0.49228156132137885,0.0107433945,-0.0021518525,0.038968004,53389,0.0111277895,0.0038212254,355.5632390975952,99000,396,0.9728714972734451,9900000,80.44
3.957887,0.4332617694649175,0.011028184,-0.0022542872,0.043800004,54948,0.012528886,0.0042781318,356.45091557502747,99250,397,0.9739448204636574,9925000,78.08
3.9535325,0.43121208271982936,0.012095219,-0.0025592155,0.045772,56465,0.011770226,0.0042578867,357.3051564693451,99500,398,0.9732270818203688,9950000,79.86
3.951678,0.3930340562909987,0.011148785,-0.002923964,0.046472,49409,0.014260195,0.004442624,358.1640329360962,99750,399,0.9709400795400143,9975000,84.15
3.9503162,0.5341622711379795,0.012163551,-0.0021996875,0.0317,53189,0.012481265,0.003484524,359.1153988838196,100000,400,0.9722030777484179,10000000,79.09
3.9460435,0.3478573693363887,0.012759692,-0.0027226568,0.033304,54680,0.010887453,0.003590939,360.0097098350525,100250,401,0.9741958491504192,10025000,73.02
3.93765,0.4925265710797828,0.011998878,-0.0024690516,0.041484002,56208,0.011716405,0.0039477693,360.91249227523804,100500,402,0.9712608158588409,10050000,82.66
3.9340413,0.4066947147147755,0.011342701,-0.0024896008,0.040636,55127,0.009328741,0.003876071,361.7552738189697,100750,403,0.9791652746498585,10075000,75.63
3.9309764,0.4556096976452881,0.011383544,-0.0020073524,0.032403998,55476,0.010034362,0.0033026482,362.6250808238983,101000,404,0.9727248903363943,10100000,79.15
3.9247947,0.4485500014858212,0.01053005,-0.0015145924,0.025972003,55911,0.013274679,0.0030989754,363.4897446632385,101250,405,0.9676424860954285,10125000,80.54
3.9167302,0.5311037286302291,0.011710999,-0.0023017053,0.045296002,54807,0.013327693,0.0041829636,364.35077810287476,101500,406,0.9704524781554937,10150000,81.88
3.9089885,0.4414718863551829,0.012266948,-0.0026937374,0.053900003,54401,0.010320598,0.004762829,365.20386505126953,101750,407,0.9761825986206532,10175000,86.11
3.9030423,0.4157690230857918,0.012677948,-0.0027678157,0.047608003,56450,0.008220082,0.0043732333,366.07374238967896,102000,408,0.981177132576704,10200000,81.73
3.8980618,0.32988574107881274,0.013093731,-0.0023695545,0.028088,56067,0.009793444,0.0031684556,366.9317274093628,102250,409,0.9778866805136204,10225000,72.05
3.895319,0.5622207774062972,0.01270637,-0.0022197186,0.041012004,47880,0.011181909,0.0039060663,367.77772331237793,102500,410,0.975352032110095,10250000,85.27
3.8927765,0.4245117549965016,0.011715005,-0.0027782563,0.038828,54650,0.010652814,0.003954249,368.90602469444275,102750,411,0.9778831955045462,10275000,87.36
3.892318,0.3982387985811602,0.012449851,-0.0019178651,0.037076,54358,0.01064938,0.0038624152,369.7750804424286,103000,412,0.9736942201852798,10300000,75.48
3.8921058,0.14477647736239532,0.010618074,-0.002185971,0.027791997,56569,0.013804133,0.0030839583,370.6524374485016,103250,413,0.970248319208622,10325000,72.93
3.8911197,0.422521052470729,0.011092711,-0.0019079794,0.038784,54487,0.013594841,0.0038628508,371.5248296260834,103500,414,0.9681521914899349,10350000,85.11
3.8925605,0.596469358853127,0.012508331,-0.0021489835,0.027759999,55317,0.010044637,0.0031675282,372.39883255958557,103750,415,0.9766580257564783,10375000,80.1
3.895694,0.42801074403407485,0.010488853,-0.0024342393,0.031696,55305,0.014575185,0.003310515,373.2443175315857,104000,416,0.9701862279325724,10400000,80.5
3.897758,0.516584542458653,0.011378801,-0.0022666142,0.041068,56184,0.013690363,0.003912135,374.09605503082275,104250,417,0.9679225608706474,10425000,78.19
3.8956065,0.6093408043284262,0.012849148,-0.0022243953,0.040688,55097,0.009001304,0.0039267256,374.95065569877625,104500,418,0.9799167606979609,10450000,84.64
3.8915546,0.6030867457649584,0.013185113,-0.0019271427,0.036567997,55330,0.008106021,0.0036607045,375.80464220046997,104750,419,0.9799885246902704,10475000,77.88
3.8914962,0.2557832691516228,0.01272954,-0.002182013,0.027644003,55979,0.009559527,0.003181011,376.6733124256134,105000,420,0.9763958919793367,10500000,79.18
3.8931534,0.38881996516858636,0.013654853,-0.0019858363,0.022188,54994,0.009479756,0.0027536002,377.5260627269745,105250,421,0.9772794675081968,10525000,75.97
3.8917384,0.5429145976246786,0.012950205,-0.0026840009,0.035931997,55146,0.012552622,0.0038370031,378.39076495170593,105500,422,0.9718621745705605,10550000,80.33
3.8889909,0.5689634370737509,0.012891657,-0.001979025,0.026431998,54925,0.00878624,0.0030517164,379.2403745651245,105750,423,0.9800355713814497,10575000,85.69
3.887595,0.46935608769701503,0.012776273,-0.002299515,0.051136,55939,0.012553265,0.004496321,380.0917737483978,106000,424,0.9715171456336975,10600000,72.54
3.8869483,0.40657374603567403,0.012354868,-0.002060599,0.026488,56600,0.008924605,0.0030696592,380.9300653934479,106250,425,0.979274220764637,10625000,80.73
3.882972,0.5011322338919513,0.012213998,-0.0023116847,0.036824003,55727,0.011879198,0.0037924233,381.78478741645813,106500,426,0.9693929720669985,10650000,77.3
3.875319,0.354725886108605,0.012243969,-0.0021060342,0.036328,55797,0.010010197,0.0035854522,382.6416959762573,106750,427,0.9742219727486372,10675000,80.97
3.8678823,0.5037246434085774,0.01144354,-0.0023613186,0.038456,54600,0.008598236,0.0037772865,383.4883542060852,107000,428,0.9784040115773678,10700000,87.42
3.8634777,0.42476243047081425,0.011829018,-0.0017777493,0.03042,55928,0.012669764,0.0033362745,384.35871863365173,107250,429,0.9707454778254032,10725000,87.45
3.8638465,0.371529115368777,0.01281418,-0.0021972856,0.030923998,55875,0.012351048,0.0031366614,385.205105304718,107500,430,0.970413064584136,10750000,82.48
3.86399,0.27627286571419035,0.011691875,-0.0017219612,0.0338,56945,0.012618964,0.0034714802,386.04300904273987,107750,431,0.971302280202508,10775000,73.95
3.8633544,0.4402282746767423,0.012600616,-0.0021862448,0.036916003,54580,0.013369282,0.0036705937,386.8849461078644,108000,432,0.9695697538554668,10800000,78.29
3.8608005,0.49285957260095814,0.011125392,-0.0022232793,0.048123997,54490,0.016732698,0.0043348703,387.7570011615753,108250,433,0.95535459369421,10825000,83.9
3.8583064,0.30593844353281063,0.012283064,-0.002697994,0.047796,54136,0.009814295,0.0043181465,388.63594818115234,108500,434,0.9770346321165562,10850000,85.65
3.8559117,0.5456642086482333,0.0117850965,-0.0015955141,0.070316,55702,0.019201424,0.0057957494,389.5015733242035,108750,435,0.9547666124999523,10875000,82.88
3.8517964,0.38548376382750943,0.011368906,-0.002180067,0.033344,54627,0.011820547,0.0035564876,390.3521635532379,109000,436,0.9686850532889366,10900000,83.86
3.8477726,0.33249242513136634,0.012281487,-0.0022717318,0.037388004,52024,0.012032371,0.0037028242,391.2040185928345,109250,437,0.9683919250965118,10925000,76.79
3.843862,0.44156107622823315,0.012075014,-0.0019766567,0.03066,55495,0.009145802,0.0033223457,392.1257734298706,109500,438,0.9779270105063915,10950000,75.2
3.8407154,0.3174834438219784,0.010549578,-0.0026725498,0.041448,56765,0.01424994,0.0041281832,392.99490904808044,109750,439,0.9630690030753613,10975000,77.27
3.8385842,0.12727251213817908,0.010325347,-0.0016256046,0.023408,55218,0.011902141,0.003004549,393.8295407295227,110000,440,0.9711446780711412,11000000,77.93
3.8391948,0.5281381828172858,0.011993957,-0.0024693445,0.038564004,45611,0.010106461,0.0038355377,394.6979646682739,110250,441,0.9759116247296333,11025000,85.84
3.8355808,0.5609757670309182,0.012241618,-0.00224447,0.025387999,55300,0.00806338,0.0030316405,395.6582000255585,110500,442,0.9789884425699711,11050000,95.48
3.829483,0.4452781123696718,0.012641395,-0.0028484708,0.040083997,53016,0.014431727,0.003997759,396.5157468318939,110750,443,0.9648231640458107,11075000,87.48
3.8238652,0.4679984036419583,0.012788161,-0.0026038669,0.045719996,54719,0.011578146,0.0041842936,397.3917932510376,111000,444,0.9721072670072317,11100000,77.62
3.8167439,0.38362906608357433,0.013291082,-0.0018439569,0.03646,53669,0.008159929,0.0038609686,398.2654151916504,111250,445,0.9797521978616714,11125000,84.26
3.8106937,0.39727969285068426,0.01223038,-0.0020351217,0.041368,56197,0.013939487,0.004000176,399.1152238845825,111500,446,0.9649258106946945,11150000,84.63
3.8005211,0.46823656039121714,0.012208999,-0.0025299878,0.027668,56523,0.009275602,0.0030816337,399.9779763221741,111750,447,0.9765133894979954,11175000,77.17
3.7910736,0.7400415550325125,0.013846321,-0.0022119284,0.03512,54688,0.010134163,0.003609582,400.8215527534485,112000,448,0.9764018971472979,11200000,84.87
3.7892284,0.23069564271562057,0.012494374,-0.0027294406,0.045224003,55415,0.008272741,0.004201063,401.674165725708,112250,449,0.9824972748756409,11225000,72.5
3.7868583,0.2987858014550011,0.012212457,-0.0028891687,0.052635998,55063,0.012408128,0.0047357623,402.52633261680603,112500,450,0.9703973922878504,11250000,80.5
3.7836254,0.6967327025555722,0.012286634,-0.002333704,0.040912,53195,0.009300782,0.003855598,403.3804633617401,112750,451,0.9768687766045332,11275000,86.36
3.7784991,0.3559815267763997,0.011753845,-0.0018931658,0.027876,57473,0.007824624,0.003196881,404.25678849220276,113000,452,0.9834598526358604,11300000,82.44
3.7702832,0.413564660468287,0.012887053,-0.0023685647,0.039292,55919,0.008064838,0.0039661084,405.0851171016693,113250,453,0.9809022154659033,11325000,79.64
3.765576,0.6121690057819115,0.012529193,-0.0028649108,0.030124,55739,0.01008548,0.0032831256,405.9424147605896,113500,454,0.9745332580059767,11350000,87.72
3.7635448,0.46704680558653594,0.012166501,-0.0018161569,0.029284,57221,0.016149834,0.0033344664,406.7898967266083,113750,455,0.9627499170601368,11375000,78.13
3.7587523,0.5262030777446216,0.013480077,-0.002248663,0.041908003,55348,0.008065532,0.004111845,407.6187710762024,114000,456,0.9805335607379675,11400000,80.36
3.7534747,0.4382776881060852,0.0118894875,-0.0024599559,0.039599996,53809,0.013920827,0.0038878135,408.4679069519043,114250,457,0.9687767159193754,11425000,87.58
3.753018,0.4519161908715273,0.012246786,-0.0019634825,0.032516,53114,0.007791836,0.00348912,409.3740622997284,114500,458,0.9820368681102991,11450000,80.4
3.7520442,0.4832300271304291,0.0111409705,-0.002082012,0.039868005,56539,0.010821095,0.003942413,410.240624666214,114750,459,0.9762777090072632,11475000,82.64
3.7493172,0.42752654002359125,0.011912298,-0.0026161834,0.042736,57457,0.0118118785,0.0040658643,411.0865159034729,115000,460,0.97052220441401,11500000,76.65
3.7493255,0.4273973245836123,0.0132588735,-0.00251196,0.040551998,56345,0.009881016,0.004013467,411.9306011199951,115250,461,0.9762389287352562,11525000,78.33
3.7460132,0.5827806108290929,0.012712124,-0.002463208,0.041360002,56263,0.00852555,0.004039038,412.7891163825989,115500,462,0.9780561942607164,11550000,86.6
3.7394226,0.5114685028630993,0.012181347,-0.0025809782,0.050484,56697,0.00991021,0.0045401203,413.63372445106506,115750,463,0.9764814712107182,11575000,86.14
3.7350407,0.4149739905303953,0.011437535,-0.0027669978,0.041031998,56908,0.008268838,0.003935582,414.47436261177063,116000,464,0.9804306607693434,11600000,80.46
3.7294064,0.46818078332002416,0.012217254,-0.0011670289,0.07551199,53726,0.011562845,0.0061937436,415.3074245452881,116250,465,0.976479209959507,11625000,80.37
3.7246292,0.3177728134117706,0.011022409,-0.0024282495,0.051228005,56689,0.0095819365,0.004634272,416.1646201610565,116500,466,0.9790608491748571,11650000,86.7
3.7152038,0.36117919319489145,0.010781318,-0.0013347601,0.072908,55720,0.010309143,0.005980075,417.0000822544098,116750,467,0.9761708881705999,11675000,82.06
3.706993,0.4044286483015503,0.011942616,-0.0022704308,0.038096003,57001,0.008751919,0.0038830135,417.842365026474,117000,468,0.9796362947672606,11700000,77.61
3.701716,0.44235926236856926,0.013417323,-0.0016478436,0.043716,55103,0.012487648,0.004190721,418.68916177749634,117250,469,0.9697910733520985,11725000,74.39
3.6990745,0.4107312206119815,0.012622088,-0.00246715,0.06364401,53741,0.013243532,0.005304817,419.5550072193146,117500,470,0.9685316346585751,11750000,75.27
3.6959515,0.5272597990434132,0.013121524,-0.002146889,0.070444,54810,0.013615879,0.005737123,420.4351325035095,117750,471,0.9684767983853817,11775000,81.25
3.693215,0.5403482480949242,0.010872301,-0.002610768,0.036528,55483,0.011956512,0.003745823,421.278920173645,118000,472,0.9696057047694921,11800000,81.59
3.6881528,0.35497450913384343,0.011124589,-0.001919801,0.029124001,54978,0.009179093,0.003363429,422.11979722976685,118250,473,0.975154671818018,11825000,81.59
3.6829522,0.3051482299702093,0.011506663,-0.0023935286,0.032339998,54710,0.009182519,0.0033975933,422.9709403514862,118500,474,0.9764349013566971,11850000,77.8
3.6794498,0.4711696600804862,0.013193495,-0.0028151867,0.051232003,54112,0.012639339,0.0046332725,423.8308184146881,118750,475,0.9721589218825102,11875000,78.98
3.6752133,0.3546033206501755,0.012020851,-0.0011751339,0.080479994,54405,0.009661237,0.0063096597,424.69334983825684,119000,476,0.9781586714088917,11900000,77.64
3.6718097,0.3065191259178766,0.011894514,-0.0019775077,0.03472,55590,0.01314277,0.0036238856,425.55891394615173,119250,477,0.9668216817080975,11925000,72.16
3.6716332,0.4175334319413946,0.01387568,-0.0024061557,0.042416003,55863,0.013627132,0.0039946265,426.410272359848,119500,478,0.9665110819041729,11950000,73.32
3.671885,0.5438932792816457,0.013927904,-0.002597772,0.031940002,56030,0.011088679,0.0033999763,427.2819814682007,119750,479,0.9737752247601748,11975000,83.62
3.6711822,0.4042254094846862,0.013704994,-0.0019059557,0.037156,56416,0.013319081,0.0037680473,428.1333088874817,120000,480,0.9707079064100981,12000000,76.99
3.67077,0.35909080047273106,0.012977737,-0.0024667592,0.038376,54292,0.0093864,0.0037236023,428.9796447753906,120250,481,0.9754997361451387,12025000,75.08
3.6683426,0.3972953584777838,0.012091626,-0.002655842,0.061236,53520,0.011759461,0.0052254177,429.85191440582275,120500,482,0.9725400898605585,12050000,85.1
3.6663575,0.42530674473073743,0.012624873,-0.0022708513,0.032996003,56626,0.011619377,0.0036161556,430.71554160118103,120750,483,0.9710742011666298,12075000,79.52
3.663884,0.4248759027820688,0.012672848,-0.0021330114,0.059568,56029,0.011923715,0.004907349,431.5517838001251,121000,484,0.9724314641207457,12100000,80.2
3.6598248,0.5448544380431554,0.012366992,-0.002201467,0.042968,56644,0.011906462,0.0041669244,432.3973467350006,121250,485,0.9724978022277355,12125000,80.79
3.6524634,0.3446729541545045,0.01221857,-0.00203165,0.038379997,55873,0.011222826,0.003873907,433.25017619132996,121500,486,0.9724268391728401,12150000,82.56
3.6464112,0.15211610636656134,0.01199069,-0.0014795902,0.05672,54844,0.010841722,0.0048781047,434.1108703613281,121750,487,0.9741143360733986,12175000,75.15
3.6409893,0.4676365682799451,0.01197147,-0.0022673893,0.035104,56114,0.008605729,0.003599782,434.9577696323395,122000,488,0.9781480524688959,12200000,79.1
3.635456,0.5932691920079333,0.01316437,-0.0018204838,0.043868,55622,0.010612077,0.004056065,435.8045024871826,122250,489,0.9754463341087103,12225000,87.9
3.627631,0.5048981307832731,0.0128293885,-0.0025747467,0.040856,53480,0.013210234,0.0039956435,436.6489944458008,122500,490,0.9702291749417782,12250000,89.99
3.6194184,0.3862569892670058,0.012027331,-0.0023095398,0.050104003,52532,0.009230091,0.0045543816,437.5173053741455,122750,491,0.9787895083427429,12275000,75.94
3.6170774,0.6839121280393664,0.0130364625,-0.002827992,0.053644,56674,0.014528373,0.004685867,438.3983941078186,123000,492,0.9646366015076637,12300000,88.12
3.6143143,0.38404151972947376,0.012839838,-0.0028699075,0.05072,56366,0.009709058,0.004510817,439.2291910648346,123250,493,0.9789217282086611,12325000,81.98
3.608281,0.6670830208205052,0.013086548,-0.0023006282,0.051459998,53119,0.008334535,0.0045829965,440.0600166320801,123500,494,0.9797088373452425,12350000,89.83
3.6014767,0.5610744916139265,0.012440603,-0.0018076736,0.026736,56176,0.015623109,0.0031021119,440.9489152431488,123750,495,0.9636183679103851,12375000,85.16
3.5961576,0.6321815627298679,0.013204915,-0.0022790234,0.035552002,55485,0.009870161,0.0037365202,441.80290150642395,124000,496,0.9771547093987465,12400000,86.61
3.5924706,0.5998134971394711,0.0131806545,-0.0022690909,0.04248,53877,0.016365476,0.0041192933,442.66785049438477,124250,497,0.9590503610670567,12425000,81.63
3.5933642,0.45908517454073716,0.0128911575,-0.002338336,0.041899998,55534,0.011703641,0.004001376,443.5311050415039,124500,498,0.9691733364015818,12450000,82.04
3.590734,0.2736161434992846,0.011637483,-0.0021890453,0.037659995,55041,0.01662891,0.0037284475,444.38179111480713,124750,499,0.9594053067266941,12475000,79.04
3.5866532,0.3797412451609037,0.012542933,-0.0016952902,0.033788003,56210,0.0151144285,0.0036499358,445.2233729362488,125000,500,0.9633874855935574,12500000,75.81
3.5811088,0.5311808330049678,0.013057118,-0.0021780038,0.035808004,55685,0.01544855,0.0036735903,446.0636670589447,125250,501,0.9610982052981853,12525000,84.68
3.5763714,0.6754430820320522,0.013128397,-0.002511762,0.057112,53716,0.012252243,0.005027265,446.92154264450073,125500,502,0.9643177911639214,12550000,79.83
3.5713646,0.559051447334017,0.01410102,-0.001809724,0.041244,56858,0.008713406,0.0040845177,447.78947734832764,125750,503,0.9762196131050587,12575000,86.97
3.567144,0.3393333473529998,0.012607794,-0.0015203513,0.071328,55255,0.013432982,0.0058779544,448.62171053886414,126000,504,0.9662096165120602,12600000,78.2
3.564446,0.48126462884191595,0.012756834,-0.0022418483,0.05384,56413,0.007855384,0.004845314,449.4919526576996,126250,505,0.9816010259091854,12625000,82.01
3.5621865,0.3676446659674821,0.012995064,-0.0024857358,0.055372,54434,0.012185765,0.004906522,450.34622836112976,126500,506,0.970046442002058,12650000,77.98
3.5619044,0.3840851501604149,0.012407929,-0.00077317364,0.06401999,52050,0.007769051,0.0053071612,451.218633890152,126750,507,0.9816434681415558,12675000,80.35
3.5614228,0.4886377671731657,0.013696466,-0.0018892832,0.030932,54862,0.011551735,0.0034125012,452.1119065284729,127000,508,0.9695969335734844,12700000,75.17
3.5609155,0.7245843854703446,0.014991577,-0.0015841499,0.048828002,55294,0.010684678,0.0044645076,452.9675590991974,127250,509,0.9734404850751162,12725000,87.27
3.556228,0.41601955087379056,0.012242172,-0.0025009639,0.039471995,53396,0.015641764,0.0040280437,453.82579231262207,127500,510,0.959645252674818,12750000,78.25
3.5536659,0.48414368547189596,0.01252542,-0.0024548315,0.03814,53766,0.0064433157,0.0038121555,454.6971945762634,127750,511,0.9835512209683657,12775000,77.02
3.5533595,0.6479760255802285,0.013334661,-0.002472493,0.053036004,56534,0.009317242,0.00471636,455.55487513542175,128000,512,0.9781150873750448,12800000,83.8
3.5478425,0.2635784375815001,0.012284615,-0.0023997542,0.049048,55856,0.012032789,0.004292491,456.39908146858215,128250,513,0.9689554963260889,12825000,77.88
3.5445743,0.5235007618620477,0.01250789,-0.002748507,0.047932003,57128,0.014780328,0.0043762624,457.270822763443,128500,514,0.9628528840839863,12850000,86.09
3.5424366,0.44909219815572515,0.013399468,-0.0025784704,0.032955997,56563,0.007873566,0.0035697136,458.12663674354553,128750,515,0.9809147864580154,12875000,78.52
3.539432,0.43827079656007983,0.012951227,-0.0015765361,0.04398,56116,0.012732362,0.0042338786,458.97394824028015,129000,516,0.9687324911355972,12900000,79.99
3.5355103,0.4914269542532736,0.011067217,-0.002473424,0.046375997,56338,0.008892538,0.0042952737,459.84473156929016,129250,517,0.9781321659684181,12925000,86.01
3.5295086,0.34267177465690113,0.013831542,-0.0024223707,0.035531998,55602,0.010991981,0.0034983023,460.6960496902466,129500,518,0.9745412226766348,12950000,78.91
3.5236366,0.42577020767664975,0.014469572,-0.0026135307,0.035203997,54861,0.007907347,0.0036137425,461.54070949554443,129750,519,0.9793688878417015,12975000,79.47
3.5181592,0.6134931353713113,0.014006991,-0.0024294849,0.027987998,53365,0.006011464,0.0031407555,462.4230206012726,130000,520,0.9840796962380409,13000000,82.55
3.5119815,0.6745128243565705,0.014106028,-0.002482694,0.059563994,54594,0.010510914,0.0049899356,463.29113268852234,130250,521,0.9714075103402138,13025000,85.05
