ep_len_mean,time_elapsed,explained_variance,fps,policy_entropy,approxkl,total_timesteps,clipfrac,ep_reward_mean,n_updates,serial_timesteps,value_loss,true_reward,policy_loss
208.89,319.53129482269287,0.9244993403553963,51883,4.374252,0.00307567,8600000,0.026768003,7.955536407258881,344,86000,0.1803184,0.029538816,-0.001998901
207.47,320.44249391555786,0.9115052372217178,53346,4.3702936,0.003521324,8625000,0.035572004,8.369581522367007,345,86250,0.2069048,0.03177531,-0.002333836
204.98,321.3442032337189,0.9037507623434067,54285,4.365443,0.003014429,8650000,0.026332,7.632825326024495,346,86500,0.21203423,0.027826706,-0.0017268264
209.19,322.21937108039856,0.9225552156567574,55026,4.3635764,0.0033714264,8675000,0.034872003,8.076563901254467,347,86750,0.1791136,0.030191096,-0.001615884
207.45,323.08647775650024,0.9359591454267502,54234,4.3605046,0.0024785814,8700000,0.019460002,8.152398798618492,348,87000,0.16736454,0.029922292,-0.001683627
213.35,324.00238966941833,0.9384332001209259,51809,4.3536057,0.0031236173,8725000,0.029764,8.413228675280852,349,87250,0.13398986,0.03239295,-0.0016935043
200.76,324.9026713371277,0.9412803500890732,52849,4.345868,0.003145558,8750000,0.028932,7.830591188791893,350,87500,0.16335914,0.028524669,-0.0015470557
223.72,325.8005645275116,0.9474740363657475,55120,4.3393803,0.0026694322,8775000,0.021504,8.723188325323363,351,87750,0.11652373,0.03367131,-0.0017528407
226.31,326.66223335266113,0.9451596960425377,51981,4.331725,0.0033454176,8800000,0.03096,8.522679693681676,352,88000,0.100989364,0.032892074,-0.0016982304
216.12,327.5564925670624,0.9349041283130646,51377,4.3265243,0.003193505,8825000,0.027592003,8.076774789817227,353,88250,0.14251815,0.030964892,-0.0013405298
199.66,328.47053956985474,0.8871927559375763,52778,4.3226376,0.003603264,8850000,0.03852,7.410335635804786,354,88500,0.26731303,0.027403906,-0.0015160352
227.03,329.3373875617981,0.9351681917905807,57510,4.3206615,0.0028169013,8875000,0.022707999,8.97012735635486,355,88750,0.12895896,0.034532804,-0.001755255
226.0,330.15494561195374,0.8684460520744324,55864,4.31789,0.002543331,8900000,0.017603999,8.297620207269274,356,89000,0.24078827,0.030274969,-0.0009829137
203.41,330.971399307251,0.9137009084224701,55833,4.315773,0.0033425689,8925000,0.036332004,7.6286592664521775,357,89250,0.21251726,0.027553022,-0.0013255117
207.47,331.8144209384918,0.8997364938259125,55728,4.312579,0.002509037,8950000,0.022652,7.51051031039704,358,89500,0.23965244,0.027704375,-0.001957614
224.47,332.63945746421814,0.9495543465018272,57580,4.307938,0.003533269,8975000,0.0331,8.782790090559402,359,89750,0.109357595,0.033261593,-0.0023532435
213.5,333.45758175849915,0.8758194744586945,51695,4.302385,0.004390924,9000000,0.045727998,8.389462695442871,360,90000,0.24932113,0.03195561,-0.0020393669
205.76,334.3710231781006,0.9026133865118027,53057,4.2981133,0.0039507863,9025000,0.041888,8.076563588297576,361,90250,0.23777053,0.028911993,-0.0017936776
205.26,335.25673389434814,0.816005527973175,49278,4.295064,0.004643494,9050000,0.053324003,7.771523858905912,362,90500,0.38028494,0.026992656,-0.0021593843
212.62,336.27524518966675,0.9096830561757088,52760,4.2914267,0.0032364062,9075000,0.029896,7.9168354189626875,363,90750,0.18355824,0.029886756,-0.0024359922
213.42,337.16433000564575,0.9246348738670349,54630,4.2870135,0.0028521498,9100000,0.024968,8.023345603249536,364,91000,0.17351985,0.030658616,-0.0012340022
214.62,338.0299153327942,0.9035042002797127,55341,4.2814856,0.00345455,9125000,0.034207996,7.933123830973063,365,91250,0.20218424,0.029939583,-0.0021653182
219.69,338.889128446579,0.9226447492837906,55378,4.274859,0.0029304912,9150000,0.024696,7.88695822535511,366,91500,0.14709333,0.029807784,-0.0020359904
211.56,339.7479772567749,0.9224794879555702,54846,4.272476,0.0036269843,9175000,0.034844,8.044959533911532,367,91750,0.17320664,0.030445745,-0.0020269493
228.29,340.6032645702362,0.9123353213071823,54425,4.2702675,0.003196105,9200000,0.030004,8.629410372242019,368,92000,0.14743766,0.033118583,-0.0019504298
217.92,341.47340536117554,0.9220519214868546,56404,4.2698674,0.0034720488,9225000,0.033928,7.728787398680979,369,92250,0.14878422,0.0288201,-0.0017457046
236.19,342.3235673904419,0.9190936461091042,55991,4.268174,0.003989251,9250000,0.041256,9.105182986589433,370,92500,0.13911083,0.0345582,-0.0014160685
222.1,343.1793270111084,0.9458008296787739,53575,4.266317,0.0042297887,9275000,0.046912,8.096812092126704,371,92750,0.10841582,0.03161888,-0.0011010993
214.48,344.05013275146484,0.9287412464618683,53949,4.2638326,0.0032305985,9300000,0.031183999,7.821605869235578,372,93000,0.16421534,0.029062007,-0.0017180186
217.72,344.9133541584015,0.9001057371497154,54329,4.2627077,0.0034955188,9325000,0.033776004,8.70770176156453,373,93250,0.20678404,0.032683447,-0.0020239975
232.24,345.7781038284302,0.9188154563307762,54039,4.264291,0.0030856628,9350000,0.029488001,9.165037342169562,374,93500,0.117047235,0.03561741,-0.0019460224
228.19,346.64314007759094,0.9603816047310829,54239,4.2672706,0.002942055,9375000,0.025255999,8.207645238713157,375,93750,0.06664351,0.031773597,-0.0018526331
228.9,347.5043680667877,0.9545247405767441,54743,4.2648644,0.003361412,9400000,0.031848002,8.515461024323494,376,94000,0.081692144,0.032889765,-0.0015689442
230.28,348.389595746994,0.9307420551776886,57318,4.2613726,0.004279309,9425000,0.046196003,9.23871722735169,377,94250,0.124708846,0.035299607,-0.0018101679
218.65,349.19369626045227,0.914814405143261,55363,4.2592998,0.004357492,9450000,0.04838,8.40159134306902,378,94500,0.15864539,0.03173129,-0.0023823183
229.75,350.03179907798767,0.9212108701467514,57199,4.2581453,0.0035792366,9475000,0.037268,8.585353548187667,379,94750,0.13235351,0.03282892,-0.001288808
212.52,350.83925008773804,0.9482364729046822,54505,4.2572684,0.0038270876,9500000,0.039816,8.018775706269098,380,95000,0.11498988,0.031112662,-0.00090875337
221.97,351.7152910232544,0.9104037433862686,53750,4.255992,0.0030417081,9525000,0.027884,8.278868527182057,381,95250,0.15476476,0.031867284,-0.0013841131
222.57,352.63458013534546,0.9652213416993618,50199,4.25319,0.0026576144,9550000,0.022064,8.651214686585227,382,95500,0.07097076,0.033164088,-0.0017873285
234.84,353.53821754455566,0.9359039515256882,52713,4.2493935,0.002881577,9575000,0.026656002,9.156340435198882,383,95750,0.10695183,0.03554052,-0.0013665877
212.32,354.43260884284973,0.93106459826231,52931,4.248135,0.0034394474,9600000,0.035156004,8.301246441870571,384,96000,0.16147193,0.031167356,-0.0021240613
221.36,355.3144075870514,0.9381148517131805,53617,4.248084,0.003959163,9625000,0.042936,8.668900790677727,385,96250,0.11150434,0.033799328,-0.0026294203
225.71,356.1827552318573,0.938390139490366,53367,4.2462225,0.003663872,9650000,0.035356,8.724043793816746,386,96500,0.11256616,0.033387147,-0.0016912112
226.48,357.04180574417114,0.945212721824646,52802,4.2434206,0.0055596605,9675000,0.068128,8.73733318841455,387,96750,0.11431174,0.033059303,-0.00074425404
231.26,357.916307926178,0.9235757812857628,52686,4.240433,0.004020217,9700000,0.043424,8.65138637958391,388,97000,0.12443125,0.03344142,-0.0017204776
230.97,358.7716209888458,0.922458715736866,55679,4.235654,0.004095436,9725000,0.041984003,8.954758840881505,389,97250,0.13175085,0.03368503,-0.0018914614
221.6,359.62013506889343,0.9536483474075794,53766,4.2300963,0.0035022781,9750000,0.03166,8.949555780936171,390,97500,0.11259983,0.033783156,-0.0019991838
225.91,360.49127221107483,0.955741785466671,56376,4.2253437,0.003060658,9775000,0.026884,9.030916415489592,391,97750,0.09323283,0.035137594,-0.0013732996
219.79,361.3394844532013,0.9277302175760269,53285,4.221121,0.0033821284,9800000,0.032644,8.652414530342613,392,98000,0.13680542,0.032568954,-0.0017654166
203.95,362.2098579406738,0.956876914948225,54555,4.2176156,0.004544897,9825000,0.051480003,8.17995191450369,393,98250,0.11883918,0.030357154,-0.002625139
202.84,363.09411454200745,0.9244941622018814,54861,4.2136817,0.0032705583,9850000,0.030704003,7.971218394395719,394,98500,0.18850851,0.02927629,-0.0017853342
220.87,363.95128083229065,0.9051783680915833,55778,4.210653,0.003558892,9875000,0.035112,8.430863599505027,395,98750,0.18144305,0.03137679,-0.001890565
226.97,364.8093285560608,0.9125111699104309,54759,4.2063165,0.0035964337,9900000,0.034323998,8.599971406132362,396,99000,0.13816811,0.03330518,-0.0018919266
217.1,365.6772212982178,0.9248236045241356,52547,4.1991816,0.00375437,9925000,0.035188,8.448942025382493,397,99250,0.15370129,0.031613376,-0.0016705819
230.91,366.5633399486542,0.9324682727456093,54460,4.1945753,0.0035669967,9950000,0.034563996,9.035958458503337,398,99500,0.11536483,0.034865793,-0.0017521497
211.41,367.42079973220825,0.9325190931558609,55485,4.189243,0.003820338,9975000,0.037672,8.46435533824836,399,99750,0.1619307,0.031690143,-0.0016393801
222.21,368.28141617774963,0.9038062617182732,50283,4.1839666,0.0034447424,10000000,0.034896,8.85768330339566,400,100000,0.1898286,0.033970367,-0.0017852539
225.57,369.18303298950195,0.9370649978518486,55215,4.1780863,0.0047543375,10025000,0.054400004,8.41366455443756,401,100250,0.1109346,0.03303932,-0.001057113
227.25,370.04671931266785,0.9070686250925064,55656,4.1736016,0.004594339,10050000,0.048596002,8.630465768610112,402,100500,0.16807123,0.03266256,-0.0016298785
234.46,370.91928362846375,0.9436637237668037,55877,4.1685853,0.0031932679,10075000,0.029075999,9.347413200145892,403,100750,0.0890051,0.03663683,-0.0018933596
210.35,371.77312994003296,0.9162248820066452,55306,4.1634283,0.004376021,10100000,0.04834,7.967001924794449,404,101000,0.17404528,0.030364202,-0.0026565709
230.24,372.62878036499023,0.9254374131560326,54121,4.1563854,0.0032491353,10125000,0.027592,8.931704954614798,405,101250,0.11021878,0.035065666,-0.0015352976
229.55,373.531875371933,0.9347870051860809,49079,4.152474,0.0039294995,10150000,0.04056,8.713106705051551,406,101500,0.097893715,0.03447085,-0.0013895202
219.45,374.45012879371643,0.9370400235056877,53054,4.149379,0.0027748097,10175000,0.024008,9.026942086331983,407,101750,0.11867752,0.035551623,-0.0010974093
226.93,375.3362171649933,0.8826479613780975,53496,4.144557,0.004922443,10200000,0.057176005,9.028607052247754,408,102000,0.19317292,0.034377284,-0.001555024
229.2,376.2275149822235,0.9314508140087128,55878,4.1416316,0.0030454062,10225000,0.027284,9.200623894245128,409,102250,0.12110468,0.035597216,-0.0014269719
230.01,377.09288930892944,0.9525933600962162,55158,4.1384068,0.0038346164,10250000,0.039336,8.991506138107416,410,102500,0.07468783,0.035356175,-0.0014097737
224.7,378.0004403591156,0.9365870133042336,54094,4.1347218,0.0034574284,10275000,0.033052,8.972799308263983,411,102750,0.121672116,0.034955997,-0.0023493986
239.82,378.88565158843994,0.923672579228878,53880,4.126925,0.0036640507,10300000,0.037288003,9.76349524025098,412,103000,0.11389659,0.037286386,-0.0015990989
224.74,379.7663116455078,0.9512759819626808,52684,4.118708,0.0026606345,10325000,0.02066,8.62903211812356,413,103250,0.08778927,0.033549614,-0.0013264633
231.43,380.65232038497925,0.9112139567732811,53312,4.111802,0.0031303943,10350000,0.028048,8.966889756682576,414,103500,0.115064755,0.0346371,-0.0017198089
234.88,381.54238963127136,0.9281038865447044,49829,4.105443,0.0038175818,10375000,0.037143998,9.029282251225347,415,103750,0.0886101,0.03553546,-0.0015843867
233.26,382.46058201789856,0.8949446380138397,51918,4.096772,0.0053506372,10400000,0.06344,9.452902210751772,416,104000,0.15636203,0.03601114,-0.0019166006
235.08,383.3800504207611,0.8861468583345413,51589,4.090024,0.0040691462,10425000,0.044636,9.59523091352532,417,104250,0.14158952,0.037415337,-0.0016662793
219.3,384.31977343559265,0.8880621418356895,50780,4.08329,0.0046640644,10450000,0.053092003,8.781760315525625,418,104500,0.18318759,0.03467033,-0.00033477467
232.38,385.23812198638916,0.9236396625638008,56144,4.0772486,0.0028981485,10475000,0.024348,9.046709104442797,419,104750,0.10259491,0.035669185,-0.0018223947
224.82,386.0948495864868,0.9211095198988914,54883,4.068965,0.0032704808,10500000,0.030396,9.20173995734407,420,105000,0.13601404,0.0352046,-0.0010822166
227.41,386.953382730484,0.9449782483279705,56039,4.0629478,0.0024594772,10525000,0.02088,9.463846018474078,421,105250,0.09745883,0.037059594,-0.001880204
224.4,387.8223469257355,0.9219138026237488,54902,4.0591207,0.0039912015,10550000,0.040924,9.23050112136209,422,105500,0.13808371,0.036100604,-0.0017021
230.92,388.70118379592896,0.9186187759041786,49556,4.0580072,0.003306978,10575000,0.031035999,9.816703308581701,423,105750,0.12962714,0.03825706,-0.0015592661
216.35,389.6457951068878,0.8526023775339127,55567,4.056364,0.00287798,10600000,0.027087998,8.597208301469037,424,106000,0.23411591,0.033024397,-0.0017727476
211.21,390.5157823562622,0.8990178480744362,52287,4.0538073,0.0041486686,10625000,0.044756003,8.517428410771027,425,106250,0.21122988,0.03294161,-0.0014891841
210.2,391.42036652565,0.9173506051301956,52287,4.052059,0.003203877,10650000,0.031944,8.662865236654852,426,106500,0.20735855,0.03261471,-0.0024607708
224.1,392.3678002357483,0.8771938681602478,51320,4.049975,0.0039170277,10675000,0.043088,8.834974847323119,427,106750,0.21369755,0.033377033,-0.0015619161
231.52,393.25132846832275,0.9130012169480324,55301,4.0512185,0.0034275453,10700000,0.033988003,9.459097813620646,428,107000,0.123391844,0.03718367,-0.0020885493
223.07,394.1163067817688,0.9352840483188629,56789,4.0532894,0.0037384797,10725000,0.038768,9.282251032020595,429,107250,0.12915874,0.03639862,-0.0018127974
235.85,394.9441342353821,0.9418163634836674,56235,4.0548186,0.0053204866,10750000,0.063256,9.287880125526208,430,107500,0.076145515,0.03619213,-0.0030151973
237.83,395.77638959884644,0.9164419919252396,53899,4.054297,0.0041708825,10775000,0.043548,10.12476948058456,431,107750,0.1313722,0.038801175,-0.0023469129
237.32,396.6071791648865,0.957013938575983,57512,4.05363,0.0032583743,10800000,0.031472,9.789077390470293,432,108000,0.06758528,0.03926941,-0.002118939
226.37,397.4287905693054,0.8857085034251213,54996,4.051235,0.004461293,10825000,0.04898,9.103558772109745,433,108250,0.18782093,0.035587907,-0.0021904719
227.83,398.25214314460754,0.9126808121800423,55720,4.048138,0.0043988945,10850000,0.048335996,9.549126572293517,434,108500,0.16078168,0.036661178,-0.0021284102
232.61,399.0745368003845,0.9639918953180313,53384,4.047328,0.002845994,10875000,0.024464,9.262292072431483,435,108750,0.055524908,0.036992587,-0.0023453142
224.16,399.9210739135742,0.8404786139726639,56282,4.0467353,0.0048744595,10900000,0.057364006,9.079770081024616,436,109000,0.23191921,0.03559331,-0.0023041312
223.67,400.74207496643066,0.9081039652228355,56083,4.0460362,0.0032853303,10925000,0.030816,9.139755333333197,437,109250,0.18444219,0.034553163,-0.0012437891
230.53,401.5819389820099,0.8724027127027512,54549,4.045355,0.0047071083,10950000,0.054852,9.10060207659486,438,109500,0.1798399,0.034914825,-0.002322039
231.16,402.4326591491699,0.8994214534759521,54347,4.0431314,0.00286881,10975000,0.026372,9.419598229113035,439,109750,0.12334858,0.037104156,-0.0014946507
219.4,403.28759813308716,0.9167071804404259,55011,4.0412602,0.004050564,11000000,0.044484,8.846023829611914,440,110000,0.16673684,0.03339924,-0.001995555
223.77,404.1427652835846,0.8987494930624962,49987,4.0392838,0.004187192,11025000,0.046352003,9.435542901971585,441,110250,0.17610313,0.036363512,-0.002293153
218.71,405.0458264350891,0.9083598405122757,55520,4.0386333,0.0031853747,11050000,0.030067999,9.212580285204131,442,110500,0.14682934,0.037339263,-0.001588352
228.37,405.8656404018402,0.9304987192153931,58049,4.0382037,0.0032557347,11075000,0.03192,9.030259661542386,443,110750,0.10995438,0.035625614,-0.002244263
226.3,406.6730740070343,0.9339729696512222,55428,4.0352635,0.0031792794,11100000,0.030124,9.366646260021007,444,111000,0.10439513,0.03661544,-0.0022617576
222.53,407.500284910202,0.9398511797189713,48603,4.0253363,0.0046388544,11125000,0.05454,9.423602122737234,445,111250,0.101960525,0.037726365,-0.0023489553
228.73,408.38047981262207,0.9468483552336693,55042,4.0139766,0.0033572346,11150000,0.030252004,9.939615187475866,446,111500,0.09878061,0.038624328,-0.0018234877
224.09,409.2188959121704,0.8941017910838127,55753,4.0063424,0.003996302,11175000,0.038343996,9.142772781951145,447,111750,0.15998027,0.03580416,-0.0017447356
234.58,410.04062581062317,0.9359380304813385,56890,3.9979508,0.0046794224,11200000,0.052616,9.878024935288327,448,112000,0.098781206,0.038505178,-0.0021417567
225.44,410.8557999134064,0.9282568544149399,55365,3.9936242,0.003912307,11225000,0.039063998,9.48425800618249,449,112250,0.1303272,0.036564,-0.001721755
230.86,411.68040108680725,0.9113748744130135,57521,3.992054,0.00546442,11250000,0.06578,9.91689283491234,450,112500,0.14171681,0.038526725,-0.0021588649
235.39,412.50348234176636,0.9198851063847542,50448,3.9909546,0.004838311,11275000,0.05466,9.652249957256345,451,112750,0.11446589,0.037901457,-0.0014121692
227.68,413.3700647354126,0.901083767414093,57761,3.9894328,0.0047800476,11300000,0.055636,9.297900735898002,452,113000,0.14885727,0.0366102,-0.002405235
233.09,414.2241280078888,0.9180263504385948,57341,3.986515,0.004315344,11325000,0.048476003,9.44764188873837,453,113250,0.10723592,0.03755649,-0.0017426327
228.87,415.059689283371,0.8145726025104523,54961,3.9838772,0.0060580308,11350000,0.074196,9.229269351721978,454,113500,0.24983454,0.03573981,-0.001924891
228.69,415.9034523963928,0.937036007642746,53717,3.9817376,0.003495936,11375000,0.03342,8.849385259455339,455,113750,0.10912983,0.03449492,-0.0022309553
223.36,416.7955913543701,0.8983412533998489,55443,3.9789379,0.003944817,11400000,0.04092,8.971242805242964,456,114000,0.15944302,0.03516547,-0.002119739
222.67,417.64708042144775,0.8196267187595367,56793,3.9763253,0.004413427,11425000,0.051432002,9.023992238607201,457,114250,0.2606453,0.03580532,-0.0014251315
232.29,418.45981884002686,0.8888690769672394,57472,3.973271,0.004106076,11450000,0.045408,9.22258720229248,458,114500,0.117484376,0.03650942,-0.0022386773
234.93,419.2683343887329,0.85257588326931,55348,3.9692886,0.004498303,11475000,0.046804,9.374508097761163,459,114750,0.1437226,0.036940556,-0.0019625525
234.77,420.09918785095215,0.8862707018852234,56654,3.9673367,0.0034464293,11500000,0.029992003,9.54212064809798,460,115000,0.114424326,0.037955247,-0.0015143652
227.49,420.914838552475,0.8502560257911682,55441,3.9665406,0.0034906543,11525000,0.038668,8.845479241812827,461,115250,0.18538848,0.035104584,-0.0010198314
216.19,421.73504853248596,0.854826346039772,56705,3.9667344,0.0051510828,11550000,0.06164,8.407423147367002,462,115500,0.25560552,0.032042686,-0.001966734
233.25,422.5451970100403,0.8944257125258446,56861,3.9675953,0.0034154325,11575000,0.032596,9.335172835728677,463,115750,0.1366773,0.036791693,-0.0016091097
225.0,423.3635604381561,0.9210140854120255,57032,3.9655583,0.0037230246,11600000,0.038983997,9.222396224569778,464,116000,0.15909044,0.03478733,-0.0020016278
226.71,424.1683180332184,0.8920106291770935,55594,3.9640517,0.004426837,11625000,0.048844002,9.206194356674164,465,116250,0.1482692,0.03666216,-0.0017096555
234.51,424.98506808280945,0.9147544950246811,53750,3.9619126,0.0040894514,11650000,0.044071995,9.722341400932928,466,116500,0.1344151,0.037178002,-0.0015676792
235.93,425.8511526584625,0.952012050896883,56150,3.9580636,0.0031073987,11675000,0.025736,9.8791517097989,467,116750,0.0722398,0.038467035,-0.0016920585
231.85,426.66445302963257,0.9226814284920692,55970,3.9500065,0.0049199015,11700000,0.054256,9.308285555678268,468,117000,0.106319666,0.03615999,-0.0024176154
238.04,427.47781920433044,0.9529643021523952,57031,3.9421573,0.0043049008,11725000,0.046427995,9.949455794948754,469,117250,0.0668522,0.038993552,-0.0011601116
234.34,428.2862148284912,0.9353806897997856,57368,3.9364617,0.0035628385,11750000,0.034004,9.5250293202574,470,117500,0.08287884,0.037936755,-0.0015929962
230.78,429.09210991859436,0.8763924166560173,57599,3.930698,0.005113564,11775000,0.057971995,9.560722756072463,471,117750,0.16173957,0.037966657,-0.0008535351
238.52,429.89368653297424,0.9481491707265377,55038,3.927216,0.0029323343,11800000,0.025564,9.492078395805592,472,118000,0.067237504,0.03679348,-0.0015913553
223.52,430.7306661605835,0.9154277369379997,55188,3.9206367,0.005234177,11825000,0.059808005,9.677161480325848,473,118250,0.13737993,0.03813635,-0.001504245
229.2,431.55527925491333,0.9204854071140289,55141,3.915036,0.0050497144,11850000,0.056828,9.456980535479588,474,118500,0.12135698,0.036559213,-0.0019360792
221.69,432.3845694065094,0.9362635388970375,54923,3.9106026,0.0029496928,11875000,0.028944,8.892021196048336,475,118750,0.118866965,0.03477047,-0.0012702625
234.71,433.22048783302307,0.9315182864665985,55721,3.90765,0.0041148304,11900000,0.043188,9.721469398749086,476,119000,0.09686907,0.038312193,-0.0017913587
239.33,434.0715820789337,0.9335245862603188,55644,3.905093,0.0040053036,11925000,0.038824,10.134150179630597,477,119250,0.09022759,0.03990925,-0.0016824914
238.45,434.9259669780731,0.9677034206688404,54342,3.9023585,0.0027510584,11950000,0.019464,9.861060114411412,478,119500,0.047963105,0.039216906,-0.0016976732
227.67,435.79685139656067,0.9462662972509861,51547,3.8969998,0.0029527054,11975000,0.027579999,9.513901129720615,479,119750,0.09831713,0.037301864,-0.002252066
231.64,436.71923184394836,0.9629887416958809,53519,3.891837,0.0037277204,12000000,0.036964,9.337650360977495,480,120000,0.0759144,0.035705533,-0.0022826542
240.67,437.65563893318176,0.9587757885456085,45131,3.886221,0.004586521,12025000,0.051435996,10.261370144343891,481,120250,0.04727921,0.0406763,-0.002592442
238.46,438.6204023361206,0.900938868522644,51894,3.880359,0.0036490068,12050000,0.034,9.997337193968997,482,120500,0.11636795,0.039583616,-0.0017636701
245.92,439.5252134799957,0.9732787236571312,56038,3.8742137,0.0029747435,12075000,0.02386,10.341384958063973,483,120750,0.025979033,0.041182827,-0.002041482
233.69,440.3700706958771,0.9497870616614819,44342,3.8691094,0.0055688852,12100000,0.068132,9.642726521691674,484,121000,0.08959897,0.03800747,-0.0019731265
234.44,441.4093804359436,0.9377555958926678,54544,3.8638272,0.0029466697,12125000,0.028628001,9.9217937235715,485,121250,0.09119203,0.039187133,-0.0012462845
234.03,442.2660105228424,0.9283537119626999,56513,3.8601468,0.003932855,12150000,0.042304,9.78005042529768,486,121500,0.10716313,0.038730863,-0.0020582988
215.13,443.0877182483673,0.922693558037281,56166,3.8564663,0.0062525705,12175000,0.076032,8.646127711978489,487,121750,0.17424506,0.033233855,-0.0017970491
234.7,443.9265658855438,0.8951909318566322,56757,3.8544853,0.0037459768,12200000,0.039155997,10.254892273003389,488,122000,0.14121911,0.040373035,-0.001555465
228.56,444.75123476982117,0.9420467764139175,57890,3.8489704,0.004384391,12225000,0.048228003,9.685238978746147,489,122250,0.10938288,0.03789549,-0.0019763056
231.43,445.57644605636597,0.8989216089248657,54899,3.8447292,0.0048190793,12250000,0.054812003,9.649529951810786,490,122500,0.13406427,0.038139563,-0.0021725458
217.66,446.4212164878845,0.8616655617952347,57356,3.8432877,0.005342034,12275000,0.064899996,9.43201142929378,491,122750,0.27179182,0.036542445,-0.0013784021
232.62,447.2664752006531,0.9343398213386536,51975,3.843985,0.0048480923,12300000,0.053588003,9.099549159554993,492,123000,0.10252456,0.035685465,-0.0023266976
238.06,448.14661145210266,0.9454577006399632,55370,3.8456295,0.0040310686,12325000,0.040864,9.730647617237956,493,123250,0.07600039,0.03823483,-0.0022580926
231.29,449.0186986923218,0.9299312233924866,55658,3.845466,0.003327913,12350000,0.031932,9.595652170828798,494,123500,0.09378423,0.038057473,-0.0016425153
219.7,449.82441306114197,0.8653229773044586,56271,3.8448303,0.003844715,12375000,0.042131998,9.00847661327959,495,123750,0.24328129,0.035149492,-0.0014018414
226.19,450.66885018348694,0.8838717639446259,57192,3.8451188,0.004901211,12400000,0.05456,9.627722159498425,496,124000,0.2090536,0.0368593,-0.002010408
231.47,451.49157881736755,0.9360364302992821,53158,3.8439522,0.0036755335,12425000,0.035672,9.88638352844835,497,124250,0.08805668,0.03903314,-0.0020369135
230.34,452.3574585914612,0.9018290713429451,47005,3.8421974,0.0050348905,12450000,0.058948003,10.41216672120121,498,124500,0.15967475,0.040471975,-0.001568522
232.16,453.2811858654022,0.8959893584251404,47423,3.8406708,0.0050094067,12475000,0.058168,9.573162362801849,499,124750,0.1642727,0.037105963,-0.0021705728
225.87,454.26721000671387,0.9058094695210457,56459,3.839358,0.0044055977,12500000,0.048656,9.4319328073824,500,125000,0.17911796,0.036769524,-0.0017441486
