policy_entropy,value_loss,policy_loss,total_timesteps,ep_len_mean,approxkl,n_updates,true_reward,ep_reward_mean,time_elapsed,fps,explained_variance,serial_timesteps,clipfrac
5.217394,0.03667905,-0.0013919043,1350000,72.64,0.00197564,54,0.023992086,1.693173437540827,48.263397216796875,67938,0.7490015625953674,13500,0.015743999
5.2152643,0.036040984,-0.0013047397,1375000,82.34,0.002659895,55,0.024750732,2.108457883129404,49.067445516586304,62155,0.753079742193222,13750,0.02192
5.213213,0.039781004,-0.0012168344,1400000,73.39,0.0020871207,56,0.023632295,1.8185285717734951,49.88439393043518,66511,0.7512453347444534,14000,0.016727999
5.2094164,0.033160225,-0.0017930612,1425000,69.34,0.0024925305,57,0.024174424,1.6614413474606409,50.66038250923157,66698,0.802243173122406,14250,0.020335998
5.204452,0.031298906,-0.0014786349,1450000,73.2,0.002456291,58,0.024511628,1.8258573441999033,51.43120813369751,68653,0.8278090953826904,14500,0.019167999
5.197913,0.03603632,-0.001797366,1475000,81.03,0.0031877714,59,0.024064338,2.119187849976588,52.19561195373535,67462,0.8125957995653152,14750,0.030475998
5.18973,0.03692145,-0.0018186125,1500000,75.8,0.0027498617,60,0.024061086,1.8520772132834464,52.96647787094116,69283,0.7826787978410721,15000,0.024368
5.1838293,0.041869193,-0.0013740773,1525000,78.92,0.0025586493,61,0.024353536,1.9320808205986395,53.75849652290344,67170,0.7670037001371384,15250,0.018264
5.179265,0.034856707,-0.0018869396,1550000,85.02,0.00327595,62,0.025092985,2.173046555528072,54.5318341255188,68416,0.8263664543628693,15500,0.030087998
5.17351,0.039065577,-0.0020598532,1575000,79.16,0.0034479643,63,0.024846988,1.9638360160995945,55.300554037094116,66610,0.7974314242601395,15750,0.032748003
5.1676893,0.03819067,-0.0013259565,1600000,77.73,0.002275458,64,0.024296952,1.8879879012145102,56.105510234832764,68624,0.8124107271432877,16000,0.0171
5.1627035,0.035491448,-0.0013574503,1625000,77.91,0.0025192755,65,0.024397368,1.8266926523527218,56.85967540740967,58478,0.83241406083107,16250,0.021716
5.159957,0.028785283,-0.0015364746,1650000,85.85,0.0025575606,66,0.025484102,2.1104633251094493,57.67748212814331,50952,0.8656236082315445,16500,0.018376
5.1563606,0.038965825,-0.0011099823,1675000,77.47,0.002208409,67,0.023865938,1.8749568483381673,58.56405568122864,56641,0.8166491985321045,16750,0.01638
5.1536756,0.04040424,-0.0015796712,1700000,74.92,0.0025015348,68,0.02475003,1.8426669480022975,59.410064935684204,66940,0.8207446336746216,17000,0.019076
5.1535687,0.033771377,-0.0019549245,1725000,89.31,0.0034323249,69,0.024858398,2.140293389399376,60.206631898880005,69689,0.8441459983587265,17250,0.031372003
5.151149,0.036777336,-0.0012264195,1750000,84.22,0.0018215651,70,0.025279239,2.104816983528435,60.95779752731323,70974,0.8353618830442429,17500,0.013108
5.1459303,0.031480774,-0.0011870539,1775000,88.26,0.0021526415,71,0.025456812,2.1949706150412385,61.703829765319824,65178,0.8706188350915909,17750,0.016268
5.141551,0.029669937,-0.0016080409,1800000,85.57,0.0025778548,72,0.025262373,2.1319797568828474,62.52381873130798,65604,0.8614950329065323,18000,0.019171998
5.1375575,0.029640451,-0.0015368216,1825000,89.11,0.0025548374,73,0.025909092,2.1930764541852477,63.318828105926514,66513,0.8700371980667114,18250,0.021899998
5.132503,0.027351255,-0.0015995388,1850000,86.0,0.002098809,74,0.025893643,2.1555933548135364,64.10234832763672,64868,0.8777055665850639,18500,0.0188
5.129118,0.029445386,-0.0015810129,1875000,82.91,0.0025411453,75,0.027904151,2.0705009318731027,64.89274096488953,67328,0.8768404200673103,18750,0.019572001
5.12346,0.03620674,-0.0016103208,1900000,82.72,0.003162089,76,0.026405491,2.121511427698715,65.73798203468323,54480,0.8605930954217911,19000,0.028508002
5.1182065,0.02819736,-0.0021098242,1925000,82.83,0.0034301884,77,0.026702326,2.108611156034531,66.77137923240662,62409,0.8876319080591202,19250,0.032860003
5.1124945,0.029328737,-0.0017377579,1950000,75.04,0.0026925486,78,0.027146291,1.8694109399025547,67.6578860282898,50546,0.8842295482754707,19500,0.02338
5.105557,0.02986053,-0.0016534025,1975000,101.92,0.003343204,79,0.026081452,2.6224555204560964,68.72297787666321,42386,0.8906039372086525,19750,0.031136
5.098153,0.032910727,-0.0015574647,2000000,94.79,0.0025847112,80,0.026127296,2.5723537903925173,69.95271968841553,50476,0.8795523643493652,20000,0.019384
5.090791,0.037763737,-0.0018976333,2025000,92.45,0.0027694828,81,0.025348976,2.4017148859260304,70.91734051704407,63571,0.8718919456005096,20250,0.025280003
5.084932,0.023780609,-0.001516178,2050000,97.94,0.002281926,82,0.026338918,2.6175146870405115,71.78327894210815,62324,0.9143406376242638,20500,0.014944
5.079249,0.021712374,-0.0024134382,2075000,98.27,0.0032789796,83,0.026856648,2.7456798760548553,72.60576462745667,65722,0.9321510121226311,20750,0.035355996
5.0739713,0.029303143,-0.0012692846,2100000,90.91,0.002385544,84,0.027854731,2.3308053129492325,73.48595237731934,55294,0.8977061361074448,21000,0.019580001
5.0700045,0.02491512,-0.0015787219,2125000,97.19,0.002673061,85,0.027203426,2.5598001742589984,74.45488619804382,60060,0.9222603961825371,21250,0.024487998
5.0671997,0.02635369,-0.0023237518,2150000,94.13,0.0034118234,86,0.02878903,2.612051376947493,75.36961317062378,63503,0.9214258566498756,21500,0.034552
5.060742,0.029989023,-0.00192038,2175000,105.59,0.002430905,87,0.02749452,2.868416901997916,76.2314624786377,58090,0.9127639085054398,21750,0.020804
5.057086,0.025915975,-0.0015844076,2200000,101.82,0.0027853614,88,0.027902992,2.7483284828274988,77.12892055511475,58333,0.9222775846719742,22000,0.02104
5.0540075,0.025682017,-0.0023361386,2225000,93.15,0.0033582293,89,0.029533057,2.569477388248779,78.02742004394531,70552,0.9227631539106369,22250,0.031924002
5.0495577,0.02952301,-0.0016611752,2250000,92.45,0.0029239303,90,0.02878547,2.439767557219311,78.78994083404541,68784,0.9064077734947205,22500,0.02564
5.0462775,0.031960387,-0.0016439365,2275000,83.02,0.0025178962,91,0.02784493,2.1277363388886443,79.58464765548706,59781,0.8893634378910065,22750,0.020084
5.0410337,0.026953783,-0.0014870246,2300000,88.85,0.0029092783,92,0.029084174,2.309289586946834,80.46237659454346,67260,0.9115598574280739,23000,0.028148
5.035113,0.022324692,-0.0020013626,2325000,95.91,0.0026464832,93,0.027590686,2.524822537735454,81.24100232124329,69973,0.9244552552700043,23250,0.023976
5.0297985,0.025583709,-0.0019592587,2350000,93.18,0.0032478967,94,0.02822949,2.4926095915678887,82.02643322944641,65284,0.9183609783649445,23500,0.034108
5.025117,0.027261326,-0.0020616762,2375000,94.6,0.0029405546,95,0.028945098,2.5078354298607883,82.8310067653656,69607,0.9197968319058418,23750,0.027212
5.020989,0.02580069,-0.0019915346,2400000,94.46,0.0033944673,96,0.030187942,2.5261426305092756,83.61222100257874,69193,0.9266050383448601,24000,0.030324
5.015435,0.028885212,-0.001253888,2425000,89.09,0.0028328993,97,0.029977975,2.2970981806326747,84.36556911468506,71227,0.916734866797924,24250,0.024144
5.0126314,0.025619905,-0.0029968761,2450000,98.03,0.004273944,98,0.02916295,2.5595229692007866,85.12130427360535,70484,0.9188797995448112,24500,0.04824
5.008214,0.027460355,-0.0025856863,2475000,93.88,0.003630722,99,0.028899407,2.520327051072982,85.87145280838013,57364,0.9180698245763779,24750,0.03932
5.0000677,0.020252392,-0.0023534193,2500000,93.27,0.0035810233,100,0.030262753,2.4980873114043423,86.71750116348267,57958,0.9383675381541252,25000,0.03416
4.991065,0.027492722,-0.0016119204,2525000,87.45,0.0020805597,101,0.02897369,2.2461297708737766,87.54619669914246,69316,0.921547494828701,25250,0.014324
4.9816904,0.025179077,-0.0017519044,2550000,95.26,0.0031758142,102,0.030008089,2.5530288583126093,88.29245352745056,67360,0.9236019849777222,25500,0.032792002
4.9738216,0.028351147,-0.0019350869,2575000,81.81,0.0041361745,103,0.030106336,2.0210489019238778,89.06784772872925,69405,0.9305141270160675,25750,0.046104
4.96821,0.018852305,-0.002214546,2600000,91.73,0.0027624292,104,0.030682188,2.3484114539770964,89.83284020423889,69415,0.9457752667367458,26000,0.027052
4.9622955,0.02130307,-0.0023818132,2625000,93.22,0.0036670002,105,0.029026242,2.260866974372766,90.60270690917969,67456,0.938880767673254,26250,0.034628
4.955239,0.020151885,-0.002048117,2650000,84.01,0.003670569,106,0.03077902,2.1139228504704626,91.37064957618713,65845,0.9431405737996101,26500,0.036968
4.946734,0.024276996,-0.0017537484,2675000,98.51,0.0031479509,107,0.030190738,2.7443072866569853,92.14632868766785,67546,0.9377298019826412,26750,0.031656004
