ep_reward_mean,clipfrac,ep_len_mean,policy_entropy,approxkl,time_elapsed,true_reward,policy_loss,serial_timesteps,value_loss,total_timesteps,explained_variance,n_updates,fps
5.55118574751541,0.048148,210.14,5.5991592,0.0038725273,352.14257884025574,-0.011272257,-0.0011131628,90000,5.648215,9000000,0.6077814996242523,360,51905
5.901351210552966,0.00758,214.85,5.60283,0.0014747365,353.07014536857605,-0.00371948,-0.0010523085,90250,2.9213557,9025000,0.8117864727973938,361,52306
5.855248122196644,0.0045879995,213.79,5.606411,0.0010175313,353.9784917831421,-0.0060720243,-0.00041910174,90500,3.0373642,9050000,0.8084226250648499,362,52591
6.084086470515468,0.005148,228.18,5.6078453,0.0010537832,354.90358209609985,0.0071728015,-0.00046233478,90750,1.6877282,9075000,0.8468520045280457,363,50098
5.9093065850205315,0.02832,229.17,5.6070423,0.0028394782,355.83964252471924,0.006474899,-0.0009563975,91000,1.743784,9100000,0.8380954712629318,364,51691
6.3192633267169,0.040088,233.16,5.601715,0.0035459262,356.7788908481598,0.011067384,-0.001800814,91250,2.0145924,9125000,0.7958948612213135,365,48370
5.87162791769104,0.053679995,229.66,5.5986404,0.004370085,357.7540030479431,0.005834528,-0.0016010862,91500,2.7536433,9150000,0.6995537281036377,366,48614
5.735159544703784,0.015856002,231.7,5.599587,0.0020741208,358.74153995513916,0.009206042,-0.0017345283,91750,1.5538042,9175000,0.8263359218835831,367,42449
5.823806752414821,0.054371994,238.94,5.6062098,0.004678674,359.78633284568787,0.014531713,-0.0014288016,92000,1.4123297,9200000,0.7928377836942673,368,52185
6.083597582877255,0.019428,241.72,5.6146536,0.002505814,360.71079444885254,0.017341638,-0.00087956584,92250,0.76969373,9225000,0.8997441232204437,369,51237
6.131102234596856,0.024772001,241.33,5.6200104,0.0028786517,361.6464183330536,0.017552648,-0.0014947111,92500,0.76327753,9250000,0.9131055474281311,370,52950
6.159279242075154,0.015052,243.73,5.622503,0.0018958211,362.6093988418579,0.019398307,-0.0014048833,92750,0.73676807,9275000,0.8907899856567383,371,51585
6.271149287035514,0.019620001,240.8,5.6240563,0.0024707117,363.51860451698303,0.018268265,-0.001459037,93000,0.6962646,9300000,0.9187666550278664,372,52815
6.086102335920113,0.035044003,232.35,5.6277404,0.0029348773,364.4290761947632,0.010687977,-0.0014576274,93250,2.1734433,9325000,0.7769877463579178,373,53524
6.027944349866812,0.024844,238.56,5.628954,0.0027489432,365.33302545547485,0.015539696,-0.0004363805,93500,0.860963,9350000,0.9159809052944183,374,53375
6.364027419656777,0.0334,247.66,5.62993,0.0031157753,366.24968242645264,0.023727596,-0.0014130331,93750,0.20482807,9375000,0.9674342423677444,375,51022
6.645244743297808,0.040088,243.49,5.620939,0.003841035,367.16782569885254,0.021384925,-0.0014151586,94000,0.50176567,9400000,0.9382583163678646,376,53343
6.113686364006135,0.019676,224.61,5.6132317,0.0023798351,368.0762584209442,0.0057135643,-0.0017137276,94250,1.7972323,9425000,0.8665245920419693,377,53513
5.99792059247171,0.008416,240.45,5.6093698,0.0014115379,368.96650433540344,0.016913502,-0.0010273865,94500,1.1434631,9450000,0.8823474422097206,378,45880
6.063125098488854,0.057944,221.09,5.6043205,0.004771315,369.9448256492615,0.0016143947,-0.0017823305,94750,3.1996815,9475000,0.7855734527111053,379,54286
6.680592243563878,0.016924,233.61,5.601421,0.002240855,370.8471202850342,0.014800029,-0.0006503136,95000,1.0374607,9500000,0.9238704517483711,380,53797
6.706626853332855,0.020496001,235.76,5.601009,0.0025207913,371.79429292678833,0.016580252,-0.0010907303,95250,0.81276053,9525000,0.9281609058380127,381,52440
6.079105918647984,0.032411996,229.13,5.6008615,0.0034282785,372.7174263000488,0.00879035,-0.0009114988,95500,1.3349841,9550000,0.8979761675000191,382,53998
6.752203953540157,0.011292,238.69,5.6015983,0.0017578285,373.61186599731445,0.018418647,-0.00072005397,95750,0.790768,9575000,0.9317092448472977,383,52231
6.383239689162001,0.009887999,231.93,5.599271,0.0016379857,374.5253791809082,0.012142181,-0.0007181771,96000,1.0890541,9600000,0.9182520136237144,384,52480
5.9382368334708735,0.007608,218.32,5.5996323,0.0012861323,375.5429208278656,9.5496674e-05,-0.00026416645,96250,2.2756808,9625000,0.868023693561554,385,49378
6.653534429082392,0.00808,229.83,5.6024494,0.0013162812,376.57768392562866,0.011527005,-0.0010094458,96500,1.1762718,9650000,0.9242667704820633,386,47913
6.34619469730329,0.027532,228.68,5.6039696,0.0024954244,377.64611625671387,0.008281158,-0.0011092133,96750,2.416077,9675000,0.8109815269708633,387,50014
6.5868743846705184,0.019608,224.82,5.6047344,0.002405132,378.5897731781006,0.007841711,-0.0008691043,97000,1.7167526,9700000,0.8888034522533417,388,52224
6.959309455814655,0.028288001,245.12,5.607485,0.002968375,379.50322818756104,0.024529805,-0.0019259022,97250,0.2019647,9725000,0.9746071733534336,389,51888
6.578793509455863,0.016176,236.57,5.613725,0.0019482337,380.4205553531647,0.016170228,-0.000673736,97500,0.77114254,9750000,0.9403436295688152,390,52617
6.789712252477184,0.027943999,236.87,5.6165576,0.0027821346,381.3500647544861,0.016867477,-0.0016254451,97750,1.20016,9775000,0.9046124815940857,391,52582
6.336771146557003,0.008268,229.44,5.6175013,0.0012547767,382.26233196258545,0.010320617,-0.0011547564,98000,1.1241993,9800000,0.9256546050310135,392,47226
6.760772494921693,0.021844,234.47,5.617944,0.0022410948,383.2261154651642,0.015283306,-0.0014277484,98250,0.74804354,9825000,0.9460040964186192,393,53251
6.630027448264882,0.02112,227.17,5.615032,0.0025988382,384.12891721725464,0.009587968,-0.0015585576,98500,1.5595976,9850000,0.8883587047457695,394,53869
6.3560848744399845,0.029008001,221.67,5.6143284,0.0030092113,385.0434160232544,0.0050249863,-0.0008625003,98750,2.3958259,9875000,0.8340710699558258,395,49975
6.593899560205464,0.030304,235.98,5.6165175,0.0032208625,385.9884600639343,0.016370283,-0.0010240015,99000,1.0879502,9900000,0.9121008142828941,396,54400
6.4915828259925545,0.09786,229.81,5.618888,0.008699737,386.8793430328369,0.010464143,0.0015630232,99250,2.0136073,9925000,0.8591504096984863,397,51151
7.091969907486055,0.01788,245.41,5.6203275,0.0023474689,387.8019530773163,0.025009213,-0.0010901603,99500,0.2985148,9950000,0.9677378237247467,398,48805
6.789002918672395,0.01322,233.94,5.6219053,0.0018429607,388.7306010723114,0.015435981,-0.0005437037,99750,1.1369305,9975000,0.9190825298428535,399,50455
6.998933257302269,0.01176,238.72,5.6241126,0.0018778915,389.6926417350769,0.019755734,-0.0003212951,100000,0.57973254,10000000,0.9594188593327999,400,50004
7.083765001886059,0.030256,241.14,5.6266017,0.003198438,390.63323402404785,0.021534195,-0.0013530639,100250,0.39267,10025000,0.9739816654473543,401,51651
6.476213532605398,0.019816,233.54,5.627693,0.0024002478,391.54806900024414,0.014178436,-0.000960615,100500,1.2268983,10050000,0.9176459759473801,402,47998
6.668420494558159,0.019832002,237.79,5.62985,0.0022431065,392.4959418773651,0.018083679,-0.0010561526,100750,1.1291655,10075000,0.8874897807836533,403,50572
6.386927758855745,0.02486,219.83,5.6307716,0.0027793692,393.4222364425659,0.0009916456,6.6965455e-05,101000,3.5093281,10100000,0.7831518352031708,404,52552
6.427210121825701,0.013616,236.11,5.631149,0.0015775894,394.33320212364197,0.015471627,-0.0003653184,101250,1.3107269,10125000,0.8980665281414986,405,54241
6.650143497544341,0.036412,236.6,5.633715,0.0034744814,395.27302265167236,0.016476396,0.00028881268,101500,1.0251251,10150000,0.9237710684537888,406,50565
6.452802786370302,0.025336001,227.23,5.634364,0.0027956262,396.31420946121216,0.00907198,-0.0010032285,101750,1.0292392,10175000,0.9454359225928783,407,52677
6.7560679111792705,0.033032,236.18,5.635764,0.00342756,397.2634627819061,0.017076185,-0.0013913999,102000,0.6644608,10200000,0.9559017717838287,408,51194
6.4114569459829,0.014464,223.69,5.6392436,0.0021522413,398.31014752388,0.005613637,-0.0009778895,102250,1.1384805,10225000,0.9444131962954998,409,50093
5.671065491348563,0.023624,207.05,5.645486,0.0025402675,399.2442214488983,-0.009367663,-0.0010115184,102500,2.1260853,10250000,0.9135512635111809,410,53899
6.413264568574959,0.009164,221.35,5.6515923,0.0015087586,400.2084927558899,0.003778762,-0.0010233056,102750,1.2354679,10275000,0.9422593638300896,411,51700
6.49561099133145,0.037971996,223.09,5.6563582,0.0035945643,401.27199625968933,0.005880981,-0.0007788091,103000,1.3985263,10300000,0.9364742785692215,412,48809
6.14905965693295,0.039791998,223.31,5.658723,0.0035513279,402.30603790283203,0.0042378544,-0.0019738371,103250,1.3915534,10325000,0.9276724234223366,413,46542
6.208716617759783,0.011359999,222.39,5.6610847,0.0019078061,403.3424518108368,0.004989126,-1.1430576e-05,103500,0.7649581,10350000,0.9681302942335606,414,47675
6.391464415793307,0.013164001,225.83,5.665978,0.0017019177,404.37721276283264,0.0069815814,-0.0011695733,103750,0.81691295,10375000,0.9631032720208168,415,50052
6.486796560135699,0.023559999,227.53,5.6725936,0.0023717862,405.3216314315796,0.006990714,-0.0014485379,104000,1.8075453,10400000,0.9009543508291245,416,51913
6.924679451612755,0.0073679998,238.0,5.675181,0.0013676133,406.2794120311737,0.01944952,-0.00032725927,104250,0.32799745,10425000,0.9780860673636198,417,49428
7.080179649656639,0.018808,238.88,5.6722894,0.0024362497,407.24118089675903,0.020134127,-0.00054467417,104500,0.3165926,10450000,0.980110777541995,418,50336
7.056548643283313,0.025408,236.19,5.6708364,0.0026675162,408.1569666862488,0.018290788,0.000117069154,104750,0.35944203,10475000,0.9810365680605173,419,53015
6.49581005646789,0.118604004,231.3,5.6733513,0.009994528,409.05394411087036,0.010342756,0.0022154101,105000,2.3199022,10500000,0.8398048430681229,420,51861
6.976571041191492,0.06538,247.71,5.674388,0.005552978,410.13614773750305,0.026232522,-0.0017327114,105250,0.144291,10525000,0.9830326791852713,421,45028
6.86708996944857,0.092608,240.71,5.6696095,0.007326054,411.16866087913513,0.02074413,0.0018590393,105500,0.3623302,10550000,0.9687971528619528,422,47335
6.459932814746644,0.09172,229.93,5.6684704,0.007016938,412.1558907032013,0.010231959,-0.001347972,105750,2.1730561,10575000,0.859711766242981,423,47448
6.800026072486362,0.025111998,233.6,5.6711564,0.0027792875,413.2513310909271,0.015643097,0.00060662103,106000,0.33693853,10600000,0.9832735098898411,424,48180
6.934398465887061,0.049456,236.94,5.6745076,0.0042286674,414.2080216407776,0.017398687,-0.00043879356,106250,1.1696467,10625000,0.9316849708557129,425,50531
6.947012992048956,0.00818,241.09,5.6773653,0.0014488385,415.1499328613281,0.021160029,-0.0002605923,106500,0.18241628,10650000,0.9893089709803462,426,52702
7.161847491977969,0.011912,240.43,5.6781545,0.0018623896,416.0628077983856,0.02203898,-0.0007299559,106750,0.5086101,10675000,0.9666352421045303,427,51974
6.618268685107469,0.074084,228.3,5.6768103,0.0058836536,417.0044822692871,0.009326004,-0.0018189906,107000,2.2326076,10700000,0.8687217980623245,428,46344
6.784721666417027,0.039263997,242.89,5.6758146,0.0037969803,418.06043434143066,0.022095026,-0.0011319558,107250,0.4244725,10725000,0.9644159972667694,429,52729
6.864807993126597,0.02332,247.52,5.6751065,0.0026274906,419.04249835014343,0.025780965,-0.0017187281,107500,0.29289022,10750000,0.9670656137168407,430,49983
6.672664103636862,0.042163998,245.57,5.6707363,0.00409145,420.009482383728,0.023397878,-0.0015126631,107750,0.45052296,10775000,0.9402815215289593,431,50725
7.210028783953894,0.041043997,247.68,5.6713,0.003914367,420.99028873443604,0.026995488,-0.0007738174,108000,0.49602002,10800000,0.9228897392749786,432,50838
6.798036918623911,0.027976,242.86,5.67397,0.0029916936,421.9338684082031,0.022314424,-0.0013626554,108250,0.5730492,10825000,0.9233525693416595,433,52450
7.022597581325353,0.044324,245.16,5.673011,0.004232147,422.8527481555939,0.024534483,-0.0011957482,108500,0.8844659,10850000,0.8573622703552246,434,48867
6.943612967396766,0.03492,247.9,5.6694236,0.0033389411,423.8478262424469,0.025973588,-0.0010687803,108750,0.5323997,10875000,0.9082885310053825,435,53186
6.52586875579902,0.029279998,242.86,5.6686296,0.0030857474,424.7484407424927,0.020816986,-0.0018012307,109000,1.0849259,10900000,0.7868778109550476,436,53662
6.896307764472767,0.103903994,245.85,5.674586,0.0078549925,425.65183544158936,0.02398347,-0.0014716625,109250,0.97092485,10925000,0.7828924357891083,437,52557
6.950851655144033,0.038228,250.0,5.675903,0.0036801803,426.5620045661926,0.027803406,-0.001777075,109500,0.049017347,10950000,0.9836796224117279,438,47936
7.100614196287808,0.019428002,250.0,5.6680503,0.00256726,427.5067632198334,0.028402459,-0.0018783705,109750,0.043137345,10975000,0.9870695294812322,439,52301
6.895598420273541,0.021200001,250.0,5.650947,0.0028019138,428.49683022499084,0.027582392,-0.0019440778,110000,0.03570896,11000000,0.9842363577336073,440,49392
6.641170662509394,0.051488,236.12,5.63124,0.0045758174,429.50357151031494,0.016020749,-0.0013602875,110250,2.2218614,11025000,0.5296343564987183,441,46847
6.989370887898658,0.036688,242.63,5.617896,0.0036812746,430.46307134628296,0.02292134,-0.0012306485,110500,1.0684952,11050000,0.7938185483217239,442,51178
6.850720129489482,0.048187997,245.89,5.610272,0.00445616,431.3879072666168,0.023876658,-0.0010060009,110750,0.80822766,11075000,0.7478213608264923,443,41259
6.987271883951698,0.021116,250.0,5.6053658,0.002706204,432.4082205295563,0.02794909,-0.0018952626,111000,0.039959244,11100000,0.9882814511656761,444,50310
6.566969317905314,0.066759996,247.58,5.591729,0.005972521,433.3340768814087,0.024511406,-0.0017536692,111250,0.45877615,11125000,0.7812481373548508,445,53750
6.761695461257077,0.097128,247.53,5.572219,0.007232067,434.2389042377472,0.025251033,-0.0015485488,111500,0.48701534,11150000,0.7672899514436722,446,53283
6.952598899883478,0.023584,250.0,5.5591893,0.0029394843,435.1527569293976,0.027810395,-0.0013481684,111750,0.02808791,11175000,0.9793790727853775,447,53961
7.055252476753667,0.026732001,250.0,5.542946,0.0029924733,436.033061504364,0.028221007,-0.002317588,112000,0.032875516,11200000,0.9750480111688375,448,50762
6.6526840649079535,0.022568,245.52,5.5309935,0.0025766992,436.94793009757996,0.023139277,-0.0006518086,112250,0.8005595,11225000,0.6262095868587494,449,53458
7.268271144672244,0.038132004,250.0,5.5228834,0.0037851513,437.83960223197937,0.029073086,-0.0024885545,112500,0.03678692,11250000,0.9887271802872419,450,53673
6.681118184113875,0.03788,247.91,5.5051885,0.003819193,438.73650884628296,0.025038565,-0.0013359231,112750,0.36148354,11275000,0.7020401060581207,451,53485
6.88265111095272,0.034608,243.45,5.49417,0.0034920308,439.62663531303406,0.02222156,-0.0008402072,113000,1.2874559,11300000,0.5993048846721649,452,51012
6.686205242173746,0.079348005,239.43,5.488895,0.0066286335,440.55581426620483,0.017886613,-0.0023111408,113250,2.0612965,11325000,0.463803231716156,453,53164
7.13736846903339,0.034268,247.62,5.4856997,0.0035089322,441.46027183532715,0.026869792,-0.0020142128,113500,0.278627,11350000,0.8937762901186943,454,52264
6.820531233963557,0.041192003,250.0,5.4813986,0.004086887,442.35934352874756,0.027282124,-0.002432189,113750,0.026950087,11375000,0.9703929107636213,455,54464
6.628563707679932,0.04044,250.0,5.476467,0.003905816,443.2461795806885,0.026514255,-0.0025076547,114000,0.02541337,11400000,0.9804950039833784,456,49547
6.3253342027077455,0.054776,243.38,5.477975,0.004751109,444.17348980903625,0.020035364,-0.0010768638,114250,1.1911403,11425000,0.6394916474819183,457,50135
6.8491966771241275,0.054568004,250.0,5.4786534,0.004761334,445.15435099601746,0.027396787,-0.0017538995,114500,0.022360567,11450000,0.9855489684268832,458,40465
6.656521741165779,0.057312,248.65,5.4746227,0.0047839493,446.2604081630707,0.024783233,-0.0010874004,114750,0.46538335,11475000,0.7645461410284042,459,52331
6.880066175267566,0.11542799,245.97,5.4707947,0.0085797105,447.17332696914673,0.023836413,-0.0014775449,115000,0.9635528,11500000,0.7069705724716187,460,53629
7.15875767391175,0.038108002,247.61,5.466741,0.003929551,448.08859944343567,0.027027253,-0.0013230946,115250,0.19033697,11525000,0.9352516755461693,461,49450
7.176679324768483,0.042100005,250.0,5.462957,0.00407512,449.02683901786804,0.028706716,-0.0022480246,115500,0.027605778,11550000,0.9872991936281323,462,52090
7.1762791484361514,0.049296003,245.15,5.4585977,0.004781509,449.99634313583374,0.025335,-0.0017461873,115750,0.5750321,11575000,0.8147991299629211,463,50384
6.952908994788304,0.038784,247.53,5.455606,0.0040252665,450.9543604850769,0.026027657,-0.00070029387,116000,0.50586045,11600000,0.7946813106536865,464,51297
7.027881637280807,0.021744002,250.0,5.4480505,0.0027706109,451.87550115585327,0.028111527,-0.0018777058,116250,0.02403355,11625000,0.9868157189339399,465,47336
7.019582082214765,0.047796004,250.0,5.432993,0.0044131763,452.87134289741516,0.028078327,-0.0034518775,116500,0.020293614,11650000,0.9834551122039557,466,49128
6.7916089078225195,0.06844799,243.01,5.417617,0.00552113,453.84526777267456,0.021936169,-0.0006141354,116750,1.3628674,11675000,0.47010427713394165,467,51218
7.116981425452978,0.030788,243.2,5.405375,0.0030038399,454.7782425880432,0.023332465,-0.0011719698,117000,1.0613807,11700000,0.7017357647418976,468,52417
7.068374580461532,0.067796,245.33,5.399701,0.0054708817,455.70464611053467,0.024876421,-0.0020291714,117250,0.759995,11725000,0.7137895226478577,469,51905
7.1737302058562635,0.037404,250.0,5.396619,0.003927284,456.62705063819885,0.028694922,-0.0019189774,117500,0.021117205,11750000,0.9836103711277246,470,51613
7.189181601153686,0.017412,245.34,5.389274,0.002276267,457.55743169784546,0.025387956,-0.00030154572,117750,0.6027287,11775000,0.7604983597993851,471,51555
7.428016147930175,0.047904,245.31,5.384875,0.004361846,458.5174067020416,0.026381878,-0.0013719946,118000,0.6091436,11800000,0.8160822093486786,472,52127
6.746759307887405,0.013716,242.63,5.382264,0.0017921173,459.45671010017395,0.021963863,-0.0011106876,118250,0.806589,11825000,0.7458826303482056,473,45558
7.03766314051114,0.045152,250.0,5.3798437,0.0043095644,460.45365166664124,0.028150652,-0.0027460442,118500,0.022361098,11850000,0.9772437494248152,474,52203
6.985283479047939,0.10293601,248.09,5.3715158,0.009795817,461.3732545375824,0.026117286,-0.0022143733,118750,0.45181733,11875000,0.7314496040344238,475,52130
7.2471784242137804,0.031368,247.77,5.366556,0.0033112303,462.3135561943054,0.02727537,-0.00067045685,119000,0.29571193,11900000,0.843029111623764,476,52645
6.585166011247784,0.059979998,241.19,5.3644543,0.005358192,463.24361062049866,0.019220727,-0.0015872117,119250,1.7646927,11925000,0.385082483291626,477,51950
6.565136977154761,0.039488,238.84,5.3648405,0.0036127716,464.2054126262665,0.017520899,-0.0004679708,119500,1.8837112,11950000,0.49591654539108276,478,51578
6.910853068581782,0.016948,250.0,5.363496,0.0023617435,465.12954449653625,0.027643412,-0.0019537874,119750,0.024941951,11975000,0.9795047380030155,479,50594
6.546031179865822,0.068064004,245.31,5.35662,0.005493724,466.0615439414978,0.022746807,-0.0016379515,120000,0.8107789,12000000,0.5392800271511078,480,53852
7.014205999509431,0.046088,247.5,5.352106,0.0047283983,466.9835002422333,0.026380435,-0.001833538,120250,0.3082754,12025000,0.8242694139480591,481,50257
6.872348937827628,0.10185601,241.12,5.3502784,0.0077548996,467.92120027542114,0.020370226,-0.001287854,120500,1.7819805,12050000,0.3621085286140442,482,54005
6.877948498961996,0.036431998,247.62,5.3545775,0.0038362928,468.8459928035736,0.025827128,-0.0017424092,120750,0.33341318,12075000,0.7826303392648697,483,53508
6.839952245299501,0.020508,240.5,5.3597326,0.0023303588,469.7618305683136,0.020504866,-0.0010087037,121000,1.655002,12100000,0.4695301055908203,484,52181
6.900942737325095,0.040756,242.94,5.361835,0.0038310685,470.7516040802002,0.022494392,-0.0013522628,121250,1.0700064,12125000,0.6264936625957489,485,52668
7.032469322519173,0.015544,245.59,5.3623075,0.0020751108,471.6738831996918,0.024702257,-0.0012520237,121500,0.5934281,12150000,0.761588841676712,486,53229
7.102504454380832,0.031224001,247.51,5.3594756,0.0030848333,472.57929134368896,0.026734842,-0.000873256,121750,0.32208705,12175000,0.8342596143484116,487,53064
6.626236675595865,0.014632,235.98,5.360122,0.001670319,473.50940585136414,0.016324725,-0.0011054161,122000,2.210901,12200000,0.5093066990375519,488,47346
6.873048760457896,0.028936002,250.0,5.3582416,0.0032183789,474.48969769477844,0.027492195,-0.0022323795,122250,0.015653493,12225000,0.9833269901573658,489,53263
6.746799751967192,0.051608004,240.39,5.346822,0.004466179,475.41469526290894,0.020244943,-0.0011882645,122500,1.5214086,12250000,0.542967289686203,490,53126
6.498446551533416,0.013788,231.99,5.3378763,0.0021498203,476.3617355823517,0.012231128,-0.0012110133,122750,2.5954492,12275000,0.5220565795898438,491,52251
6.6835192365618425,0.010116,245.19,5.335855,0.0014794146,477.2901601791382,0.02341823,-0.00071550993,123000,0.6916659,12300000,0.6856152415275574,492,52929
6.997363962675445,0.0146200005,240.89,5.3388414,0.0018497864,478.21613812446594,0.021111587,-0.0011267684,123250,1.1662544,12325000,0.7026668787002563,493,53384
6.638513128375634,0.025716001,240.56,5.344757,0.0027523176,479.14626026153564,0.019853776,-0.0014882586,123500,1.2342533,12350000,0.674333930015564,494,53517
7.045526761645451,0.023648,243.1,5.34587,0.0026349085,480.0589609146118,0.023021735,-0.0020360863,123750,0.66032326,12375000,0.8464059829711914,495,52479
6.807202120488509,0.012427999,240.31,5.3458285,0.0016513861,480.9824171066284,0.020533264,-0.0013507965,124000,1.0131487,12400000,0.7633376717567444,496,52614
7.040029279738665,0.045636002,247.53,5.343062,0.0043851985,481.9054362773895,0.026469896,-0.0022855308,124250,0.26602495,12425000,0.8644408583641052,497,50875
7.185880215615034,0.036452003,245.6,5.3429193,0.0032492199,482.8551037311554,0.025212048,-0.0010688253,124500,0.9901744,12450000,0.5079258978366852,498,52959
7.066773344120011,0.028204,247.65,5.3452005,0.0028833975,483.7833685874939,0.02657153,-0.0016064651,124750,0.36402008,12475000,0.7930673956871033,499,51445
6.851850429340265,0.039091997,240.49,5.347751,0.0036477845,484.7381064891815,0.02061582,-0.0014900971,125000,1.3474053,12500000,0.570629358291626,500,49872
6.685884445495904,0.024271999,233.89,5.3485107,0.0023218289,485.70383739471436,0.014816584,-0.0013622753,125250,2.1252825,12525000,0.5761455595493317,501,50286
7.0752475712774325,0.017568,247.73,5.35073,0.0024814832,486.65035462379456,0.026591875,-0.0009824969,125500,0.32656974,12550000,0.7509056329727173,502,50933
7.174191805655137,0.023844,245.57,5.350143,0.0024621098,487.5660729408264,0.025266716,-0.0010372548,125750,0.61233425,12575000,0.7094129025936127,503,52057
6.939972019186244,0.048608,250.0,5.348806,0.0043013645,488.5371241569519,0.027759887,-0.0018153212,126000,0.018303422,12600000,0.9777992609888315,504,48003
6.978445529891178,0.036588,250.0,5.341695,0.0037715782,489.61854672431946,0.02791378,-0.0022936524,126250,0.020004638,12625000,0.9803601279854774,505,45732
6.950240198075772,0.042716,241.81,5.3288307,0.0040756813,490.66774678230286,0.020966528,-0.00091023,126500,1.5993236,12650000,0.4078215956687927,506,43591
7.073976960801519,0.070632,246.92,5.3220115,0.0063654245,491.72916865348816,0.024740908,-0.0022749356,126750,0.860295,12675000,0.48898863792419434,507,44422
6.669623563354835,0.028123999,241.15,5.3190956,0.0028552995,492.86575865745544,0.019691834,-0.001225027,127000,1.7928025,12700000,0.298431932926178,508,40691
6.809850055626594,0.052132003,242.76,5.3186464,0.0045199515,494.00795245170593,0.022093656,-0.0016640339,127250,1.2634386,12725000,0.5261714458465576,509,41274
6.5609734402876345,0.07991199,230.85,5.324342,0.0064918892,495.09905195236206,0.010459275,-0.002230216,127500,3.924625,12750000,0.2020285725593567,510,40040
6.994210971449502,0.056175996,250.0,5.327919,0.004788236,496.219393491745,0.027976843,-0.0016244467,127750,0.020176787,12775000,0.9718753267079592,511,43101
7.016220683082938,0.060683995,241.25,5.3255243,0.005184943,497.2231948375702,0.020973748,-0.0013475036,128000,1.7976927,12800000,0.3831128478050232,512,42687
7.4078089444898065,0.087948,242.94,5.3254423,0.0072688176,498.2151429653168,0.02455971,-0.0016000476,128250,1.2813137,12825000,0.4942101240158081,513,52402
7.128931044200435,0.010976,247.63,5.326085,0.0017232902,499.0871675014496,0.026864087,-0.0015396487,128500,0.35695103,12850000,0.7408378720283508,514,51490
7.16367419462651,0.089131996,246.31,5.325193,0.0074883057,499.97943782806396,0.02508229,-0.0025489223,128750,0.84309375,12875000,0.6193814873695374,515,45108
7.2181820632983,0.049608003,247.91,5.3249836,0.004662545,500.9202148914337,0.027153008,-0.0017619645,129000,0.31748965,12900000,0.7197507619857788,516,51204
7.283598111364991,0.040451996,250.0,5.32005,0.0040134476,501.7879045009613,0.029134393,-0.0020099047,129250,0.017157014,12925000,0.9786885622888803,517,55583
7.028200257210992,0.025507998,245.13,5.3127265,0.002754083,502.584707736969,0.024880353,-0.00059364235,129500,0.6152804,12950000,0.6812542974948883,518,55251
7.165279292259365,0.061108,247.68,5.30803,0.005362413,503.3995053768158,0.026993094,-0.0017581333,129750,0.4173391,12975000,0.7364367246627808,519,54351
7.442998159267009,0.028724,250.0,5.303449,0.0031871633,504.2352352142334,0.029771995,-0.0021597885,130000,0.030966247,13000000,0.9818544238805771,520,44080
7.5529608445148915,0.0296,250.0,5.2918873,0.003280532,505.23338556289673,0.030211844,-0.0018369205,130250,0.021376763,13025000,0.9855540934950113,521,41746
7.082919286116958,0.081075996,240.87,5.281105,0.006341365,506.3010206222534,0.02140696,-0.0011749661,130500,1.6772484,13050000,0.3627694845199585,522,46597
7.3235661723837255,0.078264005,247.53,5.2749453,0.006577179,507.2859408855438,0.027665094,-0.0020191574,130750,0.41533175,13075000,0.6567173898220062,523,50297
7.319555075634271,0.020436,250.0,5.2691984,0.0026318193,508.2044949531555,0.02927822,-0.0018004244,131000,0.018384617,13100000,0.9792898520827293,524,50370
7.03194399447646,0.07826,242.98,5.2563286,0.005863545,509.0857903957367,0.022998925,-0.0012050656,131250,1.0236173,13125000,0.6440412104129791,525,51150
7.27626005385071,0.056708,238.1,5.25214,0.004793843,509.95605301856995,0.020966599,-0.0011438917,131500,1.4801093,13150000,0.5991587936878204,526,55290
7.34131027190946,0.087423995,240.52,5.252852,0.0067164255,510.7904508113861,0.022622574,-0.0016904287,131750,1.5656961,13175000,0.4175322651863098,527,55145
7.344181779064238,0.021000002,247.88,5.252839,0.0025298255,511.6678855419159,0.027743582,-0.00094963406,132000,0.28062642,13200000,0.7682378441095352,528,50629
7.444920883439481,0.047196,242.92,5.252244,0.0043638265,512.5865437984467,0.024798889,-0.00062702,132250,0.9935125,13225000,0.569521576166153,529,49556
7.534710323987529,0.053196,247.81,5.2549586,0.005235175,513.5027871131897,0.028417258,-0.0021065678,132500,0.46818048,13250000,0.6605104804039001,530,50518
7.83400997268036,0.061328,247.91,5.2569776,0.0052263914,514.41432929039,0.029580718,-0.0015679884,132750,0.46991882,13275000,0.6610967814922333,531,51145
6.9656589398300275,0.05338,234.16,5.2563987,0.0046523893,515.3105113506317,0.015763702,-0.0010806007,133000,2.8764484,13300000,0.32323068380355835,532,55884
7.132080063573085,0.029503997,237.85,5.2560754,0.0032230671,516.1404604911804,0.018294875,-0.001003618,133250,2.4855344,13325000,0.30051255226135254,533,54431
7.492357168802991,0.025536,245.71,5.2565603,0.002810334,517.0306994915009,0.026716938,-0.0010910819,133500,0.5790492,13350000,0.7711370587348938,534,55006
7.2720085194054995,0.056088,237.84,5.258171,0.004896649,517.8808734416962,0.01878458,0.0002647579,133750,2.382889,13375000,0.32067251205444336,535,55627
7.624518899107352,0.039572,245.96,5.2585588,0.0037983798,518.7279350757599,0.027123569,-0.0015711158,134000,0.6396064,13400000,0.6210794746875763,536,56168
