policy_loss,serial_timesteps,ep_reward_mean,explained_variance,true_reward,approxkl,n_updates,fps,policy_entropy,time_elapsed,ep_len_mean,clipfrac,value_loss,total_timesteps
-0.00090217387,87250,9.303499317260284,0.9872180251404643,0.03715534,0.0033932284,349,56934,5.1062307,300.281946182251,247.63,0.031916,0.02232729,8725000
-0.00247554,87500,9.57486749402713,0.9302017688751221,0.03730811,0.006667572,350,55517,5.101518,301.08166098594666,246.14,0.083432004,0.11026175,8750000
-0.0017663451,87750,9.630310131410496,0.9857733165845275,0.03852124,0.003120854,351,55288,5.0997796,301.89944195747375,250.0,0.026868,0.02216673,8775000
-0.0016975536,88000,9.229133292581519,0.9851036136969924,0.036958035,0.0034073056,352,54641,5.097016,302.7175397872925,245.16,0.035432,0.02537111,8800000
-0.001501872,88250,8.894407894077249,0.8507003933191299,0.03317939,0.0057450375,353,53782,5.0942435,303.53117752075195,234.96,0.07302399,0.3013466,8825000
-0.0014520261,88500,8.805231852573279,0.9218597188591957,0.034538914,0.003965336,354,56215,5.0942063,304.35228848457336,236.58,0.042604003,0.14328095,8850000
-0.001080936,88750,9.183950074485102,0.967666570097208,0.036954127,0.0058577675,355,38199,5.0927644,305.14878010749817,241.04,0.07216,0.05549394,8875000
-0.0015586049,89000,9.932661257314328,0.9546195678412914,0.039320346,0.006183927,356,55622,5.092741,306.15085196495056,245.65,0.07799199,0.087449655,8900000
-0.0020415713,89250,9.77725605419997,0.9210516959428787,0.037892886,0.0054024146,357,55194,5.0885634,306.96734261512756,241.33,0.064436,0.16367798,8925000
-0.002075079,89500,8.802887348825625,0.9272468611598015,0.03430014,0.005663193,358,52960,5.0803256,307.7859995365143,240.2,0.06852,0.10855178,8950000
-0.00087158184,89750,10.229584582760372,0.9815063960850239,0.0407108,0.003227748,359,56308,5.0746627,308.6061749458313,243.57,0.030288002,0.037763603,8975000
-0.0013299938,90000,9.355228135027529,0.9582718648016453,0.037430096,0.0033412457,360,56528,5.076398,309.40713262557983,242.3,0.033264004,0.075587556,9000000
-0.002055491,90250,9.139229171449179,0.9650243036448956,0.03694924,0.0041332417,361,48229,5.0819426,310.19921016693115,232.1,0.045748,0.08361165,9025000
-0.0007772901,90500,9.736070938422053,0.9889387236908078,0.039957687,0.0031641494,362,54333,5.0836134,311.07309889793396,240.16,0.027744,0.0242203,9050000
-0.0011134993,90750,10.078629097960492,0.970333768054843,0.040263236,0.0031837844,363,54553,5.075732,311.8779933452606,244.38,0.029379997,0.058281768,9075000
-0.0015809732,91000,8.982799055022719,0.9507118165493011,0.03599606,0.0035324465,364,42856,5.064936,312.70794439315796,234.23,0.034084,0.096877925,9100000
-0.00083824305,91250,9.720688770463457,0.9559337310492992,0.03888531,0.003933239,365,55932,5.0605845,313.6496858596802,234.29,0.04524,0.105394565,9125000
-0.0017429091,91500,10.052736842812019,0.9573419131338596,0.040201414,0.0045356667,366,56118,5.058957,314.4450800418854,237.09,0.052204,0.10525495,9150000
-0.0017303933,91750,9.873825274601277,0.9865595772862434,0.04094973,0.003396698,367,56092,5.056525,315.24756717681885,233.1,0.03272,0.032119665,9175000
-0.0017645912,92000,9.728782985531586,0.9755446799099445,0.039320968,0.004381042,368,55439,5.053931,316.0495455265045,233.09,0.049008004,0.062548116,9200000
-0.0019084768,92250,9.737326170328087,0.9837377071380615,0.03981283,0.004102879,369,55662,5.050532,316.8533880710602,237.97,0.042572,0.03561598,9225000
-0.0016428248,92500,9.198205603977371,0.9615457206964493,0.03691175,0.004503304,370,49313,5.0425577,317.65787863731384,231.49,0.050404,0.08356084,9250000
-0.0018569063,92750,9.513346274291125,0.9856412913650274,0.039598495,0.0045509087,371,48501,5.0377607,318.5227689743042,228.69,0.048708,0.03812886,9275000
-0.0018458739,93000,9.664321320117379,0.951807364821434,0.038688947,0.0055189417,372,55104,5.0335674,319.3805949687958,229.4,0.066259995,0.11916906,9300000
-0.0015542519,93250,9.411197269096775,0.9727975409477949,0.03827873,0.0047739935,373,54226,5.028573,320.180109500885,229.97,0.053968,0.060771532,9325000
-0.001775861,93500,9.79391188860599,0.9803182799369097,0.03958928,0.003613734,374,53384,5.026662,320.9952094554901,243.03,0.038584,0.037894882,9350000
-0.0016587593,93750,10.064282479791983,0.948794063180685,0.03967538,0.0046666386,375,54579,5.024911,321.837299823761,245.94,0.057164002,0.095093,9375000
-0.0011755204,94000,9.85580049503602,0.9699923191219568,0.039154347,0.0031120176,376,54858,5.0220494,322.66029596328735,244.11,0.028675998,0.050818104,9400000
-0.0018152327,94250,9.549485235529465,0.8843879029154778,0.036883865,0.005352498,377,51867,5.019059,323.4668595790863,241.16,0.065912,0.17112853,9425000
