n_updates,ep_len_mean,value_loss,time_elapsed,total_timesteps,clipfrac,serial_timesteps,ep_reward_mean,true_reward,policy_loss,policy_entropy,fps,explained_variance,approxkl
1089,32.58,3.3019328,1003.7761907577515,27225000,0.061144,272250,0.9224474504429054,-1.9221622,-0.0033996818,2.274035,54860,0.941673781722784,0.0052875183
1090,29.58,3.3761642,1004.6162331104279,27250000,0.060492,272500,0.21944488209209112,-1.9317774,-0.001964203,2.2688243,53807,0.9339637756347656,0.0052403896
1091,28.96,3.1432092,1005.466632604599,27275000,0.111316,272750,0.6126599066932477,-1.8785125,-0.00061795564,2.2645745,54069,0.9398813061416149,0.009485412
1092,37.72,3.115963,1006.3171229362488,27300000,0.079164,273000,0.4583651843292455,-1.8919123,-0.00034495656,2.2613297,53601,0.9443948268890381,0.007134428
1093,26.67,2.5718293,1007.1791505813599,27325000,0.071807995,273250,0.5172221052301029,-1.8225222,-0.0034889535,2.2594774,53815,0.9453851953148842,0.005965742
1094,31.71,2.7147677,1008.0359365940094,27350000,0.046063997,273500,0.5030821885448995,-1.9884069,-0.0036631743,2.257659,53431,0.9470151998102665,0.0042538317
1095,38.37,3.3721886,1008.8894612789154,27375000,0.058864005,273750,0.6880776900071305,-2.0302825,-0.0041678925,2.2546945,54965,0.9400056302547455,0.0049544247
1096,26.26,3.2378738,1009.7405400276184,27400000,0.053792,274000,0.5199676232782611,-1.8763719,-0.0036862693,2.2538507,55013,0.9352103099226952,0.0047563226
1097,29.68,2.9936824,1010.5915141105652,27425000,0.058179997,274250,0.738398144552957,-2.0079763,-0.003963261,2.250211,53829,0.9420066028833389,0.004941805
1098,35.02,2.7261798,1011.4532482624054,27450000,0.042932,274500,0.7889919033841511,-1.8341006,-0.0026743368,2.2454302,53398,0.9510535262525082,0.00397181
1099,36.28,3.2080898,1012.3065485954285,27475000,0.043916,274750,0.3736861458564272,-1.9888755,-0.0030713505,2.2429233,54702,0.9380110912024975,0.003983897
1100,33.07,2.909762,1013.1530067920685,27500000,0.064144,275000,0.7506430442591773,-1.8683687,-0.0018169258,2.2415555,38256,0.9441406205296516,0.0054058954
1101,30.15,2.960328,1014.1805131435394,27525000,0.11593199,275250,0.5846802933411709,-2.0588248,-0.0007082427,2.2428837,48199,0.9391918778419495,0.009639728
1102,29.28,2.5895364,1015.0814342498779,27550000,0.16676399,275500,0.397535653655259,-1.959062,0.0028678358,2.2427223,51852,0.9482894316315651,0.015323468
1103,35.16,2.821354,1015.9433097839355,27575000,0.143828,275750,0.6452899213728415,-1.8868197,0.0006569656,2.2381785,54068,0.9476808942854404,0.012073426
1104,34.11,3.2182593,1016.7911536693573,27600000,0.04982,276000,0.4438958817963521,-1.9274915,-0.002707397,2.2337668,47341,0.9372725859284401,0.0044754157
1105,31.04,2.930655,1017.7060153484344,27625000,0.076968,276250,0.7236285648428611,-1.815231,-0.0034707852,2.2293525,53702,0.9450952522456646,0.006395226
1106,35.18,3.074363,1018.555828332901,27650000,0.064672,276500,0.824898150145018,-1.6976895,-0.0023326327,2.2247207,41189,0.9441275969147682,0.005637503
1107,33.85,2.761085,1019.5431234836578,27675000,0.04924,276750,0.9297292097646596,-1.8446242,-0.0038901311,2.2205691,54295,0.9513554647564888,0.0045435866
1108,31.58,3.146733,1020.3832974433899,27700000,0.055887997,277000,0.9380608270576477,-1.8581886,-0.0035423338,2.216271,55236,0.9406154602766037,0.004841007
1109,29.75,2.9883313,1021.2350885868073,27725000,0.054304004,277250,0.5623114897968798,-1.9309149,-0.003571334,2.2104547,52663,0.9371387362480164,0.0047670384
1110,35.2,2.5593348,1022.1195292472839,27750000,0.05664,277500,0.4589631038423795,-1.9182183,-0.004269884,2.2046688,48406,0.9544591493904591,0.004882047
1111,34.24,2.788585,1023.0362770557404,27775000,0.038907997,277750,0.769621201422874,-1.9747336,-0.0029262495,2.1992612,42155,0.9432138428092003,0.0035839896
1112,23.78,3.43609,1024.0038220882416,27800000,0.0712,278000,0.43676206354846725,-2.0428421,-0.001719344,2.1937501,54398,0.9298162683844566,0.005937016
1113,28.83,2.9725127,1024.8597621917725,27825000,0.06928,278250,0.47542335989035567,-1.9247936,-0.004345038,2.1872199,55402,0.9480216093361378,0.005575249
1114,31.03,3.0375433,1025.7029328346252,27850000,0.055384,278500,0.5103824286343541,-1.9561169,-0.004725882,2.1787102,53835,0.9416323602199554,0.0047547575
1115,34.8,2.8896077,1026.5527975559235,27875000,0.06294401,278750,0.7870236615116846,-1.8867772,-0.0036438655,2.1688142,47595,0.9375304244458675,0.005284031
1116,30.34,2.916137,1027.4647064208984,27900000,0.06508,279000,0.8765709008881095,-1.9345624,-0.0037730292,2.1604505,54118,0.9439986310899258,0.0055223466
1117,36.07,2.6899705,1028.3252532482147,27925000,0.056952,279250,0.49995235195638316,-1.8080994,-0.0040929625,2.155876,53517,0.955132968723774,0.0049033975
1118,32.64,2.9196162,1029.1811842918396,27950000,0.051243998,279500,0.5666219742806515,-1.8233001,-0.0030941851,2.1555402,41890,0.9469440951943398,0.0045138276
1119,32.22,2.6336336,1030.158934354782,27975000,0.059848,279750,0.4361989920504936,-1.8823912,-0.0038523967,2.1519947,51676,0.9476016312837601,0.005174053
1120,38.8,2.7417688,1031.0387692451477,28000000,0.075064,280000,1.0051016645636992,-1.8175763,-0.003749165,2.1475227,54080,0.9491086453199387,0.0062566996
1121,33.77,2.9519818,1031.9000391960144,28025000,0.063204005,280250,0.5045463948164707,-1.8443289,-0.0031089385,2.1481526,53344,0.9451632052659988,0.0053616404
1122,36.43,2.721723,1032.7544541358948,28050000,0.084492,280500,0.689071998502709,-1.9589587,-0.003909504,2.1467373,55355,0.9519065022468567,0.0068048546
1123,32.77,2.7077441,1033.600683927536,28075000,0.067832,280750,0.78364318258391,-1.9843867,-0.003625047,2.1393294,55072,0.9429778456687927,0.0056418106
1124,27.54,2.7749588,1034.4499979019165,28100000,0.061776,281000,0.264532633063136,-1.9221987,-0.0037544302,2.1362798,54228,0.9428286626935005,0.0051848786
1125,26.37,2.7419913,1035.304027080536,28125000,0.058328003,281250,0.7076695898814933,-2.0363412,-0.0041848244,2.1293683,54576,0.9416416995227337,0.0049584387
1126,35.34,3.030406,1036.1575784683228,28150000,0.048312,281500,0.7669871196290228,-2.0078225,-0.003049983,2.1214952,55177,0.9486470893025398,0.0043040453
1127,32.78,2.4505038,1037.0050067901611,28175000,0.052992005,281750,0.5263345526138642,-1.8762975,-0.0029925532,2.1170173,43992,0.950256634503603,0.004626698
1128,33.19,2.4460773,1037.9512474536896,28200000,0.09110801,282000,0.8570260652292894,-1.8995256,-0.0020563928,2.1130276,53997,0.9572429321706295,0.007311999
1129,35.96,2.434401,1038.8053772449493,28225000,0.09776001,282250,0.749171068257001,-1.8916321,-0.0033413197,2.106411,53365,0.953565452247858,0.008020007
1130,36.08,3.047399,1039.6676874160767,28250000,0.084224,282500,0.8345400826833065,-1.8778386,-0.0020586983,2.09949,54209,0.9441562034189701,0.007003588
1131,29.9,3.0419354,1040.5147354602814,28275000,0.05776,282750,0.6623427207266058,-2.032964,-0.004296895,2.096077,54208,0.943997859954834,0.0049912888
1132,32.97,2.6801841,1041.3637399673462,28300000,0.069812,283000,0.2865366685313711,-2.0279818,-0.0026856703,2.0940871,53653,0.9470406882464886,0.0058203684
1133,33.65,3.4060626,1042.220794916153,28325000,0.045132004,283250,0.8521200962931789,-1.9168309,-0.0023352378,2.092544,52769,0.9376009553670883,0.0041289963
1134,36.35,3.051271,1043.0860788822174,28350000,0.044256,283500,0.7923854860792926,-1.8673656,-0.0032338891,2.090246,48477,0.9501452185213566,0.003929639
1135,30.11,2.780627,1043.9815871715546,28375000,0.059807997,283750,0.45085687560893917,-1.9452175,-0.003479459,2.087847,52474,0.9429131299257278,0.005124017
1136,27.36,2.3917186,1044.8479464054108,28400000,0.039924,284000,0.41748307267826024,-1.9064023,-0.0023782519,2.0847793,32755,0.9519162885844707,0.003866092
1137,32.93,2.7908792,1045.9913041591644,28425000,0.080824,284250,0.8708390701468306,-2.0182724,-0.0033531133,2.0814452,37788,0.9490069895982742,0.006564022
1138,35.55,2.7580037,1047.0377314090729,28450000,0.071836,284500,0.8137715312486489,-1.9641562,-0.002451195,2.078152,53292,0.9521663188934326,0.006044196
1139,34.62,2.8338635,1047.8956124782562,28475000,0.06946,284750,0.6832659502714432,-1.9623073,-0.0019941009,2.076267,51994,0.945240706205368,0.006047069
1140,30.0,2.7970977,1048.750925540924,28500000,0.054211996,285000,0.2196238981151828,-1.8110361,-0.0026847909,2.0741851,55203,0.9440204240381718,0.0047821747
1141,32.36,2.418814,1049.5691289901733,28525000,0.04804,285250,0.668927200048929,-1.9548413,-0.0030801876,2.0722034,53134,0.9525663144886494,0.0044440264
1142,35.56,3.0066483,1050.4304506778717,28550000,0.052284002,285500,0.5345968843495643,-2.0043573,-0.0027378579,2.0688844,55107,0.9427712075412273,0.004666614
1143,38.08,3.048204,1051.2689006328583,28575000,0.04288,285750,0.8906644614708784,-1.9293467,-0.0029652407,2.0666702,38074,0.9431405179202557,0.004054013
1144,34.67,2.4544098,1052.310224533081,28600000,0.058756,286000,0.5169017569760035,-1.8617092,-0.0027457904,2.0635293,49663,0.9547656290233135,0.0051849596
1145,30.98,3.0955734,1053.211035490036,28625000,0.053712,286250,0.7243586292377222,-1.8626376,-0.0024921813,2.0594153,53812,0.9462811946868896,0.00479552
1146,32.09,2.8085408,1054.087827205658,28650000,0.039712,286500,0.49723869406387167,-1.8842028,-0.0025698566,2.0564806,52772,0.9442569948732853,0.003878181
1147,27.17,2.8720288,1054.9510748386383,28675000,0.061792005,286750,0.5685657850422524,-1.9699012,-0.004173302,2.0500445,54077,0.9426750056445599,0.0052535133
1148,31.64,2.8369658,1055.7984392642975,28700000,0.084032,287000,0.7241904776815113,-1.9375966,-0.0011634186,2.0405908,55140,0.9401452243328094,0.0070032417
1149,33.63,2.945406,1056.6354167461395,28725000,0.065579996,287250,0.8113525835876589,-1.9485626,-0.003529609,2.034186,53350,0.9448601342737675,0.005519444
1150,30.78,2.920924,1057.495585680008,28750000,0.08096401,287500,0.7809972455337992,-1.8594127,-0.0027793911,2.0287774,53760,0.9411929324269295,0.006580604
1151,37.86,2.5876217,1058.3504028320312,28775000,0.055152006,287750,0.8132938722303515,-1.8949441,-0.004235711,2.0257678,55716,0.9523825943470001,0.0048170183
1152,31.61,2.7872396,1059.1875524520874,28800000,0.047472004,288000,0.8572233690081521,-1.9794111,-0.003303437,2.0208752,52957,0.949668250977993,0.004258614
1153,32.63,2.745758,1060.0429821014404,28825000,0.057084,288250,0.9417253995018655,-1.872403,-0.003228023,2.0170274,53635,0.9516147524118423,0.004948817
1154,31.64,2.46916,1060.8983607292175,28850000,0.079492,288500,0.9156241450378729,-1.8815796,-0.0013090668,2.0155814,53795,0.953143049031496,0.006723413
1155,32.23,2.7481487,1061.7565305233002,28875000,0.067307994,288750,0.39850622220951665,-1.8083092,-0.001132675,2.0157738,53612,0.9478692300617695,0.005648238
1156,31.31,2.6750765,1062.6011962890625,28900000,0.091808006,289000,0.32133090013627225,-1.8605281,-0.0024806058,2.013581,53808,0.9486525841057301,0.0075079435
1157,32.13,2.4021945,1063.4561984539032,28925000,0.052212,289250,0.6952576427230451,-1.9044038,-0.0037224083,2.0093546,55358,0.9550533629953861,0.004558137
1158,26.87,2.897948,1064.2954587936401,28950000,0.068983994,289500,0.425695880676285,-1.9934553,-0.0030037754,2.0049155,47840,0.9402996376156807,0.0060022403
1159,34.53,3.2819812,1065.2085688114166,28975000,0.078004,289750,0.5041444636832603,-2.019478,-0.0026049062,2.0012903,54031,0.9429467171430588,0.006430897
1160,33.9,3.2023323,1066.0608096122742,29000000,0.070948,290000,0.8566215789264424,-1.9763975,-0.0032402028,2.0026138,55092,0.9347722232341766,0.0058113625
1161,36.81,2.8017,1066.9001727104187,29025000,0.06748401,290250,0.7716784843560163,-1.7833136,-0.0024978626,2.0026314,38931,0.9510710760951042,0.00566584
1162,28.15,2.8957856,1067.9152085781097,29050000,0.054056,290500,0.6180410323675096,-1.9898994,-0.0029532735,2.0011399,47109,0.9462233409285545,0.004710714
1163,32.86,3.2181869,1068.824636220932,29075000,0.084464,290750,0.5581251009299194,-2.027948,-0.0021822886,1.9990537,52916,0.9393038526177406,0.007034608
1164,31.0,2.499487,1069.6878414154053,29100000,0.056752004,291000,0.4908032048962332,-1.9595547,-0.004617946,1.9924313,51547,0.9544724375009537,0.00482756
1165,35.85,2.9157598,1070.5683417320251,29125000,0.072083995,291250,0.4675394266145213,-1.8156402,-0.004854473,1.9812582,53080,0.9473872147500515,0.005844244
1166,33.32,2.8381712,1071.436105966568,29150000,0.068220004,291500,0.8073349679080093,-1.9669881,-0.0040730718,1.9739006,53757,0.9444926530122757,0.0057839025
1167,28.26,3.1294284,1072.2955985069275,29175000,0.089892,291750,0.4871697113889604,-2.017295,-0.0027073233,1.9702199,52276,0.9430993534624577,0.0070875986
1168,33.52,2.6281304,1073.17169713974,29200000,0.049984,292000,0.6094363844475084,-1.9271288,-0.0040336726,1.9658245,52932,0.9489424861967564,0.0044668876
1169,36.86,2.9047685,1074.0379412174225,29225000,0.062736,292250,0.295393476339741,-2.1168935,-0.0039740377,1.9585488,53572,0.9497004076838493,0.005340806
1170,27.24,2.5031686,1074.9002192020416,29250000,0.065827996,292500,0.6635303312386895,-1.9787055,-0.004077111,1.9522865,47092,0.954252514988184,0.005510867
1171,25.9,2.9601183,1075.8158667087555,29275000,0.059696,292750,0.8901802278028572,-1.8473952,-0.004085934,1.9483335,53064,0.9449961520731449,0.005067722
1172,29.54,2.9242115,1076.6791725158691,29300000,0.074732006,293000,0.6998188266224497,-1.7972903,-0.003789058,1.9425621,53612,0.9487776458263397,0.0061241696
1173,28.21,3.039354,1077.5382914543152,29325000,0.08751999,293250,0.2084989898483218,-1.9912865,-0.0024085357,1.9362373,31836,0.9444435313344002,0.0069833873
1174,30.2,3.1675954,1078.6986305713654,29350000,0.065112,293500,0.7379721397077174,-1.9519525,-0.0027727927,1.9341112,53172,0.9431125558912754,0.005436064
1175,36.41,2.4794278,1079.5552775859833,29375000,0.071956,293750,0.8241910494236799,-1.7885904,-0.004018837,1.9340036,54824,0.9560891315340996,0.005925604
1176,32.18,2.7632742,1080.3843507766724,29400000,0.057968,294000,0.7806908290889806,-1.7775224,-0.004336112,1.9332435,53696,0.9472191073000431,0.0049424814
1177,32.7,3.23969,1081.2290790081024,29425000,0.082896,294250,0.6818851827798244,-1.8778021,-0.0036764569,1.9305893,54151,0.9419276937842369,0.006899527
1178,33.07,3.1754944,1082.075321674347,29450000,0.039403997,294500,0.5921273811149512,-1.8904723,-0.0031208147,1.9267505,54653,0.9413981772959232,0.003806673
1179,27.3,2.7669435,1082.9196274280548,29475000,0.0546,294750,0.5946830303297065,-1.9590508,-0.004536484,1.9269854,54982,0.9456048905849457,0.0047691753
1180,28.71,3.2439818,1083.768112897873,29500000,0.066851996,295000,0.8252936228044928,-1.9949235,-0.0033677134,1.9210107,52919,0.9372228235006332,0.0055682054
1181,34.79,2.655964,1084.6554565429688,29525000,0.067848004,295250,0.6068456132688153,-1.8656541,-0.003946394,1.9172602,53479,0.9527113251388073,0.005743784
1182,36.87,2.81453,1085.5307216644287,29550000,0.06488,295500,0.8350502496865192,-1.8904002,-0.0046880124,1.9143991,54092,0.9477740302681923,0.005460194
1183,33.63,2.9581113,1086.3756222724915,29575000,0.050704002,295750,0.7197629310882075,-1.8999346,-0.003519981,1.911076,53446,0.9487212933599949,0.0045370506
1184,35.48,2.7875798,1087.2321994304657,29600000,0.068716004,296000,0.8231680245155075,-1.8887867,-0.004934254,1.9096901,54832,0.9534302055835724,0.00562582
1185,34.56,2.7881343,1088.0798392295837,29625000,0.078016005,296250,1.077500872458986,-1.8890544,-0.0028166685,1.9055188,54676,0.9474657103419304,0.006319572
1186,28.78,2.367338,1088.9289050102234,29650000,0.070668,296500,0.6126501405149156,-1.9573184,-0.003417595,1.900268,35526,0.9533459134399891,0.0058658654
1187,28.35,2.4379184,1090.0188262462616,29675000,0.057828,296750,0.6126571038205748,-2.0281003,-0.0036815205,1.8957253,54253,0.953039426356554,0.005039205
1188,31.41,2.9994426,1090.8551313877106,29700000,0.059671998,297000,0.7025596448052738,-1.9665294,-0.0031969156,1.8914751,54738,0.9431937597692013,0.005104973
1189,35.94,2.61802,1091.7023556232452,29725000,0.061003994,297250,0.48324007926203705,-1.8654555,-0.0031841125,1.8863335,53217,0.9537908621132374,0.005345422
1190,31.7,2.5716002,1092.5654556751251,29750000,0.04724,297500,0.4443205115992168,-1.8115515,-0.002652142,1.8815206,54021,0.9524331316351891,0.004309587
1191,35.0,2.6964202,1093.4148998260498,29775000,0.061844,297750,0.6520544298411187,-1.7128234,-0.0037930037,1.87591,54969,0.9500570893287659,0.0053920955
1192,30.62,2.7261329,1094.2508389949799,29800000,0.075284004,298000,0.46236327090548,-1.9289379,-0.003246478,1.8706379,48849,0.9444936811923981,0.006186717
1193,29.41,2.6872458,1095.1489086151123,29825000,0.069292,298250,0.766407197096978,-1.872873,-0.0028535952,1.8663765,39351,0.9511749520897865,0.005927771
1194,31.72,2.8240926,1096.1560549736023,29850000,0.14169201,298500,0.508091350578934,-1.9619083,0.00087623845,1.8635404,53875,0.9475256577134132,0.011705916
1195,36.64,3.3140168,1096.9979376792908,29875000,0.13528399,298750,1.0461788041482942,-1.9408386,0.0013061676,1.860961,53410,0.94169732183218,0.0121629005
1196,27.88,2.3862815,1097.8562910556793,29900000,0.087408,299000,0.3639924776595217,-1.8783339,-0.003054739,1.8584688,54349,0.9547883532941341,0.00731669
1197,35.4,2.7206407,1098.6997451782227,29925000,0.048964,299250,0.6644099862113398,-1.8992858,-0.0027374441,1.8586929,45008,0.9534415416419506,0.0044348696
1198,35.86,2.7484999,1099.6429932117462,29950000,0.056116004,299500,0.9988088445357698,-1.9657489,-0.0039789355,1.8590634,44929,0.94890471175313,0.0048125973
1199,30.31,3.035754,1100.5998950004578,29975000,0.063912004,299750,0.6042586611979823,-1.9567903,-0.004170892,1.8577446,54196,0.9420261085033417,0.005369976
1200,33.67,3.0634065,1101.4443397521973,30000000,0.057931997,300000,0.8304842635686146,-1.8837941,-0.0040791156,1.8546684,47069,0.9389751739799976,0.004911826
1201,42.15,2.9764948,1102.361737728119,30025000,0.047324,300250,0.6730496140797959,-1.769914,-0.0021383262,1.853871,54695,0.9516310803592205,0.0042411676
1202,39.15,2.516787,1103.2200112342834,30050000,0.051728,300500,0.6745363135916886,-1.8673023,-0.0040756166,1.8519474,44942,0.9535093419253826,0.0045927116
1203,29.96,3.120816,1104.1580259799957,30075000,0.05244,300750,0.7985212899893759,-1.8860422,-0.004425034,1.8495705,33810,0.9390276297926903,0.004583362
1204,29.25,2.5107045,1105.2746303081512,30100000,0.061431997,301000,0.5201716798200141,-1.9857552,-0.004231073,1.8479164,53860,0.9524059481918812,0.005117597
1205,35.07,3.0976787,1106.1146726608276,30125000,0.056312002,301250,0.869487075868229,-1.8496627,-0.0040513473,1.8450264,52974,0.945046991109848,0.0049624713
1206,28.56,2.9177983,1106.962479352951,30150000,0.073947996,301500,0.5900167759971282,-1.91656,-0.0037426192,1.8370918,48020,0.9466522000730038,0.0060577593
1207,29.23,2.39621,1107.8527026176453,30175000,0.065271996,301750,0.7620982326441503,-1.9460065,-0.00356177,1.8317229,54013,0.955368984490633,0.0054502063
1208,35.19,3.17144,1108.6989233493805,30200000,0.077116,302000,0.6275850395995439,-1.748534,-0.0033021471,1.825572,54866,0.9467697665095329,0.006326261
1209,28.54,2.4053931,1109.535281419754,30225000,0.03984,302250,0.523928273217607,-2.0780585,-0.0028299843,1.8202667,52534,0.9535093568265438,0.0037886822
1210,35.65,2.68296,1110.4151961803436,30250000,0.054512,302500,0.8798873419176744,-1.8877984,-0.0042092325,1.8143978,44237,0.9512479230761528,0.0047622807
1211,37.24,2.842423,1111.355812549591,30275000,0.057871997,302750,0.8121300543717758,-1.8859742,-0.0036925126,1.8036762,51142,0.9494905732572079,0.004953681
1212,31.61,2.625013,1112.239045381546,30300000,0.058948,303000,0.2554648767213803,-1.9933226,-0.0034927167,1.7955921,54917,0.946884136646986,0.005123803
1213,31.14,3.2569458,1113.0801169872284,30325000,0.057616003,303250,0.4180156748060472,-1.858904,-0.0038099396,1.794141,53000,0.9398015215992928,0.0049409093
1214,32.76,2.4405782,1113.9394373893738,30350000,0.049148,303500,0.836564599534022,-1.9314424,-0.0037312626,1.7931238,47774,0.9527670443058014,0.004432067
1215,38.85,2.853506,1114.847742319107,30375000,0.065768,303750,0.8728217918610608,-1.8675597,-0.004130588,1.7879465,48829,0.9498655535280704,0.0056156944
1216,27.99,2.9895267,1115.7449369430542,30400000,0.061964005,304000,0.5900300302491087,-1.9833733,-0.004174621,1.7820537,53581,0.9433595426380634,0.005154299
1217,37.99,2.8094637,1116.6299238204956,30425000,0.07354,304250,0.8671607638443675,-1.9046912,-0.0038732477,1.7770054,48661,0.9518419951200485,0.0059898775
1218,37.59,2.4177518,1117.533236026764,30450000,0.060380004,304500,0.8719052111043311,-1.80002,-0.0028216548,1.7696073,40070,0.9581098891794682,0.005193983
1219,28.13,2.865702,1118.5322787761688,30475000,0.053680003,304750,0.7671519255406747,-1.8387371,-0.002996895,1.7618765,47214,0.945489089936018,0.0047304346
1220,31.86,2.8852768,1119.434054851532,30500000,0.049704,305000,0.646446765268729,-1.9484442,-0.003950854,1.7567313,37506,0.9440093338489532,0.0044820653
1221,31.39,2.655952,1120.4841496944427,30525000,0.052804,305250,0.6157291126330893,-1.9056394,-0.0040606717,1.7530737,54587,0.9509559795260429,0.0047059515
1222,26.39,2.7704053,1121.328446149826,30550000,0.073988,305500,0.4024612883127338,-1.9620738,-0.0034980315,1.7477496,54998,0.9461460709571838,0.006398262
1223,27.3,2.5990844,1122.173772573471,30575000,0.054068,305750,0.9807755890139197,-1.8608892,-0.0037389225,1.7413433,53501,0.9496575370430946,0.004701772
1224,33.44,2.8059595,1123.0300629138947,30600000,0.044452,306000,0.847601709725568,-1.8959574,-0.003068766,1.7351202,54782,0.9508607089519501,0.0041894573
1225,40.01,2.5891612,1123.8701627254486,30625000,0.057808,306250,1.0442648743553946,-1.9064733,-0.0042497343,1.731014,55254,0.9568933136761189,0.0049405685
1226,31.31,3.2370887,1124.7164442539215,30650000,0.045952,306500,0.5662539209374882,-1.9868119,-0.003219569,1.7291695,54744,0.9384398199617863,0.004272484
1227,28.53,3.1627018,1125.5666859149933,30675000,0.061328,306750,0.45689454844236027,-1.9141363,-0.0032555913,1.7265799,54851,0.9415754452347755,0.0053014588
1228,24.78,2.7905824,1126.407467842102,30700000,0.08184001,307000,0.7165227361149118,-2.0028515,-0.0029812842,1.7235464,53330,0.9489073306322098,0.0067798467
1229,32.04,3.183274,1127.279684305191,30725000,0.061264,307250,0.646529301001583,-2.1431592,-0.0029640167,1.7243763,54632,0.938298661261797,0.0053916126
1230,28.07,3.137288,1128.1305358409882,30750000,0.065624006,307500,0.5647927085610172,-2.0566084,-0.0037471899,1.7230393,53286,0.9372403100132942,0.0056040543
1231,31.3,3.2236588,1128.984563589096,30775000,0.06660001,307750,0.5664474877959946,-1.9768004,-0.004402656,1.7177889,53660,0.9412931688129902,0.005655485
1232,35.16,2.6697032,1129.8381521701813,30800000,0.066376,308000,0.9314706156915054,-1.8671111,-0.0032448818,1.7124693,54079,0.9535651728510857,0.0055720783
1233,31.61,2.7160926,1130.6905131340027,30825000,0.068824,308250,0.7048947052169978,-2.0355742,-0.004512383,1.7072242,41762,0.9503703713417053,0.005728255
1234,32.2,2.596862,1131.6878967285156,30850000,0.051179998,308500,0.604971043318028,-1.9550405,-0.0037733144,1.7014253,53591,0.9519925974309444,0.0045561907
1235,40.38,2.6581907,1132.5444314479828,30875000,0.0705,308750,0.9813295140787887,-1.9256572,-0.0034728572,1.6986208,51932,0.9621311277151108,0.0058540357
1236,31.33,3.2716198,1133.4131467342377,30900000,0.056348003,309000,0.590149704690507,-1.9984447,-0.0033372263,1.6965889,52751,0.9401403926312923,0.0048082196
1237,34.04,2.806651,1134.2820267677307,30925000,0.051675998,309250,0.7274416458989157,-1.9293836,-0.00393846,1.6911942,33751,0.9510340802371502,0.004544962
1238,26.87,2.7362092,1135.4058873653412,30950000,0.044196002,309500,0.6229634521666958,-2.0082884,-0.0030386392,1.6885662,53277,0.9440380968153477,0.004014518
1239,24.84,2.8381915,1136.2549962997437,30975000,0.066847995,309750,0.393349773132868,-1.9377578,-0.004193336,1.6867082,54037,0.9466749392449856,0.00567466
1240,38.03,2.9707544,1137.102741241455,31000000,0.067292,310000,0.6616049833038778,-1.9297519,-0.0037687838,1.6827059,46911,0.9483473673462868,0.0056347665
1241,34.16,2.647987,1138.0181949138641,31025000,0.061236,310250,0.819495700991938,-1.9903777,-0.0038045023,1.6746275,53293,0.9476844929158688,0.005235503
1242,29.35,2.8959744,1138.8785781860352,31050000,0.065023996,310500,0.4194283381509376,-1.9104981,-0.0032811263,1.6683929,53704,0.9475554041564465,0.0054385955
1243,37.29,2.8209708,1139.7390263080597,31075000,0.083428,310750,0.7339473789690782,-1.8762119,-0.0044553755,1.6629035,54066,0.9486527033150196,0.0066472394
1244,34.54,3.0838075,1140.585718870163,31100000,0.072364,311000,0.7712376369113372,-1.860051,-0.0030417724,1.6572813,53670,0.9487954825162888,0.0059896894
1245,36.07,2.9974942,1141.4387159347534,31125000,0.06550799,311250,1.0675320996210758,-2.0479271,-0.0025716699,1.6503713,46397,0.9447550736367702,0.005590779
1246,36.28,2.7018008,1142.3537244796753,31150000,0.063292004,311500,0.717590096397712,-1.9363968,-0.00495956,1.6468384,42860,0.9492167048156261,0.005400682
1247,39.05,2.8220372,1143.3288476467133,31175000,0.060656,311750,0.564928765908062,-1.8407762,-0.00398328,1.6452372,53052,0.9515055976808071,0.005218679
1248,35.42,2.81142,1144.1838319301605,31200000,0.060131997,312000,0.6287269882853934,-1.8287656,-0.0021339648,1.6445547,44736,0.9514876529574394,0.0052176337
1249,38.05,3.1684446,1145.1224765777588,31225000,0.057948004,312250,1.080951592291408,-1.8838603,-0.002857246,1.6425282,53780,0.9469165652990341,0.005018917
1250,34.72,2.512406,1145.97456741333,31250000,0.073860005,312500,0.595533763478943,-1.9743001,-0.003881951,1.640185,34555,0.958431214094162,0.00631714
1251,31.18,2.6857326,1147.0967478752136,31275000,0.05530401,312750,0.6038944364405893,-1.9464556,-0.0028215994,1.6395729,52482,0.9527957290410995,0.0048582023
1252,33.04,2.7465737,1147.9724345207214,31300000,0.0791,313000,0.5815033718572477,-1.909586,-0.0008973686,1.6394583,52918,0.948817778378725,0.007020738
