policy_loss,clipfrac,approxkl,fps,n_updates,explained_variance,value_loss,total_timesteps,true_reward,ep_len_mean,ep_reward_mean,policy_entropy,time_elapsed,serial_timesteps
-0.0015368764,0.042496,0.0039672395,54399,575,0.4466559886932373,0.8415173,14375000,0.008719785,248.63,3.173390850462212,1.9039013,489.5921051502228,143750
-0.0018453313,0.046648,0.004272733,54709,576,0.9427002854645252,0.05427134,14400000,0.01324982,250.0,3.3124553522720817,1.9054152,490.40827894210815,144000
-0.0013159679,0.105424,0.007919897,47916,577,0.4165847897529602,1.1660914,14425000,0.0074250298,246.68,3.303236376270254,1.9031868,491.2047941684723,144250
-0.0023446907,0.088224,0.0067740167,52273,578,0.3244091272354126,3.8489265,14450000,-0.005117666,236.88,3.0077142701235418,1.9001801,492.06393909454346,144500
-0.0013983797,0.07640799,0.0060535036,49998,579,0.4853963851928711,0.88477576,14475000,0.010637285,248.06,3.6667089580064363,1.8990978,492.91283226013184,144750
-0.0013767127,0.033952,0.003509663,47990,580,0.7250187993049622,0.88767403,14500000,0.009754465,247.14,3.4339137749007227,1.9005821,493.7571759223938,145000
-0.0011213415,0.037932,0.0037288922,55603,581,0.5640353560447693,0.47586766,14525000,0.011550207,248.56,3.3802672651606485,1.9020258,494.61058354377747,145250
-0.0011675975,0.06748401,0.005600882,55212,582,0.35500091314315796,0.88696766,14550000,0.009428045,246.27,3.3741300663296614,1.9028925,495.4026954174042,145500
-0.0028809966,0.059415996,0.0052440446,54634,583,0.43913209438323975,0.9008376,14575000,0.009278307,247.36,3.3673168472702923,1.9049011,496.1909818649292,145750
-0.0026329046,0.063924,0.0057006064,53943,584,0.5929197371006012,0.75067586,14600000,0.010112004,246.59,3.464620126196511,1.9093062,496.9853415489197,146000
-0.0016753202,0.08088,0.006287129,55030,585,0.3888130187988281,0.86853635,14625000,0.01076614,248.22,3.676205834858862,1.9130656,497.78021144866943,146250
-0.0011981463,0.07902001,0.006345842,52888,586,0.312171995639801,0.95309466,14650000,0.009171245,245.35,3.212804800628583,1.9162422,498.56693744659424,146500
-0.001343165,0.060060002,0.0051073157,54693,587,0.4370715618133545,1.1628702,14675000,0.0069475938,246.45,3.1814890396605575,1.9181801,499.386132478714,146750
-0.0015260902,0.043580003,0.004198651,54654,588,0.631591260433197,0.3800954,14700000,0.011704276,248.57,3.4097488537032348,1.9196085,500.186781167984,147000
-0.0015879271,0.055404,0.0048001255,44170,589,0.6509611308574677,0.46289986,14725000,0.011616864,249.22,3.3970191085650003,1.9172516,500.9809136390686,147250
-0.00236039,0.06774,0.0056033777,55943,590,0.7251707315444946,0.3152201,14750000,0.01089989,247.58,3.2196288898074474,1.915014,501.8794333934784,147500
0.0009383351,0.1003,0.0076028453,54234,591,0.9611896947026253,0.02156604,14775000,0.013742103,250.0,3.4355260125036624,1.9155855,502.674320936203,147750
-0.0014615596,0.067376,0.00566365,53733,592,0.5118708908557892,0.76877135,14800000,0.009649136,247.46,3.365447313551074,1.9121364,503.4630570411682,148000
-0.0014459782,0.102464,0.008020866,53906,593,0.5096357464790344,0.75862473,14825000,0.010237165,247.49,3.5585386497278932,1.906833,504.2847650051117,148250
-0.0023651596,0.053359997,0.004699018,48466,594,0.9584468342363834,0.02049106,14850000,0.012524509,250.0,3.1311272178870304,1.9047235,505.08620405197144,148500
-0.000988126,0.12194401,0.009126052,53139,595,0.4138229489326477,0.4867761,14875000,0.012055829,248.2,3.497043035825297,1.8985119,505.92868971824646,148750
-0.0027934662,0.061724,0.0052753203,45003,596,0.9642706252634525,0.017966045,14900000,0.012269525,250.0,3.067381126341678,1.8940485,506.73701429367065,149000
-0.0018044503,0.043292,0.0041134227,53740,597,0.9619389027357101,0.014315861,14925000,0.013958791,250.0,3.4896974983627076,1.8903682,507.6208119392395,149250
-0.0011692008,0.04896,0.004509938,45555,598,0.9615686126053333,0.01453997,14950000,0.013133976,250.0,3.2834941330910308,1.8828291,508.4206886291504,149500
-0.0022663944,0.11796401,0.0087683,49622,599,0.28061455488204956,1.7276818,14975000,0.0068613673,242.1,3.6438880585607483,1.8764992,509.310830116272,149750
-0.0024750566,0.094964,0.008201817,53491,600,0.49947303533554077,0.45587033,15000000,0.0127119655,248.66,3.667303442968371,1.8752416,510.1457052230835,150000
-0.0020784712,0.060744,0.005278771,54422,601,0.9701627120375633,0.016648434,15025000,0.013279971,250.0,3.3199925579036758,1.8754177,510.95611786842346,150250
-0.0012180377,0.121016,0.009111228,38231,602,0.3434622287750244,2.0405667,15050000,0.004404781,244.1,3.585711003319887,1.8727043,511.753657579422,150500
-0.00034539975,0.08176799,0.006453348,49578,603,0.5038498342037201,0.47159615,15075000,0.010359308,249.5,3.086475273531394,1.8729289,512.763100862503,150750
-0.0006706047,0.047288004,0.004421383,55094,604,0.5157789885997772,0.4488036,15100000,0.012258185,249.02,3.580601243934849,1.8739884,513.6113121509552,151000
-0.0009904804,0.117128015,0.009060208,51628,605,0.45102304220199585,0.4732364,15125000,0.012189623,248.39,3.542856279302019,1.872866,514.4087481498718,151250
-0.0024256404,0.100456,0.0077197454,49459,606,0.3203235864639282,0.92389965,15150000,0.010147873,246.71,3.50171616428774,1.8714163,515.2430508136749,151500
-0.0015707053,0.06824,0.005504098,54151,607,0.21746158599853516,1.8336128,15175000,0.00475071,246.19,3.193607429111013,1.8712571,516.0880613327026,151750
-0.0015026561,0.18572801,0.016487444,50482,608,0.4641699194908142,0.4556307,15200000,0.011816592,249.25,3.4492572649795648,1.8720205,516.8813061714172,152000
0.0007380149,0.12459199,0.0096123675,54114,609,0.4235128164291382,0.9548317,15225000,0.011024247,247.71,3.756148133012345,1.8705609,517.728063583374,152250
-0.0017534513,0.076207995,0.0064826696,48988,610,0.38649868965148926,0.8524395,15250000,0.009944505,247.28,3.492437720296155,1.8679425,518.5327835083008,152500
-0.0014063955,0.055268,0.004861377,52848,611,0.9671839997172356,0.015352001,15275000,0.0133341905,250.0,3.3335476472254744,1.8673317,519.3925492763519,152750
-0.0009055458,0.118568,0.008868966,54622,612,0.32874470949172974,0.93592054,15300000,0.0089956205,247.18,3.228230852453875,1.864384,520.2233307361603,153000
-0.0010480073,0.069483995,0.0056594606,53987,613,0.3579156994819641,0.86884385,15325000,0.011031094,248.13,3.7474687075026423,1.8680954,521.0261986255646,153250
-0.0017620061,0.063963994,0.0053049726,54836,614,0.9457710944116116,0.018746391,15350000,0.015781075,250.0,3.9452683198129295,1.8747581,521.8286845684052,153500
0.00013762372,0.15815601,0.012018052,53502,615,0.41180485486984253,0.490627,15375000,0.011697662,247.59,3.3844986908498034,1.8741375,522.6297948360443,153750
-0.0008558308,0.030763999,0.0032436177,52002,616,0.317091703414917,1.3740276,15400000,0.007883627,247.03,3.4939880183323417,1.8739469,523.4317650794983,154000
-0.0024986768,0.034856003,0.0036493721,52480,617,0.9559448175132275,0.017919907,15425000,0.014033239,250.0,3.508309781051805,1.8720016,524.2907626628876,154250
-0.00018463813,0.14918,0.011432046,55166,618,0.25598210096359253,1.3522584,15450000,0.008659856,245.97,3.6649468598121007,1.8664086,525.12766289711,154500
-0.0019688127,0.029776001,0.0033663288,42480,619,0.9617060385644436,0.017459905,15475000,0.014650876,250.0,3.6627188432440385,1.8628451,525.9202251434326,154750
-0.0008424718,0.10414801,0.00813361,53530,620,0.31061333417892456,1.3355757,15500000,0.006086501,247.3,3.041827548602232,1.8535624,526.8418378829956,155000
-0.0007348448,0.083712004,0.006530258,53425,621,0.2447156310081482,2.2017632,15525000,0.004849532,244.12,3.6524441677471704,1.8472579,527.6709167957306,155250
-0.0015330615,0.14642,0.010687213,52401,622,0.4907079339027405,0.8187488,15550000,0.011230947,245.55,3.6875108586861485,1.8455284,528.4799718856812,155500
-0.0015789659,0.07778,0.006322517,45707,623,0.6514860689640045,0.35763305,15575000,0.012372391,248.83,3.5708387376173425,1.8461577,529.3092937469482,155750
-0.00048528967,0.050224,0.0043572695,54926,624,0.5395320653915405,0.72066766,15600000,0.010546383,245.55,3.50965531835441,1.8447902,530.1837589740753,156000
-0.0011521874,0.045656,0.0041019768,52616,625,0.4917091131210327,0.47957397,15625000,0.013066312,248.76,3.7551970414058724,1.8422626,530.9927639961243,156250
-0.0014899919,0.074584,0.005902307,41809,626,0.9628205113112926,0.015408469,15650000,0.015073441,250.0,3.7683600449145205,1.8383011,531.8043208122253,156500
-0.0014881322,0.10684,0.008135934,53195,627,0.30930906534194946,1.7313159,15675000,0.0051926244,244.18,3.2879011383615633,1.8303169,532.7293167114258,156750
-0.0014878256,0.049124,0.004567077,52473,628,0.3817593455314636,0.90145713,15700000,0.010698341,246.2,3.647631416519482,1.82577,533.530455827713,157000
-0.0019248963,0.100696005,0.0077559263,51872,629,0.4510248303413391,0.90603906,15725000,0.009327422,248.82,3.3300298875174574,1.8271856,534.3596427440643,157250
-0.0018239561,0.056304,0.004895362,52002,630,0.9577061124145985,0.024561306,15750000,0.014109402,250.0,3.527350635477853,1.8288008,535.1781170368195,157500
-0.0010882405,0.15956,0.012095251,54842,631,0.36684995889663696,0.95752084,15775000,0.010632279,247.41,3.62223744590603,1.822064,536.001955986023,157750
-0.0020796503,0.036156,0.0038542436,49729,632,0.9542088061571121,0.020143861,15800000,0.014859042,250.0,3.71476028276491,1.8171175,536.7867228984833,158000
-0.0018124618,0.053288,0.0046747047,54123,633,0.3948172926902771,0.88367605,15825000,0.0114302,247.12,3.8787413213025372,1.8122787,537.6223659515381,158250
-0.002052647,0.044579998,0.0041969647,54998,634,0.9704511687159538,0.017365474,15850000,0.01411504,250.0,3.528760366782498,1.808049,538.426821231842,158500
-0.002465016,0.049188003,0.0045366865,53124,635,0.9645101837813854,0.017562117,15875000,0.0145883225,250.0,3.6470801764489007,1.804538,539.2168581485748,158750
-0.00019619572,0.169044,0.012035464,55244,636,0.257809579372406,1.4180186,15900000,0.008000596,245.28,3.4786648144412493,1.7994093,540.0277049541473,159000
-0.001960621,0.023472,0.0029081937,35034,637,0.961261086165905,0.019312834,15925000,0.016084949,250.0,4.021237592919622,1.7972515,540.8240404129028,159250
-0.0018257411,0.12547599,0.010708954,55465,638,0.5287742018699646,0.4564868,15950000,0.012328744,248.74,3.5809151521870137,1.7959429,541.8851728439331,159500
-0.001110632,0.056452,0.0049423575,49829,639,0.583614706993103,0.41820398,15975000,0.012963988,248.83,3.741241167234623,1.7939392,542.6730425357819,159750
-0.002487164,0.078928,0.0063582063,53347,640,0.42778074741363525,0.8724246,16000000,0.007533505,246.54,2.8684503886638275,1.791806,543.5067622661591,160000
-0.0023788002,0.030831998,0.0034279884,54494,641,0.9649544842541218,0.022561407,16025000,0.014408362,250.0,3.602090236217914,1.7890017,544.309196472168,160250
-0.001048406,0.057112,0.0048147966,48315,642,0.47714167833328247,0.8108083,16050000,0.011193199,246.52,3.8124846909392303,1.784605,545.112530708313,160500
-0.001754224,0.042384,0.0041412385,54974,643,0.9681186527013779,0.016987277,16075000,0.013878587,250.0,3.46964668639989,1.7878155,545.9600746631622,160750
-0.001437589,0.078288004,0.0062099574,55360,644,0.5196950733661652,0.7912186,16100000,0.011015973,247.52,3.762041386191744,1.7916214,546.7526118755341,161000
-0.0023891756,0.076028004,0.0060078083,45183,645,0.9647516086697578,0.019106572,16125000,0.016092466,250.0,4.023116485188738,1.7944132,547.5317778587341,161250
-0.00088978914,0.108624004,0.008006075,54386,646,0.9858379485085607,0.033545617,16150000,0.014710947,250.0,3.6777368668783903,1.794206,548.4130547046661,161500
-0.0007748746,0.081447996,0.0063872635,54918,647,0.543815940618515,0.46272963,16175000,0.011298038,249.25,3.334273131949544,1.7955897,549.2114057540894,161750
-0.0029027066,0.046848,0.004414719,55383,648,0.9631505012512207,0.01543273,16200000,0.014270063,250.0,3.567515514195684,1.7970604,550.0070731639862,162000
-0.0018330615,0.096407995,0.007373535,55016,649,0.569275826215744,0.7540632,16225000,0.011063117,245.31,3.692254719128203,1.796142,550.8099071979523,162250
-0.0013111655,0.053976,0.004665673,51093,650,0.9633379690349102,0.015860874,16250000,0.014397512,250.0,3.599377969718661,1.7937065,551.6319241523743,162500
-0.0023833327,0.059451997,0.00500333,55074,651,0.9660322219133377,0.020006653,16275000,0.013666796,250.0,3.416698991358203,1.7870724,552.4625313282013,162750
-0.0016011659,0.065388,0.0054480727,52920,652,0.9636426568031311,0.015797773,16300000,0.015271356,250.0,3.8178390632185346,1.7789185,553.2438011169434,163000
-0.002393213,0.102639996,0.007926965,52691,653,0.5922148823738098,0.41459864,16325000,0.012128238,249.43,3.541510039784042,1.7751048,554.0590577125549,163250
-0.00029571817,0.154268,0.010988091,52316,654,0.3271339535713196,0.9520526,16350000,0.009105241,247.31,3.303245219140741,1.7711264,554.8815500736237,163500
-0.0024320974,0.044832,0.004179193,52992,655,0.9655508100986481,0.018768981,16375000,0.014350793,250.0,3.5876983164644662,1.769529,555.7070438861847,163750
-0.001079224,0.104204,0.008428532,54032,656,0.5705826282501221,0.4970807,16400000,0.014021129,248.1,3.9556300975887098,1.7671734,556.5259048938751,164000
-0.0019356229,0.049383998,0.0045548044,53964,657,0.9686590768396854,0.016673563,16425000,0.015057429,250.0,3.7643571818975308,1.7660946,557.3269073963165,164250
-0.0016753586,0.090371996,0.0072307237,53750,658,0.6059397757053375,0.3607079,16450000,0.014403117,247.52,4.025187842704979,1.7623307,558.1384561061859,164500
-0.0020171707,0.040024,0.004066886,52146,659,0.968991432338953,0.013913331,16475000,0.015564569,250.0,3.8911419965094103,1.7592242,558.9470674991608,164750
-0.00073966465,0.090028,0.00676565,54604,660,0.51448854804039,0.4485243,16500000,0.013356371,249.33,3.8443381831930528,1.7532656,559.7581701278687,165000
-0.0008084789,0.089184,0.0069494187,53941,661,0.4933929443359375,0.46008715,16525000,0.012627685,247.5,3.6656871255742236,1.7535509,560.5468854904175,165250
-0.0010576213,0.064756,0.005329769,52571,662,0.3215123414993286,1.3443097,16550000,0.008391328,245.72,3.621077252190057,1.7544658,561.3587114810944,165500
-0.0023381528,0.096424,0.0076936334,54542,663,0.5098340809345245,0.5002765,16575000,0.012919109,248.71,3.727504558320928,1.7519735,562.1879317760468,165750
-0.0019554542,0.039304,0.0039252383,38295,664,0.9687368981540203,0.014235407,16600000,0.01583678,250.0,3.9591949747697326,1.7518559,562.9916639328003,166000
-0.0010117135,0.08068,0.0064565213,53921,665,0.5053866803646088,0.46365538,16625000,0.013594044,248.55,3.8778943380384137,1.751084,563.9775786399841,166250
-0.0016290091,0.070404,0.005723882,53729,666,0.9652663804590702,0.018778328,16650000,0.014077949,250.0,3.5194876956885834,1.7535083,564.8265464305878,166500
-0.0022581494,0.052759998,0.004849385,53264,667,0.9650339707732201,0.01389652,16675000,0.0154995425,250.0,3.874885615814742,1.7511046,565.6329898834229,166750
-0.0019253672,0.035924,0.0037042666,50036,668,0.963696826249361,0.014452571,16700000,0.016195616,250.0,4.048903988756256,1.7414366,566.4385652542114,167000
-0.0014279073,0.062312,0.0052162977,54677,669,0.9670147448778152,0.0124100605,16725000,0.015540684,250.0,3.8851710956875185,1.7289498,567.2865507602692,167250
-0.0014900975,0.058992,0.0051551396,53236,670,0.9756734129041433,0.012461249,16750000,0.014244496,250.0,3.5611238544574126,1.7191842,568.0820052623749,167500
-0.0009787577,0.07730801,0.0061527696,53580,671,0.9706913270056248,0.013988873,16775000,0.014556641,250.0,3.639160271003915,1.7140957,568.8879427909851,167750
-0.0020098947,0.106172,0.0080345,54860,672,0.5421626567840576,0.42502847,16800000,0.013967159,248.59,4.001254330528343,1.7065722,569.6815493106842,168000
-0.0009725215,0.062520005,0.0051736347,52845,673,0.5033376514911652,0.48782176,16825000,0.012429458,247.61,3.5946223658311087,1.7008708,570.4736754894257,168250
-0.001822864,0.054211996,0.0048171696,54369,674,0.9675162881612778,0.014110729,16850000,0.015121629,250.0,3.7804072471933323,1.6927906,571.2857358455658,168500
-0.0004245562,0.060596,0.005227716,54680,675,0.6033746600151062,0.39737347,16875000,0.01342256,249.49,3.858716159847514,1.6842864,572.0815026760101,168750
-0.001777761,0.161272,0.0115984995,51582,676,0.3487170934677124,1.746177,16900000,0.005167162,243.84,3.3367690581154967,1.6831377,572.8815658092499,169000
-0.0011642358,0.066192,0.0054454324,54105,677,0.39748281240463257,0.9064585,16925000,0.009645298,247.55,3.4304373956184575,1.6826359,573.6947894096375,169250
-0.001452513,0.036984,0.0035969645,52674,678,0.6494829952716827,0.38448128,16950000,0.014652366,247.56,4.150286940790298,1.6816823,574.4992067813873,169500
-0.0016772915,0.12578401,0.0108267255,54024,679,0.4588278532028198,0.49551886,16975000,0.013443738,248.46,3.833903877320962,1.6815522,575.3124482631683,169750
-0.002115223,0.208952,0.015657863,53141,680,0.40660589933395386,0.904727,17000000,0.011487981,247.93,3.8540660636516346,1.6814531,576.1272673606873,170000
-0.00040850323,0.080492005,0.0065442114,54532,681,0.546660989522934,0.42970532,17025000,0.013830667,247.97,3.9071082734484115,1.6812961,576.9337651729584,170250
-0.0007517558,0.102524,0.0077498057,54607,682,0.40338778495788574,0.9334205,17050000,0.010285582,246.36,3.590778945351524,1.6813211,577.7302057743073,170500
-0.0027712893,0.13038,0.009706306,55339,683,0.38240253925323486,1.2865354,17075000,0.010013385,243.65,4.016928334827456,1.6799034,578.5394971370697,170750
-0.0018331122,0.122472,0.0092207,55595,684,0.4930725693702698,0.4787951,17100000,0.014429275,248.3,4.118826493087821,1.6798788,579.3243181705475,171000
-0.00067514135,0.098608,0.007515563,53103,685,0.28731244802474976,1.3639593,17125000,0.010430525,244.1,4.064856737801832,1.6780758,580.1140506267548,171250
-0.0010942715,0.058096003,0.0048099766,54622,686,0.26985108852386475,1.3814682,17150000,0.010163148,245.46,4.012032604737844,1.676905,580.931530714035,171500
-0.0011396211,0.035952,0.003752229,55576,687,0.4711275100708008,0.8323884,17175000,0.011074395,247.92,3.776176202943682,1.6748903,581.7290799617767,171750
-0.0025565117,0.040284,0.004057588,48869,688,0.9595314972102642,0.01583584,17200000,0.01625003,250.0,4.062507634988147,1.6705189,582.5166144371033,172000
-0.0015471642,0.076132,0.0061845286,51621,689,0.5676577985286713,0.4353513,17225000,0.012647823,249.66,3.665508577834306,1.6656399,583.4191563129425,172250
-0.001191033,0.064504,0.0055563217,41483,690,0.973640151321888,0.013480157,17250000,0.015312415,250.0,3.828103549161865,1.6639402,584.2344236373901,172500
-0.0021128047,0.060148,0.0051461505,53846,691,0.9669005498290062,0.015627634,17275000,0.0142919095,250.0,3.572977459202376,1.6576366,585.1827855110168,172750
-0.0020272888,0.11347599,0.0088498425,51745,692,0.582583487033844,0.39962858,17300000,0.013156219,247.72,3.7555452308865953,1.6536942,585.9791429042816,173000
-0.0014056172,0.090344,0.007064894,52142,693,0.5720473825931549,1.0535042,17325000,0.01050321,245.51,4.053197806233527,1.6525301,586.8189647197723,173250
-0.0016255581,0.072868004,0.0058754794,52823,694,0.34409844875335693,0.9188024,17350000,0.011050359,247.02,3.7323739950831527,1.6520609,587.6720411777496,173500
-0.0016968029,0.039028,0.0038835374,52927,695,0.3367841839790344,1.3022851,17375000,0.008997905,244.53,3.7311917437942275,1.6503687,588.4789299964905,173750
-0.0014794663,0.161592,0.015254781,39993,696,0.3072003126144409,0.9636577,17400000,0.010831646,246.34,3.7269540494737425,1.649868,589.2938468456268,174000
-0.0015120737,0.052904002,0.004674408,54457,697,0.7606559842824936,0.27153784,17425000,0.013657065,247.78,3.8814611535431505,1.6496302,590.2466254234314,174250
-0.0020693587,0.05654,0.004910917,54018,698,0.9666806645691395,0.01448377,17450000,0.013313819,250.0,3.3284544057936807,1.6472194,591.0463306903839,174500
-0.0007793759,0.054399997,0.004766415,50745,699,0.502691775560379,0.4616348,17475000,0.0120579405,248.7,3.522096964442196,1.6408523,591.845865726471,174750
-0.0024928707,0.092096,0.007482326,41341,700,0.5570878386497498,0.4340705,17500000,0.012574435,248.54,3.638228055614537,1.6443121,592.679211139679,175000
0.00024802983,0.092732,0.007252197,39288,701,0.7574502825737,0.8822277,17525000,0.008613793,243.24,3.5187115599350705,1.6460869,593.6429915428162,175250
-0.001888247,0.07796,0.006595166,55303,702,0.5398494899272919,0.8266393,17550000,0.012563926,247.51,4.106047615679342,1.6462984,594.6215178966522,175500
-0.0021657362,0.05332,0.0047815694,53386,703,0.5486348867416382,0.8040392,17575000,0.011934403,247.32,3.9909144947464084,1.6467806,595.4023604393005,175750
-0.0012368792,0.036752004,0.003634767,54302,704,0.7553356438875198,0.2794944,17600000,0.013388527,248.76,3.8410236784826863,1.6480868,596.2079172134399,176000
-0.00023966146,0.0893,0.0070178644,55147,705,0.9656735882163048,0.014315387,17625000,0.015749877,250.0,3.937469255365977,1.6483427,597.0071411132812,176250
-0.0011580528,0.053639997,0.004799663,53162,706,0.9637627154588699,0.017106626,17650000,0.015353085,250.0,3.8382710822457695,1.6463854,597.7917120456696,176500
0.00025638347,0.134912,0.009911717,47310,707,0.6147171258926392,1.3955123,17675000,0.008940944,243.44,4.175706366929856,1.6436758,598.5975503921509,176750
-0.0014505041,0.078812,0.0062273387,53787,708,0.9708803743124008,0.016856281,17700000,0.015518416,250.0,3.8796039125341895,1.6445653,599.4673330783844,177000
-0.0017044801,0.07551599,0.0060499255,53666,709,0.9747450668364763,0.02059278,17725000,0.016931105,250.0,4.232775817736048,1.6441963,600.2682023048401,177250
3.096345e-05,0.19282399,0.0147137595,54312,710,0.4007907509803772,0.8801693,17750000,0.011069093,247.07,3.726250920518203,1.6407928,601.0700399875641,177500
-0.0005342924,0.14826,0.011951892,42112,711,0.3542701005935669,0.89987147,17775000,0.012684089,246.32,4.109350153613459,1.6391388,601.8680994510651,177750
-0.001912394,0.12794001,0.010039274,54320,712,0.5069649815559387,0.8257181,17800000,0.012242943,246.05,4.0214744759226475,1.6391342,602.788506269455,178000
-0.0029990734,0.044795997,0.0043602684,53087,713,0.9801961965858936,0.020092877,17825000,0.015576411,250.0,3.8941028585004767,1.6364073,603.5896394252777,178250
-0.0026959807,0.050483994,0.004498751,54844,714,0.9268128499388695,0.1117933,17850000,0.013605944,247.64,3.853655176884021,1.6298544,604.3955442905426,178500
-0.0006966955,0.185672,0.014217824,55261,715,0.305103063583374,0.9738792,17875000,0.011161568,245.97,3.8054157073662496,1.6262127,605.2017199993134,178750
-0.0015745325,0.09946,0.0076027447,53808,716,0.33467960357666016,0.98298866,17900000,0.012791689,246.92,4.170512052237276,1.6241186,606.0023081302643,179000
-0.001482982,0.08202801,0.0069067394,54760,717,0.6866663098335266,0.44523078,17925000,0.0132546695,247.61,3.7626140512445545,1.6222742,606.7967972755432,179250
-0.0023039489,0.053168006,0.004834409,40252,718,0.9622699841856956,0.014539257,17950000,0.015728105,250.0,3.9320260959274953,1.6216316,607.5879194736481,179500
-0.0011592887,0.092192,0.0069285654,55517,719,0.763944461941719,0.7679227,17975000,0.0093547385,244.3,3.83589128144155,1.6176369,608.5481207370758,179750
-0.0005063471,0.041212,0.0038475015,54431,720,0.45287710428237915,0.4893643,18000000,0.01360716,247.68,3.8518773318579087,1.6172445,609.3473582267761,180000
-0.0016522568,0.07133201,0.00579165,49093,721,0.5120457410812378,0.44255143,18025000,0.012793795,248.1,3.6583542779541576,1.6169201,610.1487140655518,180250
-0.0005747696,0.13174799,0.010907437,55026,722,0.2758418917655945,0.9887209,18050000,0.010744035,246.51,3.662406313811087,1.6193844,610.9894208908081,180500
-0.00034303445,0.057956,0.0050753714,55295,723,0.32014280557632446,0.8921765,18075000,0.011831148,246.02,3.92489256127463,1.6210692,611.7854740619659,180750
-0.00029487783,0.07139601,0.005927416,54229,724,0.22327542304992676,2.8227923,18100000,0.0030101154,236.32,3.5691938559702088,1.6227118,612.5729293823242,181000
-0.0012808412,0.056816,0.0052464902,40509,725,0.41819149255752563,0.87729996,18125000,0.01225564,246.47,4.005806067598446,1.6244347,613.3794050216675,181250
-0.0011589677,0.050855994,0.0043894374,44319,726,0.47408634424209595,0.912463,18150000,0.010404545,246.35,3.516065404917266,1.6266371,614.3294196128845,181500
-0.0020604231,0.12866001,0.010116199,43904,727,0.26065295934677124,1.3464608,18175000,0.010028494,243.71,3.8829970648629466,1.6263955,615.2367613315582,181750
-0.0021018775,0.035036,0.0035866848,49097,728,0.9574857726693153,0.019819047,18200000,0.014964479,250.0,3.7411198799434544,1.6258742,616.156001329422,182000
-0.0017265811,0.102184,0.007678643,55055,729,0.35242319107055664,1.2726244,18225000,0.008463275,243.64,3.6029226987143397,1.6242927,616.9963204860687,182250
-0.0014627862,0.026024003,0.003147907,53223,730,0.8918736428022385,0.40527064,18250000,0.011285211,247.23,3.8063857260516647,1.6246417,617.7770748138428,182500
-0.0015208824,0.073476,0.0060128737,52641,731,0.4306643009185791,1.5314611,18275000,0.007193389,240.51,3.6338789601106054,1.6230814,618.6152837276459,182750
-0.0016030694,0.07164399,0.006021165,54406,732,0.8404064625501633,0.5400946,18300000,0.012826215,245.41,4.101120699028362,1.6218891,619.4275643825531,183000
-0.0016471188,0.058552004,0.0049852086,53992,733,0.4406511187553406,1.5841787,18325000,0.0077120806,244.7,3.8679152097067266,1.6214495,620.2166249752045,183250
-0.0016510863,0.072176,0.0057115136,53309,734,0.7553690671920776,0.6268774,18350000,0.010916411,246.09,3.694987495550058,1.6212765,621.0240843296051,183500
-0.0029632975,0.067924,0.0058701914,48159,735,0.776068240404129,0.34529454,18375000,0.011917269,248.52,3.4991356252758714,1.6216719,621.8427605628967,183750
-0.0012078409,0.054232,0.004625797,53743,736,0.49227476119995117,0.47408137,18400000,0.0131938625,248.76,3.781758091597169,1.6226833,622.6939804553986,184000
-0.0014930593,0.077452004,0.006228079,44062,737,0.6713919639587402,0.67706525,18425000,0.010612691,246.72,3.6055250442997613,1.6243664,623.4927232265472,184250
-0.0017306162,0.046139996,0.004274625,54798,738,0.666624903678894,0.42932644,18450000,0.013879334,247.61,3.901818830970437,1.6258519,624.4044044017792,184500
-0.00047807978,0.092508,0.007086848,54334,739,0.42075115442276,1.2472055,18475000,0.009791022,243.43,3.8434859745229852,1.6281086,625.2054717540741,184750
-0.0006319549,0.107996,0.008413112,54527,740,0.17694628238677979,2.7508178,18500000,0.0032233652,237.41,3.580813245113857,1.6292775,626.0038335323334,185000
-0.0011839527,0.09478801,0.0072391233,54089,741,0.5920794010162354,2.2431746,18525000,0.0019055919,236.12,3.833759302331464,1.6305707,626.800021648407,185250
-0.001530051,0.061992,0.0052384743,51252,742,0.43790870904922485,0.8265959,18550000,0.012739872,247.38,4.175908536155476,1.6332594,627.6148779392242,185500
-0.0018267665,0.064459994,0.005281495,54151,743,0.4793296456336975,1.1355511,18575000,0.010191875,244.37,3.956417403371626,1.6373498,628.4408569335938,185750
-0.0016992053,0.070368,0.0057451418,53874,744,0.964468490332365,0.016072487,18600000,0.0157931,250.0,3.948275370213396,1.6380453,629.249101638794,186000
-0.0016271056,0.099116005,0.0077913045,51189,745,0.4891437292098999,0.8030022,18625000,0.0104515795,246.98,3.6304173199572887,1.6366278,630.0468368530273,186250
-0.001602523,0.030956,0.003250755,45286,746,0.822863832116127,0.29313588,18650000,0.012863922,247.58,3.6570367165586277,1.6375339,630.8774282932281,186500
-0.0023484589,0.09467201,0.0077650608,53675,747,0.8771973326802254,0.16684872,18675000,0.01368141,247.77,3.8562827838429303,1.633571,631.7606971263885,186750
-0.00097391586,0.066936,0.0056531094,53905,748,0.9527603723108768,0.18353412,18700000,0.010812871,245.16,3.5707753915256375,1.6307434,632.5668344497681,187000
-0.00031082894,0.13471599,0.010824803,53696,749,0.5312345325946808,0.49314684,18725000,0.013532075,248.34,3.879853188515061,1.6289332,633.3634786605835,187250
-0.0018619023,0.096508,0.0073663825,47364,750,0.7434705495834351,1.0345653,18750000,0.006436689,243.71,3.640125713298994,1.6275915,634.1673231124878,187500
