clipfrac,policy_loss,explained_variance,ep_reward_mean,true_reward,n_updates,fps,time_elapsed,policy_entropy,value_loss,serial_timesteps,ep_len_mean,total_timesteps,approxkl
0.099448,0.00046994755,0.8605543673038483,19.677813514318608,0.0789192,401,35803,347.16285514831543,0.30389512,2.197875,100250,247.67,10025000,0.007438748
0.088668,0.00010240749,0.8666577935218811,20.052245605931752,0.07963525,402,54868,348.1983206272125,0.3020804,2.1456046,100500,248.17,10050000,0.0067413365
0.059079997,-0.0008783905,0.8429991900920868,20.44126767971605,0.08176507,403,30874,348.98663806915283,0.2973737,2.3080497,100750,250.0,10075000,0.0050764657
0.05292801,-0.0020835032,0.8645222783088684,18.187391723910117,0.06911575,404,56367,350.15998554229736,0.29287222,2.0560699,101000,243.62,10100000,0.004785286
0.063779995,-0.0015361699,0.8879925012588501,15.683695190420762,0.06171507,405,54745,350.9305317401886,0.28960732,1.5292478,101250,246.03,10125000,0.005318979
0.044956002,-0.002045396,0.8667106479406357,19.47560236504206,0.07710424,406,54075,351.7249391078949,0.28797293,2.1068652,101500,248.81,10150000,0.0042890823
0.056743998,-0.0014799227,0.857020914554596,20.99625395073204,0.08333971,407,52155,352.51492190361023,0.28710327,2.347219,101750,247.76,10175000,0.0048458213
0.06976,-0.0009907938,0.8396825343370438,21.030250581280423,0.08261931,408,53313,353.3344974517822,0.28706747,2.5093884,102000,248.53,10200000,0.005652955
0.12628,0.00091764366,0.8900870382785797,17.915154524837963,0.06976295,409,42342,354.1497082710266,0.28734422,1.8547968,102250,244.2,10225000,0.009161425
0.049064,-0.0017572601,0.8782722055912018,19.06119131743908,0.0746612,410,55617,355.0770697593689,0.28574592,2.03037,102500,244.54,10250000,0.0045534084
0.050136,-0.0019007872,0.8769629597663879,19.007743189625447,0.07603097,411,53278,355.88110876083374,0.28335214,2.1024246,102750,250.0,10275000,0.004646021
0.042808004,-0.0016569954,0.8688432574272156,18.734292023368944,0.073741935,412,38452,356.70821237564087,0.27850595,2.0927165,103000,245.59,10300000,0.004218281
0.069244,-0.0007616502,0.8734377920627594,19.045621779893967,0.07564776,413,49927,357.70237731933594,0.272066,1.9973955,103250,247.69,10325000,0.0056977556
0.024140002,-0.00171714,0.8772360384464264,18.189483053578797,0.07275794,414,48636,358.535799741745,0.26915336,1.8117489,103500,250.0,10350000,0.0029250013
0.045272,-0.001848025,0.8898102045059204,20.864446837987444,0.08345779,415,46303,359.39779591560364,0.2673905,1.8430469,103750,250.0,10375000,0.0041368287
0.05234,-0.001956206,0.8640689700841904,17.97358231561922,0.0711082,416,53859,360.28014874458313,0.2645113,1.9204333,104000,249.53,10400000,0.004641605
0.034028,-0.0017075641,0.8701368868350983,18.59702407684289,0.07389856,417,43421,361.0778908729553,0.25938576,1.8795656,104250,247.7,10425000,0.0035807632
0.049655996,-0.0019165197,0.8473861068487167,18.908779027635518,0.07513866,418,49843,361.9874129295349,0.25533253,2.1917768,104500,247.62,10450000,0.004460939
0.046396,-0.0015391738,0.8409976661205292,18.33760689320777,0.07063749,419,54623,362.8327054977417,0.2540271,2.4811635,104750,245.72,10475000,0.004295277
0.06619199,-0.0024477527,0.850799635052681,20.430444394805125,0.07989667,420,48712,363.6620888710022,0.25022706,2.372921,105000,244.51,10500000,0.0055793645
0.04974,-0.0011959957,0.8773795440793037,16.991080468489052,0.06867569,421,54316,364.5628716945648,0.2435375,1.8355108,105250,245.36,10525000,0.0045782807
0.057972003,-0.00069516315,0.8694318234920502,18.936561239365528,0.07514777,422,49844,365.3927595615387,0.23652521,2.0168047,105500,248.02,10550000,0.0049201003
0.055608004,-0.0008833117,0.8688175976276398,19.336480188399182,0.07661382,423,53019,366.2514262199402,0.22875373,2.1080136,105750,249.16,10575000,0.004905264
0.044636,-0.0018236147,0.8390740007162094,19.028356641630033,0.076731525,424,52022,367.06582474708557,0.22146444,2.272517,106000,246.21,10600000,0.004189496
0.06304,-0.001809871,0.8659438192844391,18.04707031887192,0.06974021,425,52563,367.88913679122925,0.21407871,2.069607,106250,244.51,10625000,0.0052178837
0.071215995,-0.00090167875,0.8707754015922546,19.56381652681638,0.07746895,426,48511,368.7107660770416,0.21111026,2.0521533,106500,249.39,10650000,0.0057989224
0.042207997,-0.0016226716,0.8685264140367508,17.572616340399804,0.069502145,427,40503,369.5544288158417,0.20625842,1.8993514,106750,245.26,10675000,0.004090179
0.039632004,-0.0016571954,0.8654741793870926,20.3884377067688,0.080287114,428,53683,370.4950978755951,0.19886276,2.1920998,107000,247.12,10700000,0.003910624
0.075844005,0.0002736671,0.8666864037513733,17.87811853879011,0.07009585,429,54091,371.3295693397522,0.19061239,1.8827636,107250,248.1,10725000,0.006348841
0.02902,-0.0014779294,0.8623891621828079,19.91810204174216,0.078878835,430,51186,372.1677119731903,0.18378207,2.120133,107500,249.12,10750000,0.0032821856
0.049764,-0.0009864487,0.8601425737142563,19.1392816219867,0.07539422,431,54164,372.9967110157013,0.1792287,2.1573224,107750,245.62,10775000,0.0045840256
0.041608,-0.0025120277,0.8861419707536697,17.86016706042036,0.07144067,432,52742,373.80736684799194,0.17173485,1.612557,108000,250.0,10800000,0.0041057942
0.068728,-0.00086205284,0.8616376519203186,20.303440406307736,0.07977661,433,47829,374.62727880477905,0.16249767,2.2081673,108250,247.02,10825000,0.0054605803
0.151196,0.0033566088,0.8621794134378433,18.07052151740577,0.070306815,434,53559,375.47506403923035,0.15396035,2.2675033,108500,245.57,10850000,0.01169656
0.16758801,0.004864178,0.8796348720788956,20.099175009094633,0.079174206,435,52864,376.2841808795929,0.14961348,2.1252253,108750,247.36,10875000,0.013528788
0.088496,-0.0017826048,0.8754236698150635,18.440321828372497,0.07245205,436,54243,377.0950734615326,0.14639334,1.9374756,109000,247.0,10900000,0.006881145
0.064996,-0.0012828681,0.8538246601819992,20.01884743785872,0.07933178,437,44452,377.91167163848877,0.14344445,2.3305392,109250,249.3,10925000,0.005423076
0.11308,0.001202863,0.8472341150045395,21.402002126302104,0.08560802,438,54580,378.8048782348633,0.14054058,2.2809367,109500,250.0,10950000,0.008189136
0.113143995,0.00082715554,0.8637561649084091,16.158793342983827,0.06409736,439,54810,379.60221457481384,0.13836853,1.6903003,109750,248.09,10975000,0.0084932465
0.36318,0.01753318,0.8425534069538116,19.591777007805668,0.07780141,440,54024,380.4114544391632,0.13606013,2.2259967,110000,247.66,11000000,0.038437575
0.19364402,0.0054506557,0.8651683330535889,22.211069452237325,0.088844284,441,55691,381.2250392436981,0.13453597,2.3064456,110250,250.0,11025000,0.01505441
0.060112007,-0.0010208146,0.8808422088623047,19.024680323905844,0.075479046,442,43047,382.01028203964233,0.13157037,1.9055169,110500,248.71,11050000,0.0051328065
0.056507997,-0.0013965697,0.8953096643090248,18.885855890405455,0.075543426,443,50813,382.9201216697693,0.13035448,1.7850949,110750,250.0,11075000,0.00492612
0.09565999,-0.00096716674,0.8586879670619965,18.802176328563583,0.0742846,444,55183,383.7542772293091,0.13104102,2.1966538,111000,246.23,11100000,0.0071432516
0.078076,-0.0006947356,0.8780357539653778,18.73561057179053,0.07432898,445,51490,384.5529775619507,0.12857631,1.9318783,111250,248.15,11125000,0.006273183
0.107779995,0.0010578017,0.8415472209453583,19.877988784750123,0.078794375,446,54218,385.39013743400574,0.123253666,2.3680484,111500,247.94,11150000,0.008230962
0.046676002,-0.0021297275,0.846325695514679,20.975961721491547,0.083903834,447,53572,386.2119560241699,0.116520904,2.18444,111750,250.0,11175000,0.0043231607
0.028367996,-0.0012250922,0.8708149492740631,21.586307779050074,0.08634523,448,33401,387.0202577114105,0.11285555,2.2625816,112000,250.0,11200000,0.0031470943
0.058892004,-0.0011654949,0.8539847433567047,21.20078401651037,0.08538709,449,55993,388.1023259162903,0.11054902,2.3122108,112250,246.38,11225000,0.0050881207
0.079716,-0.0012308541,0.8612681031227112,18.779068744562128,0.07279427,450,47830,388.8828856945038,0.10709385,2.1457253,112500,248.2,11250000,0.006386199
0.043208,-0.0023364904,0.885826550424099,17.57401553141478,0.069689535,451,55823,389.7495677471161,0.103951894,1.7260936,112750,248.51,11275000,0.0041463682
0.057128,-0.001431667,0.865610882639885,20.740041238440764,0.082178116,452,55115,390.5277669429779,0.100956954,2.1694303,113000,249.6,11300000,0.0049010185
0.032532,-0.0020041743,0.8950963690876961,16.11380356939691,0.06432894,453,53998,391.33671259880066,0.10119472,1.6273468,113250,245.42,11325000,0.0035032672
0.045679998,-0.002335302,0.8789174035191536,17.85862346023321,0.072831996,454,54946,392.14534544944763,0.09983967,1.9064224,113500,246.09,11350000,0.004285037
0.087236,-0.0007389873,0.8855756223201752,14.55582497360936,0.05673997,455,54442,392.9389753341675,0.0970618,1.4886718,113750,248.82,11375000,0.0068098404
0.10004,0.00014969238,0.878721222281456,18.727446234821603,0.07365584,456,55151,393.7612726688385,0.093480326,1.9521883,114000,246.33,11400000,0.007656035
0.051363997,-0.0018275843,0.859980434179306,22.344384987572376,0.08937754,457,55394,394.55652832984924,0.09078581,2.3180413,114250,250.0,11425000,0.00456712
0.066627994,-0.0023037004,0.8915568441152573,17.66957491113637,0.07160465,458,54157,395.35311245918274,0.0888964,1.8919731,114500,245.27,11450000,0.005671595
0.109408,0.0011678546,0.8508441895246506,19.058357627873065,0.074467845,459,54859,396.1627469062805,0.08790958,2.188508,114750,244.07,11475000,0.008681422
0.17900398,0.0057189823,0.8566077649593353,21.16460715461679,0.08391976,460,50460,396.95970606803894,0.08913613,2.2332625,115000,249.44,11500000,0.014963904
0.038508,-0.0011012072,0.8812615498900414,19.580777565440986,0.07832311,461,53227,397.78912329673767,0.090255566,1.9963211,115250,250.0,11525000,0.0040423926
0.057424,-0.0022101405,0.8643595278263092,19.542281052469807,0.07863084,462,53656,398.6017291545868,0.090743616,1.9968802,115500,247.67,11550000,0.0049879965
0.06296,-0.00071796443,0.8825398087501526,17.876269909407984,0.07150508,463,54484,399.41401076316833,0.09134752,1.7002316,115750,250.0,11575000,0.0052107195
0.046068,-0.0018118673,0.8262367397546768,16.59082804167467,0.06734144,464,53629,400.2235481739044,0.089247204,2.155601,116000,244.63,11600000,0.004417972
0.098147996,5.6156725e-05,0.8837332129478455,18.719363039198534,0.07412781,465,52910,401.02288365364075,0.08392881,1.8192587,116250,249.27,11625000,0.007590118
0.057272,-0.0008813883,0.8483839482069016,17.83131260825992,0.07055392,466,40373,401.85093545913696,0.083561465,2.0477796,116500,247.67,11650000,0.004981381
0.081724,-0.0008226087,0.8520299345254898,21.09796259193053,0.082856946,467,53661,402.8103549480438,0.0800208,2.3096893,116750,249.09,11675000,0.006501635
0.064656004,-0.0012402214,0.8749942034482956,18.870607828530407,0.07471682,468,53219,403.64551877975464,0.076333836,1.9328518,117000,249.45,11700000,0.0053856326
0.091524,-0.0014374563,0.8668858408927917,19.395122199896377,0.0772123,469,54064,404.456716299057,0.0699588,2.1148655,117250,247.6,11725000,0.007131908
0.04318,-0.0018388245,0.902319423854351,17.459586361873015,0.06816731,470,54483,405.2699046134949,0.06085177,1.8376238,117500,244.69,11750000,0.004293433
0.044864,-0.0015672945,0.8511502146720886,20.382706901779866,0.08076671,471,52868,406.0641369819641,0.05265803,2.163367,117750,249.6,11775000,0.0041328454
0.151096,0.0025544246,0.8363142907619476,19.432116533133268,0.07829937,472,51893,406.8814744949341,0.044937775,2.2894888,118000,246.33,11800000,0.011237702
0.07229201,-0.0012333514,0.8803220316767693,19.503972743746807,0.07724934,473,48424,407.71664595603943,0.040336553,1.9027278,118250,249.49,11825000,0.0060983943
0.029620001,-0.0015173028,0.8581685870885849,19.716004504525,0.078864016,474,55193,408.56807804107666,0.03627711,1.99643,118500,250.0,11850000,0.0033195827
0.044972003,-0.0010032991,0.851073607802391,20.674821989121845,0.082699284,475,55420,409.3673141002655,0.033099085,2.1207032,118750,250.0,11875000,0.0042401017
0.043548,-0.0015487366,0.8772659972310066,19.772960960129158,0.07851119,476,45138,410.167521238327,0.030662274,1.9499096,119000,247.53,11900000,0.004159034
0.057452,-0.00193823,0.8781675323843956,16.9805873309276,0.06644138,477,49164,411.045786857605,0.025877947,1.8232428,119250,248.75,11925000,0.005025073
0.051124,-0.0017569258,0.8618062734603882,18.161821205400074,0.07264729,478,52461,411.8959128856659,0.022829928,1.8192257,119500,250.0,11950000,0.004575247
0.05784,-0.0012251136,0.8716713488101959,19.965513133874264,0.078936234,479,54093,412.7243595123291,0.017467642,1.9924281,119750,245.72,11975000,0.005010374
0.040864,-0.002193867,0.863087847828865,19.08105039999925,0.07556969,480,54963,413.5260887145996,0.011523371,2.0509968,120000,249.34,12000000,0.004017332
0.070796,-0.0006133405,0.8637301176786423,18.24055949183321,0.07296224,481,55144,414.3253381252289,0.0069729574,1.9365202,120250,250.0,12025000,0.0058461837
0.167708,0.0036385462,0.8712070137262344,18.173949849315196,0.0726958,482,53958,415.12915897369385,0.0017320752,1.7509334,120500,250.0,12050000,0.012312224
0.101732,-0.00010072214,0.8664430528879166,21.160902742955138,0.0846436,483,53734,415.9328031539917,-0.0020689028,2.1390765,120750,250.0,12075000,0.007666713
0.068564005,-0.0010992818,0.8556647300720215,19.639119037309666,0.07855648,484,48054,416.74731278419495,-0.0054051923,2.1266592,121000,250.0,12100000,0.005688679
0.083799995,-0.0006495641,0.8691366165876389,19.26533226568217,0.07583893,485,53652,417.6103825569153,-0.009162264,1.9508318,121250,245.37,12125000,0.006416981
0.058396,-0.0013150038,0.8811028301715851,19.861994139426756,0.0779801,486,47931,418.42395782470703,-0.00993942,2.0381978,121500,246.9,12150000,0.0050587663
0.062184,-0.001653516,0.8407995253801346,18.121679740237305,0.07295649,487,54598,419.2864270210266,-0.010708639,1.9644763,121750,247.69,12175000,0.005384579
0.057484,-0.001223617,0.842716172337532,18.76191539240537,0.07365537,488,54812,420.0870451927185,-0.015976248,2.1093872,122000,247.34,12200000,0.0050446615
0.048632003,-0.0012881709,0.8575658798217773,17.947874890440943,0.0717915,489,53699,420.88846707344055,-0.023324555,1.9981836,122250,250.0,12225000,0.0046188734
0.048912004,-0.0026455594,0.8593807369470596,19.13373966147529,0.07452909,490,53990,421.7004175186157,-0.02840434,2.2557607,122500,246.54,12250000,0.0044244295
0.04642,-0.0020577693,0.8896734640002251,19.549442212875803,0.076247215,491,55188,422.5010850429535,-0.032667436,2.0564656,122750,246.56,12275000,0.0042130994
0.070496,-0.0013141886,0.8731571584939957,16.70448372780452,0.0652576,492,52498,423.3061046600342,-0.03906985,1.6750301,123000,248.75,12300000,0.0057616103
0.051932,-0.0023445347,0.8701875954866409,16.980993608054913,0.06792397,493,37300,424.13088846206665,-0.046850543,1.7240921,123250,250.0,12325000,0.0047511663
0.050196,-0.0013251192,0.8683882057666779,18.122197468168572,0.07131178,494,54396,425.1449463367462,-0.053031575,2.1525855,123500,246.92,12350000,0.004566782
0.087956004,-0.001530897,0.8803023099899292,18.21111196815262,0.071439594,495,55541,425.9285798072815,-0.054356717,1.8215744,123750,248.5,12375000,0.0067985514
0.067931995,-0.00088350987,0.8863206803798676,18.1969075795752,0.072787635,496,48281,426.72608494758606,-0.054268368,1.6296848,124000,250.0,12400000,0.005615078
0.053632002,-0.001711563,0.8371128886938095,19.587529831625552,0.07681326,497,53085,427.5743839740753,-0.055783223,2.2547183,124250,248.86,12425000,0.0048035556
0.077096,-0.0009065758,0.811405286192894,20.174150162008882,0.081831336,498,53737,428.3986692428589,-0.057727672,2.7692885,124500,243.54,12450000,0.0061696237
0.059899997,-0.00094479026,0.8576660752296448,19.31036296283183,0.07648553,499,53447,429.2126536369324,-0.05856663,2.083488,124750,249.5,12475000,0.0051983437
0.060831994,-0.0011806624,0.845826730132103,19.681785619894228,0.07872714,500,53181,430.0270457267761,-0.061540354,1.9603132,125000,250.0,12500000,0.0051123486
0.056456,-0.0011326018,0.8669956624507904,21.096825273997883,0.085053526,501,52282,430.84832429885864,-0.06303787,2.2725658,125250,245.97,12525000,0.0049229497
0.079016,-0.0015388423,0.8508673310279846,19.478061747255996,0.07805098,502,55032,431.6800961494446,-0.06602746,2.1154168,125500,249.0,12550000,0.0062889443
0.053224005,-0.0013999749,0.8681719601154327,17.80598945547176,0.07045293,503,54642,432.47412276268005,-0.072261326,1.8524268,125750,249.35,12575000,0.0047866665
0.046984002,-0.0009797561,0.8634029924869537,20.141380092590143,0.07906951,504,53604,433.292197227478,-0.07756896,2.1754577,126000,248.73,12600000,0.0044109807
0.052283995,-0.0016893158,0.8756880089640617,19.540458306129736,0.07740908,505,53114,434.10799407958984,-0.080531344,1.9506423,126250,249.47,12625000,0.0046801236
0.075484,-0.0016551537,0.8829248324036598,17.59655857763354,0.06968487,506,54102,434.9397509098053,-0.08877294,1.7152748,126500,248.83,12650000,0.006158076
0.06398,-0.0012934168,0.8644239753484726,17.025732791462598,0.06747086,507,48756,435.7650170326233,-0.10065253,1.9913269,126750,241.96,12675000,0.0054039676
0.053659998,-0.0021625955,0.8893566951155663,17.709072602545167,0.07007995,508,55287,436.6177890300751,-0.1100077,1.7882131,127000,249.49,12700000,0.0047853054
0.08344,0.0005208509,0.8639766275882721,18.547926298092175,0.07365145,509,55505,437.4184100627899,-0.118000105,2.0333924,127250,248.68,12725000,0.006614587
0.055703998,-0.0022953278,0.8622933626174927,20.63493686419898,0.08178204,510,45823,438.2256531715393,-0.123639025,2.3094926,127500,249.49,12750000,0.004941997
0.14802,0.00085074437,0.8822887092828751,18.275611716937277,0.072370835,511,54013,439.1032419204712,-0.13060679,1.866215,127750,249.31,12775000,0.010530131
0.111856,0.00013479334,0.8706649094820023,19.862329737754045,0.0786593,512,54790,439.9062476158142,-0.1364359,2.120273,128000,249.01,12800000,0.008250645
0.063700005,-0.0014345538,0.8525085002183914,17.14303104206252,0.06857213,513,51890,440.7075641155243,-0.14027928,1.6838055,128250,250.0,12825000,0.005369448
0.060751997,-0.0024246569,0.8802552297711372,17.72754943466463,0.070731446,514,52119,441.52482771873474,-0.14710729,1.9148992,128500,246.32,12850000,0.0053092414
0.07936,-0.0009401897,0.8456999212503433,17.823175136134886,0.072533004,515,55365,442.3505504131317,-0.15978587,2.0509021,128750,247.56,12875000,0.0064575435
0.079776004,-0.0019906668,0.8776843845844269,18.344413833043564,0.073377654,516,54757,443.14893913269043,-0.1703029,1.8301256,129000,250.0,12900000,0.0062631504
0.052988,-0.00085368595,0.8820100873708725,19.615029858690722,0.075471506,517,52961,443.9501955509186,-0.17855704,2.121431,129250,238.84,12925000,0.00475167
0.03592,-0.0018691231,0.8086643368005753,14.767608067655065,0.05813186,518,42061,444.7649140357971,-0.18362184,2.5992527,129500,239.06,12950000,0.0036767717
0.076348,-0.0013979014,0.8548638075590134,17.955135125162982,0.07285497,519,49818,445.70971965789795,-0.18558149,2.2535977,129750,243.41,12975000,0.0060404437
0.081939995,-0.000222123,0.8796791210770607,17.95242947626145,0.07052078,520,54122,446.5528709888458,-0.19010635,2.0207045,130000,245.19,13000000,0.006565582
0.093396,-0.00016336227,0.8602490872144699,18.81210505969896,0.077342615,521,48755,447.35982751846313,-0.194375,2.2051623,130250,247.55,13025000,0.0072567435
0.059715997,-0.0020242543,0.8955493047833443,16.240706845901613,0.06496282,522,54092,448.22519278526306,-0.19958252,1.6335554,130500,250.0,13050000,0.005101143
0.08068801,-0.00087533024,0.8873410597443581,18.63062235504769,0.07390052,523,52855,449.0270552635193,-0.204758,1.9267687,130750,248.62,13075000,0.006639497
0.059724003,-0.0017735366,0.8479973822832108,18.03873747924423,0.071384355,524,46132,449.84292244911194,-0.20949236,1.985348,131000,249.47,13100000,0.0051312433
0.032612,-0.0021844327,0.8456054031848907,17.330466580510397,0.06948585,525,40713,450.72547221183777,-0.20966502,2.224485,131250,244.04,13125000,0.0035437155
0.095883995,-0.00085445074,0.8673571199178696,17.631953583955184,0.068178885,526,54524,451.6858787536621,-0.21050176,2.0603085,131500,243.76,13150000,0.0071378737
0.137176,0.0024212697,0.8725275844335556,19.64343524841148,0.077778414,527,52799,452.48281955718994,-0.21487853,2.0817447,131750,249.06,13175000,0.009861099
0.060216,-0.0020099771,0.8539461195468903,18.282914996241924,0.0709808,528,54058,453.3026809692383,-0.21917069,2.0715914,132000,246.93,13200000,0.005178919
0.079252,-7.299725e-05,0.8665721714496613,20.69038797705074,0.082761556,529,54447,454.11164450645447,-0.22100684,2.037995,132250,250.0,13225000,0.006507163
0.063616,-0.0003550017,0.8875126987695694,18.469851011671473,0.073879406,530,39784,454.99132108688354,-0.22435334,1.7838967,132500,250.0,13250000,0.005201147
0.038392,-0.0020295107,0.8612484484910965,18.834493772876886,0.074590854,531,56443,455.9460256099701,-0.22646645,2.048161,132750,249.45,13275000,0.0039041608
0.055904,-0.0025417446,0.8663564175367355,16.731634882347098,0.06395271,532,55760,456.7422103881836,-0.23138809,1.9505098,133000,245.91,13300000,0.0050042635
0.0662,-0.00093205355,0.8698001354932785,17.2899679525964,0.06840083,533,54997,457.53351187705994,-0.23982838,1.8457308,133250,249.3,13325000,0.0055400217
0.070808,-0.0015897537,0.8750289604067802,17.746991958777272,0.07098797,534,54665,458.34040904045105,-0.24612176,1.7530155,133500,250.0,13350000,0.005738432
0.07822399,-0.0017968096,0.8871229737997055,16.869207182993396,0.06747683,535,55211,459.1674838066101,-0.2541658,1.5179031,133750,250.0,13375000,0.006231522
0.112220004,-0.00010510747,0.8521011024713516,18.87304857934556,0.07674023,536,55380,459.9640872478485,-0.26270238,2.2331967,134000,247.57,13400000,0.008200883
0.035284,-0.0015593279,0.8567465990781784,17.795789948775248,0.07324824,537,53061,460.76668787002563,-0.268924,2.1046834,134250,247.52,13425000,0.0036971446
0.071852,-0.00082612026,0.8848132118582726,16.165576755545327,0.06466231,538,55243,461.57107186317444,-0.27232483,1.5313746,134500,250.0,13450000,0.0059228083
0.052503996,-0.002625276,0.8795270323753357,19.354970537494935,0.07741988,539,55029,462.3692512512207,-0.27386382,1.9330105,134750,250.0,13475000,0.00471424
0.034636002,-0.0017683258,0.8693748563528061,17.814877119440425,0.070607156,540,42804,463.1707053184509,-0.278839,1.8169386,135000,248.68,13500000,0.0036486876
0.071899995,-0.0012351013,0.8722251355648041,19.176417846503192,0.07716227,541,55343,464.0767855644226,-0.2881544,2.0301156,135250,247.55,13525000,0.005848691
0.045539998,-0.0019340471,0.8773851692676544,16.23137203958595,0.064925484,542,52614,464.89274740219116,-0.29576892,1.5955373,135500,250.0,13550000,0.004347019
0.075008005,-0.0027353787,0.8889632523059845,18.20368323729999,0.07281473,543,53415,465.73854780197144,-0.30475503,1.7670307,135750,250.0,13575000,0.006095989
0.041695997,-0.0012487543,0.8774642646312714,17.405209818326075,0.069087304,544,52458,466.5525629520416,-0.31500164,1.7916791,136000,247.68,13600000,0.0040936177
0.054980002,-0.0016627188,0.8594153076410294,17.958712719701197,0.071188115,545,53387,467.39180731773376,-0.32140595,2.177969,136250,247.52,13625000,0.0048604547
0.059820004,-0.0022289886,0.847444474697113,17.063970101653357,0.06676877,546,55258,468.21313285827637,-0.32795745,1.9800628,136500,248.69,13650000,0.0051404345
0.055167995,-0.0015266311,0.882600337266922,17.792525973335625,0.07246782,547,53452,469.01165437698364,-0.334719,1.8534988,136750,247.59,13675000,0.0049554342
0.076948,-0.00072659407,0.8637207746505737,18.848385701747922,0.073744744,548,54078,469.8325424194336,-0.34050503,2.3116202,137000,244.27,13700000,0.006088395
0.082876004,-0.00013917226,0.8818145021796227,18.032614213958894,0.07114371,549,54242,470.64084243774414,-0.34526864,2.020218,137250,245.26,13725000,0.006570441
0.057520002,-0.0011010868,0.8765706196427345,17.781993661480847,0.070403494,550,54843,471.44457840919495,-0.3496446,1.8467128,137500,247.63,13750000,0.0049351067
0.046224,-0.0018617328,0.8820856586098671,16.73126250653396,0.06627584,551,55193,472.2470541000366,-0.35511422,1.6814108,137750,247.68,13775000,0.0044182492
0.073728,-0.0014079302,0.8519941419363022,19.701429709508737,0.078093864,552,54244,473.0364806652069,-0.3615375,2.1366043,138000,247.9,13800000,0.0060259243
0.07908,-0.0005655454,0.8691603690385818,19.30106577260458,0.07772733,553,54493,473.85033798217773,-0.36789918,2.2291315,138250,245.68,13825000,0.0061436156
0.061499994,-0.0009948644,0.8570254445075989,18.022083571667228,0.069739684,554,54467,474.6493091583252,-0.37410754,2.0738344,138500,248.17,13850000,0.005287032
0.061127998,-0.0012792412,0.8804974630475044,18.111971700715657,0.07108558,555,41381,475.45042634010315,-0.3845223,1.8952532,138750,245.82,13875000,0.005239322
0.073476,-0.0029652975,0.8798574134707451,16.727998197980632,0.06836702,556,53797,476.3882112503052,-0.39678684,1.8198942,139000,245.56,13900000,0.005964378
0.05338,-0.0028514485,0.8956619203090668,17.876526880784002,0.070762955,557,54029,477.1961040496826,-0.40809685,1.6505451,139250,249.37,13925000,0.004819969
0.067064,-0.0009830489,0.8756167441606522,20.794549740121266,0.08239656,558,37715,477.99799489974976,-0.41417152,2.181011,139500,249.32,13950000,0.0055754473
0.076384,-0.0012255829,0.8914255425333977,19.827759977862605,0.07977259,559,54931,478.9902276992798,-0.41773796,1.8610178,139750,247.76,13975000,0.006078683
0.10912,0.00084907387,0.8772206231951714,19.587016960991424,0.07680486,560,38194,479.7854425907135,-0.42260295,2.0446286,140000,249.04,14000000,0.008221502
0.10616399,0.00089947775,0.889295756816864,17.60316268218914,0.07041264,561,55535,480.78949451446533,-0.42792732,1.7297102,140250,250.0,14025000,0.007974209
0.14915599,0.001673699,0.8857101947069168,17.181834538156963,0.067979686,562,53679,481.58091163635254,-0.43125242,1.8340349,140500,249.33,14050000,0.010962626
0.222104,0.0057277307,0.871617004275322,15.134707167999474,0.05949221,563,52009,482.4002764225006,-0.43322626,1.7621744,140750,246.67,14075000,0.01679812
0.099692,0.00013718166,0.8469672501087189,17.309606569301142,0.066806704,564,53461,483.2230815887451,-0.4355421,2.3394616,141000,242.96,14100000,0.007779248
0.069804,-0.00090326834,0.8856272250413895,19.018336141025102,0.0746047,565,54374,484.0285472869873,-0.44248456,1.8629211,141250,248.57,14125000,0.0058051907
0.055527996,-0.0018107595,0.8749617785215378,21.236908616801813,0.08282712,566,54482,484.8361351490021,-0.45323682,2.256478,141500,247.21,14150000,0.004878068
0.045048002,-0.0017359009,0.8992394953966141,15.117283507495777,0.058225736,567,49812,485.64256167411804,-0.45958462,1.5342662,141750,246.28,14175000,0.0041342257
0.04248,-0.0019082073,0.8676148355007172,20.02094433365223,0.07933177,568,33760,486.480548620224,-0.46388227,2.2319555,142000,249.07,14200000,0.004081027
0.079196006,-0.00057046534,0.8734516054391861,21.44911484321283,0.08456205,569,32006,487.55039048194885,-0.46602458,2.2876732,142250,245.55,14225000,0.006189941
0.069460005,-0.0012179075,0.8860553428530693,15.37350870289556,0.059941288,570,54809,488.6738386154175,-0.4636318,1.6663711,142500,249.21,14250000,0.005768726
0.099691994,0.0009684741,0.8834334537386894,19.900281869537913,0.07884428,571,53680,489.4609248638153,-0.4607109,1.9790245,142750,249.54,14275000,0.007778709
0.088163994,-0.000393057,0.890175111591816,16.66899625631406,0.06667598,572,54106,490.2621958255768,-0.462251,1.7041355,143000,250.0,14300000,0.006821733
0.058796,-0.0017356139,0.8834044486284256,19.024369909380006,0.07609747,573,52951,491.0519244670868,-0.464145,1.8519377,143250,250.0,14325000,0.005084896
0.079743996,-0.0010907819,0.8989546000957489,17.006571015135776,0.06802628,574,55136,491.8650884628296,-0.46824044,1.6421301,143500,250.0,14350000,0.0063036596
0.076296,-0.0019693468,0.8769095987081528,17.990025343778843,0.0719601,575,55235,492.66465044021606,-0.4772688,1.83909,143750,250.0,14375000,0.0059615886
0.053284,-0.0014561503,0.8770024254918098,17.74592548897424,0.0702305,576,52707,493.44780802726746,-0.4837978,1.9186455,144000,249.51,14400000,0.0047454475
