total_timesteps,clipfrac,policy_entropy,policy_loss,n_updates,fps,true_reward,value_loss,approxkl,explained_variance,serial_timesteps,ep_reward_mean,ep_len_mean,time_elapsed
29450000,0.12173601,0.4981739,-0.00043309672,1178,53933,0.039803304,0.047090925,0.008954593,0.9385939873754978,294500,9.925230939812486,247.94,965.9737038612366
29475000,0.048828,0.5005275,-0.0013871756,1179,55313,0.03984196,0.03262908,0.0044446397,0.9544283300638199,294750,9.9503647095395,248.29,966.7706439495087
29500000,0.067788,0.50350016,-0.0015497247,1180,56292,0.03902596,0.056221493,0.005521689,0.9268368929624557,295000,9.831668017676774,246.29,967.5549311637878
29525000,0.074504,0.5043763,-0.001146937,1181,55525,0.041387953,0.03881819,0.0059321844,0.9511905647814274,295250,10.324452617841224,248.14,968.3339610099792
29550000,0.064844,0.49973685,-0.0010207822,1182,49146,0.038632337,0.014916211,0.0053834817,0.978155953809619,295500,9.658084198275251,250.0,969.1192786693573
29575000,0.08072,0.49437946,0.00016887668,1183,54055,0.04033225,0.017227419,0.0061874827,0.9734381400048733,295750,10.083062321664402,250.0,969.9623785018921
29600000,0.09204,0.49126035,-0.0017322998,1184,55529,0.038785942,0.10173018,0.0069065564,0.8645477145910263,296000,9.808836371887883,244.42,970.7597198486328
29625000,0.087564,0.49190912,8.5108004e-05,1185,54232,0.037766226,0.06316579,0.006711519,0.9064464420080185,296250,9.527644839408676,246.32,971.551011800766
29650000,0.12238799,0.4887072,0.0017351175,1186,49263,0.04157044,0.017066462,0.008948373,0.9719169605523348,296500,10.392609960756145,250.0,972.344776391983
29675000,0.081132,0.48315263,-0.00013733192,1187,54470,0.041065436,0.018987622,0.0064340653,0.9723026733845472,296750,10.266359051741224,250.0,973.1824841499329
29700000,0.134548,0.48001036,0.0010177181,1188,54825,0.040102776,0.018008215,0.00960086,0.9727540817111731,297000,10.02569327878311,250.0,973.9857139587402
29725000,0.12352799,0.4748242,0.0015625244,1189,53737,0.038527135,0.014013551,0.009278757,0.9780080933123827,297250,9.63178345627105,250.0,974.7761039733887
29750000,0.075395994,0.47057718,-0.00046207377,1190,54647,0.0387412,0.03744197,0.0061573344,0.9476099796593189,297500,9.735466526093951,248.38,975.5705554485321
29775000,0.097536005,0.46817192,-0.0014408284,1191,54094,0.037178036,0.07312393,0.007323485,0.8954040557146072,297750,9.314243232849694,246.29,976.3845267295837
29800000,0.048828,0.4641258,-0.0010041932,1192,54159,0.03735103,0.014533122,0.004557899,0.9778822939842939,298000,9.337758105700669,250.0,977.1969335079193
29825000,0.05474,0.45965663,-0.0008091616,1193,55061,0.03860808,0.041030582,0.0046494035,0.9415294341742992,298250,9.67909918889949,247.99,977.9974784851074
29850000,0.07392,0.459045,-0.00084059016,1194,56043,0.03882514,0.05134826,0.0059422897,0.9139082729816437,298500,9.72014555746111,247.81,978.7971148490906
29875000,0.072732,0.45944428,-0.0018286493,1195,54170,0.039549585,0.0418861,0.0059660478,0.9350758269429207,298750,9.939148192253269,248.41,979.5845251083374
29900000,0.12868801,0.45867062,0.00046000598,1196,54151,0.039183233,0.050821982,0.009432674,0.9238176718354225,299000,9.817902744754647,247.91,980.381338596344
29925000,0.19664802,0.45909467,0.0013919318,1197,54289,0.038610645,0.07821472,0.014533037,0.8811130598187447,299250,9.718878668027209,246.34,981.1733958721161
29950000,0.079808004,0.4589911,-0.0015535709,1198,55751,0.039085373,0.013315141,0.006245209,0.9760186728090048,299500,9.771343825136864,250.0,981.9619286060333
29975000,0.057423998,0.45464796,-0.0020742035,1199,53226,0.03930658,0.014445819,0.005000059,0.9737866297364235,299750,9.826644939353278,250.0,982.7476944923401
30000000,0.059887998,0.45237547,-0.0015822448,1200,53476,0.038585417,0.0149580045,0.005166087,0.9740061424672604,300000,9.646354383654106,250.0,983.559056520462
30025000,0.09578799,0.44896513,-0.0008919815,1201,55281,0.0384945,0.044979498,0.0072699143,0.9255340993404388,300250,9.607657719564521,248.13,984.3612160682678
30050000,0.054579996,0.44391203,-0.0012719285,1202,55344,0.039228875,0.041417565,0.0049251867,0.936709076166153,300500,9.835728029218444,248.08,985.152580499649
30075000,0.061880004,0.4356986,-0.0011260046,1203,55686,0.037778556,0.09898414,0.0050602397,0.8664977252483368,300750,9.55329934123411,244.29,985.9363117218018
30100000,0.068376005,0.429449,-0.0010207803,1204,53446,0.037509352,0.11044989,0.0055492385,0.8401516675949097,301000,9.419070073258936,243.0,986.7235193252563
30125000,0.057612002,0.43063945,-0.0009874238,1205,55934,0.037132066,0.058015816,0.004982768,0.9144233912229538,301250,9.333737972482995,245.24,987.5371360778809
30150000,0.063824005,0.43504992,-0.0015909208,1206,54580,0.03832606,0.06876387,0.0052954555,0.9067870005965233,301500,9.615162473479673,245.73,988.3189706802368
30175000,0.083352,0.43612733,-0.0010391386,1207,55740,0.038597405,0.072931364,0.0064907796,0.8854120150208473,301750,9.687968719057062,245.37,989.1182799339294
30200000,0.099808,0.43912715,-0.0012282236,1208,55453,0.03873051,0.033878237,0.007689573,0.9433981105685234,302000,9.709494075700386,247.69,989.9208226203918
30225000,0.07006399,0.44195747,-0.0015449687,1209,54612,0.038485933,0.06514868,0.005720158,0.8996922001242638,302250,9.641230445472901,245.19,990.7000479698181
30250000,0.050072003,0.442208,-0.0015935287,1210,54575,0.040206663,0.018317526,0.0045727813,0.9684329368174076,302500,10.051665956969082,250.0,991.4891464710236
30275000,0.089228,0.43918854,-0.0015145561,1211,54476,0.03924069,0.083266474,0.006798918,0.8865582793951035,302750,9.843715065748437,242.75,992.2698271274567
30300000,0.08656,0.43647394,-0.0013017723,1212,49960,0.039579965,0.030075321,0.0066812076,0.9577705301344395,303000,9.919402149257513,247.63,993.0553824901581
30325000,0.06900801,0.43662986,-0.0011026241,1213,54947,0.038560864,0.03273044,0.0055935374,0.9489483833312988,303250,9.663809352348316,247.61,993.887704372406
30350000,0.059588004,0.43839407,-0.0010750805,1214,54583,0.03714946,0.06339458,0.005165314,0.9199652969837189,303500,9.327732887202309,243.71,994.6801037788391
30375000,0.056296002,0.44177622,-0.0013237008,1215,54045,0.03950202,0.029769037,0.0048805787,0.9596429094672203,303750,9.900717254192214,247.7,995.4685640335083
30400000,0.075176,0.4404686,-0.001411443,1216,55100,0.039174743,0.10184014,0.005984494,0.8560574054718018,304000,9.847413641513922,243.46,996.2585864067078
30425000,0.070296,0.4359404,-0.0011955921,1217,41475,0.040684488,0.052660894,0.005796972,0.9225872755050659,304250,10.169292513141336,247.65,997.0328319072723
30450000,0.086720005,0.42925358,-0.001765589,1218,56282,0.040258776,0.052384205,0.0066519245,0.9220919758081436,304500,10.079758955286671,247.83,997.9689743518829
30475000,0.061559997,0.42416078,-0.0015998401,1219,46486,0.039059848,0.060993176,0.005156961,0.9125663936138153,304750,9.812969385368342,246.15,998.7435944080353
30500000,0.084424004,0.4201252,-0.0012167806,1220,55295,0.037996463,0.08232381,0.006502106,0.891865573823452,305000,9.578784461551203,243.69,999.6122386455536
30525000,0.080636,0.41944227,-0.0012152365,1221,55599,0.038193602,0.0560817,0.0063733696,0.9331083744764328,305250,9.586563024640554,243.04,1000.4001083374023
30550000,0.09721999,0.41822633,-0.00042686285,1222,53613,0.038998958,0.053199988,0.007294149,0.9105792492628098,305500,9.766573154625366,247.92,1001.1765897274017
30575000,0.12387202,0.4171729,-0.00069436105,1223,55838,0.035709407,0.048326798,0.008815429,0.9254004210233688,305750,9.001765813355997,246.15,1001.9807891845703
30600000,0.086872,0.4156631,-0.0009101963,1224,55942,0.03712761,0.1480941,0.0066346033,0.8117804229259491,306000,9.478464164264878,238.9,1002.7582447528839
30625000,0.044584,0.41254693,-0.001628089,1225,46789,0.039581016,0.031671043,0.004087492,0.9558191038668156,306250,9.921674833432908,247.73,1003.5425333976746
30650000,0.110544,0.40913683,-0.0016620351,1226,50075,0.039331403,0.069755554,0.008822119,0.9035806357860565,306500,9.899813629675482,246.32,1004.4019138813019
30675000,0.076859996,0.41128772,-0.0018111139,1227,36777,0.038401656,0.054606505,0.0062116473,0.9202625527977943,306750,9.674752000778534,246.19,1005.2324829101562
30700000,0.090436,0.41210812,-0.0012892861,1228,56031,0.038298815,0.11194646,0.0067423186,0.8569727689027786,307000,9.667196027308746,244.43,1006.2402355670929
30725000,0.061520003,0.41052732,-0.0010313243,1229,56326,0.03764064,0.031776667,0.0053227204,0.9518911205232143,307250,9.442851011655875,248.27,1007.0252130031586
30750000,0.101512,0.41186962,-0.0012761063,1230,53554,0.037572835,0.060125995,0.0076323077,0.9330121204257011,307500,9.503286533846895,244.45,1007.8197157382965
30775000,0.113028005,0.4134329,-0.0023236587,1231,53642,0.038946487,0.07749564,0.008553325,0.9123129621148109,307750,9.729624582054702,242.96,1008.6339983940125
30800000,0.067407995,0.41323313,-0.0017932492,1232,33717,0.038918834,0.06303778,0.005573843,0.9193916246294975,308000,9.774098095363117,245.59,1009.438628911972
30825000,0.061184,0.41051906,-0.0019544358,1233,56738,0.03859448,0.032272607,0.0052986476,0.9569092653691769,308250,9.672860578911568,247.63,1010.5108864307404
30850000,0.085944,0.40891203,-0.0004679531,1234,55207,0.03911643,0.015112978,0.0066591427,0.9789864160120487,308500,9.779107782345235,250.0,1011.2738935947418
30875000,0.07787201,0.40672368,-0.0015053817,1235,54472,0.039307147,0.015708938,0.0062394096,0.9759477749466896,308750,9.826787315662422,250.0,1012.0715627670288
30900000,0.08226,0.40585202,-0.0020492168,1236,54577,0.03804923,0.0476263,0.0064813667,0.9349633008241653,309000,9.512042851229708,246.04,1012.8708190917969
30925000,0.06478399,0.40443602,-0.0016682161,1237,54571,0.03983605,0.017845716,0.0054776524,0.9728587940335274,309250,9.959012355278647,250.0,1013.655289888382
30950000,0.055528004,0.40117136,-0.0018312164,1238,55784,0.03902548,0.014575252,0.0048902137,0.9784856531769037,309500,9.756371267981013,250.0,1014.4580101966858
30975000,0.052044004,0.3988368,-0.0008837419,1239,55555,0.04024219,0.032042723,0.0046045543,0.9546098746359348,309750,10.02075222454554,247.6,1015.2388010025024
31000000,0.06942801,0.39395255,-0.0015251567,1240,53685,0.04064723,0.041937605,0.005853274,0.9425886012613773,310000,10.211654092912687,248.4,1016.016517162323
31025000,0.06524,0.38451034,-0.0012533242,1241,56168,0.040331975,0.016525943,0.005447957,0.9755597282201052,310250,10.082993383488065,250.0,1016.8190755844116
31050000,0.046304002,0.37528893,-0.0012104958,1242,54637,0.03912348,0.037733663,0.0043997755,0.9447584860026836,310500,9.806437370900385,247.64,1017.5966899394989
31075000,0.115320005,0.36843142,-0.001007701,1243,54529,0.040212948,0.097041234,0.0087048095,0.8726740926504135,310750,10.161164534674317,244.55,1018.3886322975159
31100000,0.073492,0.3659163,-0.0010109869,1244,54841,0.039931454,0.048317485,0.0061195176,0.9272526204586029,311000,9.999010780693752,247.66,1019.1778049468994
31125000,0.080596,0.36722,-0.0021773735,1245,41340,0.038298346,0.15121889,0.006391947,0.7991410791873932,311250,9.724009977898604,243.46,1019.9697706699371
31150000,0.064600006,0.3646471,-0.001355192,1246,55210,0.04102414,0.01874626,0.0053760307,0.9703953843563795,311500,10.256035215156244,250.0,1020.902916431427
31175000,0.096719995,0.3613501,-0.0017795777,1247,55553,0.03697978,0.17733903,0.00729796,0.805810421705246,311750,9.454625374771767,239.52,1021.6955378055573
31200000,0.055632003,0.36247,-0.0018117161,1248,56180,0.03948448,0.047689233,0.004830596,0.9235138222575188,312000,9.861337521192908,247.79,1022.4720351696014
31225000,0.071128,0.36002806,-0.0017336437,1249,51842,0.036457483,0.088669136,0.005976175,0.8807833641767502,312250,9.034987314787614,243.26,1023.2531952857971
31250000,0.101023994,0.3598609,-0.0012048291,1250,55870,0.039359044,0.073656105,0.007934153,0.8920653536915779,312500,9.893011903034967,246.42,1024.0723893642426
31275000,0.082488,0.36143175,-0.0015619214,1251,55026,0.03933619,0.07310846,0.006616749,0.8983946964144707,312750,9.894837185536453,248.84,1024.8461511135101
31300000,0.082044,0.36003742,-0.0023822547,1252,53969,0.039952498,0.10359876,0.0066057877,0.874386727809906,313000,10.106149220208486,244.31,1025.6403057575226
31325000,0.076396,0.355466,-0.00019846731,1253,49781,0.041354224,0.019914359,0.0061588488,0.9713279623538256,313250,10.33855567409395,250.0,1026.4497966766357
31350000,0.073964,0.35055795,-0.0015730824,1254,54834,0.040860593,0.019159107,0.005903933,0.9728100560605526,313500,10.215148198960232,250.0,1027.2837495803833
31375000,0.077736,0.34858197,-0.0018909078,1255,31571,0.038632877,0.077715434,0.0064676004,0.910837821662426,313750,9.699290522632637,243.98,1028.0719912052155
31400000,0.118644,0.3470776,-0.0010704694,1256,55381,0.039891247,0.044545855,0.009181338,0.9434844404459,314000,10.011510167831695,247.8,1029.1981961727142
31425000,0.068628006,0.34354177,-0.0014746918,1257,55495,0.03892195,0.043583352,0.005582801,0.9443012177944183,314250,9.792894191901286,248.27,1029.9836225509644
31450000,0.103884004,0.34087157,-3.4556502e-05,1258,55177,0.039946947,0.048841022,0.007950237,0.931636318564415,314500,9.99711659355171,247.55,1030.7586462497711
31475000,0.068352,0.34011692,-0.0017992675,1259,55510,0.039987233,0.060813647,0.00559425,0.9233507812023163,314750,9.963207383440713,245.18,1031.5472567081451
31500000,0.083384,0.33859316,-0.0011689554,1260,54665,0.038351495,0.04903903,0.006640026,0.9372824057936668,315000,9.601716320504057,247.63,1032.3277430534363
31525000,0.194272,0.3320309,-0.0008036632,1261,54539,0.03900351,0.19549543,0.016809301,0.7884123623371124,315250,9.965078198831774,240.61,1033.1154325008392
31550000,0.066420004,0.32842663,-0.001342667,1262,48440,0.037873,0.014701885,0.005606208,0.9799258150160313,315500,9.468249441682165,250.0,1033.9018926620483
31575000,0.078219995,0.32603455,-0.0016825311,1263,55511,0.03953265,0.036698174,0.0062754326,0.9526487961411476,315750,9.917622550270025,248.34,1034.751877784729
31600000,0.067016,0.32726604,-0.0013605349,1264,54732,0.03897552,0.05402881,0.005580806,0.9270656779408455,316000,9.782384555761803,248.8,1035.535593032837
31625000,0.06938,0.33030242,-0.0011019597,1265,55930,0.03843467,0.08871241,0.0057345903,0.8997042924165726,316250,9.74623075592688,244.17,1036.3310978412628
31650000,0.127,0.33029285,-0.0011664276,1266,51649,0.040419895,0.050038893,0.009465314,0.9328887015581131,316500,10.139095812785673,247.62,1037.113434791565
31675000,0.095184006,0.32679087,-0.0018967576,1267,55580,0.039307512,0.05600822,0.007328828,0.9251106306910515,316750,9.823026323841113,247.55,1037.9471628665924
31700000,0.050216,0.3221748,-0.0017506557,1268,54009,0.03937154,0.015231213,0.0046251277,0.9793893694877625,317000,9.842885047101026,250.0,1038.7301580905914
31725000,0.074092,0.31673485,-0.0017685033,1269,54840,0.038772255,0.07216515,0.0059985197,0.9109526202082634,317250,9.687577074297824,245.96,1039.5387477874756
31750000,0.082524,0.31349662,-0.0020766868,1270,54743,0.038645368,0.082428046,0.006377819,0.8994594886898994,317500,9.649521403710542,243.94,1040.3479778766632
31775000,0.084323995,0.31113306,-0.0018752569,1271,49662,0.04023649,0.0938131,0.00656441,0.8942669481039047,317750,9.994499646020122,243.3,1041.1372334957123
31800000,0.073504,0.30986792,-0.0006449327,1272,55420,0.03741491,0.09153567,0.005898698,0.885674923658371,318000,9.288602832351225,243.06,1041.969271183014
31825000,0.061828,0.3084457,-0.0012235458,1273,54545,0.03996489,0.066627845,0.005450911,0.9121196791529655,318250,9.933591673640002,245.12,1042.7556509971619
31850000,0.116211995,0.30603623,-0.001814551,1274,50250,0.039867196,0.16428767,0.009017949,0.8323249220848083,318500,9.961697207181714,236.79,1043.5499913692474
31875000,0.080372,0.30366945,-0.0018875904,1275,50147,0.03595335,0.12141089,0.0063636815,0.8650945425033569,318750,9.014958992947212,239.18,1044.375981092453
31900000,0.070096,0.30379438,-0.0016417883,1276,54799,0.03961403,0.15507768,0.0055706417,0.8509910851716995,319000,9.871309564739713,237.06,1045.193496465683
31925000,0.13109998,0.30301175,5.583274e-05,1277,55054,0.03962198,0.07179548,0.00953325,0.9210666418075562,319250,9.88017364962836,243.96,1045.9835035800934
31950000,0.062804,0.3025245,-0.0018100075,1278,54791,0.04039081,0.050445367,0.0053204712,0.933907575905323,319500,10.121987388141598,247.99,1046.7644882202148
31975000,0.073075995,0.29993087,-0.0013148929,1279,53838,0.039369676,0.07042679,0.0059546083,0.9136494025588036,319750,9.86170324681745,245.68,1047.5539000034332
32000000,0.050712,0.29732907,-0.0019052932,1280,55060,0.040791556,0.0763755,0.00446055,0.91326904296875,320000,10.095986157849701,242.84,1048.3535680770874
32025000,0.090516,0.2947508,-0.0011968545,1281,54569,0.039001666,0.04379558,0.007113231,0.9379480518400669,320250,9.762594943539025,247.82,1049.1425037384033
32050000,0.079211995,0.29522845,-0.0007450719,1282,53748,0.041049454,0.040614776,0.0063688844,0.9481487236917019,320500,10.261048800548352,247.94,1049.9328553676605
32075000,0.071508,0.2940928,-0.0020504338,1283,55365,0.038647868,0.05476234,0.0057288795,0.9417883977293968,320750,9.681530634191494,245.43,1050.7318587303162
32100000,0.091032006,0.28826743,-0.0008196394,1284,55614,0.040297545,0.05043257,0.0070356154,0.9369883090257645,321000,10.066510999338048,245.82,1051.5145771503448
32125000,0.09085201,0.28515264,-0.0015688159,1285,54728,0.0396115,0.13873139,0.007082394,0.8474759012460709,321250,9.938585200713792,241.32,1052.299007177353
32150000,0.05934,0.287491,-0.0016615579,1286,55087,0.04343841,0.08116144,0.0052152937,0.8921310752630234,321500,10.90778894123221,246.01,1053.1036477088928
32175000,0.08918001,0.29560152,-0.0012372814,1287,55359,0.042213038,0.0520659,0.0071823397,0.9351521208882332,321750,10.586466775757799,247.58,1053.8931725025177
32200000,0.056131996,0.29907268,-0.0013520872,1288,54608,0.040034577,0.016802888,0.004973843,0.9770044535398483,322000,10.008644456189067,250.0,1054.6887924671173
32225000,0.084188,0.30073556,-0.0011895094,1289,53255,0.041430283,0.058031242,0.00660256,0.9232133030891418,322250,10.377799319184051,247.89,1055.487206697464
32250000,0.087444,0.30328563,-0.0010317644,1290,53704,0.040676117,0.04885132,0.006897678,0.9350621327757835,322500,10.180830418149853,247.57,1056.2912740707397
32275000,0.058428,0.30491918,-0.0015800789,1291,54270,0.038585257,0.013449398,0.0050744126,0.9805483836680651,322750,9.64631488313098,250.0,1057.0922267436981
32300000,0.067908004,0.30638054,-0.001291116,1292,55678,0.04129875,0.050559722,0.0056787035,0.930217444896698,323000,10.363965168502082,247.81,1057.8907635211945
32325000,0.055811994,0.30494493,-0.0015883071,1293,55851,0.04014695,0.07603344,0.004939849,0.9092071801424026,323250,10.062073398363573,245.24,1058.67431807518
32350000,0.04386,0.30081216,-0.0012817765,1294,55729,0.04028041,0.04919269,0.004295063,0.9366341531276703,323500,10.088661910658116,247.93,1059.456528186798
32375000,0.13306001,0.2982596,-0.0015816825,1295,53341,0.041064948,0.07458304,0.010200955,0.9113414660096169,323750,10.283168349614009,245.81,1060.2401673793793
32400000,0.078196004,0.29492536,-0.0011902334,1296,54760,0.04120248,0.057204682,0.0062272525,0.9254404455423355,324000,10.321961607746635,248.02,1061.0457627773285
32425000,0.07539201,0.29258358,-0.0013944923,1297,55885,0.038568106,0.035629503,0.0060426546,0.9582795910537243,324250,9.599891685915573,247.6,1061.8409039974213
32450000,0.074344,0.29156354,-0.0010504983,1298,46568,0.03906006,0.016455749,0.005989575,0.9792142752557993,324500,9.765014766670593,250.0,1062.622006893158
32475000,0.0941,0.2888508,-0.0013307395,1299,56044,0.03888535,0.053063314,0.007104388,0.9341066926717758,324750,9.737919622753106,248.04,1063.4875259399414
32500000,0.055408,0.2874826,-0.001503434,1300,52600,0.03876406,0.0140043255,0.0048808777,0.9817014411091805,325000,9.691014826115234,250.0,1064.2725956439972
32525000,0.055827998,0.28584343,-0.0014021771,1301,55584,0.04197768,0.017351732,0.0049185613,0.9778941441327333,325250,10.494420815458216,250.0,1065.0813527107239
32550000,0.044143997,0.28433114,-0.0015032501,1302,55838,0.04131701,0.017548393,0.004226826,0.9760232213884592,325500,10.32925155310244,250.0,1065.8623259067535
32575000,0.058024,0.28412524,-0.0013673566,1303,54518,0.040588785,0.013943752,0.0050626686,0.9811393432319164,325750,10.1471967185611,250.0,1066.6480221748352
32600000,0.057544,0.28021303,-0.0017728915,1304,55544,0.040974703,0.06975369,0.0050420547,0.9178449660539627,326000,10.21094125354757,245.4,1067.4470946788788
32625000,0.080308005,0.27127224,-0.0015243043,1305,55474,0.04089961,0.051099647,0.006418462,0.9372997432947159,326250,10.239683493931661,247.83,1068.2378990650177
32650000,0.0729,0.26588905,-0.0021115618,1306,54887,0.040171403,0.052726686,0.005769138,0.9315635189414024,326500,10.056198278938828,247.95,1069.023547410965
32675000,0.14410801,0.26109582,-0.0011494036,1307,54721,0.03885425,0.10094543,0.010560957,0.8612119555473328,326750,9.814371850929838,246.68,1069.814438343048
32700000,0.113288,0.25761423,0.00021155426,1308,53846,0.04102925,0.016701484,0.008358295,0.9759767632931471,327000,10.257312297595126,250.0,1070.6047263145447
32725000,0.06262401,0.25502408,-0.0015658397,1309,53037,0.039869726,0.06353933,0.005166847,0.9119950979948044,327250,9.991464805272518,247.93,1071.4234523773193
32750000,0.084664,0.2539602,-0.0016628833,1310,55531,0.04044102,0.08072455,0.0066339946,0.90192711353302,327500,10.156798790473731,246.16,1072.2484924793243
32775000,0.092828,0.25022227,-0.0011382188,1311,56107,0.04045128,0.07880018,0.0073786527,0.890693686902523,327750,10.10996433563083,245.67,1073.040727853775
32800000,0.052112002,0.24546675,-0.0009156307,1312,54522,0.041057993,0.052957736,0.004738586,0.9263059124350548,328000,10.28422728379669,248.09,1073.830197095871
32825000,0.07344,0.24230118,-0.001346232,1313,55835,0.03983109,0.017577704,0.0058740578,0.9742770548909903,328250,9.957772708494776,250.0,1074.6364130973816
32850000,0.076164,0.241623,-0.0014611774,1314,53980,0.03925632,0.07205571,0.0060472614,0.8978465646505356,328500,9.770992276901854,245.68,1075.4266068935394
32875000,0.079579994,0.2402894,-0.0015810432,1315,55302,0.040474482,0.098330095,0.0062819393,0.884640283882618,328750,10.0892298795862,243.3,1076.2200939655304
32900000,0.056944,0.2378685,-0.0015337499,1316,54140,0.041255854,0.052324515,0.004878576,0.9376546554267406,329000,10.337850852340926,248.19,1077.014833688736
32925000,0.085672,0.22883806,-0.002203354,1317,54602,0.038466293,0.06662845,0.007035195,0.9211593419313431,329250,9.717873463007564,246.77,1077.8159401416779
32950000,0.11867201,0.22342256,-0.0013801472,1318,33169,0.03850533,0.15135495,0.008968337,0.8295891135931015,329500,9.620720739960452,241.29,1078.6208279132843
32975000,0.088980004,0.2197396,-0.00096317177,1319,54661,0.039558597,0.083801046,0.0070160204,0.8964564949274063,329750,9.922177791080449,245.71,1079.7145335674286
33000000,0.080892004,0.21791959,-0.0018248248,1320,55388,0.04112535,0.05076769,0.0065044956,0.9349458068609238,330000,10.294068874565564,247.62,1080.5099458694458
33025000,0.050960004,0.21512592,-0.0012205895,1321,54808,0.0394434,0.074117824,0.004621785,0.9045861437916756,330250,9.909620373715134,245.26,1081.2849740982056
33050000,0.08068001,0.20926754,-0.0012408693,1322,54518,0.04051511,0.20554027,0.006424143,0.7804128676652908,330500,10.348053457817295,241.64,1082.0701446533203
33075000,0.067412004,0.20562974,-0.0011824904,1323,53947,0.037317194,0.18231684,0.005569907,0.797667607665062,330750,9.305239677824193,237.39,1082.8551487922668
33100000,0.057196,0.20541005,-0.0012437593,1324,54679,0.03813035,0.21030274,0.004966662,0.7465153336524963,331000,9.749341138534,241.08,1083.6531653404236
33125000,0.067696,0.20259118,-0.0011590673,1325,52938,0.04097901,0.107208446,0.005559911,0.8644295781850815,331250,10.282672134380118,243.41,1084.4693562984467
33150000,0.069915995,0.20197213,-0.0010363054,1326,54659,0.039087374,0.17673637,0.0056646927,0.7929306924343109,331500,9.842305713485402,239.64,1085.2870602607727
33175000,0.051304,0.20216711,-0.0013178997,1327,55801,0.036951747,0.098700084,0.0045993803,0.8792198300361633,331750,9.299026512407872,242.99,1086.0742750167847
33200000,0.076232,0.20574553,-0.0019483138,1328,54646,0.040397536,0.087244295,0.0059825233,0.8869984298944473,332000,10.135291238393147,245.75,1086.857195854187
33225000,0.070571996,0.20895593,-0.0024086607,1329,55666,0.03778565,0.16365209,0.0056137806,0.8193484395742416,332250,9.497059373815283,240.02,1087.6498692035675
33250000,0.093352005,0.21205004,-0.0026192022,1330,55570,0.038131822,0.10930023,0.007512352,0.8668202012777328,332500,9.666515497738802,244.15,1088.4340856075287
33275000,0.12628798,0.21581571,-0.0013231998,1331,55767,0.03718765,0.10086479,0.009359472,0.880257748067379,332750,9.397780029650857,245.2,1089.2227959632874
33300000,0.061244,0.21940617,-0.0012929665,1332,54792,0.039160673,0.21506855,0.0051800334,0.7725011855363846,333000,9.89069313460721,238.25,1090.0118038654327
33325000,0.073632,0.21985447,-0.0016540752,1333,54907,0.038836665,0.108479895,0.00607678,0.8648771047592163,333250,9.743085862224248,244.73,1090.8243074417114
33350000,0.100007996,0.22035341,-0.0019510239,1334,54674,0.04221979,0.07555126,0.007693392,0.9070630297064781,333500,10.612023955591576,246.71,1091.609058380127
33375000,0.075739995,0.22229525,-0.0014150221,1335,54870,0.0414397,0.030520946,0.005938833,0.9620714299380779,333750,10.339986273344167,247.66,1092.3966882228851
33400000,0.08381601,0.21986687,-0.0016322549,1336,47905,0.038732924,0.09899104,0.0065647005,0.8722234070301056,334000,9.77486457490897,247.05,1093.1965157985687
33425000,0.084976,0.2157391,-0.0027704465,1337,48861,0.038748097,0.061968703,0.0065777516,0.9280134737491608,334250,9.700890364927108,245.51,1094.044659614563
33450000,0.056316,0.21059462,-0.001375651,1338,50524,0.039436653,0.13767281,0.004861974,0.8606159687042236,334500,9.955143004307574,242.0,1094.89515209198
33475000,0.070172,0.20246017,-0.00091334584,1339,52863,0.038635496,0.14041463,0.005640628,0.8481265306472778,334750,9.8254759655809,246.17,1095.721670627594
33500000,0.054568,0.19621634,-0.0022662512,1340,54647,0.041471053,0.030958217,0.0049291374,0.963922243565321,335000,10.354241185902573,247.76,1096.5359749794006
33525000,0.10533999,0.19249623,-0.0017121502,1341,53494,0.039345574,0.12445996,0.0082567055,0.8766015693545341,335250,9.912529390623858,240.79,1097.3204007148743
33550000,0.147332,0.19255438,-0.00045917853,1342,55151,0.039224282,0.11891375,0.010932146,0.8589546084403992,335500,9.884258837466477,244.87,1098.1279454231262
33575000,0.047927998,0.19646473,-0.001929719,1343,38631,0.04169317,0.021406451,0.004422007,0.9715797416865826,335750,10.423292052086763,250.0,1098.9088671207428
33600000,0.081163995,0.19956034,-0.0002234206,1344,56457,0.04114758,0.021781044,0.006395762,0.9716318342834711,336000,10.286895241636339,250.0,1099.8835554122925
33625000,0.079368,0.2002521,-0.0012619271,1345,55859,0.03913891,0.035345763,0.00627295,0.9527970589697361,336250,9.77448610797348,247.78,1100.6476299762726
33650000,0.067828,0.20091298,-0.0012160803,1346,40480,0.040667653,0.06601682,0.005770764,0.9111590534448624,336500,10.23164070571008,248.91,1101.431173324585
33675000,0.067712,0.2020323,-0.0020975298,1347,54946,0.037920065,0.089371875,0.005891224,0.8948712944984436,336750,9.531736686801105,244.5,1102.3802032470703
33700000,0.06694401,0.2059441,-0.0010685977,1348,53725,0.040032852,0.05052794,0.0054966016,0.9410976804792881,337000,9.992287016697937,245.65,1103.1807553768158
33725000,0.06498001,0.20708367,-0.0018227075,1349,52241,0.040000357,0.028385121,0.005459649,0.9676787480711937,337250,9.976921091146215,247.6,1103.9968721866608
33750000,0.061924003,0.20678785,-0.0021729297,1350,54838,0.041335683,0.08722965,0.0053013586,0.8994210064411163,337500,10.319290459402055,243.13,1104.8183808326721
