n_updates,fps,ep_reward_mean,total_timesteps,true_reward,policy_entropy,ep_len_mean,clipfrac,time_elapsed,approxkl,explained_variance,value_loss,serial_timesteps,policy_loss
2009,53635,9.043315043376351,50225000,0.04348493,-3.008352,209.93,0.20529202,1673.0229346752167,0.015733225,0.9851222280412912,0.011807026,502250,0.0022791163
2010,54565,9.4012921442894,50250000,0.043611255,-3.009248,217.49,0.105408,1673.8350622653961,0.008102504,0.9852397404611111,0.009309764,502500,-0.0025046826
2011,53231,8.900424416910191,50275000,0.0431291,-3.0124967,208.31,0.297616,1674.6329855918884,0.029445529,0.9723493661731482,0.02012695,502750,0.005423969
2012,53980,9.052422157695618,50300000,0.043564297,-3.0119643,207.25,0.1658,1675.4598641395569,0.012306934,0.9830536022782326,0.013568958,503000,-0.000682077
2013,53094,9.021587105655344,50325000,0.04303999,-3.011261,207.04,0.391396,1676.2737386226654,0.04072318,0.9789493158459663,0.01883993,503250,0.011693338
2014,53736,9.573866823599747,50350000,0.043259945,-3.009807,221.09,0.349244,1677.0937943458557,0.035865955,0.9857113435864449,0.010284756,503500,0.013198164
2015,54360,9.383471297968462,50375000,0.042322807,-3.0075352,220.2,0.35677606,1677.9108951091766,0.037215166,0.9807420298457146,0.0152534675,503750,0.011981854
2016,54521,9.247658885985874,50400000,0.042659752,-3.0064464,214.23,0.210416,1678.7288477420807,0.016311437,0.9762566480785608,0.019572532,504000,0.001069194
2017,53595,8.928626530230977,50425000,0.041804586,-3.0066128,211.07,0.28407997,1679.5348689556122,0.026474122,0.9851992921903729,0.011731962,504250,0.0072317077
2018,54268,9.156398113643954,50450000,0.043600455,-3.006646,207.32,0.16959201,1680.3491542339325,0.0128587885,0.985675347968936,0.011978191,504500,4.143855e-05
2019,53904,9.41074524015985,50475000,0.043812174,-3.0068398,214.53,0.18815601,1681.1625447273254,0.014079799,0.9836376942694187,0.0120374635,504750,0.0017067926
2020,53806,9.396907277915515,50500000,0.042578496,-3.0072958,220.62,0.177616,1681.9729871749878,0.014415009,0.9751612655818462,0.0162463,505000,-0.000103685146
2021,53975,8.941604132017961,50525000,0.043855123,-3.0073853,204.86,0.23703198,1682.790679693222,0.019619752,0.9788438826799393,0.016484303,505250,0.0048596575
2022,53539,8.82194975215487,50550000,0.042355843,-3.0068836,204.94,0.222712,1683.6007838249207,0.017309405,0.9722500313073397,0.023820464,505500,0.0020791548
2023,55042,9.314709214165815,50575000,0.04343633,-3.0047517,212.62,0.108196,1684.4101786613464,0.008094104,0.9875454381108284,0.009652994,505750,-0.0036240339
2024,54317,8.720062583646795,50600000,0.042949796,-3.0028083,201.89,0.19828,1685.2128965854645,0.015085052,0.9774554632604122,0.018113056,506000,-0.0002488144
2025,53142,9.10233082364694,50625000,0.043265577,-3.0019622,209.68,0.20778799,1686.02286028862,0.018186413,0.9673159308731556,0.023891775,506250,0.0026188802
2026,53603,9.437676164880212,50650000,0.04350474,-3.0027063,215.71,0.151816,1686.84339761734,0.011576382,0.9776718392968178,0.01627999,506500,-0.00018851955
2027,53488,9.222360326098423,50675000,0.041679874,-3.0037017,217.11,0.14179201,1687.6639738082886,0.010513286,0.9802493248134851,0.016467385,506750,-0.0019414494
2028,53414,9.284189713691303,50700000,0.043479405,-3.0044396,210.92,0.15792,1688.488175868988,0.011562297,0.9809466395527124,0.01522198,507000,-0.0006955227
2029,50249,9.450576983769487,50725000,0.044175625,-3.0051298,212.96,0.188532,1689.3157913684845,0.014231913,0.9765652157366276,0.019354772,507250,-0.00096482475
2030,54458,9.071334454007275,50750000,0.044141542,-3.0049863,205.22,0.25245202,1690.165010690689,0.0220042,0.9843789618462324,0.015015376,507500,0.003933215
2031,53812,9.451266592711526,50775000,0.044723954,-3.0028384,212.56,0.360116,1690.9809617996216,0.035645157,0.9807089753448963,0.013382991,507750,0.011600406
2032,53007,8.53549957333482,50800000,0.042832334,-2.9995973,201.11,0.262496,1691.8013558387756,0.027833715,0.9746709913015366,0.019470556,508000,0.005845159
2033,54017,9.24150976566918,50825000,0.04242793,-2.9969711,216.22,0.13314,1692.6179752349854,0.01016265,0.9884542757645249,0.008417212,508250,-0.0011379771
2034,53947,9.016390854426446,50850000,0.04310167,-2.992786,206.49,0.17185602,1693.4384877681732,0.012615567,0.9678453467786312,0.026554108,508500,0.00063803844
2035,54711,8.573789120869405,50875000,0.042933233,-2.9907079,198.93,0.16192803,1694.2536373138428,0.013063243,0.9692911691963673,0.026265735,508750,-0.0017804429
2036,54217,8.65321771155319,50900000,0.0417892,-2.989912,203.48,0.20194402,1695.0596206188202,0.015365867,0.9744248315691948,0.022200312,509000,0.0014345251
2037,54944,8.721998159844079,50925000,0.042937037,-2.9898088,204.11,0.13662401,1695.8703830242157,0.010209732,0.9845783347263932,0.013350025,509250,-0.00044271266
2038,53733,9.399592231241732,50950000,0.04358128,-2.9907594,217.18,0.147212,1696.676658153534,0.011107877,0.9791437648236752,0.014900545,509500,-0.0006682857
2039,53373,9.194326971018453,50975000,0.044768527,-2.9923642,207.62,0.23566398,1697.4974114894867,0.019171441,0.9811355881392956,0.013745715,509750,0.003362127
2040,53451,8.857997998984064,51000000,0.04433131,-2.9940166,202.02,0.087515995,1698.3190338611603,0.0069329804,0.9826380107551813,0.012508491,510000,-0.0024737236
2041,54271,9.37249616891495,51025000,0.042903475,-3.0000763,214.71,0.12386401,1699.1400122642517,0.00915947,0.9774158354848623,0.016424475,510250,-0.0025921727
2042,54440,9.140405359165051,51050000,0.043355014,-3.0050101,212.22,0.17609999,1699.9554357528687,0.01282008,0.984433569945395,0.01095665,510500,0.001840742
2043,53973,8.087946854852872,51075000,0.041304316,-3.0097213,195.6,0.14459202,1700.7734537124634,0.010942146,0.9775365926325321,0.0207684,510750,-0.0003184153
2044,53710,8.57041670930972,51100000,0.041891746,-3.0116644,202.17,0.144676,1701.5898368358612,0.010577813,0.982567735016346,0.014428762,511000,-0.0017277576
2045,52921,8.98750158908304,51125000,0.042299625,-3.0078692,207.75,0.22,1702.4135127067566,0.017893307,0.9892192408442497,0.010188967,511250,0.003275985
2046,52447,8.58169664559653,51150000,0.044126812,-3.0042007,196.53,0.24790397,1703.248488664627,0.019945936,0.9911648510023952,0.0070373975,511500,0.005788003
2047,53794,9.440883513451007,51175000,0.043687966,-3.0026755,216.75,0.17266801,1704.0884745121002,0.01317562,0.9792063441127539,0.014123382,511750,-0.00019093296
2048,54236,8.92098064894712,51200000,0.042494655,-3.0017018,206.74,0.20066002,1704.8979213237762,0.0150108095,0.9839383084326982,0.014086379,512000,0.0011679647
2049,54369,9.583264952239114,51225000,0.043356176,-3.0019937,219.55,0.20155999,1705.705148935318,0.015664894,0.9834260456264019,0.011601065,512250,0.0024849144
2050,53372,9.230275041309378,51250000,0.04259522,-3.005686,213.35,0.22010401,1706.5167496204376,0.016622385,0.9809316452592611,0.016312812,512500,0.0016125642
2051,52795,8.826549205932096,51275000,0.043297008,-3.0083911,202.41,0.19607599,1707.3357763290405,0.014626944,0.9840900339186192,0.012733711,512750,2.1873717e-05
2052,54475,9.352175149228497,51300000,0.042422153,-3.0096717,217.09,0.111632004,1708.1610658168793,0.00851936,0.9755680654197931,0.019841352,513000,-0.0019828293
2053,53229,9.607249619366694,51325000,0.043623935,-3.0127063,220.83,0.153688,1708.974797487259,0.011744585,0.9872289476916194,0.009668643,513250,-0.0011458301
2054,53888,9.846796640312913,51350000,0.0437755,-3.0139694,224.2,0.14828399,1709.7969489097595,0.01111063,0.981274789199233,0.012005933,513500,-0.00028715192
2055,53829,9.035589862597554,51375000,0.044233397,-3.0154843,207.06,0.132248,1710.6157381534576,0.009808259,0.9866572227329016,0.010006636,513750,-0.0030232288
2056,53568,9.283764797575058,51400000,0.043713912,-3.015824,211.69,0.238464,1711.435265302658,0.018431447,0.9795406926423311,0.01671395,514000,0.0012340463
2057,55589,8.61039299274944,51425000,0.04378309,-3.0171487,196.35,0.15272,1712.2587583065033,0.011982373,0.9748253785073757,0.02013884,514250,-0.0029242174
2058,53892,9.454636525012193,51450000,0.043516133,-3.017428,216.91,0.171168,1713.0596520900726,0.012703073,0.9836962260305882,0.012642865,514500,-0.00038006343
2059,54093,9.246809216802248,51475000,0.04301552,-3.0172076,215.27,0.213376,1713.8777260780334,0.017927004,0.9780938941985369,0.015818559,514750,0.0021158468
2060,53979,8.801269763866857,51500000,0.043544043,-3.0192504,199.68,0.2033,1714.6851325035095,0.015682796,0.9819069374352694,0.014594095,515000,0.0012140458
2061,54302,8.602206421913015,51525000,0.043292392,-3.021349,200.37,0.10028,1715.498753786087,0.00790356,0.9811388589441776,0.015845973,515250,-0.00387174
2062,54148,9.565920869680122,51550000,0.043459274,-3.0223901,217.22,0.24240398,1716.3148260116577,0.019387398,0.9839910659939051,0.0114449505,515500,0.0048212847
2063,52793,9.475137856786096,51575000,0.043106865,-3.0216255,216.78,0.20602,1717.125813961029,0.016566552,0.9736722875386477,0.017832298,515750,0.0014608302
2064,52946,9.177108457440045,51600000,0.044379406,-3.0213284,208.03,0.151016,1717.9468266963959,0.011358956,0.9816732723265886,0.012457406,516000,-0.002022833
2065,53905,8.34783706200593,51625000,0.0423935,-3.020591,198.35,0.136256,1718.770119190216,0.010512337,0.9817625395953655,0.014680957,516250,-0.0015957511
2066,54405,8.665114125428953,51650000,0.043172147,-3.0208595,202.88,0.23548,1719.586757659912,0.019948646,0.985246847383678,0.012413219,516500,0.0046711597
2067,53396,9.066385247213766,51675000,0.043510415,-3.0212722,207.55,0.31373602,1720.405403137207,0.036004644,0.9862399036064744,0.01097616,516750,0.012451921
2068,53926,9.024431790201342,51700000,0.04344621,-3.0226357,206.51,0.23778,1721.2299873828888,0.01944876,0.9735592640936375,0.021761935,517000,0.002693292
2069,53004,9.490454310647037,51725000,0.044197746,-3.025624,213.82,0.171384,1722.0413451194763,0.012839422,0.9894388262182474,0.008491583,517250,0.001143697
2070,54772,9.595214565255064,51750000,0.044166673,-3.0284073,214.23,0.18508801,1722.8587226867676,0.014694877,0.9789723865687847,0.016070532,517500,-1.2734439e-06
2071,53515,8.837758229487953,51775000,0.042938482,-3.02725,203.35,0.264044,1723.6717789173126,0.0254184,0.9809901751577854,0.016963433,517750,0.0055992072
2072,53774,9.63611827176237,51800000,0.044643622,-3.0249715,212.48,0.303292,1724.4912858009338,0.027537301,0.9859656477347016,0.011697393,518000,0.0086747315
2073,53372,8.91163307947183,51825000,0.042294513,-3.0256991,207.29,0.2504,1725.3095078468323,0.01999282,0.989728675223887,0.009456871,518250,0.005720259
2074,53907,9.032466891895538,51850000,0.042118188,-3.0256,213.56,0.19367202,1726.1271524429321,0.014313551,0.9853837415575981,0.013250889,518500,0.0017592807
2075,53857,9.343659146009013,51875000,0.04314079,-3.0242047,214.75,0.264144,1726.9416904449463,0.02395393,0.9813120812177658,0.013673675,518750,0.0051105707
2076,54062,9.421512285383942,51900000,0.04250413,-3.02316,216.08,0.18397601,1727.7557735443115,0.014362608,0.9843294434249401,0.014169851,519000,0.0019345212
2077,53328,9.089807528098172,51925000,0.043689698,-3.0209846,207.21,0.12976399,1728.5767316818237,0.010023355,0.9901348538696766,0.008547224,519250,-0.002137277
2078,54512,9.621823755540827,51950000,0.045152985,-3.020612,213.91,0.29554397,1729.3976168632507,0.025705721,0.97133101336658,0.021986885,519500,0.006182327
2079,53802,9.52690151630959,51975000,0.042655792,-3.020984,221.69,0.18623999,1730.2083885669708,0.015106959,0.9775417447090149,0.01941982,519750,0.0012794707
2080,52907,8.533208841129671,52000000,0.04293208,-3.0200832,200.96,0.28877598,1731.0307581424713,0.02657271,0.9748036842793226,0.022742424,520000,0.0067646196
2081,54615,9.59121085683464,52025000,0.043615624,-3.0200315,220.91,0.27392402,1731.859801530838,0.02312767,0.9787771124392748,0.015251428,520250,0.004997602
2082,53919,9.323414872917382,52050000,0.043007,-3.0194151,215.19,0.117644,1732.6616697311401,0.00893602,0.9785422887653112,0.015190358,520500,-0.0028059068
2083,54157,8.977006707130622,52075000,0.042868853,-3.0198689,209.21,0.160956,1733.483372926712,0.013431625,0.9790137335658073,0.016068324,520750,0.000906963
2084,52984,9.233148508578342,52100000,0.042225733,-3.0213866,216.18,0.18361199,1734.2989103794098,0.013728537,0.9755704291164875,0.020325009,521000,0.0004635631
2085,52647,9.130215191872567,52125000,0.04496373,-3.0239253,203.68,0.17864,1735.1343762874603,0.01348678,0.973680779337883,0.028670732,521250,0.0023628294
2086,53395,8.780387744381805,52150000,0.041039437,-3.0251858,211.35,0.24796402,1735.9725584983826,0.021479111,0.9838402383029461,0.021312958,521500,0.00693037
2087,53427,8.859491636437378,52175000,0.04218735,-3.025026,210.18,0.26450798,1736.7873871326447,0.020762742,0.9824097771197557,0.0140424175,521750,0.006724796
2088,53991,9.05073390093632,52200000,0.043482367,-3.0250118,210.12,0.21936,1737.6028215885162,0.01758414,0.9728189799934626,0.019238256,522000,0.0036016256
2089,54435,8.800794878563229,52225000,0.04299344,-3.0238185,202.27,0.153484,1738.4230258464813,0.011004215,0.9609659649431705,0.032408386,522250,-0.00021580153
2090,53521,8.550195504191798,52250000,0.043264225,-3.022792,199.0,0.325576,1739.2321264743805,0.034010578,0.9707132801413536,0.023825705,522500,0.01202264
2091,52856,9.052709422630505,52275000,0.042869948,-3.0220673,209.41,0.15289201,1740.0602791309357,0.011494039,0.9685298763215542,0.023202453,522750,0.00077871484
2092,53700,8.761940667242744,52300000,0.043874037,-3.0207944,196.42,0.284688,1740.8759744167328,0.028505066,0.976395832374692,0.023175126,523000,0.009797684
2093,53890,8.111125178911752,52325000,0.042384874,-3.0208583,192.57,0.18320401,1741.70263504982,0.0141797755,0.9694349709898233,0.022117833,523250,0.00073325384
2094,53913,9.646255286660926,52350000,0.043780047,-3.0208468,218.3,0.15484801,1742.515787601471,0.011474723,0.9713570345193148,0.020408273,523500,0.00030577282
2095,53467,9.602192893994506,52375000,0.04382624,-3.0198746,216.07,0.157196,1743.332825422287,0.012165667,0.9510037004947662,0.035529114,523750,0.00042724944
2096,54111,7.912363646225859,52400000,0.04123919,-3.0189476,190.65,0.23290798,1744.1505482196808,0.018595144,0.9577939920127392,0.054519214,524000,0.004761449
2097,54463,9.053819628704618,52425000,0.043139394,-3.018185,208.56,0.12722802,1744.9618599414825,0.009327815,0.9825518243014812,0.015306232,524250,-0.0004912944
2098,54346,8.253503508786672,52450000,0.04052123,-3.0207467,200.58,0.14597201,1745.7721824645996,0.0109552685,0.9537455774843693,0.038694452,524500,0.00017471294
2099,55271,8.178143758285987,52475000,0.042152032,-3.0247712,193.04,0.119607985,1746.5882425308228,0.008912949,0.964303869754076,0.032064486,524750,-0.0015202602
2100,53034,8.371234577403529,52500000,0.04183303,-3.0294814,199.07,0.121651985,1747.391000032425,0.009598599,0.9706618301570415,0.02829643,525000,-0.0014105362
2101,53419,9.157754994570242,52525000,0.043441933,-3.0345037,209.21,0.25370798,1748.211361169815,0.021581797,0.9801915176212788,0.0201031,525250,0.006206817
2102,52952,8.744210841009409,52550000,0.04289003,-3.0395513,198.47,0.21158402,1749.0337216854095,0.015623855,0.9644498489797115,0.029436182,525500,0.0015712375
2103,54121,8.436469616567457,52575000,0.04343096,-3.0404942,194.59,0.23189601,1749.860655784607,0.021036658,0.9824208058416843,0.015275324,525750,0.006456965
2104,53813,9.299069021542946,52600000,0.043621734,-3.0403771,210.36,0.17928,1750.6767873764038,0.013289307,0.9793528690934181,0.019671336,526000,0.001711522
2105,54454,8.599712037673525,52625000,0.04236874,-3.0424209,201.49,0.164248,1751.4883437156677,0.01221819,0.9721138570457697,0.024223272,526250,0.0005720758
2106,54131,8.610430263190793,52650000,0.044478912,-3.041006,195.95,0.218124,1752.2991106510162,0.019279849,0.9808665364980698,0.015601975,526500,0.005845668
2107,53348,7.433080721118476,52675000,0.042739905,-3.0390532,172.7,0.182004,1753.1102180480957,0.014940558,0.9654885604977608,0.03499175,526750,0.0036013306
2108,54634,9.002794267865665,52700000,0.042150043,-3.038007,211.03,0.360444,1753.9319264888763,0.035132643,0.9837892595678568,0.014597486,527000,0.0148413
2109,54138,9.575829981862626,52725000,0.042674012,-3.0360384,218.68,0.231232,1754.7377243041992,0.017889215,0.9788872580975294,0.016263548,527250,0.003143325
2110,53653,8.700308659246074,52750000,0.04240967,-3.0346885,199.15,0.150568,1755.550362110138,0.010888038,0.9789880253374577,0.02022207,527500,6.110412e-05
2111,54710,8.54105028777849,52775000,0.0434879,-3.036199,197.96,0.25188,1756.3633708953857,0.020700797,0.9732587449252605,0.02077169,527750,0.005597858
2112,55062,8.475686616667517,52800000,0.042475816,-3.0385556,196.3,0.18047199,1757.1739649772644,0.013913108,0.9665203429758549,0.02694125,528000,0.0020595728
2113,54484,8.130977956595506,52825000,0.041931037,-3.042809,195.53,0.17972401,1757.974709033966,0.013927275,0.9693957325071096,0.02416286,528250,0.002008085
2114,53561,8.710738897656793,52850000,0.043783173,-3.0453467,197.14,0.188332,1758.7842593193054,0.014652029,0.9710377771407366,0.025187511,528500,0.0028078253
2115,54303,7.957417268282111,52875000,0.04350429,-3.0469851,181.21,0.18224399,1759.6016209125519,0.013399166,0.9687400087714195,0.025172547,528750,0.0023016601
2116,53863,9.12696985523482,52900000,0.043391645,-3.0478559,208.23,0.115299985,1760.4101004600525,0.008638307,0.9775502737611532,0.017024143,529000,-0.0015222004
2117,53965,8.921886321653801,52925000,0.043569777,-3.050638,206.49,0.11902,1761.227324962616,0.008874064,0.9790943209081888,0.015026545,529250,-0.00073389
2118,54302,8.395931744731556,52950000,0.042459846,-3.0546288,196.52,0.14869198,1762.041293144226,0.010857521,0.9714047312736511,0.025897985,529500,-0.0014385295
2119,54074,8.400551168053017,52975000,0.042248826,-3.0570354,201.44,0.33411998,1762.8430752754211,0.035924576,0.9785444941371679,0.020031793,529750,0.014798224
2120,53050,9.040641308388585,53000000,0.043870512,-3.058384,203.12,0.20932801,1763.6553945541382,0.01694346,0.9684457220137119,0.023718659,530000,0.0031135094
