approxkl,n_updates,clipfrac,true_reward,value_loss,fps,serial_timesteps,ep_reward_mean,ep_len_mean,explained_variance,total_timesteps,time_elapsed,policy_loss,policy_entropy
0.005773794,171,0.070756,0.02984571,0.040037762,58545,42750,7.454413769144928,247.55,0.36874181032180786,4275000,150.88881635665894,-0.0010431807,4.0148125
0.0044605196,172,0.047223996,0.032899275,0.06238807,59654,43000,8.373893625641172,246.91,0.4285844564437866,4300000,151.68273091316223,-0.0026757182,4.00337
0.005555775,173,0.069288,0.03437285,0.08722417,59611,43250,8.726400752657332,245.78,0.39858943223953247,4325000,152.45748376846313,-0.0017201653,3.9934783
0.006095652,174,0.073924,0.0362695,0.08902501,58494,43500,9.244292654577912,245.54,0.47755831480026245,4350000,153.23360657691956,-0.0022174064,3.9848907
0.0043364144,175,0.046991996,0.03607689,0.15104392,57987,43750,9.273481693069858,243.09,0.3470557928085327,4375000,154.02859902381897,-0.0026436555,3.9782615
0.003917657,176,0.039656,0.03919233,0.08021636,56940,44000,9.927827654533093,247.13,0.5034104585647583,4400000,154.82305097579956,-0.0014266601,3.9731357
0.002694866,177,0.021632,0.039852694,0.085456684,60353,44250,10.008730102519245,246.42,0.3886427879333496,4425000,155.61771249771118,-0.0010110047,3.967403
0.0055616456,178,0.068192005,0.039779246,0.10979464,55927,44500,10.095850415654276,245.44,0.40161848068237305,4450000,156.41135811805725,-0.0010032139,3.9605148
0.0054715807,179,0.065428,0.04225813,0.104217865,57087,44750,10.718827472566172,243.37,0.5642892718315125,4475000,157.41860485076904,-0.0031603887,3.9528613
0.006213732,180,0.079036,0.0400151,0.11096158,49088,45000,10.192192820754839,247.08,0.3159961700439453,4500000,158.2373707294464,-0.0016459438,3.945715
0.00402154,181,0.041424002,0.0405849,0.07739317,59332,45250,10.18958148696086,246.83,0.4370579123497009,4525000,159.17230772972107,-0.0011342589,3.9378598
0.0036541298,182,0.035035998,0.04208751,0.020794002,57800,45500,10.521877766291436,250.0,0.725440502166748,4550000,159.9681680202484,-0.0015760635,3.9259562
0.005332973,183,0.060280003,0.04113767,0.10178214,57642,45750,10.531781174832627,248.39,0.4028443694114685,4575000,160.76910495758057,-0.0021488976,3.9143143
0.004384471,184,0.047544,0.042725902,0.016568575,59354,46000,10.68147615968902,250.0,0.7290028035640717,4600000,161.55989146232605,-0.0022842805,3.904096
0.0064251623,185,0.07484399,0.039568275,0.2176399,60203,46250,10.519307983151712,246.46,0.2918716073036194,4625000,162.3497974872589,-0.0032848902,3.8918061
0.0068301363,186,0.08834,0.04219514,0.04515908,53075,46500,10.650307856717225,249.77,0.5666260123252869,4650000,163.1413631439209,-0.001517595,3.8826394
0.005896484,187,0.074068,0.04381988,0.05015697,52217,46750,11.020183682059569,248.65,0.440254271030426,4675000,164.02770280838013,-0.001625418,3.873777
0.004696273,188,0.052471995,0.04533978,0.045067593,60996,47000,11.436582048369333,249.82,0.5384958982467651,4700000,164.8783242702484,-0.0009988614,3.862767
0.0036958915,189,0.032856,0.04571376,0.07962544,56006,47250,11.43411902928654,245.75,0.44990992546081543,4725000,165.66512060165405,-0.0008138058,3.8523693
0.004598349,190,0.052392,0.045498736,0.04853916,55604,47500,11.420629650056053,248.7,0.5084465444087982,4750000,166.51301336288452,-0.0021280113,3.841671
0.0046811374,191,0.050796002,0.045738026,0.13432592,47451,47750,11.610517724533802,244.51,0.35818159580230713,4775000,167.39907670021057,-0.0021060195,3.8297715
0.0035021373,192,0.034104,0.047468178,0.046158884,59028,48000,11.92692219821387,248.74,0.4711220860481262,4800000,168.32037019729614,-0.0011473261,3.8182716
0.0029746802,193,0.025695998,0.0489646,0.053628802,58905,48250,12.333637875134045,249.62,0.4971272349357605,4825000,169.1318759918213,-0.0018713933,3.8089993
0.0036224728,194,0.030747999,0.049654804,0.04398814,56544,48500,12.446219119018169,248.63,0.5719028413295746,4850000,169.96026945114136,-0.0012866184,3.8010979
0.0022336438,195,0.016328001,0.04950458,0.012134215,57293,48750,12.376145122268108,250.0,0.8092892169952393,4875000,170.7817838191986,-0.001551003,3.7902157
0.0035280492,196,0.028452,0.04994877,0.0112412935,61410,49000,12.48719139758377,250.0,0.8163986206054688,4900000,171.58619499206543,-0.00230201,3.7732704
0.0041806437,197,0.04064,0.05045992,0.010532368,61268,49250,12.614980280021728,250.0,0.8287719637155533,4925000,172.35300064086914,-0.0021256795,3.7555566
0.0042884015,198,0.039791998,0.05173036,0.048748832,61031,49500,13.008697888122283,249.24,0.48659247159957886,4950000,173.12871026992798,-0.0013847026,3.739109
0.0036510632,199,0.034536004,0.052852076,0.012293112,59719,49750,13.213019146873464,250.0,0.7610160708427429,4975000,173.89861154556274,-0.001899945,3.7244937
0.0055101635,200,0.06711601,0.051403392,0.04795859,59098,50000,12.879291982335744,248.43,0.5051359534263611,5000000,174.68490886688232,-0.0012674665,3.7072532
0.0054753786,201,0.061372,0.05200712,0.07071674,59859,50250,13.202952666159327,249.64,0.4614076018333435,5025000,175.46493411064148,-0.002670598,3.6938648
0.0050452,202,0.054016,0.05150146,0.06274511,60401,50500,13.021275034958489,248.16,0.5951983630657196,5050000,176.25068020820618,-0.0030833017,3.6836693
0.004264472,203,0.044044,0.052477725,0.008258667,58540,50750,13.11943167621961,250.0,0.8678771108388901,5075000,177.0397503376007,-0.0031628762,3.6727955
0.0052826037,204,0.062188,0.052739535,0.008796236,44352,51000,13.184885233413551,250.0,0.8609401732683182,5100000,177.8781876564026,-0.0022605513,3.658638
0.007826932,205,0.10886,0.05229511,0.23089106,57774,51250,13.118857558100135,240.02,0.2573546767234802,5125000,178.87172031402588,-0.0017258634,3.6454067
0.0043526078,206,0.044528004,0.05350344,0.0482558,57104,51500,13.408977265924731,248.43,0.5242786407470703,5150000,179.72739505767822,-0.001582868,3.6363873
0.007827982,207,0.106968,0.052514806,0.1516507,47023,51750,13.214870415823448,243.24,0.36957669258117676,5175000,180.6267328262329,-0.0027677948,3.627087
0.0029306319,208,0.023068001,0.054097515,0.044491116,49514,52000,13.57982433049012,248.89,0.5673596262931824,5200000,181.60560846328735,-0.0020405587,3.6177018
0.006630321,209,0.08311201,0.054344855,0.08180758,50444,52250,13.680903240852366,247.76,0.4140770435333252,5225000,182.55594038963318,-0.0019858286,3.6064315
0.0052385405,210,0.064376004,0.055315543,0.010252914,53040,52500,13.828886382612586,250.0,0.8475065231323242,5250000,183.50689482688904,-0.002579194,3.594066
0.0046055224,211,0.047632,0.05661254,0.041252717,58376,52750,14.254419581988294,249.81,0.5914081633090973,5275000,184.39741849899292,-0.0028209318,3.5792766
0.006658987,212,0.088256,0.057176337,0.009390733,58715,53000,14.294085637997997,250.0,0.8938869461417198,5300000,185.21190929412842,-0.002056643,3.5660179
0.0026080983,213,0.019427998,0.058627114,0.008516917,60642,53250,14.65677923025287,250.0,0.8819631189107895,5325000,186.03176140785217,-0.0016626187,3.5513546
0.0031323594,214,0.024547998,0.059175044,0.008498186,59219,53500,14.793760549801105,250.0,0.8880946189165115,5350000,186.84309077262878,-0.0021072235,3.529953
0.002605966,215,0.018967997,0.058652207,0.007131046,57508,53750,14.663050724038694,250.0,0.904311329126358,5375000,187.64670515060425,-0.0020540976,3.5070457
0.0043467265,216,0.044419996,0.059464708,0.0068263495,59871,54000,14.866176198495886,250.0,0.9087182283401489,5400000,188.48033952713013,-0.0015470595,3.482565
0.0025140326,217,0.017308,0.060140092,0.008790352,58397,54250,15.035022857915267,250.0,0.8776102289557457,5425000,189.29938411712646,-0.0023250943,3.4597924
0.0039477763,218,0.038428,0.06115742,0.048263494,60016,54500,15.323311120432153,248.63,0.5111089944839478,5450000,190.12746357917786,-0.002097108,3.4371307
0.004073658,219,0.038176,0.06003595,0.07358526,59641,54750,15.191074759889897,249.15,0.5758336782455444,5475000,190.94014239311218,-0.0027023389,3.4213264
0.0035988796,220,0.033320002,0.06034637,0.045344654,58924,55000,15.16143660617443,249.32,0.5835730731487274,5500000,191.75674486160278,-0.0014998943,3.4092362
0.006157199,221,0.075688004,0.058276605,0.14782803,57826,55250,14.906712345404886,247.48,0.4785960912704468,5525000,192.57640051841736,-0.002323355,3.399159
0.0043015345,222,0.04314,0.059720814,0.08317972,58213,55500,14.976810373017651,246.92,0.5530152916908264,5550000,193.419264793396,-0.0016626313,3.3913085
0.004508774,223,0.049624,0.060848795,0.0070801275,57696,55750,15.212198690355116,250.0,0.9248890727758408,5575000,194.2531077861786,-0.0016246894,3.3827598
0.0036965962,224,0.03296,0.061274942,0.0061988793,60217,56000,15.3187351150317,250.0,0.9210243821144104,5600000,195.09273552894592,-0.001730131,3.3667674
0.003712431,225,0.032532,0.0618338,0.0065519675,59235,56250,15.458449189712455,250.0,0.907478578388691,5625000,195.90724444389343,-0.0023210398,3.3462796
0.0038402393,226,0.034448,0.061802946,0.037668135,58722,56500,15.51474579581667,249.15,0.6989032626152039,5650000,196.71490931510925,-0.00263672,3.3245995
0.0048589706,227,0.056332,0.063042626,0.0063883364,59926,56750,15.760657071353375,250.0,0.9049338176846504,5675000,197.5398726463318,-0.001299796,3.3084404
0.0034579202,228,0.02828,0.06347888,0.005058209,59629,57000,15.8697202607513,250.0,0.9187576249241829,5700000,198.35868453979492,-0.0025307904,3.2914004
0.0048224204,229,0.05656,0.06315078,0.043517247,59357,57250,15.868025983133448,249.3,0.6013886630535126,5725000,199.1793556213379,-0.0020717762,3.2714036
0.006386326,230,0.075696,0.06302799,0.046073582,49776,57500,15.826563597821982,249.27,0.590408056974411,5750000,200.0135645866394,-0.0017462667,3.2578797
0.004447105,231,0.049452,0.06431141,0.0041937055,50341,57750,16.077850441383845,250.0,0.9182228744029999,5775000,200.9669280052185,-0.002113022,3.247251
0.0042654686,232,0.041824,0.06367995,0.04817323,46003,58000,15.926421416487138,248.58,0.5314514935016632,5800000,201.9468071460724,-0.0018233623,3.2327106
0.007811179,233,0.105184,0.06243248,0.12644981,52469,58250,15.78640860796775,247.35,0.39798659086227417,5825000,202.94907569885254,-0.0011921986,3.2194238
0.0049850983,234,0.05468,0.06359817,0.044981904,57976,58500,15.996887753981136,249.78,0.5615537166595459,5850000,203.82392048835754,-0.001996309,3.2103848
0.0060837753,235,0.07616,0.06309345,0.09984556,58572,58750,15.998051689372588,247.89,0.6073332130908966,5875000,204.64272546768188,-0.0018701587,3.2010536
0.0042817714,236,0.041572,0.06381466,0.032712717,59563,59000,16.029902207599697,249.41,0.7806589156389236,5900000,205.46161270141602,-0.0030040783,3.1909323
0.0032813307,237,0.029016,0.06429747,0.0051972084,60067,59250,16.0743675140734,250.0,0.894674077630043,5925000,206.26487278938293,-0.0025546905,3.1785972
0.004177262,238,0.042556003,0.06441003,0.0037784153,57471,59500,16.102507834396384,250.0,0.9188947081565857,5950000,207.07781767845154,-0.0020849109,3.1602128
0.0046521924,239,0.051951997,0.06410422,0.0365431,57653,59750,16.089314193305654,249.02,0.6833703517913818,5975000,207.89456605911255,-0.001928869,3.1422312
0.0048045428,240,0.06020399,0.0651564,0.004537408,58601,60000,16.2890992162819,250.0,0.9039682820439339,6000000,208.7242980003357,-0.0016643517,3.1292396
0.004056003,241,0.042867996,0.064899,0.004234368,57706,60250,16.22474951773289,250.0,0.8989236876368523,6025000,209.54584336280823,-0.0011371721,3.1157491
0.0062384186,242,0.076948,0.06375255,0.07478094,55231,60500,16.1052868347585,248.96,0.5659075081348419,6050000,210.37831807136536,-0.0019376017,3.1015995
0.004544197,243,0.049256,0.06410021,0.07854185,56704,60750,16.182766709138487,248.71,0.5572981834411621,6075000,211.23205280303955,-0.0026176479,3.0908053
0.0027953524,244,0.020412,0.065239064,0.005873545,59726,61000,16.3097656097266,250.0,0.8838806003332138,6100000,212.07142186164856,-0.0020334066,3.0787482
0.0039682672,245,0.034067996,0.06472847,0.02963714,55690,61250,16.257407220854947,249.28,0.7641022205352783,6125000,212.89200496673584,-0.0025401954,3.0617912
0.004650605,246,0.051884003,0.065541275,0.0041243765,59233,61500,16.385318486208327,250.0,0.9012642875313759,6150000,213.73990106582642,-0.002276766,3.0461884
0.0034822214,247,0.029235998,0.06569876,0.03224306,58983,61750,16.497116989842542,249.29,0.7248404622077942,6175000,214.55907726287842,-0.0029437821,3.031633
0.0055068205,248,0.065916,0.065480284,0.0043925503,59346,62000,16.370072299721336,250.0,0.9081769064068794,6200000,215.39230036735535,-0.00026551634,3.018962
0.004828212,249,0.056824,0.0659969,0.0032203018,58467,62250,16.499223422252797,250.0,0.9161600768566132,6225000,216.19229888916016,-0.0014366434,3.004859
0.0021675958,250,0.01506,0.06640907,0.0042847875,55527,62500,16.602265895739336,250.0,0.889762170612812,6250000,217.00779342651367,-0.0024703357,2.988972
0.004170952,251,0.039155997,0.065177314,0.11889426,59489,62750,16.490810603233875,247.38,0.4841451048851013,6275000,217.8525788784027,-0.0031671997,2.9699934
0.0051499167,252,0.059704,0.06635813,0.07230353,59385,63000,16.76344093433935,249.11,0.6270259022712708,6300000,218.65596556663513,-0.0027279,2.958993
0.003101652,253,0.026736,0.066088244,0.04955879,56682,63250,16.56467478180475,248.9,0.5365272164344788,6325000,219.4669885635376,-0.0013418033,2.9508467
0.003704857,254,0.036124,0.06617491,0.041011088,55324,63500,16.616345837674658,249.28,0.6026048064231873,6350000,220.28922867774963,-0.0024805218,2.9418595
0.003490885,255,0.033735998,0.0656986,0.07079935,58097,63750,16.53922143881544,248.19,0.6355082392692566,6375000,221.1357295513153,-0.0023525055,2.932879
0.0034826756,256,0.030476,0.06540592,0.02891254,58362,64000,16.428503615182525,249.32,0.8139321506023407,6400000,221.96794605255127,-0.0027203285,2.9240618
0.008607926,257,0.11446001,0.06479783,0.09772067,59440,64250,16.403925985634796,247.94,0.651726245880127,6425000,222.81152319908142,-0.0024084926,2.9143384
0.0033345427,258,0.031564,0.06653384,0.005569592,60271,64500,16.633460073076602,250.0,0.885186217725277,6450000,223.62773609161377,-0.0014913504,2.9050899
0.0026764793,259,0.018616,0.0666256,0.005453188,59316,64750,16.656401325347506,250.0,0.8805321231484413,6475000,224.4259021282196,-0.0019097391,2.889035
0.0063722753,260,0.070104,0.064802796,0.13238631,60383,65000,16.48436762618483,247.12,0.681986540555954,6500000,225.23336029052734,-0.003717433,2.8709388
0.005967335,261,0.069196,0.065676615,0.06860666,60454,65250,16.5734965819163,248.67,0.6980496942996979,6525000,226.04213452339172,-0.0027629966,2.8605084
0.0039798063,262,0.039044,0.06581396,0.046759423,59342,65500,16.519135271506528,249.23,0.6452881097793579,6550000,226.8507490158081,-0.0029998838,2.8524966
0.0032171241,263,0.029319998,0.064836554,0.10042046,59050,65750,16.358673006657845,246.81,0.6355018615722656,6575000,227.6601278781891,-0.002342668,2.8442636
0.00447809,264,0.047248,0.06610364,0.034122318,59772,66000,16.604227561736188,249.32,0.8108687102794647,6600000,228.47801041603088,-0.0030491687,2.837711
0.00286034,265,0.021019999,0.06679215,0.0048540463,55874,66250,16.698037481469573,250.0,0.9000125974416733,6625000,229.28687953948975,-0.0015462475,2.8283675
0.004751496,266,0.053264,0.0664952,0.033424817,56965,66500,16.689985472270493,249.24,0.7262596786022186,6650000,230.148588180542,-0.0021354458,2.815003
0.0045558056,267,0.048804004,0.066529274,0.07012652,58346,66750,16.756867542232087,248.42,0.5982460677623749,6675000,230.96662282943726,-0.0017589753,2.8048265
0.0035932711,268,0.033924002,0.067809656,0.0044424636,58079,67000,16.9524137579176,250.0,0.900515154004097,6700000,231.77581572532654,-0.0015601718,2.7952614
0.0029838867,269,0.023688,0.06729137,0.0043191803,53626,67250,16.822842844323276,250.0,0.9094055071473122,6725000,232.5962119102478,-0.0019349277,2.7784033
0.0049719615,270,0.050572,0.06665342,0.041620515,50605,67500,16.7602325464545,249.83,0.5659323930740356,6750000,233.5019907951355,-0.002702903,2.7600398
0.0031325738,271,0.023012001,0.067731135,0.0032763868,52561,67750,16.932782720391,250.0,0.9191721901297569,6775000,234.4356973171234,-0.0022642664,2.7444742
0.00840384,272,0.113072,0.0671165,0.03519388,57407,68000,16.840723700969725,249.28,0.6961251795291901,6800000,235.34711360931396,-0.0015258463,2.725784
0.0047062906,273,0.051547997,0.06678279,0.0356238,58793,68250,16.76964482169715,249.27,0.7067715525627136,6825000,236.22672128677368,-0.0019615241,2.7135737
0.0032919168,274,0.030164,0.067273825,0.0023730542,57882,68500,16.81845590608708,250.0,0.9490541629493237,6850000,237.0554814338684,-0.0028114603,2.7016957
0.0039275,275,0.037312,0.067748144,0.003592046,60108,68750,16.937036054776545,250.0,0.9306628182530403,6875000,237.89355993270874,-0.0022779338,2.6802871
0.0032669783,276,0.027519997,0.06844443,0.0038135834,59761,69000,17.111106389490377,250.0,0.9230602085590363,6900000,238.6958453655243,-0.0016405331,2.6591182
0.0031642937,277,0.02542,0.06741359,0.09908169,49930,69250,17.008916211122852,247.19,0.602554589509964,6925000,239.50093746185303,-0.0022189969,2.6405487
0.0039873524,278,0.036544003,0.06882439,0.0026362832,53933,69500,17.20609660101349,250.0,0.9386276192963123,6950000,240.44059038162231,-0.001306691,2.6283264
0.0020208815,279,0.014492,0.0683877,0.0032448606,55815,69750,17.096926744257186,250.0,0.9357399418950081,6975000,241.34349846839905,-0.0023600901,2.6128356
0.0038623963,280,0.036268,0.06842058,0.0027651445,57808,70000,17.10514479389929,250.0,0.948346309363842,7000000,242.2258460521698,-0.001892787,2.591621
0.0035207875,281,0.030920003,0.069297425,0.003683421,55586,70250,17.3243537407634,250.0,0.919225424528122,7025000,243.1030170917511,-0.0019729931,2.5714574
0.007590336,282,0.101684,0.06893844,0.043845985,55374,70500,17.321894502335454,249.62,0.5790950059890747,7050000,243.9847264289856,-0.0022152388,2.5548449
0.0037361842,283,0.034672,0.06992524,0.0034468914,55023,70750,17.481310987540056,250.0,0.9313086420297623,7075000,244.8532576560974,-0.0008035518,2.5426984
0.005606916,284,0.06714,0.06871563,0.04466045,56492,71000,17.203939258308466,248.75,0.6063870191574097,7100000,245.7382504940033,-0.0015485674,2.5296156
0.0026708764,285,0.017972002,0.06904197,0.0029269082,54628,71250,17.260491765675507,250.0,0.9457117542624474,7125000,246.60505056381226,-0.0018448513,2.5177932
0.008176763,286,0.109532,0.06953343,0.040824216,55200,71500,17.460631160354716,249.33,0.6176331043243408,7150000,247.48513436317444,-0.0021030116,2.5011344
0.007952623,287,0.103404,0.06921115,0.073370665,56967,71750,17.39959507176609,247.74,0.6297825276851654,7175000,248.3746898174286,-0.0027661852,2.4911826
0.004517532,288,0.047275998,0.07006262,0.0046910783,56518,72000,17.515655120143073,250.0,0.9128895401954651,7200000,249.25075602531433,-0.001385139,2.485087
0.003761395,289,0.037819996,0.06957688,0.031464618,54660,72250,17.471041541300874,249.39,0.7703301459550858,7225000,250.12911128997803,-0.0028520827,2.4767978
0.002725434,290,0.020116001,0.07001584,0.0039035652,45360,72500,17.503959392120887,250.0,0.9186435639858246,7250000,251.0032720565796,-0.0018674474,2.4670486
0.0039472887,291,0.039428003,0.069734275,0.041964166,58439,72750,17.485070938131866,249.08,0.6306756138801575,7275000,252.10702204704285,-0.0021350798,2.45459
0.005648152,292,0.064876005,0.06871687,0.10111605,57628,73000,17.383719278146692,247.86,0.614537388086319,7300000,252.93710923194885,-0.0015039358,2.4458127
0.0053255763,293,0.064328,0.06963501,0.039400343,59372,73250,17.421782990601315,248.56,0.665725588798523,7325000,253.78116369247437,-0.0017831281,2.4400887
0.006488343,294,0.08344,0.06957817,0.040709402,59425,73500,17.471509848381903,249.57,0.6331707835197449,7350000,254.58577919006348,-0.0022358089,2.4351234
0.0032983632,295,0.030571997,0.070274055,0.0028239961,59560,73750,17.568512701439104,250.0,0.9248889908194542,7375000,255.41309595108032,-0.0017410999,2.4272978
0.0067218095,296,0.08249601,0.06888962,0.06760351,58997,74000,17.305220468052866,247.8,0.6893444657325745,7400000,256.249728679657,-0.003023877,2.415038
