ep_len_mean,fps,time_elapsed,value_loss,ep_reward_mean,clipfrac,true_reward,policy_entropy,total_timesteps,n_updates,approxkl,policy_loss,serial_timesteps,explained_variance
250.0,69405,617.6116819381714,0.001873527,18.33243363378075,0.076076,0.07332973,1.2475321,20350000,814,0.006067803,-0.0016544235,203500,0.9894333370029926
250.0,64385,618.3524425029755,0.0010446972,18.3267492864019,0.090028,0.073307,1.2441833,20375000,815,0.007157708,-0.00042973374,203750,0.9925509402528405
245.29,68157,619.1133186817169,0.032593716,18.076551262551803,0.13550399,0.07356522,1.2409054,20400000,816,0.010033268,-0.0018338378,204000,0.8210654258728027
244.21,70472,619.8548901081085,0.04170425,17.94749098052096,0.142548,0.0733675,1.237562,20425000,817,0.010589495,-0.0016556873,204250,0.788125067949295
244.3,69460,620.5787737369537,0.029797623,18.07589083075436,0.15550402,0.07384326,1.2320011,20450000,818,0.012282411,-0.0003402316,204500,0.841302677989006
240.08,68498,621.3102238178253,0.06006669,17.69967957314104,0.091344,0.0735527,1.2272651,20475000,819,0.007000665,-0.002057584,204750,0.7394527494907379
238.88,70077,622.0509905815125,0.047708355,17.755033646116498,0.083624,0.07424743,1.2265661,20500000,820,0.0064535737,-0.001212443,205000,0.7769769728183746
247.73,66819,622.7859613895416,0.0127889905,18.269671019387896,0.109028,0.07375418,1.2278199,20525000,821,0.008358667,-0.00077105546,205250,0.9068587422370911
241.37,71632,623.5371737480164,0.047314294,17.821676166844554,0.095884,0.07376487,1.2275109,20550000,822,0.0074085766,-0.0011235097,205500,0.7464197278022766
236.25,67940,624.268753528595,0.081168056,17.351525624565465,0.12972,0.073203534,1.2265189,20575000,823,0.009652111,-0.0020126281,205750,0.6430771052837372
247.41,64845,625.0164105892181,0.01797757,18.11904030675185,0.11157199,0.07304493,1.228122,20600000,824,0.008392263,-0.0017339013,206000,0.8953517377376556
243.38,69734,625.7914736270905,0.041777663,17.693367920081364,0.13595599,0.072576925,1.229354,20625000,825,0.010038135,-0.0019943188,206250,0.7941388040781021
247.34,65459,626.5310003757477,0.021428581,18.24015092980524,0.0759,0.07366339,1.2314218,20650000,826,0.006035656,-0.001598282,206500,0.8581874072551727
250.0,70492,627.2890913486481,0.0015603772,18.44331452303566,0.10910801,0.07377326,1.2352123,20675000,827,0.008056716,-0.00022673197,206750,0.9893522160127759
241.58,69738,628.0230498313904,0.041549273,17.776938251487444,0.16423999,0.073541515,1.234414,20700000,828,0.011932792,-0.0018427368,207000,0.7836305350065231
231.28,70209,628.7509384155273,0.1028388,17.02816160932969,0.115348004,0.07345015,1.2287577,20725000,829,0.008427406,-0.0014357344,207250,0.6012156009674072
246.03,70468,629.4834921360016,0.024998847,18.099563452655566,0.063424,0.07356838,1.2243351,20750000,830,0.00519595,-0.00060170173,207500,0.847102165222168
235.12,70683,630.2155537605286,0.08238134,17.31537625418641,0.098236,0.07353561,1.2207038,20775000,831,0.008234998,-0.0006875795,207750,0.6519062519073486
243.77,67750,630.9472155570984,0.031822186,17.955497739456042,0.15867999,0.07366519,1.2196006,20800000,832,0.01185833,-0.0015300065,208000,0.8005986213684082
246.65,66413,631.723326921463,0.020012897,18.126379724301515,0.106188,0.073394135,1.2191156,20825000,833,0.00803417,-0.0011724692,208250,0.8643987625837326
248.32,63041,632.4760894775391,0.008324662,18.324261153004336,0.08256,0.07375578,1.220696,20850000,834,0.0065445276,-0.0011875466,208500,0.9375067017972469
247.58,65543,633.2702560424805,0.010402255,18.26396546040902,0.064708,0.07379098,1.2219903,20875000,835,0.0054485593,-0.0012375583,208750,0.9229443743824959
248.65,68220,634.0541574954987,0.013484554,18.26817854886416,0.102564,0.07342591,1.2204003,20900000,836,0.008141372,-0.002083223,209000,0.901224859058857
243.37,62377,634.8023438453674,0.035492398,17.853688908650657,0.146696,0.07326437,1.2179921,20925000,837,0.012486864,-0.0019785261,209250,0.8113908618688583
246.9,68568,635.5833880901337,0.024164448,18.138498698236653,0.111684,0.07341354,1.2177854,20950000,838,0.008440184,-0.0017944195,209500,0.8487724810838699
248.11,68194,636.3360860347748,0.011721028,18.203036212683074,0.090432,0.07331976,1.2157809,20975000,839,0.0069635115,-0.0016251169,209750,0.9187509268522263
250.0,69917,637.0822267532349,0.0011362561,18.380443858285435,0.067888,0.07352178,1.2100294,21000000,840,0.0055860467,-0.0018772455,210000,0.9912967877462506
248.97,68372,637.8427772521973,0.012497549,18.372331527919158,0.091484,0.07372366,1.2017049,21025000,841,0.0068989545,-0.0022961383,210250,0.9056887030601501
246.2,68177,638.5853011608124,0.022218619,18.09099960923602,0.12718001,0.07349841,1.1938107,21050000,842,0.009189574,-0.002432619,210500,0.8569695949554443
249.16,68977,639.3318085670471,0.0108851325,18.259736143609043,0.17563601,0.07317967,1.1874039,21075000,843,0.013276932,-0.00017136257,210750,0.9296448901295662
243.19,68190,640.074221611023,0.03662094,17.919413811260966,0.120312,0.07356084,1.1834949,21100000,844,0.009558838,-0.0011610299,211000,0.8070708066225052
248.85,70761,640.8138592243195,0.012836275,18.341541536971054,0.069976,0.073629856,1.1807337,21125000,845,0.005847413,-0.0015939877,211250,0.9063166603446007
248.99,70718,641.5398728847504,0.011712362,18.389414542683234,0.080184,0.073787205,1.1791039,21150000,846,0.0065841833,-0.0014992717,211500,0.914231650531292
248.62,69737,642.263813495636,0.009334904,18.312742690315645,0.13473201,0.07361315,1.1816533,21175000,847,0.010481249,-0.0024551179,211750,0.9359081611037254
250.0,69109,643.0187091827393,0.00084353134,18.442499516656973,0.054480005,0.07377,1.1832616,21200000,848,0.004873532,-0.002329095,212000,0.9922001529484987
244.94,69479,643.7801282405853,0.043510534,17.961828407784342,0.105243996,0.07318364,1.1798513,21225000,849,0.008057644,-0.002001355,212250,0.764797106385231
240.11,68752,644.5226080417633,0.063876785,17.800974456734256,0.124132,0.073936544,1.1791885,21250000,850,0.009636942,-0.0019655223,212500,0.6905448734760284
246.51,69439,645.2764542102814,0.023755152,18.104019986188213,0.14686799,0.07339527,1.1822121,21275000,851,0.011172335,-0.0014022185,212750,0.8632839024066925
235.59,70808,646.0215167999268,0.07177869,17.32871647100197,0.11141999,0.07347031,1.1843529,21300000,852,0.008370579,-0.0020887654,213000,0.6893539726734161
236.68,68699,646.745457649231,0.06418986,17.376729250083443,0.072484,0.07325816,1.1871693,21325000,853,0.005853548,-0.0014265727,213250,0.7412263453006744
244.89,66961,647.4925951957703,0.02971657,18.017094402387738,0.076147996,0.07344177,1.1915531,21350000,854,0.0060115727,-0.001971144,213500,0.8414506018161774
245.74,66602,648.2571663856506,0.022587847,18.13080890084151,0.144568,0.07375471,1.1947472,21375000,855,0.010994594,-0.0017494146,213750,0.8533200621604919
235.26,71135,649.0113263130188,0.09068688,17.273956816273568,0.12102,0.073104165,1.1968701,21400000,856,0.008765959,-0.0018629726,214000,0.6467557847499847
227.31,69633,649.7413942813873,0.12787479,16.650779908481926,0.139256,0.07274578,1.1991946,21425000,857,0.010280587,-0.0020546522,214250,0.6155919134616852
247.66,66271,650.4749801158905,0.014891716,18.237888127951884,0.0949,0.073590495,1.2006443,21450000,858,0.007108831,-0.0022923632,214500,0.8953371644020081
244.91,70924,651.2252094745636,0.03550691,17.92443989093852,0.114232,0.07300898,1.2001617,21475000,859,0.008419804,-0.0019273695,214750,0.812024399638176
247.86,70444,651.9469702243805,0.018040877,18.21213061335118,0.094732,0.07337668,1.1981891,21500000,860,0.007161497,-0.0021692286,215000,0.8906648010015488
240.91,71396,652.6718723773956,0.05803906,17.729304714339087,0.144932,0.073316604,1.1961769,21525000,861,0.010761953,-0.0017338868,215250,0.7481586337089539
244.88,70587,653.4034736156464,0.03299811,18.083919509705154,0.12438001,0.07370642,1.1985285,21550000,862,0.008847055,-0.0019019615,215500,0.7999938726425171
247.21,70834,654.135116815567,0.013256577,18.09462106391322,0.100256,0.07312096,1.2035939,21575000,863,0.0074981255,-0.0017464347,215750,0.9235104396939278
240.09,68361,654.8635601997375,0.05241376,17.61864092277363,0.122747995,0.07321737,1.2047453,21600000,864,0.008985742,-0.001737041,216000,0.7536804229021072
250.0,70631,655.611542224884,0.0012809784,18.37371946874453,0.066796,0.07349488,1.2031033,21625000,865,0.0054841256,-0.002849089,216250,0.9905366385355592
249.15,71344,656.3434267044067,0.011484343,18.226332114930337,0.091172,0.0730203,1.1999863,21650000,866,0.0069249547,-0.0022217664,216500,0.9301858395338058
244.08,70629,657.0669577121735,0.034889154,17.993559266161174,0.16704,0.073658265,1.1990594,21675000,867,0.012524841,-0.0025628028,216750,0.791305348277092
246.6,69089,657.8191545009613,0.031947955,18.17757144263298,0.133528,0.07362528,1.2015351,21700000,868,0.009767598,-0.002148294,217000,0.8105217814445496
248.91,70519,658.5538065433502,0.012429109,18.367248516268447,0.07139201,0.07374792,1.2019933,21725000,869,0.0057734014,-0.001634301,217250,0.9109044373035431
243.55,70729,659.2835075855255,0.03318136,17.911779448394665,0.14093201,0.073411785,1.2028625,21750000,870,0.0101142395,-0.0012310263,217500,0.8068882822990417
247.04,70709,660.0131542682648,0.022217896,18.173364938833984,0.140916,0.07344564,1.2057503,21775000,871,0.011240163,-0.0016139008,217750,0.8595907539129257
248.77,70812,660.7523925304413,0.01211728,18.218777233824948,0.13954,0.07321048,1.2106158,21800000,872,0.010882648,0.0003278594,218000,0.9208367168903351
248.5,70404,661.4823203086853,0.0066201193,18.23955127244437,0.11056399,0.07338455,1.2114576,21825000,873,0.008415874,-0.00011548006,218250,0.9575966894626617
245.6,69747,662.206967830658,0.023295682,18.123473532444915,0.16534,0.07374589,1.210261,21850000,874,0.012598415,2.4001323e-05,218500,0.8466648161411285
246.94,71999,662.9317300319672,0.022520814,18.210005051149054,0.090584,0.07359041,1.2073216,21875000,875,0.0069619864,-0.0021506692,218750,0.8672719597816467
247.62,68948,663.6537075042725,0.010401584,18.287776084059733,0.1428,0.073864445,1.2086647,21900000,876,0.0110511165,-0.0017763696,219000,0.9238128438591957
248.02,67272,664.3856303691864,0.021017957,18.219122446449763,0.17262001,0.073327914,1.2094734,21925000,877,0.012974078,-0.0007906911,219250,0.8688693940639496
250.0,68075,665.1554012298584,0.0016176518,18.34993984750472,0.092924,0.07339975,1.207025,21950000,878,0.0072607896,-0.0018639837,219500,0.9876936580985785
247.74,68545,665.9130449295044,0.011047793,18.175935342998564,0.108196,0.07332821,1.205849,21975000,879,0.008465797,-0.0012267127,219750,0.9298054724931717
248.75,68444,666.6561119556427,0.011509324,18.22716627041693,0.080984004,0.07319837,1.2091917,22000000,880,0.006390848,-0.0011540093,220000,0.9302437677979469
250.0,68440,667.3992435932159,0.000930159,18.473583782087662,0.072111994,0.07389433,1.2086434,22025000,881,0.0057975617,-0.0023584776,220250,0.9924364662729204
246.08,70940,668.1349103450775,0.020071536,18.037497738560777,0.08736,0.0732963,1.205269,22050000,882,0.0066947625,-0.0013801018,220500,0.8773796558380127
250.0,69621,668.8587274551392,0.001884287,18.43743240836717,0.052896,0.07374973,1.199085,22075000,883,0.0047508753,-0.0023039924,220750,0.9840379860252142
246.23,69948,669.5891728401184,0.025755396,18.104781672156534,0.13728002,0.07343074,1.1938186,22100000,884,0.011785508,-0.002498402,221000,0.8433702737092972
247.55,71287,670.3268921375275,0.009548814,18.318085163356738,0.113404,0.07395695,1.1916174,22125000,885,0.008198845,-0.0010833436,221250,0.9360996931791306
242.3,67088,671.0637607574463,0.039759714,17.85241240846488,0.106864,0.07357927,1.1916511,22150000,886,0.008182233,-0.0022440604,221500,0.8005180954933167
248.84,68476,671.8129801750183,0.007135621,18.3949104735977,0.13228801,0.073856354,1.1948771,22175000,887,0.011015073,-0.0014218756,221750,0.9523326903581619
250.0,70574,672.5459942817688,0.0016639518,18.44638483978648,0.060692,0.07378554,1.1970977,22200000,888,0.0051551433,-0.0017244713,222000,0.9858860420063138
243.44,67270,673.2796630859375,0.037248265,17.962289081313358,0.092976,0.07373386,1.1956956,22225000,889,0.007163839,-0.0010888069,222250,0.8057564944028854
236.91,70159,674.0229184627533,0.063101865,17.45061504567042,0.149164,0.073530555,1.1889555,22250000,890,0.012168591,-0.0010080021,222500,0.7145241498947144
244.53,70605,674.7573657035828,0.034646895,17.95899984793039,0.13419202,0.07340743,1.1876266,22275000,891,0.010183349,-0.0013758244,222750,0.8089034110307693
248.06,67948,675.4927439689636,0.01285857,18.25222716734308,0.115924,0.073587835,1.1896656,22300000,892,0.009366763,-0.0017754979,223000,0.9091105461120605
244.72,72036,676.2739005088806,0.028651193,18.127290744769063,0.151164,0.07399042,1.1902654,22325000,893,0.011329062,-0.0021537913,223250,0.8249098509550095
240.34,70535,677.0077514648438,0.057667475,17.55850138761714,0.13261601,0.07295902,1.1914874,22350000,894,0.009974135,-0.0006784001,223500,0.7133334875106812
244.97,68726,677.7337975502014,0.03249733,18.01968741292483,0.10228799,0.07350117,1.1910603,22375000,895,0.0078106956,-0.001659555,223750,0.8046982288360596
243.27,68287,678.4720814228058,0.040853806,17.912251879691613,0.14641199,0.073419586,1.1947464,22400000,896,0.01123656,-0.0017248031,224000,0.7894736677408218
242.51,67230,679.2316641807556,0.040905833,17.70090934597014,0.087656,0.07285639,1.1978794,22425000,897,0.0067825904,-0.001955134,224250,0.7837514728307724
250.0,68001,680.0014493465424,0.0020968453,18.254723136571485,0.062172003,0.07301889,1.1977966,22450000,898,0.005121371,-0.0011549451,224500,0.9823033772408962
247.11,70696,680.7474648952484,0.015575623,18.126339989622938,0.086568,0.07328591,1.1980873,22475000,899,0.0066794814,-0.0018796906,224750,0.9095409363508224
245.66,65853,681.4819338321686,0.042628407,17.99762527384795,0.148204,0.0730573,1.2039807,22500000,900,0.010806041,-0.003020487,225000,0.773153156042099
246.62,66787,682.2419514656067,0.024281766,18.17871842860105,0.17334798,0.073645,1.2079929,22525000,901,0.012764993,-0.0017500359,225250,0.8362518697977066
246.14,68256,682.9909143447876,0.025291195,18.075153638273477,0.15436399,0.07335958,1.2069627,22550000,902,0.011779214,-0.0014441123,225500,0.8296901285648346
248.46,70659,683.7239468097687,0.0035728924,18.16795583844083,0.077488,0.07311069,1.204903,22575000,903,0.0061154934,-0.0019291338,225750,0.9788122978061438
250.0,67846,684.4509718418121,0.0009970496,18.24514606186298,0.102419995,0.07298058,1.2012695,22600000,904,0.0077809975,-0.00078358577,226000,0.9920362671837211
248.27,70417,685.1912968158722,0.022368716,18.089643822329528,0.14958401,0.0727959,1.198481,22625000,905,0.010739791,-0.0016606547,226250,0.8647962957620621
250.0,67603,685.9249730110168,0.00076741044,18.33328111834242,0.067692,0.07333312,1.1957753,22650000,906,0.0056169815,-0.0015799657,226500,0.9939068160019815
246.06,70114,686.6853985786438,0.017008541,17.921918147121904,0.116523996,0.07282611,1.1886436,22675000,907,0.0083823195,-0.0023026965,226750,0.9090298786759377
248.44,69113,687.4185831546783,0.0019467659,18.046507241915823,0.083556,0.07262875,1.184766,22700000,908,0.0064259595,-0.0030423605,227000,0.9880875460803509
250.0,68998,688.1547048091888,0.0008281499,18.406251989184675,0.10253199,0.073625006,1.1799104,22725000,909,0.008329537,-0.0010283348,227250,0.9931668443605304
250.0,70308,688.8934116363525,0.0012862427,18.20674978027644,0.055604,0.072827,1.1733457,22750000,910,0.004920085,-0.0030090227,227500,0.9899498913437128
246.12,68416,689.623749256134,0.017069759,18.07193272384495,0.118916,0.07336205,1.1661155,22775000,911,0.009027642,-0.001965927,227750,0.8970669433474541
250.0,70251,690.362979888916,0.0013504133,18.309767050256777,0.115435995,0.073239066,1.164972,22800000,912,0.008655078,-0.0008405891,228000,0.9886413486674428
250.0,68206,691.0839049816132,0.0007185241,18.325998981819648,0.07222,0.073304,1.1620368,22825000,913,0.005840633,-0.0020693007,228250,0.9956014845520258
246.76,69871,691.8326876163483,0.022282468,18.29922298733145,0.170908,0.07403738,1.1587086,22850000,914,0.012428774,-0.0025129367,228500,0.8647232353687286
244.42,70054,692.5691781044006,0.044235073,18.033988825489942,0.12297599,0.07367744,1.1598939,22875000,915,0.009239596,-0.0020722544,228750,0.7688567787408829
241.74,67645,693.2959940433502,0.04395745,17.73449688452558,0.12909599,0.07330799,1.1645584,22900000,916,0.009504481,-0.0018205356,229000,0.7788097113370895
236.14,68253,694.0653505325317,0.08196789,17.172031992620322,0.117736,0.07251859,1.1684763,22925000,917,0.008809591,-0.0015047273,229250,0.7192653715610504
242.92,67578,694.7981579303741,0.04141445,17.853743532090448,0.119404,0.07341747,1.171154,22950000,918,0.008809747,-0.0014212878,229500,0.7984077632427216
246.26,70603,695.5431506633759,0.024447305,18.10700362675707,0.11484001,0.073543385,1.1743535,22975000,919,0.008558148,-0.00069398934,229750,0.8586639016866684
247.56,68214,696.274585723877,0.012538113,18.14459249983498,0.186992,0.07327869,1.1760051,23000000,920,0.015506869,0.002500449,230000,0.9242406636476517
245.21,69904,697.0148141384125,0.02331264,18.070448106117546,0.07709201,0.07360844,1.1766005,23025000,921,0.0061770775,-0.0017427977,230250,0.8574605286121368
248.9,70340,697.7502074241638,0.011169745,18.164876261701302,0.092815995,0.0729374,1.1747612,23050000,922,0.0070513473,-0.001109372,230500,0.9273675158619881
250.0,70603,698.4803409576416,0.00064437214,18.29209601174356,0.060024004,0.07316839,1.1685379,23075000,923,0.005316145,-0.002848762,230750,0.9948037881404161
247.39,69065,699.2134404182434,0.020846367,18.076093191702384,0.118920006,0.07296433,1.1605577,23100000,924,0.008595325,-0.0011290198,231000,0.8696226328611374
247.81,68067,699.9551866054535,0.021493541,18.196473360669916,0.099676,0.07335766,1.1559408,23125000,925,0.007626243,-0.0014474562,231250,0.8661658465862274
247.52,68073,700.696994304657,0.011397104,18.106284130902786,0.125316,0.07314169,1.1556084,23150000,926,0.009552771,-0.0014618201,231500,0.9293218031525612
246.09,70020,701.4319367408752,0.027139176,18.235606856481173,0.18482003,0.07403603,1.1556337,23175000,927,0.014607266,-0.000113497175,231750,0.8278684169054031
250.0,66734,702.1688764095306,0.00096713845,18.372800535167045,0.15608798,0.0734912,1.1572847,23200000,928,0.013871126,0.0029999493,232000,0.9948266772553325
237.67,71033,702.9196679592133,0.06356092,17.476045310717744,0.129536,0.073525205,1.1566029,23225000,929,0.009396107,-0.00012629291,232250,0.7004735469818115
240.53,69465,703.6463937759399,0.045159824,17.77660706739698,0.13553998,0.07382836,1.1551762,23250000,930,0.011112429,-0.00063524453,232500,0.7712745815515518
240.47,66809,704.3819975852966,0.050829936,17.60780977789778,0.16886799,0.073150985,1.156947,23275000,931,0.013147098,-0.0014397372,232750,0.7479676604270935
248.43,69611,705.1580045223236,0.008144483,18.24304409190823,0.06979201,0.073407866,1.1580691,23300000,932,0.0056536747,-0.0019423272,233000,0.9425007328391075
248.92,70065,705.9145328998566,0.011922123,18.367942857978633,0.109767996,0.073710464,1.1602677,23325000,933,0.008912168,-3.927329e-06,233250,0.9196172654628754
245.17,69163,706.655072927475,0.025957834,18.127015296479804,0.164188,0.07395439,1.1617373,23350000,934,0.012407767,-0.001956766,233500,0.8216764032840729
243.84,70651,707.3929870128632,0.035238147,17.919998310502123,0.14630799,0.073440485,1.1631505,23375000,935,0.010105112,-0.0013557097,233750,0.7887287139892578
244.91,70230,708.1239879131317,0.03495645,17.989548913025356,0.144256,0.07334383,1.1642058,23400000,936,0.011275568,-0.0013903831,234000,0.7905654013156891
248.96,67689,708.8510608673096,0.01311895,18.376691184735392,0.095143996,0.07373298,1.1629207,23425000,937,0.0077544423,-0.0014171306,234250,0.8983255177736282
247.65,70780,709.590000629425,0.011511196,18.12536151187602,0.11564,0.07318167,1.1621549,23450000,938,0.008750722,-0.00021703685,234500,0.918312668800354
248.21,67984,710.3194115161896,0.01136653,18.32730348529498,0.14559603,0.07380806,1.1610277,23475000,939,0.011834904,-0.00084186916,234750,0.9170241206884384
247.22,67773,711.0790600776672,0.0310357,18.179901061910204,0.176184,0.07334175,1.1587079,23500000,940,0.013196115,-0.0010092113,235000,0.8167310804128647
248.14,66050,711.8441679477692,0.022786269,18.202055059877747,0.12965599,0.073238306,1.1598089,23525000,941,0.009968411,-0.0012539502,235250,0.8517773449420929
249.04,68589,712.6038026809692,0.010822173,18.35659294053214,0.11588,0.07363858,1.1622931,23550000,942,0.009137328,-0.0010508009,235500,0.920409545302391
244.91,68623,713.3435463905334,0.042734556,18.021680726138875,0.113520004,0.07334058,1.1652286,23575000,943,0.0088155875,-0.0016164836,235750,0.7626395970582962
249.19,70853,714.0821588039398,0.010588644,18.300856474701433,0.08356799,0.07338907,1.167643,23600000,944,0.0065886145,-0.0014141153,236000,0.9256569594144821
248.44,70360,714.8095376491547,0.014283733,18.153908855937626,0.100272,0.0730285,1.1682479,23625000,945,0.007492876,-0.0013614339,236250,0.9055604264140129
248.52,70463,715.5424268245697,0.014604961,18.26750061491737,0.14197199,0.07343676,1.1676925,23650000,946,0.010577461,-9.63905e-05,236500,0.8993876948952675
250.0,68215,716.2806565761566,0.0008300195,18.384524396151537,0.139252,0.073538095,1.1688979,23675000,947,0.010087456,0.0014249092,236750,0.9929443639703095
247.35,70583,717.0238423347473,0.027197044,18.33656834258698,0.137996,0.0740106,1.166736,23700000,948,0.010284038,-0.0011833493,237000,0.8230254054069519
246.24,70138,717.7636404037476,0.037482284,18.197270220070497,0.180272,0.073648736,1.1630944,23725000,949,0.013387004,-0.0023417117,237250,0.8100828677415848
245.6,69479,718.5149910449982,0.023796763,18.066092837555335,0.139228,0.07356805,1.1610972,23750000,950,0.010698196,-0.0014259934,237500,0.8551643490791321
249.12,70774,719.2416903972626,0.011207385,18.31541046048631,0.12813601,0.073448986,1.1615875,23775000,951,0.011375658,-0.0011192892,237750,0.9219711422920227
244.64,68926,719.9609055519104,0.038869828,17.982931688823736,0.18291602,0.073283724,1.1607021,23800000,952,0.013527608,-0.0023448998,238000,0.8003897368907928
248.77,71000,720.7058372497559,0.010532426,18.232977004845452,0.105208,0.073261626,1.1566033,23825000,953,0.00802272,-0.0021227438,238250,0.9307978674769402
240.65,69523,721.4286513328552,0.061825972,17.56527851771214,0.12338801,0.07279579,1.1505557,23850000,954,0.009114225,-0.0016669423,238500,0.73569256067276
250.0,67796,722.158618927002,0.0027627298,18.41805103613995,0.10526,0.073672205,1.1435935,23875000,955,0.0077469028,-0.0007810031,238750,0.9822561759501696
250.0,69676,722.9047646522522,0.001826439,18.602632616109915,0.096163996,0.074410535,1.1378307,23900000,956,0.007097766,-0.0030208174,239000,0.9851373815909028
244.2,71634,723.6301832199097,0.045564827,17.98096926220949,0.166596,0.07341097,1.1320636,23925000,957,0.012543248,-0.0021876344,239250,0.7798817753791809
247.67,67213,724.3512344360352,0.02138316,18.27135809520303,0.15841201,0.073598705,1.1311028,23950000,958,0.012230602,-0.001420594,239500,0.8780996277928352
246.77,58610,725.1541149616241,0.018159807,18.236697219784837,0.128804,0.07379052,1.1302626,23975000,959,0.01052156,-0.001920094,239750,0.8956145495176315
247.91,52037,726.0432527065277,0.018643398,18.142525066263044,0.111184,0.07300733,1.1292156,24000000,960,0.008057662,-0.0021645206,240000,0.8942972049117088
248.05,61949,727.0406322479248,0.016143646,18.310839922819287,0.113372006,0.07369952,1.1289302,24025000,961,0.009077994,-0.0015453671,240250,0.9029940888285637
246.69,69308,727.8312163352966,0.020203805,18.1423497280851,0.1337,0.07347214,1.1322203,24050000,962,0.010021511,-0.0014717161,240500,0.8813635036349297
248.27,68746,728.5756313800812,0.01547646,18.225822587446892,0.096864,0.073266834,1.1353174,24075000,963,0.0072542178,-0.001779479,240750,0.9184613674879074
247.97,66894,729.3237111568451,0.025256354,18.2801637449344,0.12760799,0.0735745,1.1382627,24100000,964,0.009332673,-0.0017382063,241000,0.8451819717884064
247.96,70905,730.0758054256439,0.01583596,18.262650412895308,0.13216801,0.073461615,1.140351,24125000,965,0.009293599,-0.0009406103,241250,0.9137917533516884
249.02,67440,730.8027675151825,0.010216041,18.395049805103916,0.08852799,0.07379015,1.138076,24150000,966,0.0068579772,-0.0025318689,241500,0.9318939819931984
246.85,70429,731.5465624332428,0.022666376,18.127266962287248,0.131116,0.0734306,1.1361808,24175000,967,0.009702059,-0.0016169979,241750,0.8610677421092987
244.24,69437,732.2693383693695,0.032912266,18.019306620764546,0.14506799,0.07365999,1.1371692,24200000,968,0.010492834,-0.0017261666,242000,0.8155861794948578
245.31,70478,733.019674539566,0.029096395,18.04334705907182,0.155108,0.07348864,1.1377465,24225000,969,0.012504758,-0.0025159582,242250,0.8328462541103363
241.76,68074,733.759927034378,0.04732143,17.71268254990282,0.12464,0.0731896,1.1391677,24250000,970,0.009360603,-0.0017252248,242500,0.7693445533514023
247.73,64843,734.5078511238098,0.012352507,18.247473586407285,0.09867601,0.073649146,1.1414059,24275000,971,0.0075664176,-0.0018673392,242750,0.9196150377392769
245.32,64983,735.2747309207916,0.026877899,17.97414391937411,0.15224399,0.07320471,1.1396248,24300000,972,0.0110287,-0.0024195535,243000,0.8525983840227127
246.93,68527,736.0484490394592,0.021985032,18.083559109882536,0.12241999,0.07318026,1.1373622,24325000,973,0.009268826,-0.002046627,243250,0.8654601722955704
245.89,70130,736.7929239273071,0.025884498,18.028316061747464,0.108904004,0.07328439,1.1379783,24350000,974,0.0082310345,-0.0015460014,243500,0.8495898842811584
250.0,69520,737.5478024482727,0.0012248632,18.382779642479147,0.088268,0.07353111,1.1399091,24375000,975,0.0069693923,-0.0007421674,243750,0.9887576699256897
250.0,71274,738.2870810031891,0.0009371502,18.421331346895894,0.069864,0.073685326,1.1387961,24400000,976,0.005678637,-0.0016221106,244000,0.9913599891588092
249.6,69955,739.0162060260773,0.010396144,18.40693950067747,0.11133599,0.07366693,1.1361355,24425000,977,0.00900966,-0.0020256075,244250,0.9266643971204758
245.83,70309,739.7540209293365,0.035302218,18.109327798808227,0.14400801,0.073543265,1.135631,24450000,978,0.010719978,-0.00217787,244500,0.7980763465166092
241.92,68544,740.4802713394165,0.05119292,17.798792642016778,0.159204,0.0734471,1.1349705,24475000,979,0.012019214,-0.0010229734,244750,0.7396149337291718
241.83,69839,741.2185094356537,0.06205805,17.762348442910532,0.095896006,0.07323959,1.1333158,24500000,980,0.00724053,-0.0013574212,245000,0.6938220858573914
244.16,68935,741.9523494243622,0.045554902,17.967593528327125,0.102616,0.07343143,1.1296632,24525000,981,0.007624677,-0.0013022299,245250,0.7656573504209518
248.08,67413,742.7016386985779,0.012968974,18.17365312218055,0.098124005,0.07320704,1.1232758,24550000,982,0.0073761693,-0.0013048926,245500,0.9176650270819664
245.62,67459,743.4553203582764,0.025107231,18.005960043483647,0.10783999,0.07334094,1.1172626,24575000,983,0.008213185,-0.00069148495,245750,0.8456836491823196
250.0,70032,744.2089440822601,0.0011497492,18.32148604304777,0.056664,0.07328594,1.113363,24600000,984,0.005017227,-0.0025961439,246000,0.9895906858146191
249.04,69831,744.9462366104126,0.0093452465,18.15936835538887,0.112564005,0.072851315,1.1095922,24625000,985,0.00833673,-0.0019353814,246250,0.9378494508564472
247.17,69744,745.673823595047,0.020452531,18.094210911142873,0.185604,0.07311775,1.1083858,24650000,986,0.014935304,-0.000949258,246500,0.8797028213739395
248.85,68463,746.4157876968384,0.008550211,18.253143227339024,0.093412,0.07333071,1.1071699,24675000,987,0.00714074,-0.0015625164,246750,0.9462454840540886
246.58,68121,747.1579337120056,0.02108175,18.230314955068753,0.107315995,0.07390709,1.1044433,24700000,988,0.007971575,-0.0012221376,247000,0.8614815175533295
241.34,68955,747.9150786399841,0.038428713,17.71129882201032,0.100132,0.07336551,1.1038386,24725000,989,0.0075865067,-0.0029036023,247250,0.8014030456542969
245.36,70569,748.6542882919312,0.023583356,18.10871377942618,0.141544,0.07380684,1.108535,24750000,990,0.011604686,-0.0010634813,247500,0.8514499068260193
