serial_timesteps,true_reward,explained_variance,n_updates,ep_reward_mean,total_timesteps,time_elapsed,approxkl,policy_loss,policy_entropy,value_loss,ep_len_mean,clipfrac,fps
87500,0.09446935,0.9144455045461655,350,9.362908106182003,8750000,326.61957573890686,0.0031678309,-0.0012719161,3.8975074,0.7793062,90.09,0.03132,56395
87750,0.09305119,0.9243057891726494,351,6.760645421016379,8775000,327.46311831474304,0.002655149,-0.0011717174,3.894685,0.70058906,71.57,0.020248,55232
88000,0.08910037,0.9070732742547989,352,10.19873161978583,8800000,328.34411907196045,0.0025518988,-0.0021174715,3.8922126,0.83838236,97.38,0.020276,52582
88250,0.09283755,0.9167596399784088,353,7.5854118226552965,8825000,329.22458839416504,0.003209312,-0.0018338794,3.8881981,0.76089406,84.74,0.029016,51155
88500,0.09451441,0.9296114593744278,354,7.311835555787545,8850000,330.11377358436584,0.0036085001,-0.0017433403,3.8839717,0.67629445,74.12,0.037592,55914
88750,0.092659496,0.9212877526879311,355,8.739260084013512,8875000,330.96338295936584,0.0032346905,-0.0017690819,3.8803139,0.71954656,88.41,0.024939999,51709
89000,0.09312086,0.8941249847412109,356,7.9473873362957965,8900000,331.8482050895691,0.0052001067,-0.001546315,3.8746314,0.989696,81.46,0.06372,55204
89250,0.09440218,0.9068883061408997,357,9.428914806624888,8925000,332.7018337249756,0.0031314697,-0.00112226,3.868887,0.8746208,92.32,0.028172001,54737
89500,0.093131766,0.9244333058595657,358,8.513200620750576,8950000,333.55787777900696,0.0028998528,-0.0016427854,3.864788,0.6646552,86.42,0.024736,53082
89750,0.097876824,0.9073881506919861,359,11.408182769182222,8975000,334.44034934043884,0.0042480202,-0.0013966474,3.8610148,0.83062446,105.64,0.044999998,53259
90000,0.10064115,0.9293320700526237,360,8.051410917865578,9000000,335.3149678707123,0.00454093,-9.1187794e-05,3.8564312,0.6880461,79.33,0.052968003,56751
90250,0.09588036,0.8971395492553711,361,10.021992905080333,9025000,336.1583001613617,0.0039142165,-0.0011676925,3.8533673,0.9970856,96.75,0.037952,54157
90500,0.091589384,0.9096030592918396,362,8.124464538515676,9050000,337.02363181114197,0.0026003807,-0.0017086522,3.8492322,0.8681728,88.51,0.022276,55155
90750,0.089395784,0.8994893133640289,363,7.466241261445248,9075000,337.86632347106934,0.0035299747,-0.0026514698,3.844413,0.9846074,79.22,0.035604,53980
91000,0.09199101,0.8887817189097404,364,7.330852292633936,9100000,338.72587752342224,0.0034483164,-0.0020478922,3.8398433,1.043772,82.95,0.033967998,54211
91250,0.099964485,0.8865435346961021,365,11.703989586345307,9125000,339.5869925022125,0.0039527104,-0.001964619,3.8343415,0.9779681,108.32,0.041180003,55651
91500,0.095035106,0.8979949429631233,366,10.951038771518652,9150000,340.43974447250366,0.004736676,-0.0016071281,3.8264382,0.92326987,105.98,0.053707995,53748
91750,0.09500902,0.9063886627554893,367,9.624171101353495,9175000,341.309974193573,0.004165138,-0.0014929652,3.8146083,0.9225486,94.43,0.042284,54829
92000,0.09792227,0.9033871442079544,368,10.26865793740988,9200000,342.175950050354,0.00350205,-0.001240935,3.8052292,0.9161498,96.7,0.031248,55897
92250,0.099568106,0.8937035724520683,369,11.271263562881323,9225000,343.017697095871,0.0028135183,-0.0018832758,3.7993984,0.92895424,104.81,0.023799999,55681
92500,0.10174888,0.9054072424769402,370,13.396807147170694,9250000,343.86762285232544,0.003993871,-0.0023006091,3.795929,0.8168025,121.68,0.039808,55552
92750,0.10097198,0.8853112161159515,371,12.731231153239971,9275000,344.7074468135834,0.0030981617,-0.0010590956,3.7935777,0.987882,117.07,0.02682,53256
93000,0.09283468,0.9177945330739021,372,9.489072969756926,9300000,345.5758719444275,0.0029766127,-0.0019656713,3.7903957,0.7990273,97.63,0.027036,52348
93250,0.097945146,0.8947888761758804,373,11.422505761281645,9325000,346.45146083831787,0.0031370807,-0.0017891126,3.7856631,0.92980784,110.16,0.025911998,54185
93500,0.09702647,0.914579451084137,374,10.052938777819927,9350000,347.3134298324585,0.0052373866,-0.0008970898,3.7806153,0.7856511,97.67,0.063292004,53866
93750,0.09476871,0.910932719707489,375,11.468086899117907,9375000,348.19524478912354,0.0036175344,-0.00082295545,3.775643,0.7748912,115.47,0.034655996,54118
94000,0.09544416,0.8844888359308243,376,12.072154592243024,9400000,349.0521311759949,0.0037162532,-0.0022360464,3.7692103,0.9863947,119.22,0.03822,54329
94250,0.09863,0.8920853435993195,377,12.191962906179688,9425000,349.9292175769806,0.003940093,-0.0005007998,3.7626514,0.923066,118.69,0.041208,53548
94500,0.10063588,0.8804040253162384,378,13.517101826090075,9450000,350.80824398994446,0.0035048039,-0.0014524653,3.7570622,0.9246084,124.74,0.032916002,54622
94750,0.103353456,0.9061746746301651,379,13.260022293386282,9475000,351.6625211238861,0.0023180824,-0.0010122717,3.7547135,0.7313894,128.61,0.016696,54750
95000,0.105029345,0.8730996549129486,380,14.690010549471117,9500000,352.52013754844666,0.0029853215,-0.0015113576,3.753413,1.0002582,133.5,0.02746,53875
95250,0.10494596,0.903738722205162,381,14.60620948477801,9525000,353.38685607910156,0.0033398797,-0.001558066,3.7511303,0.765244,128.16,0.030995999,53223
95500,0.10878746,0.8918923437595367,382,14.897820151312008,9550000,354.24642062187195,0.0032843258,-0.0013883843,3.7463436,0.9403021,127.09,0.031112,45413
95750,0.10920063,0.9128468483686447,383,16.616566350709473,9575000,355.17563128471375,0.0031349421,-0.001343983,3.742691,0.7129667,148.15,0.030184,52455
96000,0.11334595,0.9201157614588737,384,16.74065934292041,9600000,356.0589964389801,0.0033018924,-0.00031562572,3.7380326,0.7167043,144.26,0.03216,54406
96250,0.11012273,0.8678644001483917,385,18.00139720283463,9625000,356.96385765075684,0.0023598068,-0.0013991432,3.7337925,1.0331905,158.91,0.015984,53848
96500,0.10670669,0.8794088661670685,386,17.495858459978116,9650000,357.8461310863495,0.003552021,-0.0014431063,3.729941,0.984505,158.75,0.039704002,54345
96750,0.10668074,0.899312436580658,387,15.924416484975326,9675000,358.69978308677673,0.004151187,-0.0012824124,3.725249,0.823263,144.07,0.046576,54287
97000,0.113961354,0.9119735732674599,388,15.3687887760155,9700000,359.54481196403503,0.0033477559,-0.0010061128,3.7224765,0.8836645,129.65,0.035400007,53304
97250,0.10837395,0.9025417938828468,389,15.471459780175355,9725000,360.4058198928833,0.0032610036,-0.0014668485,3.7186863,0.87259597,137.32,0.030664003,54552
97500,0.10921903,0.8998095393180847,390,17.932240044453465,9750000,361.2638158798218,0.0036495011,-0.0023352252,3.713218,0.74072605,159.87,0.039136,54973
97750,0.10512483,0.879687711596489,391,16.045060260046995,9775000,362.1117584705353,0.0044881376,-0.0014432166,3.709575,0.974251,152.68,0.05168,49009
98000,0.10955449,0.8971470892429352,392,18.13046760181529,9800000,363.0172348022461,0.003353883,-0.0009895749,3.7052658,0.78206474,161.09,0.033684,53538
98250,0.11374373,0.8798963949084282,393,20.471862013469107,9825000,363.86765122413635,0.004050729,-0.0019678357,3.6992378,0.7752713,174.9,0.047284,54204
98500,0.11689669,0.8771772533655167,394,21.811276945764185,9850000,364.7158658504486,0.0043649357,-0.0010984954,3.6933112,0.7856537,179.66,0.048532,53865
98750,0.11155287,0.867888405919075,395,19.719617452644524,9875000,365.56186389923096,0.0024275673,-0.0015247636,3.6886902,0.934782,168.86,0.020564,55074
99000,0.11302962,0.9049218893051147,396,18.811509072186364,9900000,366.4351694583893,0.0055717276,-0.001084009,3.6832328,0.7608787,161.13,0.069888,53641
99250,0.11055598,0.8982064053416252,397,19.81868524826954,9925000,367.29377913475037,0.0038719971,-0.0010915501,3.6775048,0.73141795,173.74,0.039699998,48133
99500,0.11180937,0.8679053634405136,398,21.169698893887436,9950000,368.1968665122986,0.003965025,-0.00057133206,3.6734962,0.88607866,181.33,0.039972,54027
99750,0.110363066,0.8667948842048645,399,19.54473488847274,9975000,369.0626103878021,0.0037915085,-0.00187152,3.6717453,0.9010981,172.88,0.042447995,53830
100000,0.11009932,0.867591992020607,400,20.070796897321102,10000000,369.9248390197754,0.0030861446,-0.0014300308,3.6705341,0.9333084,175.73,0.027495999,54702
100250,0.11835093,0.8518255800008774,401,23.131305393048095,10025000,370.78000807762146,0.0026197543,-0.0016314194,3.668501,0.93813765,185.08,0.022095999,54294
100500,0.1125158,0.8205367624759674,402,19.855034291284902,10050000,371.6461877822876,0.004024881,-0.0020719606,3.6644363,1.1776928,170.2,0.042108,50130
100750,0.11519858,0.8588965833187103,403,22.684922713537855,10075000,372.5352416038513,0.004049433,-0.0015063109,3.6610522,0.8534363,190.22,0.043444,54245
101000,0.10974467,0.8466553092002869,404,20.997692270429415,10100000,373.3959650993347,0.0039627156,-0.00237135,3.6577117,0.84271586,184.95,0.041524,54965
101250,0.11465835,0.8928238078951836,405,20.065703851399157,10125000,374.25500226020813,0.0031482142,-0.0014787394,3.6550224,0.7010739,178.41,0.030892003,54306
101500,0.11502553,0.8789990991353989,406,20.495004211891793,10150000,375.104918718338,0.0034301914,-0.0019740672,3.6522064,0.8061177,176.22,0.035116,53469
101750,0.118713826,0.8912186846137047,407,20.977405911232783,10175000,375.960462808609,0.00413412,-0.00091670686,3.6486573,0.83841884,174.43,0.043036006,47043
102000,0.11651951,0.8829779028892517,408,20.394194685993572,10200000,376.8747065067291,0.0029347292,-0.0015956154,3.6451821,0.8773265,174.34,0.027004,54075
102250,0.115476884,0.8766807690262794,409,22.08708917787848,10225000,377.7292869091034,0.0037395307,-0.0017718,3.6409538,0.8458605,188.67,0.037308,54234
102500,0.12008482,0.8961311429738998,410,21.654325501463827,10250000,378.59149074554443,0.0028136254,-0.0018645928,3.6356673,0.76372015,179.43,0.024823999,54561
102750,0.12228457,0.9035838693380356,411,21.02323220338976,10275000,379.44420886039734,0.0021872157,-0.00092875725,3.6305,0.70000464,171.94,0.015204,54274
103000,0.12059795,0.9044379815459251,412,22.709625019280864,10300000,380.30868124961853,0.005215996,-0.00072898815,3.6261392,0.5785755,189.5,0.063904,56953
103250,0.12469549,0.8830629587173462,413,24.073641782429988,10325000,381.1389272212982,0.0054383436,7.630318e-05,3.622127,0.69958574,192.59,0.067004,49871
103500,0.11788289,0.8095633238554001,414,22.339002151704918,10350000,382.0307469367981,0.0048640976,-0.0011774318,3.6193614,1.2215415,183.67,0.056096,56187
103750,0.12116503,0.791686400771141,415,26.798001340571588,10375000,382.86681962013245,0.0047012167,-0.0015518897,3.6168664,0.87008333,215.43,0.054155998,56564
104000,0.12056791,0.8283884674310684,416,24.593767307257178,10400000,383.6997311115265,0.0037668,-0.0013030717,3.6128597,0.92232764,198.15,0.036528,55246
104250,0.12379648,0.8363880813121796,417,24.01390891316045,10425000,384.53652572631836,0.0045388737,-0.000798029,3.6079807,0.94193524,188.34,0.050304003,48842
104500,0.12319233,0.8823863044381142,418,23.87333439123784,10450000,385.4301302433014,0.004963602,-0.0014059223,3.6034062,0.71945566,193.26,0.057059996,55324
104750,0.120361574,0.8544599562883377,419,26.467609583070224,10475000,386.2838439941406,0.0033702694,-0.0014640257,3.598576,0.65345573,218.47,0.029943999,54014
105000,0.13034898,0.898992270231247,420,27.249762957171768,10500000,387.1290035247803,0.0027640709,-0.0009914621,3.5945842,0.54764545,206.18,0.020955998,54112
105250,0.12629077,0.825743168592453,421,26.217351752796567,10525000,387.98171067237854,0.003255523,-0.0018706911,3.5916557,0.91991395,204.32,0.030331999,52062
105500,0.12887208,0.8263764083385468,422,27.748724283861748,10550000,388.8744246959686,0.0029249159,-0.0010380873,3.588771,0.86380994,210.69,0.025616,52642
105750,0.13023275,0.8567550629377365,423,29.031490448789555,10575000,389.77011227607727,0.0037778213,-0.0014329973,3.5850341,0.5709866,223.17,0.040852,55205
106000,0.13409682,0.8405914157629013,424,30.333246238217797,10600000,390.61936235427856,0.0031149273,-0.0011471008,3.5812955,0.602301,224.4,0.026916001,56654
106250,0.13643335,0.8420356959104538,425,29.214065752350553,10625000,391.45305919647217,0.002536403,-0.0014621496,3.5792294,0.7996334,212.3,0.021548,49125
106500,0.13565056,0.8188919425010681,426,30.75072327204487,10650000,392.3889057636261,0.0029709751,-0.0016653041,3.578448,0.80183613,221.61,0.026516,54655
106750,0.13655192,0.7309417426586151,427,32.210092838043785,10675000,393.2370162010193,0.0028643734,-0.0015369905,3.575896,0.83400077,231.1,0.02374,55121
107000,0.13153146,0.713372141122818,428,31.282458896296557,10700000,394.075156211853,0.0020635775,-0.0014173428,3.5726814,1.0420583,229.5,0.013424,57039
107250,0.13450915,0.6479543149471283,429,32.03784145134061,10725000,394.90153980255127,0.0015959882,-0.0008404284,3.569163,1.107267,230.35,0.0072399997,53889
107500,0.13596019,0.7164789736270905,430,31.944482416422208,10750000,395.7597575187683,0.004360023,-0.0020522154,3.5668995,0.93526995,227.97,0.047624,54344
107750,0.13765627,0.6515977680683136,431,32.103051303229584,10775000,396.6042981147766,0.0033627711,-0.0016555771,3.5654712,1.3645833,220.09,0.034612,54881
108000,0.13581446,0.7680561691522598,432,31.32376567321393,10800000,397.44018602371216,0.0034782155,-0.0017635642,3.5631728,0.8379134,225.49,0.03352,43970
108250,0.13597178,0.6596417725086212,433,32.76739037346502,10825000,398.40788674354553,0.0036794662,-0.0014090987,3.5606437,1.1547205,233.96,0.039144002,53964
108500,0.13593206,0.8506111055612564,434,30.738284354309837,10850000,399.26124024391174,0.0036629494,-0.0014838476,3.558204,0.613859,222.48,0.037947997,51238
108750,0.13595493,0.7899079918861389,435,31.250055307089497,10875000,400.13388109207153,0.0046418263,-0.0016721843,3.5562172,0.7382217,225.93,0.053816,55846
109000,0.14142418,0.7664978206157684,436,33.667848592888625,10900000,400.9633011817932,0.0041372217,-0.0011008445,3.5535114,0.7608173,233.7,0.043503996,55269
109250,0.13577838,0.7386839389801025,437,31.275476159625686,10925000,401.82599997520447,0.0032239228,-0.0012780626,3.5499158,0.87343997,225.41,0.027544001,55674
109500,0.13739766,0.7481130361557007,438,32.057092604097534,10950000,402.6633117198944,0.003482797,-0.0013182132,3.5465386,0.919191,229.11,0.032687996,55440
109750,0.1410091,0.703205406665802,439,32.946849688737856,10975000,403.505175113678,0.0042451536,-0.0015188314,3.5440965,1.0286515,227.89,0.043816,55988
110000,0.13941434,0.7737905532121658,440,31.909742708116028,11000000,404.348938703537,0.0066756345,-0.001146519,3.5404072,1.0392201,221.66,0.086572,48633
110250,0.14918937,0.7691431790590286,441,33.13467867732035,11025000,405.23722100257874,0.00671724,-0.0019735722,3.534679,1.0041434,217.02,0.085768,55371
110500,0.13951094,0.7721815705299377,442,31.786612845676135,11050000,406.07774591445923,0.0051790057,-0.002389551,3.530265,1.039367,221.46,0.059772003,55274
110750,0.13792168,0.7373427152633667,443,31.2976245199416,11075000,406.9164364337921,0.003312039,-0.0019153238,3.52626,1.1819217,218.41,0.032096,55401
111000,0.14153291,0.7145256102085114,444,33.735699007714466,11100000,407.7612783908844,0.003846579,-0.0017982073,3.522997,1.0294974,230.96,0.038816,43287
111250,0.14491293,0.6261948943138123,445,33.93477029528353,11125000,408.71672797203064,0.0047643417,-0.0019582089,3.519172,1.165923,228.25,0.054872006,54090
111500,0.1410842,0.7758496552705765,446,33.669366212324825,11150000,409.56484389305115,0.0045392164,-0.0014041426,3.5148368,0.71380293,234.29,0.051096004,55338
111750,0.14353515,0.7497001588344574,447,32.70562672480242,11175000,410.40541434288025,0.00365625,-0.0017448006,3.5100217,0.84984607,223.46,0.036196,55704
112000,0.14185502,0.8714605122804642,448,32.96333079783448,11200000,411.23458456993103,0.003834036,-0.0016295963,3.5046165,0.4077057,230.45,0.035376,52331
112250,0.14806075,0.8001583367586136,449,34.821398108201755,11225000,412.10068345069885,0.0042677186,-0.0019642476,3.498492,0.65422434,232.92,0.047604,54405
112500,0.14506333,0.7386947572231293,450,34.29497507223801,11250000,412.9571158885956,0.0039654607,-0.0016966017,3.4934516,0.89273137,229.83,0.039984003,50308
112750,0.14402048,0.691404402256012,451,34.05306889940284,11275000,413.84237813949585,0.0055351728,-0.0015381674,3.4868932,1.1372454,228.94,0.064792,54288
113000,0.14844368,0.7370428144931793,452,35.55161520895152,11300000,414.68689346313477,0.004325052,-0.0016958698,3.4809303,0.7822553,236.2,0.049067996,54362
113250,0.14792518,0.6099062860012054,453,35.20098084649508,11325000,415.5434875488281,0.004989332,-0.0013782273,3.4779656,1.3232025,229.94,0.06066801,54932
113500,0.14628899,0.798863872885704,454,32.97929910411207,11350000,416.38794112205505,0.0046275975,-0.002086774,3.4752705,0.82326424,222.05,0.053771995,54098
113750,0.14957306,0.6947600841522217,455,33.47196677640946,11375000,417.2414479255676,0.004531692,-0.00058367255,3.4709072,1.4260851,215.96,0.051216,50861
114000,0.14723945,0.7697693705558777,456,31.25936283585426,11400000,418.13195514678955,0.0030442008,-0.0011806383,3.4666283,1.1855444,206.67,0.029348,54590
114250,0.14548844,0.6256513595581055,457,34.39538693522165,11425000,418.9875793457031,0.0067472705,-0.0018569162,3.464275,1.4272,228.73,0.087356,55798
114500,0.15372442,0.8124396353960037,458,36.19419274180411,11450000,419.8468165397644,0.0067115463,-0.00015287708,3.4627545,0.65028316,231.52,0.08862001,53195
114750,0.14666177,0.7201586961746216,459,33.173340150108416,11475000,420.7702753543854,0.007570806,0.00013596231,3.460982,1.4839823,214.08,0.102024,52938
115000,0.15373655,0.7919307947158813,460,35.56376610234452,11500000,421.6541657447815,0.0042970115,-0.00069811847,3.4584873,0.75260234,226.94,0.048192002,53581
115250,0.15009764,0.7822737693786621,461,35.00619464028248,11525000,422.51190423965454,0.005877649,-0.0015632979,3.4546802,0.9185564,226.18,0.073075995,55836
115500,0.15211964,0.7169344425201416,462,36.22563087331917,11550000,423.3543927669525,0.0054407124,-0.0024356355,3.452086,1.0327959,230.98,0.066,53421
115750,0.15227443,0.6359931826591492,463,35.027967875179314,11575000,424.2106440067291,0.0046920097,-0.002027556,3.4477363,1.6886988,220.82,0.053163998,54421
116000,0.1495549,0.7312043011188507,464,34.67394020228374,11600000,425.06167697906494,0.0057690656,-0.0014647783,3.44221,1.0073397,225.47,0.071492,53772
116250,0.14619069,0.5432447493076324,465,33.64510337357065,11625000,425.9110357761383,0.004282282,-0.00072411995,3.4364548,1.8519207,219.05,0.04294,51396
116500,0.14368251,0.6227246522903442,466,33.73983744935158,11650000,426.7791464328766,0.004621859,-0.0021271617,3.4331136,1.3540553,228.52,0.053852,55836
116750,0.14341004,0.6533189713954926,467,33.899122712399546,11675000,427.6155650615692,0.0050614495,-0.0018841503,3.4285054,1.2805493,229.28,0.060323995,49747
117000,0.15077774,0.6293171048164368,468,35.34791947843769,11700000,428.51244831085205,0.004244272,-0.0013224939,3.4252255,1.1313293,228.34,0.046536002,54234
117250,0.15085067,0.6825835108757019,469,35.18387603873156,11725000,429.3613829612732,0.0060221604,-0.0026937951,3.423687,1.2155545,226.16,0.07518001,54288
117500,0.1556585,0.8227139115333557,470,36.85215392730071,11750000,430.20132184028625,0.002731917,-0.0010136355,3.4202645,0.5113342,233.57,0.02014,56543
117750,0.15535575,0.8340930342674255,471,36.504327529302174,11775000,431.0373418331146,0.0039259703,-0.0016263596,3.4158425,0.5495837,232.97,0.041732002,51373
118000,0.15700424,0.8488536775112152,472,37.468563124631004,11800000,431.9226429462433,0.0035593002,-0.0015842182,3.4121156,0.5673577,234.79,0.035676,56440
118250,0.15289187,0.8213192671537399,473,34.369876943619126,11825000,432.75344610214233,0.003995364,-0.0012767734,3.408992,0.8867755,218.43,0.044088,54072
118500,0.15384607,0.7761989235877991,474,37.49300003814802,11850000,433.6002748012543,0.005749544,-0.0010328541,3.405538,0.6866845,239.13,0.06944,54495
118750,0.15011309,0.8038624972105026,475,36.50069969099064,11875000,434.44109439849854,0.004360695,-0.0013878191,3.3994675,0.6020261,239.88,0.044140004,55034
119000,0.15334523,0.8270666897296906,476,36.65803642703557,11900000,435.2726020812988,0.005246681,-0.0010923056,3.3933616,0.5513768,237.76,0.062564,55593
119250,0.15105845,0.9104035943746567,477,36.493540607019824,11925000,436.1033511161804,0.0037990957,-0.001506522,3.388335,0.28844744,241.1,0.036335997,56136
119500,0.15281747,0.7687068730592728,478,37.314299174558,11950000,436.94036507606506,0.0056345165,-0.002148682,3.3813927,0.81397355,240.12,0.06792,56493
119750,0.15661973,0.8609913140535355,479,38.246403706450074,11975000,437.77315950393677,0.0063551133,-0.0016167207,3.3779418,0.34174573,241.88,0.08112,54122
120000,0.15496439,0.587813675403595,480,37.12862316947605,12000000,438.6640901565552,0.003927144,-0.00094697205,3.3744571,1.745471,229.24,0.040595997,55258
120250,0.14854488,0.6600150465965271,481,34.67507875147992,12025000,439.50599908828735,0.0050253356,-0.001497898,3.3702178,1.5438368,225.48,0.058895998,54409
120500,0.1565936,0.6674371957778931,482,38.648279818874144,12050000,440.36049151420593,0.0046425126,-0.0018214298,3.3660858,0.96932065,241.04,0.05498,55028
120750,0.1538538,0.6033629775047302,483,35.90693717654398,12075000,441.1929829120636,0.0089150015,0.00034538176,3.3608527,2.1713204,220.55,0.123788,54979
121000,0.15399086,0.669071763753891,484,35.35692445268396,12100000,442.0254805088043,0.004472156,-0.0013406926,3.3580425,1.4827542,219.3,0.048875995,55543
121250,0.15367335,0.5290786921977997,485,37.12118360584185,12125000,442.86859917640686,0.0041624107,-0.0012394111,3.356887,1.7719567,230.88,0.046812,53947
121500,0.15119405,0.6297810673713684,486,34.95895540860576,12150000,443.7239136695862,0.0031134398,-0.0013211685,3.3555946,1.770807,219.7,0.028616,53801
121750,0.15148251,0.6316123604774475,487,36.088447194399144,12175000,444.5870134830475,0.003564563,-0.00092919654,3.3535733,1.2115245,231.88,0.039492,51428
122000,0.14907165,0.5531494319438934,488,36.20762461325196,12200000,445.47036504745483,0.010461272,0.0012215873,3.3522198,1.7115209,232.96,0.14551601,53881
122250,0.14841025,0.6065027117729187,489,33.96637552498669,12225000,446.32726097106934,0.01007372,0.0019437842,3.3506622,1.4967833,221.75,0.12618001,54122
122500,0.14199327,0.5210133492946625,490,32.72718154240778,12250000,447.1740834712982,0.004781244,0.0002424231,3.3498573,2.1521058,219.74,0.057120007,54896
122750,0.13688858,0.34569722414016724,491,30.78348691924519,12275000,448.02550864219666,0.0027849227,-0.0018209161,3.3494706,3.8239682,203.72,0.028712,55617
123000,0.14452891,0.45877605676651,492,33.358403161505706,12300000,448.862673997879,0.0024142123,-0.0014685785,3.3492534,2.9961684,213.24,0.024208,55418
123250,0.14761303,0.6018068492412567,493,34.8067742007874,12325000,449.7129821777344,0.004151457,-0.00042352424,3.349025,1.5478749,226.59,0.047756005,52289
123500,0.15337895,0.6914556324481964,494,37.47758071554794,12350000,450.59685611724854,0.00542462,-3.1342963e-05,3.3479595,0.8603566,239.36,0.063328005,55289
123750,0.15593986,0.5836977660655975,495,36.51548471698523,12375000,451.43454337120056,0.0073042153,-0.0020790177,3.3456292,1.4503825,225.92,0.090280004,52673
124000,0.15711267,0.7394400238990784,496,37.66255151151738,12400000,452.3177127838135,0.0039961045,-0.0015394745,3.342992,0.8258855,234.99,0.042852,54216
124250,0.15814939,0.7993854284286499,497,36.523660300923545,12425000,453.18816924095154,0.0043653147,-0.0014917344,3.339367,0.9150461,224.35,0.04834,53574
124500,0.16330142,0.8016182780265808,498,38.98387097535582,12450000,454.04292726516724,0.00547104,-0.0009244134,3.3373191,0.64668083,235.12,0.067048,56234
124750,0.15880309,0.7858336418867111,499,38.391843105648874,12475000,454.88136649131775,0.0038304597,-0.0012772351,3.3351116,0.73840296,236.44,0.040763997,55788
125000,0.15756743,0.7036568224430084,500,37.91161691780722,12500000,455.7088990211487,0.004229003,-0.0014308251,3.3313458,1.0221384,233.85,0.04542,56097
125250,0.15727724,0.769552618265152,501,36.388635249871925,12525000,456.5447874069214,0.0040889247,-0.0012756342,3.3280778,0.91545326,225.1,0.042900003,52988
125500,0.15692145,0.8516089618206024,502,37.19436523815894,12550000,457.40366792678833,0.0038177234,-0.0023267118,3.3244967,0.56434834,233.52,0.040328,54797
125750,0.15886858,0.8424568623304367,503,39.11266703518253,12575000,458.2467427253723,0.0028732345,-0.0014472159,3.319058,0.39346886,244.73,0.02316,55923
126000,0.15292333,0.750039204955101,504,37.02836000069678,12600000,459.084912776947,0.0051175235,-0.0017723439,3.3114617,0.68677,239.44,0.061276,54852
126250,0.15612362,0.8194913864135742,505,38.35298953793208,12625000,459.94875597953796,0.004446307,-0.0017672086,3.303994,0.48122373,243.58,0.049844,53880
126500,0.15497601,0.6648260951042175,506,36.42696943800518,12650000,460.79806566238403,0.009504454,-0.00113002,3.2973588,1.1996901,229.64,0.126136,54093
126750,0.14938991,0.7443734109401703,507,34.89683474055229,12675000,461.6492645740509,0.00676714,-0.0014896139,3.2932944,0.88840246,230.19,0.088700004,53384
127000,0.150871,0.5794274508953094,508,35.84962263351277,12700000,462.51087832450867,0.005346434,-0.0022595387,3.2905116,1.1471304,233.14,0.065836,56547
127250,0.1509932,0.8484380841255188,509,36.90577488929284,12725000,463.342520236969,0.0061432673,-0.0011816018,3.2885146,0.38811564,242.89,0.0769,55479
127500,0.15352058,0.6889881193637848,510,37.148052286251044,12750000,464.1774535179138,0.0050110593,-0.0014839867,3.2857785,0.84572506,238.84,0.05794,47759
127750,0.15777028,0.8595107942819595,511,37.13383604531049,12775000,465.0829408168793,0.00603336,-0.0015211946,3.281445,0.4209233,234.05,0.074276,54730
128000,0.16113794,0.7576138377189636,512,38.23469446614848,12800000,465.9319677352905,0.0053912825,-0.0027262322,3.2746494,0.72448236,233.92,0.064504005,46919
128250,0.15815718,0.7287431061267853,513,37.29329421224386,12825000,466.87406301498413,0.0070390925,-0.0014508732,3.2647946,0.9174158,231.06,0.088088006,54717
128500,0.1581512,0.6140707731246948,514,37.12181624490046,12850000,467.7171185016632,0.007937544,-0.00040063384,3.2621033,1.29706,229.04,0.10278801,54155
128750,0.16354378,0.8291821181774139,515,40.10619870202689,12875000,468.58312153816223,0.0067039905,-0.00088781596,3.2609735,0.4049704,244.24,0.084543996,53109
129000,0.15151665,0.42196065187454224,516,34.66117196666803,12900000,469.44702982902527,0.00972631,0.00032937623,3.258084,2.9710078,212.39,0.130704,52936
129250,0.15907143,0.5929076671600342,517,37.656027002856426,12925000,470.3188931941986,0.0065001645,-0.0019957714,3.2561355,1.5567486,228.69,0.082988,51838
129500,0.15245868,0.4692279100418091,518,34.095966431451046,12950000,471.1919615268707,0.008522236,0.00021443993,3.2547455,3.2140784,206.43,0.111875996,55560
129750,0.15813196,0.5402238368988037,519,36.98940320273352,12975000,472.0382628440857,0.0052714525,-0.0012210265,3.2531884,1.9419839,223.77,0.063516,54625
130000,0.15375674,0.4829525351524353,520,36.26655488075965,13000000,472.88773918151855,0.00480151,-0.001476658,3.2524312,2.437625,221.87,0.056284003,54797
130250,0.16107927,0.6255422830581665,521,36.762603701546034,13025000,473.73880672454834,0.003880671,-0.0017930039,3.2524457,1.6987702,218.59,0.039776,51487
130500,0.15621272,0.6040473878383636,522,36.01732978297281,13050000,474.61297607421875,0.0033837394,-0.0010329367,3.2517257,2.0311837,218.14,0.035143998,54144
130750,0.158228,0.5426310300827026,523,37.19013188253594,13075000,475.479199886322,0.004590071,-0.0012853717,3.249395,2.083163,223.56,0.051883996,48736
131000,0.16427213,0.6332664787769318,524,39.259645031833514,13100000,476.3846206665039,0.0048554013,-0.0017824275,3.2441723,1.4132004,230.21,0.056312002,56172
131250,0.16748916,0.8030253946781158,525,40.86098712042553,13125000,477.2304720878601,0.0036944442,-0.0014316537,3.2377198,0.60077536,240.55,0.036796,55500
131500,0.16281806,0.750949814915657,526,38.783089589287194,13150000,478.05751967430115,0.0041237366,-0.0016547721,3.2339942,0.8396392,233.31,0.043132,52774
