value_loss,policy_entropy,policy_loss,ep_reward_mean,clipfrac,serial_timesteps,ep_len_mean,approxkl,explained_variance,total_timesteps,true_reward,time_elapsed,fps,n_updates
0.15977512,2.591979,-0.0029189535,33.85775912963989,0.24616799,175750,245.48,0.01972231,0.5153227150440216,17575000,0.13762721,521.5065956115723,75143,703
0.07915278,2.5924006,-0.0024453602,34.18557679657242,0.17702,176000,247.96,0.01334697,0.689763218164444,17600000,0.13763258,522.1898100376129,72782,704
0.14659473,2.5926192,-0.002225671,33.699342736065155,0.20177197,176250,246.2,0.01566599,0.5409281551837921,17625000,0.13663474,522.8894290924072,74625,705
0.040878702,2.5935295,-0.001505399,33.972821835358374,0.091496006,176500,247.55,0.0070533967,0.7878805994987488,17650000,0.13721165,523.6167781352997,74806,706
0.107575774,2.592093,-0.0024483986,33.946880554912205,0.12215199,176750,246.62,0.008957664,0.6073550879955292,17675000,0.13752577,524.3103694915771,71605,707
0.17435952,2.5905056,-0.0033412804,33.468877492328396,0.135756,177000,242.99,0.009891955,0.4989873766899109,17700000,0.13744175,525.0318853855133,73497,708
0.03304873,2.5875967,-0.0012176108,34.34278117356793,0.12833199,177250,249.36,0.009639391,0.850931704044342,17725000,0.1376386,525.7462456226349,75186,709
0.17410663,2.5863674,-0.0034939162,33.52307284789036,0.197944,177500,242.86,0.015216535,0.5409088730812073,17750000,0.13775133,526.4625136852264,73094,710
0.073412254,2.585818,-0.0033295988,34.46227609305048,0.174108,177750,249.08,0.012913543,0.6962080895900726,17775000,0.13813771,527.1783583164215,66810,711
0.31316072,2.5829072,-0.0025307823,33.119023474205605,0.162808,178000,240.18,0.01198704,0.3724513649940491,17800000,0.1373184,527.9328072071075,76062,712
0.080311015,2.5821242,-0.00326784,33.970115655820194,0.137448,178250,246.36,0.010280471,0.6710259020328522,17825000,0.13784939,528.6106956005096,72455,713
0.28096303,2.5792892,-0.0028480764,33.52774647574253,0.241792,178500,241.46,0.02079395,0.4558274745941162,17850000,0.1383393,529.3142836093903,74415,714
0.15355399,2.5776846,-0.0023497452,33.94259906895706,0.173316,178750,245.97,0.012161852,0.5441550314426422,17875000,0.13769656,530.0060474872589,71439,715
0.111327246,2.577253,-0.003129556,34.39939961526281,0.17116001,179000,248.64,0.01349849,0.6113476753234863,17900000,0.13802564,530.7172541618347,72792,716
0.13168888,2.5776875,-0.0036202804,34.257977572883625,0.18934,179250,248.29,0.0154276835,0.6292661130428314,17925000,0.13762143,531.4048733711243,74769,717
0.0052400767,2.577527,-0.0011261277,34.60470112052761,0.0985,179500,250.0,0.0073105805,0.9737197756767273,17950000,0.13841881,532.0982074737549,74667,718
0.19232483,2.5708625,-0.0030147335,33.994677944344815,0.12542799,179750,245.19,0.009024072,0.4940261244773865,17975000,0.13821384,532.7915992736816,75389,719
0.09829159,2.5634742,-0.0032885135,34.33371384895334,0.163588,180000,247.82,0.012429387,0.6650184988975525,18000000,0.13833113,533.4742155075073,75321,720
0.15737775,2.5632977,-0.0017875079,34.12405925824545,0.179088,180250,246.42,0.013992776,0.5313897132873535,18025000,0.13808426,534.1718430519104,74463,721
0.107704595,2.5652304,-0.0019557076,34.064275592530464,0.131168,180500,247.08,0.009376241,0.6452954709529877,18050000,0.13770229,534.8776543140411,71963,722
0.15618001,2.5638964,-0.0031868308,34.038562453881674,0.17551598,180750,246.19,0.015267538,0.5046355724334717,18075000,0.13804059,535.5842409133911,73539,723
0.04137091,2.5591757,-0.0025012018,34.08141771051844,0.138964,181000,247.74,0.010015162,0.8141247779130936,18100000,0.13753347,536.2777061462402,73529,724
0.08236714,2.5534444,-0.003223025,34.372526717535294,0.14547199,181250,248.52,0.0109397005,0.63870969414711,18125000,0.13818742,536.9655902385712,68168,725
0.06689726,2.5505042,-0.003304255,34.42834207745051,0.143668,181500,249.3,0.011046109,0.7410894930362701,18150000,0.13786052,537.6911067962646,73536,726
0.081903964,2.5449293,-0.0022775414,34.13018745903187,0.1547,181750,245.64,0.011206552,0.654135137796402,18175000,0.13892025,538.4178819656372,73533,727
0.16384576,2.5393937,-0.0022525329,34.161384857538636,0.1477,182000,246.1,0.01121798,0.48402416706085205,18200000,0.13855882,539.1086058616638,73004,728
0.2797701,2.5411391,-0.0021103106,32.8847262541734,0.164704,182250,236.17,0.01181121,0.36852478981018066,18225000,0.139084,539.8045477867126,73906,729
0.383151,2.5442529,-0.002515356,32.812864731017186,0.108304,182500,237.08,0.00815586,0.34186357259750366,18250000,0.13792014,540.5045566558838,74966,730
0.5111433,2.5461173,-0.002323967,31.207734082377574,0.12772402,182750,226.58,0.00907052,0.33063846826553345,18275000,0.13708639,541.2114684581757,75077,731
0.34406462,2.5463583,-0.0016374501,32.19770337724493,0.09437599,183000,232.75,0.0071229367,0.3674702048301697,18300000,0.13797559,541.9000902175903,74648,732
0.45852986,2.5445914,-0.0020276569,31.40559589965138,0.094048,183250,227.36,0.007098855,0.3055575489997864,18325000,0.13782957,542.5870780944824,75993,733
0.14397958,2.5400453,-0.0031675398,33.718266620153734,0.13538,183500,243.27,0.009952636,0.5548902153968811,18350000,0.13845278,543.2773001194,73320,734
0.070683554,2.533654,-0.0023613344,34.440706191274224,0.099015996,183750,247.43,0.007635533,0.6727357804775238,18375000,0.1390999,543.9860646724701,71726,735
0.26257986,2.52464,-0.002148816,33.14788661014478,0.17031601,184000,239.35,0.011729908,0.4252226948738098,18400000,0.13813043,544.7338352203369,71519,736
0.11654421,2.5214539,-0.0020853851,33.88580449442583,0.160584,184250,245.8,0.011831103,0.6068923771381378,18425000,0.13767606,545.4511430263519,73616,737
0.205439,2.519737,-0.002764456,33.38003607918101,0.15517202,184500,242.24,0.010966731,0.431022047996521,18450000,0.13734892,546.14772772789,76406,738
0.042085312,2.5160475,-0.0014947992,34.47519319294195,0.10368,184750,249.37,0.00781352,0.7863620519638062,18475000,0.13815346,546.8364112377167,72435,739
0.07848474,2.5124786,-0.0024941454,34.34963716776867,0.14908001,185000,248.31,0.010911635,0.6872208416461945,18500000,0.13808753,547.5276980400085,74310,740
0.033384968,2.5082586,-0.0019703428,34.57319688892341,0.101924,185250,249.24,0.0076466277,0.838311493396759,18525000,0.13855214,548.2343757152557,72529,741
0.13805762,2.5061295,-0.003096196,34.11796267368424,0.143908,185500,245.93,0.010399137,0.5793662965297699,18550000,0.13842356,548.9425950050354,73512,742
0.08029404,2.503303,-0.0025070936,34.25536858685446,0.15035601,185750,246.77,0.0114216935,0.6558428108692169,18575000,0.13870218,549.6410293579102,75692,743
0.086271375,2.4960756,-0.0023012129,34.280853316115284,0.15202402,186000,247.82,0.01114486,0.6332415342330933,18600000,0.13808769,550.3319692611694,74381,744
0.004695519,2.4908376,0.0011576281,34.61981309408882,0.173412,186250,250.0,0.012170868,0.972640972584486,18625000,0.13847925,551.0254082679749,69652,745
0.11806549,2.487171,-0.0031912494,34.16309817585323,0.149396,186500,246.57,0.010538022,0.6077758967876434,18650000,0.13824932,551.7590034008026,73280,746
0.03835595,2.484059,-0.0030542214,34.38766163075014,0.135516,186750,248.27,0.009968442,0.814262792468071,18675000,0.13847548,552.4829030036926,72347,747
0.14639714,2.4855695,-0.0030374904,34.153945507688334,0.114323996,187000,245.86,0.008353866,0.5423212349414825,18700000,0.1386694,553.1958088874817,74395,748
0.079227485,2.492631,-0.0021938486,34.18989119483027,0.12243601,187250,246.95,0.009038361,0.6954771280288696,18725000,0.13838318,553.8852436542511,73478,749
0.082901604,2.496658,-0.0025158045,34.29491888280936,0.16008802,187500,246.8,0.011590481,0.651773601770401,18750000,0.13883469,554.5822312831879,71195,750
0.2622788,2.4982696,-0.0015944581,32.81755006137013,0.13788,187750,236.11,0.010103364,0.4160066843032837,18775000,0.13870369,555.3161542415619,72344,751
0.19161087,2.497016,-0.0025178343,34.00447698657925,0.142932,188000,244.15,0.010372912,0.46785080432891846,18800000,0.1389347,556.0240755081177,72567,752
0.2557302,2.4938717,-0.0030402176,33.121530473597176,0.20550402,188250,240.22,0.015425235,0.4391382336616516,18825000,0.1375475,556.7955889701843,69772,753
0.2797644,2.4918404,-0.0036357478,33.742002563690114,0.148864,188500,242.95,0.01091968,0.420363187789917,18850000,0.1382356,557.5182025432587,74384,754
0.038804196,2.4904408,-0.0017377157,34.59119728655671,0.11954401,188750,249.24,0.008722687,0.8106156438589096,18875000,0.13869655,558.2232756614685,73751,755
0.12103055,2.4868712,-0.002683671,34.03527845897946,0.180976,189000,246.5,0.013534913,0.606642484664917,18900000,0.13779832,558.9165394306183,74570,756
0.29821855,2.4843733,-0.0012324317,33.158229900074076,0.17679599,189250,239.23,0.0130134,0.40241265296936035,18925000,0.13813382,559.602034330368,73325,757
0.0049011037,2.4816337,-0.0027795096,34.58828694963272,0.071824,189500,250.0,0.0057943375,0.9717536643147469,18950000,0.13835314,560.2887244224548,72433,758
0.15116476,2.4769292,-0.0024392782,34.014724579910435,0.16463599,189750,245.71,0.012656991,0.5407058894634247,18975000,0.13816717,560.9987120628357,74076,759
0.040047303,2.47188,-0.0018428073,34.490462570650855,0.129988,190000,248.22,0.009833534,0.8090712577104568,19000000,0.13883987,561.6925473213196,74618,760
0.15074375,2.4658341,-0.0029178418,34.18635992964206,0.18278399,190250,244.46,0.013759077,0.5214140117168427,19025000,0.13959771,562.3920822143555,74167,761
0.35065457,2.4610488,-0.002028048,32.85929368821424,0.182892,190500,235.95,0.013511175,0.3410269618034363,19050000,0.13890487,563.0947513580322,75674,762
0.10961203,2.4609385,-0.0022219387,34.36949447980965,0.14700401,190750,247.22,0.010815205,0.6080909967422485,19075000,0.1388268,563.7783780097961,75792,763
0.11718061,2.4618304,-0.0031479993,34.39458039158664,0.15702799,191000,247.59,0.011840878,0.5819170773029327,19100000,0.13871758,564.4865527153015,75231,764
0.1585982,2.4612906,-0.0026513487,34.10136841809375,0.186036,191250,245.42,0.014079601,0.5137714147567749,19125000,0.13857709,565.1861658096313,71901,765
0.10971664,2.4606018,-0.0034251027,34.164869808990154,0.15159199,191500,246.76,0.011014288,0.6443902552127838,19150000,0.13815436,565.9025044441223,74427,766
0.041603588,2.4571905,-0.0014954266,34.206430081735235,0.120748,191750,247.97,0.009185409,0.8100444972515106,19175000,0.13793428,566.5923473834991,73317,767
0.099124506,2.4531133,-0.0025445663,34.18699791342151,0.178292,192000,247.27,0.014911069,0.6430782675743103,19200000,0.13809903,567.3124423027039,72127,768
0.03289816,2.4542546,-0.0023083084,34.47831614866329,0.088419996,192250,249.54,0.0071853176,0.8480481952428818,19225000,0.13803662,568.0217001438141,73356,769
0.029081836,2.45709,-0.0027697056,34.58964996933377,0.13690798,192500,249.84,0.011092369,0.8597541898488998,19250000,0.13836044,568.7168769836426,74067,770
0.15792555,2.4556403,-0.0023749413,33.615073958908326,0.193004,192750,242.65,0.014996337,0.5167688429355621,19275000,0.1383566,569.4160602092743,73950,771
0.0035961438,2.4517245,-0.0036749255,34.63025537242771,0.079888,193000,250.0,0.006224169,0.977106848731637,19300000,0.13852103,570.1117763519287,73532,772
0.12165427,2.4472766,-0.0024104111,34.014343075008654,0.15074798,193250,245.84,0.0116460025,0.5701719522476196,19325000,0.13821012,570.8059532642365,75905,773
0.057555802,2.4472268,-0.0034031596,34.506745533107896,0.147616,193500,249.54,0.012394855,0.7755700945854187,19350000,0.13810532,571.4963972568512,74508,774
0.038651366,2.447669,-0.0020186803,34.39159805710937,0.15481201,193750,247.56,0.0119663235,0.8288146257400513,19375000,0.13890208,572.2022130489349,75366,775
0.08290236,2.4453378,-0.0020572296,34.251289234862924,0.14284,194000,246.1,0.010787139,0.6524411737918854,19400000,0.13916528,572.8868660926819,73320,776
0.41627854,2.441572,-0.002423412,32.16922230240896,0.147764,194250,232.35,0.010666306,0.32652145624160767,19425000,0.13788441,573.583066701889,74919,777
0.18146989,2.4398043,-0.0023091713,33.516621126229005,0.123212,194500,241.4,0.008896623,0.5262766480445862,19450000,0.13857183,574.2893347740173,72414,778
0.30154362,2.4390576,-0.0025624465,32.94492067998406,0.147972,194750,237.69,0.010770358,0.4134366512298584,19475000,0.13807409,575.0190389156342,72850,779
0.033119064,2.437023,-0.0024524718,34.608472335213264,0.091868,195000,249.86,0.0071641915,0.8335616886615753,19500000,0.13843407,575.7269713878632,72811,780
0.0030986322,2.4332018,-0.0028141304,34.53275128319976,0.082056,195250,250.0,0.0064894385,0.9789352007210255,19525000,0.13813101,576.4394564628601,73119,781
0.0026016417,2.4263182,-0.0014349304,34.56665189285468,0.090367995,195500,250.0,0.0070362054,0.9834054876118898,19550000,0.13826661,577.1575541496277,67635,782
0.19709504,2.4204705,-0.0037575965,34.284977865594776,0.17084399,195750,246.45,0.013166105,0.5393509566783905,19575000,0.13852356,577.8832070827484,72847,783
0.0916992,2.4207025,-0.0021801463,34.42822432677625,0.14693598,196000,247.27,0.010553928,0.6779947876930237,19600000,0.13905406,578.5845892429352,76398,784
0.08029829,2.4250073,-0.0022662939,34.20646439990858,0.161876,196250,245.7,0.011549137,0.6596578359603882,19625000,0.13912988,579.2837398052216,73910,785
0.04204025,2.426334,-0.0024259086,34.47588699279222,0.12055601,196500,247.81,0.009294277,0.7941634058952332,19650000,0.13907343,579.9859795570374,70883,786
0.13128306,2.4239726,-0.0033193599,34.318451181060226,0.16094,196750,247.0,0.012721864,0.5914455056190491,19675000,0.13870303,580.6997559070587,72510,787
0.07999594,2.421084,-0.0023084835,34.31652655174781,0.15614,197000,247.37,0.011611445,0.6895409822463989,19700000,0.13862032,581.4018657207489,72553,788
0.16069093,2.4191298,-0.0022089214,34.209433337978844,0.181584,197250,245.86,0.013960706,0.5127935707569122,19725000,0.13871038,582.1038150787354,63990,789
0.06737939,2.4196923,-0.0028479036,34.651284220365305,0.162588,197500,248.88,0.011704262,0.7218376100063324,19750000,0.13908382,582.88068151474,73284,790
0.29279047,2.422776,-0.0030590342,33.455614931164064,0.230268,197750,240.74,0.018753428,0.43047255277633667,19775000,0.13833132,583.571507692337,73580,791
0.12365534,2.4270966,-0.0020209104,34.18319291725551,0.14782,198000,246.45,0.010598746,0.5766089558601379,19800000,0.1383269,584.2621295452118,74193,792
0.12410635,2.4274116,-0.0025640058,34.293120580997055,0.18504798,198250,247.02,0.015198024,0.5815705358982086,19825000,0.13857359,584.9433217048645,74217,793
0.2140538,2.4252534,-0.0027753655,33.69357206625296,0.209408,198500,242.42,0.015790995,0.5015505850315094,19850000,0.13857226,585.6357016563416,73696,794
0.123173654,2.426876,-0.0024996449,34.41433545045919,0.14591199,198750,247.8,0.010537231,0.5764464735984802,19875000,0.1386109,586.3727083206177,73517,795
0.0768159,2.429048,-0.0025393397,34.54206558636771,0.12611201,199000,248.8,0.009668589,0.6934933066368103,19900000,0.13864118,587.0635285377502,75601,796
0.43174282,2.4300845,-0.0012435459,32.043927206960504,0.17650001,199250,231.24,0.013934312,0.2970573306083679,19925000,0.13805346,587.7467703819275,73335,797
0.13310243,2.4312067,-0.0020798545,33.91610093084193,0.14174,199500,244.8,0.010294062,0.6149745583534241,19950000,0.13838755,588.4745721817017,72152,798
0.10637723,2.4339316,-0.0020700158,34.2110402396744,0.119831994,199750,246.77,0.0089079505,0.6393093466758728,19975000,0.13835947,589.2105300426483,73186,799
0.075945266,2.4383862,-0.0020537607,34.103019834604346,0.138428,200000,246.61,0.009966848,0.7117447257041931,20000000,0.1381458,589.9018566608429,72894,800
0.24528325,2.4403706,-0.00338781,33.97905401257114,0.165428,200250,244.99,0.012280186,0.4536985158920288,20025000,0.13814847,590.6308529376984,68645,801
0.04134517,2.4410205,-0.00076705107,34.50671518294628,0.13476,200500,247.88,0.009946695,0.8086598515510559,20050000,0.13909744,591.3576741218567,74840,802
0.1616675,2.4417493,-0.0026006638,34.072153195996236,0.147296,200750,245.56,0.011937998,0.5157791078090668,20075000,0.13848026,592.0843577384949,74081,803
0.14345445,2.4404356,-0.0027249376,34.18798014627246,0.14449601,201000,246.23,0.011374452,0.5857435464859009,20100000,0.13845752,592.8066267967224,73856,804
0.08030854,2.4377294,-0.0018053517,34.491930861871516,0.12264,201250,248.52,0.008944718,0.6971836686134338,20125000,0.13848443,593.548775434494,72414,805
0.08328901,2.4324665,-0.0014097613,34.490351929818864,0.178084,201500,248.18,0.014598223,0.6706495583057404,20150000,0.1387623,594.2586352825165,70767,806
0.19179423,2.4300597,-0.0025236695,33.84133737750846,0.238952,201750,243.83,0.02055837,0.4777882695198059,20175000,0.13849835,594.9923553466797,71968,807
0.27343595,2.4331026,-0.0023955437,33.923803575078495,0.20473602,202000,243.74,0.015761146,0.41459256410598755,20200000,0.13853037,595.7099797725677,75644,808
0.27307197,2.4353676,-0.0019748877,33.31414673427411,0.13081999,202250,240.65,0.009842731,0.4386212229728699,20225000,0.13791683,596.407769203186,75575,809
0.19640209,2.4347167,-0.0023623346,33.17052536585441,0.16519599,202500,239.39,0.012066026,0.5061841905117035,20250000,0.1384247,597.108891248703,74663,810
0.22149491,2.4366288,-0.0027834864,33.0193365648311,0.177012,202750,237.76,0.014273852,0.5019386112689972,20275000,0.13860011,597.8105583190918,76142,811
0.33885932,2.438399,-0.0030083018,33.47479322192696,0.120568,203000,242.38,0.008922839,0.40738046169281006,20300000,0.13730063,598.4990072250366,74403,812
0.26596713,2.440091,-0.0019873579,33.92535818841523,0.186456,203250,244.42,0.014872404,0.4117882251739502,20325000,0.1380646,599.2100141048431,75073,813
0.3007354,2.444712,-0.0017424838,32.839297115974766,0.17593199,203500,237.1,0.013158733,0.40963828563690186,20350000,0.13804495,599.9045095443726,73884,814
0.123534955,2.4476457,-0.002118641,34.32481588768205,0.119256,203750,247.75,0.00865551,0.5718165338039398,20375000,0.13828394,600.6104803085327,74568,815
0.081091255,2.4467475,-0.0026056392,34.10644286701383,0.13338,204000,246.27,0.00947777,0.6681694090366364,20400000,0.13831165,601.3184876441956,73594,816
0.15552571,2.4476051,-0.0024576827,34.14094545723617,0.145328,204250,246.43,0.010657944,0.5315380096435547,20425000,0.13819769,602.0311465263367,75403,817
0.2212102,2.4485319,-0.0030545252,33.89958363278552,0.17391199,204500,244.57,0.012643611,0.4349484443664551,20450000,0.13818876,602.7311499118805,57862,818
0.14240722,2.4450867,-0.0024040348,34.25411091608577,0.135788,204750,247.68,0.009788644,0.5668411254882812,20475000,0.13794915,603.5245981216431,72323,819
0.22487506,2.4415565,-0.003297869,34.0113301737039,0.22028401,205000,245.53,0.020630585,0.4731104373931885,20500000,0.13804683,604.2448065280914,72328,820
0.21624446,2.4418967,-0.0027010122,33.50547158063426,0.166692,205250,242.85,0.0118082315,0.491721510887146,20525000,0.13759579,604.9807620048523,73895,821
0.08347108,2.4436715,-0.0014817466,34.399651311095624,0.17479602,205500,248.3,0.013610527,0.6540084481239319,20550000,0.13840546,605.6795339584351,74275,822
0.0047894428,2.4445732,-0.0024815078,34.64669097142483,0.068628,205750,250.0,0.005604156,0.964267373085022,20575000,0.13858677,606.3937628269196,75523,823
0.17966798,2.4417691,-0.0022485326,34.20782218592125,0.18596798,206000,247.02,0.01399343,0.5166211724281311,20600000,0.13806999,607.0991132259369,72051,824
0.11426042,2.4398758,-0.0026346033,33.93518445487978,0.14539199,206250,244.88,0.010605061,0.6066612899303436,20625000,0.13844737,607.8212661743164,73457,825
0.19098535,2.441282,-0.0014677247,33.55501058070149,0.19038801,206500,242.59,0.014035754,0.5060990452766418,20650000,0.13791274,608.5305664539337,70307,826
0.15244111,2.4409924,-0.003059892,33.81283131561875,0.166196,206750,244.35,0.011768775,0.51027911901474,20675000,0.13813798,609.2499814033508,71741,827
0.11022308,2.4426475,-0.0022446737,34.032264386023456,0.10553601,207000,246.11,0.007985752,0.6499135196208954,20700000,0.13804202,609.9572525024414,73624,828
0.08324499,2.4468875,-0.0018783988,34.36597218355386,0.13239999,207250,248.3,0.009562827,0.6759863793849945,20725000,0.13826564,610.6502268314362,76365,829
0.16277349,2.4491343,-0.002178988,33.890532442993546,0.15903202,207500,245.31,0.012629023,0.5380801856517792,20750000,0.13777071,611.3344008922577,73061,830
0.13139811,2.4487717,-0.0034433764,34.30317409706593,0.13299999,207750,247.47,0.010085168,0.6127727329730988,20775000,0.13828795,612.0903213024139,71126,831
0.24787632,2.4491735,-0.0029891415,33.670312966101825,0.220768,208000,243.08,0.016197138,0.44984734058380127,20800000,0.13805068,612.8053452968597,74955,832
0.03510968,2.451689,-0.0009977433,34.52505075399034,0.120763995,208250,249.86,0.008860791,0.8383177518844604,20825000,0.13810498,613.5083305835724,74143,833
0.084068224,2.4511206,-0.0019638427,34.28337099090044,0.145536,208500,247.42,0.0105121005,0.6660143136978149,20850000,0.13848987,614.2086062431335,71487,834
0.22524123,2.4486248,-0.002458395,33.72284491896142,0.18033999,208750,243.9,0.01320369,0.42938631772994995,20875000,0.1379213,614.9149520397186,74591,835
0.14796111,2.4501202,-0.0029527035,33.93776872258033,0.164636,209000,245.52,0.011947071,0.672105073928833,20900000,0.13774641,615.6084933280945,73963,836
0.0048141167,2.454595,-0.0022842824,34.59767373644484,0.073984,209250,250.0,0.0058353133,0.9687256887555122,20925000,0.13839069,616.3414294719696,75105,837
0.0034487247,2.4504395,-0.0019523811,34.76017582663582,0.07340799,209500,250.0,0.0058950847,0.9762179274111986,20950000,0.13904071,617.0422668457031,69560,838
0.13989449,2.443213,-0.0033493706,34.32389955146556,0.18016002,209750,247.13,0.014544074,0.5511119067668915,20975000,0.13864149,617.7624907493591,75826,839
0.0038741366,2.4442508,-0.0028764717,34.72104962711972,0.091548,210000,250.0,0.0069295643,0.9768617190420628,21000000,0.1388842,618.4539744853973,75994,840
0.042317726,2.4442043,-0.002377805,34.44786647263449,0.164216,210250,247.53,0.012512947,0.7858946919441223,21025000,0.13913582,619.1425099372864,74405,841
0.27281088,2.4438884,-0.0016528495,33.14340740272768,0.167236,210500,237.79,0.013481578,0.412614107131958,21050000,0.13911127,619.8246238231659,74665,842
0.20232406,2.4442263,-0.002270562,33.70911209414649,0.128412,210750,241.75,0.00956337,0.42034947872161865,21075000,0.13926491,620.5141525268555,74788,843
0.14628395,2.442842,-0.0030117072,34.18950764728674,0.19662401,211000,245.44,0.015508166,0.5236158072948456,21100000,0.13903877,621.2231285572052,72303,844
0.11419775,2.4433692,-0.0018885148,34.235946484029995,0.173812,211250,245.91,0.01235848,0.5985171794891357,21125000,0.139027,621.9293313026428,74952,845
0.10081799,2.4441972,-0.0035835705,34.48779775980551,0.190168,211500,248.2,0.015732065,0.6588781476020813,21150000,0.13857803,622.6826491355896,70113,846
0.0037745934,2.4446723,-0.0023943055,34.779140531098676,0.09321201,211750,250.0,0.0074126897,0.9779190924018621,21175000,0.13911656,623.405944108963,75269,847
0.19243798,2.441546,-0.0027903682,33.681189180821455,0.18984398,212000,241.56,0.013993001,0.48245304822921753,21200000,0.13920848,624.0895187854767,70971,848
0.097000964,2.442095,-0.003159345,34.52683953828942,0.160188,212250,248.73,0.013363674,0.6469579637050629,21225000,0.13859475,624.7980372905731,73332,849
0.124062635,2.4436147,-0.0022940566,34.12749263946287,0.185936,212500,245.53,0.013943252,0.5652248859405518,21250000,0.13881378,625.5035827159882,75258,850
0.06548361,2.4428115,-0.0030069011,34.7207466083215,0.15192398,212750,249.05,0.012018135,0.7167392373085022,21275000,0.13924354,626.1963448524475,75520,851
0.14135668,2.439693,-0.0030373484,34.25602691934124,0.15074399,213000,245.97,0.01081218,0.5995816588401794,21300000,0.13890469,626.8681704998016,75327,852
0.106127776,2.4377592,-0.0023266405,34.15510401534024,0.163912,213250,244.96,0.01184652,0.6546612679958344,21325000,0.13931808,627.5669362545013,74648,853
0.24463078,2.4372833,-0.0029484003,33.97118895303778,0.186076,213500,244.55,0.013213983,0.5189423859119415,21350000,0.13829431,628.2724206447601,72341,854
0.1185631,2.4361563,-0.0026488807,34.113423442060885,0.141716,213750,245.08,0.010339188,0.5965917706489563,21375000,0.13911594,629.0416355133057,69611,855
0.14657697,2.4328866,-0.0027801008,34.49112325948139,0.15462,214000,247.11,0.011212453,0.5450162291526794,21400000,0.1392618,629.7635402679443,75082,856
0.06820581,2.4309907,-0.0033678461,34.62568608764195,0.10680799,214250,249.5,0.008379912,0.7346192598342896,21425000,0.13862978,630.4496018886566,69104,857
0.04383332,2.4269311,-0.0017146273,34.673582059553446,0.104499996,214500,248.35,0.008167262,0.7849080115556717,21450000,0.13957648,631.1706359386444,74181,858
0.20938897,2.4218462,-0.0024161697,33.764162479821245,0.121228,214750,242.32,0.008953194,0.5307705998420715,21475000,0.1389239,631.8795576095581,75811,859
0.07761319,2.415138,-0.0022410932,34.47053172634449,0.18058799,215000,246.86,0.013591436,0.6707153022289276,21500000,0.13960615,632.6112644672394,71830,860
0.15965116,2.41367,-0.0017315568,33.93952199546009,0.20836802,215250,243.97,0.01632535,0.5115876197814941,21525000,0.13896446,633.3266077041626,75046,861
0.1624203,2.4145844,-0.0018863436,33.88582472022332,0.12970799,215500,243.69,0.0097204,0.47572964429855347,21550000,0.1388349,634.0273604393005,74862,862
0.22930324,2.4125473,-0.0026534877,33.364280599975025,0.13507602,215750,240.49,0.010695309,0.42912572622299194,21575000,0.13839437,634.7195982933044,72416,863
0.043532442,2.4098368,-0.0017998818,34.539989109448534,0.11682799,216000,249.3,0.008873383,0.7859666049480438,21600000,0.13846835,635.4446732997894,71388,864
0.10942115,2.407812,-0.0034304787,34.34638478383735,0.16854799,216250,247.68,0.012842244,0.6402000486850739,21625000,0.13836257,636.147171497345,72717,865
0.0040633865,2.4054008,-0.0030513466,34.72466623932269,0.0615,216500,250.0,0.0053041102,0.9749162849038839,21650000,0.13889867,636.8461194038391,72254,866
0.23513356,2.401666,-0.0027670623,33.27944182006409,0.125388,216750,239.86,0.0093444055,0.42506086826324463,21675000,0.13859075,637.5550601482391,72350,867
0.12080214,2.4013834,-0.0026509059,33.93220135354764,0.20874,217000,244.13,0.015642712,0.5666408836841583,21700000,0.13889082,638.2569713592529,73147,868
0.07375367,2.402425,-0.0024981939,34.38284864121306,0.14863601,217250,247.43,0.011196632,0.6987477242946625,21725000,0.13886423,638.9534320831299,72214,869
0.0046751993,2.3999548,-0.002405291,34.58332365120645,0.081888005,217500,250.0,0.006513542,0.9691808298230171,21750000,0.1383333,639.7110085487366,65404,870
0.08163304,2.3918574,-0.001538515,34.168838154192855,0.148304,217750,246.46,0.011239132,0.6740475296974182,21775000,0.13862588,640.5307576656342,44292,871
0.20316415,2.3855982,-0.001958486,33.96565720630635,0.17881201,218000,244.4,0.013502384,0.4458233118057251,21800000,0.13856328,641.5456442832947,67299,872
0.004116918,2.3792477,-0.0036873475,34.740161812876174,0.07201199,218250,250.0,0.005889293,0.9747585654258728,21825000,0.13896064,642.3096308708191,71194,873
0.080600396,2.3719013,-0.0024036164,34.54246971331129,0.173596,218500,247.92,0.012847546,0.6675943732261658,21850000,0.13921766,643.0783641338348,69700,874
0.029295113,2.3673027,-0.0027416311,34.7063373587525,0.104928,218750,249.37,0.007976217,0.8631972968578339,21875000,0.13905165,643.8349642753601,72241,875
0.07313405,2.3659005,-0.0028503372,34.54894827126671,0.14934,219000,248.36,0.011548204,0.7070125639438629,21900000,0.1389258,644.5623180866241,73559,876
0.21927841,2.364559,-0.0031583174,33.82082116243197,0.18104799,219250,242.22,0.014950022,0.450279176235199,21925000,0.13939679,645.3069062232971,68025,877
0.10322462,2.3651223,-0.0028514278,34.46473093246385,0.15580001,219500,246.91,0.011581263,0.6444901823997498,21950000,0.1394031,646.0703098773956,74496,878
0.1402956,2.3669827,-0.002102492,34.3171829183018,0.16878,219750,246.04,0.012134059,0.589120626449585,21975000,0.13920002,646.7946488857269,72723,879
0.07856774,2.3685236,-0.0014959546,34.31590133396203,0.16098401,220000,246.33,0.01316124,0.6811306774616241,22000000,0.13918997,647.5266125202179,74727,880
