true_reward,total_timesteps,clipfrac,policy_entropy,serial_timesteps,explained_variance,approxkl,value_loss,fps,n_updates,ep_reward_mean,policy_loss,time_elapsed,ep_len_mean
0.0017825429,15275000,0.020051999,3.5348282,152750,0.9704347625374794,0.0027626692,0.031929877,32377,611,0.4456357225692838,-0.0018588599,529.8066585063934,250.0
-0.004369714,15300000,0.100940004,3.5279546,153000,0.3768336772918701,0.008497195,1.1781867,51350,612,0.45533810781177053,-0.0011787467,530.9302990436554,244.74
-0.0030999703,15325000,0.073888004,3.525927,153250,0.6477637588977814,0.0059322524,0.89466,57354,613,0.22147242508222276,-0.00056411466,531.7621238231659,247.03
-0.0067917723,15350000,0.045576,3.5249767,153500,0.5945498943328857,0.0041683866,1.1654184,56136,614,0.24107060021682428,-0.002430418,532.5443847179413,242.03
-0.0066558276,15375000,0.06413199,3.5202153,153750,0.5262133777141571,0.005263688,1.2046133,45112,615,0.2260112312638476,-0.0012500358,533.3343155384064,241.91
-0.0018369205,15400000,0.075788,3.5182087,154000,0.6344981491565704,0.0062654084,0.46445513,47022,616,0.04800753712836439,-0.0013254713,534.2470815181732,248.15
-0.001433602,15425000,0.059667997,3.5189145,154250,0.6811510324478149,0.005176105,0.5864894,50519,617,0.5873834021920876,-0.0008449059,535.1301136016846,246.75
-0.0031043761,15450000,0.047308,3.5243435,154500,0.6107867658138275,0.0042744298,0.6453079,50399,618,0.18545490746460644,-0.0010934065,535.9677867889404,245.82
-0.005879492,15475000,0.04454,3.527293,154750,0.48738670349121094,0.0039148848,1.2534573,54808,619,0.5418790778578804,-0.0016448892,536.8242528438568,244.61
-0.0048374333,15500000,0.069124,3.5305793,155000,0.7085895836353302,0.0055973562,0.844151,56098,620,0.24295081402781932,-0.0013629855,537.6333086490631,246.17
-0.0066056005,15525000,0.057764,3.5293412,155250,0.7861458659172058,0.0046325293,0.8736553,57003,621,0.2408775683250567,-0.0018658331,538.4306247234344,241.74
-0.006232619,15550000,0.11217199,3.528298,155500,0.47517335414886475,0.008397371,1.0586392,43706,622,-0.03194795881207895,-0.0011336583,539.2422120571136,244.29
-0.010643792,15575000,0.020732,3.5287347,155750,0.5866589844226837,0.0027684323,2.0134594,55070,623,0.2970775057714017,-0.0007735103,540.1561350822449,240.28
0.0011984278,15600000,0.02816,3.5284343,156000,0.939904373139143,0.0032637757,0.025835466,53761,624,0.29960693590844045,-0.0017518157,540.9820799827576,250.0
-0.0042015566,15625000,0.131364,3.5224462,156250,0.5923865139484406,0.010039852,0.8915,54664,625,0.45566862569458466,-0.0013879158,541.8204290866852,244.9
-0.008210626,15650000,0.08267201,3.5172055,156500,0.31869518756866455,0.006590343,1.8816814,55007,626,0.4959162089388701,-0.0010888746,542.659955739975,243.15
-0.0013753108,15675000,0.065855995,3.5139828,156750,0.3135488033294678,0.0052416897,0.45313177,54694,627,0.1566719313392334,-0.00077281066,543.5015821456909,247.52
0.00014944734,15700000,0.058667995,3.5118842,157000,0.5263398885726929,0.005320334,0.426423,51540,628,0.5603365102007811,-0.0020335042,544.3680737018585,247.89
-0.0035781134,15725000,0.052828003,3.5123448,157250,0.527314156293869,0.004626411,0.96646184,54208,629,0.6397725777529456,-0.0019615593,545.2386770248413,245.03
-0.001551605,15750000,0.035072,3.513247,157500,0.7338823676109314,0.0036503184,0.60236776,53799,630,0.5927488235910684,-0.0008420524,546.068861246109,245.63
-0.009352268,15775000,0.052091997,3.5153527,157750,0.11567842960357666,0.0045673954,2.1333115,53502,631,0.23555247795771833,-0.00080009503,546.8975253105164,241.27
-0.0031386756,15800000,0.043172,3.5161583,158000,0.8352003991603851,0.0040962705,0.35534388,54816,632,0.18352909458335687,-0.0012490997,547.7252349853516,246.26
-0.0039280066,15825000,0.04934,3.5168195,158250,0.4595381021499634,0.004576389,1.0549977,54723,633,0.5168589026148459,-0.001455923,548.5533788204193,244.95
-0.0031240967,15850000,0.022356002,3.5177436,158500,0.7245945334434509,0.0027993585,0.46823508,51882,634,0.21435675863363884,-0.00061020645,549.4045112133026,247.34
-0.0019128437,15875000,0.03188,3.5179543,158750,0.7190889120101929,0.0031471518,0.5443579,55048,635,0.5068122464999502,-0.0014595112,550.2520852088928,245.97
-0.006742467,15900000,0.036912,3.5186665,159000,0.6764508783817291,0.0036148,1.1240221,49841,636,0.2650496186800011,-0.0012266317,551.0950469970703,244.92
-0.00078590604,15925000,0.054888,3.5188954,159250,0.4250134825706482,0.0046514724,0.43674827,53747,637,0.30863181074044066,-0.0015412187,551.9761955738068,249.46
0.0010367046,15950000,0.015419999,3.5211558,159500,0.9592016115784645,0.0024221234,0.029408192,54383,638,0.2591761448050876,-0.0019038155,552.8225603103638,250.0
-0.0002664916,15975000,0.042123996,3.5187912,159750,0.818309485912323,0.0042125555,0.20328596,52394,639,0.41689567143674594,-0.0012964072,553.6614022254944,248.49
-0.00053759565,16000000,0.019684,3.5189407,160000,0.7873087823390961,0.0027201108,0.22118838,48909,640,0.32531491845790017,-0.0010228289,554.5463759899139,247.78
-0.0009034044,16025000,0.043948,3.5232272,160250,0.9534833841025829,0.0041817706,0.06747922,54499,641,0.2120614388813297,-0.002444295,555.4452855587006,247.59
-0.0004969371,16050000,0.060403995,3.5227432,160500,0.6926201283931732,0.0052468656,0.28356645,53723,642,0.3188520007761014,-0.0021474569,556.2881169319153,247.57
0.00078389567,16075000,0.054675996,3.5192971,160750,0.9061904549598694,0.004875252,0.026137138,55005,643,0.1959738928358297,-0.001269662,557.1316916942596,250.0
-0.008744704,16100000,0.11224,3.5148888,161000,0.16065841913223267,0.008342924,2.096103,54022,644,0.3077075163435427,-0.00091592025,557.9587588310242,246.06
-0.0077236937,16125000,0.105299994,3.5134702,161250,0.6332127451896667,0.0076915706,1.0679375,53837,645,-0.008935202209612835,-0.0010638798,558.7992153167725,242.42
-0.007896189,16150000,0.038092,3.51341,161500,0.3826214075088501,0.0037449426,1.5141901,54361,646,0.05872109344318261,-0.0008086556,559.6380796432495,242.04
-0.003130914,16175000,0.04596,3.5127404,161750,0.5099526643753052,0.0042138775,0.7581257,53810,647,0.2089213260040112,-0.0015451373,560.4823796749115,245.94
-0.0027003018,16200000,0.157776,3.512555,162000,0.3060688376426697,0.012243501,0.82556546,54566,648,0.3228871619515554,-0.0011059055,561.3232870101929,245.96
-0.00080356345,16225000,0.073263995,3.5099983,162250,0.5275829434394836,0.0059962263,0.37651867,56992,649,0.28313224461223796,-0.0015910171,562.1731691360474,248.65
-0.00057847967,16250000,0.035156,3.5040836,162500,0.7552979439496994,0.0036772266,0.2749503,55720,650,0.37132325671433464,-0.0016768342,562.9764544963837,249.18
-0.0019742383,16275000,0.056472003,3.4950275,162750,0.3867604732513428,0.004941036,0.8922453,53228,651,0.5219170489286603,-0.0010930286,563.8021130561829,247.2
0.0009032358,16300000,0.025015999,3.4941125,163000,0.9013468623161316,0.0030433831,0.03337632,57282,652,0.22580893492744905,-0.0013655613,564.6517581939697,250.0
0.0008550334,16325000,0.042031996,3.487786,163250,0.9135335609316826,0.004149713,0.028170913,57454,653,0.21375833474617917,-0.001114112,565.4703412055969,250.0
-0.004668315,16350000,0.17972401,3.4775214,163500,0.28693103790283203,0.014096389,0.82723075,57399,654,-0.15413044424628944,-0.0018308873,566.2759182453156,246.36
0.0011443183,16375000,0.044900004,3.472522,163750,0.9348136186599731,0.0042638243,0.018037627,56789,655,0.286079572349294,-0.0023040038,567.1003391742706,250.0
-0.007004803,16400000,0.15074399,3.4617047,164000,0.32766735553741455,0.012989315,1.4935083,57752,656,0.19332857071412363,-0.0010352016,567.9231667518616,241.89
-0.004528201,16425000,0.068572,3.4584746,164250,0.3014494776725769,0.005523231,0.8329911,58193,657,-0.12225857537087335,-0.0011107363,568.7449762821198,247.19
8.148144e-05,16450000,0.025028,3.4536247,164500,0.9282946363091469,0.002931015,0.01852052,57942,658,0.020370364673900666,-0.0021616004,569.5462062358856,250.0
-0.002161939,16475000,0.071096,3.4370117,164750,0.5686920285224915,0.005754816,0.63119656,53410,659,0.4494480649606362,-0.0010978645,570.3675017356873,247.19
-0.0039279247,16500000,0.07139601,3.430472,165000,0.7833777964115143,0.0056755655,0.4797209,53721,660,-0.05353614892493084,-0.0011589879,571.2168626785278,246.59
-0.00018890922,16525000,0.01572,3.4273655,165250,0.7703692018985748,0.002435815,0.24358507,57214,661,0.4468559896913459,-0.0009627367,572.0648498535156,248.58
-8.185623e-05,16550000,0.053776003,3.420961,165500,0.9178948774933815,0.004772299,0.021602953,54323,662,-0.020464088437367137,-0.0011660177,572.8941102027893,250.0
-0.00041421395,16575000,0.108068004,3.410873,165750,0.3823738694190979,0.008040598,0.45881972,55574,663,0.4004733496941131,-0.0011372867,573.7474360466003,248.24
-0.0051372517,16600000,0.034711998,3.4071171,166000,0.26788991689682007,0.0034949607,1.1742642,54905,664,0.15573058519862853,-0.0005922274,574.5816869735718,243.86
-0.00087351754,16625000,0.081864014,3.4075413,166250,0.5653009414672852,0.0064217895,0.45558152,58219,665,0.2832992751642285,-0.0018999182,575.4156363010406,249.64
-0.009191284,16650000,0.092456,3.4102702,166500,0.5680511295795441,0.0070435153,1.4784294,55469,666,0.13671780333687594,-0.002122789,576.2298657894135,241.68
-0.005757246,16675000,0.048044,3.4123719,166750,0.873179093003273,0.0044739787,0.7394404,46638,667,0.4622889087258659,-0.0008373948,577.0652523040771,242.94
-0.003889626,16700000,0.039072,3.413311,167000,0.6729618310928345,0.003622184,0.87102014,54354,668,0.5224617160015907,-0.0011215874,577.9929401874542,244.46
0.0015841754,16725000,0.026904002,3.4127762,167250,0.8617491126060486,0.0031634916,0.21929547,53008,669,0.8493006153814623,-0.0008847242,578.8407833576202,248.28
-0.0022909136,16750000,0.048212,3.4076507,167500,0.7838673442602158,0.0044690007,0.4628958,54067,670,0.38901115282562115,-0.0016691636,579.699999332428,247.02
-0.010486183,16775000,0.09896799,3.4036365,167750,0.46685874462127686,0.007365725,1.9587654,54650,671,0.2286482669187234,-0.0014870476,580.5503902435303,239.53
-0.0111014685,16800000,0.071995996,3.3992813,168000,0.564401239156723,0.005795829,2.1046238,51394,672,0.18833378752318025,-0.0007245291,581.3916132450104,241.12
-6.3612555e-05,16825000,0.033288002,3.3947265,168250,0.4679170250892639,0.00352265,0.42587036,53011,673,0.5274702069947966,-0.0014759402,582.2577631473541,248.43
-0.00550122,16850000,0.060772,3.390953,168500,0.29979413747787476,0.0049246443,1.2081212,54396,674,0.1015386980644719,-0.0009948995,583.1104576587677,246.06
-0.009857226,16875000,0.054564,3.3907363,168750,0.5538868606090546,0.0043574995,1.5587931,52208,675,0.005176615524662651,-0.0013726071,583.9513432979584,241.39
-0.0026353085,16900000,0.09765999,3.3896365,169000,0.35275810956954956,0.0070717223,1.2093979,50922,676,0.8020913632763562,-0.0014702559,584.8112659454346,244.46
0.002220502,16925000,0.038704,3.3880653,169250,0.9627945385873318,0.0039208913,0.03323587,55377,677,0.5551254316391876,-0.0014471028,585.6943070888519,250.0
-0.0045764376,16950000,0.15590401,3.3837266,169500,0.2774837613105774,0.010799667,1.2823808,53643,678,0.340410261952714,-0.000995711,586.5310490131378,244.08
0.001554664,16975000,0.034528,3.3835206,169750,0.9467515535652637,0.003645194,0.026555043,56974,679,0.38866599846430006,-0.0022655497,587.3769192695618,250.0
0.00012752954,17000000,0.066452004,3.3814292,170000,0.8062210083007812,0.0057461066,0.5216719,50813,680,1.008024642929362,-0.0022671414,588.2200446128845,246.87
0.0012829951,17025000,0.028944,3.3769653,170250,0.921016663312912,0.003297253,0.020683747,58704,681,0.3207487653889763,-0.002500699,589.0945312976837,250.0
0.00051849795,17050000,0.031608,3.3680623,170500,0.9842293038964272,0.0034975703,0.030597562,57271,682,0.5821788534358627,-0.001236756,589.9033718109131,248.07
-0.0024770412,17075000,0.039736003,3.3600426,170750,0.7331804037094116,0.0038958297,0.68914163,56271,683,0.8220356286229824,-0.0006331108,590.7230017185211,245.06
-0.0026279758,17100000,0.024295999,3.3566182,171000,0.6757548451423645,0.0029580242,0.5585715,53648,684,0.31840822776451844,-0.0011515934,591.5582370758057,247.27
0.00089946913,17125000,0.07610799,3.353824,171250,0.7914098799228668,0.006588889,0.44844785,55819,685,0.7348758917563418,-0.0015877525,592.4017913341522,247.79
-0.0026704934,17150000,0.026836002,3.3512752,171500,0.8996903300285339,0.0030159638,0.22863925,53460,686,0.3536547543365966,-0.0014298296,593.2303233146667,246.34
0.00042855454,17175000,0.023791999,3.3525913,171750,0.7175020277500153,0.0029318316,0.39914972,57379,687,0.5513108300848886,-0.0012542829,594.0739116668701,247.85
-0.003636074,17200000,0.094372,3.3531487,172000,0.7967008650302887,0.0070734574,0.65471995,56606,688,0.4839272300609221,-0.0018131044,594.8905575275421,242.94
0.00031235715,17225000,0.027236,3.3555825,172250,0.5241754949092865,0.0030652094,0.37379116,56524,689,0.5389096600014887,-0.0013048958,595.7028534412384,247.67
-0.0013635044,17250000,0.023748,3.358932,172500,0.5969144701957703,0.002656657,0.69037914,49189,690,0.6603090680419385,-0.0012062512,596.5365974903107,246.84
-0.00949316,17275000,0.063375995,3.3607998,172750,0.4069608449935913,0.0052887322,1.8148148,57225,691,0.1302474469852467,-0.00109502,597.4466605186462,241.87
-0.00616511,17300000,0.11114,3.362177,173000,0.6364372074604034,0.00837085,1.0944072,55753,692,0.42277254623151295,-0.00033161865,598.2765169143677,242.8
0.0012448601,17325000,0.024384001,3.3617187,173250,0.6162692308425903,0.0029020172,0.3374005,56833,693,0.7701117660528687,-0.0009471978,599.1140506267548,247.56
-0.00029055087,17350000,0.01808,3.361248,173500,0.9842083919793367,0.0024960137,0.039874338,47989,694,0.3695987040728147,-0.0019760798,600.0117104053497,247.69
-0.0019350632,17375000,0.049328,3.3621097,173750,0.45078474283218384,0.0044136755,0.8243219,55773,695,0.5534744340672233,-0.0013202172,600.919605255127,247.4
-0.0035078027,17400000,0.031004,3.3603668,174000,0.6293949782848358,0.0033288568,0.9032771,58120,696,0.5687587620482497,-0.0016023072,601.7325713634491,243.17
-0.00012291456,17425000,0.061532,3.3582482,174250,0.8643684536218643,0.005185165,0.44867092,57819,697,0.46152943369470506,-0.002012906,602.5844676494598,247.76
-0.0019145102,17450000,0.009788,3.3602843,174500,0.6472928822040558,0.0017626805,0.7194295,57457,698,0.499316268695041,-0.001279007,603.3869075775146,246.51
0.0004880761,17475000,0.048704,3.3595963,174750,0.9586334973573685,0.0044269925,0.02232996,46105,699,0.12201901310653739,-0.0010979843,604.2036004066467,250.0
-0.0035733392,17500000,0.040928,3.3539035,175000,0.8282213360071182,0.004216724,0.47299522,57054,700,0.5437811875800911,-0.0019989156,605.1498799324036,244.6
-0.00105263,17525000,0.08357199,3.3508372,175250,0.8788109794259071,0.0067552887,0.37077582,54533,701,0.2141960365992071,-0.0016938258,605.9728136062622,247.99
-0.0017051897,17550000,0.07269199,3.350961,175500,0.5492921769618988,0.0060835807,0.42217374,55208,702,0.09108139203908479,-0.0015767387,606.8270750045776,247.67
0.0009039837,17575000,0.043263998,3.3491683,175750,0.7017529308795929,0.0040843324,0.28469568,52209,703,0.7173134694670671,-0.0015651525,607.6711900234222,248.46
-0.0076459814,17600000,0.028428,3.3465314,176000,0.43879491090774536,0.0031414095,1.7303941,57734,704,0.5013646752926035,-0.0016327597,608.5280358791351,242.65
-0.0023433338,17625000,0.024836,3.3465843,176250,0.2758980393409729,0.0030142132,0.8376292,57212,705,0.46094078209519806,-0.0009243592,609.3476133346558,245.38
-0.0072445986,17650000,0.039727997,3.3471909,176500,0.5024904012680054,0.003575692,1.6218561,56614,706,0.573450525928236,-0.0013526984,610.1603660583496,240.39
5.8924885e-05,17675000,0.024311999,3.3482456,176750,0.7370795905590057,0.002776349,0.2975746,49989,707,0.5118325552194029,-0.0016687518,611.0003442764282,247.77
-0.0036054566,17700000,0.07424001,3.3466594,177000,0.4419668912887573,0.0058091744,1.0801133,55834,708,0.5875555253961937,-0.00090434804,611.8799114227295,246.26
-0.008571204,17725000,0.066296,3.346693,177250,0.676353394985199,0.0054037953,1.2712319,58271,709,0.24765761824149393,-0.001959797,612.7203829288483,239.15
-0.0010026431,17750000,0.044712,3.3473878,177500,0.4501909613609314,0.004118038,0.3991473,57563,710,0.29332565974246166,-0.001716918,613.5377016067505,248.08
-0.0019736434,17775000,0.049324,3.348248,177750,0.7321305572986603,0.004373829,0.7726315,51620,711,0.4971189898311229,-0.0016194815,614.3588500022888,245.48
-0.0062635997,17800000,0.036828,3.3505073,178000,0.7985020577907562,0.0036865291,1.103615,57164,712,0.44425594259313117,-0.0011337599,615.2347187995911,242.74
-0.003380216,17825000,0.043536,3.3537388,178250,0.5177175402641296,0.0039890865,0.82735074,56562,713,0.20381946525204328,-0.0014998144,616.0628452301025,246.78
-0.0026270759,17850000,0.050068,3.357286,178500,0.5966698229312897,0.0045119585,1.1483314,42298,714,0.85312526548872,-0.0015501142,616.8847596645355,243.73
-0.0075003025,17875000,0.081348,3.3597615,178750,0.6206351518630981,0.006539465,1.4653978,51783,715,0.4747193761238455,-0.0014869594,617.8802714347839,241.03
0.00074440596,17900000,0.032872003,3.3608582,179000,0.9799848720431328,0.0035417783,0.049277894,51866,716,0.639978427075107,-0.0023031502,618.7569632530212,247.62
-0.0033757275,17925000,0.050728,3.3584182,179250,0.7888092696666718,0.0047494196,0.6746634,55456,717,0.5495820714019308,-0.00067059154,619.635660648346,243.25
-0.010175078,17950000,0.051191997,3.356526,179500,0.7837919443845749,0.0047587096,1.1322138,56941,718,0.22247538375625367,-0.001127719,620.466543674469,238.07
0.0016533099,17975000,0.022152,3.354899,179750,0.9298610985279083,0.002596258,0.01724742,50503,719,0.41332744083032824,-0.0022369674,621.2951290607452,250.0
-0.0007057298,18000000,0.046464,3.3510852,180000,0.6909109055995941,0.004176478,0.84103996,57132,720,0.8793261322588088,-0.00063830725,622.1709923744202,246.37
-0.0047446084,18025000,0.079412,3.3486905,180250,0.6791814267635345,0.0061455704,1.3240582,56858,721,0.6649729926760679,-0.0018899404,622.983074426651,242.65
-0.00035046696,18050000,0.07991601,3.3450572,180500,0.6090689599514008,0.0062323594,0.42560464,55844,722,0.4152648192553761,-0.0014397766,623.8091361522675,249.7
-0.0028023429,18075000,0.053247996,3.341734,180750,0.6130059361457825,0.0046405615,0.90980756,58601,723,0.752579114036854,-0.0013740174,624.6404211521149,243.61
-0.0025478494,18100000,0.07646,3.3386104,181000,0.6570175290107727,0.0060961014,1.1391678,57042,724,0.8823793695412766,-0.0018918978,625.4528543949127,243.49
-0.010095251,18125000,0.022936,3.3374362,181250,0.7142774164676666,0.0026012827,1.4041907,55591,725,0.45912421013396326,-0.0007929903,626.2675433158875,241.0
-0.0040524993,18150000,0.0504,3.3368754,181500,0.5674740970134735,0.004282988,1.1645006,57871,726,0.4690617705108559,-0.0018917447,627.0987031459808,244.83
-0.00055584253,18175000,0.059220005,3.3365998,181750,0.50506392121315,0.005268162,0.39413694,58026,727,0.3639316046542248,-0.0020317598,627.918309211731,248.61
0.0011423731,18200000,0.027368,3.3364816,182000,0.931793786585331,0.0032956265,0.029591035,56125,728,0.2855932693461961,-0.0019808544,628.7338080406189,250.0
0.001290867,18225000,0.052656002,3.337502,182250,0.9482805132865906,0.004556266,0.02105181,57442,729,0.3227167153260658,-0.0016640151,629.5905935764313,250.0
-0.0020865065,18250000,0.077092,3.335982,182500,0.7328416407108307,0.006178517,0.52867883,54726,730,0.42570989752701666,-0.0015173004,630.4508898258209,246.35
0.001079696,18275000,0.026984,3.3339753,182750,0.783534824848175,0.0030483524,0.39504728,56998,731,0.7479730642393713,-0.0006128981,631.3058152198792,248.04
-0.0029802343,18300000,0.039848,3.329686,183000,0.7046258747577667,0.0037461729,1.0477979,56439,732,0.6942378187765104,-0.001703378,632.1408395767212,243.74
-0.0022733782,18325000,0.083436,3.3274403,183250,0.580170214176178,0.006715904,0.671434,57935,733,0.43624508899501163,-0.001923864,632.9661722183228,245.96
0.0021584153,18350000,0.029468,3.3241634,183500,0.9811820797622204,0.003278964,0.029045636,55821,734,0.5396038248082982,-0.0019670771,633.7720174789429,250.0
0.00057176134,18375000,0.042228,3.3203728,183750,0.9422064274549484,0.004278919,0.0869687,48062,735,0.5817327865717493,-0.0018824078,634.6110126972198,247.56
-0.00071114564,18400000,0.037339997,3.3192775,184000,0.8829055353999138,0.0035490156,0.2690884,54927,736,0.7010607287820102,-0.0013049192,635.5279960632324,245.33
0.00093286246,18425000,0.036824003,3.317176,184250,0.9785129688680172,0.003838523,0.03021967,54517,737,0.23321560049411771,-0.0027550156,636.3745889663696,250.0
0.0030991265,18450000,0.053484,3.3094068,184500,0.9403949454426765,0.004857234,0.021717539,56305,738,0.7747816423088534,-0.0008745181,637.1993978023529,250.0
-0.0014682887,18475000,0.081447996,3.3006718,184750,0.49856775999069214,0.006505781,0.7196179,55257,739,0.6489079404479944,-0.0013603142,638.0409073829651,245.4
0.0011194929,18500000,0.038872,3.3005176,185000,0.7729551941156387,0.003999593,0.21855478,53666,740,0.737738697495248,-0.002095099,638.873617887497,247.67
0.0025677257,18525000,0.030811999,3.2976654,185250,0.921177513897419,0.0033646289,0.01982228,50438,741,0.6419314901708801,-0.0015313094,639.7220361232758,250.0
0.0034132502,18550000,0.026892,3.2877097,185500,0.9436178654432297,0.0030562973,0.024679055,56293,742,0.8533125849872727,-0.0020661973,640.6081740856171,250.0
0.0018290433,18575000,0.031063998,3.278165,185750,0.9517209529876709,0.0033406212,0.017987488,56819,743,0.4572608276793858,-0.0018418098,641.4640944004059,250.0
0.0010783388,18600000,0.08434399,3.2675061,186000,0.4468863606452942,0.0064330823,0.4415525,56753,744,0.7841522176052916,-0.001129642,642.2847747802734,248.58
0.0027682586,18625000,0.032656003,3.2597575,186250,0.9420002959668636,0.003425407,0.016763588,51832,745,0.6920646714779111,-0.0022272768,643.1305055618286,250.0
0.0019108736,18650000,0.047512002,3.2489803,186500,0.9419825412333012,0.004341238,0.014760895,55072,746,0.47771840714809016,-0.0018271769,644.0086336135864,250.0
0.00053625414,18675000,0.111872,3.235979,186750,0.3766050934791565,0.008964235,0.44690806,55210,747,0.6402076120515064,-0.00050566054,644.850971698761,248.42
-0.0015571576,18700000,0.123743996,3.2227407,187000,0.3241429328918457,0.008962256,0.79910535,57352,748,0.598873437359602,-0.0008552636,645.6992726325989,246.23
-0.0035213702,18725000,0.11015199,3.214084,187250,0.2514895796775818,0.008226665,1.2287686,52854,749,0.62039063277819,-0.0008789338,646.5207347869873,245.32
-0.0050995345,18750000,0.054928005,3.2089372,187500,0.5681298971176147,0.0048459712,0.93004924,51134,750,0.21501183219160055,-0.0026623833,647.3988897800446,244.2
-0.00033563699,18775000,0.079964004,3.2089024,187750,0.730911910533905,0.0062743053,0.6364102,55294,751,0.8815210709815767,-0.0010095095,648.2715892791748,246.71
-0.0022682163,18800000,0.036879998,3.21026,188000,0.47558003664016724,0.003812318,0.7844887,49751,752,0.4328903478273696,-0.00096652505,649.1316289901733,246.05
0.0011076169,18825000,0.034608,3.212294,188250,0.7712688595056534,0.0036107674,0.22322819,49326,753,0.7803350745523261,-0.0016174394,650.0288696289062,249.27
0.0009333562,18850000,0.07724,3.210959,188500,0.5079225599765778,0.006443628,0.3797326,54305,754,0.7252331353637697,-0.001877772,650.9042954444885,247.95
0.0005277979,18875000,0.06042,3.2113407,188750,0.46407920122146606,0.005091655,0.4432854,54581,755,0.6427083027977494,-0.0009783914,651.7357356548309,248.28
-0.0034812493,18900000,0.028627997,3.2077408,189000,0.7177588939666748,0.0033610358,0.7121272,56671,756,0.5750432009898679,-0.0010758274,652.5702328681946,244.24
0.0023120157,18925000,0.034216,3.2039554,189250,0.9642725065350533,0.0035322085,0.03095156,53142,757,0.5780039726281484,-0.0020193963,653.378669500351,250.0
0.00057579775,18950000,0.050848,3.1995661,189500,0.4219209551811218,0.004631849,0.7277361,53862,758,1.0770877913150065,-0.0017296581,654.2259519100189,245.63
0.0016053041,18975000,0.065960005,3.197601,189750,0.953280471265316,0.0054291226,0.018937306,56617,759,0.40132603809565615,-0.0013211925,655.0509986877441,250.0
-0.00064632064,19000000,0.13350001,3.1941423,190000,0.4354097247123718,0.009701948,0.79107666,55236,760,0.8375160702743552,-0.0010689767,655.8542840480804,247.28
0.0017056671,19025000,0.076336004,3.1949868,190250,0.4297741651535034,0.006278401,0.43066517,55127,761,0.9090017954775746,-0.0021723541,656.7227714061737,248.26
0.0017394782,19050000,0.020784,3.1951509,190500,0.9003279060125351,0.0026850498,0.025524462,55283,762,0.43486951363290144,-0.0022053483,657.555805683136,250.0
-0.0010175863,19075000,0.051904,3.1925054,190750,0.3710816502571106,0.004647818,0.7364724,54484,763,0.6914390578182263,-0.00041818497,658.381751537323,246.39
-0.0018364035,19100000,0.112164,3.1923103,191000,0.6420827209949493,0.008944413,1.2200339,54599,764,1.0341745953330428,-0.0013159041,659.2101376056671,246.18
-0.0019018182,19125000,0.037940003,3.1950297,191250,0.6898646652698517,0.0039960598,0.6922506,56804,765,0.849458982342438,-0.0032509856,660.0378699302673,243.03
0.0032442312,19150000,0.06541599,3.2025592,191500,0.41015589237213135,0.0054255365,0.42013493,54903,766,1.3069621163111447,-0.0015685761,660.8446078300476,247.67
0.00016920247,19175000,0.051812004,3.2075944,191750,0.3038176894187927,0.0044294256,0.839314,56401,767,1.0403275602032942,-0.0011880423,661.6760516166687,246.18
0.0005047455,19200000,0.044483997,3.2109222,192000,0.6077575385570526,0.0039873086,0.58277714,57509,768,1.0975649506739478,-0.0012383894,662.4997580051422,245.74
0.0037735421,19225000,0.049792,3.2093377,192250,0.9351397529244423,0.004418042,0.017687876,55657,769,0.9433855978808197,-0.0022118508,663.3036603927612,250.0
0.0022342128,19250000,0.08052399,3.2004719,192500,0.7827714830636978,0.0065927273,0.3198299,49759,770,1.0161064844160674,-9.5964955e-05,664.165313243866,247.67
-0.0032486254,19275000,0.016892,3.1951337,192750,0.7647799104452133,0.002481935,0.80813026,54046,771,1.0639706237067406,-0.0006615596,665.037805557251,242.6
-0.002118202,19300000,0.045512002,3.1932805,193000,0.6344379782676697,0.004187595,0.8754574,56189,772,0.9277019017497367,-0.00096486474,665.8782625198364,243.64
0.0033419647,19325000,0.0199,3.1913733,193250,0.9859877452254295,0.0025228467,0.03643067,55435,773,0.8354911043506108,-0.0027938741,666.6925284862518,250.0
0.0036093409,19350000,0.048672,3.1872685,193500,0.7647185623645782,0.00439278,0.22708401,55035,774,1.3736571019891175,-0.0009619859,667.5091807842255,248.15
0.0031486978,19375000,0.043288,3.1871617,193750,0.9446857608854771,0.0041117817,0.014123323,56503,775,0.7871744606430576,-0.0017714833,668.3319621086121,250.0
0.0031273337,19400000,0.034296,3.1855464,194000,0.9205915778875351,0.0037191298,0.01906645,54113,776,0.7818334217559844,-0.0013251869,669.1384897232056,250.0
0.0018892941,19425000,0.034243997,3.1817317,194250,0.6959213018417358,0.0037128143,0.51752317,54254,777,1.4053382746126317,-0.0007251823,669.9707551002502,246.48
0.0016262864,19450000,0.041948006,3.1823697,194500,0.6501960456371307,0.003932537,0.32511145,56353,778,0.9074234433011581,-0.0010520105,670.8159306049347,247.93
-0.008838019,19475000,0.041663997,3.1837606,194750,0.5043176114559174,0.00396649,2.2153924,56778,779,1.1428519908961425,-0.00091774215,671.641877412796,236.77
-0.0012186368,19500000,0.0656,3.1864161,195000,0.3823190927505493,0.005302941,1.149799,54612,780,1.1381725217246557,-0.0010865168,672.4615423679352,243.76
-0.005910363,19525000,0.043867998,3.190637,195250,0.6160358786582947,0.004218842,1.3763508,55462,781,0.9728006947135021,-0.0009932575,673.2841303348541,242.99
