approxkl,value_loss,n_updates,clipfrac,fps,policy_loss,ep_len_mean,true_reward,explained_variance,total_timesteps,serial_timesteps,policy_entropy,ep_reward_mean,time_elapsed
0.007888035,0.6269707,583,0.10247199,50760,0.0003405357,247.31,0.069504395,0.9448587596416473,14575000,145750,-2.5209765,17.573984227017263,489.42739057540894
0.005288637,0.59827054,584,0.062192,54955,-0.001492199,244.86,0.06498761,0.9396948516368866,14600000,146000,-2.5227249,16.608311979682114,490.25269079208374
0.028732618,0.5298788,585,0.29396802,54643,0.012495719,250.0,0.06901478,0.9381748363375664,14625000,146250,-2.523312,17.253695344068692,491.04266452789307
0.009911996,0.5268708,586,0.127392,55501,0.0021142014,250.0,0.06794144,0.9463731311261654,14650000,146500,-2.522643,16.985360409227432,491.8333168029785
0.006906066,0.52028364,587,0.085804,53748,-0.001487644,248.87,0.07073503,0.955155286937952,14675000,146750,-2.5239959,17.844961973739554,492.61549067497253
0.010169339,0.480794,588,0.13482001,53374,0.00079809484,248.6,0.06814919,0.949713759124279,14700000,147000,-2.5327656,17.188761418373534,493.42501163482666
0.015324136,0.51821256,589,0.180148,54526,0.004292542,248.37,0.06553578,0.9468605741858482,14725000,147250,-2.542322,16.519646707359097,494.23015666007996
0.012645064,0.63582754,590,0.1704,49877,0.0024111276,246.54,0.06468929,0.943216223269701,14750000,147500,-2.5480733,16.57628372220704,495.03189301490784
0.013626394,0.4537952,591,0.176948,49069,0.003502297,250.0,0.06712386,0.9547540694475174,14775000,147750,-2.5508575,16.780963792505208,495.8674774169922
0.007250926,0.5497931,592,0.089928,53677,-0.0005112405,247.56,0.069994606,0.9467851854860783,14800000,148000,-2.5542486,17.485135041828,496.70138669013977
0.01215197,0.49897918,593,0.162232,42287,0.001843368,248.34,0.06548287,0.9480959177017212,14825000,148250,-2.5581796,16.554255090110225,497.50280570983887
0.035324432,0.47810212,594,0.314044,54555,0.015174161,246.63,0.06333788,0.9577440954744816,14850000,148500,-2.559564,16.15921909750745,498.42164182662964
0.010519225,0.45176587,595,0.13122399,54925,0.0023293037,250.0,0.06664939,0.9518248587846756,14875000,148750,-2.5593057,16.662347827928315,499.2033476829529
0.007886536,0.55619055,596,0.09544001,55957,-0.0013122645,247.46,0.06170321,0.9424579367041588,14900000,149000,-2.562123,15.7369369649055,499.9897232055664
0.0071657263,0.5682245,597,0.08987201,52413,-0.0018726047,245.56,0.0642909,0.9392742961645126,14925000,149250,-2.5633793,16.34157548195901,500.7679126262665
0.01249584,0.49221054,598,0.160072,53471,0.0033682405,250.0,0.06806649,0.9387523978948593,14950000,149500,-2.5646286,17.016622589863964,501.60012006759644
0.013987455,0.5256206,599,0.18854001,53070,0.0048104236,250.0,0.07344891,0.9363808482885361,14975000,149750,-2.5687833,18.36222743166876,502.42688488960266
0.013278484,0.7718967,600,0.16117999,53657,0.002401758,245.04,0.069653414,0.9242433309555054,15000000,150000,-2.5727925,17.680064166420415,503.2405149936676
0.0069029704,0.41446662,601,0.08747201,49846,-0.0012662659,250.0,0.06292631,0.9493207037448883,15025000,150250,-2.575737,15.731577522618682,504.0514280796051
0.012239108,0.5451726,602,0.15765598,45894,0.0024828152,247.92,0.06839197,0.9358245357871056,15050000,150500,-2.5770555,17.193473717992127,504.8900957107544
0.014216674,0.46390644,603,0.17122,35574,0.005262352,248.69,0.065953255,0.9457464776933193,15075000,150750,-2.5759468,16.64735957856239,505.7587642669678
0.015676744,0.52651536,604,0.20241599,48325,0.0042580348,250.0,0.069651194,0.9354502856731415,15100000,151000,-2.5757926,17.412798949512,506.8068242073059
0.010598894,0.48963505,605,0.144528,54431,0.0012216665,250.0,0.06526328,0.9483826942741871,15125000,151250,-2.5762897,16.315819646085682,507.65176582336426
0.011349993,0.39144138,606,0.145228,50119,0.0026006126,250.0,0.06485543,0.9555619545280933,15150000,151500,-2.5755563,16.213854825138988,508.4462888240814
0.0069790534,0.52386177,607,0.087584004,44911,-0.0017263349,246.55,0.06089553,0.9456576444208622,15175000,151750,-2.5755887,15.514796844503872,509.26554822921753
0.006288984,0.6634536,608,0.077436,55024,-0.00076714996,248.41,0.07478484,0.9296791851520538,15200000,152000,-2.577653,18.867107953785844,510.1432182788849
0.0077852756,0.5071633,609,0.100308,55299,0.00050841074,248.46,0.061868668,0.9509093575179577,15225000,152250,-2.578328,15.825038917495403,510.92778182029724
0.006157696,0.5250186,610,0.075372,53338,-0.0002289029,249.48,0.06982214,0.9474767632782459,15250000,152500,-2.5791616,17.646407609925046,511.7151963710785
0.009257511,0.5015365,611,0.12049999,54630,0.0011995698,250.0,0.06596615,0.9436689428985119,15275000,152750,-2.583666,16.49153686880425,512.5203969478607
0.013646027,0.49851546,612,0.17929201,53651,0.004061002,250.0,0.0646619,0.9494765885174274,15300000,153000,-2.5887537,16.165474684179213,513.3153185844421
0.008453079,0.57754225,613,0.11199601,54430,-0.00045499578,246.76,0.07058539,0.9458219446241856,15325000,153250,-2.592135,18.00072572229523,514.123119354248
0.008802058,0.5479358,614,0.11788001,43270,0.0008809534,248.39,0.07014617,0.9470330700278282,15350000,153500,-2.5940619,17.684982501141732,514.918484210968
0.011958289,0.49207258,615,0.161728,54544,0.003016016,247.72,0.068155624,0.9543515481054783,15375000,153750,-2.5956028,17.175676015131174,515.823673248291
0.0072465665,0.8929852,616,0.094592005,54322,-0.0011999959,244.12,0.066104226,0.915198877453804,15400000,154000,-2.5950024,17.064036389564063,516.6203141212463
0.010044584,0.56435287,617,0.129124,55163,0.00047303954,247.88,0.0665329,0.9401428140699863,15425000,154250,-2.5921109,16.958913388545916,517.4125330448151
0.0048201643,0.49610883,618,0.054644,54011,-0.0017254554,250.0,0.07174309,0.9452101774513721,15450000,154500,-2.5933437,17.935774099764092,518.2077524662018
0.006722895,0.5196116,619,0.083863996,53781,-0.00055936654,248.96,0.07088915,0.9492381699383259,15475000,154750,-2.5972228,17.892651074250534,519.0070672035217
0.021038365,0.6267265,620,0.237784,40526,0.008729969,247.1,0.070052505,0.9361408203840256,15500000,155000,-2.6007156,17.818143904887037,519.8045525550842
0.019921176,0.607017,621,0.23901999,49395,0.0050945575,246.46,0.06781419,0.9401790015399456,15525000,155250,-2.6018388,17.250291636870244,520.7591984272003
0.015833259,0.5240055,622,0.201332,51678,0.0043439534,247.24,0.0632585,0.9476673230528831,15550000,155500,-2.6034043,16.083601618958028,521.6054883003235
0.009692399,0.62141985,623,0.130036,55399,-1.891894e-05,248.85,0.06815396,0.9300170987844467,15575000,155750,-2.6048284,17.219625800492867,522.4211463928223
0.018328574,0.6543206,624,0.21696,55499,0.0060667396,248.15,0.07481252,0.9343328177928925,15600000,156000,-2.6093316,18.81218483020086,523.2076370716095
0.011108215,0.67920053,625,0.14299998,54471,0.0015510859,247.45,0.07051179,0.9303680509328842,15625000,156250,-2.6141512,17.82106158885509,523.9942705631256
0.0067626745,0.60571814,626,0.086756,54139,-0.0008872001,248.65,0.06656427,0.9384693093597889,15650000,156500,-2.6191916,16.819036430669474,524.784416437149
0.0062667415,0.5579741,627,0.076767996,54329,-0.0018503219,248.24,0.06698554,0.9386791884899139,15675000,156750,-2.624295,16.766974797768654,525.5777897834778
0.008085139,0.7681419,628,0.100688,49450,5.8141537e-05,243.41,0.061531894,0.9385247081518173,15700000,157000,-2.6258252,15.967436283315838,526.3669812679291
0.0053482046,0.47717077,629,0.061572004,48946,-0.0019072213,248.11,0.06620007,0.9515313357114792,15725000,157250,-2.6254394,16.723259212104093,527.2085089683533
0.009810564,0.5207727,630,0.127232,54008,0.0007722843,248.26,0.06604499,0.9508093148469925,15750000,157500,-2.626079,16.860619582379513,528.0538022518158
0.014310393,0.46787602,631,0.18382798,49586,0.0036848572,247.47,0.06269872,0.9579274915158749,15775000,157750,-2.6275063,16.05504871869158,528.8425784111023
0.011635041,0.67206734,632,0.15122798,53791,0.001371572,247.66,0.06858668,0.9319259971380234,15800000,158000,-2.626018,17.5105559508223,529.6881771087646
0.015965672,0.56414336,633,0.207388,54366,0.004067666,247.8,0.065370865,0.9447909407317638,15825000,158250,-2.6249173,16.66530887370425,530.4948933124542
0.005888215,0.4558499,634,0.070948,54165,-0.0011963194,250.0,0.067376874,0.9559497386217117,15850000,158500,-2.6273541,16.844219774942793,531.2941439151764
0.0067774775,0.6375552,635,0.081008,53263,-0.0006717065,247.51,0.07075983,0.9362377896904945,15875000,158750,-2.6316686,17.769849734833993,532.0912432670593
0.013369073,0.7124487,636,0.17439601,53555,0.0026063812,243.41,0.06360592,0.9443933926522732,15900000,159000,-2.6370559,16.55818997331895,532.90598320961
0.011507173,0.58676827,637,0.15408,53372,0.0026332645,246.91,0.07411284,0.946142103523016,15925000,159250,-2.6385343,18.761594505651157,533.7306976318359
0.0070564398,0.47919258,638,0.091216,54770,-0.0017560521,247.76,0.064079806,0.9548656083643436,15950000,159500,-2.639205,16.11235595468155,534.5379600524902
0.0082957875,0.4118173,639,0.10431199,40337,0.0011133985,249.3,0.06461814,0.9583519287407398,15975000,159750,-2.6446478,16.3346198917288,535.3345890045166
0.009069225,0.50811297,640,0.119768,56415,0.0006105,247.57,0.07191727,0.9573996961116791,16000000,160000,-2.6482449,18.098387335292063,536.2817373275757
0.0076779528,0.54619706,641,0.10206401,54317,0.00076811697,247.29,0.06912477,0.9476834610104561,16025000,160250,-2.6496053,17.61099058829153,537.0583732128143
0.0059374333,0.55436933,642,0.072496004,55175,-0.001882144,248.39,0.07130273,0.9473336413502693,16050000,160500,-2.6532788,17.96672039301221,537.8538115024567
0.0059308265,0.72994614,643,0.069396004,47389,-0.0024976046,242.79,0.06159722,0.9316328912973404,16075000,160750,-2.6567667,15.910427998076193,538.6456849575043
0.0064204806,0.6862925,644,0.079012,45376,-0.0022036897,243.45,0.062486544,0.9346224665641785,16100000,161000,-2.6598766,15.963455837590182,539.5123517513275
0.01270961,0.4917493,645,0.16660799,41309,0.0028553985,250.0,0.06892611,0.9487341195344925,16125000,161250,-2.665828,17.2315267188556,540.4044234752655
0.029868746,0.5134508,646,0.28416002,55507,0.012403012,249.21,0.065330245,0.9538846015930176,16150000,161500,-2.6682377,16.522470215201615,541.336786031723
0.012820897,0.5853418,647,0.178448,54014,0.0018912271,246.29,0.062094428,0.9438391886651516,16175000,161750,-2.6684127,15.818159313353243,542.1099474430084
0.008677205,0.60989684,648,0.10409601,55747,0.0003802355,246.2,0.06608181,0.9393846578896046,16200000,162000,-2.6701434,16.894620797482666,542.9138214588165
0.007672091,0.48291188,649,0.099196,53263,-0.00011350932,247.57,0.06391337,0.9544373787939548,16225000,162250,-2.675325,15.95803859918211,543.7037408351898
0.010934813,0.90089333,650,0.13338001,51040,0.00109247,238.01,0.06543416,0.9303833842277527,16250000,162500,-2.680711,17.24816469981928,544.5155608654022
0.007845527,0.63419056,651,0.10106001,43371,-0.0008137209,242.53,0.06481881,0.9442221708595753,16275000,162750,-2.682519,16.639592709118624,545.3673732280731
0.009445129,0.75268507,652,0.12335199,43993,0.0005119805,243.73,0.07029467,0.9332089498639107,16300000,163000,-2.6804872,17.697451596318732,546.2794668674469
0.0047620484,0.6523459,653,0.054860003,53619,-0.0011332063,243.78,0.059260327,0.9375426284968853,16325000,163250,-2.6807647,15.034268081245827,547.2042927742004
0.0059644403,0.57719785,654,0.072992,52746,-0.0013244821,245.47,0.06033789,0.9460101649165154,16350000,163500,-2.6844935,15.045363246249272,548.0295832157135
0.005678528,0.70749,655,0.067476,47038,-0.0006885764,240.3,0.059392057,0.9377365335822105,16375000,163750,-2.6879618,15.29022450763518,548.8380575180054
0.0054846024,0.82254744,656,0.06349599,32202,-0.0027785802,235.85,0.058734886,0.942870669066906,16400000,164000,-2.6923423,15.63428535820587,549.6931657791138
0.006926517,0.62008506,657,0.08701199,54722,-0.0015483964,245.45,0.06374779,0.9495721496641636,16425000,164250,-2.6964068,16.287418314124114,550.7943608760834
0.012984773,0.59264296,658,0.16301599,54584,0.0037866745,244.0,0.06772592,0.9526853412389755,16450000,164500,-2.700549,17.151982500935265,551.5903542041779
0.013666244,0.4622758,659,0.16914,54656,0.003853259,250.0,0.06851197,0.958579521626234,16475000,164750,-2.7033706,17.12799225781937,552.3852179050446
0.006428588,0.59220743,660,0.080248,55745,-0.0010277268,242.36,0.06536055,0.9491302780807018,16500000,165000,-2.703525,16.553297987858834,553.1803493499756
0.0083011165,0.5541439,661,0.10789601,55567,0.00025915983,247.06,0.0656843,0.9504582621157169,16525000,165250,-2.7013078,16.693756757513146,553.9675889015198
0.008027091,0.649696,662,0.1081,46058,-0.00091302005,243.87,0.064275056,0.947875339537859,16550000,165500,-2.6994421,16.553710090642415,554.751932144165
0.007046967,0.72520334,663,0.08905999,46056,-0.0012012621,239.66,0.063075095,0.9457769952714443,16575000,165750,-2.6980577,16.40195248764405,555.6230576038361
0.006309975,0.73419154,664,0.077448,55659,-0.00125939,244.62,0.070150055,0.9394062273204327,16600000,166000,-2.6958156,17.791160228546943,556.4999902248383
0.006009675,0.68174773,665,0.070468,48546,-0.0012171069,238.75,0.06167359,0.9525436349213123,16625000,166250,-2.696702,15.908244280408836,557.2886681556702
0.009107405,0.57086986,666,0.12310399,54683,0.00086456386,243.83,0.06818441,0.960738081485033,16650000,166500,-2.6959121,17.40872578881218,558.1345002651215
0.04209969,0.53986704,667,0.37822002,51955,0.017307665,245.61,0.07081531,0.9561489298939705,16675000,166750,-2.6927075,17.67764364623348,558.9323589801788
0.0417181,0.5553969,668,0.373512,53501,0.019162746,247.83,0.06999109,0.954440888017416,16700000,167000,-2.6917224,17.585146957526447,559.7441215515137
0.043511476,0.6198947,669,0.379868,53857,0.020023575,244.21,0.071737826,0.9546600468456745,16725000,167250,-2.692531,18.283900124812828,560.5422003269196
0.013555695,0.81364286,670,0.17220402,51930,0.003734928,239.33,0.063788086,0.9444966726005077,16750000,167500,-2.6946514,16.536674966664688,561.3541343212128
0.032936312,0.64987564,671,0.28374797,53020,0.01331686,242.77,0.06327754,0.9540622867643833,16775000,167750,-2.6958313,16.324752706825603,562.1791064739227
0.008514065,0.5843314,672,0.117419995,55355,-0.0017253623,245.91,0.06562927,0.9547051638364792,16800000,168000,-2.6973643,16.662484770451773,562.9978003501892
0.011035304,0.5089685,673,0.14988801,53419,0.0023159825,248.46,0.06960217,0.9609612748026848,16825000,168250,-2.7020552,17.553216449768662,563.7907707691193
0.015464356,0.7519732,674,0.19991599,52862,0.0018934805,242.25,0.07197631,0.9453460685908794,16850000,168500,-2.705714,18.345622378990228,564.6051054000854
0.040339984,0.6784714,675,0.31858796,53311,0.016443323,236.58,0.0707106,0.958240058273077,16875000,168750,-2.707581,17.916976405158966,565.4561161994934
0.008810264,1.1654799,676,0.11081199,41499,0.00020090172,231.47,0.060110457,0.9253718331456184,16900000,169000,-2.707136,16.25897174893609,566.2580969333649
0.011512779,0.7391393,677,0.14424801,54970,0.0007439039,239.94,0.067391686,0.9490936025977135,16925000,169250,-2.7105024,17.167963346705584,567.1902031898499
0.0058352323,0.49861178,678,0.072604,44521,-0.00079577044,246.12,0.06650257,0.9628949463367462,16950000,169500,-2.715734,16.813918545634902,567.975170135498
0.009381386,0.6652987,679,0.12528,52211,0.0003709526,243.22,0.06581348,0.9446211345493793,16975000,169750,-2.719644,16.765724295743965,568.8718678951263
0.013812016,0.8190815,680,0.176516,46895,0.0027959635,235.32,0.062527195,0.9480476379394531,17000000,170000,-2.7187285,16.12416677881036,569.676287651062
0.006260697,0.5584537,681,0.076488,55597,-0.0007463678,245.85,0.0721738,0.9535977244377136,17025000,170250,-2.7197793,18.135722571783354,570.5336329936981
0.010297295,0.56595117,682,0.138532,37619,0.0010762998,243.97,0.061937604,0.9577123261988163,17050000,170500,-2.7244022,15.942431861208425,571.3199150562286
0.013927484,0.7534819,683,0.187832,54702,0.0030910564,242.63,0.06280484,0.9388980157673359,17075000,170750,-2.7287402,16.106437929509266,572.3102877140045
0.005140241,0.8573661,684,0.058172,55739,-0.0004005013,231.98,0.055805694,0.9394742473959923,17100000,171000,-2.7312782,14.596557330587839,573.0913310050964
0.013212321,0.66240454,685,0.169528,53820,0.0029524434,244.37,0.05935759,0.9480104334652424,17125000,171250,-2.7337983,15.340599039316876,573.8758170604706
0.007779781,0.71442366,686,0.096296,53937,-0.0005991029,238.33,0.06486676,0.9469992034137249,17150000,171500,-2.7363045,16.811683934013345,574.6682257652283
0.013875869,0.5259959,687,0.18031201,56398,0.0038608995,243.76,0.067261785,0.9578055292367935,17175000,171750,-2.737957,17.038537860907393,575.48881483078
0.013820132,0.6882068,688,0.179464,53788,0.0030576244,238.7,0.05792529,0.9486141726374626,17200000,172000,-2.7405477,15.040180060124548,576.2659375667572
0.008261913,0.80001676,689,0.103736006,54431,0.00040393585,232.13,0.054769404,0.9416873157024384,17225000,172250,-2.744207,14.459213467970258,577.069792509079
0.014154975,0.8950914,690,0.16764401,54671,0.00250804,234.88,0.06870612,0.9409071616828442,17250000,172500,-2.7472084,17.923431373981547,577.868499994278
0.0049911756,0.73148453,691,0.056727998,54875,-0.0026811683,237.19,0.06479453,0.9512329995632172,17275000,172750,-2.747087,16.698294414473946,578.655464887619
0.013420162,0.7149391,692,0.16832,55103,0.003037985,236.77,0.06695578,0.952989000827074,17300000,173000,-2.7494829,17.207323500366545,579.44628739357
0.009774637,0.98271024,693,0.129628,55854,0.00027829336,233.7,0.059470717,0.9390994124114513,17325000,173250,-2.7509255,15.568596286393731,580.2354564666748
0.008236187,0.68840945,694,0.107948005,39207,-0.00036689025,240.06,0.066723704,0.9490857869386673,17350000,173500,-2.751282,17.068021973530495,581.0150065422058
0.012464661,0.7240338,695,0.16891602,56243,0.0035723965,238.95,0.06325919,0.9483997486531734,17375000,173750,-2.7528353,16.205358691097675,581.9815487861633
0.011821399,0.51204634,696,0.144816,55579,0.0013704175,236.44,0.06330376,0.968193806707859,17400000,174000,-2.7550094,16.599997152977156,582.7643737792969
0.01798632,0.69990695,697,0.205544,55893,0.0057189097,237.67,0.06666958,0.9504748955368996,17425000,174250,-2.7566874,17.24591606398745,583.550594329834
0.0063583925,0.5731631,698,0.076648004,53459,-0.0010301706,236.39,0.063833356,0.9613456092774868,17450000,174500,-2.7580385,16.35491069400563,584.3406691551208
0.007157947,0.57540786,699,0.088312,52413,0.0008124305,247.22,0.07403814,0.9543456844985485,17475000,174750,-2.7586496,18.684609755241983,585.1528689861298
0.0059818053,0.62707883,700,0.073888004,54702,-0.0021708163,244.17,0.06753724,0.9481454491615295,17500000,175000,-2.7607856,17.491497562469196,585.9661526679993
0.00767096,0.59962696,701,0.099511996,56655,-0.0008537428,242.87,0.06324643,0.9529236145317554,17525000,175250,-2.761317,16.192896170507883,586.7565200328827
0.009289886,0.76812667,702,0.123468,55228,0.00063850323,241.46,0.06679668,0.9442661516368389,17550000,175500,-2.7635484,17.17186286598782,587.5432827472687
0.00819143,0.7525634,703,0.110452,56049,0.00037374947,240.47,0.06742701,0.945400208234787,17575000,175750,-2.7674468,17.590853289350466,588.3256256580353
0.0071795285,0.4876891,704,0.091620006,54615,-0.0010718318,248.2,0.06625489,0.9597164615988731,17600000,176000,-2.771053,16.683115806354618,589.1188538074493
0.0060160235,0.54091054,705,0.07471601,55010,-0.00032937308,246.94,0.07260646,0.9558435045182705,17625000,176250,-2.7738376,18.429322300681633,589.9190802574158
0.007095439,0.5041855,706,0.089336,55541,-0.0009224047,242.29,0.05931555,0.9623322673141956,17650000,176500,-2.7766197,15.331977509916724,590.7358112335205
0.0068533854,0.7064452,707,0.087588,55868,-0.0024567493,242.83,0.06268495,0.9447247162461281,17675000,176750,-2.7829833,16.190463668002195,591.5288283824921
0.007830267,0.4951203,708,0.100132,55070,-5.492595e-05,245.26,0.06431811,0.9603732004761696,17700000,177000,-2.7912514,16.150458514072596,592.3121030330658
0.0072939955,1.0557247,709,0.093852,53102,-0.00035740656,232.9,0.061313495,0.9241778254508972,17725000,177250,-2.79818,16.286432531680365,593.1036331653595
0.014265654,0.46249628,710,0.171568,43311,0.0041515687,245.65,0.062649176,0.9591516517102718,17750000,177500,-2.803785,15.724119079109606,593.9047448635101
0.0060628923,0.70858055,711,0.074576005,54422,-0.000934555,239.97,0.06753314,0.9505545683205128,17775000,177750,-2.8100767,17.62149170239223,594.8140068054199
0.008840291,0.6055805,712,0.113748,53641,0.0011144312,248.29,0.074626215,0.9473087303340435,17800000,178000,-2.8142915,18.689377610708323,595.6087281703949
0.014956151,0.6137837,713,0.190088,53491,0.004122508,248.51,0.06947306,0.9485833942890167,17825000,178250,-2.8163495,17.538198570121313,596.4291937351227
0.006705272,0.8858488,714,0.08620001,54041,-0.0009450934,236.26,0.067453854,0.9356643632054329,17850000,178500,-2.818413,17.087497014247564,597.2571768760681
0.015895985,0.696601,715,0.205268,53752,0.0027962378,243.59,0.06522366,0.9415458254516125,17875000,178750,-2.8269525,16.742246518661148,598.0602152347565
0.029106095,0.44216442,716,0.30386,54420,0.013697924,246.1,0.064492494,0.963254950940609,17900000,179000,-2.835474,16.36513317608358,598.8573303222656
0.0084627215,0.69183,717,0.109372005,54331,-0.0003961428,242.4,0.06786353,0.9464795105159283,17925000,179250,-2.8379908,17.39504586691678,599.6573131084442
0.015440208,0.56965435,718,0.21171197,54706,0.0048024408,245.3,0.07336022,0.9564372673630714,17950000,179500,-2.8380198,18.413670043613966,600.4552652835846
0.005728255,0.45569262,719,0.068628,43981,-0.0010847335,244.22,0.06332342,0.9661058634519577,17975000,179750,-2.8398182,15.947907726937155,601.2421133518219
0.008500851,0.55034006,720,0.11231999,47636,0.00025519796,247.34,0.074283615,0.9547367133200169,18000000,180000,-2.84533,18.91492955693444,602.1512174606323
0.011485714,0.6196643,721,0.14046802,55531,0.0015690407,245.49,0.062836155,0.9476570524275303,18025000,180250,-2.8493266,16.181167567869124,603.0079607963562
0.009905358,0.53339463,722,0.112336,54265,0.0034816787,248.02,0.06585279,0.948703233152628,18050000,180500,-2.8531651,16.460198875094065,603.7937533855438
0.013904015,0.75129616,723,0.176952,55232,0.00396253,237.42,0.06537106,0.9416863061487675,18075000,180750,-2.8567805,16.864038236878404,604.5845611095428
0.007802859,0.6376234,724,0.101936,51310,0.0009238281,248.32,0.0678429,0.9487129896879196,18100000,181000,-2.8605094,17.131970178524334,605.3726720809937
0.0068950714,0.4957939,725,0.085748,47351,-0.001094701,243.36,0.065036446,0.9581112712621689,18125000,181250,-2.8617375,16.22337152998849,606.2203879356384
0.013037224,0.61981905,726,0.15194799,56106,0.003573887,244.89,0.066955805,0.9494753107428551,18150000,181500,-2.8621504,17.143472474295468,607.0958821773529
0.0069505004,0.583199,727,0.09089999,55698,-0.0012173355,243.41,0.067650154,0.9518247917294502,18175000,181750,-2.8641376,17.172341146045802,607.8823337554932
0.018753365,0.6247958,728,0.23351201,53809,0.006250152,243.91,0.06896397,0.9460468553006649,18200000,182000,-2.8666577,17.448408540246636,608.6718657016754
0.011080804,0.65611756,729,0.14374802,54297,0.0022887154,242.75,0.06237545,0.9493466541171074,18225000,182250,-2.8696184,15.974704543216367,609.4711716175079
0.0059197587,0.63316303,730,0.072248,55587,-0.0014350776,244.89,0.07171695,0.9539481997489929,18250000,182500,-2.8740764,18.393825825795442,610.2624745368958
0.01076816,0.67859364,731,0.131644,48295,0.0014993213,239.03,0.061209645,0.9535666741430759,18275000,182750,-2.8777127,15.826506832243977,611.044251203537
0.006310665,0.5499884,732,0.07629601,53335,-0.001016854,243.86,0.068797834,0.9547295160591602,18300000,183000,-2.8795218,17.426118093460026,611.8955070972443
0.0075854147,0.73806125,733,0.089192,45603,-0.00025926222,238.51,0.066199094,0.9467027522623539,18325000,183250,-2.883836,17.186356876295214,612.7017197608948
0.015340467,0.49037576,734,0.21085998,39199,0.0041883574,247.56,0.06578866,0.9563813023269176,18350000,183500,-2.8852906,16.440945849306953,613.5733015537262
0.006459023,0.5738543,735,0.079147995,55777,-0.0020879197,246.61,0.06966336,0.9463005065917969,18375000,183750,-2.8879397,17.58713794655021,614.5438039302826
0.0058880034,0.62724197,736,0.07130401,56135,-0.00075063,243.62,0.07365819,0.9482312351465225,18400000,184000,-2.892654,18.52579758125672,615.3232665061951
0.006816362,0.6066655,737,0.087036,53926,-0.0017563105,242.49,0.06260597,0.9485403522849083,18425000,184250,-2.9007766,15.949511236491544,616.1025433540344
0.008424387,0.66286445,738,0.109635994,49561,-0.00058892125,243.95,0.0642326,0.9435221180319786,18450000,184500,-2.9047687,16.567009302273146,616.8963601589203
0.015337137,0.57070684,739,0.19869201,55263,0.0041881474,244.95,0.06417191,0.9551070928573608,18475000,184750,-2.9060366,16.48388285282723,617.7340149879456
0.01297822,0.5197632,740,0.166784,53283,0.0028400337,247.94,0.07241081,0.956009816378355,18500000,185000,-2.9056733,18.19197455063538,618.5208473205566
0.0069033103,1.0247288,741,0.087404005,54939,-0.0015830757,233.9,0.06275239,0.9352178424596786,18525000,185250,-2.9055743,16.778988987926642,619.3358151912689
0.0058384603,0.46908855,742,0.07146001,55414,-0.0011012483,250.0,0.06817084,0.95464026927948,18550000,185500,-2.905357,17.04270873428977,620.1231303215027
0.006474984,0.60856754,743,0.080976,40401,-0.001382053,242.23,0.06893414,0.948155116289854,18575000,185750,-2.910067,17.487017956227064,620.9065980911255
0.004500897,0.67907083,744,0.04834,56100,-0.0020150996,241.18,0.07012705,0.9463889263570309,18600000,186000,-2.9128556,17.91177843470572,621.8487434387207
0.006413944,0.5410655,745,0.080376,52093,-0.0020488596,244.95,0.06868187,0.9550856165587902,18625000,186250,-2.9115977,17.5562337158107,622.628072977066
0.009561042,0.500457,746,0.134644,46881,0.0007377004,250.0,0.07244086,0.957687683403492,18650000,186500,-2.9094844,18.110216596458123,623.4386196136475
0.03469474,0.5899135,747,0.35894,55925,0.015939575,237.3,0.065134466,0.9601985365152359,18675000,186750,-2.906864,16.57875345714587,624.3060064315796
0.007073482,0.5180116,748,0.09,55417,-0.00085629337,243.5,0.06065551,0.9526325426995754,18700000,187000,-2.905693,15.318172782112088,625.1180310249329
0.009317805,0.47209397,749,0.12864399,52732,0.001597457,250.0,0.068212576,0.9523869380354881,18725000,187250,-2.9080896,17.053143397180975,625.9072449207306
0.009804294,0.65049636,750,0.13148,55624,0.0012221147,245.7,0.07446284,0.9426877647638321,18750000,187500,-2.91046,18.702533546260348,626.7096021175385
0.01372735,0.50764966,751,0.188068,53670,0.0024012928,248.19,0.06802018,0.9534193873405457,18775000,187750,-2.9144099,17.171470586195355,627.4884233474731
0.061076116,0.55717134,752,0.427948,53428,0.024978641,241.53,0.068673864,0.9601531364023685,18800000,188000,-2.9159164,17.428513415938287,628.3111097812653
0.015213738,0.6921991,753,0.187372,54449,0.005432537,239.44,0.06631875,0.9461578205227852,18825000,188250,-2.913957,16.88360581976245,629.1341860294342
0.013161516,0.6428747,754,0.17192002,55109,0.0028749353,243.47,0.065366894,0.9483063817024231,18850000,188500,-2.9124398,16.888884077756664,629.9378244876862
0.016927678,0.54538697,755,0.21368799,55728,0.005305034,243.21,0.07017305,0.9543325379490852,18875000,188750,-2.9128718,17.71835203250808,630.7320778369904
0.008685088,0.86030567,756,0.1181,45680,-0.000340117,234.28,0.05961148,0.9359670057892799,18900000,189000,-2.9122944,15.407745932810284,631.5229783058167
0.012160773,0.58595634,757,0.160928,55730,0.0025217491,244.04,0.062472075,0.9511909671127796,18925000,189250,-2.911648,15.844543761242894,632.3954224586487
0.0121232625,0.6094078,758,0.150852,54683,0.0023367736,237.38,0.062673114,0.9536909088492393,18950000,189500,-2.9123058,16.459707479851787,633.1749405860901
0.019214075,0.5362445,759,0.21928802,55327,0.005547996,243.09,0.06699177,0.9508629515767097,18975000,189750,-2.9140058,16.798128652197192,633.9666790962219
