time_elapsed,n_updates,fps,clipfrac,explained_variance,ep_len_mean,ep_reward_mean,value_loss,approxkl,policy_entropy,true_reward,serial_timesteps,total_timesteps,policy_loss
135.9426348209381,151,58444,0.03344,0.27216702699661255,240.42,7.143472164592194,0.1374989,0.0035920918,4.224951,0.027779507,37750,3775000,-0.0011360154
136.74445104599,152,59120,0.101252,0.24824589490890503,240.44,7.351182457317716,0.16972424,0.007494571,4.2165594,0.028257476,38000,3800000,-0.00091710594
137.53944277763367,153,58042,0.039956,0.3051011562347412,241.25,8.116277967059485,0.120958425,0.003974922,4.2077417,0.032249425,38250,3825000,-0.0014369921
138.35078954696655,154,57503,0.03058,0.14001452922821045,247.55,8.078162960048422,0.08190324,0.0033795543,4.1984262,0.03182357,38500,3850000,-0.001500292
139.24017906188965,155,49261,0.068108,0.3570566177368164,245.68,8.239848095276656,0.112124205,0.0055220635,4.188667,0.03194703,38750,3875000,-0.0020096407
140.29179573059082,156,58004,0.062844,0.30186569690704346,239.95,8.68295757041953,0.14484976,0.0053807036,4.18097,0.034270644,39000,3900000,-0.000540285
141.1199607849121,157,57649,0.052988,0.31231409311294556,241.66,8.23583088519007,0.12091353,0.0047109583,4.17364,0.032424152,39250,3925000,-0.0025138156
141.9721827507019,158,44429,0.027532,0.20318657159805298,247.13,8.48339898067351,0.07393168,0.0031397692,4.1664605,0.03353171,39500,3950000,-0.0017349182
142.9061348438263,159,58021,0.052408,0.022731006145477295,249.17,8.28276597751817,0.11141764,0.004651848,4.1586623,0.031906687,39750,3975000,-0.0024407587
143.6957974433899,160,58118,0.05632,0.3537300229072571,246.45,8.517231705350687,0.068233915,0.004868781,4.150949,0.03370336,40000,4000000,-0.0022953704
144.49026823043823,161,58363,0.033456,0.17075961828231812,250.0,9.286643656291371,0.02419423,0.0036560525,4.141797,0.037146576,40250,4025000,-0.002093453
145.2861545085907,162,58373,0.067736,0.2609666585922241,243.27,9.528954863203545,0.15239319,0.0054692244,4.1302633,0.037006013,40500,4050000,-0.0006040005
146.0745267868042,163,57831,0.035852,0.34499168395996094,244.39,9.16823581537105,0.1130018,0.003912874,4.1206794,0.035912115,40750,4075000,-0.0015389879
146.87318015098572,164,57927,0.07184,0.31593620777130127,242.18,8.649563584175558,0.16508605,0.0058736624,4.1111794,0.033062477,41000,4100000,-0.0023269046
147.6643898487091,165,55857,0.138316,0.07070881128311157,248.1,9.18841246375552,0.088467106,0.010088201,4.102248,0.036168277,41250,4125000,-0.00039908523
148.4740011692047,166,57381,0.062796,0.4080212712287903,245.79,9.164089306209535,0.06836193,0.005213168,4.094311,0.03653613,41500,4150000,-0.001610842
149.2624442577362,167,58207,0.079388,0.15473520755767822,246.86,9.2630879719118,0.15682526,0.006326138,4.0854573,0.03541717,41750,4175000,-0.0028773877
150.053813457489,168,56891,0.07530801,0.38719767332077026,249.22,9.54442507685422,0.043958418,0.0059989453,4.0770025,0.03786054,42000,4200000,-0.0015191212
150.86900925636292,169,56920,0.080236,0.3252737522125244,249.45,10.219680858376584,0.06965484,0.0063035423,4.0696435,0.040126655,42250,4225000,-0.0014428868
151.6801974773407,170,57570,0.046443995,0.36964404582977295,247.95,9.815775180617363,0.06887707,0.0045280633,4.062228,0.038759597,42500,4250000,-0.001652243
152.4764883518219,171,58296,0.055128,0.526675283908844,250.0,10.151442476976936,0.018295093,0.004852076,4.052893,0.04060577,42750,4275000,-0.0018207195
153.2712378501892,172,58653,0.039559998,0.34077274799346924,246.96,10.222901595742174,0.076565295,0.004089994,4.040646,0.040572487,43000,4300000,-0.001054432
154.05475044250488,173,57368,0.047252003,0.618773341178894,247.53,10.443190599443323,0.035439648,0.0043983427,4.028435,0.041763715,43250,4325000,-0.0016846971
