total_timesteps,ep_len_mean,value_loss,policy_loss,explained_variance,policy_entropy,serial_timesteps,time_elapsed,n_updates,approxkl,true_reward,fps,ep_reward_mean,clipfrac
7425000,240.93,0.4565486,-0.0023615635,0.8998279199004173,0.04336193,74250,265.6424741744995,297,0.005102662,0.04384561,54973,11.060553119569567,0.059064
7450000,241.71,0.41477054,-0.0021082517,0.9072160199284554,0.030860072,74500,266.4669260978699,298,0.005042684,0.041673418,54609,10.564175386614297,0.058135998
7475000,247.74,0.5102458,-0.0013527498,0.8787884786725044,0.021791086,74750,267.315712928772,299,0.0040747207,0.047388878,54985,11.992859142785946,0.041699998
7500000,243.28,0.45952034,0.00027319696,0.8817790150642395,0.019207874,75000,268.1664369106293,300,0.005690845,0.04114918,50243,10.43053333121021,0.07014
7525000,243.98,0.43206343,-0.0014329704,0.8878299817442894,0.019465959,75250,269.0741069316864,301,0.0042516897,0.043864906,49152,11.073329158640009,0.042971995
7550000,245.64,0.34342816,-0.00064177683,0.9147145003080368,0.019012403,75500,270.04239296913147,302,0.0046324106,0.04306102,45178,10.830900678598683,0.051408
7575000,248.0,0.40504965,-0.0021188832,0.8877694681286812,0.016710224,75750,271.01035380363464,303,0.0040753647,0.045071714,53667,11.298706349806743,0.042172
7600000,236.83,0.44148892,-0.0018566034,0.9109587296843529,0.01483037,76000,271.87338519096375,304,0.0048047593,0.041564908,53815,10.637047234807573,0.053452004
7625000,250.0,0.2618421,-0.00095729093,0.9174037128686905,0.015224534,76250,272.70858883857727,305,0.00454165,0.03976283,55137,9.9407065125794,0.04812
7650000,246.59,0.4314744,0.0031336572,0.8755789175629616,0.017655823,76500,273.5623002052307,306,0.012652201,0.037718333,53678,9.63163621698794,0.16046001
7675000,244.3,0.5748786,-0.0020956667,0.8827134817838669,0.019904422,76750,274.41175532341003,307,0.0053734696,0.04608011,52837,11.752302430621693,0.062336005
7700000,245.11,0.4933408,-0.0019669025,0.8747426569461823,0.020358475,77000,275.2560739517212,308,0.005255106,0.043423533,53318,11.10244642255499,0.06188
7725000,241.48,0.4242494,-0.0010047347,0.8913201913237572,0.01890752,77250,276.1408760547638,309,0.006776909,0.03962366,56654,10.11128490057068,0.089591995
7750000,238.4,0.48167983,-0.0009380104,0.8982603475451469,0.016340235,77500,276.9687931537628,310,0.0069351704,0.040345784,55027,10.516705865983232,0.090123996
7775000,248.26,0.29743654,-0.0017200131,0.8972509428858757,0.011314349,77750,277.81052017211914,311,0.0052241185,0.039849102,56367,10.006165979672314,0.06146
7800000,240.09,0.5759458,-0.0015222576,0.8809108808636665,0.008272579,78000,278.6621594429016,312,0.004471211,0.045559432,51456,11.67188890106609,0.050864
7825000,241.74,0.78533304,-0.0019794307,0.8305451571941376,0.006740985,78250,279.53782057762146,313,0.0077079,0.042246446,53924,11.342260701055247,0.094008006
7850000,236.17,0.6179794,-0.0021591857,0.8812074214220047,0.007246244,78500,280.4412248134613,314,0.0056976806,0.04102972,55221,10.577844522749858,0.070268
7875000,236.81,0.65835744,-0.0010866205,0.8439259380102158,0.0052206414,78750,281.2804079055786,315,0.006267431,0.03544989,56179,9.617896603159352,0.079276
7900000,241.14,0.60764533,-0.0016255013,0.852537140250206,0.0049220617,79000,282.0898268222809,316,0.0050451118,0.04395604,55330,11.293934630631284,0.060748
7925000,243.58,0.49174944,-0.00057605776,0.8755110651254654,0.0054866127,79250,282.9114944934845,317,0.0050238655,0.046470825,57550,11.701155642724089,0.057304002
7950000,236.76,1.0026625,-0.0013418967,0.7731729000806808,0.005067355,79500,283.71563601493835,318,0.0068593114,0.03532517,55418,10.007324636603498,0.08866001
7975000,241.46,0.5972772,-0.0015866158,0.8677344620227814,0.0041505,79750,284.5334413051605,319,0.0039668214,0.042027105,52517,10.970188193297327,0.040992
8000000,238.78,0.8290497,-0.0007142051,0.8388835489749908,0.0009838104,80000,285.39705753326416,320,0.00611985,0.042998217,55153,11.48228721475593,0.07722
8025000,240.83,0.68826854,-0.0014893244,0.8339690566062927,-0.0016270842,80250,286.22155141830444,321,0.004618301,0.040843174,54862,10.738674296551828,0.049052
8050000,236.49,0.66873103,-0.0016583701,0.8517287075519562,-0.0048752683,80500,287.0500934123993,322,0.0051512723,0.042328756,54733,10.801818530307482,0.059312005
8075000,241.31,0.45751315,-0.0020572878,0.8891198635101318,-0.007340127,80750,287.8846638202667,323,0.005040594,0.042512137,48501,10.883407830276937,0.057804
8100000,237.97,0.5928969,-0.0010266108,0.8752948045730591,-0.013014846,81000,288.8238162994385,324,0.005601429,0.040487066,51150,10.619763538989055,0.068224
8125000,241.54,0.50492746,-0.0018514317,0.8792248219251633,-0.01474348,81250,289.7266414165497,325,0.0056986273,0.044240054,52355,11.168362730531932,0.068827994
8150000,242.34,0.71034586,-0.0020094174,0.8150920420885086,-0.015046848,81500,290.6259994506836,326,0.004678753,0.044908654,48150,11.586191898279358,0.054108
8175000,245.82,0.55930865,-0.0015312117,0.868046298623085,-0.016303621,81750,291.5585014820099,327,0.0058157756,0.0463818,51374,12.043712436920314,0.071676
8200000,241.59,0.4566548,-0.001992813,0.8708454817533493,-0.017155197,82000,292.4841845035553,328,0.005332722,0.040281437,52438,10.416155389929663,0.064464
8225000,241.4,0.6329442,-0.002157886,0.7956294268369675,-0.018821124,82250,293.3581314086914,329,0.0055347187,0.041067626,54200,10.377720743566206,0.067924
8250000,238.05,0.69419676,-0.0017464854,0.8029770851135254,-0.021460451,82500,294.2044632434845,330,0.0042592487,0.03824366,56859,9.903764049945202,0.046504
8275000,231.08,0.8895771,-0.00066099653,0.7724645435810089,-0.022450853,82750,295.02301573753357,331,0.0039392523,0.036485307,57024,9.730673685391194,0.040732
8300000,241.6,0.5859912,-0.0016568771,0.7943601608276367,-0.024525827,83000,295.83292150497437,332,0.004431053,0.042707134,51595,10.86350239726671,0.04936
8325000,232.59,1.0097895,-0.0009602282,0.769934356212616,-0.02693144,83250,296.7268714904785,333,0.0071366415,0.037398446,55941,10.326388445180601,0.094188
8350000,240.42,0.6864743,-0.00019365635,0.817139595746994,-0.03082037,83500,297.55540800094604,334,0.0068941116,0.040438842,56217,10.81921304685334,0.089208
8375000,237.58,0.60731065,-0.0010741431,0.8522791862487793,-0.03481534,83750,298.3829348087311,335,0.0048709023,0.039746456,55643,10.13579190484602,0.053956002
8400000,240.62,0.67412883,0.00035955946,0.8559563457965851,-0.04234887,84000,299.2183814048767,336,0.008022675,0.0388417,55059,10.303389512420354,0.107035995
8425000,235.3,0.4459632,-0.00090334174,0.9119521230459213,-0.045721866,84250,300.0640549659729,337,0.004984922,0.03988366,53312,10.282287321108424,0.05534
8450000,244.25,0.4682699,-0.00020764503,0.8504666835069656,-0.043061346,84500,300.92091131210327,338,0.005422168,0.042235527,53428,10.79111915891541,0.062236
8475000,243.13,0.45490804,-0.0018155981,0.9054468348622322,-0.041726638,84750,301.7774829864502,339,0.004093251,0.043211095,53269,10.971515989172659,0.040804
8500000,243.65,0.36267468,-0.001850283,0.911794863641262,-0.04387631,85000,302.6945888996124,340,0.004337683,0.041987743,49220,10.5698743406223,0.047716
8525000,237.49,0.6763603,-0.00042864768,0.8289628028869629,-0.04915423,85250,303.56561303138733,341,0.0056872084,0.037435543,54159,9.953021594418079,0.06848401
8550000,244.9,0.45061144,-0.0019723258,0.8801838755607605,-0.050838053,85500,304.39727115631104,342,0.005020861,0.0415192,54697,10.729741310418795,0.057667993
8575000,242.92,0.588113,-0.001119029,0.8374202847480774,-0.049867257,85750,305.23883748054504,343,0.0064568305,0.040335406,53210,10.467980055546342,0.08115599
8600000,245.79,0.42032284,-0.0014858063,0.8741529732942581,-0.04987039,86000,306.1094195842743,344,0.0046845237,0.044622403,52704,11.22502454034955,0.051196
8625000,236.14,0.5768419,-0.00072636566,0.8279595673084259,-0.050702132,86250,306.9932825565338,345,0.004706827,0.035751037,48303,9.247334813147317,0.051108003
8650000,245.65,0.39545465,-0.0019751315,0.887028656899929,-0.05125487,86500,307.89493918418884,346,0.0037806947,0.042729024,54085,10.741672963782635,0.037959997
8675000,244.49,0.38760707,-0.0021676016,0.8930333405733109,-0.051664345,86750,308.7893228530884,347,0.004118607,0.04319073,45000,10.922946788037606,0.042564
8700000,244.02,0.62075794,-0.0015631126,0.8077971190214157,-0.052623242,87000,309.79233479499817,348,0.0053628166,0.043977134,51770,11.278495239418262,0.062652
8725000,241.86,0.5573429,-0.0015682221,0.8401440978050232,-0.0535345,87250,310.69163513183594,349,0.0058260956,0.042140648,55718,10.878142858514957,0.070291996
8750000,240.64,0.4781049,-0.0012339263,0.8328589648008347,-0.05441966,87500,311.5260126590729,350,0.0047535733,0.034730334,54834,9.093661995933848,0.054228
8775000,243.52,0.34430733,-0.0013877588,0.8718674182891846,-0.057967164,87750,312.3582625389099,351,0.004829361,0.037020586,55061,9.33725100304182,0.054472
8800000,248.57,0.60599536,-0.0016222565,0.8262207210063934,-0.061069835,88000,313.2239067554474,352,0.0057137213,0.046112504,55365,11.897368888627097,0.066139996
8825000,236.84,0.7892641,-0.0021985066,0.8257218450307846,-0.06332658,88250,314.0399043560028,353,0.0062879967,0.04105689,54486,10.744221364141787,0.079027995
8850000,237.77,0.657252,-0.0010649104,0.8411638587713242,-0.061659373,88500,314.8529818058014,354,0.0043412396,0.0445853,52179,11.316913010562407,0.04788
8875000,235.45,0.8593656,-0.0010830179,0.7483819425106049,-0.056575395,88750,315.702166557312,355,0.0069180555,0.037168212,57693,9.945539803834508,0.090427995
