ep_len_mean,policy_loss,fps,n_updates,true_reward,serial_timesteps,total_timesteps,policy_entropy,clipfrac,explained_variance,approxkl,time_elapsed,ep_reward_mean,value_loss
210.93,-0.002162448,45938,162,0.015966218,40500,4050000,5.264024,0.06138,0.8866485059261322,0.005079751,156.9333131313324,4.913692532651694,0.20982221
216.67,-0.0011339353,46840,163,0.020271484,40750,4075000,5.26145,0.018744,0.9306133165955544,0.002430672,157.95762372016907,5.552067737790731,0.12285341
230.26,-0.0015439789,44455,164,0.021332717,41000,4100000,5.2610245,0.026872,0.9586847200989723,0.0032051653,158.9394793510437,5.606869002729134,0.08353226
239.21,-0.001073539,52585,165,0.02223263,41250,4125000,5.2542467,0.024464,0.9442937336862087,0.002803796,159.9148428440094,5.770798132202672,0.073868886
233.04,-0.0020319135,53089,166,0.021726137,41500,4150000,5.2496595,0.039323997,0.9302985519170761,0.0038834452,160.8186638355255,5.79464469305105,0.09304249
229.91,-0.0014915445,52191,167,0.02158706,41750,4175000,5.245951,0.038252,0.9333768635988235,0.003648959,161.71306228637695,5.809010909897043,0.086556
212.53,-0.0016062021,51648,168,0.020078829,42000,4200000,5.240087,0.034768,0.9129555448889732,0.0035855682,162.6271231174469,5.644739986141582,0.13195221
205.79,-0.0011945367,49911,169,0.016778553,42250,4225000,5.2355146,0.028136004,0.8630722910165787,0.0026772455,163.53410387039185,5.098530620725432,0.21565013
205.09,-0.000765703,52212,170,0.016094683,42500,4250000,5.2321057,0.014572,0.8829490318894386,0.0021053327,164.47819709777832,5.0246194284848755,0.19103052
195.97,-0.001318547,50819,171,0.013626361,42750,4275000,5.227723,0.025171999,0.914337620139122,0.0027957626,165.37334084510803,4.676163179739379,0.17231733
211.65,-0.002174526,50442,172,0.017120197,43000,4300000,5.225608,0.04608,0.9325728192925453,0.004189181,166.29221153259277,5.130020057531656,0.12465087
235.09,-0.0012929207,53127,173,0.020438302,43250,4325000,5.2218833,0.026232,0.8633028268814087,0.0028961091,167.21106934547424,5.5940849938082104,0.15148568
241.56,-0.0016911991,52359,174,0.021019211,43500,4350000,5.2147837,0.039572,0.8715251684188843,0.003717661,168.1002824306488,5.496804210795272,0.116903305
231.09,-0.001199371,49489,175,0.019862816,43750,4375000,5.208222,0.021388004,0.8983984813094139,0.0026614503,169.02872562408447,5.546114763221704,0.12885085
215.64,-0.0014980951,52496,176,0.017814385,44000,4400000,5.2031007,0.024368,0.9139970019459724,0.0028622854,169.9568350315094,5.166635226897779,0.1422923
199.77,-0.0017366341,53274,177,0.017296322,44250,4425000,5.196016,0.028472,0.9120849594473839,0.0030590245,170.86369037628174,5.135052130252298,0.19045475
199.3,-0.00091905345,50628,178,0.01775565,44500,4450000,5.1887274,0.013711999,0.9391703866422176,0.0019562766,171.75843954086304,5.061267949738249,0.13857447
191.77,-0.0011642154,51750,179,0.016706584,44750,4475000,5.183994,0.028812,0.9325475469231606,0.0029628924,172.669664144516,5.039516307395206,0.170917
176.83,-0.0011917823,52157,180,0.011283516,45000,4500000,5.1823196,0.038168002,0.8738976567983627,0.0037959728,173.57959246635437,4.342040661268402,0.31850624
160.3,-0.0014413034,51706,181,0.010244249,45250,4525000,5.181422,0.035232,0.9209654554724693,0.0035051673,174.48912620544434,3.980795034050243,0.23540044
165.64,-0.0010096489,52018,182,0.012884008,45500,4550000,5.177448,0.023211999,0.9620397053658962,0.002990849,175.39791584014893,4.36313703496935,0.1241349
176.32,-0.0016897289,49070,183,0.013843805,45750,4575000,5.1718035,0.043016,0.9514138586819172,0.0040652244,176.3051838874817,4.416328103705309,0.13643527
220.23,-0.0020990663,50359,184,0.021263922,46000,4600000,5.1670613,0.030251998,0.9609299004077911,0.0033289664,177.24636340141296,5.691165529517081,0.109686434
204.8,-0.0017665507,48066,185,0.019607302,46250,4625000,5.16455,0.024951998,0.9524576365947723,0.0029265252,178.171204328537,5.329394765110628,0.1314538
176.08,-0.0013013527,49201,186,0.012486184,46500,4650000,5.1595645,0.031036,0.9292871430516243,0.0031775031,179.17608213424683,4.3138773568235775,0.21695006
162.91,-0.0011629038,51231,187,0.010779155,46750,4675000,5.156677,0.012388,0.9298808351159096,0.001973978,180.12797212600708,4.080167827442929,0.19009292
149.09,-0.0013353586,52638,188,0.007540264,47000,4700000,5.156098,0.036764,0.8796042278409004,0.0034753275,181.05129861831665,3.6155814114617986,0.3276959
165.73,-0.00039240712,52412,189,0.00923264,47250,4725000,5.1535215,0.00904,0.9097227305173874,0.0016686257,181.94432377815247,4.07803807297103,0.29838958
182.52,-0.0013541332,51854,190,0.013416596,47500,4750000,5.1503716,0.020844001,0.9350432902574539,0.0025577166,182.8649456501007,4.603705487684675,0.21396974
171.2,-0.0013171176,50019,191,0.010411992,47750,4775000,5.1486297,0.037684,0.8619458973407745,0.00328964,183.78110790252686,4.292493572516978,0.34601486
189.92,-0.000839847,50870,192,0.011780766,48000,4800000,5.1470118,0.014888001,0.9158875420689583,0.0021652044,184.71608757972717,4.373619895026968,0.31250888
168.93,-0.0007053277,51132,193,0.008145696,48250,4825000,5.1459084,0.015104,0.9059007912874222,0.002463827,185.63846278190613,4.077768036992275,0.28192312
190.76,-0.0009252803,51855,194,0.01291072,48500,4850000,5.145218,0.0075280005,0.9294740185141563,0.0013427183,186.57136344909668,4.785672497190344,0.20138983
190.24,-0.00052394625,47364,195,0.011114628,48750,4875000,5.144146,0.017368,0.9333297312259674,0.0025683919,187.4786512851715,4.307499656052503,0.2453405
208.57,-0.0011670203,48688,196,0.015762048,49000,4900000,5.141445,0.022272,0.9327562525868416,0.0027655875,188.47324204444885,4.837807413263875,0.17431189
185.22,-0.0009094444,51116,197,0.011438797,49250,4925000,5.136882,0.020483997,0.9219562411308289,0.0026166528,189.40497303009033,4.408444299498824,0.26882416
192.92,-0.0009564073,49573,198,0.012420761,49500,4950000,5.130836,0.03042,0.9063870757818222,0.0028514238,190.3255500793457,4.504162614078232,0.28935102
199.38,-0.0010383889,50843,199,0.01395296,49750,4975000,5.1270967,0.022608,0.9161610081791878,0.0028674125,191.25055265426636,4.794852763575327,0.2577893
180.07,-0.0010696573,48784,200,0.009655403,50000,5000000,5.1267443,0.025628,0.8944082260131836,0.0031100684,192.16973733901978,4.188009773467274,0.3129218
150.93,-0.00080951833,48505,201,0.003853576,50250,5025000,5.127738,0.013512,0.9045713692903519,0.0020301337,193.13533973693848,3.418936500038817,0.351704
143.61,-0.00058462867,51291,202,0.00067789544,50500,5050000,5.128399,0.021604002,0.8763557821512222,0.0026945355,194.07885909080505,3.0996994063162857,0.41720778
133.78,-0.00035379542,51863,203,-0.0004528763,50750,5075000,5.127483,0.0032839999,0.884690597653389,0.001199822,194.97106432914734,2.976193934534531,0.42834443
191.75,-0.0007211703,51785,204,0.00995913,51000,5100000,5.125483,0.012740001,0.9367813766002655,0.0022124923,195.86783480644226,4.217107256422651,0.2031581
158.92,-0.0019122234,45277,205,0.0041726525,51250,5125000,5.1238985,0.031839997,0.9079837203025818,0.0034011062,196.7865607738495,3.5474443201457326,0.31584162
179.76,-0.0013648524,51664,206,0.009582646,51500,5150000,5.1201377,0.027760003,0.9265437051653862,0.003020027,197.7478621006012,4.159040813157917,0.21949157
162.92,-0.0009878066,51601,207,0.00602277,51750,5175000,5.1143894,0.040476,0.9140650257468224,0.0039010583,198.6784176826477,3.6410418631966968,0.30358988
159.67,-0.0009860661,53650,208,0.0050721206,52000,5200000,5.109392,0.025351997,0.9068121537566185,0.003176979,199.55339527130127,3.7549841631791696,0.30880052
156.7,-0.000510079,52707,209,0.0044675334,52250,5225000,5.1056213,0.049764,0.8513840138912201,0.004457942,200.39394640922546,3.527351911827063,0.40992975
186.92,-0.0010867472,52368,210,0.012611795,52500,5250000,5.103799,0.03384,0.921695277094841,0.0033984494,201.29104447364807,4.58756572354112,0.20759447
204.22,-0.0011464657,54688,211,0.016013512,52750,5275000,5.1031895,0.019508,0.9479837082326412,0.0024917568,202.15983128547668,5.094035950377429,0.15955204
191.82,-0.001188079,54016,212,0.013681963,53000,5300000,5.103016,0.018204,0.9295458793640137,0.0025603652,203.00703716278076,4.725659177230828,0.20458703
197.67,-0.0019717612,45178,213,0.013577265,53250,5325000,5.097059,0.026872,0.9260117784142494,0.0028968249,203.87525606155396,4.7907359506211105,0.20300552
192.51,-0.0014280347,47133,214,0.013427307,53500,5350000,5.0889425,0.020771999,0.9307113215327263,0.0027859588,204.86220598220825,4.7562553612449845,0.19958149
215.32,-0.0009848084,49854,215,0.020073501,53750,5375000,5.082111,0.027595997,0.9342999756336212,0.002936623,205.81700229644775,5.702307016771824,0.15492037
201.81,-0.0021698964,54017,216,0.016143432,54000,5400000,5.077552,0.044248,0.926546610891819,0.0039650714,206.74645018577576,5.234643098694578,0.20898215
222.6,-0.0010935098,54707,217,0.019401021,54250,5425000,5.075649,0.024312,0.9488548934459686,0.0030891052,207.59762406349182,5.4635414707019665,0.14827342
219.88,-0.0011677322,54270,218,0.020175768,54500,5450000,5.0720644,0.02062,0.9460387118160725,0.0028317787,208.4351966381073,5.781871738709742,0.15294838
215.67,-0.0011799519,51499,219,0.018101651,54750,5475000,5.0667496,0.018852001,0.9538035914301872,0.002331164,209.28053760528564,5.231487114144038,0.17295653
203.75,-0.0011081066,51809,220,0.015340122,55000,5500000,5.0607886,0.032172002,0.9404364936053753,0.0032109793,210.18640756607056,4.8910223237215,0.20960073
214.77,-0.0009811448,54698,221,0.017479163,55250,5525000,5.056888,0.033164002,0.9634570851922035,0.00336673,211.0635461807251,5.270722573436278,0.146278
203.38,-0.0009448185,54871,222,0.015384537,55500,5550000,5.0555887,0.029688,0.9547425545752048,0.0030671586,211.90534663200378,5.089058842596715,0.18028787
192.5,-0.0008977504,53215,223,0.01205245,55750,5575000,5.054028,0.028208002,0.9380328170955181,0.002993522,212.74078702926636,4.582685460583816,0.20750014
213.18,-0.0017712638,52956,224,0.016164953,56000,5600000,5.0513763,0.033992,0.9442251212894917,0.0033841413,213.58804488182068,5.162785880043084,0.16291264
184.41,-0.00090193225,52955,225,0.010407642,56250,5625000,5.046468,0.02426,0.9403260946273804,0.003198516,214.45168733596802,4.310411124748498,0.2042182
202.44,-0.0017843221,47109,226,0.015373075,56500,5650000,5.042449,0.026568,0.9445902742445469,0.003118956,215.30527782440186,4.902088472657115,0.19801876
202.62,-0.0013881288,52497,227,0.015638333,56750,5675000,5.0378847,0.026596,0.9456101655960083,0.0029860265,216.21799755096436,5.023154378744657,0.17235355
219.14,-0.0013620561,54493,228,0.01766409,57000,5700000,5.03184,0.033,0.9219431206583977,0.0033651837,217.06820368766785,5.3328101534873715,0.20774536
208.58,-0.0010882443,48044,229,0.016743267,57250,5725000,5.027037,0.034516,0.9194035455584526,0.0035703345,217.9080467224121,5.235447328030423,0.23631921
209.6,-0.0010227256,50626,230,0.016651517,57500,5750000,5.025304,0.029832,0.9357226639986038,0.0032018698,218.81353044509888,5.171852696987685,0.1788171
237.05,-0.001186026,53350,231,0.0220697,57750,5775000,5.0215783,0.026832003,0.9624894373118877,0.0032115497,219.68936324119568,5.783803869237854,0.09494048
220.99,-0.0015949508,53679,232,0.020640727,58000,5800000,5.0163894,0.025532002,0.9486213438212872,0.003075492,220.53836250305176,5.790486277883174,0.17660788
230.48,-0.001365475,53009,233,0.02197195,58250,5825000,5.010371,0.018736003,0.9558829553425312,0.0026782432,221.38309741020203,5.9296300286592665,0.13187703
233.63,-0.0016969952,50098,234,0.021855395,58500,5850000,5.005305,0.02392,0.9675969295203686,0.0029714426,222.2386462688446,5.791129623119195,0.093547344
225.04,-0.0013693955,51658,235,0.019618217,58750,5875000,5.0001097,0.025831997,0.9422433264553547,0.0030223313,223.1324963569641,5.476648171747147,0.15148433
226.84,-0.0015924165,50228,236,0.019025035,59000,5900000,4.9995065,0.02238,0.9559384845197201,0.0028047091,224.01120972633362,5.2343381013253385,0.12296764
212.61,-0.0014636654,52610,237,0.01712672,59250,5925000,4.995605,0.023668,0.9491597972810268,0.0027079035,224.88795280456543,5.119219638741487,0.16341111
211.88,-0.0019216972,54045,238,0.017604163,59500,5950000,4.9867086,0.032564,0.9296490922570229,0.0034893013,225.73952555656433,5.162436495831789,0.16961884
201.8,-0.001464191,54340,239,0.0153072085,59750,5975000,4.9792757,0.025768,0.9328849166631699,0.0030422395,226.5747287273407,4.92851114860161,0.21404815
210.4,-0.0016936433,53653,240,0.017799422,60000,6000000,4.971907,0.031907998,0.9149913042783737,0.003403614,227.41172194480896,5.293964496868921,0.20233536
206.84,-0.0019830426,53982,241,0.016425872,60250,6025000,4.958444,0.032448,0.9326160401105881,0.0034935456,228.27381825447083,5.235022285086757,0.17697576
224.18,-0.0006950825,55024,242,0.020893965,60500,6050000,4.9460096,0.024328,0.9379938989877701,0.0030203692,229.11231637001038,5.717041256084649,0.12029056
203.13,-0.0013065913,53471,243,0.015883502,60750,6075000,4.9387803,0.016884003,0.9159055054187775,0.0024112226,229.94730138778687,5.0505860951491925,0.1793639
217.17,-0.0017168695,48331,244,0.019169748,61000,6100000,4.932666,0.027744,0.9330019354820251,0.0031216838,230.79025793075562,5.474306138994762,0.14682703
222.11,-0.0022095342,48869,245,0.019809615,61250,6125000,4.9264717,0.043664,0.9470861293375492,0.004270078,231.68568563461304,5.516249256594892,0.12560436
218.51,-0.00089281984,52536,246,0.01960392,61500,6150000,4.919755,0.017212,0.9490717686712742,0.0026549615,232.5700225830078,5.433181620786671,0.104302466
231.95,-0.002216329,53379,247,0.022099245,61750,6175000,4.9133687,0.042088006,0.9566203765571117,0.0040480597,233.42928194999695,5.866973890995286,0.080538005
219.89,-0.0014907207,52374,248,0.019840263,62000,6200000,4.909348,0.024599997,0.9636915326118469,0.002955962,234.27812910079956,5.4312276082210795,0.088124976
211.09,-0.0015692061,54420,249,0.01864535,62250,6225000,4.9019656,0.036964,0.9444717094302177,0.0038175546,235.13999938964844,5.416981636213386,0.12747386
216.97,-0.0013633266,53456,250,0.019620264,62500,6250000,4.8969164,0.034052,0.914490282535553,0.0035876888,235.99474239349365,5.580676583129534,0.14592406
237.94,-0.0018985333,52436,251,0.021741679,62750,6275000,4.8932233,0.030071998,0.9596385583281517,0.0034125247,236.84792518615723,5.709352843053857,0.071264915
229.37,-0.0020608632,54672,252,0.020826304,63000,6300000,4.886861,0.050279997,0.9555653184652328,0.0045992956,237.70650696754456,5.534317609355785,0.071306564
225.65,-0.0010114064,50950,253,0.021333411,63250,6325000,4.880654,0.020052,0.9662076681852341,0.0028405734,238.558531999588,5.697953723842802,0.0769399
236.96,-0.0018448394,54359,254,0.023048714,63500,6350000,4.8743777,0.028560001,0.9541998691856861,0.003254677,239.41766023635864,5.91262794748287,0.073267676
227.77,-0.0012881095,54597,255,0.0207472,63750,6375000,4.867795,0.049332,0.9212985187768936,0.0045125186,240.24733901023865,5.643362409401011,0.13011554
230.1,-0.0017833326,53230,256,0.020760464,64000,6400000,4.8654695,0.029136002,0.9450115375220776,0.0033060946,241.08506512641907,5.539564196465895,0.08126443
235.38,-0.0013705433,49818,257,0.020568615,64250,6425000,4.8633857,0.020452,0.9014069810509682,0.0027349317,241.94518303871155,5.553883380225188,0.11170705
238.42,-0.0014632955,53385,258,0.022155764,64500,6450000,4.8561525,0.030695999,0.9534540921449661,0.0033263378,242.82998919487,5.676535020942756,0.06515506
227.7,-0.0020359922,53753,259,0.019724082,64750,6475000,4.845736,0.037763998,0.9434681534767151,0.0036245205,243.67467403411865,5.385890844085806,0.09115514
238.1,-0.002100336,54128,260,0.020823404,65000,6500000,4.838549,0.02986,0.9508543349802494,0.003341313,244.5150761604309,5.485469416493652,0.06714917
227.35,-0.001279161,53973,261,0.019197498,65250,6525000,4.8342886,0.073224,0.8819258287549019,0.005847577,245.35794401168823,5.469198552224334,0.16591194
240.68,-0.0023597127,52881,262,0.022308867,65500,6550000,4.832694,0.054123998,0.9324255660176277,0.0047998494,246.2003469467163,5.843235623900146,0.08171918
242.8,-0.0018214002,53649,263,0.02357657,65750,6575000,4.830677,0.051915996,0.9613156132400036,0.004634126,247.05803203582764,5.98429269445498,0.042315748
237.86,-0.00194169,54206,264,0.022614751,66000,6600000,4.824397,0.031932004,0.9214640781283379,0.0033500646,247.90215134620667,5.938528615973191,0.0791871
235.08,-0.0015493471,53608,265,0.021820676,66250,6625000,4.818427,0.042652,0.8676203042268753,0.004079009,248.7438564300537,5.681538223202224,0.08800305
233.39,-0.0013157136,54252,266,0.022506306,66500,6650000,4.8150682,0.03614,0.8813746944069862,0.0036246341,249.59060382843018,5.893042891127079,0.104446754
235.33,-0.0013433176,53477,267,0.023377351,66750,6675000,4.8147907,0.021160001,0.9062341079115868,0.0026374303,250.43708777427673,6.097574697315322,0.07690013
230.45,-0.0013899766,52857,268,0.022177754,67000,6700000,4.8139577,0.032444,0.8627380877733231,0.0030482474,251.28463172912598,5.95512613340864,0.15543763
224.64,-0.0015429421,46939,269,0.022437146,67250,6725000,4.811822,0.020455997,0.9007096588611603,0.0026637067,252.13130855560303,5.999460296348361,0.112369046
235.92,-0.0011396909,41198,270,0.023235008,67500,6750000,4.8089986,0.02048,0.8659361749887466,0.0028168228,253.04315495491028,6.043127879805229,0.08741977
234.11,-0.0016854426,53311,271,0.023287734,67750,6775000,4.804288,0.045624,0.8563840687274933,0.004268659,254.02643370628357,6.103828519867384,0.10415514
237.04,-0.0018304397,53080,272,0.024584638,68000,6800000,4.795429,0.025872001,0.8994875848293304,0.0032306854,254.91549515724182,6.25202328714861,0.06985988
237.64,-0.0016882367,47202,273,0.024576047,68250,6825000,4.7868066,0.03502,0.86496202647686,0.0035943787,255.78306245803833,6.3822633692139785,0.09285484
243.36,-0.0012411105,48499,274,0.025372507,68500,6850000,4.7783237,0.028036002,0.9046169295907021,0.0031958532,256.7733476161957,6.399648621974993,0.052818052
234.61,-0.0019201493,52417,275,0.023873866,68750,6875000,4.7702723,0.054596,0.8209138959646225,0.0046685925,257.6997706890106,6.292910197739257,0.122847356
235.31,-0.0015649209,53266,276,0.024579788,69000,6900000,4.7668815,0.027092,0.8983972370624542,0.0031679578,258.5708315372467,6.301113396650617,0.06640183
244.22,-0.0015528726,51954,277,0.025979273,69250,6925000,4.7642603,0.01988,0.9213955849409103,0.002517676,259.421906709671,6.6279753699346475,0.04700756
239.02,-0.0017295439,47946,278,0.025474805,69500,6950000,4.754492,0.03328,0.8854745551943779,0.0034281102,260.3101029396057,6.44523818419053,0.059418082
245.75,-0.0014037893,52092,279,0.026468337,69750,6975000,4.7407055,0.016459998,0.883559338748455,0.0024551903,261.19764375686646,6.652984178336337,0.048966832
239.79,-0.0007144681,55110,280,0.02450646,70000,7000000,4.7293534,0.015303999,0.7944456487894058,0.0023416777,262.05004620552063,6.3067194840042795,0.1017748
250.0,-0.0020792263,53604,281,0.026299458,70250,7025000,4.7206535,0.042668004,0.9412878230214119,0.004054211,262.88685178756714,6.574864590613579,0.020577779
248.81,-0.002425317,51909,282,0.025971528,70500,7050000,4.7100115,0.070112005,0.8826973363757133,0.005792656,263.76777267456055,6.566035476256657,0.052424658
250.0,-0.0014947411,50479,283,0.026902143,70750,7075000,4.701747,0.028455999,0.9237856417894363,0.0031710316,264.6577253341675,6.725536021927837,0.026529219
231.23,-0.0011578053,47635,284,0.02309542,71000,7100000,4.69142,0.039364003,0.6966203153133392,0.0039580786,265.55836248397827,6.202295813020319,0.17521472
243.43,-0.0015676726,52517,285,0.025333855,71250,7125000,4.6857734,0.035268,0.7426759600639343,0.0036491777,266.48353028297424,6.514354939276236,0.100416206
246.07,-0.0013909659,51267,286,0.025999513,71500,7150000,4.679745,0.052528,0.8658950179815292,0.00463638,267.3444104194641,6.577138004412409,0.049461942
239.84,-0.0021247119,48655,287,0.025242662,71750,7175000,4.6736298,0.052507997,0.706041157245636,0.0045725633,268.21713948249817,6.591708318411329,0.12639228
237.77,-0.0016201312,51717,288,0.02608003,72000,7200000,4.667798,0.06342399,0.7508607804775238,0.0053320774,269.12264037132263,6.847476228803425,0.12386598
238.65,-0.0012775112,55064,289,0.0250869,72250,7225000,4.6620007,0.052048005,0.7875669002532959,0.004678453,269.9861545562744,6.524344081562012,0.102238856
241.78,-0.0014207782,51431,290,0.025813753,72500,7250000,4.659015,0.038928002,0.7698523998260498,0.0039498783,270.8086242675781,6.613224684473826,0.08768721
240.24,-0.0012470067,54679,291,0.026518637,72750,7275000,4.6567154,0.025348002,0.8589009195566177,0.0031499963,271.6710503101349,6.816905664127553,0.0743614
240.89,-0.00167781,53207,292,0.026989512,73000,7300000,4.658046,0.050203998,0.7642731815576553,0.004437251,272.4878511428833,6.9750597427773755,0.106112644
245.99,-0.0024377094,53247,293,0.028325899,73250,7325000,4.6604958,0.04506,0.7751846164464951,0.0040050363,273.33666348457336,7.164389920181857,0.063410595
229.29,-0.0016797613,47830,294,0.02486539,73500,7350000,4.656358,0.036151998,0.6578787267208099,0.0034877285,274.1759834289551,6.596464402680286,0.18938446
227.66,-0.0011357109,54913,295,0.024246559,73750,7375000,4.650083,0.033616,0.7184024155139923,0.0035160885,275.0629208087921,6.498198850432527,0.19187765
233.62,-0.0010166334,55472,296,0.025755322,74000,7400000,4.648043,0.06565601,0.7605319321155548,0.0054113814,275.88384222984314,6.785292615666986,0.14169669
221.66,-0.0015992172,55151,297,0.022169026,74250,7425000,4.649054,0.053168,0.6789199411869049,0.004630356,276.69564414024353,6.268135571036255,0.26857704
217.1,-0.0014962571,53282,298,0.020967085,74500,7450000,4.648066,0.018692,0.7419021725654602,0.0023722583,277.5167121887207,5.898581384461795,0.21130471
210.33,-0.0014638891,55701,299,0.021104509,74750,7475000,4.6465096,0.023012001,0.779129147529602,0.0028541794,278.34790301322937,5.923504664646462,0.23256226
230.61,-0.001728487,48824,300,0.02564211,75000,7500000,4.6476254,0.023211999,0.8043987452983856,0.0027443306,279.2070596218109,6.807860206966134,0.14847381
224.81,-0.0014933241,47330,301,0.023955671,75250,7525000,4.6482506,0.047464,0.8223671615123749,0.0040306253,280.1109127998352,6.507143059103036,0.14770775
234.39,-0.0017007813,53224,302,0.02638281,75500,7550000,4.644508,0.037096,0.8763296827673912,0.0034906212,281.00711154937744,6.94324931256473,0.09028627
229.0,-0.0016936036,53828,303,0.025380423,75750,7575000,4.6384974,0.026716003,0.8385578989982605,0.0031358365,281.83259987831116,6.6047032338750435,0.12092109
229.49,-0.0014730416,53651,304,0.025478773,76000,7600000,4.634644,0.046872,0.8380105346441269,0.0041701035,282.67676734924316,6.674093029160722,0.1216737
237.52,-0.00160501,46553,305,0.024930796,76250,7625000,4.6348133,0.030968,0.8813975304365158,0.0033665015,283.50308299064636,6.484175526719773,0.06643539
224.84,-0.0012206952,52076,306,0.022398254,76500,7650000,4.6320715,0.013912,0.8138116598129272,0.0019504285,284.3938238620758,6.058609098879678,0.14525698
230.22,-0.0014439203,54016,307,0.024453454,76750,7675000,4.63169,0.014696,0.8255017846822739,0.0019222631,285.25187397003174,6.501826023389586,0.12331895
231.29,-0.0024178014,47735,308,0.025644852,77000,7700000,4.6349726,0.040788002,0.8205818235874176,0.0038233448,286.08291888237,6.70602152623469,0.12895258
232.18,-0.001452693,55195,309,0.024371525,77250,7725000,4.634961,0.052275997,0.6920777261257172,0.0045903325,286.9686040878296,6.41020437251078,0.1724408
228.15,-0.0018078114,54215,310,0.024476271,77500,7750000,4.629882,0.054252,0.7536192834377289,0.004736516,287.777459859848,6.534133886521886,0.1744258
235.1,-0.0011061012,51497,311,0.024809591,77750,7775000,4.6248455,0.020468,0.8282744586467743,0.002667347,288.6497497558594,6.458299189235549,0.09715833
231.97,-0.0020566634,49188,312,0.024348106,78000,7800000,4.6211157,0.046868,0.7164552211761475,0.004192912,289.55966567993164,6.484142586700618,0.17485121
230.82,-0.0010933271,54371,313,0.024736902,78250,7825000,4.6148334,0.030879999,0.78890161216259,0.0034244708,290.45727157592773,6.446494108904153,0.12354268
230.02,-0.0017144285,55712,314,0.02477713,78500,7850000,4.6099405,0.033144,0.8557069897651672,0.003528288,291.2840223312378,6.480004812883562,0.104444645
233.65,-0.0018457889,55790,315,0.024963036,78750,7875000,4.6051855,0.038828,0.837314561009407,0.0038006243,292.0876796245575,6.461768545787781,0.10097869
231.29,-0.001362934,54598,316,0.024838772,79000,7900000,4.604335,0.035268,0.7990961372852325,0.003731481,292.9006414413452,6.5386482673045245,0.13356411
230.18,-0.0015100444,51832,317,0.024025252,79250,7925000,4.6009436,0.037495997,0.7601924985647202,0.0038110104,293.73213052749634,6.4155536520155145,0.15432271
232.01,-0.0014749586,56148,318,0.023681993,79500,7950000,4.5976143,0.054784,0.7420473396778107,0.0048783687,294.5763499736786,6.185043712315092,0.1485347
232.36,-0.0015320835,48874,319,0.025298467,79750,7975000,4.5933914,0.035388,0.8451446145772934,0.0037465591,295.38686537742615,6.569362932746299,0.113061704
224.24,-0.0016263559,55754,320,0.02108502,80000,8000000,4.5856895,0.047512002,0.7708954513072968,0.004246397,296.25439047813416,5.964863072216977,0.2050182
223.3,-0.0016413262,54351,321,0.02098569,80250,8025000,4.58158,0.056112003,0.6956252157688141,0.004750789,297.07259249687195,5.861316700447569,0.2458529
226.13,-0.0014789233,52353,322,0.022692608,80500,8050000,4.580517,0.050167996,0.7486785054206848,0.004304079,297.8905780315399,6.153525181747973,0.1946625
232.81,-0.0019700653,53741,323,0.02360489,80750,8075000,4.5789037,0.040012002,0.7991866171360016,0.0037576884,298.7215166091919,6.20832834379049,0.1204416
214.21,-0.0013231769,38916,324,0.022265041,81000,8100000,4.5744963,0.049696,0.7989324033260345,0.004442674,299.5420136451721,6.002899309243076,0.21253479
236.07,-0.0022956152,55199,325,0.023926452,81250,8125000,4.5692554,0.04878,0.6661221086978912,0.0044425353,300.55894207954407,6.459242083262361,0.16315639
234.44,-0.0018444604,51228,326,0.024538545,81500,8150000,4.564969,0.041748,0.8512354791164398,0.0038420805,301.39988374710083,6.398000699672739,0.10597668
235.73,-0.0021593787,52978,327,0.023819152,81750,8175000,4.562032,0.077543996,0.7051437199115753,0.00598031,302.2779197692871,6.346951045070309,0.14798239
234.13,-0.001769647,54509,328,0.024519492,82000,8200000,4.558825,0.051432002,0.7967086881399155,0.0045213727,303.10741782188416,6.360278122707387,0.1194152
245.49,-0.0011497813,53449,329,0.025331803,82250,8225000,4.551828,0.0308,0.7847277820110321,0.003421954,303.9328100681305,6.471189647752326,0.066091314
242.57,-0.0011853445,53279,330,0.025654929,82500,8250000,4.547009,0.032428004,0.7747514247894287,0.0034573916,304.7844429016113,6.591984480519605,0.0841778
241.62,-0.00111844,53136,331,0.026440356,82750,8275000,4.546435,0.030868003,0.8261246979236603,0.0032828618,305.6345615386963,6.6921079555093455,0.06999968
241.08,-0.0022608475,54829,332,0.024875723,83000,8300000,4.5465674,0.051004,0.750142976641655,0.004540051,306.46586775779724,6.409525610895225,0.09851326
237.28,-0.0023893912,53235,333,0.026060339,83250,8325000,4.5458145,0.069536,0.773039773106575,0.0056397594,307.2803044319153,6.706489988420185,0.1343109
237.76,-0.0016547634,54721,334,0.026491636,83500,8350000,4.5421762,0.036372,0.8955939933657646,0.003675405,308.14164209365845,6.701235491300249,0.060661882
246.15,-0.0016347918,52300,335,0.027584517,83750,8375000,4.538363,0.026016,0.919355534017086,0.0029985453,308.9853370189667,6.910797279518324,0.03168375
242.32,-0.0017981172,54840,336,0.026883427,84000,8400000,4.5333605,0.055356003,0.7843828797340393,0.004721016,309.8747057914734,6.835821599460615,0.08974527
240.84,-0.0019072325,55404,337,0.026693678,84250,8425000,4.531075,0.035127997,0.8883670568466187,0.003433289,310.69589400291443,6.777170354323844,0.055236697
238.34,-0.0017103279,52921,338,0.026279094,84500,8450000,4.526992,0.051951997,0.7009294331073761,0.0046280045,311.5096187591553,6.880656081451016,0.15109709
