time_elapsed,n_updates,total_timesteps,policy_loss,policy_entropy,fps,explained_variance,value_loss,serial_timesteps,approxkl,clipfrac,ep_reward_mean,ep_len_mean,true_reward
61.21791219711304,60,1500000,-0.003071439,5.037532,59232,0.7005996108055115,0.10499642,15000,0.0042355577,0.045268007,1.8173842971026897,20.01,0.0889583
62.068068981170654,61,1525000,-0.0025355686,5.028926,56412,0.7080862522125244,0.10465946,15250,0.0031149853,0.026724001,1.6529493085294962,18.14,0.088985324
62.94677543640137,62,1550000,-0.002973163,5.0196915,59916,0.6988490521907806,0.110122524,15500,0.0039601615,0.041664004,1.72431912496686,18.97,0.089057684
63.79605674743652,63,1575000,-0.0031541784,5.0102696,59177,0.7043884098529816,0.10613395,15750,0.00495698,0.057932,1.7968187861144542,19.75,0.0890724
64.65746140480042,64,1600000,-0.0030177268,5.0018973,59463,0.7191796898841858,0.10264222,16000,0.0047336603,0.053359997,1.6630189549177885,18.26,0.08914304
65.49836468696594,65,1625000,-0.002534308,4.993208,58228,0.7391882836818695,0.0949159,16250,0.003591989,0.032348,1.618162687420845,17.76,0.08918117
66.34675765037537,66,1650000,-0.0025709283,4.9848223,57302,0.7267172634601593,0.09946334,16500,0.002727483,0.022620002,1.5881451229006052,17.45,0.089243166
67.22052693367004,67,1675000,-0.0033643334,4.9750714,56702,0.7408772706985474,0.09272225,16750,0.003638183,0.036712,1.7986193784326314,19.73,0.08925535
68.09234762191772,68,1700000,-0.0029608055,4.966538,56168,0.7387073636054993,0.09405052,17000,0.0043058665,0.049659997,1.718132838755846,18.86,0.08930147
68.9769651889801,69,1725000,-0.00262191,4.957745,58394,0.7522273063659668,0.08951994,17250,0.003864064,0.03834,1.7853563559800387,19.61,0.089303106
69.83312225341797,70,1750000,-0.0025239508,4.9500647,57786,0.7576434463262558,0.08869129,17500,0.0037323418,0.037655998,1.7069029621034861,18.73,0.08930029
70.6950798034668,71,1775000,-0.0027885647,4.944207,48380,0.7586146146059036,0.08856158,17750,0.003306521,0.029475998,1.6929967910796404,18.58,0.0893374
71.64073371887207,72,1800000,-0.002434479,4.9377327,57639,0.7699775695800781,0.083801806,18000,0.003405666,0.030000001,1.5932495284080506,17.46,0.08933359
72.4993646144867,73,1825000,-0.0025029187,4.9304934,56584,0.7759137004613876,0.082111314,18250,0.0034990187,0.032048006,1.579165793582797,17.32,0.08935199
73.38405060768127,74,1850000,-0.0030730884,4.9228997,58343,0.7757151424884796,0.082499534,18500,0.0041835858,0.044164,1.7432326187193394,19.11,0.08937756
74.24239778518677,75,1875000,-0.0024496438,4.9155946,58093,0.7717171162366867,0.08495791,18750,0.002856226,0.021943998,1.7864139380306006,19.58,0.08941207
75.10987210273743,76,1900000,-0.0024015377,4.9079404,56139,0.7712226212024689,0.08353805,19000,0.003034093,0.026736,1.8829202585667373,20.68,0.089400105
75.9853777885437,77,1925000,-0.0031070043,4.9005513,58321,0.7941415309906006,0.074957,19250,0.004074703,0.043279998,1.8138578148186206,19.9,0.089429766
76.85556530952454,78,1950000,-0.002681536,4.893418,55919,0.7964983731508255,0.074729,19500,0.0037892144,0.037692003,1.8788352949917317,20.62,0.08949299
77.73956394195557,79,1975000,-0.0029897704,4.886851,57707,0.8030630201101303,0.07311098,19750,0.0037025618,0.036496002,1.7425253627449273,19.12,0.08950661
78.59469819068909,80,2000000,-0.002672329,4.8806124,56812,0.815508097410202,0.06875638,20000,0.0037301132,0.038976,1.6202224589884282,17.76,0.08945094
79.45702290534973,81,2025000,-0.0031037258,4.873473,57459,0.8165111541748047,0.06884374,20250,0.0043674344,0.046896003,2.0429840198904277,22.43,0.08944761
80.3210985660553,82,2050000,-0.0030484179,4.866663,57952,0.8158030360937119,0.06949408,20500,0.00393954,0.0409,1.8681631191819905,20.49,0.08949939
81.19743537902832,83,2075000,-0.0028271053,4.8594875,56624,0.8068136721849442,0.07311443,20750,0.0043479344,0.048084,1.824493167847395,20.0,0.08947796
82.0609838962555,84,2100000,-0.0022019949,4.853182,57267,0.8133507817983627,0.07082571,21000,0.0033073644,0.030111998,1.7200172068178654,18.85,0.089477204
82.93361353874207,85,2125000,-0.0026331649,4.84717,58159,0.82819564640522,0.06513072,21250,0.0039047203,0.039243996,1.76934103153646,19.36,0.08951846
83.7805495262146,86,2150000,-0.002930414,4.840176,58605,0.8355137258768082,0.062194787,21500,0.0029896516,0.026891997,1.8136991910636424,19.87,0.08952903
84.63794422149658,87,2175000,-0.0022637718,4.8333526,57243,0.8245040625333786,0.066814795,21750,0.0027439403,0.021048,1.7885349274426698,19.58,0.089557275
85.49943399429321,88,2200000,-0.0034296091,4.8276987,57168,0.833982840180397,0.062288426,22000,0.0042196563,0.046127997,1.8903261242061853,20.71,0.08954394
86.35765409469604,89,2225000,-0.0023444197,4.8211393,57908,0.838025376200676,0.061864387,22250,0.0031011435,0.028836,1.8283222422003746,20.03,0.08950849
87.2112443447113,90,2250000,-0.0025876095,4.813638,59623,0.8398362994194031,0.062078726,22500,0.0030985659,0.026651999,1.7557403411716224,19.2,0.08953457
88.06664276123047,91,2275000,-0.002396083,4.806072,57368,0.816477507352829,0.0714823,22750,0.0044968883,0.047723997,1.7585670530796051,19.25,0.089559846
88.94159984588623,92,2300000,-0.0029306302,4.7990985,59201,0.8511552661657333,0.05761411,23000,0.003958507,0.038444,1.686894439086318,18.43,0.0896208
89.79570293426514,93,2325000,-0.0023863066,4.792413,59113,0.850171685218811,0.05895152,23250,0.0039802967,0.040200002,1.854006397128105,20.32,0.08959801
90.64207816123962,94,2350000,-0.002726995,4.7854524,60719,0.829319030046463,0.066734366,23500,0.0032348768,0.02782,1.918463457748294,21.01,0.089564405
91.48912763595581,95,2375000,-0.002647937,4.7779803,58029,0.8402646332979202,0.062243957,23750,0.003163483,0.029236,1.7376183254271746,19.0,0.08957668
92.36860990524292,96,2400000,-0.0029860055,4.771009,56197,0.8442836403846741,0.061053306,24000,0.0034656257,0.032056,1.7779963921755553,19.43,0.08953038
93.23935794830322,97,2425000,-0.0021414338,4.7632627,58700,0.8436696827411652,0.061454363,24250,0.004040483,0.039036006,1.9261223255842923,21.1,0.08956592
94.10269236564636,98,2450000,-0.0029230404,4.7568846,56832,0.853074386715889,0.057855964,24500,0.004576225,0.052424002,1.7296204307675362,18.94,0.08954838
94.96882390975952,99,2475000,-0.0026047882,4.7512975,59061,0.8435721695423126,0.060941912,24750,0.003153164,0.029008001,1.9217389033734797,21.04,0.08957591
95.82585072517395,100,2500000,-0.0026680264,4.74607,55751,0.8525059372186661,0.059285797,25000,0.0043415176,0.046800002,1.8752385296672582,20.53,0.089553356
96.69472885131836,101,2525000,-0.0027844305,4.741628,58125,0.8512825518846512,0.05959632,25250,0.0036242642,0.034555998,1.9021636316925288,20.82,0.08960334
97.54862332344055,102,2550000,-0.0029839333,4.737,60178,0.8671034872531891,0.053005915,25500,0.0031817085,0.03012,1.7692898016422987,19.35,0.0895255
98.38987874984741,103,2575000,-0.0025451328,4.734052,57058,0.8365642726421356,0.06873095,25750,0.0039115283,0.036399998,1.7761641887575388,19.44,0.08952545
99.24860906600952,104,2600000,-0.0023304222,4.7308683,56976,0.8468034565448761,0.06199255,26000,0.0036772392,0.039683998,1.9134029719978571,20.96,0.08948273
100.11928009986877,105,2625000,-0.0020650555,4.7278223,57057,0.8323980420827866,0.070917,26250,0.003082111,0.026868,1.8067380663007497,19.83,0.08937462
100.98461103439331,106,2650000,-0.0023148095,4.7236433,59835,0.8308256417512894,0.070298955,26500,0.0040107393,0.04036,1.893842789977789,20.75,0.08936436
101.82898712158203,107,2675000,-0.0016610853,4.7193804,57617,0.832277238368988,0.07465179,26750,0.004242791,0.044276,2.043219099789858,22.46,0.08934171
102.6818573474884,108,2700000,-0.0021355946,4.7152734,59145,0.8262072950601578,0.07316148,27000,0.0040172017,0.041984003,2.1009198930114508,23.07,0.08932005
103.51543140411377,109,2725000,-0.002372154,4.7114635,58018,0.8135280311107635,0.08071595,27250,0.0036723665,0.037528,1.8577396646887063,20.41,0.08923755
104.36919164657593,110,2750000,-0.0025132147,4.7075205,57589,0.8052636981010437,0.08593601,27500,0.004814592,0.053303998,1.929822142496705,21.19,0.08925621
105.21457004547119,111,2775000,-0.0024715364,4.702881,57772,0.8224849849939346,0.07895501,27750,0.004137182,0.042456,1.9722482631355525,21.62,0.08933013
106.07439112663269,112,2800000,-0.0027960087,4.698197,58745,0.828025683760643,0.076801986,28000,0.003041922,0.028507998,2.0914917456358673,22.94,0.089329675
106.9165391921997,113,2825000,-0.002717881,4.69246,58537,0.8286752849817276,0.07556492,28250,0.0038111992,0.035316,1.9352145646512509,21.25,0.08933079
107.76727080345154,114,2850000,-0.003069885,4.6866612,59312,0.8356454372406006,0.07112052,28500,0.003460057,0.035779998,1.8676496627926826,20.52,0.08929412
108.61261415481567,115,2875000,-0.0023305726,4.682396,57923,0.8239748626947403,0.07976567,28750,0.0026226914,0.02304,1.9997511982917786,21.99,0.08932222
109.47659802436829,116,2900000,-0.002543486,4.6796455,58054,0.8439804315567017,0.06967283,29000,0.002669657,0.02174,1.8942532144486903,20.76,0.08925588
110.32298946380615,117,2925000,-0.0028909356,4.677555,56785,0.8200467079877853,0.08020011,29250,0.003711981,0.036576,1.6655727695673703,18.23,0.089273624
111.18947386741638,118,2950000,-0.0024299154,4.673996,58646,0.8294462263584137,0.07695101,29500,0.0030572305,0.030600002,1.979469910338521,21.72,0.08922919
112.04094886779785,119,2975000,-0.0032741912,4.66959,58094,0.8223318308591843,0.0801361,29750,0.0036543582,0.036879998,1.8224815256148577,20.01,0.08930101
112.8888111114502,120,3000000,-0.0027493543,4.6652675,59923,0.8382332175970078,0.07117008,30000,0.004286857,0.046731997,2.07521729901433,22.82,0.08932666
113.76866626739502,121,3025000,-0.002081185,4.6615186,49505,0.8550127595663071,0.06423077,30250,0.0026318303,0.023575999,1.763665681630373,19.35,0.0893334
114.70835185050964,122,3050000,-0.002107404,4.65767,57633,0.8504113107919693,0.0673424,30500,0.0066674734,0.086024,1.8530540980398655,20.31,0.08937237
115.56034064292908,123,3075000,-0.0023063824,4.654534,58268,0.8571318536996841,0.066144474,30750,0.0039757765,0.038744003,2.1721731702238323,23.93,0.08937987
116.40423560142517,124,3100000,-0.0023093554,4.651757,58552,0.8399679362773895,0.073643155,31000,0.004042604,0.043243997,1.8250976531952618,20.07,0.08930675
117.25424194335938,125,3125000,-0.0024445083,4.6490536,57707,0.8457624614238739,0.07235463,31250,0.0041371053,0.042096,1.7916531729698182,19.71,0.08931339
118.11881446838379,126,3150000,-0.0024793837,4.646589,57949,0.8537935316562653,0.06435216,31500,0.0034888857,0.032296002,1.8898626339435578,20.76,0.0893221
118.96912884712219,127,3175000,-0.0025523852,4.644984,58664,0.8483615666627884,0.072688416,31750,0.0037073228,0.037312,1.8914022579044103,20.76,0.089375466
119.82633399963379,128,3200000,-0.002331524,4.6426272,58884,0.8412555307149887,0.07442327,32000,0.0031497697,0.034179997,1.8190916743129493,20.0,0.08922102
120.68030095100403,129,3225000,-0.002780138,4.6402674,58535,0.8439455330371857,0.07306888,32250,0.0035699536,0.033544,1.8974154680222273,20.88,0.08924417
121.5340142250061,130,3250000,-0.0028274395,4.6371126,60092,0.8564739972352982,0.06670062,32500,0.004237458,0.045388006,2.142048890590668,23.61,0.0892329
122.36971354484558,131,3275000,-0.0021675667,4.6337657,57872,0.8501402139663696,0.07148697,32750,0.0042440947,0.044359997,1.8188516633212566,20.0,0.08914628
123.20529675483704,132,3300000,-0.0029987632,4.6302233,56912,0.8511580675840378,0.072421275,33000,0.0037656478,0.036924,2.1319896683841946,23.51,0.08913287
124.05679512023926,133,3325000,-0.0027176242,4.6241455,57764,0.8402304202318192,0.08173683,33250,0.003485595,0.03226,1.965092758089304,21.59,0.08912063
124.91227865219116,134,3350000,-0.0019710262,4.619567,57851,0.826474666595459,0.0841926,33500,0.0047473493,0.053544004,1.9258730068057774,21.18,0.0890976
125.77440023422241,135,3375000,-0.002307531,4.616905,57795,0.8540730029344559,0.0737398,33750,0.0024810089,0.022147998,1.9466906662285328,21.4,0.08916988
126.62830781936646,136,3400000,-0.0020819083,4.614093,58719,0.8493801355361938,0.07337377,34000,0.003926803,0.039508004,1.9572863943129777,21.52,0.08915916
127.46991562843323,137,3425000,-0.0027051151,4.6109962,56773,0.8336109817028046,0.0806392,34250,0.003930059,0.042896003,1.8841627519577742,20.73,0.08921485
128.33582019805908,138,3450000,-0.0021921305,4.6072702,59564,0.8414297252893448,0.07713614,34500,0.0028942637,0.025528003,1.8397084253281355,20.28,0.08917142
129.1770098209381,139,3475000,-0.002914379,4.603941,59223,0.8520990908145905,0.073408976,34750,0.004731943,0.053228002,1.849808671399951,20.29,0.08921779
130.03031969070435,140,3500000,-0.0028159213,4.6009927,59927,0.8475561290979385,0.07695098,35000,0.0035217493,0.032796003,1.9440842040628195,21.38,0.08910835
130.87466287612915,141,3525000,-0.002312275,4.597704,59750,0.8490492254495621,0.07554342,35250,0.0039692456,0.040604003,2.100546386167407,23.12,0.089179285
131.70976853370667,142,3550000,-0.0026848032,4.5937867,58921,0.8397146612405777,0.078663565,35500,0.0041727233,0.042652,1.83443022467196,20.14,0.08926575
132.54686641693115,143,3575000,-0.0025726983,4.5886517,59838,0.8553086072206497,0.07484466,35750,0.003757478,0.037728,1.936398191601038,21.29,0.089183494
133.37448930740356,144,3600000,-0.0013653918,4.584597,59018,0.8476734310388565,0.07945304,36000,0.005054439,0.057163995,2.120908569842577,23.32,0.08922594
134.25166177749634,145,3625000,-0.0020770147,4.582841,59090,0.8380079567432404,0.08446439,36250,0.003321388,0.031748,2.1231851602345704,23.37,0.08919337
135.11519169807434,146,3650000,-0.0026531375,4.5813303,54075,0.8441752195358276,0.07824597,36500,0.0034010005,0.031184003,1.9148620218783616,21.09,0.08909873
136.0263991355896,147,3675000,-0.0022808786,4.5778265,58705,0.8602201640605927,0.07264429,36750,0.0041872486,0.043608002,2.057188755124807,22.61,0.08909957
136.8782675266266,148,3700000,-0.001871308,4.574463,59688,0.8499566465616226,0.081928305,37000,0.00474068,0.054248005,1.8969813090562822,20.9,0.08907205
137.72061610221863,149,3725000,-0.0020276054,4.57185,58577,0.8346376866102219,0.09371738,37250,0.004986764,0.05758,2.1540087104588745,23.76,0.08911709
138.57052659988403,150,3750000,-0.001653719,4.569165,58355,0.8267145156860352,0.096432984,37500,0.0030483012,0.026504,2.0145426607131958,22.21,0.08903776
139.4130892753601,151,3775000,-0.0019218989,4.566282,59108,0.842678427696228,0.089005254,37750,0.0037797452,0.037904,2.1073564176261423,23.24,0.08906793
140.24330496788025,152,3800000,-0.0021487675,4.56355,57958,0.8360840827226639,0.09200784,38000,0.0023463792,0.019512,1.9018343287706374,20.92,0.0890471
141.09377670288086,153,3825000,-0.0031809628,4.5602293,59296,0.8291470408439636,0.09664363,38250,0.004355767,0.048632003,1.990538802817464,21.95,0.08896503
141.9201078414917,154,3850000,-0.0017837388,4.557352,56772,0.8498947620391846,0.08797954,38500,0.0037926473,0.038208,1.8603918544203042,20.52,0.0890199
142.76471877098083,155,3875000,-0.0033628237,4.554751,59548,0.833871528506279,0.09141021,38750,0.004407181,0.04682,2.0516313961148263,22.64,0.08902627
143.61049938201904,156,3900000,-0.0022508216,4.552053,57519,0.8205021470785141,0.103926525,39000,0.00450503,0.051136,2.028626465946436,22.33,0.0890707
144.49032640457153,157,3925000,-0.0015946554,4.550115,56754,0.8358030170202255,0.09020559,39250,0.0037346273,0.040147997,2.106007818952203,23.23,0.08899255
145.40418195724487,158,3950000,-0.0023582545,4.5474114,48909,0.8476878702640533,0.09050125,39500,0.003624867,0.033268,2.1132994556427,23.35,0.08897798
146.39549326896667,159,3975000,-0.0027509714,4.544597,42411,0.8167826980352402,0.10817257,39750,0.0032917,0.032136,1.9940741942077875,22.01,0.08901928
147.48003840446472,160,4000000,-0.0020037147,4.5417285,57609,0.8437047302722931,0.096546754,40000,0.0038193017,0.039444,2.214715081900358,24.41,0.089088656
148.31096816062927,161,4025000,-0.0019235956,4.538317,57079,0.8445796072483063,0.09850889,40250,0.0030236733,0.027072001,2.1238394577056168,23.37,0.08904417
149.15791392326355,162,4050000,-0.002272706,4.535825,58363,0.8526579588651657,0.091229595,40500,0.0027218969,0.020872,2.1247729149460794,23.46,0.089066036
150.0042200088501,163,4075000,-0.002850401,4.53149,60019,0.8467115312814713,0.092458904,40750,0.00444289,0.048836,1.9764621925354005,21.85,0.08913254
150.85915684700012,164,4100000,-0.0024136202,4.5272865,58573,0.8540967702865601,0.08798954,41000,0.0043587103,0.050143998,2.31212718218565,25.55,0.089095026
151.71463894844055,165,4125000,-0.0019524045,4.5230913,57749,0.8347287476062775,0.10207389,41250,0.003858228,0.035548,1.9797912838310003,21.83,0.08906092
152.58345651626587,166,4150000,-0.0013273081,4.518781,57021,0.8434301912784576,0.09140975,41500,0.0038634364,0.039216004,2.035996431335807,22.48,0.08914543
153.4299192428589,167,4175000,-0.0018211392,4.5150056,58728,0.8529407978057861,0.08801748,41750,0.005830506,0.07078,2.1305836848169566,23.54,0.08908148
154.27150201797485,168,4200000,-0.0020545754,4.511799,59215,0.8593177795410156,0.08206629,42000,0.004092177,0.04086,2.3762565483152867,26.39,0.08910109
155.11317205429077,169,4225000,-0.0026843594,4.507808,59699,0.8606438785791397,0.084802404,42250,0.004352296,0.047124,2.1666602928191425,23.85,0.089067034
155.96442914009094,170,4250000,-0.0026761326,4.5024056,58904,0.8546163141727448,0.08826287,42500,0.004093715,0.047051996,1.9431192303448916,21.43,0.089104354
156.80507946014404,171,4275000,-0.002894466,4.4968324,57627,0.8462735563516617,0.09427255,42750,0.004380073,0.047272,2.083452808186412,22.97,0.08914019
157.65290451049805,172,4300000,-0.0016183073,4.492543,57368,0.8600635826587677,0.087142974,43000,0.0038565763,0.039788,2.2314241325855253,24.66,0.08908874
158.50440096855164,173,4325000,-0.0018014971,4.490381,57188,0.8417827934026718,0.09516042,43250,0.0039617103,0.041776,2.2487672167271375,24.88,0.08895292
159.35087418556213,174,4350000,-0.0020294539,4.4884195,57346,0.8576600700616837,0.08916207,43500,0.0023147152,0.018448,2.0921238116174936,23.07,0.08899486
160.20093870162964,175,4375000,-0.002295508,4.4856415,59411,0.8596598953008652,0.08539478,43750,0.003570132,0.036868,2.2864207530766727,25.28,0.08899126
161.03005599975586,176,4400000,-0.002283134,4.482166,60462,0.8409581035375595,0.09528396,44000,0.0043376754,0.044684,2.053230008110404,22.65,0.08899071
161.85014629364014,177,4425000,-0.0023793601,4.477216,59975,0.8591505587100983,0.085816324,44250,0.0043714223,0.047372002,2.1764153356105087,24.0,0.08899935
162.6691780090332,178,4450000,-0.0024396474,4.47109,59586,0.8474760204553604,0.0968508,44500,0.0042175055,0.047828004,2.1793600442260503,24.07,0.088924676
163.49130582809448,179,4475000,-0.0026032291,4.4645643,58520,0.85616035759449,0.088842355,44750,0.0042118477,0.047156,2.1442961836606265,23.68,0.08890793
164.32469296455383,180,4500000,-0.0017064441,4.4579477,57626,0.8559118956327438,0.09209893,45000,0.0076464205,0.09786,2.270080429390073,25.07,0.088887274
165.16092205047607,181,4525000,-0.001248567,4.45305,58937,0.8540663868188858,0.09609077,45250,0.006429655,0.082683995,2.3545776030421255,26.1,0.088909045
165.99745965003967,182,4550000,-0.002839417,4.4483595,60311,0.8476932346820831,0.09352949,45500,0.0038066222,0.040164,2.1394745225459335,23.63,0.08891719
166.8412754535675,183,4575000,-0.002245967,4.4429464,59429,0.8638317435979843,0.08404929,45750,0.0045570754,0.050683998,2.415228662490845,26.7,0.08896488
167.70169854164124,184,4600000,-0.002778293,4.439061,59762,0.8575751483440399,0.09239622,46000,0.0037951306,0.036656,2.0006312016397714,22.08,0.08903871
168.52040123939514,185,4625000,-0.0017129235,4.435741,57645,0.8677386492490768,0.09015781,46250,0.003244759,0.028856,2.460688738077879,27.24,0.088952646
169.40801119804382,186,4650000,-0.0020628686,4.432035,57939,0.8776119723916054,0.09438708,46500,0.0043851333,0.048320003,2.1556656845659017,23.84,0.088921405
170.26216387748718,187,4675000,-0.002147229,4.427845,55654,0.8567907214164734,0.09751394,46750,0.004333899,0.046916,2.2788995780050754,25.19,0.08893304
171.24826955795288,188,4700000,-0.002087012,4.4237947,52750,0.8705654293298721,0.083829276,47000,0.0032364442,0.026067998,2.040976308733225,22.55,0.08893098
172.1330909729004,189,4725000,-0.0019483033,4.41986,53573,0.8573650568723679,0.096264705,47250,0.0034323174,0.028859997,1.9622392286360264,21.64,0.08881068
173.03598880767822,190,4750000,-0.001626683,4.4151673,58983,0.8725394308567047,0.08167738,47500,0.0043174773,0.047763996,2.284873481169343,25.3,0.08889139
173.90432024002075,191,4775000,-0.0017838955,4.412342,54598,0.8660339266061783,0.09253776,47750,0.0033644338,0.029568002,2.378173164129257,26.38,0.08881541
174.80403304100037,192,4800000,-0.0015306516,4.409301,58041,0.8727508187294006,0.09128817,48000,0.004211651,0.044168003,2.286487284079194,25.28,0.088918954
175.64466738700867,193,4825000,-0.0028318309,4.4051595,58476,0.8696084916591644,0.09196152,48250,0.0041220845,0.044111997,2.5277872738987206,28.08,0.08887748
176.5221836566925,194,4850000,-0.0014819853,4.400775,57142,0.8538233488798141,0.10476464,48500,0.003112476,0.023591999,2.0844442050904037,23.03,0.08893648
177.38030433654785,195,4875000,-0.0010131861,4.39692,57611,0.8751526400446892,0.08337545,48750,0.004812156,0.054164004,2.0165817525237797,22.35,0.08886675
178.23313665390015,196,4900000,-0.00032480032,4.392976,58963,0.865278348326683,0.08901591,49000,0.004912995,0.05928,2.3008010853827,25.49,0.08884268
179.05995678901672,197,4925000,-0.002266541,4.389214,60530,0.8631637394428253,0.09010309,49250,0.0042556887,0.045476,2.3360896199196577,25.9,0.08893452
179.87979412078857,198,4950000,-0.0017457955,4.386718,58476,0.8783007636666298,0.08234803,49500,0.003910915,0.039088,2.2777094662189485,25.15,0.08903112
180.72069311141968,199,4975000,-0.0020094607,4.3854666,60236,0.8690776824951172,0.08852309,49750,0.004683084,0.05454,2.4378770147264004,27.05,0.088997826
181.55140805244446,200,5000000,-0.0024232436,4.3837,59566,0.8810300230979919,0.07758176,50000,0.004659474,0.052243996,2.335659030973911,25.83,0.08905353
182.3898994922638,201,5025000,-0.0027026082,4.380973,56384,0.8817176446318626,0.0802186,50250,0.004204363,0.047484003,2.193294049203396,24.2,0.08912053
183.24010133743286,202,5050000,-0.001970217,4.3779364,58546,0.8807129561901093,0.08244987,50500,0.004877997,0.056952,2.538472014069557,28.1,0.08901831
184.08626508712769,203,5075000,-0.0013528995,4.376573,58417,0.8611890822649002,0.10143969,50750,0.0041368157,0.045096003,2.210410399958491,24.47,0.08908074
184.94010877609253,204,5100000,-0.0013553957,4.3753405,58341,0.8891180381178856,0.077951275,51000,0.005814935,0.072576,2.383334850370884,26.38,0.08902412
185.7916009426117,205,5125000,-0.0020843784,4.3741493,56865,0.8677935898303986,0.09538345,51250,0.0044145584,0.047340002,2.3622998671233653,26.14,0.08903144
186.66098403930664,206,5150000,-0.0024544168,4.37158,57696,0.8824849426746368,0.080781356,51500,0.0030423382,0.025744,2.1677171867340803,23.94,0.0890809
187.49536609649658,207,5175000,-0.0021752396,4.3694606,57683,0.8729496747255325,0.084114015,51750,0.0038197557,0.040672,2.1401587660610675,23.64,0.08916017
188.34412384033203,208,5200000,-0.0025411856,4.3672514,57500,0.865185022354126,0.093704924,52000,0.005035975,0.061535995,2.483921532854438,27.46,0.089145616
189.1988401412964,209,5225000,-0.0018957222,4.362689,56893,0.856253132224083,0.09755674,52250,0.0064272075,0.08158,2.144127897322178,23.66,0.08901617
190.03911685943604,210,5250000,-0.0016463561,4.3592796,58499,0.8599965125322342,0.08833533,52500,0.0037769186,0.037776,2.131065783202648,23.5,0.08908754
190.88410711288452,211,5275000,-0.0023513206,4.3563833,56731,0.8831854611635208,0.07736889,52750,0.0033358498,0.02846,2.5112141494452955,27.78,0.08909385
191.71820783615112,212,5300000,-0.0027844612,4.352125,56454,0.8779758438467979,0.082672365,53000,0.0039676377,0.044528,2.3823055681586265,26.35,0.08908339
192.57826495170593,213,5325000,-0.0022146213,4.3479853,58662,0.8569271713495255,0.09476124,53250,0.0029440648,0.025444001,1.9624187829345465,21.65,0.08902127
193.406188249588,214,5350000,-0.0018661097,4.3428473,56996,0.8700418472290039,0.091491364,53500,0.004830397,0.059111994,2.2647297578305006,25.04,0.088973664
194.2507722377777,215,5375000,-0.0021772473,4.3381524,57327,0.8725538104772568,0.094322026,53750,0.0032038908,0.029676,2.4160233336687087,26.75,0.088925466
195.08344888687134,216,5400000,-0.0017038811,4.332923,57616,0.8749357759952545,0.08237764,54000,0.0035207502,0.03522,2.4497446071356537,27.23,0.089003704
195.92057156562805,217,5425000,-0.0017076317,4.3279076,56977,0.8776798918843269,0.08441524,54250,0.003761658,0.036827996,2.6525264889746905,29.37,0.089026414
196.79413390159607,218,5450000,-0.0023323176,4.3208528,59806,0.887286901473999,0.07705953,54500,0.0040449398,0.039091997,2.419215766713023,26.79,0.08903055
197.6242687702179,219,5475000,-0.0017790536,4.3155875,57272,0.8687511831521988,0.09110227,54750,0.005443333,0.06495199,2.236238061338663,24.74,0.08901779
198.45614409446716,220,5500000,-0.0023599379,4.3111935,57970,0.8880173861980438,0.08395519,55000,0.0043654917,0.047227994,2.1546689092367886,23.81,0.08895872
199.29697370529175,221,5525000,-0.002274731,4.305683,59091,0.8945346400141716,0.07819528,55250,0.0055761794,0.070576,2.275324209854007,25.22,0.088921234
200.12054920196533,222,5550000,-0.0023867171,4.300922,56666,0.8697123974561691,0.094124354,55500,0.0035756496,0.033547997,2.0310690515488385,22.44,0.088835485
200.96270155906677,223,5575000,-0.0024998102,4.2963305,58492,0.8757143095135689,0.09100352,55750,0.0040940237,0.044376,2.0645002252608537,22.78,0.08894207
201.837646484375,224,5600000,-0.001566615,4.291892,58126,0.8765900582075119,0.08604397,56000,0.004479723,0.051032,2.116023263782263,23.46,0.08889497
202.67486810684204,225,5625000,-0.002603672,4.2889204,58247,0.8855935484170914,0.077887595,56250,0.003802556,0.039688002,2.5044422552734615,27.72,0.08893558
203.51411724090576,226,5650000,-0.0019634706,4.2846537,58131,0.8792886510491371,0.08297159,56500,0.0038324953,0.037704006,2.336829757243395,25.9,0.08893441
204.35064125061035,227,5675000,-0.0019439561,4.280521,57851,0.8757326677441597,0.08491695,56750,0.0031808454,0.03232,2.2733321948349476,25.12,0.08894193
205.18732357025146,228,5700000,-0.0025769249,4.277594,59334,0.8770817667245865,0.09118231,57000,0.004334436,0.048008002,2.3995592487603425,26.47,0.08908059
206.025208234787,229,5725000,-0.0022812546,4.2731037,58751,0.8806490302085876,0.088244066,57250,0.0032202683,0.027147999,1.9992453294992447,22.06,0.08906702
206.87380027770996,230,5750000,-0.0023304706,4.268273,58343,0.8823902159929276,0.08791347,57500,0.003924191,0.041392002,2.3633122546225787,26.12,0.08895481
207.70946860313416,231,5775000,-0.0018073169,4.264815,56975,0.8988572880625725,0.074853376,57750,0.00397345,0.043424003,2.5791039092838766,28.47,0.08905702
208.54681158065796,232,5800000,-0.0023312338,4.2612967,59036,0.8989337161183357,0.07469119,58000,0.003852812,0.037531998,2.6044961079210043,28.75,0.089063376
209.37506103515625,233,5825000,-0.0017762594,4.2588415,55168,0.8864485621452332,0.07998788,58250,0.004616278,0.050759993,2.2233093830198047,24.58,0.088915676
210.24687957763672,234,5850000,-0.0029166623,4.2551775,58270,0.8833864778280258,0.081952974,58500,0.002984185,0.027924001,2.198712073341012,24.36,0.08899624
211.08571672439575,235,5875000,-0.0027822768,4.2504435,59409,0.8792557418346405,0.08772983,58750,0.003669013,0.034636,2.326271572113037,25.76,0.08893505
