ep_len_mean,policy_entropy,ep_reward_mean,serial_timesteps,explained_variance,n_updates,time_elapsed,policy_loss,value_loss,true_reward,clipfrac,approxkl,fps,total_timesteps
248.86,-4.19687,78.36386754057553,1416250,0.910610556602478,5665,4705.490802049637,0.0013879876,0.9799493,0.31310916,0.21889599,0.0166017,55128,141625000
246.05,-4.199044,76.35518056385408,1416500,0.8916549012064934,5666,4706.288510799408,0.005275177,1.5021406,0.3075492,0.257772,0.025549728,54454,141650000
249.71,-4.1990414,79.06880965364515,1416750,0.9609903208911419,5667,4707.10250711441,0.008268458,0.43589306,0.31594884,0.303092,0.0253436,55879,141675000
249.09,-4.196982,79.21874076133594,1417000,0.9445959143340588,5668,4707.900204181671,0.010129481,0.5661805,0.3172934,0.32869202,0.031997405,54329,141700000
250.0,-4.1944,78.75754099960089,1417250,0.9790932033210993,5669,4708.716408252716,0.01109488,0.21695586,0.31503016,0.27954403,0.025053347,56191,141725000
249.84,-4.193641,79.41052230288216,1417500,0.9618792831897736,5670,4709.531382083893,0.0045496477,0.4049488,0.3172716,0.26768798,0.022898238,54166,141750000
250.0,-4.195422,79.34761729643542,1417750,0.9799562562257051,5671,4710.357725143433,0.009865576,0.19291168,0.31739047,0.27290803,0.022863401,55896,141775000
246.46,-4.1982403,78.0311620154696,1418000,0.9103101491928101,5672,4711.153756856918,0.0020440347,1.055966,0.31452796,0.23035601,0.017920561,55643,141800000
248.88,-4.198022,78.16922638376185,1418250,0.9360657334327698,5673,4711.95765042305,0.008511597,0.788797,0.31274065,0.333116,0.039626934,51200,141825000
250.0,-4.1953516,78.78878297498741,1418500,0.9817335288971663,5674,4712.78795003891,0.01116514,0.1927357,0.31515515,0.273508,0.024483332,55394,141850000
250.0,-4.1928554,79.26430762000615,1418750,0.9750256054103374,5675,4713.576559305191,0.019644406,0.24502234,0.3170572,0.37330002,0.043155074,50157,141875000
249.07,-4.191579,76.55679081958486,1419000,0.9521699212491512,5676,4714.446358680725,0.0027575553,0.5941748,0.306653,0.21214001,0.016162956,55176,141900000
245.13,-4.1904497,77.06759092772555,1419250,0.9361811801791191,5677,4715.245908498764,-0.00028823395,0.69746906,0.31238797,0.146432,0.010593272,53954,141925000
247.56,-4.187767,77.77747142800712,1419500,0.9721879027783871,5678,4716.060812473297,0.010164572,0.33916992,0.31265756,0.30142802,0.027358335,36849,141950000
249.86,-4.1870246,79.03708073301706,1419750,0.9564676098525524,5679,4717.076172113419,0.013263199,0.4329446,0.31577343,0.37761998,0.036340058,57822,141975000
250.0,-4.1859236,78.88436386693618,1420000,0.9724099300801754,5680,4717.847135066986,0.012746741,0.26657647,0.31553745,0.298356,0.028643047,57297,142000000
246.74,-4.1843843,76.30285216010562,1420250,0.9360978603363037,5681,4718.632965803146,0.027137205,0.7658396,0.3073176,0.484224,0.07911641,55905,142025000
250.0,-4.179645,78.78780620538164,1420500,0.9766551796346903,5682,4719.418385982513,0.03900338,0.23659928,0.3151512,0.511176,0.079145625,55434,142050000
247.11,-4.1726832,77.62225618307667,1420750,0.8764248713850975,5683,4720.214531421661,0.0074341097,1.4795412,0.31136173,0.34587198,0.035183657,44332,142075000
246.64,-4.16994,77.25738891592555,1421000,0.936196818947792,5684,4721.1226489543915,0.0013540253,0.693263,0.31140617,0.17340001,0.013369148,57794,142100000
247.79,-4.167759,76.59714119124408,1421250,0.8869051784276962,5685,4721.904672861099,0.0045270165,1.4529881,0.30694413,0.239436,0.020464364,50267,142125000
249.9,-4.165614,78.45241365183959,1421500,0.9547547847032547,5686,4722.750972986221,0.010390462,0.46613613,0.3134266,0.321064,0.029594615,41344,142150000
247.25,-4.163234,76.19269049099698,1421750,0.8910549879074097,5687,4723.690076589584,0.0031052027,1.4279139,0.3053757,0.242884,0.019600142,56947,142175000
247.89,-4.160679,75.8722448012291,1422000,0.8981982991099358,5688,4724.466312170029,0.0030455736,1.258621,0.30398065,0.225244,0.019612169,56312,142200000
249.78,-4.1583967,78.3272249178309,1422250,0.9542267397046089,5689,4725.259077310562,0.009937302,0.5019524,0.31295708,0.31977203,0.030864388,55585,142225000
248.92,-4.1580186,77.69757170315643,1422500,0.9278837293386459,5690,4726.0578627586365,0.0017915328,0.81853306,0.31083456,0.171208,0.012902059,55981,142250000
247.08,-4.158189,77.4675836834847,1422750,0.92660953104496,5691,4726.858185529709,0.0040083867,0.91920245,0.31090865,0.265024,0.022168286,36414,142275000
249.09,-4.1583176,77.95967945960584,1423000,0.9424418434500694,5692,4727.874942302704,0.014218812,0.6074079,0.31224152,0.392816,0.04461202,47583,142300000
248.26,-4.1585402,77.04266976324423,1423250,0.9176438227295876,5693,4728.728207111359,0.0030354538,0.9159502,0.30831656,0.19556,0.015887441,56017,142325000
250.0,-4.1592093,78.64812498144457,1423500,0.9734312500804663,5694,4729.5138375759125,0.014237942,0.24627082,0.3145925,0.31833598,0.028588558,57242,142350000
250.0,-4.1595006,78.1021987010236,1423750,0.9774131961166859,5695,4730.315813541412,0.003045187,0.2360969,0.3124088,0.159796,0.0121641,54117,142375000
248.19,-4.160808,78.98115153856575,1424000,0.9167127832770348,5696,4731.137836456299,0.0059100743,0.8795427,0.31674564,0.307176,0.031370934,55772,142400000
249.89,-4.161643,79.25192031658662,1424250,0.9568967074155807,5697,4731.935849428177,-0.0009482163,0.42386192,0.31662646,0.11901601,0.008945597,55622,142425000
250.0,-4.164973,77.88816675346898,1424500,0.9778123777359724,5698,4732.733086109161,0.007876826,0.23699084,0.31155267,0.24822399,0.020550776,54663,142450000
249.13,-4.1692767,77.4754093800696,1424750,0.9437629133462906,5699,4733.554034233093,0.003370986,0.60390645,0.3102547,0.218564,0.015825514,53495,142475000
247.88,-4.174034,77.5295835989995,1425000,0.9082084521651268,5700,4734.35408782959,0.00020828124,1.1385127,0.31017822,0.18957199,0.014716461,34694,142500000
247.57,-4.1741757,76.35742507948747,1425250,0.9720840845257044,5701,4735.423417806625,0.011706024,0.35596833,0.30735534,0.3115,0.029539078,55989,142525000
247.39,-4.17315,76.76821979462868,1425500,0.94729945063591,5702,4736.208019018173,-0.00042203808,0.58978397,0.3086417,0.137488,0.00993095,55883,142550000
248.29,-4.1718726,77.41899608577543,1425750,0.916004441678524,5703,4737.001163721085,0.00097206945,0.8932241,0.31029534,0.157164,0.0120346155,46905,142575000
249.8,-4.166033,77.95012396184705,1426000,0.9470198750495911,5704,4737.8630249500275,0.0020878916,0.5575624,0.31144089,0.17030801,0.012706374,36906,142600000
249.65,-4.16385,77.15649418114626,1426250,0.943750686943531,5705,4738.870828151703,0.023711994,0.7001976,0.3078958,0.49051198,0.08223171,57880,142625000
250.0,-4.1598225,78.1716919763004,1426500,0.9768885299563408,5706,4739.644778728485,0.020055484,0.24420404,0.3126868,0.365388,0.039594144,57801,142650000
246.37,-4.157148,75.86627805475263,1426750,0.9108010455965996,5707,4740.429558992386,0.0036541515,1.1584866,0.30532706,0.25566798,0.021179635,51175,142675000
249.8,-4.1569858,79.0238101614626,1427000,0.9506858922541142,5708,4741.277116537094,0.0023407356,0.4937424,0.3157348,0.2196,0.017076883,53831,142700000
249.73,-4.158412,78.2632860449655,1427250,0.9454622752964497,5709,4742.107647895813,0.0004730882,0.6144818,0.31230366,0.173612,0.012970241,54556,142725000
247.21,-4.1606402,77.73286194327316,1427500,0.9287374764680862,5710,4742.912863492966,-0.0012320699,0.91344106,0.31191817,0.10783601,0.008244104,55126,142750000
249.87,-4.1649284,78.89558402237526,1427750,0.9649900794029236,5711,4743.708147525787,-0.0007449111,0.41587844,0.31520543,0.122088,0.009060372,54856,142775000
247.35,-4.1685257,77.65719266390865,1428000,0.9494329169392586,5712,4744.509603977203,0.0031312567,0.5957961,0.31217197,0.23385999,0.01906095,54196,142800000
248.73,-4.166549,78.75758508211696,1428250,0.9434596374630928,5713,4745.309246301651,0.0051340167,0.5762006,0.31610572,0.29884,0.024760768,54897,142825000
247.51,-4.1628323,76.13839493202104,1428500,0.9500683508813381,5714,4746.122864961624,0.008371448,0.5635036,0.30635703,0.28757998,0.030785346,56482,142850000
247.6,-4.161049,76.92356081023375,1428750,0.959684032946825,5715,4746.905951499939,0.00300591,0.44444817,0.3094281,0.18688,0.01362277,55249,142875000
250.0,-4.1632175,78.22185463599453,1429000,0.9759183041751385,5716,4747.7055559158325,0.011881093,0.226656,0.31288743,0.294164,0.027075883,45888,142900000
249.04,-4.164704,77.75035306555655,1429250,0.9459208846092224,5717,4748.589884757996,0.0020094025,0.57114637,0.31093204,0.1879,0.014518751,43402,142925000
250.0,-4.1654334,76.89242297375007,1429500,0.9809518866240978,5718,4749.503033876419,0.010605432,0.241417,0.30756968,0.259328,0.023060326,30429,142950000
248.38,-4.164605,76.90630786093345,1429750,0.9246903359889984,5719,4750.658900976181,0.0045241835,0.87012494,0.30830735,0.256016,0.02379583,57558,142975000
249.54,-4.1619267,78.60101172925079,1430000,0.9425933063030243,5720,4751.4386665821075,-0.00079321937,0.58310145,0.3142113,0.153716,0.011376184,55971,143000000
246.73,-4.159387,77.5365466427961,1430250,0.9032164141535759,5721,4752.214998006821,0.0016164908,1.0294573,0.31247,0.24703602,0.020572286,56474,143025000
244.9,-4.1589823,76.83061395773294,1430500,0.9102256968617439,5722,4753.010624885559,-0.00034016187,1.0623745,0.31105775,0.152336,0.010940237,54320,143050000
247.62,-4.160227,76.77025527786624,1430750,0.9726277887821198,5723,4753.809822320938,0.01658656,0.34780005,0.3087506,0.36154002,0.035998512,48141,143075000
249.83,-4.1596017,78.33884823741857,1431000,0.9515972211956978,5724,4754.6668176651,0.011141671,0.44750524,0.3129879,0.361732,0.03532099,55883,143100000
249.88,-4.1598253,77.32427002504235,1431250,0.9591262228786945,5725,4755.449722766876,0.0035455928,0.4370246,0.30891782,0.22607198,0.01797293,51525,143125000
250.0,-4.161771,77.82085217331013,1431500,0.9736224114894867,5726,4756.281365394592,0.0048203664,0.2594062,0.3112834,0.21036,0.01646739,57023,143150000
242.69,-4.1616,76.66392997078133,1431750,0.9389542564749718,5727,4757.068747997284,0.001224704,0.742142,0.31192362,0.168624,0.013050236,55518,143175000
250.0,-4.159983,77.08351355443507,1432000,0.9806110449135303,5728,4757.86296415329,0.013459673,0.26181749,0.30833405,0.32894,0.032627583,55836,143200000
249.81,-4.156839,76.7508900842696,1432250,0.9566497020423412,5729,4758.663223028183,0.00787374,0.4867786,0.30664167,0.28172,0.02496589,54706,143225000
249.42,-4.153991,77.967284488008,1432500,0.9333820641040802,5730,4759.459271669388,0.002031576,0.69191134,0.3119556,0.21408801,0.016603496,51536,143250000
247.45,-4.154344,76.7513655207638,1432750,0.9435613378882408,5731,4760.296228170395,0.0042258296,0.6970008,0.30874997,0.263344,0.021525009,52307,143275000
245.07,-4.153863,76.23640498479458,1433000,0.9428376816213131,5732,4761.1171996593475,0.0016133409,0.7332114,0.30891627,0.172996,0.012529826,50242,143300000
249.91,-4.1526084,78.65576543238036,1433250,0.9638239182531834,5733,4761.95059800148,0.008456665,0.40567318,0.31423807,0.31298,0.026558187,55920,143325000
250.0,-4.1512446,77.84481510770885,1433500,0.9800050407648087,5734,4762.742174863815,0.0054157292,0.22169128,0.31137925,0.212908,0.016243773,55291,143350000
245.14,-4.149725,76.6721883574687,1433750,0.8749139308929443,5735,4763.542533159256,0.006363105,1.6734087,0.30737212,0.32184002,0.031502366,56601,143375000
250.0,-4.148992,77.35354463411582,1434000,0.9798406176269054,5736,4764.33592414856,0.01112922,0.23372324,0.3094142,0.264584,0.0244538,47200,143400000
249.18,-4.151164,77.9592825989956,1434250,0.9518179893493652,5737,4765.194674015045,0.0036501382,0.50604,0.3116974,0.22960798,0.019205747,51210,143425000
245.92,-4.154359,76.81943008543065,1434500,0.8427359759807587,5738,4766.019621133804,0.0027523912,2.3783226,0.30513793,0.261888,0.022442961,56395,143450000
249.05,-4.1559143,78.66565529521617,1434750,0.8850895687937737,5739,4766.804496765137,0.0011128283,1.3855826,0.31286803,0.246568,0.02178185,54080,143475000
239.72,-4.154853,74.06703344716686,1435000,0.7786796391010284,5740,4767.612936496735,-0.0022453503,3.0404804,0.30507022,0.15664402,0.012132436,56305,143500000
247.66,-4.1543064,77.22340219752732,1435250,0.9265375882387161,5741,4768.399555921555,0.0037842798,0.8539305,0.3099742,0.305896,0.027485866,55437,143525000
246.7,-4.1547627,76.8366758008871,1435500,0.875811330974102,5742,4769.1905605793,0.011259907,1.6329288,0.30845493,0.43157202,0.056562036,42812,143550000
243.13,-4.15433,75.9846460722253,1435750,0.8375323861837387,5743,4770.1111352443695,-0.0007692431,2.051595,0.30960107,0.159676,0.013258627,53001,143575000
249.84,-4.1537247,79.26453537977606,1436000,0.9621640704572201,5744,4770.9336948394775,0.0019124632,0.38673759,0.31668788,0.17202799,0.013398645,56734,143600000
249.9,-4.1570024,77.604893307944,1436250,0.9652804844081402,5745,4771.71528840065,-0.0013694165,0.37963957,0.31003645,0.124092005,0.009263619,56839,143625000
249.8,-4.1619368,78.26583153337474,1436500,0.9500472769141197,5746,4772.51057100296,0.0074913874,0.5004164,0.31270403,0.307888,0.026302908,54476,143650000
245.43,-4.1680593,76.77247046251544,1436750,0.855249434709549,5747,4773.3293652534485,0.0047728075,1.8573992,0.30825555,0.281588,0.02686255,55176,143675000
249.18,-4.176588,78.28183587296648,1437000,0.9519651792943478,5748,4774.13444685936,0.005532582,0.57175386,0.31312,0.28314,0.024112185,54674,143700000
250.0,-4.1802993,78.85204016336473,1437250,0.9815001655369997,5749,4774.9292278289795,0.0020227018,0.1974937,0.31540817,0.15011999,0.010984476,56031,143725000
248.99,-4.185098,79.55362313807505,1437500,0.9181446805596352,5750,4775.725859165192,0.009176641,0.80493945,0.3178392,0.365224,0.036236327,49931,143750000
249.78,-4.1887274,78.68915975764743,1437750,0.9575647599995136,5751,4776.575407028198,0.0021999264,0.4867311,0.31440455,0.18866399,0.014116834,56162,143775000
250.0,-4.192926,79.92293178432593,1438000,0.9799266885966063,5752,4777.375250339508,0.0027588676,0.22099265,0.31969172,0.162228,0.011842132,55263,143800000
242.18,-4.196069,76.13580853559492,1438250,0.8058801740407944,5753,4778.1795201301575,-0.0014129382,2.4513907,0.31144002,0.168712,0.014123957,56597,143825000
248.91,-4.198202,79.38397414917752,1438500,0.9371765330433846,5754,4778.996585607529,0.0047614863,0.5654048,0.31845576,0.291296,0.02593169,55000,143850000
249.61,-4.1985617,79.19146112716422,1438750,0.9543970450758934,5755,4779.800351858139,0.0030106683,0.50009215,0.31667566,0.21487999,0.016968764,46181,143875000
247.39,-4.2007575,78.62437558725266,1439000,0.9473172537982464,5756,4780.680775880814,0.0074183578,0.5961102,0.3156724,0.328444,0.03273899,57392,143900000
249.41,-4.2041883,78.24572198325887,1439250,0.94627396017313,5757,4781.451014280319,0.005035828,0.59188306,0.31288442,0.27403998,0.024391044,54140,143925000
250.0,-4.2064023,79.38225895513374,1439500,0.9816690906882286,5758,4782.260028362274,0.033837393,0.20370793,0.31752902,0.45606798,0.067509234,57132,143950000
247.7,-4.2066407,78.10595132329908,1439750,0.9217354580760002,5759,4783.057482719421,0.0064850682,0.92240983,0.3134036,0.345948,0.035183042,55318,143975000
250.0,-4.205119,78.20306411131052,1440000,0.9812470450997353,5760,4783.849535226822,0.008939145,0.19731858,0.31281224,0.268692,0.02325951,49410,144000000
249.27,-4.207162,78.06069515912525,1440250,0.9424088001251221,5761,4784.699103593826,0.003721945,0.55932355,0.31217313,0.235092,0.019334795,55773,144025000
249.24,-4.21067,78.70744828335125,1440500,0.9503696747124195,5762,4785.489930868149,-0.0005212612,0.5329749,0.3147707,0.17134401,0.012525402,45789,144050000
245.58,-4.2124586,77.45329811484785,1440750,0.8184295296669006,5763,4786.368711471558,0.0033417933,2.3791795,0.3115456,0.28337198,0.024519583,51260,144075000
249.83,-4.213023,77.15153030500485,1441000,0.9639488197863102,5764,4787.194698810577,0.0019492634,0.4387564,0.30823624,0.19934401,0.0147139,56970,144100000
246.44,-4.215011,77.93649366794853,1441250,0.8511696010828018,5765,4787.9786767959595,0.0019100218,1.9184697,0.31243816,0.312204,0.030921793,50705,144125000
238.37,-4.2169037,73.9433063710091,1441500,0.7701018750667572,5766,4788.815859794617,-0.0007855973,3.298359,0.3048959,0.20031199,0.016746102,55399,144150000
235.48,-4.216309,74.01852331774775,1441750,0.7284332513809204,5767,4789.614505767822,-6.651766e-05,4.028775,0.3075657,0.241236,0.021141952,55859,144175000
248.68,-4.21675,78.26702061460186,1442000,0.9203536659479141,5768,4790.410828113556,-0.001987057,1.0011699,0.3122165,0.14811201,0.011381529,55240,144200000
250.0,-4.2204766,78.63002426320429,1442250,0.9833682011812925,5769,4791.206409931183,-0.00050392485,0.21131425,0.3145201,0.097308,0.007364222,55916,144225000
248.67,-4.222831,78.76576192764652,1442500,0.928476445376873,5770,4792.001759529114,0.0015614234,0.8407933,0.3148851,0.21914402,0.017344449,31681,144250000
245.98,-4.224204,77.89851910910875,1442750,0.8522014021873474,5771,4793.13311624527,-0.0014562646,1.7752298,0.31313705,0.13815999,0.010163583,56215,144275000
247.94,-4.227802,78.11877466506114,1443000,0.9347394704818726,5772,4793.919969320297,-0.00092483935,0.7430241,0.3136387,0.127304,0.009446807,57042,144300000
247.98,-4.2300982,77.41896316907543,1443250,0.9460851550102234,5773,4794.6972324848175,0.008142771,0.64992774,0.31179714,0.33329198,0.032199863,53506,144325000
245.06,-4.230893,76.48571487564769,1443500,0.8880607038736343,5774,4795.51750254631,0.0018595137,1.3058902,0.31083655,0.28418002,0.026387785,55893,144350000
249.71,-4.229323,78.62510400556144,1443750,0.9575440473854542,5775,4796.316066026688,0.005378239,0.45097384,0.31417486,0.276232,0.024285335,56303,144375000
250.0,-4.227,80.24325600251497,1444000,0.9734971206635237,5776,4797.107581615448,0.0011305431,0.2611334,0.32097304,0.146768,0.010548819,54922,144400000
250.0,-4.226228,78.52174846491951,1444250,0.9773866087198257,5777,4797.90678524971,0.016789611,0.22636811,0.314087,0.342568,0.032664526,54724,144425000
250.0,-4.223824,79.25709615381056,1444500,0.9744881428778172,5778,4798.70521402359,0.0068258373,0.24518736,0.31702837,0.254776,0.019910408,55333,144450000
250.0,-4.221158,79.38182446991468,1444750,0.9819361157715321,5779,4799.501589775085,0.011255303,0.18353502,0.3175273,0.276484,0.024760911,56220,144475000
249.15,-4.222558,78.42549945947401,1445000,0.9608737863600254,5780,4800.286732673645,0.0077496753,0.4489974,0.31375024,0.285016,0.026384708,56505,144500000
249.88,-4.2221947,79.00066404580372,1445250,0.9636078141629696,5781,4801.069103479385,0.012142133,0.39155498,0.31562364,0.339496,0.039610445,56717,144525000
250.0,-4.2218943,80.25134935638111,1445500,0.9809947274625301,5782,4801.850351333618,0.020284452,0.19601934,0.3210054,0.364112,0.043067854,55748,144550000
250.0,-4.2236977,79.28430500700546,1445750,0.9766536541283131,5783,4802.641424894333,0.0052574775,0.22038063,0.3171372,0.22404799,0.017457543,43314,144575000
249.23,-4.2210526,78.69014741623418,1446000,0.9713683091104031,5784,4803.547403097153,0.013172412,0.33859926,0.3147525,0.362652,0.036582705,55980,144600000
250.0,-4.216029,80.80568131208246,1446250,0.9805996268987656,5785,4804.365819692612,0.005127053,0.1784844,0.32322273,0.194152,0.015039405,53976,144625000
249.18,-4.215614,78.79006134628871,1446500,0.9690848514437675,5786,4805.188718557358,0.0021617394,0.36099127,0.3153434,0.198176,0.01673258,54929,144650000
250.0,-4.219179,79.15161534079205,1446750,0.9788181837648153,5787,4805.995762348175,0.017703488,0.20581213,0.31660646,0.365508,0.03507512,57633,144675000
249.2,-4.219714,79.42089246391144,1447000,0.9653653055429459,5788,4806.784969091415,0.018759238,0.35838154,0.31768578,0.380968,0.051046588,56910,144700000
250.0,-4.218896,79.20418243520311,1447250,0.9791637137532234,5789,4807.566550016403,0.015216132,0.21550412,0.31681675,0.32792398,0.030666292,41715,144725000
249.89,-4.217003,76.98136460539489,1447500,0.9690474681556225,5790,4808.505405426025,0.01360448,0.37414587,0.30754426,0.39529198,0.041562587,32893,144750000
250.0,-4.2133303,78.24678741709096,1447750,0.9817803874611855,5791,4809.609637260437,0.005075512,0.1995937,0.31298715,0.232904,0.017150532,55810,144775000
250.0,-4.2101383,78.6342167993862,1448000,0.9787717722356319,5792,4810.392739534378,0.021172168,0.22044988,0.31453687,0.40830803,0.041604362,35810,144800000
249.17,-4.2069316,78.8383372430905,1448250,0.9634267687797546,5793,4811.4274270534515,0.00818477,0.40412965,0.31538266,0.32734004,0.03262668,54539,144825000
249.84,-4.203894,78.71121932396083,1448500,0.9669771380722523,5794,4812.223512649536,0.006785533,0.3769165,0.31447342,0.27834803,0.023651864,55105,144850000
250.0,-4.200929,79.9651860388252,1448750,0.9813668318092823,5795,4813.020776748657,0.004240225,0.18333045,0.31986076,0.190844,0.014529383,47002,144875000
249.9,-4.201187,79.70107400630252,1449000,0.9654969945549965,5796,4813.892636060715,0.005844584,0.3439928,0.31842119,0.27292803,0.02419181,57787,144900000
250.0,-4.201884,79.90329283189203,1449250,0.9831127021461725,5797,4814.678027391434,0.0032901932,0.19525526,0.31961316,0.179776,0.013195524,54167,144925000
250.0,-4.205064,79.02995089611854,1449500,0.9817383475601673,5798,4815.484876155853,0.006735038,0.18358836,0.3161198,0.238844,0.017556543,55021,144950000
249.89,-4.2097106,78.45531380182292,1449750,0.9697556439787149,5799,4816.288242101669,0.0065097646,0.348624,0.31344008,0.27515203,0.024445284,54822,144975000
250.0,-4.2121797,79.16512825773738,1450000,0.9836365412920713,5800,4817.090907335281,0.011540203,0.19186783,0.3166605,0.283436,0.025701731,55798,145000000
250.0,-4.2126718,78.95058720940965,1450250,0.9831796437501907,5801,4817.886595010757,0.0070914356,0.17260292,0.31580234,0.23338398,0.018496007,42241,145025000
250.0,-4.212333,79.02872934461833,1450500,0.9831016790121794,5802,4818.816182851791,0.006028095,0.16848698,0.31611493,0.22152801,0.019090947,49882,145050000
249.64,-4.212419,78.74878705331211,1450750,0.9398709200322628,5803,4819.660479068756,0.0043526925,0.6647939,0.31426245,0.303572,0.026262,55566,145075000
250.0,-4.2115345,79.93079584499006,1451000,0.9761104732751846,5804,4820.454206466675,0.014924884,0.20070341,0.3197232,0.33255202,0.032912888,55963,145100000
250.0,-4.212508,79.54029575198867,1451250,0.9769208002835512,5805,4821.251669883728,0.006582783,0.19178973,0.31816116,0.19557199,0.017804313,55786,145125000
250.0,-4.2185163,79.80254821611393,1451500,0.9780266489833593,5806,4822.051892518997,0.0072364165,0.20409493,0.3192102,0.246792,0.021121081,54049,145150000
250.0,-4.225642,78.39771459667769,1451750,0.9816180467605591,5807,4822.85448050499,0.008040121,0.19816999,0.31359085,0.245204,0.01934157,56299,145175000
249.83,-4.2321978,79.49886287275935,1452000,0.9602394923567772,5808,4823.64711523056,0.008700182,0.39688557,0.3176267,0.32872,0.029887388,54918,145200000
250.0,-4.2350893,78.90530858347074,1452250,0.9824983533471823,5809,4824.453293561935,0.031400595,0.21630962,0.31562126,0.450152,0.061819267,56267,145225000
249.58,-4.235121,80.93447416579497,1452500,0.9202218651771545,5810,4825.235458612442,-0.0020675794,0.80891883,0.32261446,0.113804005,0.008234756,55449,145250000
246.29,-4.2351193,78.21716168039653,1452750,0.8828064948320389,5811,4826.04510140419,0.003709515,1.195142,0.31556746,0.27734,0.027003136,55270,145275000
248.64,-4.2335887,78.67036499991532,1453000,0.9518423303961754,5812,4826.838345050812,0.0007880926,0.4990107,0.31586507,0.169976,0.01221707,48107,145300000
249.9,-4.2312875,80.1160983694694,1453250,0.9629961177706718,5813,4827.699411153793,0.010139792,0.39074343,0.3200812,0.31501603,0.030345812,57487,145325000
249.54,-4.228618,79.28625811050225,1453500,0.9240285605192184,5814,4828.475011587143,0.0013659467,0.7566446,0.3164481,0.178004,0.0138901565,56906,145350000
244.74,-4.226349,78.03431806704728,1453750,0.8272546529769897,5815,4829.260393381119,-0.0011464553,2.0041897,0.3154277,0.18758401,0.015450999,57217,145375000
248.68,-4.225611,78.209404949507,1454000,0.9527207836508751,5816,4830.041396379471,0.012040253,0.56811917,0.31392583,0.377176,0.046412062,56776,145400000
249.84,-4.224577,80.45848058734205,1454250,0.9582767598330975,5817,4830.834119319916,0.001482683,0.43097782,0.32146356,0.193592,0.015278198,43698,145425000
247.34,-4.224868,80.49350267825066,1454500,0.901262141764164,5818,4831.736729860306,0.00016397894,1.0923585,0.32267317,0.18541999,0.013161098,56625,145450000
247.9,-4.2280836,79.34935377177608,1454750,0.9009507894515991,5819,4832.523228168488,0.0034042362,1.2331051,0.3175543,0.244948,0.022667866,55376,145475000
250.0,-4.2304974,79.79397201954234,1455000,0.979034848511219,5820,4833.317183494568,0.0035758126,0.22746916,0.31917587,0.172308,0.012740928,46505,145500000
248.2,-4.2309732,79.66050565213547,1455250,0.9104422852396965,5821,4834.189416408539,0.007884847,1.1019089,0.31803927,0.383784,0.03935159,56551,145525000
248.66,-4.229393,80.17781027009828,1455500,0.9177426993846893,5822,4834.979499578476,0.009094848,0.81693935,0.32142296,0.377288,0.039607737,51173,145550000
247.09,-4.227512,79.9783221758157,1455750,0.8507708609104156,5823,4835.8335382938385,0.0004314133,1.7669551,0.32062024,0.23909199,0.020090628,55286,145575000
249.84,-4.226459,80.72670158933964,1456000,0.9636306390166283,5824,4836.65128326416,0.0030139459,0.41393834,0.32253683,0.20013599,0.015758598,54224,145600000
249.85,-4.228118,80.40254544817216,1456250,0.9684418626129627,5825,4837.46270275116,0.007882103,0.38387525,0.32123742,0.28895196,0.024561321,54742,145625000
249.15,-4.2303395,79.96284538249834,1456500,0.900370292365551,5826,4838.267278909683,0.003949387,1.2693323,0.3184274,0.28073603,0.026409214,55304,145650000
249.8,-4.232381,79.54487592089222,1456750,0.9627829119563103,5827,4839.069833993912,0.01102359,0.5052515,0.31782028,0.35576802,0.034970157,48362,145675000
249.79,-4.2338185,78.94550576148555,1457000,0.9624648727476597,5828,4839.935184955597,0.0006007917,0.4719534,0.315425,0.14379999,0.010686104,55645,145700000
248.77,-4.236796,80.31494386116974,1457250,0.8678743690252304,5829,4840.734550476074,-0.0015136851,1.5735981,0.31950855,0.16624,0.012558582,40742,145725000
249.59,-4.236949,80.17832507089915,1457500,0.9315455034375191,5830,4841.688275098801,0.00024445486,0.7949594,0.3199978,0.148716,0.011134941,50008,145750000
250.0,-4.236157,81.08482891838241,1457750,0.9772227797657251,5831,4842.52379322052,0.014473982,0.21333519,0.32433933,0.325768,0.029494772,55762,145775000
249.78,-4.2371306,79.59391071667196,1458000,0.957167636603117,5832,4843.323353767395,0.0050419224,0.47931772,0.31802222,0.23392801,0.020750467,56949,145800000
249.23,-4.240272,78.7960818975052,1458250,0.9519057981669903,5833,4844.1102929115295,0.008091262,0.52923906,0.31537598,0.29250398,0.02594451,55071,145825000
250.0,-4.241503,77.96173146954388,1458500,0.9832662809640169,5834,4844.913167476654,0.015755165,0.18852451,0.31184688,0.331336,0.031182516,55231,145850000
250.0,-4.24023,80.17419405355962,1458750,0.9777468033134937,5835,4845.707147121429,0.050776027,0.21544917,0.32069677,0.546236,0.106004044,56506,145875000
250.0,-4.2342467,78.94575419123402,1459000,0.9798305295407772,5836,4846.499465227127,0.06004954,0.22297172,0.31578302,0.563492,0.13565126,56568,145900000
248.5,-4.227419,78.8189078575188,1459250,0.9240336120128632,5837,4847.288749456406,0.0131592555,0.8686428,0.31509092,0.416576,0.057767946,55010,145925000
250.0,-4.224453,78.37518523436069,1459500,0.9803406577557325,5838,4848.090197563171,0.018938534,0.21215859,0.31350073,0.345032,0.039478254,56824,145950000
248.85,-4.223681,78.92993991360767,1459750,0.9051944464445114,5839,4848.880947113037,0.0006235296,1.1162328,0.31504893,0.253876,0.020171668,56766,145975000
