value_loss,clipfrac,serial_timesteps,fps,total_timesteps,approxkl,true_reward,ep_len_mean,policy_entropy,policy_loss,time_elapsed,ep_reward_mean,n_updates,explained_variance
0.021936776,0.057223998,151500,55835,15150000,0.0049576,0.021137768,250.0,0.21959868,-0.002149189,497.01925110816956,5.284442266772407,606,0.97153290361166
0.9122799,0.114088,151750,49631,15175000,0.008993649,0.017564218,246.52,0.21119514,-0.0010905458,497.8055703639984,5.3237753854823175,607,0.48959338665008545
0.46631446,0.07563599,152000,46327,15200000,0.006881197,0.018814819,248.04,0.2060881,-0.0019660196,498.6334946155548,5.150584320767638,608,0.6600939631462097
0.9585136,0.045168,152250,56838,15225000,0.004078259,0.0125657385,240.78,0.20531556,-0.0010421586,499.4981641769409,4.895091228852802,609,0.7827509343624115
0.44442862,0.085476,152500,47852,15250000,0.0067224465,0.021106133,248.25,0.20480272,-0.0023881604,500.2679524421692,5.718586791202283,610,0.8607417941093445
0.47519547,0.134876,152750,39671,15275000,0.010344738,0.017356569,248.44,0.20604047,-0.0011315857,501.12000036239624,4.818905237132699,611,0.6872127056121826
0.3120343,0.12187201,153000,58015,15300000,0.010430551,0.018195212,247.63,0.20698795,-0.0024494794,502.07477498054504,4.970863383161969,612,0.7777452617883682
0.65459245,0.109468006,153250,51070,15325000,0.008476827,0.014329507,243.98,0.20799093,-0.0014274148,502.8271586894989,4.918446256432563,613,0.8516621589660645
0.91101754,0.115276,153500,54426,15350000,0.008608573,0.016431961,246.22,0.20553783,4.8130238e-05,503.6570053100586,5.0310988694654615,614,0.475593626499176
0.45576572,0.073792,153750,40845,15375000,0.0059173987,0.01844242,248.79,0.20279893,-0.0024292506,504.45958185195923,5.093956384737296,615,0.6163349151611328
0.40654916,0.103956,154000,54821,15400000,0.008018083,0.020297132,248.8,0.20229657,-0.0012160437,505.3939456939697,5.564310240874949,616,0.7964353263378143
0.45314035,0.048203997,154250,53174,15425000,0.0043363296,0.019132711,248.49,0.20054719,-0.0008127191,506.1775577068329,5.260355716821476,617,0.6394670605659485
0.02279453,0.069596,154500,56347,15450000,0.0057023405,0.021118343,250.0,0.1962078,-0.0020933752,506.97148990631104,5.279585206632723,618,0.9727057628333569
0.41600785,0.055128008,154750,56309,15475000,0.00496334,0.018763876,249.76,0.19314271,-0.0015766133,507.73956775665283,5.193487924584547,619,0.6905604600906372
0.33803234,0.09306,155000,54580,15500000,0.0072244904,0.01888175,248.87,0.1931765,-0.0004710596,508.50966000556946,5.210318326412895,620,0.7605423629283905
0.8339243,0.090624,155250,55338,15525000,0.006937047,0.017093774,246.12,0.19574812,-0.00096236495,509.3038339614868,5.175699287227197,621,0.5386933088302612
0.015212508,0.22273202,155500,55428,15550000,0.01649998,0.019302249,250.0,0.1949344,0.0068964893,510.0800986289978,4.8255624345209105,622,0.9808359462767839
0.4733594,0.12438401,155750,56972,15575000,0.009276646,0.01780285,248.99,0.19224814,-0.0006367868,510.86024165153503,4.966090693396559,623,0.6404816806316376
0.5633781,0.114976004,156000,55815,15600000,0.008908788,0.016382584,247.15,0.1862123,-0.0017850945,511.62707257270813,5.028022659063339,624,0.773260772228241
0.08388648,0.072239995,156250,54124,15625000,0.0058975196,0.017906357,247.54,0.18371928,-0.0021239752,512.4057676792145,4.903408735243348,625,0.9744152445346117
0.43564916,0.085548,156500,55982,15650000,0.006818021,0.019273905,249.37,0.18552747,-0.0011525983,513.1945199966431,5.326013484420883,626,0.6552517414093018
1.5847975,0.1417,156750,55049,15675000,0.01100353,0.012289995,243.2,0.18933442,-0.0015518365,513.9673981666565,4.995503962892917,627,0.5046955943107605
0.46625924,0.098796,157000,56076,15700000,0.0074424865,0.018194567,248.57,0.1920949,-0.00086307374,514.7512283325195,5.068894981841691,628,0.6683801710605621
0.8027252,0.06156399,157250,56104,15725000,0.0052379402,0.015336908,246.3,0.19539694,-0.0004680275,515.5241219997406,4.737267375196559,629,0.5881236791610718
1.7266788,0.093532,157500,55127,15750000,0.0071200123,0.012750859,243.99,0.1971887,-0.0011505602,516.3061413764954,5.127353154057094,630,0.42855799198150635
0.95031035,0.10466,157750,56016,15775000,0.007880816,0.016812528,247.07,0.2013435,-0.0016494172,517.083066701889,5.214911305616756,631,0.501962274312973
0.37481052,0.072164,158000,55271,15800000,0.0060211015,0.019047603,247.59,0.20547779,-0.0017931393,517.8562610149384,5.204901414861741,632,0.7335659861564636
0.49821934,0.121772006,158250,39846,15825000,0.009364601,0.02008754,249.46,0.20684426,-0.0018165145,518.6322305202484,5.524507691509836,633,0.5836851298809052
0.016769484,0.073484,158500,53935,15850000,0.0059014605,0.02046345,250.0,0.20506689,-0.002517208,519.594094991684,5.11586250932778,634,0.9803421571850777
1.3510553,0.18883201,158750,56844,15875000,0.014093593,0.01616793,245.86,0.20085843,-0.0008029459,520.4087111949921,5.497644301281952,635,0.4142649173736572
1.3864306,0.133616,159000,55944,15900000,0.011040439,0.0144018885,245.49,0.20101035,-0.0007417093,521.1872403621674,4.991977116577484,636,0.3843139410018921
1.2947032,0.12102,159250,55941,15925000,0.009446643,0.0141237425,246.1,0.20388599,-0.002557736,521.9883334636688,4.991691712794384,637,0.4536651372909546
0.44134617,0.177792,159500,41557,15950000,0.015027627,0.019047005,247.87,0.20339794,-0.002857191,522.7740676403046,5.216179583547346,638,0.6679367125034332
1.0366313,0.103432,159750,57840,15975000,0.007966786,0.01634808,246.46,0.20449539,-0.0007455123,523.7003571987152,5.000505659608625,639,0.38951408863067627
0.035400633,0.058288,160000,56915,16000000,0.0050414624,0.020532738,250.0,0.20747788,-0.0029808304,524.4660999774933,5.133184673364122,640,0.9840789586305618
1.9655838,0.154036,160250,47264,16025000,0.011574954,0.013610768,243.21,0.20960107,-0.0019945337,525.2325143814087,5.2663569147453195,641,0.24094825983047485
0.019536387,0.063804,160500,57558,16050000,0.005397122,0.020984404,250.0,0.21023516,-0.0019765608,526.0848889350891,5.246100806296167,642,0.9745398536324501
0.014495534,0.06810401,160750,55496,16075000,0.00566468,0.021955894,250.0,0.2041556,-0.002001621,526.851185798645,5.48897362074844,643,0.9761843755841255
0.45525676,0.065896,161000,56520,16100000,0.0054489556,0.01841375,247.61,0.19617896,-0.00067103235,527.6386933326721,5.1161367970086475,644,0.6357127130031586
0.016808843,0.0704,161250,54512,16125000,0.005805832,0.021583818,250.0,0.19491318,-0.001713945,528.4127421379089,5.395954534923412,645,0.97865816578269
0.955517,0.22000802,161500,50696,16150000,0.018370643,0.016307723,246.76,0.1927937,-0.0018874829,529.1997871398926,5.034879995425023,646,0.43548762798309326
0.5065783,0.105211996,161750,56947,16175000,0.007983508,0.019231375,249.18,0.19250269,-0.0014337414,530.0193572044373,5.303169495535035,647,0.6035934388637543
0.012753161,0.058484,162000,55679,16200000,0.005109997,0.022146063,250.0,0.19110951,-0.002017662,530.78009557724,5.536515391261328,648,0.9793486222624779
0.4342205,0.094712,162250,44603,16225000,0.007200538,0.017352682,248.69,0.18637472,-0.0008302901,531.5560524463654,4.822908613624306,649,0.6413496136665344
0.844302,0.1304,162500,57483,16250000,0.00959078,0.016622128,247.08,0.18321955,-0.0021918782,532.4377388954163,5.12910815155301,650,0.5248423218727112
0.018026069,0.16101198,162750,55547,16275000,0.011506787,0.019754313,250.0,0.18120421,0.0038483914,533.2079434394836,4.938578220520393,651,0.9795778058469296
0.7703594,0.14774,163000,56383,16300000,0.011616309,0.017124444,246.06,0.17790496,0.0008073643,533.9806938171387,5.229157755326403,652,0.5724691450595856
0.5041868,0.131356,163250,55397,16325000,0.010467177,0.018222095,248.09,0.1733848,-0.00098321,534.7537477016449,5.01018454632395,653,0.615068256855011
0.01545997,0.05798,163500,53816,16350000,0.005066144,0.021416489,250.0,0.16801271,-0.001669517,535.5484211444855,5.354121909640285,654,0.9750873614102602
0.42894644,0.062752,163750,56441,16375000,0.005422125,0.016984496,248.63,0.15787354,-0.001685958,536.354140996933,4.739604279978932,655,0.6829975545406342
0.013839094,0.04932,164000,56226,16400000,0.004460267,0.02012733,250.0,0.15316245,-0.0013468459,537.1228475570679,5.031832427353707,656,0.9803555849939585
0.014436697,0.061408002,164250,54841,16425000,0.0052194805,0.02068228,250.0,0.15399185,-0.0021327075,537.8987247943878,5.1705705868166705,657,0.9785922653973103
0.5010623,0.16018,164500,50612,16450000,0.013103905,0.019463291,248.7,0.16019955,-0.001307111,538.6788573265076,5.35509454310864,658,0.5873206257820129
0.8390187,0.11491599,164750,46659,16475000,0.009179935,0.015408936,246.87,0.16523053,-0.0014833919,539.4913935661316,4.804254551073375,659,0.5287329852581024
0.015822703,0.051868,165000,57534,16500000,0.004667049,0.020250957,250.0,0.16964503,-0.0026830111,540.3557050228119,5.0627394162290935,660,0.9757167939096689
0.0138159,0.080416,165250,57284,16525000,0.006464311,0.020888582,250.0,0.1704672,-0.0012706815,541.1248021125793,5.222145186197934,661,0.97929478995502
0.36225992,0.103428006,165500,56647,16550000,0.0078627635,0.01865099,248.78,0.16824654,-0.0012692999,541.88867354393,5.154310098131962,662,0.7210983037948608
0.01547807,0.060192,165750,55874,16575000,0.005103589,0.020179283,250.0,0.16946392,-0.0018353511,542.6582903862,5.044821063408503,663,0.9805519916117191
1.4914368,0.23014799,166000,55246,16600000,0.020051168,0.014582127,245.62,0.1675226,-0.002321418,543.4303002357483,5.033039163447053,664,0.25396496057510376
0.01574402,0.059600003,166250,54583,16625000,0.0051843645,0.02088675,250.0,0.1642246,-0.0027518254,544.2458906173706,5.221688317518299,665,0.9790552407503128
0.0228505,0.04708,166500,55277,16650000,0.004392054,0.020803338,250.0,0.15868978,-0.003270176,545.0318036079407,5.200834438896225,666,0.9787862133234739
0.55221045,0.110644005,166750,55891,16675000,0.0085001355,0.016418824,246.34,0.15518264,-0.001252022,545.8152375221252,5.003720533310162,667,0.7739359140396118
0.014436573,0.05302,167000,54746,16700000,0.0046899365,0.020298244,250.0,0.15408316,-0.0014220483,546.5856475830078,5.074561228109629,668,0.9768877923488617
0.44849533,0.049416,167250,56915,16725000,0.004682674,0.019294778,248.35,0.14985101,-0.0022501661,547.3637721538544,5.345232939443268,669,0.6454480588436127
1.6587493,0.081268,167500,56535,16750000,0.006597244,0.012029525,244.1,0.14626311,-0.0027843995,548.1285057067871,5.003323976641993,670,0.44820863008499146
0.97371036,0.10746399,167750,44231,16775000,0.008437993,0.015665047,247.35,0.1449651,-0.002258862,548.9005973339081,4.850706345169311,671,0.46298015117645264
0.62495303,0.07202,168000,57895,16800000,0.0061254054,0.01572337,248.39,0.14418396,-0.002290198,549.806224822998,4.9352650270434015,672,0.7516050636768341
0.49076527,0.12640001,168250,48092,16825000,0.01063497,0.018691901,248.56,0.14447746,-0.0013733173,550.5625932216644,5.152560715933975,673,0.5779088735580444
0.017889436,0.072904006,168500,55161,16850000,0.0059584705,0.021128211,250.0,0.145822,-0.0012032533,551.4051122665405,5.282052486336457,674,0.9731131829321384
0.65573907,0.10178801,168750,46317,16875000,0.008014564,0.016371967,246.55,0.14336057,-0.00088121183,552.1835434436798,5.071982471268225,675,0.6878951489925385
2.2488785,0.20186798,169000,55604,16900000,0.016672062,0.010831352,241.84,0.14058127,-0.00074028457,553.0478076934814,5.01460502362432,676,0.32531094551086426
0.4920618,0.101592004,169250,54327,16925000,0.009018952,0.019378388,247.77,0.14078428,-0.00068667607,553.8228929042816,5.274096202105102,677,0.583153486251831
0.033093985,0.07188,169500,55635,16950000,0.005765409,0.021388294,250.0,0.14372656,-0.0030483815,554.6075384616852,5.347072990631379,678,0.98449682071805
1.0265465,0.12681599,169750,56669,16975000,0.0095668305,0.01596199,243.98,0.14242865,-0.0027712635,555.3968253135681,5.425432384812337,679,0.6054656803607941
0.9348054,0.113148,170000,55201,17000000,0.00869164,0.01647148,246.71,0.14272743,-0.0017975222,556.1743538379669,5.0474946194598145,680,0.45251792669296265
1.2505858,0.10806401,170250,54600,17025000,0.0081559215,0.014258648,244.03,0.14484258,-0.001730426,556.96009516716,4.908484292590481,681,0.4763906002044678
0.473552,0.0854,170500,55467,17050000,0.0067839115,0.01729105,248.42,0.14791307,-0.0010031048,557.7430486679077,4.818324358816817,682,0.5981433093547821
0.017906329,0.060956,170750,55988,17075000,0.005206845,0.020079317,250.0,0.1511312,-0.0026547764,558.5361220836639,5.019829227215934,683,0.9753583949059248
0.93843424,0.123555996,171000,56264,17100000,0.009175925,0.018141536,246.95,0.15336242,-0.0014806804,559.3289823532104,5.488057405360661,684,0.44746363162994385
0.34777838,0.066108,171250,53636,17125000,0.0053132745,0.017914865,248.52,0.15655461,-0.0010968575,560.0952167510986,4.945565018952108,685,0.7592064887285233
0.016435677,0.092308,171500,52089,17150000,0.007283777,0.021069631,250.0,0.1588991,-0.0008456248,560.8892865180969,5.267408074374353,686,0.9778142794966698
0.019367531,0.04978,171750,56872,17175000,0.0045616445,0.02047582,250.0,0.15704075,-0.0029051148,561.7001519203186,5.1189545084917345,687,0.9825887754559517
0.7600732,0.111228004,172000,56277,17200000,0.008703016,0.016931625,246.44,0.15580235,-0.0014552958,562.4640698432922,5.223765016391974,688,0.6247463822364807
1.4660485,0.12986399,172250,56479,17225000,0.009667148,0.013911434,246.57,0.15807135,-0.0015551243,563.2320821285248,4.922192506788184,689,0.33813679218292236
0.48718816,0.049956,172500,56887,17250000,0.0044673993,0.019575426,249.03,0.15927692,-0.0012365676,563.9984261989594,5.383277096187884,690,0.5970786809921265
0.46594587,0.109936,172750,55365,17275000,0.007945523,0.01899239,249.04,0.16134371,-0.0015296672,564.7626261711121,5.254632056856415,691,0.6327177882194519
0.0169941,0.13662,173000,56184,17300000,0.01060788,0.021533499,250.0,0.16630405,0.00044117746,565.5425734519958,5.383374877288699,692,0.9795644767582417
0.5101928,0.184544,173250,54566,17325000,0.017527418,0.017907768,248.6,0.16745403,-0.0013145262,566.330249786377,4.943305086934527,693,0.5697532296180725
1.2162939,0.173304,173500,55027,17350000,0.013806017,0.0151010025,244.93,0.16830139,-0.0010779568,567.1344556808472,5.168977014759544,694,0.5033583343029022
0.46054363,0.10782399,173750,57368,17375000,0.008044796,0.019158665,249.39,0.16583459,-0.001433206,567.9244377613068,5.292404150460199,695,0.616237461566925
0.5987158,0.17358,174000,56396,17400000,0.013921154,0.01838373,246.83,0.16434841,-0.002850734,568.6888718605042,5.533673266188837,696,0.7276621162891388
0.48426828,0.13487598,174250,57640,17425000,0.009925871,0.01943105,248.48,0.16531087,-0.0014127167,569.4677679538727,5.333391338996913,697,0.588726133108139
0.8810918,0.099015996,174500,55248,17450000,0.008044699,0.01677207,246.08,0.16867498,-0.001590315,570.2333476543427,5.141587393333472,698,0.49555230140686035
0.015476488,0.061931998,174750,55622,17475000,0.005302781,0.02232882,250.0,0.1752516,-0.0031292785,571.019590139389,5.582205191801295,699,0.9777309354394674
1.4613857,0.1319,175000,55791,17500000,0.009846153,0.015590529,245.13,0.17717136,-0.0016125332,571.7908713817596,5.2892515168616185,700,0.36478191614151
0.015355912,0.049852002,175250,55454,17525000,0.0045842673,0.02153501,250.0,0.17826906,-0.0019883537,572.5643887519836,5.383752230867254,701,0.9775910507887602
0.38262612,0.064724006,175500,55360,17550000,0.0053966306,0.018073525,248.8,0.17551607,-0.0006577302,573.3497285842896,5.010176917695116,702,0.7281882762908936
0.021442406,0.060771994,175750,56858,17575000,0.005150005,0.021304065,250.0,0.16860405,-0.0018101695,574.131040096283,5.326016053072263,703,0.9726285338401794
0.01498014,0.105828,176000,55596,17600000,0.00805176,0.02051501,250.0,0.15918559,0.0006033033,574.9031665325165,5.128752179566354,704,0.9788093343377113
0.013849011,0.078948,176250,55246,17625000,0.006258244,0.021691142,250.0,0.15536813,-0.0018269634,575.6896073818207,5.422785702346584,705,0.979318980127573
0.45380706,0.08408,176500,35048,17650000,0.0069034463,0.020074826,247.77,0.15217473,-0.0020096593,576.4924514293671,5.49798699669061,706,0.6456270813941956
0.97826844,0.10962,176750,44928,17675000,0.00877017,0.015514637,247.56,0.15080275,-0.0015589714,577.5292150974274,4.85460115964398,707,0.4219624996185303
1.1689098,0.131788,177000,56279,17700000,0.009648826,0.014231149,246.82,0.15171322,-0.0015424875,578.4091262817383,4.988221764025491,708,0.5235524773597717
0.24249765,0.07768799,177250,56458,17725000,0.0061812717,0.018420912,248.67,0.15248615,-0.001491749,579.1753635406494,5.118735642587162,709,0.8585311621427536
0.014237116,0.060055993,177500,55093,17750000,0.0052843364,0.02255817,250.0,0.15205856,-0.0018118694,579.9457623958588,5.6395421385535265,710,0.978596143424511
0.8789051,0.11780801,177750,56905,17775000,0.0091967555,0.014953703,246.92,0.1491731,-0.0007692142,580.729542016983,4.715956410959201,711,0.5676715672016144
0.1332239,0.081672,178000,56623,17800000,0.0066194623,0.019176807,247.76,0.15027328,-0.0024147534,581.5028178691864,5.21963113947287,712,0.919544979929924
0.015911018,0.12601599,178250,56183,17825000,0.0091135865,0.021306666,250.0,0.15500522,0.0010213943,582.2689099311829,5.32666648474502,713,0.9763523228466511
0.01617546,0.076164,178500,54965,17850000,0.0061198985,0.019679544,250.0,0.15772897,-0.00097288686,583.042468547821,4.919886395251763,714,0.9795368164777756
0.01335167,0.080384,178750,55613,17875000,0.0062731234,0.019883096,250.0,0.15520778,-0.001368214,583.8239932060242,4.970773772699499,715,0.9834047220647335
1.3221962,0.17315999,179000,55215,17900000,0.013314131,0.013867479,245.2,0.15098512,-0.0013789512,584.6021614074707,4.852016247339175,716,0.4433857202529907
0.9681839,0.109596,179250,55982,17925000,0.010553607,0.016041629,246.76,0.15181348,-0.002375237,585.3806810379028,4.9329333147494445,717,0.4451226592063904
1.483926,0.10930401,179500,47429,17950000,0.00843353,0.016328601,244.91,0.15408356,-0.0010246767,586.1551024913788,5.428135893738081,718,0.2999177575111389
0.035259917,0.058664,179750,56468,17975000,0.0049978034,0.019890605,250.0,0.157981,-0.0026177436,587.0029511451721,4.972651012524153,719,0.9857555702328682
2.9370978,0.061012,180000,56574,18000000,0.005137184,0.0071754213,237.05,0.16386452,-0.0005977405,587.7719683647156,4.476091029052973,720,0.24338865280151367
0.7230573,0.076548,180250,55964,18025000,0.0062107504,0.017240226,245.37,0.16930036,-0.0023224377,588.5389368534088,5.17780259104314,721,0.660816490650177
1.4109194,0.09048401,180500,56897,18050000,0.00712815,0.0155179985,244.75,0.17196956,-0.0011798679,589.3155725002289,5.2713227013494555,722,0.39859163761138916
2.6079257,0.084171996,180750,56855,18075000,0.006632005,0.009134172,240.56,0.17270619,-0.0017135739,590.0831234455109,5.074217263620173,723,0.39467835426330566
2.0584462,0.073624,181000,56533,18100000,0.0060573807,0.009332959,241.28,0.17266954,-0.0021726175,590.8579268455505,4.634423353812894,724,0.4315868616104126
2.0849948,0.082151994,181250,49354,18125000,0.0063626827,0.010785889,241.5,0.174037,-0.0018224741,591.623904466629,4.999869556717017,725,0.42880427837371826
0.9563972,0.096612,181500,48664,18150000,0.008416901,0.016493125,246.26,0.17381133,-0.0026692343,592.4533686637878,5.006731281556058,726,0.48369455337524414
0.4765637,0.104623996,181750,56730,18175000,0.008639695,0.0206794,247.53,0.1738362,-0.0011093982,593.2861993312836,5.595803009082431,727,0.6192759275436401
0.017095529,0.052484,182000,43815,18200000,0.004610707,0.019127421,250.0,0.17356439,-0.0026215455,594.0564448833466,4.781855454271399,728,0.9786640238016844
0.019358922,0.073236,182250,56482,18225000,0.0058838543,0.01959297,250.0,0.1731945,-0.0019265298,594.9507553577423,4.898242697279881,729,0.976129962131381
0.49733368,0.08552399,182500,50677,18250000,0.006727933,0.019708013,248.85,0.17234555,-0.0008619133,595.7212920188904,5.41524422811552,730,0.6125227510929108
1.8603613,0.087636,182750,57391,18275000,0.0069974773,0.012707588,242.13,0.17486392,-0.00078911305,596.5453917980194,4.949596915891564,731,0.3406139612197876
0.46831432,0.067432,183000,54692,18300000,0.0055370005,0.019685306,247.7,0.17613032,-0.0018913032,597.3147144317627,5.342466681635226,732,0.7127403914928436
0.37479228,0.068928,183250,55853,18325000,0.0057198503,0.019520981,247.83,0.17421494,-0.0015345201,598.1097116470337,5.3042802394471416,733,0.748938798904419
0.9766712,0.059756003,183500,55048,18350000,0.005038061,0.01760161,248.09,0.17228892,-0.0010889806,598.9040148258209,5.382520076451212,734,0.4631595015525818
1.6414067,0.093092,183750,39072,18375000,0.007326937,0.013268695,244.1,0.16957943,-0.002250317,599.6970038414001,5.207995504991512,735,0.448646605014801
0.022022411,0.051012002,184000,57323,18400000,0.0046367375,0.02236044,250.0,0.16893083,-0.0021027133,600.6569645404816,5.590109653928998,736,0.961565338075161
0.8779086,0.170916,184250,49520,18425000,0.01429523,0.018104825,246.93,0.16555586,-0.0018038474,601.4102921485901,5.450412809486122,737,0.4975430369377136
0.0201443,0.045552004,184500,46700,18450000,0.004185195,0.021404285,250.0,0.16370402,-0.001987686,602.238440990448,5.351070936427899,738,0.9682013504207134
0.019349162,0.068192,184750,56860,18475000,0.005656814,0.020830572,250.0,0.16195533,-0.0021920956,603.0925984382629,5.2076430093194945,739,0.9729803465306759
0.016997816,0.07323201,185000,55582,18500000,0.005935852,0.019902868,250.0,0.15719186,-0.0012704437,603.8644132614136,4.97571709823128,740,0.9755569696426392
0.014710334,0.046763994,185250,55187,18525000,0.0043258867,0.021754775,250.0,0.14934987,-0.0026910405,604.6429693698883,5.438693962091021,741,0.9745250772684813
0.0142811,0.05496,185500,56408,18550000,0.0048332224,0.020590134,250.0,0.14157423,-0.0026870212,605.4268643856049,5.147533876753309,742,0.9785139299929142
0.015304302,0.070292,185750,51432,18575000,0.0057448074,0.020662837,250.0,0.13434048,-0.002010474,606.1972343921661,5.1657091460169475,743,0.9766382537782192
0.97062445,0.15309599,186000,48767,18600000,0.011303691,0.017419918,248.15,0.12913176,-0.0016360495,607.0006058216095,5.34355783526134,744,0.4069212079048157
0.49585247,0.099564,186250,50767,18625000,0.00784031,0.018672533,248.95,0.12777944,-0.0011554698,607.8307614326477,5.144767314392177,745,0.5757462978363037
1.4690673,0.157816,186500,57675,18650000,0.012642836,0.01410984,247.31,0.12792622,-0.000981088,608.644211769104,5.021636955858547,746,0.4617713689804077
1.4270436,0.120356,186750,57054,18675000,0.008946782,0.014810117,246.86,0.12903956,-0.0024031177,609.4026262760162,5.161576641339751,747,0.47870731353759766
0.5025551,0.137988,187000,50296,18700000,0.0108022075,0.019380372,248.56,0.13035539,-0.0027130337,610.1707017421722,5.307024450688691,748,0.5900603532791138
0.9845251,0.059612,187250,54980,18725000,0.0051959427,0.016041005,247.63,0.13154164,-0.0012729099,610.9922795295715,4.97313417212332,749,0.4114372134208679
0.45626992,0.12717201,187500,55478,18750000,0.009962608,0.019979566,248.79,0.13537142,-0.0015017681,611.7721836566925,5.475911947998436,750,0.6276757419109344
0.46221668,0.047411997,187750,38569,18775000,0.0041965833,0.019083366,248.91,0.13979702,-0.0010184328,612.547162771225,5.249928892061148,751,0.6192568838596344
0.4040575,0.081108004,188000,57392,18800000,0.0065202564,0.019496387,249.02,0.14383823,-0.0021475116,613.515522480011,5.37371427796162,752,0.6954476535320282
0.6746737,0.116476,188250,55641,18825000,0.009574868,0.018989282,247.51,0.14586043,-0.0011046099,614.27188539505,5.724413910400647,753,0.7042774856090546
0.4474423,0.099507995,188500,50787,18850000,0.007944653,0.01883663,249.05,0.14710398,-0.002120461,615.0473685264587,5.202137666380268,754,0.6493628621101379
0.4692173,0.103712,188750,43987,18875000,0.008364098,0.01726829,249.11,0.15169962,-0.0023403724,615.8652009963989,4.827524499194132,755,0.6328901648521423
0.9879993,0.090596005,189000,37976,18900000,0.0072095124,0.017049894,247.52,0.1543458,-0.0004999697,616.7653064727783,5.201242952011659,756,0.42415136098861694
0.01360427,0.053244006,189250,57933,18925000,0.004784895,0.019142535,250.0,0.15705688,-0.002833399,617.7478516101837,4.785633943744857,757,0.9813103806227446
0.48725805,0.09905599,189500,56588,18950000,0.007628721,0.017615143,249.07,0.15851094,-0.000844544,618.5033357143402,4.89322443721745,758,0.6015517115592957
0.01768468,0.06228,189750,55475,18975000,0.005266291,0.019730294,250.0,0.16062877,-0.0016199477,619.2659616470337,4.9325734035004665,759,0.9795823097229004
0.49394065,0.072084,190000,51917,19000000,0.0060197585,0.017866047,249.32,0.15944254,-0.0012172288,620.0433008670807,4.971669713695176,760,0.6005538105964661
0.90052426,0.14534,190250,56577,19025000,0.011405142,0.016609162,248.02,0.15919642,-0.0005538225,620.850284576416,5.1303071619680205,761,0.5067788660526276
0.4412691,0.061700005,190500,55420,19050000,0.0053831725,0.018144112,248.68,0.16051635,-0.001531431,621.623129606247,5.025338357519927,762,0.655569463968277
0.5036343,0.118596,190750,23606,19075000,0.00947217,0.018642081,248.76,0.16137452,-0.00179289,622.4057376384735,5.1438323901386855,763,0.5896451473236084
0.016586103,0.155872,191000,46024,19100000,0.0117690815,0.021091143,250.0,0.16217749,0.0035814059,623.7914276123047,5.272785642721077,764,0.97775449603796
0.9811274,0.18464401,191250,57225,19125000,0.01434779,0.01739818,248.64,0.1592831,-0.0010568001,624.6576714515686,5.354128791505246,765,0.43284183740615845
0.46175942,0.111992,191500,58001,19150000,0.008743866,0.019036803,248.97,0.15855828,-0.0027430088,625.4151742458344,5.268610307373028,766,0.6374578475952148
0.014607109,0.076667994,191750,40397,19175000,0.006236906,0.021413386,250.0,0.1616274,-0.0016316269,626.1677694320679,5.353346331495668,767,0.9780455715954304
0.4931159,0.060487997,192000,55986,19200000,0.0052106185,0.018890759,249.16,0.15924388,-0.0011494348,627.1064608097076,5.224954050039157,768,0.5980960726737976
0.017116595,0.073796004,192250,57483,19225000,0.005807009,0.020352006,250.0,0.15798524,-0.0015024242,627.8800449371338,5.088001285107531,769,0.9779792688786983
0.47384834,0.045676,192500,56702,19250000,0.0042741443,0.018486178,247.64,0.15827124,-0.0013056083,628.639240026474,5.041780701545802,770,0.6128841042518616
0.014287713,0.061168004,192750,56064,19275000,0.0053892424,0.020832432,250.0,0.16087885,-0.0013914218,629.4085464477539,5.208108058015746,771,0.9815915860235691
0.013488097,0.060988,193000,56008,19300000,0.0052534137,0.021070912,250.0,0.15946272,-0.002465183,630.1963987350464,5.2677281977805,772,0.9817762896418571
0.93593913,0.07578,193250,50673,19325000,0.0060531935,0.017893383,245.59,0.1563127,-0.0017199531,630.9701728820801,5.337839305289727,773,0.4504590630531311
1.0148427,0.167564,193500,57963,19350000,0.013440845,0.017701486,246.15,0.15501413,-0.0010834632,631.7859337329865,5.298869244100251,774,0.39676350355148315
0.013515072,0.056243997,193750,54041,19375000,0.0049066315,0.02220871,250.0,0.15279011,-0.0026841976,632.5430376529694,5.552177428711523,775,0.9790875297039747
0.015283531,0.078584,194000,57505,19400000,0.0063616945,0.021138022,250.0,0.14517513,-0.0011982567,633.3302791118622,5.284505470498284,776,0.9783971793949604
0.46596605,0.105304,194250,48508,19425000,0.008242635,0.018500827,249.43,0.1384466,-0.0014105926,634.1028249263763,5.130499256430681,777,0.6393856704235077
0.491543,0.077144004,194500,57386,19450000,0.0062025096,0.017835494,249.42,0.13834234,-0.0013519416,634.941320180893,4.960055790625955,778,0.6135451197624207
1.8617706,0.080915995,194750,55691,19475000,0.006569353,0.01153521,241.95,0.14302662,-0.0022500711,635.695684671402,4.642669787766965,779,0.3360816240310669
0.016872268,0.086536005,195000,54343,19500000,0.00667826,0.021936543,250.0,0.14477661,-0.000272105,636.492213010788,5.484135732899722,780,0.9791059568524361
0.4547761,0.077948004,195250,56179,19525000,0.006396958,0.018289052,249.51,0.14095388,-0.0027452935,637.3140544891357,5.07851521585035,781,0.6340533792972565
0.014360093,0.053908,195500,50536,19550000,0.0048034824,0.021090942,250.0,0.13628954,-0.0017981933,638.120659828186,5.272735417512332,782,0.9835693445056677
