approxkl,n_updates,total_timesteps,ep_reward_mean,ep_len_mean,true_reward,policy_entropy,explained_variance,time_elapsed,serial_timesteps,value_loss,clipfrac,policy_loss,fps
0.01111015,3214,80350000,90.67974649137551,248.59,0.3642221,-4.9101458,0.9546331129968166,2576.5498266220093,803500,0.43176156,0.14918001,-9.504021e-05,55563
0.0179185,3215,80375000,89.36872474259755,245.91,0.36129847,-4.91735,0.9045557603240013,2577.33269906044,803750,1.0595455,0.224708,0.00027601336,53717
0.011027798,3216,80400000,89.2485733390991,247.11,0.36004594,-4.91875,0.9168869480490685,2578.1257956027985,804000,0.90238506,0.148924,7.2530565e-05,55259
0.015396314,3217,80425000,90.0495050988614,248.37,0.36137125,-4.9189615,0.9321688860654831,2578.899703502655,804250,0.7085137,0.20336,-0.0017641863,54522
0.027601635,3218,80450000,90.1739458297574,249.87,0.3603184,-4.923417,0.9581386111676693,2579.6845638751984,804500,0.4182012,0.26469198,0.005036964,53852
0.029976333,3219,80475000,89.69083571630873,246.36,0.36296284,-4.9230604,0.8967971950769424,2580.4723222255707,804750,1.0486845,0.30392,0.0038715235,53056
0.010196846,3220,80500000,90.66097581624999,250.0,0.36264387,-4.9227114,0.9803467858582735,2581.2653996944427,805000,0.19065042,0.14005598,-0.0007918469,54264
0.011661041,3221,80525000,90.61567068718294,247.81,0.36415884,-4.9271364,0.9265582486987114,2582.0535736083984,805250,0.8203419,0.16183199,-0.0015898919,54502
0.014109338,3222,80550000,88.65561347893905,244.63,0.3592423,-4.929897,0.8832785040140152,2582.8439223766327,805500,1.4190488,0.18071201,1.4183437e-05,54153
0.014064724,3223,80575000,89.67412188702903,248.25,0.35942286,-4.9313545,0.9134140238165855,2583.6320037841797,805750,0.9674387,0.179804,-0.0013000432,53444
0.017934952,3224,80600000,90.73426426703692,249.18,0.36362863,-4.9340744,0.9444226287305355,2584.4202015399933,806000,0.55124027,0.216928,0.0014029986,46800
0.010873854,3225,80625000,89.35228705686663,248.58,0.35880634,-4.938652,0.9695211444050074,2585.2762422561646,806250,0.31469363,0.141136,-0.0011328101,54249
0.015120357,3226,80650000,89.87062680532341,248.57,0.3608674,-4.9453807,0.9705609772354364,2586.0599699020386,806500,0.32824394,0.18936,0.0010787206,53615
0.014250609,3227,80675000,91.88001110783254,249.72,0.36719382,-4.9495716,0.9411510489881039,2586.8508710861206,806750,0.5891694,0.18792799,-0.00085634954,55275
0.012769994,3228,80700000,90.02255535350065,247.41,0.36161262,-4.950671,0.7871624082326889,2587.6396267414093,807000,3.9922142,0.17346399,-0.0017303095,53186
0.010448029,3229,80725000,90.82822931138857,248.45,0.3644796,-4.9459434,0.9264840632677078,2588.4486589431763,807250,0.7715925,0.142416,-0.001945933,54511
0.008637056,3230,80750000,90.31654981097847,247.16,0.3643187,-4.940886,0.9568626880645752,2589.2384943962097,807500,0.5099553,0.117868006,-0.0019298692,54831
0.022600936,3231,80775000,90.79945840011642,248.18,0.3643549,-4.936553,0.9306594803929329,2590.018387079239,807750,0.79552615,0.25421602,0.0018057118,55405
0.011601002,3232,80800000,91.72782886629925,249.77,0.36655778,-4.9350133,0.9533441141247749,2590.7910449504852,808000,0.45443568,0.13749199,-0.0023696334,56276
0.024179984,3233,80825000,91.76368976504949,250.0,0.3670548,-4.9338393,0.9813122358173132,2591.56037068367,808250,0.21553245,0.272876,0.0071270885,55576
0.019017521,3234,80850000,92.5830767339751,250.0,0.3703323,-4.932107,0.984296103939414,2592.3282418251038,808500,0.14387658,0.24409601,0.0043362724,50379
0.029564163,3235,80875000,91.80694038374494,248.58,0.36845407,-4.929706,0.9644550122320652,2593.1410262584686,808750,0.38074088,0.309496,0.0077661984,53934
0.01608882,3236,80900000,89.95337286806782,247.05,0.36185148,-4.9288454,0.8927783593535423,2593.9366204738617,809000,1.2636703,0.20534799,-0.0013150305,55562
0.0118284505,3237,80925000,90.29863737945284,249.48,0.3609911,-4.931294,0.9549482762813568,2594.709332227707,809250,0.47373232,0.15664801,-0.00072105054,53853
0.01802418,3238,80950000,91.23792129605135,245.86,0.36778513,-4.930251,0.9417673982679844,2595.502177000046,809500,0.80620253,0.21119198,0.00028699863,55610
0.012390168,3239,80975000,89.447028273982,245.65,0.3621683,-4.925022,0.906440369784832,2596.2776305675507,809750,1.1113495,0.16518399,-0.00042278477,55070
0.02438154,3240,81000000,90.6922125528453,247.8,0.36546445,-4.9172306,0.9372865036129951,2597.053760290146,810000,0.6375929,0.285192,0.0033372014,54865
0.04825639,3241,81025000,89.70852214390631,247.7,0.36181402,-4.9106092,0.93210469186306,2597.8348140716553,810250,0.6778998,0.400196,0.011738839,54504
0.0258784,3242,81050000,90.29166686087149,250.0,0.36116663,-4.905843,0.9816093407571316,2598.615774154663,810500,0.1854982,0.282408,0.0075492016,54456
0.011871089,3243,81075000,91.01231359993108,249.48,0.36386698,-4.901905,0.945842768996954,2599.408440351486,810750,0.52119845,0.160004,-0.00041490124,54167
0.071578994,3244,81100000,90.6024729245706,249.26,0.36183664,-4.896857,0.9360509663820267,2600.193906068802,811000,0.7149263,0.46613997,0.012083495,53632
0.046313964,3245,81125000,92.49826586165408,250.0,0.36999306,-4.8925505,0.9792931489646435,2600.9828794002533,811250,0.18766324,0.404624,0.019214535,53963
0.015549973,3246,81150000,90.13126606245147,247.14,0.3632347,-4.8886766,0.8995916470885277,2601.7671859264374,811500,1.0280322,0.21776,-0.00067943725,55259
0.014128955,3247,81175000,89.73687173325862,248.53,0.3606834,-4.8880234,0.9412279278039932,2602.5419697761536,811750,0.6046791,0.18653199,0.0012484312,53677
0.016189294,3248,81200000,86.74678820272703,245.32,0.35024044,-4.889414,0.8329635262489319,2603.333629131317,812000,2.0536885,0.21166399,-0.0006700634,54427
0.02683874,3249,81225000,89.93071886052297,248.64,0.36103022,-4.892602,0.9763861205428839,2604.1196801662445,812250,0.26021862,0.31161198,0.010417623,53286
0.009891299,3250,81250000,89.30418602807578,247.92,0.35871893,-4.8950706,0.9173163175582886,2604.9245834350586,812500,0.89824355,0.132144,-0.0023390686,55300
0.008579109,3251,81275000,89.50860982086698,247.16,0.36057612,-4.897738,0.9134663939476013,2605.7037057876587,812750,0.90559655,0.116536,-0.002429768,53318
0.012393871,3252,81300000,90.17603870058986,249.62,0.360463,-4.8971972,0.9612607024610043,2606.492726802826,813000,0.39423442,0.163928,-0.0011371933,53504
0.012682514,3253,81325000,90.80087529700569,248.56,0.36476418,-4.8973217,0.9569202214479446,2607.2803688049316,813250,0.44545382,0.160216,-9.5020405e-05,52492
0.023408692,3254,81350000,92.50415464848382,250.0,0.3700166,-4.8943124,0.9835652653127909,2608.0755422115326,813500,0.15898944,0.257636,0.008078726,55545
0.040495753,3255,81375000,89.58033398881001,241.32,0.36583245,-4.8951864,0.7528478354215622,2608.8520843982697,813750,2.9843524,0.359136,0.0039033797,53830
0.02520882,3256,81400000,91.26728672445053,249.61,0.3648105,-4.896988,0.9397119134664536,2609.633020877838,814000,0.60177016,0.276144,0.0004128223,55261
0.021519508,3257,81425000,90.80254984489933,248.8,0.36347324,-4.898731,0.9651071391999722,2610.4146134853363,814250,0.37973943,0.247176,0.0034409773,55502
0.033233877,3258,81450000,90.95976269812905,250.0,0.36383906,-4.9008303,0.9845954105257988,2611.1853590011597,814500,0.15274045,0.35849196,0.013556791,55392
0.025196576,3259,81475000,91.68825776625046,249.6,0.3660499,-4.901289,0.9260429367423058,2611.9630534648895,814750,0.78120744,0.262848,-0.0007445505,55658
0.025688013,3260,81500000,92.0128466183829,250.0,0.3680514,-4.902732,0.9837436489760876,2612.7341589927673,815000,0.15623538,0.28852,0.007702455,54194
0.022037389,3261,81525000,90.44797490568162,248.67,0.3616532,-4.902056,0.8939304128289223,2613.523379802704,815250,1.1839951,0.252644,0.0004747733,47830
0.016509447,3262,81550000,91.87370969817349,247.28,0.3693968,-4.9011517,0.9178439602255821,2614.3622603416443,815500,0.89263266,0.214112,0.00020250352,53922
0.019702697,3263,81575000,91.97083374181821,248.83,0.36763772,-4.901468,0.9152147620916367,2615.151111602783,815750,0.9092566,0.230492,0.0012847699,52947
0.01498947,3264,81600000,91.6320607089391,249.77,0.36615878,-4.9008293,0.9599925503134727,2615.9459166526794,816000,0.40106392,0.19762799,0.000730252,52879
0.011105528,3265,81625000,92.12295040326484,250.0,0.3684918,-4.8987565,0.982953267171979,2616.7422499656677,816250,0.15451697,0.15862799,-0.00027972352,55290
0.009875971,3266,81650000,91.67370340681956,250.0,0.3666948,-4.8991823,0.982347721233964,2617.5233483314514,816500,0.16356081,0.135728,-0.00083939685,54743
0.012749647,3267,81675000,90.91199553967598,248.59,0.3649792,-4.901585,0.9577466659247875,2618.3091604709625,816750,0.42531595,0.174896,0.0008428634,54092
0.0255822,3268,81700000,90.39919143108433,249.02,0.36176482,-4.897031,0.9622326083481312,2619.0973749160767,817000,0.40846124,0.28916797,0.0050739767,54489
0.023009505,3269,81725000,91.2419583219802,250.0,0.36496782,-4.8921804,0.9838152192533016,2619.899592399597,817250,0.1544564,0.270884,0.008915512,53665
0.02207991,3270,81750000,90.13088427484035,250.0,0.36052346,-4.889053,0.9819813724607229,2620.7049639225006,817500,0.17756271,0.26413202,0.008132322,51880
0.012099367,3271,81775000,92.31670567409004,250.0,0.36926684,-4.888953,0.9843452293425798,2621.515391588211,817750,0.1537174,0.160924,0.0010755045,54712
0.022908527,3272,81800000,91.17168413439438,250.0,0.36468676,-4.892108,0.9828686788678169,2622.2943007946014,818000,0.15827242,0.260212,0.008172951,54444
0.027913943,3273,81825000,91.52544200220058,248.58,0.36743852,-4.8937254,0.9513793662190437,2623.0831100940704,818250,0.47562617,0.28611198,0.0068803383,55550
0.01841856,3274,81850000,92.66203343833995,250.0,0.37064812,-4.8944693,0.9839187804609537,2623.8540003299713,818500,0.15348378,0.23496,0.005164235,47767
0.050064217,3275,81875000,91.01951764896279,248.59,0.36553714,-4.8937254,0.9418557360768318,2624.706869125366,818750,0.6122217,0.42319998,0.01274571,54790
0.01940893,3276,81900000,91.39078263895527,249.35,0.36545238,-4.8918962,0.94289406016469,2625.484410047531,819000,0.57046217,0.24930401,0.00025441815,53137
0.026538733,3277,81925000,90.24580318792636,247.76,0.36244276,-4.88976,0.8997917845845222,2626.275041103363,819250,1.017228,0.28716,0.003053834,53748
0.020615716,3278,81950000,91.55515834498263,250.0,0.36622065,-4.8889756,0.984614372253418,2627.0629937648773,819500,0.14786014,0.24938802,0.0052855113,54482
0.020708608,3279,81975000,92.36742463742522,250.0,0.36946973,-4.888646,0.9860996678471565,2627.8434450626373,819750,0.123551324,0.231868,0.0052129924,52305
0.038246363,3280,82000000,90.61149373970198,247.98,0.3648185,-4.890447,0.9267774224281311,2628.645713329315,820000,0.7069912,0.33058006,0.005031601,54627
0.019485263,3281,82025000,91.78960441898103,250.0,0.3671584,-4.890188,0.9830469116568565,2629.441442489624,820250,0.15997809,0.24746001,0.0045085107,55907
0.015362452,3282,82050000,89.16417193417342,245.74,0.36132193,-4.891967,0.8914289698004723,2630.216492652893,820500,1.2466788,0.191116,0.00084418117,54346
0.016732294,3283,82075000,90.856351978569,248.58,0.36477572,-4.894122,0.9601244889199734,2631.0066571235657,820750,0.40785003,0.19588399,0.0010415781,54828
0.01264624,3284,82100000,89.99545311597994,245.7,0.36451235,-4.896909,0.8860966563224792,2631.79155421257,821000,1.2864469,0.16982,-0.0009644446,54344
0.01661136,3285,82125000,91.78331085299658,247.63,0.3695518,-4.8980885,0.9211127236485481,2632.582311630249,821250,0.81512773,0.19353199,-0.0010228405,53287
0.015185552,3286,82150000,90.7667804126296,248.58,0.36442816,-4.8967977,0.970131253823638,2633.3771200180054,821500,0.31240425,0.20591597,0.001101962,54829
0.016514812,3287,82175000,90.82247842806537,247.48,0.36456472,-4.8933716,0.9023648872971535,2634.161520719528,821750,1.180703,0.21392,-0.0006308091,53885
0.030853864,3288,82200000,90.13212152791675,248.99,0.3613284,-4.8869143,0.9522070623934269,2634.9458599090576,822000,0.5020386,0.30850798,0.0052606976,51742
0.018944342,3289,82225000,90.68035259083888,246.99,0.36404005,-4.8805146,0.9074871838092804,2635.750603199005,822250,1.0878541,0.24807599,-0.0010741267,54455
0.017340528,3290,82250000,90.98899032632434,250.0,0.36395597,-4.8773365,0.9870007243007421,2636.534789800644,822500,0.12989447,0.217908,0.004607768,54331
0.0118441675,3291,82275000,90.95660904965509,248.58,0.3651955,-4.8769217,0.9649921879172325,2637.318000793457,822750,0.374146,0.16284001,-0.001024584,53409
0.023305643,3292,82300000,92.19257131522404,249.2,0.36909717,-4.878886,0.9454636350274086,2638.120968103409,823000,0.5441796,0.253472,0.0019195806,47294
0.04604757,3293,82325000,90.80822932600044,245.84,0.36751097,-4.882608,0.8754272758960724,2638.9672906398773,823250,1.3639414,0.38251203,0.0053276913,55266
0.0710732,3294,82350000,91.31581861455983,247.51,0.3687126,-4.883167,0.9449753761291504,2639.7422230243683,823500,0.520436,0.42648402,0.011036105,55826
0.043382354,3295,82375000,88.93383671808871,246.03,0.35765013,-4.883401,0.9107501953840256,2640.5138561725616,823750,1.293456,0.37682,0.0057492303,55451
0.016923111,3296,82400000,90.80008527247351,248.3,0.36395833,-4.882147,0.9165474772453308,2641.2869057655334,824000,0.9290513,0.202324,0.00052783836,54013
0.02047601,3297,82425000,91.10061746704814,248.57,0.36589003,-4.8809195,0.9459859915077686,2642.0709495544434,824250,0.5331679,0.233452,0.00074567134,55088
0.01951405,3298,82450000,90.39660766422588,246.59,0.36350226,-4.8832254,0.8519010692834854,2642.842844247818,824500,1.710589,0.24184799,0.0007895535,55975
0.018932333,3299,82475000,88.60449524321594,246.3,0.35783586,-4.884593,0.9068563729524612,2643.6201984882355,824750,1.1470579,0.211864,0.0011452485,55263
0.010040747,3300,82500000,89.50793828375113,246.18,0.36162046,-4.8847103,0.8862393200397491,2644.392514228821,825000,1.2975814,0.13382001,-0.00024012565,53746
0.008192391,3301,82525000,89.23621425856487,244.6,0.3612258,-4.8877516,0.8764504864811897,2645.1841502189636,825250,1.6347071,0.105996,-0.0013794072,55123
0.013278539,3302,82550000,89.46510107200935,245.36,0.36229384,-4.889333,0.874925509095192,2645.9606223106384,825500,1.4840873,0.17402,-0.0011414323,54694
0.009652289,3303,82575000,90.75825144648087,248.91,0.36307198,-4.8898745,0.9267807751893997,2646.737044095993,825750,0.793395,0.12901601,-0.0020810908,52154
0.009829483,3304,82600000,90.61587810803263,248.57,0.36412853,-4.889602,0.9512508511543274,2647.540606021881,826000,0.5297042,0.136008,-0.0012817584,55409
0.015191676,3305,82625000,89.92098454173887,246.59,0.36312386,-4.8906336,0.8678361177444458,2648.311853647232,826250,1.5125259,0.19529599,-0.0011823158,55413
0.020732861,3306,82650000,90.4561212068511,248.26,0.3621266,-4.893819,0.8946017175912857,2649.0903294086456,826500,1.1767037,0.24350397,-0.000118424025,55106
0.016677473,3307,82675000,88.25043559873943,245.43,0.35610688,-4.8923182,0.8615310043096542,2649.8703145980835,826750,1.8375021,0.21005599,-0.0013398094,43568
0.015750082,3308,82700000,90.23009516502258,245.8,0.3654385,-4.8889704,0.9042903706431389,2650.7614030838013,827000,1.0623538,0.191428,-0.00051105453,54682
0.031939946,3309,82725000,91.7938494443561,249.42,0.36609524,-4.884482,0.89222102612257,2651.5594704151154,827250,1.1113663,0.27067202,-0.0009965015,54196
0.019072521,3310,82750000,91.40427567027102,250.0,0.36561707,-4.881017,0.9824696965515614,2652.3607108592987,827500,0.17195687,0.243592,0.006139214,43960
0.009602132,3311,82775000,91.61668580558366,247.9,0.36698946,-4.8823237,0.8891865983605385,2653.248259305954,827750,1.2222673,0.128572,-0.002628769,54475
0.01403142,3312,82800000,89.88795404337347,247.45,0.36174995,-4.883818,0.9027319252490997,2654.0239346027374,828000,1.0406861,0.16160402,-0.0031026036,46365
0.018083392,3313,82825000,90.10173564172524,247.34,0.363189,-4.8857813,0.8823523297905922,2654.873552799225,828250,1.1553018,0.21041203,-0.00011152646,46710
0.012648471,3314,82850000,90.93975311807095,249.37,0.363572,-4.889245,0.9320206046104431,2655.7328662872314,828500,0.6504694,0.16298,-0.0022264994,55211
0.01749828,3315,82875000,89.67207802219694,247.11,0.36179626,-4.892569,0.9073400348424911,2656.508140563965,828750,0.95195884,0.21562,0.0022958831,54952
0.016409166,3316,82900000,88.97268590596941,248.58,0.3574265,-4.8952074,0.9708934053778648,2657.2886488437653,829000,0.32112965,0.196132,0.0012619013,54104
0.021033667,3317,82925000,90.00131414781295,248.58,0.36138636,-4.895864,0.9672509990632534,2658.0696034431458,829250,0.35376686,0.23973599,0.0038534545,55949
0.011490631,3318,82950000,90.07649436914907,248.32,0.36102855,-4.894553,0.9142387211322784,2658.83375954628,829500,0.9419678,0.15617199,-0.0010839872,55054
0.01639145,3319,82975000,87.23558727237494,238.85,0.36227787,-4.895018,0.7900507748126984,2659.6164841651917,829750,2.8048217,0.194492,-0.00022623388,54742
0.008233729,3320,83000000,89.41021548128148,243.99,0.3642176,-4.894104,0.8399550020694733,2660.410740375519,830000,1.8323777,0.110988006,-0.0020843542,30558
0.012027809,3321,83025000,87.84011457869957,244.24,0.35792214,-4.8937917,0.845506489276886,2661.5513343811035,830250,1.8171831,0.143604,0.00019061562,56918
0.019396499,3322,83050000,84.92825809006696,239.0,0.34955066,-4.8943477,0.8355473130941391,2662.3120131492615,830500,2.68276,0.225372,0.0021366675,45575
0.008161226,3323,83075000,87.4419226113669,242.81,0.35774568,-4.8938217,0.8132860511541367,2663.1778643131256,830750,2.2697346,0.10813999,-0.0012430197,56787
0.010834382,3324,83100000,86.6619481318153,239.44,0.35820118,-4.895684,0.7936549782752991,2663.942538022995,831000,2.72188,0.13966799,-0.00038840304,54688
0.015779322,3325,83125000,88.00500700234552,244.89,0.3571043,-4.8985143,0.8876469060778618,2664.729695558548,831250,1.4356191,0.18281999,0.0010016836,55899
0.011158335,3326,83150000,86.87489222533114,240.42,0.3585651,-4.899951,0.8208261579275131,2665.5132434368134,831500,2.3746505,0.136488,-0.0011580881,56142
0.008859269,3327,83175000,87.82399653744156,242.82,0.3582853,-4.9018393,0.8503842353820801,2666.2948138713837,831750,2.1058574,0.11644,-0.0016621936,50241
0.01639394,3328,83200000,88.28330325263146,245.74,0.3579939,-4.90508,0.9006958827376366,2667.1235523223877,832000,1.1491439,0.182548,0.0009349079,55593
0.019213045,3329,83225000,86.79839827490378,241.36,0.35563025,-4.905903,0.8085638731718063,2667.89613366127,832250,2.5921474,0.24698,0.002495703,53503
0.029667255,3330,83250000,84.39041764324688,238.67,0.348979,-4.9030714,0.8120425492525101,2668.6868019104004,832500,2.9428036,0.30084798,0.0049793245,54352
0.006992643,3331,83275000,88.1978673508484,245.47,0.35644495,-4.8997884,0.8630436062812805,2669.4685049057007,832750,1.7084339,0.089104004,-0.0019573437,55905
0.011248203,3332,83300000,88.5944890576799,246.2,0.35856083,-4.901062,0.9009164795279503,2670.238406419754,833000,1.2302836,0.15531601,0.00040672618,55570
0.016777527,3333,83325000,88.73812947808328,244.43,0.36099344,-4.9021235,0.9324180781841278,2671.0210342407227,833250,0.948164,0.19999999,0.0027481092,44831
0.017521415,3334,83350000,82.91927687544958,233.54,0.3496828,-4.9032965,0.7109130620956421,2671.911077260971,833500,4.783389,0.212424,0.0038949847,51403
0.016592335,3335,83375000,83.51949885925714,233.69,0.3509778,-4.9045534,0.7693125456571579,2672.7156183719635,833750,4.101269,0.1616,0.00043030246,55504
0.013421197,3336,83400000,86.09275097378836,239.94,0.35151696,-4.904531,0.8018424957990646,2673.4836089611053,834000,3.1218684,0.15874799,0.0008285972,55368
0.021255711,3337,83425000,86.69926632252988,241.99,0.3546094,-4.9044065,0.9007459282875061,2674.259080171585,834250,1.6170475,0.240712,0.0034123058,53692
0.009285318,3338,83450000,86.97538742251928,242.45,0.35535854,-4.9026475,0.8496983647346497,2675.046221971512,834500,2.1261184,0.122884,-0.0017315764,54512
0.01711737,3339,83475000,88.0981066016934,244.01,0.3590324,-4.8989053,0.88222486525774,2675.827559709549,834750,1.4751157,0.191336,0.0010570504,49283
0.011301359,3340,83500000,88.66612656721409,244.91,0.35988405,-4.896983,0.8765052407979965,2676.6633882522583,835000,1.5396154,0.152576,0.0011547835,54655
0.009033671,3341,83525000,91.1363562993356,250.0,0.36454543,-4.896962,0.9781331103295088,2677.438742876053,835250,0.24124399,0.124083996,-0.00035735412,53324
0.014913288,3342,83550000,84.35438341541332,240.61,0.34633774,-4.8981385,0.8189103454351425,2678.2243700027466,835500,2.772842,0.17198,0.0019077978,55608
0.008256597,3343,83575000,87.5654034851359,244.29,0.35650897,-4.896691,0.9175393134355545,2678.995351076126,835750,1.1209848,0.112192,-0.0012696546,54467
0.017149096,3344,83600000,87.34825611037085,243.14,0.35557714,-4.8959603,0.8191063404083252,2679.777390241623,836000,2.2881262,0.210892,0.0008516408,53324
0.011250737,3345,83625000,87.32019401043726,242.84,0.35748038,-4.8952246,0.867099866271019,2680.5678083896637,836250,1.7247665,0.15461999,-0.000188405,52575
0.018867923,3346,83650000,87.14292692539573,240.33,0.3577598,-4.8960247,0.856266126036644,2681.365362405777,836500,2.2306306,0.21449599,0.0019022655,54166
0.00983085,3347,83675000,87.01548930775724,241.25,0.35636723,-4.8978434,0.8906619399785995,2682.1590209007263,836750,1.8109722,0.13516,-0.000376682,48175
0.00790338,3348,83700000,89.17312460598245,245.82,0.36157036,-4.9007187,0.9058685377240181,2683.010680437088,837000,1.095564,0.099648,-0.0022000924,55062
0.008301465,3349,83725000,88.11236974366854,245.34,0.35662186,-4.902375,0.8879008367657661,2683.813029527664,837250,1.3309349,0.108304,-0.0017093078,53909
0.0103355395,3350,83750000,87.37910095787186,244.23,0.35601375,-4.9014077,0.8689893633127213,2684.597621679306,837500,1.6931394,0.13879599,8.6204076e-05,54758
0.013233316,3351,83775000,85.18763445903569,240.52,0.350967,-4.8999333,0.8078072816133499,2685.3768615722656,837750,2.7426853,0.167532,0.002266144,54290
0.010639105,3352,83800000,88.02009960967611,245.33,0.3565916,-4.900277,0.8809002190828323,2686.164272069931,838000,1.4970672,0.14324799,-0.001081807,53279
0.013115573,3353,83825000,86.48275983444415,241.95,0.35483286,-4.8997927,0.869914710521698,2686.959290742874,838250,1.817131,0.16638002,0.0018445973,53800
0.00853911,3354,83850000,87.58549263740802,244.23,0.35652196,-4.8993926,0.9053120985627174,2687.7530703544617,838500,1.264432,0.11676,-0.0010715851,47775
0.009361173,3355,83875000,85.21989635582695,240.37,0.35116497,-4.899607,0.843427985906601,2688.5944440364838,838750,2.1846366,0.12857199,-0.0014724705,55197
0.005766683,3356,83900000,84.13765223844588,237.63,0.34766915,-4.9010205,0.7484681904315948,2689.3822181224823,839000,3.7576652,0.07116799,-0.001094445,54967
0.008388913,3357,83925000,88.89886897425866,247.32,0.35688144,-4.904756,0.8990327417850494,2690.1572427749634,839250,1.1923525,0.112756,-0.0032388747,53864
0.012613775,3358,83950000,90.00988302657875,248.16,0.36135536,-4.9120474,0.9316292926669121,2690.939977645874,839500,0.7435249,0.173304,-0.001055927,54629
0.013198568,3359,83975000,89.07961114902544,247.15,0.35932535,-4.9154043,0.939153578132391,2691.72238779068,839750,0.68225324,0.181752,0.00019536268,36519
0.013254392,3360,84000000,88.15992256145022,247.76,0.35421836,-4.917539,0.9262580499053001,2692.7250714302063,840000,0.8056914,0.16698,0.00068539474,54710
0.023965325,3361,84025000,88.61968286500371,249.03,0.3552274,-4.919011,0.9384156875312328,2693.497300863266,840250,0.5863997,0.259008,0.0046059918,55607
0.029926723,3362,84050000,86.90859983193252,240.89,0.3563808,-4.917611,0.829682245850563,2694.271548509598,840500,2.2676215,0.30089203,0.0040082694,54755
0.015802586,3363,84075000,88.48671863906144,247.11,0.35705745,-4.9145794,0.9466041028499603,2695.0537769794464,840750,0.6039901,0.200208,0.0022959313,53563
0.026741127,3364,84100000,88.02051813366154,246.73,0.35454142,-4.910716,0.8824733644723892,2695.8390324115753,841000,1.3328804,0.282444,0.0036628214,52832
0.018489888,3365,84125000,87.75634021885577,245.24,0.3564734,-4.9076834,0.8728083074092865,2696.6320202350616,841250,1.3311846,0.235652,0.00064862566,54070
0.01973049,3366,84150000,88.8357250171236,247.95,0.35663036,-4.9036365,0.8722525537014008,2697.422901391983,841500,1.2873471,0.230044,-0.0002832688,55375
0.033099093,3367,84175000,88.93546004771036,248.52,0.35731757,-4.899932,0.9399617798626423,2698.193610429764,841750,0.5622705,0.356804,0.009103291,54602
0.02895588,3368,84200000,86.48308382678951,241.77,0.35540044,-4.894358,0.8759600445628166,2698.981085538864,842000,1.5785643,0.30233198,0.006203467,54573
0.015732568,3369,84225000,86.50336909645819,245.79,0.34995005,-4.8908954,0.9050970077514648,2699.761916399002,842250,1.0624335,0.196436,0.0015562477,54568
0.009401685,3370,84250000,88.7536418779369,247.14,0.35809734,-4.891828,0.9580315575003624,2700.542465686798,842500,0.44827232,0.117383994,-7.014423e-05,53500
0.010125881,3371,84275000,86.75391123043548,243.19,0.3551018,-4.8943696,0.858013391494751,2701.33012342453,842750,1.3744555,0.13715601,-0.0009509219,55566
0.017867057,3372,84300000,87.34128402317467,246.87,0.35245544,-4.8958344,0.8820963278412819,2702.102685213089,843000,1.1319449,0.21391602,0.00017082795,54362
0.061311364,3373,84325000,90.72767508140038,248.4,0.36397207,-4.896711,0.9214461967349052,2702.8797051906586,843250,0.7095903,0.40176,0.014772798,55250
0.054309804,3374,84350000,89.63534810185796,250.0,0.3585414,-4.896111,0.971388665959239,2703.6571700572968,843500,0.25424966,0.38503602,0.028305631,53802
0.016074514,3375,84375000,88.14018164228123,248.59,0.3539163,-4.894241,0.9639140740036964,2704.441251516342,843750,0.3507405,0.188688,0.0024296436,55966
0.018175546,3376,84400000,87.6456734629802,249.33,0.3500116,-4.8937335,0.922741524875164,2705.2077548503876,844000,0.82662237,0.22280002,-0.0007133166,54890
0.024431683,3377,84425000,88.87946274530194,250.0,0.35551786,-4.893493,0.977800527587533,2705.9816217422485,844250,0.20012334,0.283984,0.009637976,54671
0.013837298,3378,84450000,87.65107034262707,249.57,0.35041708,-4.8929853,0.9446211457252502,2706.7607197761536,844500,0.54581904,0.18482003,0.0009295529,48946
0.015879061,3379,84475000,88.30144579379623,247.18,0.35592437,-4.8925753,0.9631676562130451,2707.596237182617,844750,0.4363881,0.211048,0.0017265242,55201
0.010291031,3380,84500000,88.06234251629539,249.59,0.35201034,-4.892802,0.9346885457634926,2708.368934392929,845000,0.6535167,0.13949999,-0.00058520504,55066
0.035389446,3381,84525000,90.15527156619432,250.0,0.3606211,-4.893026,0.9784218762069941,2709.1457703113556,845250,0.21957144,0.339388,0.014811106,53489
0.016518248,3382,84550000,87.86237634524092,248.18,0.35204986,-4.894057,0.903690978884697,2709.9435172080994,845500,1.0021912,0.215524,0.00048639122,53933
0.013982125,3383,84575000,88.38667835695145,247.52,0.35422528,-4.8944807,0.8617198914289474,2710.736818790436,845750,1.4956248,0.18163201,-0.0011832924,55359
0.013534395,3384,84600000,85.61843164948282,243.53,0.34830314,-4.892057,0.8051879107952118,2711.5193853378296,846000,2.3766446,0.178324,-0.0017571105,54059
0.0224316,3385,84625000,88.77279050165947,249.16,0.35564363,-4.8892903,0.957111157476902,2712.3046264648438,846250,0.43191466,0.260212,0.0031699794,55209
0.013435301,3386,84650000,89.4589038075169,248.2,0.35894504,-4.88805,0.9287122711539268,2713.074895620346,846500,0.7327471,0.18054798,-0.0018514954,55360
0.013789569,3387,84675000,88.92019985922059,249.61,0.35545212,-4.888771,0.9534322842955589,2713.843083381653,846750,0.47645944,0.183912,-0.0018110492,54814
