value_loss,policy_loss,n_updates,total_timesteps,serial_timesteps,ep_reward_mean,time_elapsed,true_reward,clipfrac,explained_variance,ep_len_mean,fps,policy_entropy,approxkl
0.2920363,-0.0015848845,374,9350000,93500,28.35162701867932,279.74378967285156,0.121570595,0.143224,0.37834590673446655,232.99,74784,3.9254334,0.010489649
0.15138984,-0.0029057427,375,9375000,93750,29.769234856088588,280.47150349617004,0.12038865,0.12801601,0.6158381104469299,246.64,75209,3.925959,0.0094594285
0.011670987,-0.0020793485,376,9400000,94000,30.59851719793085,281.18874645233154,0.12239407,0.08768,0.9451589770615101,250.0,76015,3.9243684,0.006889871
0.32683232,-0.003407718,377,9425000,94250,28.331461931631893,281.8908894062042,0.12246733,0.14356801,0.37777459621429443,230.68,72533,3.9205978,0.010505224
0.07761668,-0.0020657566,378,9450000,94500,30.704929194178767,282.628821849823,0.12479559,0.099988,0.7053913772106171,246.02,73201,3.9162107,0.007521776
0.10444826,-0.0019558824,379,9475000,94750,30.87576251654129,283.331342458725,0.12516972,0.07585201,0.6074607968330383,246.2,70557,3.9095783,0.0060262727
0.33800322,-0.0030726395,380,9500000,95000,28.938986280108274,284.08518981933594,0.12399792,0.11724,0.4113765358924866,232.81,69579,3.89955,0.008640688
0.2969057,-0.0025014714,381,9525000,95250,29.904200610507104,284.8308606147766,0.1243824,0.06942799,0.5254884958267212,239.11,71114,3.89424,0.0056696227
0.24012992,-0.0026945006,382,9550000,95500,30.05303598809667,285.574031829834,0.12319213,0.11484001,0.5707613825798035,242.44,71631,3.892283,0.008370502
0.21395524,-0.0025852683,383,9575000,95750,29.874022662464412,286.3030467033386,0.12415664,0.116268,0.497392475605011,240.02,72996,3.8906808,0.008415381
0.3525942,-0.002903035,384,9600000,96000,30.230986369011518,287.03645730018616,0.123309076,0.1073,0.4163200259208679,243.0,75834,3.8867736,0.008151024
0.26525778,-0.0027040737,385,9625000,96250,29.835077930477418,287.7472789287567,0.12317278,0.120096005,0.5015097260475159,240.95,75801,3.8848157,0.00886094
0.047460027,-0.0019985712,386,9650000,96500,30.93848653796531,288.4530484676361,0.12422779,0.11158399,0.8083110749721527,248.93,71783,3.8813717,0.008690011
0.4438215,-0.0024797153,387,9675000,96750,28.62893018112256,289.1820991039276,0.122724384,0.130836,0.36441129446029663,231.84,71570,3.8770833,0.009357804
0.29302827,-0.0025779703,388,9700000,97000,29.311884756396175,289.90475249290466,0.12343657,0.1279,0.4399762749671936,236.88,71703,3.878549,0.009296685
0.22315452,-0.0022231354,389,9725000,97250,29.966413752154914,290.6361629962921,0.12382047,0.086736,0.4960576891899109,241.15,72248,3.8792622,0.006609276
0.42987102,-0.0024434559,390,9750000,97500,28.081184994283976,291.3690962791443,0.123588815,0.110599995,0.30102986097335815,226.51,71961,3.8786492,0.007929986
0.39200497,-0.0032813963,391,9775000,97750,29.154975101025922,292.1176838874817,0.12356209,0.116776004,0.3615719676017761,234.45,70792,3.879181,0.008861913
0.2991359,-0.0019410221,392,9800000,98000,29.419682110215874,292.8393659591675,0.12375076,0.094076,0.42177385091781616,236.51,72678,3.88074,0.00692591
0.23146741,-0.00262642,393,9825000,98250,29.82539434366874,293.561185836792,0.12401574,0.110708,0.5957106649875641,239.65,74294,3.881157,0.008179848
0.37865934,-0.002509387,394,9850000,98500,27.851569431940298,294.2722911834717,0.122836195,0.110860005,0.3924393653869629,226.54,74659,3.8792381,0.008983143
0.23644602,-0.0025629392,395,9875000,98750,29.80251287991472,294.9821457862854,0.12402255,0.13774799,0.5218869149684906,239.6,74908,3.8779216,0.010411833
0.4057235,-0.0019157913,396,9900000,99000,28.65511359073115,295.6899597644806,0.122707285,0.13805601,0.3558359742164612,232.07,73628,3.8760982,0.010207541
0.56741613,-0.0015991203,397,9925000,99250,27.893407819757705,296.4006052017212,0.12258839,0.068636,0.3144557476043701,225.35,73494,3.8725944,0.0056717265
0.28412735,-0.0021837647,398,9950000,99500,29.63539472703227,297.1186363697052,0.12313774,0.096568,0.4297180771827698,239.51,73369,3.8655624,0.007352188
0.23678422,-0.0033351711,399,9975000,99750,29.694920474775717,297.8569850921631,0.12365833,0.09723599,0.49694764614105225,239.56,73028,3.8555534,0.0072394074
0.18231715,-0.0027885293,400,10000000,100000,30.303466617598314,298.5770454406738,0.123236306,0.115384,0.532006174325943,245.08,72555,3.851994,0.008526097
0.15990466,-0.0023281896,401,10025000,100250,29.93705779178359,299.2917675971985,0.12225918,0.114204004,0.6043705940246582,244.03,74838,3.8502822,0.008480847
0.38116074,-0.0021540287,402,10050000,100500,28.486116176029682,299.9970033168793,0.12264714,0.117272,0.36711353063583374,231.31,74285,3.8499007,0.00875853
0.07295526,-0.0025678617,403,10075000,100750,31.217529413757585,300.71021151542664,0.1250458,0.123116,0.7332031428813934,249.29,72166,3.8518493,0.009613885
0.3115198,-0.003068432,404,10100000,101000,29.630300473309617,301.4338023662567,0.12473123,0.1333,0.4247422218322754,236.64,72397,3.851314,0.010059693
0.29894227,-0.002482792,405,10125000,101250,29.605374937483866,302.15601110458374,0.12484317,0.118356004,0.4359714388847351,236.22,71918,3.850607,0.008841256
0.38250428,-0.0025337685,406,10150000,101500,29.848425470257062,302.9001696109772,0.124861136,0.144604,0.4184058904647827,237.47,70698,3.8514156,0.010402888
0.70480335,-0.0019336839,407,10175000,101750,27.01547879574282,303.62763595581055,0.123154014,0.102468,0.23538869619369507,217.84,72284,3.8524578,0.0074724257
0.43542162,-0.0018692792,408,10200000,102000,28.581851460071046,304.33410000801086,0.123626865,0.122016,0.3417993187904358,229.71,73824,3.8552632,0.009382251
0.31745666,-0.0024735634,409,10225000,102250,29.67203391212726,305.0567491054535,0.12422547,0.109588005,0.43388450145721436,237.6,70947,3.8573308,0.008069567
0.3438313,-0.0021769372,410,10250000,102500,28.702879587137215,305.77954840660095,0.124393985,0.14152402,0.3910404443740845,230.14,71809,3.8562999,0.0110813305
0.2668182,-0.0015884874,411,10275000,102750,30.00335180925351,306.50376534461975,0.124096446,0.13701199,0.516380250453949,240.34,73443,3.8522294,0.0103523005
0.4269558,-0.002485166,412,10300000,103000,28.710983391243353,307.2243604660034,0.12428732,0.149712,0.39900195598602295,229.67,73840,3.8500633,0.011021332
0.18166724,-0.0028478864,413,10325000,103250,30.284782047934712,307.93829441070557,0.12506966,0.10158,0.582105278968811,241.27,72911,3.8487892,0.007637716
0.15788026,-0.00254838,414,10350000,103500,30.052304981285126,308.6524453163147,0.12424973,0.110107996,0.6012873947620392,241.68,74673,3.843659,0.008210985
0.18048033,-0.0018279813,415,10375000,103750,30.03879118776051,309.3599765300751,0.1250204,0.095728,0.559632271528244,240.01,73196,3.8370392,0.0072631068
0.30993742,-0.0021630395,416,10400000,104000,28.906578276859364,310.06570959091187,0.12381346,0.104123995,0.4588921070098877,232.92,69941,3.8324142,0.007958764
0.30609807,-0.0027052923,417,10425000,104250,29.422526724045312,310.79174852371216,0.12333768,0.100344,0.45552635192871094,237.36,71715,3.827006,0.007380656
0.46845597,-0.0028278304,418,10450000,104500,28.166720674415117,311.53020429611206,0.12267384,0.102859996,0.3327270746231079,228.83,71939,3.8209908,0.0077785985
0.34408158,-0.00280744,419,10475000,104750,29.25654617292632,312.2475550174713,0.12334098,0.11724,0.3085618019104004,236.02,73469,3.8161614,0.00890456
0.12932622,-0.0021490415,420,10500000,105000,30.49777007997618,312.96752858161926,0.123711064,0.11915998,0.6285601556301117,246.0,75711,3.8144946,0.008628062
0.013062117,-0.0021201863,421,10525000,105250,30.879008586823474,313.66413831710815,0.12351604,0.095472,0.9459843523800373,250.0,73779,3.8134491,0.0075720237
0.30702832,-0.0016982593,422,10550000,105500,29.739039321196543,314.35986065864563,0.123046376,0.07137201,0.4989921450614929,240.6,72344,3.8092282,0.0057537705
0.20522746,-0.0025203573,423,10575000,105750,30.265545305572424,315.07710909843445,0.12348154,0.093308,0.5643031895160675,244.25,72361,3.8085861,0.0074387356
0.26432514,-0.0026367803,424,10600000,106000,30.087574427972868,315.7951910495758,0.12540138,0.110768,0.4655677080154419,238.99,73614,3.8124702,0.007999604
0.2680549,-0.003186057,425,10625000,106250,29.98872833157424,316.51202630996704,0.124577284,0.10029199,0.4968162178993225,239.36,72937,3.8160777,0.007439199
0.6265785,-0.0020510268,426,10650000,106500,27.821730627562065,317.23861742019653,0.12294634,0.125508,0.31219565868377686,224.29,74824,3.8178716,0.0094338935
0.29341218,-0.002656803,427,10675000,106750,29.80930329165538,317.9536180496216,0.12401874,0.090463996,0.48190993070602417,239.2,73132,3.8183804,0.006755659
0.19761717,-0.0021169377,428,10700000,107000,30.58146423723374,318.6740503311157,0.12469652,0.11017201,0.5178211033344269,244.4,71746,3.81833,0.008374692
0.2213039,-0.0024655312,429,10725000,107250,29.915641646921575,319.39347529411316,0.12408856,0.14552,0.5647802352905273,240.28,71211,3.8171678,0.010853311
0.48516446,-0.0035867058,430,10750000,107500,29.226983637866507,320.11716294288635,0.122991465,0.14228001,0.40972989797592163,235.43,73909,3.818882,0.010147291
0.18726487,-0.0024257011,431,10775000,107750,30.579642632027973,320.8218762874603,0.12468162,0.118219994,0.5647691190242767,244.29,72363,3.821817,0.008515231
0.37767905,-0.0025931124,432,10800000,108000,29.145859895130414,321.5397505760193,0.12413736,0.14348,0.47159749269485474,233.31,72701,3.8219752,0.011146722
0.2398754,-0.0025841093,433,10825000,108250,29.721349957474303,322.2548153400421,0.12400137,0.10046001,0.475488543510437,238.91,72740,3.8196235,0.007378037
0.28136674,-0.0024117082,434,10850000,108500,29.3132983071381,322.9915225505829,0.12412833,0.124684,0.5137677192687988,235.24,71813,3.8127198,0.009731609
0.39287096,-0.0024037792,435,10875000,108750,28.903217594982415,323.7376046180725,0.124839514,0.101668,0.3400700092315674,230.83,70460,3.8095539,0.007507751
0.33190447,-0.002571742,436,10900000,109000,29.80115221918546,324.46922421455383,0.12430089,0.136692,0.36698341369628906,238.17,72833,3.8097305,0.010288538
0.16775414,-0.0023287993,437,10925000,109250,30.061265750695313,325.1909408569336,0.12486451,0.101544,0.5692611336708069,240.67,55957,3.8128657,0.007554932
0.28984767,-0.0031067624,438,10950000,109500,29.85019751828455,325.99986505508423,0.12538819,0.104623996,0.4529902935028076,237.07,71261,3.8146546,0.007780093
0.077716336,-0.002440333,439,10975000,109750,30.853164610281183,326.7266249656677,0.12521112,0.097468,0.7054094970226288,246.32,73004,3.8126042,0.0072117327
0.1888774,-0.0029076622,440,11000000,110000,30.888135016222076,327.43780398368835,0.12486696,0.143024,0.5025274455547333,246.46,72909,3.8074641,0.0113661755
0.23597558,-0.002338338,441,11025000,110250,30.194067871463485,328.150053024292,0.12546664,0.145264,0.4931681156158447,239.98,72591,3.8089328,0.010665552
0.29629967,-0.0026112408,442,11050000,110500,29.548849422324274,328.84584403038025,0.12541896,0.084056005,0.4658701419830322,234.91,71605,3.8118858,0.0064980066
0.22626321,-0.003271114,443,11075000,110750,30.49878614040499,329.5747277736664,0.12531981,0.137728,0.4972478747367859,242.56,71441,3.8162777,0.010008633
0.0956494,-0.0026561033,444,11100000,111000,30.93779781012425,330.29606556892395,0.12591852,0.115016006,0.6748709082603455,245.53,73094,3.8207421,0.008755509
0.6220458,-0.0021143095,445,11125000,111250,27.13280702235483,331.01842069625854,0.123686604,0.09277599,0.3558385968208313,217.87,64727,3.8223152,0.0070776334
0.078529775,-0.0024667992,446,11150000,111500,31.36951672255993,331.7735495567322,0.12645048,0.062636,0.6591216325759888,247.89,73066,3.8225186,0.0051790993
0.46997452,-0.0027441536,447,11175000,111750,28.633717171819153,332.492844581604,0.12476649,0.102,0.3709496259689331,228.61,72987,3.8206837,0.0074542128
0.15070824,-0.0028059299,448,11200000,112000,30.638565026978902,333.211923122406,0.12581797,0.084076,0.6587350070476532,243.03,73852,3.8188038,0.0064477203
0.2423434,-0.0029497012,449,11225000,112250,30.558113879425655,333.9178192615509,0.12529525,0.10150801,0.5637576878070831,242.87,72580,3.8163733,0.007586082
0.22127895,-0.0025269382,450,11250000,112500,30.27176238181244,334.6436128616333,0.12560461,0.10978399,0.5016142725944519,240.41,68147,3.8151658,0.00840788
0.42905456,-0.0019597453,451,11275000,112750,29.29926159675844,335.3780138492584,0.12423605,0.097176,0.45045459270477295,234.42,70559,3.8143768,0.007231474
0.29168302,-0.0027774908,452,11300000,113000,30.235490510764865,336.13530707359314,0.12521307,0.155264,0.5140550434589386,240.33,74830,3.8125026,0.011626719
0.16945696,-0.0027657133,453,11325000,113250,30.64502267696378,336.85376501083374,0.12465771,0.15710402,0.628595620393753,245.21,72449,3.8117256,0.012280103
0.12335154,-0.0023095836,454,11350000,113500,30.889927016304682,337.58052611351013,0.12530276,0.083244,0.6495334208011627,246.06,74741,3.8121917,0.0065347143
0.044974353,-0.0019535876,455,11375000,113750,31.030764368990347,338.2927842140198,0.12531018,0.082964,0.8140463978052139,247.59,72546,3.811105,0.0065846927
0.20486537,-0.0020817157,456,11400000,114000,30.75282775987296,339.0175313949585,0.12600744,0.123884,0.5253309011459351,243.42,74114,3.8075073,0.009453673
0.23926418,-0.0022551103,457,11425000,114250,30.490448288108745,339.7379357814789,0.12541062,0.14356801,0.5201135277748108,242.17,71888,3.802668,0.010517037
0.11015849,-0.002388284,458,11450000,114500,31.210357514100032,340.46715450286865,0.12648715,0.115315996,0.6349247992038727,246.53,72675,3.797891,0.008669881
0.19492812,-0.0024662646,459,11475000,114750,30.458865680629387,341.1811466217041,0.12608026,0.09435599,0.5284761786460876,241.04,74033,3.7938106,0.007032047
0.35168055,-0.0011525446,460,11500000,115000,30.275254871030338,341.88959431648254,0.1269322,0.115532,0.37321966886520386,237.52,74426,3.791687,0.008585333
0.016339356,-0.002449093,461,11525000,115250,31.59554578253126,342.6101441383362,0.12638217,0.088248,0.9251544699072838,250.0,72868,3.7917008,0.0068061627
0.40739292,-0.0022390713,462,11550000,115500,28.611537394695333,343.33031129837036,0.12507296,0.116964,0.40693342685699463,228.25,71863,3.7886589,0.008900133
0.23188691,-0.0027829066,463,11575000,115750,30.278033105026406,344.0599105358124,0.12670387,0.106915995,0.5511636734008789,238.36,72684,3.788496,0.007826306
0.25338212,-0.0020262594,464,11600000,116000,30.66700789269933,344.7731568813324,0.1272488,0.119568005,0.5261189937591553,239.85,69870,3.788257,0.009337708
0.22389841,-0.002829374,465,11625000,116250,30.38373999859903,345.50763607025146,0.12622839,0.16056,0.5201788246631622,240.39,72308,3.7840347,0.012255195
0.38180536,-0.0020135753,466,11650000,116500,29.813495306848637,346.22569131851196,0.1255226,0.093852,0.3944721817970276,236.33,74482,3.7804093,0.0072849467
0.18431167,-0.002955249,467,11675000,116750,31.113601395061124,346.94422793388367,0.1259124,0.131524,0.6274909675121307,246.02,74532,3.7795937,0.00995827
0.1533364,-0.0020703464,468,11700000,117000,30.419705250414882,347.6677243709564,0.12523101,0.093868,0.5921310186386108,242.57,74359,3.7743835,0.0070648333
0.2419815,-0.0025925986,469,11725000,117250,30.818659667770408,348.3681831359863,0.12597658,0.122356,0.47540009021759033,243.57,71968,3.7692332,0.008861387
0.15028748,-0.0032883543,470,11750000,117500,30.65357449001254,349.08637738227844,0.124946974,0.139016,0.6099816858768463,244.87,71381,3.7688346,0.0100869145
0.14256102,-0.0019279184,471,11775000,117750,30.874438547431108,349.81026244163513,0.12559645,0.158516,0.5950421094894409,245.38,71300,3.7667317,0.012054634
0.3755115,-0.0015756985,472,11800000,118000,29.37598824797344,350.5446493625641,0.12455387,0.15924801,0.34255653619766235,234.98,74924,3.7675529,0.012891091
0.25569916,-0.0021476664,473,11825000,118250,30.457929697843,351.2639310359955,0.1254875,0.12377999,0.44745326042175293,242.03,74383,3.7683113,0.008992495
0.15452652,-0.0028348248,474,11850000,118500,31.017843818157488,351.98057746887207,0.1252085,0.108679995,0.6173928380012512,246.9,73907,3.7672982,0.008009843
0.21273354,-0.0027414907,475,11875000,118750,30.994823511464638,352.71434259414673,0.12640971,0.140144,0.5346834361553192,244.22,72638,3.7631116,0.010330264
0.23001382,-0.0025748704,476,11900000,119000,29.84685624337697,353.42494106292725,0.1243128,0.14683999,0.5583605468273163,239.27,74766,3.759074,0.010729203
0.31079277,-0.0025309839,477,11925000,119250,29.83363902156314,354.14454078674316,0.12509947,0.123188004,0.4143155813217163,237.77,73240,3.7558823,0.008957078
0.17866382,-0.002868822,478,11950000,119500,30.936612625708804,354.8617889881134,0.12593295,0.106344,0.5516472458839417,244.79,71567,3.7543225,0.0077481857
0.09489056,-0.0025396214,479,11975000,119750,31.25696912192494,355.59071350097656,0.12665796,0.096475996,0.71718829870224,246.56,71165,3.7521827,0.0073266304
0.45981342,-0.0013626069,480,12000000,120000,29.736664058471362,356.31425952911377,0.1260152,0.124484,0.3919782042503357,234.36,71642,3.751062,0.0093288645
0.25876063,-0.0019479444,481,12025000,120250,30.27991827626909,357.0383801460266,0.12583159,0.08946,0.4678822159767151,240.1,73793,3.75238,0.006803362
0.18813649,-0.0016140316,482,12050000,120500,30.61313950824435,357.76527667045593,0.12594119,0.07804,0.5413810610771179,242.42,72087,3.7544544,0.0061611407
0.14621519,-0.0010669483,483,12075000,120750,30.750903873222125,358.4893264770508,0.1264042,0.086683996,0.634342759847641,242.89,74146,3.7541325,0.0072927633
0.24714959,-0.0030683086,484,12100000,121000,30.21215123879854,359.2278983592987,0.12560305,0.137152,0.5625733137130737,239.77,72750,3.7524033,0.0099239815
0.40246025,-0.0026746546,485,12125000,121250,29.908755643070762,359.94133496284485,0.12518547,0.081148006,0.37241363525390625,237.6,72300,3.7523067,0.006243342
0.21977451,-0.002139587,486,12150000,121500,30.351875887724454,360.6589980125427,0.12552384,0.072932,0.5049416720867157,241.38,74110,3.7504725,0.005853588
0.34718385,-0.0022823177,487,12175000,121750,29.50410848760337,361.362455368042,0.124924034,0.126412,0.4408872723579407,235.5,74133,3.7495656,0.009934245
0.19756483,-0.0025912803,488,12200000,122000,31.04229416280374,362.08324933052063,0.1261384,0.11889599,0.49923044443130493,245.11,73539,3.7489934,0.0087923575
0.18929769,-0.00247377,489,12225000,122250,30.796030622465185,362.80102133750916,0.12567717,0.11006,0.5420975089073181,244.4,75087,3.7472389,0.008168257
0.12365343,-0.003368487,490,12250000,122500,31.213132053742303,363.5192840099335,0.12646815,0.116203986,0.6149940192699432,246.38,73738,3.7457414,0.008477418
0.246743,-0.0034912855,491,12275000,122750,30.455143075949163,364.235778093338,0.12558173,0.14538799,0.46067196130752563,241.64,72812,3.744395,0.010360968
0.063276365,-0.0025528253,492,12300000,123000,30.940079724872486,364.950359582901,0.12515604,0.113484,0.7579652070999146,246.97,72541,3.7416484,0.008576518
0.21263072,-0.0028801118,493,12325000,123250,30.535778325253048,365.6659789085388,0.12571134,0.116763994,0.5141898393630981,242.3,74968,3.7369716,0.00850062
0.25259757,-0.0021368884,494,12350000,123500,29.704912310381843,366.36007380485535,0.12467494,0.09502001,0.43759220838546753,237.89,72307,3.7321808,0.0073282346
0.18157259,-0.0027510286,495,12375000,123750,29.996001678021422,367.0835802555084,0.12553395,0.11884,0.5426861643791199,238.83,71174,3.728625,0.00881761
0.06851349,-0.0022513017,496,12400000,124000,31.199526505960822,367.8168258666992,0.12602113,0.100104,0.7392717003822327,247.45,73333,3.723245,0.0076614856
0.13531376,-0.0030900203,497,12425000,124250,30.844637299342395,368.54566264152527,0.12521097,0.120776,0.604538768529892,245.73,74324,3.7163613,0.008924414
0.2481635,-0.0033273727,498,12450000,124500,30.628278334128336,369.26004004478455,0.12599283,0.130924,0.45499277114868164,242.19,73504,3.7148297,0.009969311
0.1924808,-0.0025301238,499,12475000,124750,30.144824283394264,369.9710969924927,0.12650748,0.117920004,0.5171891748905182,238.04,73638,3.7156463,0.008648662
0.17395845,-0.002554241,500,12500000,125000,30.766748198638087,370.6782166957855,0.1264822,0.14200799,0.5481149852275848,242.7,70934,3.7134845,0.010427089
0.34100217,-0.00092458527,501,12525000,125250,29.22403617418924,371.40316677093506,0.12612244,0.115275994,0.4853026270866394,230.73,74971,3.7112305,0.008708498
0.14136985,-0.0024492175,502,12550000,125500,30.607393963556095,372.12112832069397,0.12627132,0.12066801,0.5525396466255188,242.13,73702,3.7100155,0.008599541
0.041918844,-0.0023731384,503,12575000,125750,31.556307009705343,372.836275100708,0.12627456,0.084,0.8156300038099289,249.66,69539,3.7074845,0.0065179616
0.3685626,-0.0022031046,504,12600000,126000,29.783558372457048,373.56485509872437,0.12572119,0.11912,0.4198353886604309,235.27,72252,3.7032096,0.008911928
0.15475309,-0.002309556,505,12625000,126250,30.472603510892803,374.27773785591125,0.1258803,0.11191599,0.6063539683818817,241.79,74810,3.6989937,0.008435289
0.16312814,-0.0019681363,506,12650000,126500,31.12285140974767,374.99077105522156,0.12742957,0.09396,0.646228015422821,243.46,71776,3.6949222,0.0075779455
0.49062157,-0.0009874743,507,12675000,126750,27.94280713069238,375.70928978919983,0.12665884,0.129992,0.39538562297821045,220.49,72437,3.6933353,0.010038709
0.15702304,-0.0024721453,508,12700000,127000,31.131657804997086,376.42571544647217,0.12738669,0.087524,0.6123935878276825,243.59,75740,3.6919312,0.006767927
0.30461642,-0.0024768896,509,12725000,127250,30.19827108794474,377.13328981399536,0.12733194,0.13576001,0.47934913635253906,235.8,74434,3.690401,0.009590275
0.28795484,-0.002413478,510,12750000,127500,30.0861988349742,377.85176730155945,0.12748982,0.10984,0.4394170045852661,235.82,71448,3.6865058,0.008001476
0.23299317,-0.0025525675,511,12775000,127750,30.290930162759977,378.5792500972748,0.12720448,0.095327996,0.48065185546875,237.53,71269,3.6828442,0.00744827
0.033135414,-0.0032291077,512,12800000,128000,31.74684109100592,379.2892599105835,0.1271167,0.087672,0.8624691814184189,249.57,72689,3.6739762,0.0066226847
0.4939487,-0.0018016191,513,12825000,128250,29.504259910257534,380.0200433731079,0.12591092,0.094275996,0.303835928440094,232.21,74788,3.6643023,0.00715049
0.081601106,-0.0018161688,514,12850000,128500,31.7087548774069,380.73076462745667,0.1283302,0.10064,0.6667291522026062,246.92,74628,3.6620355,0.0076529994
0.4049868,-0.002591846,515,12875000,128750,29.636760690707014,381.4268627166748,0.12758836,0.10978,0.4035256505012512,231.32,73125,3.6627853,0.008393591
0.2463785,-0.0029213638,516,12900000,129000,30.628197912198374,382.1429328918457,0.12733798,0.13075599,0.5202623605728149,239.79,72279,3.6628659,0.0094857775
0.21934095,-0.0024554073,517,12925000,129250,31.207678691393358,382.8570599555969,0.12722337,0.120064,0.5020226240158081,244.4,73078,3.6645164,0.008731468
0.22345643,-0.0021983294,518,12950000,129500,30.004265658754992,383.5781955718994,0.12675966,0.12506399,0.5085460543632507,236.73,73416,3.664678,0.009088309
0.210785,-0.002542362,519,12975000,129750,30.715653058624593,384.30152225494385,0.12733346,0.105992004,0.526896208524704,240.49,73284,3.6602225,0.007778478
0.1853008,-0.0024300448,520,13000000,130000,30.617587100541286,385.0221645832062,0.12667862,0.112716004,0.5757066309452057,241.16,72055,3.6491475,0.00825583
0.30709872,-0.0030256794,521,13025000,130250,30.44342366017234,385.745219707489,0.12664276,0.15869601,0.4731326103210449,238.64,71970,3.6399555,0.011588108
0.29684025,-0.002013384,522,13050000,130500,30.242809181841732,386.4833183288574,0.12646088,0.138484,0.43201500177383423,238.13,71152,3.6367264,0.010673428
0.14144905,-0.0019625253,523,13075000,130750,31.38531739770913,387.23080134391785,0.12717302,0.121631995,0.5697777569293976,246.27,72313,3.6336868,0.00920851
0.21544202,-0.0024811227,524,13100000,131000,30.839227475493825,387.95690655708313,0.12753543,0.14648,0.5005606710910797,241.01,73198,3.6345036,0.011079096
0.074272506,-0.0016276328,525,13125000,131250,31.43920827767266,388.67341136932373,0.12744914,0.122844,0.7252406775951385,246.67,74110,3.6362178,0.009111674
0.06745948,-0.0021887338,526,13150000,131500,31.793900589914994,389.37835216522217,0.12771532,0.123036005,0.7408902049064636,248.66,71025,3.6321728,0.008906024
0.13739476,-0.0030156106,527,13175000,131750,31.676242720378212,390.10903239250183,0.12894471,0.10036,0.5981220602989197,245.42,75024,3.6263554,0.0077057863
0.14018723,-0.0022902212,528,13200000,132000,31.444754633160336,390.8105230331421,0.1282928,0.129316,0.5922665894031525,244.58,69908,3.6231582,0.009660194
0.07159662,-0.0026872142,529,13225000,132250,31.99088611105224,391.57130885124207,0.12815064,0.097435996,0.7153230607509613,249.35,75136,3.622963,0.007456191
0.17302036,-0.002143949,530,13250000,132500,31.114302707032692,392.2734513282776,0.12776,0.15512799,0.5600565075874329,243.04,75040,3.6222134,0.011486818
0.38907525,-0.0014086792,531,13275000,132750,30.05711762044095,392.9879958629608,0.12749909,0.124635994,0.45103514194488525,234.5,72059,3.6202946,0.0088998815
0.39967793,-0.001321045,532,13300000,133000,29.388547871317897,393.70466446876526,0.12762018,0.12882,0.3625761866569519,229.99,71790,3.6182911,0.009330871
0.3649675,-0.0026648385,533,13325000,133250,30.457760525376653,394.4144277572632,0.12784415,0.105916,0.5677350759506226,236.39,72847,3.6160018,0.007915741
0.68920654,-0.0018809593,534,13350000,133500,27.26234605369682,395.14122676849365,0.12645413,0.096032,0.2396308183670044,214.89,70997,3.6152215,0.0070689498
0.69344133,-0.0016077136,535,13375000,133750,27.521798003911535,395.8620982170105,0.12607895,0.113452,0.21557611227035522,217.21,74397,3.6156158,0.008337181
0.27729028,-0.0019330379,536,13400000,134000,30.036525080900248,396.57018280029297,0.12778427,0.10789599,0.49388420581817627,234.6,72375,3.6150527,0.008078521
0.15531652,-0.0020589088,537,13425000,134250,31.096520743893635,397.2939281463623,0.12810959,0.111316,0.5908455848693848,242.19,73192,3.61184,0.008167603
0.19483685,-0.002211846,538,13450000,134500,30.725951970163734,398.0026822090149,0.12815544,0.12702,0.4791073799133301,239.4,71450,3.6086373,0.009155882
0.41880783,-0.002299076,539,13475000,134750,30.05788596516082,398.7408459186554,0.1272135,0.106488004,0.3771258592605591,234.72,71658,3.6071632,0.0079250075
0.27886942,-0.0014360643,540,13500000,135000,30.872097628670307,399.46983456611633,0.12784943,0.09978,0.4536839723587036,240.55,72892,3.6056983,0.00749398
0.2590028,-0.0033885879,541,13525000,135250,30.472213555098786,400.18937635421753,0.12738287,0.120211996,0.49078428745269775,238.18,73517,3.6050453,0.008822058
0.25255775,-0.0029545682,542,13550000,135500,30.116920112139777,400.8840355873108,0.12740214,0.123944,0.4679226875305176,236.1,73582,3.6030648,0.009396916
0.1392828,-0.0028456429,543,13575000,135750,31.296605013461086,401.609388589859,0.12766036,0.098344,0.5724209845066071,244.49,73930,3.5986354,0.0073171062
0.13572758,-0.0026884612,544,13600000,136000,31.226836485288803,402.33169746398926,0.12767988,0.13536,0.6010873913764954,243.99,71963,3.591133,0.009829983
0.11133311,-0.0023007009,545,13625000,136250,31.469511138901535,403.05336809158325,0.12764719,0.11496399,0.6826067268848419,246.21,74639,3.5818849,0.008511672
0.1677529,-0.0019709705,546,13650000,136500,31.213023455396833,403.76164388656616,0.12639867,0.115652,0.5424878001213074,246.22,72411,3.5761333,0.008681166
0.0644236,-0.0019628676,547,13675000,136750,31.854108720414224,404.4775609970093,0.12743442,0.110112,0.7668243646621704,249.65,73302,3.5723186,0.008296937
0.23844568,-0.0026638682,548,13700000,137000,31.012721134008025,405.19014978408813,0.12762038,0.15094802,0.4780048131942749,242.23,73106,3.5664907,0.010703817
0.13642803,-0.00233259,549,13725000,137250,31.558044750947737,405.9040758609772,0.12747945,0.12151601,0.5796708762645721,247.17,74985,3.563216,0.008781449
0.24055679,-0.0030325814,550,13750000,137500,30.986779405736016,406.6115951538086,0.12738971,0.142208,0.4321080446243286,242.67,74828,3.5632668,0.010310167
0.037136544,-0.0022634894,551,13775000,137750,32.073559203475746,407.30493664741516,0.12830915,0.11716001,0.8423409312963486,249.8,70497,3.5656292,0.008741146
