fps,approxkl,policy_entropy,time_elapsed,policy_loss,value_loss,ep_len_mean,true_reward,explained_variance,serial_timesteps,clipfrac,total_timesteps,n_updates,ep_reward_mean
72128,0.008921608,4.1088433,269.76989555358887,-0.0024519437,0.42195886,229.88,0.122614026,0.41606950759887695,88000,0.12403599,8800000,352,28.329915324982085
75345,0.007867276,4.107055,270.52067732810974,-0.001915077,0.12905827,244.44,0.12247525,0.6155416965484619,88250,0.105115995,8825000,353,29.9620532675313
75634,0.0075213923,4.1039457,271.22321677207947,-0.0029664296,0.10874126,247.23,0.12195132,0.6846018731594086,88500,0.100368,8850000,354,30.214783289083716
74198,0.010664432,4.099558,271.9368007183075,-0.003168787,0.22211401,241.25,0.12318588,0.49949127435684204,88750,0.141648,8875000,355,29.810837825401688
77154,0.0070461123,4.0976534,272.65670442581177,-0.0030013989,0.0953082,246.42,0.12399082,0.7468054592609406,89000,0.094964005,8900000,356,30.59498716527829
75124,0.009130701,4.097084,273.35352325439453,-0.0030170153,0.1381537,242.97,0.122889064,0.6386085450649261,89250,0.124156,8925000,357,29.901563726436397
72242,0.008757526,4.097012,274.067498922348,-0.002414472,0.41564146,231.76,0.12358818,0.2928066849708557,89500,0.12054,8950000,358,28.813487486200174
73946,0.007574779,4.096161,274.8044128417969,-0.0025710657,0.246386,236.4,0.1231868,0.4887197017669678,89750,0.100184,8975000,359,29.210605158655454
76570,0.0071883546,4.091781,275.529093503952,-0.0025998806,0.31188014,239.47,0.124225125,0.4385527968406677,90000,0.094776,9000000,360,29.971423356146552
75519,0.00764008,4.08438,276.27658200263977,-0.0028843707,0.34250388,237.99,0.12410553,0.3322131037712097,90250,0.10331199,9025000,361,29.710552936626044
77173,0.008191186,4.077001,276.99148654937744,-0.0023626885,0.36678445,237.67,0.12317397,0.35511910915374756,90500,0.110388,9050000,362,29.445109689470918
74439,0.010849011,4.075736,277.70150876045227,-0.0038188933,0.70149696,216.95,0.12217495,0.19191831350326538,90750,0.152012,9075000,363,26.709834403556233
76057,0.010535462,4.0762954,278.4294099807739,-0.0032912218,0.2638592,242.76,0.12322954,0.43988871574401855,91000,0.14410399,9100000,364,30.069569323857504
76632,0.008993301,4.0750074,279.14043045043945,-0.002778906,0.16196914,245.17,0.12265923,0.5731134116649628,91250,0.120956,9125000,365,30.13779985498448
76074,0.0065899445,4.071802,279.84747552871704,-0.0026760506,0.108269885,245.12,0.12360141,0.6467495560646057,91500,0.084256,9150000,366,30.357208492670978
73522,0.007407521,4.0657873,280.56955122947693,-0.0027603118,0.0717808,247.59,0.12424659,0.7418114244937897,91750,0.098024,9175000,367,30.793043330099064
74030,0.011649413,4.059621,281.2858786582947,-0.0023494964,0.37855315,237.38,0.12396784,0.3651643395423889,92000,0.160112,9200000,368,29.609479543215567
72819,0.01019653,4.057614,282.00989818573,-0.0034055903,0.3102861,240.04,0.12492241,0.46108686923980713,92250,0.13087997,9225000,369,30.15415086393419
72271,0.010451181,4.0572996,282.73286843299866,-0.003367852,0.18058664,242.94,0.12354371,0.6705808043479919,92500,0.137496,9250000,370,30.10804624615499
73427,0.009541952,4.0571547,283.4678087234497,-0.0023871358,0.47720543,230.44,0.12437695,0.33647048473358154,92750,0.128228,9275000,371,28.872024134206587
76270,0.008271024,4.058139,284.18871569633484,-0.0022534076,0.6163878,226.83,0.12380878,0.2707684636116028,93000,0.11353201,9300000,372,28.376010077456595
63642,0.0070811263,4.0588455,284.9008057117462,-0.0027719606,0.24436721,239.38,0.12433833,0.5076739192008972,93250,0.09417201,9325000,373,29.87194597507885
60601,0.0063143857,4.0554113,285.69805431365967,-0.0023883344,0.1332862,246.29,0.12542392,0.5886712372303009,93500,0.082452,9350000,374,30.964005166989082
67228,0.008466811,4.0500803,286.53841376304626,-0.0021613631,0.39490494,233.59,0.12500562,0.4080301523208618,93750,0.114616,9375000,375,29.32572319429928
72583,0.0087394575,4.0482855,287.36025404930115,-0.00297056,0.34805313,236.11,0.1241787,0.3786766529083252,94000,0.11924,9400000,376,29.44563391162566
74595,0.008369382,4.047818,288.11258149147034,-0.003160347,0.24476326,236.87,0.12549457,0.4632711410522461,94250,0.114424005,9425000,377,29.745302038872907
73063,0.008373889,4.0456595,288.8679840564728,-0.00237003,0.23621824,242.36,0.124829866,0.42998069524765015,94500,0.11598001,9450000,378,30.374890664504345
50025,0.008810165,4.043589,289.65201330184937,-0.0030280016,0.19974473,242.54,0.12431048,0.5230008363723755,94750,0.12199601,9475000,379,30.21352644066894
58655,0.010125631,4.0412116,290.6533830165863,-0.0026610282,0.25114006,239.97,0.12470879,0.4631604552268982,95000,0.13905199,9500000,380,30.041661088145993
53177,0.0097939735,4.035207,291.6572742462158,-0.0032474021,0.26422817,238.09,0.12456995,0.4945805072784424,95250,0.139348,9525000,381,29.742692727909745
65016,0.008373892,4.0343914,292.64405584335327,-0.0019142397,0.32101065,243.29,0.12521057,0.4839940667152405,95500,0.11314,9550000,382,30.718510857324983
60865,0.006849408,4.035072,293.527508020401,-0.0025606134,0.4899636,233.76,0.12517907,0.3828766942024231,95750,0.090872005,9575000,383,29.502683850312533
69788,0.008101473,4.0356607,294.39012908935547,-0.0022768574,0.2937338,237.72,0.126049,0.5457405745983124,96000,0.096632004,9600000,384,30.08482196466488
72624,0.00792863,4.03328,295.18044781684875,-0.0030871637,0.27939576,237.04,0.1257507,0.5178206861019135,96250,0.10433199,9625000,385,29.873092700944543
69734,0.00824155,4.0277944,295.9376051425934,-0.0029350882,0.24783754,241.48,0.1256345,0.589415580034256,96500,0.114012,9650000,386,30.501336257899965
74302,0.012328161,4.024833,296.70071744918823,-0.0015389745,0.46475202,229.66,0.12443488,0.3372812271118164,96750,0.15442398,9675000,387,28.712321948958706
73232,0.009324918,4.0238314,297.45848631858826,-0.0017052919,0.13817056,246.42,0.12612386,0.6081070005893707,97000,0.12446401,9700000,388,31.146113783452382
75441,0.008585276,4.022214,298.187326669693,-0.0026705996,0.22720316,239.91,0.12614617,0.49276483058929443,97250,0.112996005,9725000,389,30.317075541949162
74963,0.009392053,4.018641,298.90681886672974,-0.0022395523,0.1307222,246.48,0.12514152,0.6174968481063843,97500,0.12902,9750000,390,30.924574988091134
72848,0.012112999,4.0139403,299.6402642726898,-0.0023433515,0.45991588,227.56,0.12469912,0.32524049282073975,97750,0.146612,9775000,391,28.567804446163354
72881,0.007446176,4.0119753,300.38451647758484,-0.0023804286,0.24957745,237.91,0.12586284,0.45543599128723145,98000,0.09686,9800000,392,30.00753494955088
75028,0.0093775345,4.007066,301.16084718704224,-0.0025630784,0.4949111,228.47,0.12429298,0.2788417935371399,98250,0.129904,9825000,393,28.604989524210687
67547,0.015250606,4.003011,301.86460852622986,-0.002205309,0.22908223,241.74,0.12499884,0.41344547271728516,98500,0.199992,9850000,394,30.320130625311286
75238,0.009632675,4.002351,302.66161847114563,-0.0028809966,0.0960261,247.07,0.1251958,0.6823480129241943,98750,0.13376799,9875000,395,30.969704005509175
76111,0.008335687,4.000785,303.39104890823364,-0.0024546727,0.22311087,240.75,0.12573422,0.46294742822647095,99000,0.117203996,9900000,396,30.336254906267133
75249,0.009061011,3.995008,304.10840797424316,-0.0027581858,0.2174997,242.99,0.12473841,0.5150538980960846,99250,0.125864,9925000,397,30.461334055894877
75075,0.008833197,3.9903634,304.85815954208374,-0.0024619643,0.31109533,240.37,0.12575337,0.3909844160079956,99500,0.118332006,9950000,398,30.369974534382926
74947,0.012224635,3.9887586,305.6094844341278,-0.0029941448,0.22745094,240.86,0.12517431,0.5995906293392181,99750,0.169948,9975000,399,30.273107047344965
71878,0.0070574954,3.986985,306.36986112594604,-0.002829756,0.25507718,242.09,0.124527894,0.5323960185050964,100000,0.094464,10000000,400,30.255848156512364
69526,0.007921564,3.985232,307.10905170440674,-0.0028988835,0.1952608,243.82,0.12493775,0.5616061389446259,100250,0.109604,10025000,401,30.535341960274174
75371,0.008823359,3.9835105,307.85874128341675,-0.0017919783,0.38428745,235.79,0.12503754,0.3804595470428467,100500,0.120616,10050000,402,29.660864249629594
75835,0.009333559,3.9822018,308.574453830719,-0.0024855272,0.23445861,238.99,0.12475134,0.42359477281570435,100750,0.124436,10075000,403,29.85682668553025
74089,0.007186929,3.9819214,309.29724407196045,-0.0019495189,0.12769258,245.68,0.124465086,0.6422982811927795,101000,0.0952,10100000,404,30.646910803717475
72118,0.007475339,3.9799168,310.0348494052887,-0.0026893907,0.17293796,245.38,0.12446394,0.5070039927959442,101250,0.102708004,10125000,405,30.634860428194514
75471,0.010192502,3.9770687,310.76398372650146,-0.0016253013,0.07884513,247.35,0.12556335,0.6694381833076477,101500,0.13655199,10150000,406,31.08417067187812
73805,0.010105514,3.9759536,311.47754192352295,-0.0029494748,0.250462,242.28,0.12536839,0.49229633808135986,101750,0.137556,10175000,407,30.544345523363447
75099,0.009229421,3.9776683,312.2100579738617,-0.002617639,0.3609472,236.88,0.12556922,0.4516794681549072,102000,0.126012,10200000,408,29.861384067863693
75687,0.010371663,3.9755325,312.9330232143402,-0.0032375883,0.2217044,242.23,0.12572213,0.4520919919013977,102250,0.14008,10225000,409,30.51605911360093
75119,0.010237636,3.971236,313.6425938606262,-0.0020145641,0.23796651,238.78,0.12622873,0.4331119656562805,102500,0.140144,10250000,410,30.172879232557097
74879,0.009237828,3.9657974,314.35287976264954,-0.0028634765,0.20191583,242.45,0.12543403,0.5257315933704376,102750,0.11854398,10275000,411,30.475429867836866
75444,0.0073110214,3.961249,315.0814366340637,-0.0025711409,0.4479689,228.63,0.12402554,0.4010946750640869,103000,0.09932,10300000,412,28.546023119006495
76462,0.006738679,3.961244,315.79097175598145,-0.002645547,0.1395047,246.02,0.1257558,0.6709816157817841,103250,0.09006,10325000,413,31.029756698499078
76005,0.009451016,3.964003,316.49072313308716,-0.0031102311,0.28826144,238.79,0.12519388,0.4897763729095459,103500,0.129468,10350000,414,30.040562738404333
76282,0.009706667,3.966589,317.2085564136505,-0.0021926507,0.18484,243.79,0.12473471,0.581902414560318,103750,0.133532,10375000,415,30.52014253611589
74639,0.008516886,3.9671981,317.9045536518097,-0.002132795,0.30141944,235.82,0.1259095,0.3800589442253113,104000,0.117072,10400000,416,29.788208764333103
75616,0.008444181,3.9645543,318.61507773399353,-0.0019787396,0.6691492,219.67,0.12470095,0.26548993587493896,104250,0.11143601,10425000,417,27.609579894484778
77128,0.009825361,3.9609184,319.343962430954,-0.0028258883,0.34698796,226.62,0.12641177,0.4164223074913025,104500,0.134916,10450000,418,28.671160318169605
73373,0.009142523,3.9563267,320.05842423439026,-0.0020195276,0.122450635,246.56,0.1261131,0.6413188278675079,104750,0.115264,10475000,419,31.144844954008146
73389,0.009342686,3.9533546,320.7748599052429,-0.0024222098,0.4442722,237.02,0.12551664,0.371671199798584,105000,0.12884401,10500000,420,29.9957331884859
73962,0.006172169,3.9502444,321.59291315078735,-0.0036663911,0.013745487,250.0,0.12686804,0.931056298315525,105250,0.080604,10525000,421,31.71700747206778
74746,0.010732054,3.939988,322.3170404434204,-0.0016648493,0.20114116,237.64,0.1268297,0.5033868253231049,105500,0.140396,10550000,422,30.207450967460755
76422,0.009473465,3.9328034,323.0454914569855,-0.0015631948,0.16408715,245.14,0.12589812,0.5201530456542969,105750,0.130568,10575000,423,30.978083460455238
74473,0.0072017526,3.9301167,323.7543272972107,-0.002801795,0.2695778,238.88,0.12545954,0.5992120802402496,106000,0.087552,10600000,424,30.073682713175035
73519,0.01337827,3.929147,324.48570370674133,-0.0020232382,0.2018265,236.44,0.12668754,0.6196401417255402,106250,0.173772,10625000,425,29.985505929965
73036,0.009702413,3.9287643,325.2281334400177,-0.0025828907,0.17643562,244.55,0.1251977,0.5451866984367371,106500,0.13204801,10650000,426,30.710936251430976
73572,0.008255082,3.925799,325.96874475479126,-0.0024357322,0.38596922,235.94,0.12535936,0.42676830291748047,106750,0.107776,10675000,427,29.769215605991484
72025,0.007167583,3.9222171,326.69141459465027,-0.002559336,0.08366778,246.95,0.12629408,0.6844170391559601,107000,0.095944,10700000,428,31.23506455765426
74935,0.010241249,3.9186196,327.4256308078766,-0.003434828,0.47658405,232.03,0.125549,0.315545916557312,107250,0.143488,10725000,429,29.341871416841904
75266,0.0070335767,3.91708,328.1548500061035,-0.0021072472,0.7347522,217.19,0.12529089,0.280361533164978,107500,0.094115995,10750000,430,27.44532584270346
73075,0.0068609244,3.9169018,328.9028387069702,-0.0018815019,0.38780612,233.01,0.12584972,0.3723452091217041,107750,0.08767201,10775000,431,29.493469116779053
73619,0.0092048375,3.9169936,329.62692880630493,-0.0026434253,0.16051506,243.24,0.1255631,0.5425674617290497,108000,0.12807599,10800000,432,30.580099712922237
75697,0.009855529,3.9174354,330.36605882644653,-0.00293996,0.2781276,244.92,0.12528746,0.5052728354930878,108250,0.13276401,10825000,433,30.913318142547794
74633,0.0075541637,3.9218795,331.08209133148193,-0.0024244997,0.22583432,242.27,0.12653008,0.48092496395111084,108500,0.101104,10850000,434,30.74643355488224
74770,0.0072525674,3.923846,331.7965669631958,-0.002670563,0.073431626,249.54,0.12664019,0.713101863861084,108750,0.091560006,10875000,435,31.636916393466674
72214,0.008356363,3.9213784,332.51904559135437,-0.002827931,0.44555554,230.87,0.12598565,0.42028552293777466,109000,0.11458001,10900000,436,29.27332589718586
75432,0.0072535677,3.9214988,333.25334429740906,-0.0030134812,0.11336454,246.42,0.12676233,0.6907314360141754,109250,0.088791996,10925000,437,31.31220417830122
72032,0.013320213,3.9204793,333.95629024505615,-0.0035984064,0.18393533,242.4,0.12672737,0.6943090260028839,109500,0.169516,10950000,438,30.874715895708068
71584,0.010559279,3.9187293,334.69376850128174,-0.0030098069,0.17683028,245.83,0.12781245,0.5952420830726624,109750,0.144348,10975000,439,31.560274767897646
73825,0.010078309,3.9178245,335.42351031303406,-0.0018369099,0.22508617,244.61,0.12769254,0.7126309275627136,110000,0.126856,11000000,440,31.411369547998767
74925,0.007344108,3.9172852,336.1425495147705,-0.0027011065,0.23546548,241.75,0.12887387,0.45077967643737793,110250,0.096700005,11025000,441,31.21704349979489
76961,0.006337085,3.9167485,336.8784911632538,-0.0025292255,0.10276546,247.31,0.12942673,0.6400086879730225,110500,0.08225599,11050000,442,32.06567275376932
73680,0.0072533535,3.9121487,337.5898633003235,-0.0026247061,0.33686015,234.75,0.12764776,0.38960206508636475,110750,0.096216,11075000,443,30.040935266262064
77410,0.008534351,3.905444,338.3085148334503,-0.0030864922,0.33862013,235.73,0.1278191,0.45307105779647827,111000,0.119,11100000,444,30.238645421487018
76487,0.009998472,3.8996346,339.0232172012329,-0.0031546801,0.12912023,243.97,0.12818097,0.6361537873744965,111250,0.14398,11125000,445,31.316143439072768
73210,0.00749099,3.8973763,339.73820066452026,-0.001981581,0.666307,218.17,0.12608318,0.2914378046989441,111500,0.100779995,11150000,446,27.643186430988024
75467,0.006413799,3.8967865,340.47412300109863,-0.0030654343,0.4109406,231.02,0.12680703,0.3395612835884094,111750,0.084759995,11175000,447,29.452679056368215
75302,0.009410724,3.896916,341.1933870315552,-0.0032371618,0.35287818,231.51,0.12662365,0.46442341804504395,112000,0.13345198,11200000,448,29.411657422633688
60012,0.009053821,3.8948483,341.95137786865234,-0.0033125456,0.33469218,242.58,0.12639233,0.4885082244873047,112250,0.12180799,11225000,449,30.926000340605096
73220,0.008356869,3.8935685,342.7897045612335,-0.0026592044,0.3091762,237.57,0.12624754,0.5125994086265564,112500,0.11508399,11250000,450,30.136907586094313
75480,0.00740351,3.8906665,343.52238416671753,-0.0025936868,0.041950945,249.47,0.12655224,0.8227917701005936,112750,0.094672,11275000,451,31.60979588481743
72125,0.010156039,3.884442,344.2379353046417,-0.0024871551,0.18873501,245.02,0.12772925,0.5271447002887726,113000,0.134464,11300000,452,31.404654473018745
73510,0.009829065,3.8791428,344.96738862991333,-0.0021913094,0.19783787,241.44,0.12765928,0.4681403636932373,113250,0.13345198,11325000,453,30.870098649878127
74240,0.008497897,3.8818488,345.6948661804199,-0.0029914845,0.15921323,243.58,0.12831695,0.5540168583393097,113500,0.112031996,11350000,454,31.340549982083576
75186,0.006677187,3.8856742,346.41389894485474,-0.0021650905,0.3413439,240.1,0.12782928,0.46376651525497437,113750,0.089504,11375000,455,30.917773751433124
75508,0.005691289,3.8889,347.1363112926483,-0.0022911548,0.3491632,232.63,0.12769584,0.4412435293197632,114000,0.071396,11400000,456,29.868448279215954
75211,0.010511836,3.8898225,347.876583814621,-0.0029388068,0.29917246,235.58,0.12744851,0.42160701751708984,114250,0.143748,11425000,457,30.081073836904014
74091,0.008978417,3.8895943,348.6463551521301,-0.003251339,0.23898748,238.82,0.12797505,0.4817308783531189,114500,0.121548,11450000,458,30.66320393328191
76845,0.008070881,3.8912628,349.361270904541,-0.0019642725,0.18717352,241.49,0.12729308,0.45724058151245117,114750,0.10852401,11475000,459,30.810320311704853
76666,0.0066523654,3.8929756,350.0861105918884,-0.0024885188,0.13202927,248.32,0.12813658,0.5743475556373596,115000,0.08586399,11500000,460,31.915242900320735
67891,0.009211918,3.8910632,350.7952380180359,-0.0021272292,0.33056852,234.93,0.12834357,0.3329627513885498,115250,0.120344,11525000,461,30.25725712920641
72665,0.008265538,3.8874054,351.6530420780182,-0.0019844372,0.10520713,244.01,0.12821752,0.6833561062812805,115500,0.11254801,11550000,462,31.326026852397334
75390,0.010914649,3.8847175,352.38284254074097,-0.0028759395,0.22670102,239.91,0.12867247,0.48344773054122925,115750,0.151596,11575000,463,30.963020637053123
76333,0.009025944,3.8803287,353.10553526878357,-0.003497782,0.112708546,245.06,0.12874123,0.7058418691158295,116000,0.123112,11600000,464,31.596532275128993
74896,0.008987612,3.87309,353.8182728290558,-0.0022798583,0.324086,237.29,0.12923056,0.37874525785446167,116250,0.12487201,11625000,465,30.795279003996402
74119,0.007921242,3.8704414,354.5410785675049,-0.0027236524,0.29667893,237.37,0.1295908,0.3728067874908447,116500,0.103788,11650000,466,30.908365097203497
75663,0.007248855,3.8707643,355.2608070373535,-0.0018441746,0.11579348,243.69,0.12886076,0.6132385730743408,116750,0.095272005,11675000,467,31.426255664782857
72295,0.01218676,3.867857,355.9918053150177,-0.0027779124,0.21715951,242.4,0.1293386,0.46203768253326416,117000,0.163452,11700000,468,31.410166493507568
69703,0.010073893,3.863601,356.7384784221649,-0.0024037987,0.4255058,228.26,0.1284277,0.38482171297073364,117250,0.134916,11725000,469,29.415507359154873
73885,0.0066760085,3.8587825,357.5333163738251,-0.0019024207,0.07737352,247.07,0.12793471,0.6941584944725037,117500,0.088448,11750000,470,31.62170136044908
73528,0.007550725,3.852124,358.27232837677,-0.0021535403,0.078868136,246.8,0.12796703,0.6961649060249329,117750,0.10326799,11775000,471,31.631310988796724
75992,0.0077805384,3.84722,358.9914357662201,-0.0024369892,0.37146744,235.86,0.12790611,0.35066771507263184,118000,0.104512,11800000,472,30.35146825586875
71919,0.00964258,3.8479137,359.70141673088074,-0.002562969,0.39661187,237.72,0.12771778,0.32820552587509155,118250,0.13494399,11825000,473,30.54714078464036
75240,0.006330278,3.8488755,360.4333622455597,-0.0021399278,0.1598042,245.93,0.1277261,0.5676937401294708,118500,0.080564,11850000,474,31.516427884678997
73257,0.007577792,3.8481045,361.15268063545227,-0.0022839413,0.2994925,235.54,0.12812828,0.39511579275131226,118750,0.101548,11875000,475,30.28594167548639
74852,0.011288169,3.849432,361.872367143631,-0.002289578,0.2767947,234.9,0.12822336,0.37039119005203247,119000,0.15374,11900000,476,30.158050533578354
76014,0.009379873,3.8515213,362.59591603279114,-0.0025497011,0.2692809,240.83,0.1264795,0.39474189281463623,119250,0.126436,11925000,477,30.584509213377604
75980,0.0074755936,3.8525474,363.3052213191986,-0.002966684,0.48693356,224.85,0.1266115,0.3796647787094116,119500,0.095632,11950000,478,28.624825413777288
68562,0.009924144,3.8518424,364.02838683128357,-0.0026816532,0.4510998,229.12,0.12636226,0.25670796632766724,119750,0.134308,11975000,479,29.07974408642578
70427,0.007225168,3.8529046,364.7782280445099,-0.0026043435,0.23796503,240.41,0.1277541,0.5238994657993317,120000,0.087272,12000000,480,30.801696498055243
73108,0.0082282545,3.8520722,365.58408308029175,-0.002946368,0.12914716,246.08,0.12716085,0.6584499180316925,120250,0.11159201,12025000,481,31.344618493589127
71013,0.011304033,3.8509858,366.35709714889526,-0.0031673876,0.30441797,238.85,0.12760049,0.4206615090370178,120500,0.14574799,12050000,482,30.639056339579582
72477,0.007826061,3.843148,367.0931601524353,-0.0023141482,0.15661271,240.48,0.12832248,0.5860426127910614,120750,0.104596004,12075000,483,30.891567453566385
74758,0.011675146,3.836553,367.8541057109833,-0.0019823483,0.44117373,235.58,0.12775324,0.36161208152770996,121000,0.15376,12100000,484,30.298124927546105
74078,0.0091424305,3.8335457,368.5746212005615,-0.0026038324,0.25489894,238.91,0.12795912,0.4469456672668457,121250,0.12752,12125000,485,30.627936615486252
72596,0.009312226,3.8292823,369.333598613739,-0.0025201594,0.33042258,236.81,0.12938628,0.33623677492141724,121500,0.128636,12150000,486,30.739753371804547
75220,0.01013749,3.8271344,370.07069158554077,-0.0023862615,0.73495555,220.24,0.12656312,0.1991749405860901,121750,0.13654,12175000,487,28.091190124180393
73643,0.011249701,3.8275993,370.7979464530945,-0.002360016,0.36250985,233.05,0.12777434,0.28295421600341797,122000,0.15013602,12200000,488,29.891037887697458
73207,0.0061611286,3.826924,371.5461645126343,-0.0027582266,0.093532816,247.73,0.12860733,0.6134753227233887,122250,0.076656,12225000,489,31.902748980783727
