serial_timesteps,total_timesteps,n_updates,clipfrac,explained_variance,value_loss,policy_entropy,ep_reward_mean,fps,time_elapsed,true_reward,ep_len_mean,approxkl,policy_loss
46250,4625000,185,0.032195996,0.9493207298219204,0.5696973,4.83945,0.3429541312161477,53840,167.31380438804626,-0.055636857,111.48,0.003066597,-0.0016337878
46500,4650000,186,0.030199999,0.9554967433214188,0.52349347,4.8384447,0.43568796335533533,53750,168.15575551986694,-0.056532715,95.67,0.0029690177,-0.0020697464
46750,4675000,187,0.032032,0.9531586803495884,0.5454308,4.8387613,0.39804743249429747,55085,168.98955178260803,-0.054693226,106.3,0.0033495363,-0.002038261
47000,4700000,188,0.04148,0.9515947364270687,0.5655945,4.8368807,0.34315539823539437,38119,169.81604647636414,-0.057527162,102.72,0.0039742426,-0.0018084326
47250,4725000,189,0.021796,0.9625981785356998,0.4575718,4.831564,0.6639985575722579,56448,170.8404176235199,-0.058341924,96.58,0.0026169897,-0.00086622115
47500,4750000,190,0.049312,0.9470806382596493,0.6019839,4.823533,0.47339693696961604,37992,171.6412661075592,-0.0586098,104.39,0.0044678496,-0.002423035
47750,4775000,191,0.041276,0.9557072818279266,0.50647116,4.8184595,0.4085474016482527,52984,172.66931009292603,-0.052905995,107.85,0.003993163,-0.0017277267
48000,4800000,192,0.019212,0.9607254937291145,0.48103008,4.813897,0.2891815275733731,56350,173.50002527236938,-0.06186312,87.87,0.0023947367,-0.0018020961
48250,4825000,193,0.02524,0.9591841846704483,0.4976352,4.808157,0.8246706416748889,50368,174.30216884613037,-0.051236354,112.06,0.0028594665,-0.001428019
48500,4850000,194,0.031243999,0.9578555710613728,0.48394552,4.8031816,0.494200991783398,55983,175.15376567840576,-0.05444284,102.19,0.0032859494,-0.0019243928
48750,4875000,195,0.016732,0.9632744342088699,0.45161548,4.798021,0.056543583406336494,34088,175.9624810218811,-0.057622828,91.31,0.0021373883,-0.001331965
49000,4900000,196,0.030596,0.958964828401804,0.49722704,4.7929482,0.08227990286915883,54166,177.0765082836151,-0.060848653,85.3,0.0032431458,-0.002670788
49250,4925000,197,0.036176,0.9556550420820713,0.51781106,4.7842283,0.8018521414050133,54960,177.8999524116516,-0.05473301,112.44,0.0035043887,-0.0020916048
49500,4950000,198,0.03118,0.9692974016070366,0.3522031,4.777335,0.2255918274894748,55551,178.71086645126343,-0.054440495,118.73,0.0032579512,-0.0014460444
49750,4975000,199,0.044968,0.9546264633536339,0.5323313,4.771456,0.28569293534914436,56274,179.5164818763733,-0.053688545,104.19,0.0040897476,-0.0029568728
50000,5000000,200,0.032696,0.9492576755583286,0.62449574,4.7666116,0.4698685348087997,48730,180.3106243610382,-0.050405506,106.86,0.003246493,-0.0013780539
50250,5025000,201,0.028535997,0.9596790373325348,0.49507427,4.7603927,0.20968072201402266,56053,181.17837834358215,-0.05629747,97.39,0.0030502658,-0.0015898235
50500,5050000,202,0.031967998,0.9497874118387699,0.59675545,4.7547474,0.7389136488199654,54653,181.98096346855164,-0.048694555,116.59,0.0033274374,-0.002034626
50750,5075000,203,0.021876002,0.9571808129549026,0.5142862,4.7480817,0.44773162480652845,45144,182.7872314453125,-0.05604523,99.21,0.0026545138,-0.0017671201
51000,5100000,204,0.030455997,0.9705222677439451,0.35485315,4.7428226,0.03714265554031499,56862,183.70478987693787,-0.059332926,95.56,0.003437067,-0.002239834
51250,5125000,205,0.03376,0.9572902582585812,0.5122927,4.7400575,0.6270512946257425,56353,184.49721002578735,-0.04878449,105.8,0.0035405129,-0.0014723337
51500,5150000,206,0.033832002,0.970423610880971,0.35765725,4.7377267,0.5990095224525055,53668,185.2919204235077,-0.051507637,115.82,0.0034470987,-0.0024031925
51750,5175000,207,0.034272,0.9552210122346878,0.5138964,4.7338524,1.111276547105555,32168,186.11727666854858,-0.046454452,115.73,0.003733905,-0.0021342768
52000,5200000,208,0.040819995,0.958134263753891,0.50828767,4.7258234,0.27994173199086847,55724,187.23814129829407,-0.054518048,104.17,0.0040576546,-0.0015618751
52250,5225000,209,0.027199998,0.9653620533645153,0.4002796,4.7195063,0.14454603677592645,55360,188.03050804138184,-0.056945182,98.41,0.0032674156,-0.0016880452
52500,5250000,210,0.033676002,0.9651339687407017,0.425548,4.7154584,0.5891035580096604,48194,188.8309919834137,-0.056288857,96.17,0.00354639,-0.002193759
52750,5275000,211,0.04466,0.9430729076266289,0.6848623,4.710863,0.5308408221939658,55601,189.70187067985535,-0.051878076,98.91,0.0042197504,-0.0012484149
53000,5300000,212,0.028252,0.9612160846590996,0.43731967,4.706291,0.5996849513682173,30323,190.50813627243042,-0.04403,118.75,0.003005654,-0.001754431
53250,5325000,213,0.029236,0.9611712619662285,0.4515751,4.702475,0.1359808926803885,54953,191.69360089302063,-0.04896703,111.9,0.0032328698,-0.0017744259
53500,5350000,214,0.035436,0.9555175676941872,0.52526706,4.6971283,0.45078066657744786,55965,192.4903745651245,-0.04454113,117.77,0.0034577753,-0.0017029984
53750,5375000,215,0.02076,0.9463158808648586,0.62075216,4.6962337,0.6682898889543347,52842,193.27960753440857,-0.046849485,109.87,0.0022692732,-0.0008971306
54000,5400000,216,0.031552,0.9489562176167965,0.5922161,4.6953106,0.7634006652916645,55224,194.10114407539368,-0.047254838,113.13,0.0031143285,-0.0022345323
54250,5425000,217,0.022424001,0.9618131816387177,0.46122402,4.6910224,-0.28735414079612837,54128,194.9177713394165,-0.057546727,79.92,0.0028648947,-0.0011177979
54500,5450000,218,0.026304001,0.9517441093921661,0.60746676,4.683755,0.7669419760511619,54231,195.7637140750885,-0.04787256,102.93,0.002997828,-0.0012381518
54750,5475000,219,0.009056,0.9509741961956024,0.6074908,4.6808515,1.5347101054559074,39840,196.572083234787,-0.041051842,109.89,0.0013463822,-0.0010445905
55000,5500000,220,0.017103998,0.9579376317560673,0.478427,4.678298,0.7905776259587509,55577,197.54128336906433,-0.049420983,116.76,0.0023082844,-0.0017820777
55250,5525000,221,0.021168,0.9578673020005226,0.5004751,4.6735253,0.9820310567037032,55713,198.3367989063263,-0.042186785,123.66,0.0024931934,-0.0012268537
55500,5550000,222,0.0324,0.9593228548765182,0.49756926,4.6695137,0.480194130375304,50714,199.14386224746704,-0.052661642,95.6,0.0033149938,-0.002126629
55750,5575000,223,0.054196,0.9501250833272934,0.5710297,4.6645517,0.7163456445479597,56987,199.9878339767456,-0.049267363,107.16,0.004574649,-0.0022613467
56000,5600000,224,0.030472,0.9509312212467194,0.6086415,4.6623793,0.7338188934239099,56041,200.79968214035034,-0.053660523,102.83,0.0032001447,-0.0011303679
56250,5625000,225,0.027976,0.971151739358902,0.3596892,4.66082,0.5217588101342997,42178,201.60226154327393,-0.059630405,89.78,0.0030029337,-0.0011855569
56500,5650000,226,0.035724003,0.9579266123473644,0.4880274,4.656258,0.6292472377210981,45043,202.54799580574036,-0.04874932,119.06,0.0035670362,-0.0024013997
56750,5675000,227,0.029487997,0.9616854004561901,0.42378902,4.649354,0.7850480520750341,54773,203.4528524875641,-0.050301548,110.11,0.0032338216,-0.0020416004
57000,5700000,228,0.039544,0.9590919762849808,0.47076827,4.639295,0.010290818614616342,56091,204.2568130493164,-0.044443116,118.53,0.0037371223,-0.0020847598
57250,5725000,229,0.031576,0.9558649584650993,0.5320645,4.631084,1.1807289049629617,53776,205.05799555778503,-0.03795188,127.8,0.0033729512,-0.001772684
57500,5750000,230,0.034388,0.9499994814395905,0.581944,4.626317,0.7141353218266735,56574,205.873450756073,-0.04149772,123.22,0.0034979084,-0.0018009946
57750,5775000,231,0.020772,0.950237900018692,0.58043754,4.622388,0.4654612474861159,49326,206.68161702156067,-0.041440614,124.41,0.002322253,-0.0015645202
58000,5800000,232,0.033640005,0.9580154530704021,0.48051175,4.6168084,0.8117515495110993,55689,207.52962803840637,-0.036890004,131.12,0.0033471715,-0.0013334927
58250,5825000,233,0.025196001,0.9591050706803799,0.46737814,4.6124945,0.5858661258963093,50426,208.3299150466919,-0.042915262,117.51,0.0028582406,-0.0017572877
58500,5850000,234,0.032016,0.9686644598841667,0.36543125,4.608476,0.5697126768620661,56142,209.171160697937,-0.042956132,120.47,0.003394146,-0.0018674278
58750,5875000,235,0.036979996,0.9650131985545158,0.43019047,4.6015077,0.27727100481703926,54963,209.96903824806213,-0.050626792,102.64,0.0038679722,-0.0020786147
59000,5900000,236,0.044432,0.9457851238548756,0.6207429,4.59617,0.5756736906128116,45992,210.7909767627716,-0.03914983,135.33,0.0042733764,-0.002289379
59250,5925000,237,0.021552,0.9481379091739655,0.5904795,4.5922594,0.7192254619576036,55389,211.70194745063782,-0.038275912,132.66,0.0029150066,-0.0008812213
59500,5950000,238,0.03262,0.9690815359354019,0.35689053,4.5877585,0.6870072345888434,46140,212.51883959770203,-0.04336567,117.6,0.0033665516,-0.002366023
59750,5975000,239,0.018824,0.9562483318150043,0.50044495,4.5813003,0.20381713272856586,55125,213.4229600429535,-0.043868966,112.08,0.002201183,-0.0012165579
60000,6000000,240,0.035528,0.9543269537389278,0.5071219,4.5750623,0.2736748507230533,55370,214.24043464660645,-0.03977293,130.69,0.0035855402,-0.002266269
60250,6025000,241,0.035616,0.9674358516931534,0.4002785,4.569809,0.5583929858374881,55454,215.04162573814392,-0.04789371,106.15,0.0035919927,-0.0014776357
60500,6050000,242,0.02124,0.9679936654865742,0.3682781,4.5623875,0.5221043193776813,45513,215.85055470466614,-0.047605034,122.48,0.0026226677,-0.001983627
60750,6075000,243,0.03114,0.9519751816987991,0.5761175,4.5550566,1.0241451087960491,47452,216.7408857345581,-0.03653713,121.66,0.0031672828,-0.0013873032
61000,6100000,244,0.022692002,0.9666137546300888,0.38574064,4.5471888,0.6700962846297813,36596,217.6107189655304,-0.03802182,134.19,0.0026755861,-0.0013630256
61250,6125000,245,0.040404,0.9516899734735489,0.58331746,4.5402226,1.374226668948786,56635,218.64070868492126,-0.036449857,126.59,0.0038004932,-0.0012395171
61500,6150000,246,0.02602,0.9657231643795967,0.42081633,4.537547,0.3838048358771863,48904,219.422949552536,-0.041995328,136.41,0.0028973606,-0.0014575471
61750,6175000,247,0.021056,0.9571261890232563,0.5069542,4.532231,0.261091090652003,56050,220.27946019172668,-0.038891044,126.73,0.0024626986,-0.0017596955
62000,6200000,248,0.027448002,0.9637395963072777,0.43374485,4.5215416,1.2013784830533996,50098,221.0844738483429,-0.040117506,129.37,0.0029939432,-0.0022560004
62250,6225000,249,0.026223999,0.9599171169102192,0.4476076,4.510873,0.8261304483806526,48739,221.95272088050842,-0.04101071,127.8,0.0029696242,-0.0022217138
62500,6250000,250,0.027732,0.9588824808597565,0.47123408,4.5042925,0.7286941822417543,53701,222.81020617485046,-0.04123399,128.63,0.0030276582,-0.0018135682
62750,6275000,251,0.024559999,0.9627593718469143,0.40952402,4.4956694,1.1285095319744687,54641,223.63525104522705,-0.0370683,134.0,0.0027998881,-0.0015777396
63000,6300000,252,0.032996,0.9501161947846413,0.65162027,4.4871507,0.8198083082165817,55450,224.44964051246643,-0.04312569,107.32,0.0032771886,-0.002163702
63250,6325000,253,0.030356001,0.9547359496355057,0.53862935,4.4797354,1.1188568470564428,35644,225.24883008003235,-0.043598272,115.56,0.0032058829,-0.0022956473
63500,6350000,254,0.028483998,0.9509857185184956,0.60345846,4.4741697,1.779024946629913,54726,226.2992672920227,-0.036061004,118.67,0.0032590688,-0.0019158112
63750,6375000,255,0.045156,0.9589796997606754,0.4568738,4.4694095,0.4894486237138562,55568,227.12326622009277,-0.038367257,135.52,0.004166218,-0.0027315125
64000,6400000,256,0.035248,0.9627132676541805,0.43754435,4.4645934,0.6220904599838696,48979,227.9398078918457,-0.03741891,141.99,0.0035943917,-0.002086128
64250,6425000,257,0.048079997,0.9502870365977287,0.5523635,4.459504,0.8554294759018262,50882,228.7981939315796,-0.03746179,133.5,0.004371562,-0.002366142
64500,6450000,258,0.042152,0.947627130895853,0.61261976,4.453542,2.2591114484537185,56613,229.64196753501892,-0.030546289,133.61,0.0039472952,-0.0014604802
64750,6475000,259,0.027175998,0.9531244821846485,0.5380119,4.4482803,0.6589190712299012,55330,230.4367699623108,-0.037612323,130.16,0.0031157583,-0.00213897
65000,6500000,260,0.022324,0.9452403113245964,0.5721801,4.442066,0.8794068435027839,56600,231.2388777732849,-0.026003182,158.9,0.0027452542,-0.0014470086
65250,6525000,261,0.045395996,0.9467915408313274,0.60748214,4.4347506,1.3545737055562923,52134,232.03743720054626,-0.030869646,133.36,0.0041703037,-0.0021626828
65500,6550000,262,0.026776,0.9560592956840992,0.50114596,4.43059,1.1773745882018942,55432,232.87495923042297,-0.03411038,142.24,0.0030261017,-0.0013308793
65750,6575000,263,0.016384002,0.9484982304275036,0.54454076,4.4293222,1.1687113026954092,55750,233.68061137199402,-0.033214357,144.05,0.0021617168,-0.0010621452
66000,6600000,264,0.018103998,0.9498034901916981,0.54203546,4.427448,1.920710625219037,48080,234.47982811927795,-0.023695633,157.47,0.0021811784,-0.0010830297
66250,6625000,265,0.027072001,0.9540890976786613,0.51833403,4.423706,1.221302515115334,54259,235.3402705192566,-0.027803259,151.7,0.0028919547,-0.0018838389
66500,6650000,266,0.044084,0.9507412984967232,0.5411905,4.419531,1.2323676201504181,56506,236.15030980110168,-0.031086233,133.48,0.004098502,-0.0020839775
66750,6675000,267,0.031411998,0.9536142796278,0.57416624,4.4150844,1.5781429800052842,39176,236.94088220596313,-0.03758426,128.85,0.0033751824,-0.0016025018
67000,6700000,268,0.02606,0.9550658166408539,0.45765534,4.412093,0.9518805034538319,48906,237.93113040924072,-0.031071512,160.29,0.0030525378,-0.0016752699
67250,6725000,269,0.043136,0.9518979601562023,0.5692837,4.410085,1.200601005915598,56313,238.78592085838318,-0.036656737,142.6,0.003983172,-0.0018086225
67500,6750000,270,0.026640002,0.9465741477906704,0.58758456,4.4107127,1.375704988335915,54108,239.58554935455322,-0.02715,154.29,0.003009575,-0.0015228558
67750,6775000,271,0.073203996,0.9467645660042763,0.59427035,4.411064,0.9398833738650318,55590,240.40687823295593,-0.026327696,157.05,0.00582064,-0.0019877583
68000,6800000,272,0.032044,0.9518638476729393,0.5525013,4.4094434,1.6990956462937246,55151,241.20593285560608,-0.0325777,150.95,0.0034230016,-0.0015949626
68250,6825000,273,0.038544003,0.9523834772408009,0.5119525,4.4042797,0.9562535164026369,55534,242.01534032821655,-0.031275656,152.67,0.003797124,-0.002032549
68500,6850000,274,0.020592,0.9584936648607254,0.43909374,4.397127,1.9235940901195925,55393,242.82374167442322,-0.023135493,161.27,0.0026544784,-0.0013926901
68750,6875000,275,0.024528,0.9583181105554104,0.48567086,4.392211,0.9893803120150301,55293,243.6337218284607,-0.03496804,131.57,0.0027698954,-0.0015924847
69000,6900000,276,0.022704,0.9545279145240784,0.47630954,4.3888025,1.2335148330368253,54784,244.43777894973755,-0.028188163,152.02,0.0027056811,-0.0012721617
69250,6925000,277,0.026808,0.9482706487178802,0.55551517,4.3846245,1.1726224515872883,55164,245.25645899772644,-0.026922844,149.2,0.0028332856,-0.0014636829
69500,6950000,278,0.039608,0.9536029100418091,0.5329176,4.3796434,1.4307864896042966,49699,246.07255959510803,-0.02824583,152.84,0.0038778218,-0.0024009892
69750,6975000,279,0.023596,0.9560197852551937,0.4997061,4.37547,1.274645536561518,55636,246.92604613304138,-0.02681155,152.54,0.00288821,-0.0010361301
70000,7000000,280,0.016212,0.9519471526145935,0.50243044,4.3722324,2.1134785334403228,54109,247.7337384223938,-0.01749906,163.99,0.0021926814,-0.0015540841
70250,7025000,281,0.015656,0.9540417604148388,0.5010136,4.3687525,1.652463696545051,55854,248.5534656047821,-0.022136383,163.01,0.002147488,-0.0017441984
70500,7050000,282,0.037603997,0.9610472992062569,0.43594941,4.3649054,1.3951000258634394,53931,249.35785245895386,-0.0239483,160.87,0.00357374,-0.0015066173
70750,7075000,283,0.038028,0.9540910497307777,0.5506248,4.3580985,1.539613741770092,55741,250.17454528808594,-0.027629936,147.73,0.0037149377,-0.00229264
71000,7100000,284,0.024823997,0.9587609209120274,0.4465359,4.3498154,1.1731493962871031,49142,250.97932624816895,-0.025927102,157.15,0.0029564225,-0.0016745426
71250,7125000,285,0.027292002,0.9502430036664009,0.5595122,4.34113,1.3487383998815456,51126,251.8370087146759,-0.025116453,148.19,0.0031210373,-0.0015119899
71500,7150000,286,0.021728,0.9508094154298306,0.58912575,4.3332076,1.4852202373780699,55568,252.68709349632263,-0.029559191,145.72,0.002553043,-0.0020967182
71750,7175000,287,0.026180003,0.9560363478958607,0.52997446,4.3278437,1.0346528730104552,48878,253.48716235160828,-0.029888194,141.42,0.0027909414,-0.001762886
72000,7200000,288,0.035232,0.9503251314163208,0.5338314,4.3222756,1.202663103421271,55394,254.34336757659912,-0.023686487,155.43,0.0036612283,-0.0018713124
72250,7225000,289,0.024624,0.9587848074734211,0.4475276,4.31623,1.1115924553884202,56040,255.14894700050354,-0.027549734,152.5,0.0028156177,-0.0015270949
72500,7250000,290,0.030848002,0.9569672904908657,0.49079156,4.309989,1.350652159145243,55174,255.94470596313477,-0.028910207,147.56,0.0033258237,-0.0015928608
72750,7275000,291,0.028316,0.9511873461306095,0.5838953,4.3044143,1.8815619392699932,55992,256.75168347358704,-0.023579279,148.69,0.0030569474,-0.0019603577
73000,7300000,292,0.023348,0.955450963228941,0.46786833,4.299801,1.7294414434801184,55453,257.542622089386,-0.019307168,170.41,0.002861144,-0.001311986
73250,7325000,293,0.023568,0.9672833308577538,0.37355107,4.2952957,1.2874295596913408,54045,258.3576729297638,-0.030250808,146.42,0.0027367338,-0.0017667335
73500,7350000,294,0.03196,0.9531955048441887,0.5251882,4.2916627,2.343480169777365,44280,259.17180943489075,-0.021641301,159.25,0.0032143067,-0.0016412996
73750,7375000,295,0.014408,0.9578700289130211,0.41866308,4.288435,1.8525723480257488,40040,260.0715551376343,-0.020550808,168.01,0.002135214,-0.001340675
74000,7400000,296,0.021444002,0.9540515281260014,0.4904151,4.2827797,0.829098818980683,56548,261.0313708782196,-0.026269522,159.2,0.0025521957,-0.001596846
74250,7425000,297,0.032136,0.9489965587854385,0.6249426,4.2772512,1.7219516718757604,55488,261.81101417541504,-0.025370292,144.9,0.0033669844,-0.0021447022
74500,7450000,298,0.036408,0.9422838650643826,0.59202456,4.274681,1.694712917454209,55752,262.6125054359436,-0.025401099,150.27,0.003521463,-0.0021069455
74750,7475000,299,0.02614,0.9462373666465282,0.58565784,4.270753,1.1143208745471447,47297,263.41324639320374,-0.027383272,148.82,0.0031130423,-0.0011964141
75000,7500000,300,0.025772,0.9362560287117958,0.69310457,4.2678823,2.449696977338899,56330,264.2825107574463,-0.015865661,165.53,0.0027941,-0.0012225918
75250,7525000,301,0.02992,0.9170011505484581,0.77246416,4.2656255,1.9692788341500074,56358,265.07305669784546,-0.017403496,169.35,0.0030109559,-0.0013940198
75500,7550000,302,0.02374,0.9306803718209267,0.7623256,4.265831,1.8527787876461026,56684,265.8668086528778,-0.025206171,151.09,0.0026564994,-0.0010705482
75750,7575000,303,0.020072002,0.9127835258841515,0.9106703,4.2651997,1.8559527144788148,55212,266.6588718891144,-0.02500161,157.59,0.0023957128,-0.0011134949
76000,7600000,304,0.056412,0.9318187087774277,0.7810425,4.263663,2.1544544882342596,56248,267.45073986053467,-0.01736555,151.7,0.0047850986,-0.0014758935
76250,7625000,305,0.049576003,0.9418045356869698,0.61815035,4.2604475,2.053155662063635,56102,268.24150109291077,-0.021832546,158.89,0.00445751,-0.0021826695
76500,7650000,306,0.046548,0.91675865650177,0.7944255,4.254795,1.9584871839950073,53479,269.03037333488464,-0.016865145,171.54,0.0042552636,-0.001493207
76750,7675000,307,0.023343999,0.943302683532238,0.6057582,4.24846,1.3310553987634295,49170,269.84383845329285,-0.025183806,156.95,0.002937296,-0.0009734241
77000,7700000,308,0.033408,0.9343543350696564,0.7440666,4.243375,1.6468951094035944,50931,270.6955740451813,-0.021663213,156.33,0.00338442,-0.0016064715
77250,7725000,309,0.035296,0.9453527741134167,0.6186127,4.2403092,2.2958667364555922,54375,271.5307812690735,-0.01502001,173.13,0.003631429,-0.002303841
77500,7750000,310,0.018428,0.9443237893283367,0.58352053,4.237645,1.602028178085871,50728,272.33465480804443,-0.023042502,167.69,0.0024325377,-0.0016945933
77750,7775000,311,0.034008,0.9366512596607208,0.62367934,4.2320533,2.0422821525075165,55529,273.1780638694763,-0.015982524,176.58,0.0035110787,-0.0016891845
78000,7800000,312,0.016463999,0.947570338845253,0.5482267,4.2247343,1.8420281631566922,57064,273.9708614349365,-0.02072619,167.17,0.0021489237,-0.0012396977
78250,7825000,313,0.029411998,0.9400649070739746,0.57588553,4.2198553,1.0764072420091337,55530,274.7552318572998,-0.021072602,168.48,0.0032101397,-0.0023475275
78500,7850000,314,0.042151995,0.9491565003991127,0.5481337,4.2157316,2.182536213891983,56212,275.55479192733765,-0.015296442,170.71,0.003988471,-0.0017818057
78750,7875000,315,0.025892,0.9563299156725407,0.44418567,4.2106447,0.9977150823469639,39126,276.33887577056885,-0.02567255,159.92,0.0028925708,-0.001964969
79000,7900000,316,0.018776001,0.9368079453706741,0.63679314,4.2074647,1.7857334455616416,41247,277.30625438690186,-0.019193675,168.9,0.0023764141,-0.0007475695
79250,7925000,317,0.028544,0.9478892795741558,0.5454308,4.206111,1.2782223655615292,55356,278.2536897659302,-0.02430578,159.37,0.0029799454,-0.00188355
79500,7950000,318,0.025996,0.9168723970651627,0.78450066,4.204491,1.8905585007740882,55881,279.0448052883148,-0.013994384,177.29,0.0030018617,-0.0013739974
79750,7975000,319,0.00938,0.9342798814177513,0.5934109,4.2023077,1.4881474859297281,41736,279.8372368812561,-0.017181167,184.07,0.0016545567,-0.0011714487
80000,8000000,320,0.025432,0.9174603521823883,0.6723766,4.198556,1.842031380203556,56843,280.77467823028564,-0.008355431,194.86,0.0029847557,-0.0015793245
80250,8025000,321,0.030412,0.956479899585247,0.4670198,4.1927276,1.4040523764489405,53466,281.556111574173,-0.022423694,171.98,0.003212427,-0.0025674135
80500,8050000,322,0.022784,0.9419565759599209,0.55411637,4.1833076,2.1938748943239896,56927,282.38432216644287,-0.012204658,184.81,0.0028095709,-0.0014977877
80750,8075000,323,0.020100001,0.9357235580682755,0.6589357,4.1761007,1.0350311399588394,56689,283.17178297042847,-0.024311308,168.83,0.0023913453,-0.0010700922
81000,8100000,324,0.030715998,0.9293930158019066,0.6396526,4.171046,3.108536899428642,57153,283.95202684402466,-0.0039389813,194.99,0.0032310982,-0.0012353782
81250,8125000,325,0.029747998,0.9551326557993889,0.42514652,4.166929,1.28297558239267,56534,284.73599076271057,-0.017897977,181.15,0.0030210945,-0.0018567333
81500,8150000,326,0.029407999,0.9416075386106968,0.6151291,4.1611795,2.548949258607322,55115,285.52780866622925,-0.016520206,170.41,0.0032251459,-0.0012276697
81750,8175000,327,0.036484,0.9424824342131615,0.5663283,4.155814,2.722836360348008,56996,286.3241591453552,-0.013186377,178.16,0.003661419,-0.0020696046
82000,8200000,328,0.046256,0.9380323886871338,0.5608439,4.1520452,1.7512781032444065,55627,287.1049654483795,-0.0112365475,192.36,0.0042901305,-0.0015907291
82250,8225000,329,0.040704004,0.9490148536860943,0.5493201,4.1483793,1.855856626019061,56207,287.89682269096375,-0.018408721,175.81,0.004043157,-0.0021175025
82500,8250000,330,0.020904,0.9464662335813046,0.5650329,4.145045,1.937493730998815,54303,288.69246649742126,-0.017549137,172.91,0.0025251578,-0.001631561
82750,8275000,331,0.011500001,0.9459129981696606,0.435596,4.140679,1.0212613275610707,55065,289.5140964984894,-0.015651746,192.17,0.0017070916,-0.001117837
83000,8300000,332,0.040056,0.956329420208931,0.42148495,4.134579,1.8443584476863817,55303,290.3325545787811,-0.0120139895,197.4,0.0039441967,-0.0026389193
83250,8325000,333,0.040792,0.9360298737883568,0.60289276,4.128322,2.5126906688597637,55108,291.1365568637848,-0.00840307,196.33,0.0038982623,-0.0012502506
83500,8350000,334,0.022356,0.9553625360131264,0.46516347,4.1254272,1.0004337483610521,55528,291.93285608291626,-0.021885281,183.85,0.0028170573,-0.0015467725
83750,8375000,335,0.038092,0.9520698226988316,0.4772965,4.1242533,2.006206617304431,54385,292.7276289463043,-0.010116767,190.36,0.003863675,-0.001976968
84000,8400000,336,0.03756,0.9415408782660961,0.56536245,4.1219115,2.221939020085803,40190,293.5286509990692,-0.007521236,191.92,0.00380524,-0.0011667277
84250,8425000,337,0.02832,0.9635789170861244,0.35919297,4.11966,1.4571122699586463,56397,294.49044847488403,-0.016142214,187.73,0.0033135652,-0.0017675199
84500,8450000,338,0.037063997,0.9413637816905975,0.52357036,4.1160574,3.0725234177252307,55419,295.28065943717957,-0.0021364866,203.76,0.0037479054,-0.0016070778
84750,8475000,339,0.033056002,0.9403604939579964,0.5452395,4.1126738,2.6149432420557877,37540,296.0779392719269,-0.0061801556,194.93,0.0035318765,-0.0015763901
85000,8500000,340,0.039991997,0.9272474572062492,0.74452317,4.109692,2.5908945025417984,41295,297.07600140571594,-0.014369579,177.46,0.0037934997,-0.0022223464
85250,8525000,341,0.02066,0.9369632750749588,0.55549514,4.106858,2.5468215024874805,56708,298.0315384864807,-0.0053641754,197.9,0.002492012,-0.0016579118
85500,8550000,342,0.026436001,0.9231082871556282,0.7609888,4.102575,2.61647210808291,57426,298.8079116344452,-0.014100819,183.31,0.0028884772,-0.0017031027
85750,8575000,343,0.036912,0.9392929412424564,0.4666484,4.098904,1.8273395424460148,55581,299.583612203598,-0.005719865,211.43,0.0037746679,-0.002115504
86000,8600000,344,0.018616002,0.9340054839849472,0.5457767,4.0954905,2.634917127400266,57596,300.3762581348419,-0.00256154,207.31,0.0025634875,-0.0013312874
86250,8625000,345,0.034524,0.9531306512653828,0.47304696,4.090528,1.5916046265752237,54502,301.1532390117645,-0.010980173,189.78,0.0037449822,-0.0019101225
86500,8650000,346,0.040092003,0.9411985129117966,0.40628797,4.086931,1.8188267142106382,47339,301.9554617404938,-0.0071791853,205.67,0.003685046,-0.002173835
86750,8675000,347,0.055100005,0.9323839172720909,0.6108179,4.0855446,1.6599179593069846,49484,302.8216347694397,-0.013921027,186.16,0.0047717295,-0.0010344739
87000,8700000,348,0.02662,0.9088261127471924,0.6446674,4.0847883,1.6601033329079724,26360,303.66100573539734,-0.0065687597,212.84,0.003000952,-0.0019003546
87250,8725000,349,0.039836,0.9280076324939728,0.6414949,4.084193,2.993001948803756,56562,304.9519145488739,-0.0060818903,188.79,0.003835973,-0.0015149321
87500,8750000,350,0.021931998,0.9616912193596363,0.29346675,4.0811586,1.999072966324323,34891,305.7297406196594,-0.007030782,208.66,0.0026114269,-0.0020014376
87750,8775000,351,0.035512,0.9476641826331615,0.42741394,4.0733757,2.327259962469009,56260,306.7811689376831,-0.005125305,208.29,0.0036244758,-0.0016691701
88000,8800000,352,0.029764002,0.9391235858201981,0.4601156,4.064402,2.830204724507855,55854,307.5593581199646,-0.0013303293,211.27,0.0030885013,-0.0012723936
88250,8825000,353,0.037896,0.9354516938328743,0.46977204,4.056408,1.9577611659283065,55850,308.3439302444458,-0.005259112,203.72,0.0036792853,-0.0019330985
88500,8850000,354,0.021975998,0.9222711771726608,0.5683387,4.051793,2.156839468183906,56266,309.1264543533325,-0.004325115,204.11,0.0027722504,-0.001435844
88750,8875000,355,0.031643998,0.9251878932118416,0.72860104,4.046235,2.7862512803293136,56114,309.90659642219543,-0.00603413,188.28,0.0033217683,-0.0011307899
89000,8900000,356,0.028420001,0.9194457978010178,0.69578946,4.039632,2.3370411851238204,55301,310.69688177108765,-0.005466129,193.35,0.00319697,-0.0017193037
89250,8925000,357,0.0357,0.9496804215013981,0.40391365,4.0341673,1.6739973286164633,56363,311.49840021133423,-0.008127149,202.66,0.003532252,-0.0016481795
