policy_entropy,ep_reward_mean,time_elapsed,true_reward,n_updates,clipfrac,policy_loss,fps,total_timesteps,explained_variance,serial_timesteps,value_loss,approxkl,ep_len_mean
-0.6916598,8.292508622913111,1127.5121114253998,0.041130032,1292,0.095296,-0.0011551162,55674,32300000,0.9879419906064868,323000,0.009823185,0.00720421,203.38
-0.6931796,7.583854246380797,1128.326176404953,0.04238041,1293,0.10061201,-0.0019012152,55502,32325000,0.9676723219454288,323250,0.028336812,0.007765068,178.46
-0.69543844,7.757054573334114,1129.1230647563934,0.04164752,1294,0.094684,-0.003199907,57766,32350000,0.9793442450463772,323500,0.017457217,0.0071747126,186.96
-0.6945807,8.064827643632016,1129.9047932624817,0.04175981,1295,0.103088,-0.00068076997,56823,32375000,0.9688481613993645,323750,0.027838513,0.008055868,192.8
-0.695228,7.8997906773047,1130.6848275661469,0.040946376,1296,0.118916,-0.0009178274,56562,32400000,0.9731501471251249,324000,0.0241251,0.008489186,193.03
-0.69578385,8.414879894072655,1131.4902884960175,0.040712055,1297,0.107920006,-0.0015718483,57330,32425000,0.9809442982077599,324250,0.01631615,0.0079189865,205.53
-0.6949288,7.802541963808762,1132.3105702400208,0.040827792,1298,0.127224,-0.0009942821,54544,32450000,0.9732582122087479,324500,0.022532478,0.009221953,190.22
-0.6958233,7.452615388643462,1133.1304106712341,0.040429104,1299,0.100444,-0.0018131988,57281,32475000,0.9653474390506744,324750,0.032555304,0.0075883716,184.89
-0.69801223,7.781750895803652,1133.9435617923737,0.042016212,1300,0.108587995,-0.0021823917,56617,32500000,0.9723306056112051,325000,0.027573515,0.00823559,186.21
-0.698571,8.535475650730513,1134.7497985363007,0.04164592,1301,0.099956,-0.001194956,55647,32525000,0.9793889299035072,325250,0.017063849,0.007581682,203.85
-0.7002859,7.619025967640137,1135.5685365200043,0.040235154,1302,0.071196,-0.0024741753,56505,32550000,0.9779929723590612,325500,0.021793459,0.0058399336,190.77
-0.7047938,7.965532937755316,1136.3918402194977,0.041147813,1303,0.11073999,-0.0024442624,56228,32575000,0.9713701624423265,325750,0.027284935,0.008390358,192.86
-0.70589715,8.040398848298937,1137.2156324386597,0.04125471,1304,0.102180004,-0.002369957,56639,32600000,0.9636318162083626,326000,0.03006373,0.007938916,196.82
-0.7056819,9.267886444105661,1138.041710615158,0.04296029,1305,0.123231985,-8.914324e-05,56333,32625000,0.9837381895631552,326250,0.012847026,0.009191024,216.02
-0.7090188,8.349183415485923,1138.869606256485,0.043300983,1306,0.063276,-0.003080757,56472,32650000,0.9893629476428032,326500,0.008427152,0.0054147416,196.02
-0.7131907,8.731403942867123,1139.6891021728516,0.04188101,1307,0.100004,-0.0015136979,56732,32675000,0.9838266130536795,326750,0.012066993,0.0076448843,210.18
-0.7161289,8.377567218936601,1140.5074241161346,0.04080853,1308,0.067503996,-0.002724685,56265,32700000,0.9772892277687788,327000,0.018254409,0.0056681894,208.04
-0.72273326,7.9586372310112345,1141.3147501945496,0.04107969,1309,0.087152,-0.0022142907,56677,32725000,0.9751508105546236,327250,0.022052368,0.0068254704,195.43
-0.7306984,8.732795926907565,1142.1163454055786,0.042758785,1310,0.12881199,-0.00085208175,55948,32750000,0.981804545968771,327500,0.014399233,0.009707046,205.45
-0.73684007,7.95004444289745,1142.932596206665,0.040997226,1311,0.099184,-0.0022065802,57915,32775000,0.9808206092566252,327750,0.016555106,0.007579853,195.26
-0.7429579,7.386982401212262,1143.726177930832,0.04057794,1312,0.118420005,-0.0012057314,57973,32800000,0.9724221620708704,328000,0.024544457,0.008843924,184.54
-0.7478193,7.894188868443089,1144.5294570922852,0.04279421,1313,0.098332,-0.0022757673,55136,32825000,0.9646558202803135,328250,0.026074639,0.0076263584,186.71
-0.74819714,7.729397946715471,1145.3743991851807,0.04131807,1314,0.08546401,-0.0031332583,57101,32850000,0.9775363933295012,328500,0.019802084,0.00679825,186.98
-0.74796546,8.541747756286094,1146.174427986145,0.04120914,1315,0.099372,-0.0008581706,57188,32875000,0.976256713271141,328750,0.01698402,0.007510364,206.94
-0.74704856,8.2915581467555,1146.9719822406769,0.042086016,1316,0.070447996,-0.00290943,56639,32900000,0.9814099781215191,329000,0.015368588,0.0058397804,197.69
-0.7475217,7.886733049328086,1147.811865568161,0.040763803,1317,0.077644005,-0.002641699,56911,32925000,0.9830504711717367,329250,0.01426464,0.0062771104,194.73
-0.7513404,8.503356852084544,1148.6220934391022,0.041450646,1318,0.099268,-0.0009397425,56652,32950000,0.990640414878726,329500,0.008802372,0.0076590017,207.33
-0.75350225,7.988244445426499,1149.4357776641846,0.04169294,1319,0.066476,-0.0034156956,54726,32975000,0.9894068911671638,329750,0.0081285685,0.005582569,194.15
-0.75352144,8.007247313608833,1150.2812576293945,0.042479515,1320,0.120923996,-0.00085473264,57707,33000000,0.9913415443152189,330000,0.008277957,0.008858415,191.06
-0.75463545,8.522487701262556,1151.0988450050354,0.041167196,1321,0.061184,-0.0028713327,57867,33025000,0.9757137577980757,330250,0.018004522,0.0052258344,210.31
-0.75635695,7.836237224145643,1151.8919055461884,0.042459313,1322,0.099184,-0.0014981568,57000,33050000,0.9842521548271179,330500,0.0136145605,0.007559444,187.17
-0.75980854,8.135238681473203,1152.7019193172455,0.042247105,1323,0.304844,0.007909707,53627,33075000,0.9837137684226036,330750,0.014557414,0.025280923,194.96
-0.7609318,8.365004674026059,1153.5343255996704,0.04205985,1324,0.106248,-0.0020617926,54807,33100000,0.979238735511899,331000,0.01800272,0.008126585,197.89
-0.75964844,7.698731596519174,1154.3581869602203,0.0407258,1325,0.074948,-0.0026377607,56355,33125000,0.9829060044139624,331250,0.015472899,0.006345717,190.74
-0.7602714,8.51396717595453,1155.1803812980652,0.041595396,1326,0.090711996,-0.002029615,57071,33150000,0.9869778137654066,331500,0.010972062,0.0069573047,205.1
-0.7606743,8.908297027005274,1155.9829857349396,0.04199505,1327,0.099896,-0.0026284836,57655,33175000,0.9868295565247536,331750,0.010539604,0.0075416816,213.09
-0.7588156,8.615034406104442,1156.800531387329,0.041627944,1328,0.080232,-0.0022560072,55251,33200000,0.9775809329003096,332000,0.018359777,0.0063250726,208.42
-0.7594317,8.262893937990693,1157.6237585544586,0.04285077,1329,0.09763999,-0.0020243002,55472,33225000,0.9842862635850906,332250,0.014201181,0.007310384,196.91
-0.76117927,8.921430829781757,1158.456222295761,0.042311534,1330,0.086132005,-0.0017342411,54491,33250000,0.9858805313706398,332500,0.01233477,0.0067548184,210.01
-0.76175153,8.099486643380514,1159.2834901809692,0.042081166,1331,0.21032,0.004082884,57716,33275000,0.9862914104014635,332750,0.01204392,0.016113354,196.42
-0.76223505,8.139851096087295,1160.0845358371735,0.041234903,1332,0.184308,0.0028711888,47939,33300000,0.9879767578095198,333000,0.010440927,0.014070335,201.05
-0.7613706,9.086354334931384,1160.9569237232208,0.04238629,1333,0.15054801,0.0008289021,54794,33325000,0.9833087511360645,333250,0.01313364,0.01072923,213.45
-0.75852597,8.870031352959122,1161.7742373943329,0.043413106,1334,0.327268,0.009877818,57428,33350000,0.984201967716217,333500,0.012674439,0.028796945,204.8
-0.7565321,8.012186886211602,1162.5918979644775,0.04214969,1335,0.10968399,-0.0018350177,56421,33375000,0.9774323254823685,333750,0.019380467,0.00807646,192.0
-0.75818634,8.019801999924766,1163.408433675766,0.04225155,1336,0.077452,-0.003072781,55018,33400000,0.9825588278472424,334000,0.015171679,0.006227513,189.04
-0.7612026,8.862992727113634,1164.2289292812347,0.042025845,1337,0.10240801,-0.0008441332,57096,33425000,0.9828959051519632,334250,0.012432935,0.0076705753,209.33
-0.7643496,8.833332535490918,1165.0383622646332,0.04211468,1338,0.221688,0.0060347267,53654,33450000,0.9894551606848836,334500,0.0077322037,0.016919985,214.28
-0.7667209,9.256766240256292,1165.8712275028229,0.042209808,1339,0.238404,0.0063519306,55082,33475000,0.9889885121956468,334750,0.009894925,0.018431332,218.03
-0.76822317,8.697450708432335,1166.699646949768,0.041896224,1340,0.138016,-3.7842034e-05,55248,33500000,0.9778171870857477,335000,0.016180422,0.010288507,208.46
-0.76960367,8.845320113230573,1167.5326137542725,0.042864557,1341,0.173648,0.0037002608,54791,33525000,0.9904023678973317,335250,0.008869784,0.012971578,208.82
-0.77258486,8.459199272541618,1168.356496334076,0.040326342,1342,0.143384,0.00024097986,54882,33550000,0.9828959032893181,335500,0.014152592,0.0109126195,208.36
-0.7778522,9.058237257082583,1169.1734759807587,0.042472593,1343,0.081568,-0.00203354,56741,33575000,0.9828124791383743,335750,0.01424926,0.0063766823,209.22
-0.7815487,9.062463804669232,1169.9991292953491,0.042063057,1344,0.094184,-0.002589328,57116,33600000,0.9804291147738695,336000,0.014463931,0.0073862346,218.09
-0.7842599,8.686743711013786,1170.8170125484467,0.043125287,1345,0.094232,-0.0022683279,57067,33625000,0.979875959455967,336250,0.018395405,0.007190394,198.99
-0.7891146,8.74940582969939,1171.6267664432526,0.042482752,1346,0.09051601,-0.00229712,57201,33650000,0.9906952837482095,336500,0.006639869,0.0068679256,208.33
-0.7944946,8.800211368076344,1172.4333581924438,0.041514844,1347,0.136952,0.00042848708,58350,33675000,0.9817741718143225,336750,0.014469698,0.010098023,212.87
-0.80050325,8.6778440064585,1173.242386341095,0.04232632,1348,0.108968,-0.002306594,56156,33700000,0.9726246260106564,337000,0.024215015,0.008152442,205.12
-0.8058182,7.703581503833411,1174.0649011135101,0.04246552,1349,0.10343601,-0.0017736901,56597,33725000,0.9845295073464513,337250,0.012487359,0.007880543,188.31
-0.8078486,8.47461328724019,1174.8851690292358,0.042898227,1350,0.208728,0.00470527,56899,33750000,0.9867251561954618,337500,0.01118567,0.01647955,199.35
-0.8087042,8.667465732039126,1175.6875896453857,0.042346414,1351,0.36606398,0.012520678,57242,33775000,0.972224835306406,337750,0.020436428,0.03796739,205.6
-0.8093287,9.304375116816955,1176.495002746582,0.042447757,1352,0.09947201,-0.001762551,57772,33800000,0.9703073482960463,338000,0.018859854,0.007589615,217.63
-0.80766714,8.310221588558662,1177.2961039543152,0.042126656,1353,0.099107996,-0.0020460775,57171,33825000,0.9872488947585225,338250,0.009534726,0.007695603,201.33
-0.80318433,8.686318695750597,1178.0994935035706,0.042402875,1354,0.103507996,-0.001334238,55622,33850000,0.969307903200388,338500,0.021181542,0.007631789,206.34
-0.8018883,8.410476806775842,1178.916475534439,0.04188853,1355,0.11011998,-0.00082431175,55931,33875000,0.9747083410620689,338750,0.019888168,0.00875324,199.89
-0.803053,9.086694850317217,1179.7272946834564,0.042583745,1356,0.099176005,-0.0015727108,57024,33900000,0.9843116085976362,339000,0.013011242,0.0074381717,211.93
-0.80407274,8.557993394253607,1180.531907081604,0.041569702,1357,0.091524,-0.0021623047,56771,33925000,0.962573017925024,339250,0.026313076,0.00695294,206.62
-0.8039894,8.1374170205279,1181.3320789337158,0.041047025,1358,0.13044801,-0.000773615,57318,33950000,0.9647252671420574,339500,0.028550908,0.009591514,199.97
-0.798778,8.384643714387458,1182.1484026908875,0.040820006,1359,0.15359199,0.0001226132,58072,33975000,0.9825185909867287,339750,0.014501387,0.011138452,205.2
-0.7970334,8.481683596857206,1182.9573628902435,0.04220478,1360,0.086112,-0.0026725582,57201,34000000,0.9779572524130344,340000,0.018766686,0.0067474046,200.95
-0.7968567,9.172883141557685,1183.77152967453,0.041549984,1361,0.09984,-0.0010949746,57477,34025000,0.9879044163972139,340250,0.010054106,0.007672577,218.96
-0.79758346,8.728360776732206,1184.5800733566284,0.042367212,1362,0.08035199,-0.0018220609,54452,34050000,0.9916323963552713,340500,0.0068104723,0.006472501,208.01
-0.79514945,8.804827280121971,1185.4208409786224,0.043051712,1363,0.080088004,-0.003603212,55360,34075000,0.9844910511747003,340750,0.011418004,0.006410954,206.43
-0.7912993,8.403692835273324,1186.2484200000763,0.040136974,1364,0.14326401,-0.0014346469,54538,34100000,0.9759480971843004,341000,0.01931309,0.010584015,209.76
-0.79174966,8.981621539642129,1187.0851790904999,0.042053908,1365,0.113688014,-0.0013114595,55612,34125000,0.9906374402344227,341250,0.006751632,0.0086415,216.7
-0.792432,8.711608576168802,1187.9111278057098,0.04153296,1366,0.07524,-0.003240366,54673,34150000,0.9835730455815792,341500,0.012350005,0.0061085625,209.61
-0.79401785,7.9936751385977,1188.7385544776917,0.040649872,1367,0.088176005,-0.0023308345,58224,34175000,0.9902748558670282,341750,0.0080003645,0.0069123125,201.58
-0.7959588,8.494242201104425,1189.528811454773,0.041296933,1368,0.1495,0.0010025708,56897,34200000,0.9780793115496635,342000,0.018493967,0.011132927,206.1
-0.79657304,8.935199646158992,1190.3302071094513,0.040797994,1369,0.162596,-0.00038086815,57498,34225000,0.9848360568284988,342250,0.01190216,0.011520116,214.92
-0.79802334,8.015876371311023,1191.1228499412537,0.0413752,1370,0.16650799,0.0017215617,56201,34250000,0.9884567363187671,342500,0.010517063,0.012667778,195.91
