fps,value_loss,policy_entropy,total_timesteps,time_elapsed,clipfrac,ep_reward_mean,policy_loss,ep_len_mean,true_reward,serial_timesteps,approxkl,explained_variance,n_updates
56998,0.0010793676,-0.71547294,8625000,280.0666217803955,0.115655996,19.91012064520808,-7.734704e-06,250.0,0.079640485,86250,0.008490855,0.9942301916889846,345
57651,0.00049287593,-0.72221935,8650000,280.87240076065063,0.052867997,20.164089615507983,-0.0018770754,250.0,0.08065636,86500,0.004715526,0.9969064646866173,346
56870,0.00042660595,-0.729406,8675000,281.6908037662506,0.06863201,20.155604328521296,-0.0011660543,250.0,0.08062242,86750,0.005653208,0.9973176557105035,347
53449,0.00056033145,-0.7373294,8700000,282.49996876716614,0.069532,19.873899566571055,-0.0015258653,250.0,0.0794956,87000,0.0059365546,0.9969465450849384,348
56591,0.007376793,-0.74462926,8725000,283.3107056617737,0.126308,20.02012486591353,-0.0012459946,250.0,0.0800805,87250,0.009346746,0.9658723697066307,349
59460,0.0013082161,-0.74930984,8750000,284.10686922073364,0.199892,20.077461494834715,0.0054202406,250.0,0.080309846,87500,0.014744687,0.9952532253228128,350
58511,0.0012296679,-0.753933,8775000,284.87789154052734,0.075536005,20.12449014514241,-0.00093645306,250.0,0.08049796,87750,0.006250532,0.9951413990929723,351
59585,0.0011296135,-0.75904673,8800000,285.65564346313477,0.110152006,20.18555748373008,0.00079218193,250.0,0.080742225,88000,0.008070556,0.9952906775288284,352
58952,0.00081941,-0.76419353,8825000,286.4292001724243,0.078656,20.060925285085613,0.00027311587,250.0,0.08024371,88250,0.006659875,0.9958761930465698,353
57936,0.0005117628,-0.77016455,8850000,287.1964349746704,0.097552,20.00101106392889,0.00096927333,250.0,0.080004044,88500,0.007305266,0.9967643192503601,354
57551,0.00052822364,-0.7768957,8875000,287.9937536716461,0.053944003,19.87081780714725,-0.0017074259,250.0,0.07948327,88750,0.0049735475,0.9969759625382721,355
58524,0.0005083828,-0.7838023,8900000,288.75954818725586,0.06304,19.93894504246964,-0.0004455173,250.0,0.07975578,89000,0.0059172995,0.997139869723469,356
57841,0.000548852,-0.7904256,8925000,289.5418744087219,0.077163994,20.27726074675098,-0.0009854839,250.0,0.08110904,89250,0.0063006333,0.9960767938755453,357
42740,0.0005600563,-0.7964996,8950000,290.32147002220154,0.25664398,20.048945762263028,0.011089474,250.0,0.080195785,89500,0.01993607,0.996465201722458,358
59667,0.00048172573,-0.80131197,8975000,291.2377362251282,0.0935,20.103975723288386,9.010777e-05,250.0,0.080415905,89750,0.007000117,0.996738376095891,359
58257,0.00051456894,-0.8064855,9000000,292.00515604019165,0.122407995,19.91258457053482,0.001617518,250.0,0.07965034,90000,0.009232223,0.9970381245948374,360
58539,0.0036113865,-0.8112728,9025000,292.77470421791077,0.125132,20.229825353456835,-0.0026520635,250.0,0.080919296,90250,0.0092648985,0.9775786269456148,361
58963,0.024269922,-0.8154408,9050000,293.55790519714355,0.174892,20.051835079364537,-0.0010602537,247.72,0.080416314,90500,0.012323824,0.9186017960309982,362
58435,0.0028336192,-0.8185504,9075000,294.32115387916565,0.27062005,19.981298827698357,0.012924172,250.0,0.079925194,90750,0.022195308,0.9964334859978408,363
58516,0.0010999736,-0.8213272,9100000,295.1075482368469,0.071555994,19.880270724064452,-0.000114824295,250.0,0.07952108,91000,0.0060480037,0.996555239893496,364
59362,0.00078416493,-0.8255603,9125000,295.9141380786896,0.14478001,20.18165768901352,0.0036141183,250.0,0.08072663,91250,0.010628731,0.9957462148740888,365
56322,0.0016912026,-0.83003664,9150000,296.6882977485657,0.141788,20.036383501789096,0.004481249,250.0,0.08014553,91500,0.010850514,0.9970893173012882,366
51518,0.0012278584,-0.83471346,9175000,297.48521304130554,0.064704,20.27453304732946,-0.001038945,250.0,0.08109813,91750,0.0054797353,0.9961912946309894,367
59727,0.0006834987,-0.84068394,9200000,298.3119390010834,0.06508,20.322149981592958,-0.0003828934,250.0,0.0812886,92000,0.0056981035,0.997059759683907,368
57371,0.020108828,-0.84629935,9225000,299.1317493915558,0.073599994,19.97684829354672,-0.0026701721,248.39,0.07984336,92250,0.0061975187,0.940442256629467,369
55632,0.02465855,-0.8495504,9250000,299.95124983787537,0.12342401,19.957343752252036,-0.0025737793,247.59,0.0800308,92500,0.009385186,0.9119335189461708,370
58756,0.001097436,-0.85240805,9275000,300.74829626083374,0.07526399,20.347137154631774,-0.0004171206,250.0,0.081388555,92750,0.0063110376,0.9925202764570713,371
58512,0.000995119,-0.85624903,9300000,301.5154948234558,0.084412,20.08732306964007,-0.00019472261,250.0,0.08034929,93000,0.0067732097,0.9937500432133675,372
58270,0.00087061676,-0.86066896,9325000,302.27927708625793,0.056507997,20.111516088257048,-0.0012707358,250.0,0.08044607,93250,0.004792771,0.9949644356966019,373
58619,0.00071577553,-0.86705124,9350000,303.0563781261444,0.032244,20.112213866784515,-0.0023407806,250.0,0.080448866,93500,0.003610896,0.9955546353012323,374
50116,0.00065813086,-0.8765546,9375000,303.82049894332886,0.064172,19.984096157682217,-0.0013122481,250.0,0.079936385,93750,0.005582055,0.9962397811468691,375
58249,0.0006997335,-0.88441133,9400000,304.6635150909424,0.147676,20.111593804792737,0.0029583303,250.0,0.080446385,94000,0.010887902,0.9954928061924875,376
59870,0.00063468533,-0.8899986,9425000,305.45033407211304,0.2168,19.92438576633227,0.0090967985,250.0,0.07969754,94250,0.017114054,0.9964673796202987,377
60539,0.00040584934,-0.8953889,9450000,306.211877822876,0.055340003,19.95762151526258,-0.00089037477,250.0,0.07983049,94500,0.0051626745,0.9975917066913098,378
59305,0.00050262536,-0.9037405,9475000,306.99015641212463,0.073259994,19.937225410401517,-0.0013379517,250.0,0.0797489,94750,0.0061307335,0.9971848872955889,379
59426,0.00035585265,-0.913174,9500000,307.75377774238586,0.075996,20.09537278878837,-0.00066920975,250.0,0.08038148,95000,0.0062395157,0.9978497994598001,380
58152,0.00044925296,-0.92144567,9525000,308.53068947792053,0.060595997,20.156230848288104,-0.0019437507,250.0,0.08062492,95250,0.0052476455,0.9973360216245055,381
58025,0.00037105338,-0.9313245,9550000,309.3271312713623,0.062471997,20.01482397388274,-0.0017515447,250.0,0.0800593,95500,0.0054009245,0.9980183020234108,382
57472,0.00034973578,-0.9412181,9575000,310.12166380882263,0.066484,20.03274001760903,-0.0020057247,250.0,0.08013095,95750,0.0055781016,0.9979996380861849,383
57278,0.00037481188,-0.9501872,9600000,310.9034688472748,0.059823997,20.27159488657373,-0.0011456109,250.0,0.081086375,96000,0.0053597856,0.9975147547665983,384
57524,0.00039662616,-0.95876914,9625000,311.6875510215759,0.072340004,20.17810306317202,-0.0011343893,250.0,0.08071241,96250,0.0060513048,0.9976529343985021,385
54244,0.00038529985,-0.9672,9650000,312.4746890068054,0.051124007,20.148227553567345,-0.0009145363,250.0,0.08059291,96500,0.0046181316,0.9976485415827483,386
56999,0.00036215913,-0.9746032,9675000,313.27830481529236,0.20659599,20.117295844367472,0.00940207,250.0,0.08046918,96750,0.01639187,0.9978319494985044,387
57812,0.00037422954,-0.9805702,9700000,314.06512236595154,0.058928,20.177783537445357,-0.0013587765,250.0,0.08071114,97000,0.0054154145,0.9976492454297841,388
55722,0.00036753906,-0.9879381,9725000,314.84208703041077,0.13826402,20.208721869090223,0.0029474304,250.0,0.080834895,97250,0.010131227,0.9976817043498158,389
58210,0.00041933535,-0.9943429,9750000,315.64758563041687,0.08221601,20.18105358743487,-0.00020370723,250.0,0.08072422,97500,0.006907399,0.9971787128597498,390
57567,0.0004557531,-1.0009849,9775000,316.43190455436707,0.058916003,20.389528446722544,-0.0017251975,250.0,0.081558116,97750,0.005157019,0.9966980004683137,391
57559,0.000522943,-1.0082575,9800000,317.2091314792633,0.106796004,20.205009878184356,0.0005917909,250.0,0.08082004,98000,0.00800181,0.9965658425353467,392
57805,0.0004760716,-1.0157894,9825000,317.9968457221985,0.061164003,20.119084412862723,-0.0022894405,250.0,0.08047634,98250,0.005336739,0.9969620117917657,393
58719,0.00039140251,-1.024603,9850000,318.77677035331726,0.051020004,19.996271640275083,-0.0014023446,250.0,0.07998509,98500,0.004847004,0.9978139318991452,394
57100,0.00041085566,-1.0326836,9875000,319.55838680267334,0.144272,19.985042988736677,0.0057705017,250.0,0.07994017,98750,0.011878554,0.9977704205084592,395
57183,0.00038903265,-1.0400969,9900000,320.33371686935425,0.053439997,20.035394949550973,-0.0016832377,250.0,0.08014158,99000,0.0048814258,0.9976808703504503,396
56261,0.00037736297,-1.0487216,9925000,321.1271958351135,0.084608,20.304394008381642,-4.306144e-05,250.0,0.08121758,99250,0.0067023113,0.9974070519674569,397
60030,0.00042370305,-1.0560467,9950000,321.92547082901,0.042468004,20.17117416735331,-0.0011899478,250.0,0.0806847,99500,0.0042266683,0.9973570574074984,398
59112,0.0003445139,-1.0634294,9975000,322.7039797306061,0.046947997,20.1672142565628,-0.0014143892,250.0,0.08066886,99750,0.0046420237,0.9978598484303802,399
58977,0.00040500952,-1.0704035,10000000,323.4710874557495,0.13846001,20.073589287058457,0.003283549,250.0,0.080294356,100000,0.010899356,0.9976849656086415,400
58586,0.0003785105,-1.0763193,10025000,324.2393651008606,0.103364006,20.328440990092933,0.00227291,250.0,0.08131377,100250,0.008745289,0.997447814559564,401
58665,0.0004070936,-1.0819379,10050000,325.01118445396423,0.077231996,20.176825565230974,-0.00059738226,250.0,0.0807073,100500,0.006364404,0.997505467152223,402
58593,0.00045103935,-1.0886663,10075000,325.780024766922,0.07783599,20.237470994330415,0.00025064536,250.0,0.08094988,100750,0.0062361164,0.9971723428461701,403
59651,0.00045244652,-1.0952921,10100000,326.5874927043915,0.143572,20.254278016990973,0.003281206,250.0,0.081017114,101000,0.01037848,0.9974106154404581,404
59317,0.0003803807,-1.1005199,10125000,327.351172208786,0.11449599,20.099529563629293,0.0018560376,250.0,0.08039811,101250,0.0083987545,0.9978368899319321,405
58318,0.00049329957,-1.1058289,10150000,328.12396931648254,0.087936,20.313619438168242,-0.00076918665,250.0,0.08125448,101500,0.006850441,0.9970459218602628,406
56365,0.00045589166,-1.111938,10175000,328.8933653831482,0.079215996,20.103305308718117,-0.0005681439,250.0,0.08041323,101750,0.006383092,0.9976531637366861,407
58720,0.0004371529,-1.1192365,10200000,329.6821858882904,0.063464,20.135492847717376,-0.0013939524,250.0,0.080541976,102000,0.0054045497,0.9974843391682953,408
56966,0.00036954248,-1.1260574,10225000,330.4600739479065,0.13742,20.372079919736716,0.002773685,250.0,0.08148832,102250,0.009916996,0.9975656834430993,409
58629,0.00041280422,-1.1308848,10250000,331.24644947052,0.135488,20.33057580380206,0.0033604237,250.0,0.081322305,102500,0.010377644,0.997214796487242,410
59587,0.00046469265,-1.13607,10275000,332.04525566101074,0.055376,20.207246294732357,-0.0009310789,250.0,0.08082899,102750,0.0050504245,0.9972163725178689,411
59427,0.00034166168,-1.1433593,10300000,332.80810499191284,0.072552,20.45401755018538,-0.0013505599,250.0,0.08181607,103000,0.0059679328,0.9973842946346849,412
59243,0.00043292242,-1.1513067,10325000,333.6033809185028,0.10458,20.093438942202045,-0.0002892775,250.0,0.08037375,103250,0.0077499473,0.9975074816029519,413
61052,0.0003992617,-1.1582505,10350000,334.3690197467804,0.166568,20.210289575996576,0.004632488,250.0,0.080841154,103500,0.012333088,0.9976142880041152,414
58102,0.0004724469,-1.1633184,10375000,335.1349549293518,0.079468,20.215759833029335,-0.0017299692,250.0,0.080863036,103750,0.0062719523,0.9971442481037229,415
60844,0.00045155385,-1.1683636,10400000,335.9198911190033,0.105979994,20.247576136421703,0.0001817677,250.0,0.08099031,104000,0.008110229,0.9973230543546379,416
58637,0.00058622233,-1.1747961,10425000,336.683607339859,0.127584,20.13963550743225,0.0015388902,250.0,0.080558546,104250,0.009232732,0.9967233168426901,417
57817,0.021942664,-1.179385,10450000,337.47347497940063,0.15987602,20.130719144883916,-0.0028407008,247.85,0.080683805,104500,0.012036266,0.9199430495500565,418
60275,0.0019789129,-1.1823947,10475000,338.23380064964294,0.144088,20.047749820961034,0.0029524749,250.0,0.08019101,104750,0.011376062,0.9963682859670371,419
56183,0.0019379808,-1.1857202,10500000,339.0004906654358,0.131768,20.13509284107029,0.0017271957,250.0,0.080540374,105000,0.010045677,0.9941754322499037,420
59134,0.0016565637,-1.1893101,10525000,339.8042504787445,0.283412,20.22777562491072,0.016017383,250.0,0.0809111,105250,0.024903273,0.9966504848562181,421
60329,0.0016978674,-1.1922619,10550000,340.58689999580383,0.12408,20.19537894876092,-0.0002082631,250.0,0.08078153,105500,0.009214467,0.9893784001469612,422
58382,0.0013324777,-1.1955678,10575000,341.3428907394409,0.07763599,20.32160671021411,-1.13161395e-05,250.0,0.08128643,105750,0.006164009,0.9957142760977149,423
58926,0.0012226475,-1.200868,10600000,342.12242889404297,0.081103995,20.11369763607101,-0.0018362548,250.0,0.0804548,106000,0.0065421746,0.9964749496430159,424
38782,0.00043083,-1.2069768,10625000,342.90838527679443,0.088008,20.396620559945585,0.0007982079,250.0,0.08158649,106250,0.0071710153,0.9973077001050115,425
59389,0.0006551049,-1.2127221,10650000,343.8927843570709,0.18823598,20.113819652416424,0.006130524,250.0,0.08045528,106500,0.01416436,0.996463616611436,426
58294,0.00051389507,-1.2171854,10675000,344.65957498550415,0.17362,19.901235965742462,0.0052225245,250.0,0.079604946,106750,0.012830377,0.9976555707398802,427
59218,0.0003728433,-1.2213306,10700000,345.4417915344238,0.047712,20.358605059580878,-0.001235279,250.0,0.08143442,107000,0.004670326,0.9974296938162297,428
58742,0.0004849354,-1.228236,10725000,346.21242570877075,0.057272006,20.213918828923198,-0.0019901302,250.0,0.080855675,107250,0.0053042923,0.9973591899033636,429
57654,0.00044901358,-1.2361109,10750000,346.98431062698364,0.146736,20.093406444329595,0.0048487065,250.0,0.08037363,107500,0.011707147,0.9973571493756026,430
59020,0.00042785812,-1.242332,10775000,347.77383971214294,0.156104,20.357720065810135,0.0041576554,250.0,0.08143088,107750,0.011938323,0.9970537421759218,431
57561,0.03329904,-1.2470192,10800000,348.5483412742615,0.28252,20.139127771442983,-0.00036545115,247.65,0.08076108,108000,0.023904942,0.9026734381914139,432
58318,0.0013830361,-1.2495558,10825000,349.3186180591583,0.15574399,20.180328600868233,0.0038522198,250.0,0.08072132,108250,0.011678652,0.9952023336663842,433
58826,0.0006962889,-1.2521594,10850000,350.0879936218262,0.16389601,20.45373762240488,0.0045299027,250.0,0.081814945,108500,0.011602281,0.9963153852149844,434
58408,0.00060205616,-1.2553043,10875000,350.84363317489624,0.136772,20.274041829348207,0.0033643781,250.0,0.081096165,108750,0.010549634,0.9968264338094741,435
58305,0.00086917944,-1.2590985,10900000,351.62240862846375,0.16139999,20.29649847476925,0.005439156,250.0,0.08118599,109000,0.012615664,0.9974305909126997,436
59968,0.00063489494,-1.2636052,10925000,352.40348744392395,0.046884,20.317306449808893,-0.0005838591,250.0,0.08126923,109250,0.0045581926,0.9976151592563838,437
56804,0.0005545217,-1.2705982,10950000,353.17448139190674,0.057312,20.421882299326825,-0.001390278,250.0,0.08168753,109500,0.0052576894,0.9971437328495085,438
60576,0.00036655687,-1.2784779,10975000,353.96121168136597,0.16428,20.53584588078491,0.004656283,250.0,0.08214338,109750,0.013140033,0.9972472952213138,439
58955,0.00038124868,-1.2849239,11000000,354.71724152565,0.059615992,20.293295909082516,-0.00082856696,250.0,0.08117318,110000,0.0052903397,0.9975439624395221,440
54433,0.00039037032,-1.2921063,11025000,355.4903495311737,0.063832,20.206280171260733,-0.0022748231,250.0,0.08082512,110250,0.0055141584,0.997581843752414,441
59334,0.00045092596,-1.3006666,11050000,356.2715013027191,0.090348005,20.14220082718966,-0.00017018584,250.0,0.0805688,110500,0.0072219064,0.9973205258138478,442
58236,0.0003468188,-1.3077528,11075000,357.03800415992737,0.18873599,20.137437621084608,0.0077054836,250.0,0.08054975,110750,0.014723611,0.9979899099562317,443
56705,0.0030260184,-1.3121446,11100000,357.8090364933014,0.30994,20.248169602667577,0.006312801,250.0,0.080992684,111000,0.027589854,0.9815070964396,444
56601,0.00034992292,-1.3153014,11125000,358.5914800167084,0.085136,20.144589335193015,0.0014081679,250.0,0.08057836,111250,0.006853672,0.9979443484917283,445
59905,0.0005638633,-1.3200237,11150000,359.3987374305725,0.054123998,20.022022043174367,-0.0028231777,250.0,0.080088094,111500,0.0050265794,0.996856102719903,446
48299,0.00032155932,-1.3273054,11175000,360.1709499359131,0.075572,20.304161450610263,-0.00029461453,250.0,0.08121665,111750,0.0062553547,0.9980585182784125,447
59259,0.0003813577,-1.3345144,11200000,361.0360095500946,0.09604001,20.207037571791442,0.0007332772,250.0,0.08082815,112000,0.0073553957,0.9977795644663274,448
57875,0.0004500212,-1.3401868,11225000,361.8001081943512,0.069528,20.178297817818347,-0.00086962775,250.0,0.08071319,112250,0.005662519,0.9974018442444503,449
57883,0.00061229325,-1.3457105,11250000,362.58660221099854,0.048192002,20.321011309681925,-0.0007015971,250.0,0.081284046,112500,0.004655332,0.9962006011046469,450
58547,0.00034076127,-1.3516133,11275000,363.382515668869,0.06768,20.515637827174103,-0.00093785004,250.0,0.08206255,112750,0.0056559118,0.9974459938239306,451
57497,0.00130872,-1.3571823,11300000,364.1556134223938,0.057628,20.259977277933466,-0.0015215048,250.0,0.08103991,113000,0.0048906263,0.9921261332929134,452
59720,0.00051480066,-1.362677,11325000,364.93892669677734,0.075104006,20.366322538105596,-0.0010573436,250.0,0.08146528,113250,0.006143413,0.9965573106892407,453
59999,0.0004921021,-1.3693852,11350000,365.7152187824249,0.1762,20.294086851445027,0.0062165344,250.0,0.08117635,113500,0.014353469,0.9968247571960092,454
57952,0.0003172694,-1.375105,11375000,366.47340846061707,0.14062801,20.41788966720691,0.0033328063,250.0,0.081671566,113750,0.010047088,0.9977490345481783,455
57551,0.00031823243,-1.3807747,11400000,367.2415523529053,0.0708,20.32393755522382,-0.0015041381,250.0,0.08129575,114000,0.0058984496,0.9979678904637694,456
58394,0.00037553295,-1.3887825,11425000,368.0500183105469,0.078472,20.33473389614781,-0.00021590013,250.0,0.081338935,114250,0.006459237,0.9976820901501924,457
58545,0.00033555643,-1.3974844,11450000,368.8139407634735,0.190912,20.561574156050337,0.005966603,250.0,0.082246296,114500,0.013423549,0.9974709216039628,458
60561,0.0003288822,-1.403677,11475000,369.5797345638275,0.093380004,20.3029837975782,8.064443e-05,250.0,0.08121193,114750,0.007170248,0.9979301609564573,459
58111,0.00034568002,-1.4091164,11500000,370.33310079574585,0.18994398,20.27232530063804,0.0060049356,250.0,0.0810893,115000,0.013284452,0.9978729425929487,460
58820,0.0003457658,-1.4136813,11525000,371.113032579422,0.090876,20.3922449773211,0.00040629986,250.0,0.081568986,115250,0.0072807595,0.9977890651207417,461
58084,0.000396747,-1.4198488,11550000,371.88628458976746,0.059836,20.33590186389888,-0.0020302013,250.0,0.08134361,115500,0.0053758863,0.9975439195986837,462
58880,0.00037853222,-1.4275124,11575000,372.6659138202667,0.112643994,20.447498723291503,-0.00014929264,250.0,0.08179001,115750,0.008371356,0.9975264514796436,463
58394,0.00031003228,-1.4341863,11600000,373.4352662563324,0.08936799,20.456732641058625,0.000858685,250.0,0.081826925,116000,0.007222748,0.9978950645308942,464
59185,0.00041684942,-1.4401865,11625000,374.2018852233887,0.116152,20.399376622869166,0.0005775124,250.0,0.08159751,116250,0.008393774,0.9972344199195504,465
57422,0.00041902025,-1.4456689,11650000,374.9787666797638,0.346712,20.216348356067392,0.025497168,250.0,0.0808654,116500,0.037680008,0.9977300618775189,466
59259,0.0005121815,-1.4504982,11675000,375.7507276535034,0.08010401,20.27600663552992,9.9484576e-05,250.0,0.081104025,116750,0.0067459308,0.9964071097783744,467
57074,0.0003828181,-1.4572624,11700000,376.51171684265137,0.066847995,20.199769565229943,0.00025742076,250.0,0.08079908,117000,0.0060494137,0.9976327714975923,468
42807,0.0003180863,-1.465449,11725000,377.2841274738312,0.085948005,20.55201233188778,-0.00023602383,250.0,0.082208045,117250,0.006689848,0.9975015674717724,469
60608,0.02192064,-1.4728825,11750000,378.20422434806824,0.2309,20.002375948730478,0.00023083012,248.38,0.079969615,117500,0.017681252,0.9271734654903412,470
60247,0.0051909783,-1.4766345,11775000,378.96233773231506,0.21916799,20.36096284357307,0.007676501,250.0,0.08144385,117750,0.018050976,0.994883009698242,471
58870,0.0017123597,-1.480058,11800000,379.716183423996,0.103644,20.453206480260974,-0.00045727723,250.0,0.08181282,118000,0.007904118,0.9921325296163559,472
59440,0.0023228414,-1.4833276,11825000,380.4883930683136,0.083068,20.43331575354241,-0.0016241169,250.0,0.081733264,118250,0.0065560406,0.9855937557294965,473
58369,0.0015290326,-1.4874079,11850000,381.25534987449646,0.08124401,20.198622888191675,-0.0009054509,250.0,0.08079449,118500,0.0065303906,0.9969740186352283,474
57102,0.0004084219,-1.4940133,11875000,382.0411536693573,0.055432,20.596177545090324,-0.0020444538,250.0,0.08238472,118750,0.0051236735,0.9975315181072801,475
58238,0.00034831115,-1.5024322,11900000,382.8123857975006,0.12714,20.54608552967282,0.0007154547,250.0,0.08218434,119000,0.009839435,0.9974569708574563,476
58844,0.00041931967,-1.5099332,11925000,383.59683656692505,0.18413599,20.325980451866926,0.005882739,250.0,0.081303924,119250,0.013268532,0.9974704103078693,477
59275,0.0015644155,-1.5152053,11950000,384.34564876556396,0.197856,20.324334980020648,0.0028841714,250.0,0.08129734,119500,0.015058586,0.9905920447781682,478
60522,0.0009765231,-1.5193975,11975000,385.11332082748413,0.20004001,20.464215235145165,0.005444165,250.0,0.08185686,119750,0.014402965,0.9956443537957966,479
57543,0.0010620869,-1.5233177,12000000,385.8725724220276,0.16799201,20.277849518478835,0.0047115088,250.0,0.081111394,120000,0.013994004,0.9966020900756121,480
57796,0.0013117131,-1.5274544,12025000,386.65270948410034,0.162168,20.521487980756138,0.004731062,250.0,0.082085945,120250,0.013257498,0.996781799942255,481
57021,0.0006397547,-1.5335343,12050000,387.4400489330292,0.0519,20.455855734791804,-0.0016217299,250.0,0.08182342,120500,0.0047384193,0.9979019481688738,482
58333,0.00039509902,-1.5428401,12075000,388.23852157592773,0.096816,20.372106489297295,-0.00014937622,250.0,0.08148842,120750,0.00738426,0.9974360056221485,483
58620,0.00030513038,-1.5496638,12100000,389.0140597820282,0.117628,20.333731599438178,0.0024775113,250.0,0.08133493,121000,0.00869963,0.9981219448382035,484
56217,0.00040385788,-1.5567186,12125000,389.7758598327637,0.076956,20.27166821506653,-0.0011083179,250.0,0.08108667,121250,0.006386745,0.9979201650712639,485
56483,0.0003613553,-1.5649565,12150000,390.56768894195557,0.16493599,20.3333135729017,0.004995185,250.0,0.08133325,121500,0.012270023,0.9978761633392423,486
59148,0.026839655,-1.5701424,12175000,391.338751077652,0.14355199,20.16975375484937,-0.0027127657,247.62,0.08091297,121750,0.010408374,0.9162976369261742,487
58545,0.001421544,-1.5737275,12200000,392.1178729534149,0.15652,20.299285565731697,0.00436308,250.0,0.08119715,122000,0.011583289,0.9958499819040298,488
58153,0.0006710916,-1.5774543,12225000,392.88151001930237,0.348684,20.44163900281361,0.020680873,250.0,0.08176656,122250,0.03341396,0.9957032389938831,489
58071,0.0007249218,-1.5807395,12250000,393.66706919670105,0.176812,20.449052742594578,0.0051084487,250.0,0.081796214,122500,0.012674685,0.9968679279554635,490
57578,0.00059410965,-1.5839461,12275000,394.46059799194336,0.102704,20.229784852695,0.0005389879,250.0,0.08091915,122750,0.007722418,0.9970082105137408,491
57930,0.0011122131,-1.5883217,12300000,395.2391149997711,0.070556,20.31874739637351,-0.0006206526,250.0,0.08127499,123000,0.0060936348,0.9967939197085798,492
59544,0.0018840127,-1.5942104,12325000,396.009418964386,0.186812,20.472870044830632,0.0059312126,250.0,0.081891485,123250,0.015296379,0.9971788213588297,493
59444,0.0006322811,-1.5995008,12350000,396.75695061683655,0.170372,20.59820361890903,0.0042281435,250.0,0.08239281,123500,0.011975884,0.9976795301772654,494
59980,0.00062966766,-1.6045328,12375000,397.54215145111084,0.212828,20.355816263762172,0.007931425,250.0,0.081423275,123750,0.016081834,0.9976098604965955,495
57865,0.00043378602,-1.60923,12400000,398.30913496017456,0.07008801,20.236684984566818,-0.00034036892,250.0,0.08094674,124000,0.005823272,0.9973981757648289,496
57837,0.0005936297,-1.6145531,12425000,399.08461022377014,0.148032,20.41392606148962,0.0055084145,250.0,0.081655696,124250,0.012444386,0.9981694120215252,497
58777,0.001686319,-1.6203321,12450000,399.8901209831238,0.110008,20.37082433805176,0.0019389918,250.0,0.081483305,124500,0.009232879,0.9972403820138425,498
59364,0.0010981411,-1.6262357,12475000,400.66871070861816,0.06995599,20.38318622747472,-0.0005932314,250.0,0.08153275,124750,0.006168559,0.9977292830590159,499
57753,0.0009197742,-1.6322111,12500000,401.43665623664856,0.109579995,20.59550225690795,-6.906504e-05,250.0,0.08238201,125000,0.008064536,0.9979440981987864,500
58459,0.0013286611,-1.6380193,12525000,402.21677470207214,0.23003998,20.21066334895826,0.01105803,250.0,0.08084266,125250,0.02073032,0.9976314983796328,501
58785,0.00036111934,-1.642607,12550000,402.99169874191284,0.16222401,20.455278639771386,0.0040956964,250.0,0.08182112,125500,0.012159127,0.9977261505555362,502
58216,0.0005466492,-1.6471517,12575000,403.7492938041687,0.08890401,20.450851050785094,0.00084937585,250.0,0.08180341,125750,0.007594479,0.9969065387267619,503
58096,0.00075601594,-1.6525803,12600000,404.52943110466003,0.09702,20.463874335646796,0.0014948915,250.0,0.081855506,126000,0.008028937,0.9977715266868472,504
57995,0.0006577829,-1.6589779,12625000,405.2956748008728,0.062632,20.31861608399762,-0.001439571,250.0,0.081274465,126250,0.0052756956,0.9981452267384157,505
45619,0.0005852422,-1.6684977,12650000,406.07090520858765,0.09395601,20.477022991409648,-0.0015556023,250.0,0.0819081,126500,0.0073213787,0.9963552581612021,506
59999,0.00059017714,-1.6788187,12675000,406.95660614967346,0.132944,20.429608848900315,0.0013582519,250.0,0.08171844,126750,0.009895894,0.9962757483590394,507
59514,0.0003655302,-1.6874025,12700000,407.71899795532227,0.127372,20.204373422226343,0.002956192,250.0,0.0808175,127000,0.009767926,0.997831534827128,508
58812,0.037272163,-1.6933588,12725000,408.4875285625458,0.22170797,20.41212832272955,-0.00084608997,248.61,0.08156906,127250,0.016168376,0.8364703804254532,509
44705,0.002872324,-1.6966193,12750000,409.2498068809509,0.329432,20.578655900850716,0.019876163,250.0,0.08231462,127500,0.03155469,0.9975964305922389,510
60233,0.0008356897,-1.6994588,12775000,410.1539785861969,0.098111995,20.427388715303678,0.0003874399,250.0,0.08170955,127750,0.0073103025,0.9963215221650898,511
58356,0.00048763718,-1.703042,12800000,410.9116201400757,0.227952,20.590492715738982,0.010137154,250.0,0.082361974,128000,0.018546933,0.9972026459872723,512
59240,0.00046655015,-1.7068497,12825000,411.6904468536377,0.115496,20.075096842134954,0.0009402834,250.0,0.08030039,128250,0.008707847,0.9971771533600986,513
58372,0.0003310828,-1.7117167,12850000,412.4705135822296,0.076528005,20.394527846855343,5.3860714e-07,250.0,0.08157811,128500,0.006644305,0.997634113766253,514
60032,0.00051836704,-1.7184483,12875000,413.2393639087677,0.0576,20.2215959712764,-0.0017655179,250.0,0.08088639,128750,0.005378901,0.9966467858757824,515
59310,0.00033129018,-1.7265503,12900000,414.00163221359253,0.0832,20.36313373684912,-3.107707e-05,250.0,0.08145254,129000,0.0069300393,0.9977704582270235,516
58933,0.00044065202,-1.733145,12925000,414.7598686218262,0.190492,20.40882650209591,0.0065283077,250.0,0.081635304,129250,0.015108185,0.9970473365392536,517
60077,0.00035980387,-1.7381096,12950000,415.53204703330994,0.226524,20.412085193095262,0.009182019,250.0,0.08164834,129500,0.018120432,0.9974604835733771,518
