approxkl,true_reward,total_timesteps,policy_loss,explained_variance,time_elapsed,serial_timesteps,ep_reward_mean,ep_len_mean,clipfrac,policy_entropy,n_updates,value_loss,fps
0.0076922714,0.03539897,9450000,-0.0031061675,0.9357146173715591,316.99368119239807,94500,9.229757577174677,242.03,0.09332,2.3158972,378,0.07053765,57037
0.0058161076,0.034671523,9475000,-0.0013897738,0.9222807660698891,317.7891848087311,94750,9.059793862574933,238.62,0.073388,2.3195777,379,0.09209178,55438
0.005260952,0.034630653,9500000,-0.0021744946,0.9417395330965519,318.5995101928711,95000,9.337254079438717,239.47,0.06309201,2.3223717,380,0.09729907,55215
0.005676699,0.033659004,9525000,-0.0027874832,0.9178767427802086,319.42319798469543,95250,8.944403402540383,241.15,0.069876,2.321881,381,0.09626343,55254
0.0054284115,0.036099784,9550000,-0.0024907456,0.8827726393938065,320.2661123275757,95500,9.267382999094425,246.65,0.065688,2.3240368,382,0.076461785,54888
0.0055795424,0.033837043,9575000,-0.0011772219,0.8748279958963394,321.09276151657104,95750,9.167052226390734,234.73,0.069728,2.3301215,383,0.18689302,56975
0.006134645,0.034591105,9600000,-0.0025777027,0.9237290024757385,321.8922607898712,96000,9.115534664519274,239.13,0.076448,2.336139,384,0.09471744,57066
0.006608906,0.03733397,9625000,-0.0014383893,0.9388135485351086,322.6983289718628,96250,9.505671263830154,246.61,0.081532,2.3366845,385,0.04288929,55270
0.005555003,0.03546075,9650000,-0.0020945724,0.8473340421915054,323.5232663154602,96500,9.18886629208243,237.88,0.066943996,2.3335638,386,0.14996889,53425
0.0065252124,0.035206266,9675000,-0.0019888259,0.8983472138643265,324.36889815330505,96750,9.122280082568569,236.98,0.08378801,2.330958,387,0.12603433,54880
0.004186472,0.035244297,9700000,-0.0016448095,0.9215538427233696,325.17901062965393,97000,9.176480621989594,240.73,0.045084,2.3320203,388,0.08206207,54691
0.00400927,0.03540488,9725000,-0.001955031,0.9250635057687759,326.03053879737854,97250,9.01951231036986,241.4,0.041164,2.3319013,389,0.06827328,53157
0.0045800423,0.036198698,9750000,-0.0018956845,0.9090732336044312,326.9220440387726,97500,9.311861824657734,243.25,0.050936002,2.3272202,390,0.07677982,52998
0.004722126,0.03888211,9775000,-0.0014691016,0.8744656592607498,327.7816789150238,97750,9.800913520750983,246.93,0.053111993,2.3208582,391,0.06162291,53153
0.0074448064,0.034756254,9800000,-0.0015681002,0.9198028743267059,328.61593532562256,98000,9.214456935781037,243.43,0.096039996,2.3149238,392,0.09577862,57396
0.0068935947,0.034802828,9825000,-0.0018848056,0.9053179919719696,329.4114508628845,98250,9.266214326101327,241.78,0.086852,2.3116043,393,0.12432338,54794
0.0057382463,0.037321173,9850000,-0.0024506843,0.9475906193256378,330.22819209098816,98500,9.662342621154421,246.61,0.07124,2.3099608,394,0.045840777,56094
0.007718007,0.035112847,9875000,-0.0028517814,0.9290281534194946,331.029358625412,98750,9.23119561858257,242.91,0.095828004,2.3106399,395,0.085255586,56899
0.0059666024,0.03502801,9900000,-0.002802348,0.9704555124044418,331.84358859062195,99000,9.204939727234386,246.7,0.074496,2.307171,396,0.03504453,58182
0.0058566914,0.034920678,9925000,-0.0024097804,0.9760482218116522,332.6427390575409,99250,9.343498250091507,241.72,0.07451601,2.2999387,397,0.03765016,56928
0.0049046315,0.034189913,9950000,-0.0017588027,0.9111691787838936,333.4628601074219,99500,9.069595434247713,243.09,0.05694,2.2951849,398,0.10635308,55856
0.0047105486,0.03730073,9975000,-0.0022902782,0.9411925859749317,334.2741346359253,99750,9.505329056793707,246.32,0.053432,2.2933385,399,0.03920272,58216
0.0072397985,0.03325507,10000000,-0.0020299014,0.902889721095562,335.05618929862976,100000,8.928630023543429,239.29,0.09454401,2.296411,400,0.13902244,56242
0.006254355,0.036090907,10025000,-0.0026890135,0.9381682202219963,335.8588693141937,100250,9.343241040806934,246.46,0.080912,2.2990975,401,0.05368922,56495
0.008514095,0.035590723,10050000,-0.0020444584,0.9399895966053009,336.65767669677734,100500,9.289021483896576,243.21,0.113008,2.2998981,402,0.061721943,57184
0.0076958695,0.03659794,10075000,-0.0017869079,0.8793085291981697,337.4587309360504,100750,9.440279084263585,239.05,0.10503199,2.2976768,403,0.120245494,57057
0.006556639,0.035604984,10100000,-0.002563584,0.955388467758894,338.25528144836426,101000,9.31075939133345,243.92,0.085792005,2.299604,404,0.04959164,54735
0.005435989,0.03574802,10125000,-0.0017149469,0.9404043182730675,339.06339931488037,101250,9.274583622577993,240.3,0.064344004,2.3032346,405,0.07313287,56892
0.007989449,0.03551389,10150000,-0.0019095434,0.8977558687329292,339.8774094581604,101500,9.214004755144378,241.75,0.10726,2.307354,406,0.102315426,55223
0.004854246,0.033457845,10175000,-0.0016049494,0.8541079014539719,340.6887505054474,101750,8.66607606654934,233.17,0.055487998,2.307925,407,0.15282056,56569
0.0057359533,0.035809986,10200000,-0.0023335738,0.9397223107516766,341.4901683330536,102000,9.15892457434041,238.52,0.071548,2.305032,408,0.067564726,56966
0.0052158413,0.03585811,10225000,-0.00074756664,0.9442348554730415,342.3022880554199,102250,9.349935924269449,242.18,0.06311999,2.3035612,409,0.10551661,56026
0.0052774935,0.03561323,10250000,-0.002394387,0.9804270621389151,343.11126351356506,102500,9.214704814099042,246.5,0.06435599,2.3014205,410,0.020141464,57305
0.005871476,0.03551213,10275000,-0.0013829753,0.9284691885113716,343.9107098579407,102750,9.26506589253143,245.35,0.071828,2.2972953,411,0.0670472,55699
0.006559634,0.03635481,10300000,-0.0016350156,0.9697049967944622,344.7370014190674,103000,9.491211915125387,246.68,0.084340006,2.293682,412,0.039546117,57192
0.0041520502,0.0375956,10325000,-0.0015258609,0.9450038634240627,345.53581976890564,103250,9.596252348136266,247.31,0.039532,2.2949138,413,0.031510524,56471
0.0056366725,0.035925083,10350000,-0.0017019303,0.922945648431778,346.3424472808838,103500,9.293376621071765,241.92,0.06844,2.294477,414,0.07242199,56253
0.0053782165,0.034462303,10375000,-0.0013424342,0.9347790777683258,347.146849155426,103750,9.113858560523477,245.89,0.060836,2.2911897,415,0.0840006,56476
0.005853516,0.034560237,10400000,-0.0010088712,0.9543608836829662,347.9438908100128,104000,9.272233130322856,242.94,0.070176005,2.2862353,416,0.06892693,56615
0.004925579,0.03662563,10425000,-0.0014380589,0.9639844708144665,348.746719121933,104250,9.281065600854308,247.84,0.056252003,2.2849138,417,0.02578641,54710
0.0065605575,0.035528924,10450000,-0.0014039575,0.8885732740163803,349.5652189254761,104500,9.24421174504314,240.62,0.08558799,2.2815216,418,0.10778848,57163
0.0041305516,0.033932224,10475000,-0.0017621822,0.9113316386938095,350.37034821510315,104750,9.016466352051356,240.88,0.043532003,2.279536,419,0.10460918,56100
0.0060918513,0.037480053,10500000,-0.0019988979,0.8766823410987854,351.1850206851959,105000,9.42999059339336,244.09,0.076179996,2.2796643,420,0.069143645,56021
0.00778142,0.037843093,10525000,-0.0022225948,0.9607914127409458,352.0228054523468,105250,9.458700839069861,247.66,0.100792006,2.2844124,421,0.04635822,53648
0.008220634,0.035341825,10550000,-0.0028101336,0.9084658771753311,352.84549617767334,105500,9.368063526854966,241.36,0.110852,2.2855744,422,0.101326205,54487
0.0059525324,0.03385752,10575000,-0.0018696089,0.9276172816753387,353.6686315536499,105750,9.18731296877777,235.97,0.076432005,2.2837558,423,0.11359557,55308
0.007655699,0.0344789,10600000,-0.0022553946,0.8846275582909584,354.4908490180969,106000,9.128351905495874,238.08,0.10339999,2.2825859,424,0.14452437,55888
0.0057391934,0.03733481,10625000,-0.0011425114,0.9492716677486897,355.3032739162445,106250,9.46623263547619,245.3,0.070287995,2.2837727,425,0.039886855,54787
0.0071474155,0.037261255,10650000,-0.0018687481,0.9478157088160515,356.11831188201904,106500,9.652922667316743,244.92,0.0923,2.2820468,426,0.05439064,53825
0.0047576744,0.035603467,10675000,-0.0019699587,0.9648951999843121,356.948415517807,106750,9.263927684937917,243.35,0.053848006,2.2803893,427,0.041452084,56611
0.005406112,0.034586955,10700000,-0.0017661428,0.8853587731719017,357.7709035873413,107000,8.948779141386177,239.06,0.064476,2.2807555,428,0.12729767,55033
0.0054506264,0.03625503,10725000,-0.001999861,0.891076035797596,358.60244488716125,107250,9.414148716813743,242.22,0.066088006,2.2800016,429,0.09670447,56701
0.006330237,0.034941595,10750000,-0.0019431558,0.9094989448785782,359.41994619369507,107500,9.102391964588096,240.65,0.08329601,2.2809718,430,0.09645604,55755
0.0053853677,0.036847018,10775000,-0.0015815543,0.9035470560193062,360.2324478626251,107750,9.419048010737251,246.53,0.065208,2.286585,431,0.06487204,55944
0.005469522,0.034244947,10800000,-0.001959427,0.9437118917703629,361.04520416259766,108000,9.119064340068544,239.22,0.064456,2.2934568,432,0.093213834,55130
0.0046873605,0.03604785,10825000,-0.0029191426,0.9627906680107117,361.8747777938843,108250,9.260698836102728,242.47,0.053776003,2.2975304,433,0.055184364,54653
0.0039407914,0.037543893,10850000,-0.002464786,0.9657148718833923,362.6989953517914,108500,9.590055322086883,245.88,0.042223997,2.299542,434,0.03373582,57994
0.004994906,0.037920624,10875000,-0.002640043,0.99039694853127,363.50033950805664,108750,9.566730739609339,249.38,0.058663994,2.2980206,435,0.005884135,55595
0.006416369,0.03423328,10900000,-0.0020222468,0.8843952566385269,364.30924558639526,109000,9.057634173434927,235.81,0.082184,2.2926133,436,0.1506012,58559
0.0054828133,0.034331206,10925000,-0.0018304888,0.9535927847027779,365.09457421302795,109250,9.277099365153845,239.2,0.066752,2.2916417,437,0.07166134,56805
0.0072923303,0.037081502,10950000,-0.0020582653,0.955790538340807,365.8957006931305,109500,9.49538653891068,245.24,0.089364,2.2926116,438,0.04055748,56534
0.0062774643,0.035133652,10975000,-0.0018863839,0.9222546368837357,366.7001326084137,109750,9.29323241460793,241.32,0.07771601,2.2932925,439,0.09080232,56377
0.0067776614,0.034075473,11000000,-0.001922169,0.9216979220509529,367.5159378051758,110000,9.037870048915611,234.74,0.0881,2.291949,440,0.13095213,55809
0.007406338,0.03538608,11025000,-0.0029907618,0.871211901307106,368.3299193382263,110250,9.104180285616767,238.72,0.096304014,2.2910984,441,0.119880006,56463
0.004963214,0.036585458,11050000,-0.0017137721,0.9547211825847626,369.14995551109314,110500,9.507089437825208,243.04,0.057432003,2.2954617,442,0.055369586,57064
0.0061858473,0.035338007,11075000,-0.002214343,0.934053011238575,369.9609696865082,110750,9.277246341908013,241.03,0.080044,2.3004289,443,0.075775675,56453
0.006347075,0.033993334,11100000,-0.0016986985,0.9092197120189667,370.7720375061035,111000,9.051256529191232,235.78,0.081644,2.3039975,444,0.12902217,56957
0.005066393,0.035762843,11125000,-0.0019206824,0.9544797912240028,371.5799903869629,111250,9.370099391549365,238.43,0.05748,2.307105,445,0.070515886,57578
0.005154676,0.035650417,11150000,-0.0021587608,0.9557874202728271,372.37936663627625,111500,9.331065475584127,240.02,0.059847992,2.3092477,446,0.06459491,57242
0.0066432706,0.034273908,11175000,-0.0020387243,0.9354349821805954,373.1900815963745,111750,9.21751360745573,232.56,0.08488,2.3078325,447,0.11619095,56911
0.007835654,0.03495885,11200000,-0.0029136415,0.8684425950050354,373.9998161792755,112000,9.134720344301186,241.13,0.094863996,2.303679,448,0.14864354,57020
0.006340009,0.03431955,11225000,-0.0024030586,0.9420897848904133,374.80069732666016,112250,8.953615970675386,241.19,0.080763996,2.3021567,449,0.08021456,58035
0.008889294,0.037357572,11250000,-0.002137955,0.9395006336271763,375.5934398174286,112500,9.596593426223844,245.61,0.11650399,2.3008816,450,0.0521769,56210
0.007096565,0.036499977,11275000,-0.002487696,0.9549287408590317,376.3987965583801,112750,9.364800406978166,247.52,0.093288,2.3003561,451,0.0326496,57069
0.004939663,0.03761985,11300000,-0.0015664762,0.9762868788093328,377.1960880756378,113000,9.793231272749471,245.61,0.057095997,2.3019516,452,0.028515186,56596
0.006230668,0.034902267,11325000,-0.002135465,0.943200372159481,378.00632643699646,113250,9.236639790025365,238.67,0.078384005,2.299942,453,0.08178167,56258
0.009342277,0.03444355,11350000,-0.0028392673,0.9178206920623779,378.8313674926758,113500,9.171805767404933,241.64,0.121556,2.2978861,454,0.10864766,57555
0.0065197237,0.035687525,11375000,-0.002862709,0.9580024667084217,379.6320345401764,113750,9.346276157369394,246.29,0.08232,2.2929993,455,0.0444612,57322
0.008367952,0.036072966,11400000,-0.0026183133,0.8775845468044281,380.43648171424866,114000,9.28174023434478,240.9,0.1112,2.2909408,456,0.1215498,54302
0.0052051074,0.0329933,11425000,-0.0018670717,0.9646912440657616,381.2547290325165,114250,8.948859142442162,237.26,0.059636004,2.2922657,457,0.070023015,56801
0.005350638,0.034558743,11450000,-0.001567749,0.946767158806324,382.04953360557556,114500,9.189196991177077,242.18,0.064724,2.2947042,458,0.07782904,56627
0.008653636,0.035272323,11475000,-0.002310445,0.8935805782675743,382.8554673194885,114750,9.315752638833073,238.08,0.10750401,2.2965908,459,0.13515666,56345
0.0059264423,0.03256666,11500000,-0.0016781368,0.9444141276180744,383.6694793701172,115000,8.81667278975478,241.11,0.075932,2.2979114,460,0.09446056,56843
0.005020754,0.034469206,11525000,-0.0015403497,0.969091072678566,384.46767115592957,115250,9.057219864023082,246.68,0.057392,2.2979457,461,0.04227579,57512
0.0076893233,0.038574602,11550000,-0.00027846594,0.9477328695356846,385.26422095298767,115500,9.645718137950576,247.51,0.100392,2.2961369,462,0.025813099,56184
0.00543968,0.03781031,11575000,-0.002222767,0.8996428623795509,386.0738773345947,115750,9.541259034719406,244.34,0.061852,2.2951865,463,0.07762149,56412
0.0061664404,0.034705266,11600000,-0.0024928516,0.9218338578939438,386.8889887332916,116000,9.248984979705078,239.52,0.074967995,2.2959507,464,0.10894702,57060
0.0060280133,0.03576847,11625000,-0.0022558458,0.8485398143529892,387.68846011161804,116250,9.279843486533391,242.22,0.07737599,2.2940798,465,0.1258401,58522
0.0062302807,0.03651165,11650000,-0.002922849,0.8904739394783974,388.4721357822418,116500,9.510343027056114,243.12,0.078131996,2.296683,466,0.099536374,58772
0.006155177,0.038067743,11675000,-0.0024790517,0.9748446010053158,389.26729130744934,116750,9.64521449147398,247.38,0.078,2.3018327,467,0.01704913,56733
0.006356237,0.037010804,11700000,-0.0014534185,0.911532573401928,390.0818295478821,117000,9.51324696448166,247.5,0.08125999,2.3071346,468,0.058236044,55382
0.006043674,0.03590582,11725000,-0.0011751741,0.9495110511779785,390.91325545310974,117250,9.439058788944596,244.55,0.074964,2.311061,469,0.058294497,55797
0.004469157,0.035142902,11750000,-0.002075436,0.9433813989162445,391.73405623435974,117500,9.201088570455008,241.72,0.048371997,2.3134398,470,0.07318046,54162
0.0064418516,0.03551769,11775000,-0.0016031725,0.9342295825481415,392.5524158477783,117750,9.22533720582098,244.76,0.0837,2.310217,471,0.064897366,57215
0.005896522,0.03477387,11800000,-0.0023312722,0.9139450788497925,393.34552550315857,118000,9.357219051409848,241.56,0.0705,2.3077018,472,0.10529641,56488
0.0066935793,0.03611348,11825000,-0.0013564127,0.9108637049794197,394.1561510562897,118250,9.526419521038298,242.88,0.085144,2.308762,473,0.09822948,56768
0.0052212914,0.03538768,11850000,-0.0019113638,0.9333406463265419,394.96964931488037,118500,9.19081620623474,240.21,0.06142,2.3087254,474,0.07916708,54955
0.0077036247,0.0334302,11875000,-0.002956709,0.9381336607038975,395.78694224357605,118750,9.350170335015322,240.35,0.1046,2.3073392,475,0.12276395,57664
0.007041201,0.03450701,11900000,-0.002173347,0.8913974016904831,396.59150552749634,119000,9.088606742428711,236.53,0.0924,2.308814,476,0.12727147,58266
0.005125873,0.035828307,11925000,-0.0019031928,0.8611762225627899,397.3935685157776,119250,9.338456794749945,238.14,0.062544,2.3097997,477,0.13222495,56974
0.006255567,0.03461274,11950000,-0.0021030703,0.9385491460561752,398.18550157546997,119500,9.121807745659217,243.44,0.077664,2.3124697,478,0.069715686,56917
0.0064986534,0.036718976,11975000,-0.0021577282,0.9626229964196682,398.99652075767517,119750,9.635870633772065,244.89,0.084336,2.3155255,479,0.045641508,56212
0.0066581992,0.03791092,12000000,-0.0015057174,0.9607448875904083,399.79867148399353,120000,9.623095822747636,245.01,0.085276,2.3164716,480,0.03218662,57788
0.005793132,0.038353678,12025000,-0.0017396308,0.9510360918939114,400.59826612472534,120250,9.762969757363253,249.07,0.070255995,2.3194454,481,0.028320268,55059
0.009196224,0.03605049,12050000,-0.0020073315,0.930954821407795,401.41491770744324,120500,9.350818076434043,245.24,0.11727999,2.3185854,482,0.06335368,56660
0.0036270474,0.034385886,12075000,-0.0016709531,0.9674820639193058,402.2087049484253,120750,9.13452875066574,241.44,0.034388,2.3192303,483,0.04827815,57668
0.005426361,0.036338672,12100000,-0.0031180317,0.9809546992182732,403.00686597824097,121000,9.406933404520096,246.45,0.064435996,2.3189735,484,0.017140789,58702
0.005743705,0.03696317,12125000,-0.0021461104,0.9138644710183144,403.8069667816162,121250,9.499539797893812,243.52,0.06796,2.3179564,485,0.07115862,56763
0.0047244104,0.03582455,12150000,-0.0018860502,0.9183833301067352,404.60545778274536,121500,9.395428232754766,243.92,0.052764,2.3195841,486,0.09865349,57917
0.0068472037,0.036756635,12175000,-0.001722608,0.9572476670145988,405.40438079833984,121750,9.326335791734381,247.7,0.090064004,2.3171458,487,0.0294438,57644
0.00643937,0.034353722,12200000,-0.0019451358,0.9069202765822411,406.20522379875183,122000,8.974466854642378,237.95,0.08394001,2.314536,488,0.119899094,57443
0.0049568284,0.03483017,12225000,-0.0014395099,0.897700659930706,406.9979157447815,122250,9.085777871584991,237.7,0.056212,2.3109112,489,0.11971585,55611
0.0052797096,0.03494895,12250000,-0.0017422962,0.9197236150503159,407.8116943836212,122500,9.181070603189337,236.8,0.060888,2.3078732,490,0.111963555,56964
0.0061085923,0.034782823,12275000,-0.0022642561,0.9246096760034561,408.6086435317993,122750,9.27691179157584,242.36,0.071,2.3078122,491,0.11051174,57509
0.005855963,0.034241796,12300000,-0.0014499457,0.8748331367969513,409.3984909057617,123000,9.052743608727207,240.41,0.074404,2.308799,492,0.14989784,57139
0.0062613785,0.036925945,12325000,-0.0017773894,0.9197498857975006,410.1958918571472,123250,9.477638407250852,241.35,0.078108,2.3082428,493,0.07243286,57265
0.004519163,0.036107138,12350000,-0.0012731442,0.9076635092496872,410.9900119304657,123500,9.280680728589994,237.26,0.049163997,2.304617,494,0.11302998,56620
0.005330815,0.034422245,12375000,-0.0019158015,0.9595152884721756,411.79317831993103,123750,9.207533866036574,239.39,0.064764,2.305556,495,0.062713996,56263
0.0054591736,0.03514826,12400000,-0.0017918239,0.9590461626648903,412.5931477546692,124000,9.217269530434642,241.41,0.066588,2.310979,496,0.056636296,58284
0.006040332,0.034742262,12425000,-0.0029140438,0.9638153500854969,413.37978291511536,124250,9.242997857230037,241.2,0.075904004,2.3157043,497,0.061643053,56438
0.00907697,0.036007322,12450000,-0.0019034079,0.835996687412262,414.1824951171875,124500,9.487305703855236,239.88,0.120496,2.3183284,498,0.15996654,58067
0.0054926146,0.036690116,12475000,-0.0022289674,0.9363357052206993,414.96817564964294,124750,9.404089960370339,237.97,0.066148,2.3228827,499,0.07951973,56129
0.0062280735,0.03488444,12500000,-0.0027098418,0.9509929865598679,415.77203249931335,125000,9.420127814826955,237.72,0.079040006,2.3238108,500,0.09972642,57468
0.005164364,0.036508415,12525000,-0.0023255225,0.964804045855999,416.56574964523315,125250,9.410022096994762,242.87,0.060220003,2.320496,501,0.040569693,55901
0.0072644865,0.035667893,12550000,-0.00094783923,0.9228878766298294,417.36779737472534,125500,9.249793146200945,244.64,0.091536,2.3188157,502,0.08137566,57347
0.0077514066,0.03692624,12575000,-0.0026372331,0.8707770109176636,418.1673800945282,125750,9.493328227306629,242.7,0.100516,2.3177795,503,0.10243956,54205
0.006364575,0.034660958,12600000,-0.0015877323,0.9371726587414742,418.9879484176636,126000,9.275684688039037,237.31,0.082464,2.318664,504,0.09924028,56169
0.0037532258,0.03696983,12625000,-0.00064743415,0.8317960202693939,419.8033490180969,126250,9.254118603617698,240.71,0.041084,2.3178322,505,0.118857384,55911
0.0046192766,0.03607738,12650000,-0.001854148,0.909012533724308,420.6076726913452,126500,9.303017551829743,240.51,0.051588,2.31619,506,0.08664264,57693
0.0065186406,0.036366217,12675000,-0.0027905656,0.9057970270514488,421.4020731449127,126750,9.352119715086683,240.78,0.083560005,2.3146355,507,0.089030154,55343
0.0060647195,0.03499163,12700000,-0.0012651426,0.9252376332879066,422.26463770866394,127000,9.387323967811927,240.81,0.07508,2.3135996,508,0.10737485,54545
0.0052731284,0.0356236,12725000,-0.0029021641,0.970523327589035,423.10394191741943,127250,9.340600768832628,241.02,0.06272,2.3144712,509,0.03888015,57130
0.0059262216,0.037068363,12750000,-0.0016672859,0.9575781859457493,423.899432182312,127500,9.58703432989676,246.94,0.074728005,2.3135402,510,0.04202704,57913
0.005623185,0.033039562,12775000,-0.002499253,0.9274332821369171,424.68653416633606,127750,8.929579030187632,238.38,0.068459995,2.31145,511,0.12898579,54756
0.006498114,0.03643891,12800000,-0.0017572141,0.8468564003705978,425.50197529792786,128000,9.365818834020992,245.17,0.083828,2.308618,512,0.10593561,56500
0.007843279,0.033319376,12825000,-0.0024132975,0.9386018477380276,426.3037643432617,128250,8.950246788516187,236.9,0.104472004,2.3084757,513,0.10296841,56448
0.0069240658,0.035197835,12850000,-0.002132634,0.9405301325023174,427.1009030342102,128500,9.238912492730597,239.35,0.09043601,2.3086705,514,0.1294196,56767
0.0063485457,0.036380205,12875000,-0.0019462018,0.9109788984060287,427.8987948894501,128750,9.355710648470167,242.85,0.080868,2.3065472,515,0.074639425,58493
0.00751607,0.03602059,12900000,-0.0020117399,0.8229941427707672,428.69274377822876,129000,9.20733819919853,242.09,0.099007994,2.3062077,516,0.121864006,58690
0.00571867,0.036608588,12925000,-0.0025823186,0.9143107607960701,429.48351192474365,129250,9.452171925247212,240.59,0.070456006,2.3044086,517,0.085965194,57671
0.0071199364,0.03613301,12950000,-0.0020309566,0.9459041841328144,430.2892291545868,129500,9.572144990138177,246.23,0.090332,2.3020701,518,0.06313203,56715
0.008060021,0.03870613,12975000,-0.0030251285,0.9343113154172897,431.09000277519226,129750,9.79294425205393,247.61,0.100616,2.3011706,519,0.034772616,57938
0.010116409,0.03570726,13000000,-0.0022595224,0.8810981214046478,431.8883249759674,130000,9.292231097202276,243.11,0.13909599,2.3003302,520,0.10612817,55425
0.0052045304,0.03840585,13025000,-0.0020715084,0.9910726314410567,432.7077805995941,130250,9.779101147081711,248.6,0.061628006,2.2995262,521,0.0069686063,56757
0.007597518,0.03627109,13050000,-0.0012155158,0.9169069603085518,433.509516954422,130500,9.554775723401944,244.86,0.10230001,2.2949457,522,0.08716801,57040
0.0068521528,0.036484633,13075000,-0.0024361308,0.9241251572966576,434.3006224632263,130750,9.450828167970997,246.61,0.086024,2.2946181,523,0.06037017,56338
0.007776279,0.035219733,13100000,-0.0024878841,0.8780063763260841,435.0965130329132,131000,9.313960272223676,241.58,0.100191996,2.2922878,524,0.12982792,55955
0.0074391672,0.036086082,13125000,-0.0022404206,0.9581833519041538,435.9050896167755,131250,9.397089125246312,245.68,0.09444399,2.2912269,525,0.044935342,55677
0.0049931556,0.036319427,13150000,-0.002238112,0.9852577596902847,436.7163245677948,131500,9.377574877372526,246.44,0.058764,2.2929683,526,0.015544156,56128
0.0061701527,0.03463594,13175000,-0.0011331381,0.8807691633701324,437.52408719062805,131750,9.144418167867052,242.44,0.081648,2.2932281,527,0.1341246,56650
0.0051543796,0.034775484,13200000,-0.001870748,0.9288980811834335,438.314120054245,132000,9.318416919329538,242.96,0.062096,2.2912505,528,0.09128081,56852
0.005272449,0.03523362,13225000,-0.0018732969,0.8575656116008759,439.11333417892456,132250,9.151631869225266,241.01,0.063244,2.287004,529,0.1214394,55954
0.007178462,0.036307864,13250000,-0.002195033,0.9116546586155891,439.933696269989,132500,9.639603632497746,243.45,0.092800006,2.2854934,530,0.105199955,53561
0.0057381564,0.035267103,13275000,-0.0023038196,0.8978919312357903,440.76713848114014,132750,9.207251334208559,243.59,0.072132,2.2863936,531,0.09988286,57651
0.006857373,0.03567397,13300000,-0.0010802366,0.9175028651952744,441.56785798072815,133000,9.332082238056081,244.01,0.08958,2.2858462,532,0.09535667,56339
0.004351849,0.036134694,13325000,-0.0018681964,0.9234912768006325,442.37579321861267,133250,9.44233831805206,244.89,0.046124,2.2860854,533,0.08140713,57378
0.0068398686,0.03574495,13350000,-0.0020992297,0.9105927720665932,443.1621747016907,133500,9.356979437049667,243.04,0.08980399,2.2846928,534,0.08646338,54425
0.0070144385,0.03629231,13375000,-0.0016447013,0.904741570353508,443.9819161891937,133750,9.52177511602822,241.46,0.092472,2.2856612,535,0.10491037,58386
0.00918754,0.03580343,13400000,-0.0019389184,0.7423428297042847,444.7625117301941,134000,9.225685366256094,241.94,0.12889199,2.2864816,536,0.17236869,56958
0.006606632,0.03562345,13425000,-0.0019270256,0.9046240374445915,445.55285000801086,134250,9.192471791669313,237.72,0.0835,2.2859638,537,0.101542756,56856
0.005900184,0.035740394,13450000,-0.0023523537,0.9507374092936516,446.35049510002136,134500,9.3029056716185,243.5,0.072888,2.2853885,538,0.06214885,57707
0.0063914186,0.03617415,13475000,-0.0017732761,0.9096043109893799,447.1437876224518,134750,9.30300199389807,241.93,0.082144,2.2833827,539,0.08324378,57427
0.004726741,0.032496642,13500000,-0.0014988323,0.8851778134703636,447.93144178390503,135000,8.955468319546526,234.79,0.054688,2.2819414,540,0.18316329,54916
0.00704453,0.03804732,13525000,-0.003111585,0.9455785267055035,448.75139451026917,135250,9.76673843034474,245.14,0.082352,2.2827191,541,0.04804895,53817
0.0054012807,0.038475882,13550000,-0.001817679,0.9873822703957558,449.5780920982361,135500,9.73935633664325,246.77,0.065047994,2.2845864,542,0.009326549,55954
0.0073092566,0.03691122,13575000,-0.0025169111,0.9418266117572784,450.38518238067627,135750,9.555079528091447,241.42,0.093868,2.28382,543,0.06825369,54138
0.005201047,0.03732616,13600000,-0.0020538915,0.9233413711190224,451.2143204212189,136000,9.594501120743516,244.34,0.060528,2.280593,544,0.069901206,55847
0.007336409,0.036250386,13625000,-0.001746897,0.9556604996323586,452.0166018009186,136250,9.375815689642842,244.6,0.097968005,2.279045,545,0.049948715,54846
0.0046042544,0.036027502,13650000,-0.0015688974,0.9648797139525414,452.8273012638092,136500,9.312192471381815,246.51,0.051116,2.277209,546,0.034577288,54644
0.00514229,0.033657648,13675000,-0.002225799,0.9286154359579086,453.64832830429077,136750,9.019723613134328,242.33,0.060520004,2.272831,547,0.089906715,54872
0.00580289,0.035872795,13700000,-0.0015998222,0.9000120684504509,454.481605052948,137000,9.268187529352362,241.03,0.072808005,2.2697706,548,0.11658877,56026
0.008656329,0.036028683,13725000,-0.0012341498,0.973219733685255,455.29689383506775,137250,9.339038029844824,244.22,0.118032,2.2704575,549,0.032663904,57342
0.0055956366,0.035991542,13750000,-0.0017725903,0.9049686789512634,456.0956094264984,137500,9.368088374743174,243.43,0.069184,2.2722661,550,0.091678515,57093
0.0066630007,0.034728684,13775000,-0.0019594503,0.9094950631260872,456.9143273830414,137750,9.128955426242246,240.29,0.08094,2.2722545,551,0.10686586,54586
0.005559956,0.035996463,13800000,-0.0028230345,0.9733116514980793,457.72383880615234,138000,9.42006790593594,243.3,0.06669201,2.268662,552,0.036905933,54981
0.0059918966,0.03661284,13825000,-0.001940022,0.9515742138028145,458.53390431404114,138250,9.371768500083872,247.25,0.075168,2.263146,553,0.03566983,56347
0.0066636205,0.034569666,13850000,-0.0022289425,0.9171260818839073,459.3531086444855,138500,9.164175182845211,242.88,0.08654801,2.260237,554,0.09599007,56081
