serial_timesteps,true_reward,value_loss,ep_reward_mean,explained_variance,approxkl,ep_len_mean,policy_entropy,policy_loss,total_timesteps,time_elapsed,n_updates,fps,clipfrac
475250,0.03516397,0.045264885,8.984211994317526,0.9277092888951302,0.0075321407,245.38,2.7074742,-0.0016702156,47525000,1582.3446834087372,1901,55391,0.09869601
475500,0.035126373,0.110102415,8.939611102367898,0.826259195804596,0.009825935,243.02,2.708875,-0.002739767,47550000,1583.1551496982574,1902,56217,0.132576
475750,0.03538221,0.008855093,8.932216702048844,0.9814233779907227,0.0034842785,249.3,2.708192,-0.001928977,47575000,1583.946938276291,1903,56739,0.03224
476000,0.032785863,0.16010341,8.6459030672456,0.8140532970428467,0.006870847,239.98,2.7032661,-0.002093502,47600000,1584.7342004776,1904,55838,0.093052
476250,0.03260697,0.15101835,8.675230641807993,0.8489299267530441,0.006824127,236.88,2.6993587,-0.002339322,47625000,1585.5417971611023,1905,54720,0.09128799
476500,0.032676313,0.08109726,8.519571415288846,0.9299067258834839,0.009383997,239.28,2.6966772,-0.002162451,47650000,1586.3501760959625,1906,56360,0.118888
476750,0.0343613,0.108435825,8.918124696679588,0.8311304897069931,0.006523446,242.96,2.6943882,-0.0017932102,47675000,1587.1474890708923,1907,46587,0.08255601
477000,0.03571125,0.056376982,9.167079952773966,0.9132889211177826,0.0049788095,245.99,2.6934872,-0.0014891098,47700000,1588.0318632125854,1908,55402,0.056944
477250,0.032858714,0.10953833,8.746978892779152,0.9191166311502457,0.004769647,240.91,2.6929405,-0.001943511,47725000,1588.833294391632,1909,55863,0.054508
477500,0.03255512,0.20741972,8.442838035197164,0.7824314087629318,0.004582114,233.78,2.695626,-0.0013743427,47750000,1589.6293532848358,1910,48851,0.051375996
477750,0.030052077,0.16418566,8.285065969933282,0.8941342607140541,0.0048617152,233.61,2.6995363,-0.0013816644,47775000,1590.4929566383362,1911,51058,0.055140007
478000,0.033376116,0.1097849,8.655540403205087,0.8905493393540382,0.0062882095,240.39,2.7022538,-0.0014282009,47800000,1591.3344733715057,1912,55761,0.0778
478250,0.0342788,0.060298692,8.911009879021977,0.9288877099752426,0.005233217,244.33,2.702699,-0.001702887,47825000,1592.1326944828033,1913,41740,0.060907997
478500,0.033373464,0.116103195,8.698936329266642,0.8849512487649918,0.0055319173,238.29,2.702336,-0.001904947,47850000,1593.070553779602,1914,56450,0.06833999
478750,0.03191957,0.14123759,8.522489391230065,0.8866495192050934,0.008590544,241.06,2.7037292,-0.0013619581,47875000,1593.8609409332275,1915,54583,0.118512
479000,0.03262999,0.099810466,8.531145296049436,0.9023574218153954,0.0054755015,240.99,2.7062647,-0.0012500414,47900000,1594.6650941371918,1916,55423,0.066412
479250,0.03382035,0.047944423,8.735924092442302,0.9445783384144306,0.0057146857,240.98,2.70873,-0.00270265,47925000,1595.4681594371796,1917,54945,0.06899999
479500,0.035520554,0.022916976,9.030581173706741,0.9659440405666828,0.004803687,245.63,2.7076013,-0.0018929846,47950000,1596.2705688476562,1918,56838,0.053163998
479750,0.03264166,0.10075643,8.676445318583864,0.9072936847805977,0.006007176,242.19,2.7042432,-0.0018983197,47975000,1597.066662311554,1919,55252,0.072116
480000,0.03305474,0.063199505,8.661303889290648,0.9376930147409439,0.00426059,242.82,2.6994803,-0.0017667692,48000000,1597.8838250637054,1920,54970,0.044656
480250,0.032396995,0.07535635,8.538219883158455,0.9418230392038822,0.005008608,241.68,2.6928384,-0.0022702527,48025000,1598.7074935436249,1921,54687,0.05834
480500,0.033937994,0.051879995,8.697181664845802,0.9202746525406837,0.005372825,246.46,2.6911304,-0.0018945897,48050000,1599.5189089775085,1922,43843,0.064512
480750,0.035374735,0.069309674,8.932262874723456,0.8623865246772766,0.0042289887,244.65,2.689258,-0.0008845079,48075000,1600.430326461792,1923,56159,0.046688
481000,0.035436608,0.07625757,9.169347510884508,0.9065237939357758,0.0041229688,244.08,2.6868045,-0.0013858611,48100000,1601.2316000461578,1924,56735,0.043576002
481250,0.034590837,0.10856197,8.882764838488857,0.860080748796463,0.0070886193,240.07,2.6840167,-0.002416035,48125000,1602.0195434093475,1925,56967,0.09175201
481500,0.035515696,0.060341436,9.208867303369953,0.9003791958093643,0.0074501475,247.42,2.6819143,-0.00137337,48150000,1602.814909696579,1926,55656,0.099920005
481750,0.033987932,0.085176185,8.89884427920624,0.9073522165417671,0.00477008,243.7,2.679292,-0.0019758178,48175000,1603.6193284988403,1927,56879,0.055604
482000,0.031018628,0.22744039,8.303404271852179,0.7862443625926971,0.006438244,234.23,2.6792133,-0.0010889263,48200000,1604.4122517108917,1928,55626,0.07594801
482250,0.033901583,0.1733595,8.699039274210081,0.821259081363678,0.007862924,237.36,2.6795216,-0.0013731141,48225000,1605.2127685546875,1929,54981,0.105108
482500,0.033783354,0.09783673,8.754960845534779,0.8757874369621277,0.006363152,238.38,2.6802654,-0.0010892401,48250000,1606.0252237319946,1930,56911,0.074852005
482750,0.033907313,0.0929286,8.826919457537764,0.8788263723254204,0.0048491536,241.43,2.6801538,-0.0019952855,48275000,1606.8271939754486,1931,54792,0.056972004
483000,0.034052845,0.05514239,8.79796704515582,0.9330199658870697,0.004781087,243.27,2.6800992,-0.0017272187,48300000,1607.6375939846039,1932,56425,0.054263998
483250,0.034519438,0.0772364,8.958235674177104,0.9111969545483589,0.0064222766,240.81,2.6792295,-0.0019900745,48325000,1608.431694984436,1933,57262,0.08170399
483500,0.03296695,0.122841,8.707810666577334,0.8649026900529861,0.007081677,242.22,2.6833293,-0.0024442617,48350000,1609.2258849143982,1934,53614,0.095336005
483750,0.03478009,0.06046896,8.850060806271795,0.9028551429510117,0.0051281326,243.38,2.6860995,-0.0021262043,48375000,1610.0409862995148,1935,55721,0.061747998
484000,0.033337418,0.038068432,8.78110035810223,0.972644342109561,0.0047605964,243.15,2.6823382,-0.0025842437,48400000,1610.8402562141418,1936,56281,0.055368
484250,0.03163248,0.09891638,8.425991212270649,0.9138980060815811,0.007925944,240.17,2.6777434,-0.0026941416,48425000,1611.6327607631683,1937,56669,0.10771199
484500,0.03392243,0.08506508,8.86607441738077,0.9199655801057816,0.0039650435,239.96,2.6784396,-0.0017063454,48450000,1612.4253449440002,1938,55329,0.043316
484750,0.032738175,0.1576051,8.618789582940554,0.7951422482728958,0.006664724,241.09,2.6795495,-0.0025851948,48475000,1613.2260491847992,1939,52689,0.08746
485000,0.035457782,0.054452814,9.031265899710125,0.8939590007066727,0.0056730933,245.79,2.6824346,-0.0017592504,48500000,1614.0466907024384,1940,54119,0.068808004
485250,0.03433157,0.091603175,8.929304859860949,0.8894905522465706,0.0049390295,242.08,2.6815894,-0.0017231666,48525000,1614.855165719986,1941,50568,0.057600003
485500,0.034432378,0.06376369,8.910867010992078,0.9189603552222252,0.0065499335,246.55,2.6818037,-0.00074012665,48550000,1615.6967766284943,1942,55208,0.08276801
485750,0.03218279,0.1184484,8.566689453533035,0.8880658149719238,0.0063406946,241.47,2.6796927,-0.002081042,48575000,1616.4980399608612,1943,54723,0.081856
486000,0.034482915,0.09075768,8.859977525975346,0.8903871700167656,0.0076928823,242.87,2.6780438,-0.0028130042,48600000,1617.316365480423,1944,50357,0.096276
486250,0.033276554,0.05725325,8.834716636613667,0.9483844488859177,0.0047514164,243.26,2.6785605,-0.0014250606,48625000,1618.1636629104614,1945,50377,0.054924
486500,0.03365115,0.05376351,8.763933647144997,0.9520145803689957,0.004570209,245.13,2.6800065,-0.0017400102,48650000,1619.0213661193848,1946,55681,0.051528
486750,0.034162488,0.061217867,8.950735898148324,0.9422652758657932,0.005508353,245.73,2.6842878,-0.0020988504,48675000,1619.8170764446259,1947,56632,0.06536
487000,0.032777954,0.094285786,8.838018149614046,0.9200255125761032,0.011152947,243.8,2.690425,-0.0031720903,48700000,1620.608122587204,1948,54837,0.157144
487250,0.03179203,0.043955214,8.518353132469793,0.9708754979074001,0.0055131707,241.37,2.694054,-0.0023967295,48725000,1621.4233992099762,1949,55123,0.063632
487500,0.034048527,0.07366727,8.81033780503456,0.9113928750157356,0.008272466,244.42,2.6962407,-0.001984076,48750000,1622.2367260456085,1950,57119,0.10603601
487750,0.033133797,0.074351154,8.918938591133374,0.9410013668239117,0.004797069,246.4,2.6982234,-0.0014997007,48775000,1623.0237629413605,1951,55003,0.054679997
488000,0.03203092,0.042318463,8.628120936467113,0.9692954607307911,0.00401699,242.77,2.6943488,-0.0017502757,48800000,1623.8280701637268,1952,55355,0.041443996
488250,0.033050187,0.06686945,8.661861330183301,0.9255108833312988,0.006413717,245.99,2.6929135,-0.0018423058,48825000,1624.6342959403992,1953,55651,0.080204
488500,0.034816157,0.020718718,8.966768845489256,0.9682701602578163,0.006070603,248.13,2.6974776,-0.0014430588,48850000,1625.4329206943512,1954,55878,0.075448
488750,0.033925697,0.07913883,8.78216908516184,0.8988722488284111,0.0069092265,245.84,2.6975663,-0.0019267872,48875000,1626.2294902801514,1955,56756,0.091296
489000,0.031701997,0.19574426,8.64201008128468,0.8157568126916885,0.006396438,240.95,2.6986823,-0.0012067112,48900000,1627.0254311561584,1956,54328,0.083568
489250,0.031284757,0.13814303,8.371938865619013,0.8643889427185059,0.005674854,239.02,2.7018151,-0.0017464485,48925000,1627.8362967967987,1957,56068,0.070159994
489500,0.03395965,0.062569484,8.703123058141573,0.9180901572108269,0.0042589954,244.11,2.702038,-0.0017040711,48950000,1628.6334388256073,1958,56848,0.0456
489750,0.033652402,0.09460732,8.729277497094408,0.887865923345089,0.0066412864,242.08,2.6989927,-0.0021310963,48975000,1629.4297077655792,1959,56214,0.086160004
490000,0.034083188,0.057879906,8.730526167398395,0.893966980278492,0.0071742116,246.62,2.7026324,-0.0015053523,49000000,1630.2484028339386,1960,55687,0.096903995
490250,0.033634234,0.081192926,8.698739430043078,0.8725324422121048,0.0066219186,245.9,2.7091446,-0.0015595306,49025000,1631.0636236667633,1961,56508,0.08762799
490500,0.033396795,0.059668828,8.72366229190641,0.9448740743100643,0.0051411698,243.49,2.7119596,-0.001947773,49050000,1631.864735841751,1962,57164,0.060468007
490750,0.033752598,0.07796764,8.731968073068055,0.8930801898241043,0.009043902,245.93,2.7081444,-0.002177068,49075000,1632.653386592865,1963,56417,0.124180004
491000,0.032101087,0.13047096,8.680488970896077,0.8709975779056549,0.005707545,243.57,2.7056084,-0.0021288707,49100000,1633.4463956356049,1964,56327,0.07198
491250,0.033047847,0.06856252,8.698383620941222,0.9064011126756668,0.0056526423,246.75,2.7052405,-0.0015831115,49125000,1634.2411105632782,1965,56712,0.06919201
491500,0.030731155,0.11171919,8.481449836177017,0.9363001883029938,0.0048312442,240.29,2.7068043,-0.0019304808,49150000,1635.0325407981873,1966,53552,0.054588
491750,0.034891184,0.039242256,8.739869920167694,0.8911869376897812,0.004911056,247.85,2.707478,-0.0008555576,49175000,1635.8528125286102,1967,55432,0.056323998
492000,0.031445134,0.15967378,8.462418257544778,0.8615020662546158,0.008342119,240.05,2.7077513,-0.002298774,49200000,1636.6597247123718,1968,54807,0.113248006
492250,0.032961056,0.11882962,8.738609996428186,0.8413501083850861,0.006265694,243.36,2.7145658,-0.0020504205,49225000,1637.4654371738434,1969,55958,0.081496
492500,0.034828827,0.030214962,8.935425377710462,0.9535979479551315,0.004468867,247.06,2.7195287,-0.0015959902,49250000,1638.2662138938904,1970,56169,0.049472
492750,0.033941004,0.076665655,8.666958090866423,0.8894446939229965,0.006258129,244.57,2.725356,-0.0017580554,49275000,1639.0646903514862,1971,54094,0.079828
493000,0.032770995,0.07844601,8.457648839853118,0.8816779479384422,0.0059721186,245.49,2.7305686,-0.0019906135,49300000,1639.8747103214264,1972,50507,0.071775995
493250,0.032410167,0.105472505,8.452228938185726,0.8618386089801788,0.004889016,242.52,2.7355497,-0.0022275925,49325000,1640.7193095684052,1973,55747,0.056656003
493500,0.033432137,0.118385814,8.59157768895485,0.8133417218923569,0.004304913,242.35,2.7401497,-0.0020325244,49350000,1641.5179557800293,1974,55170,0.049452003
493750,0.033209193,0.14615284,8.568931117659668,0.8457473516464233,0.0051046694,238.26,2.745355,-0.0018567605,49375000,1642.321090221405,1975,46872,0.061267994
494000,0.033087734,0.098565295,8.408418043906886,0.8575418591499329,0.003650038,241.15,2.748154,-0.001522429,49400000,1643.2044887542725,1976,56838,0.037456
494250,0.031476237,0.13034277,8.380485904392849,0.8793429806828499,0.003776251,238.03,2.7505224,-0.0015430528,49425000,1643.9989302158356,1977,57162,0.039203998
494500,0.032928634,0.15020582,8.480449765197786,0.8117164820432663,0.005717981,238.12,2.7519395,-0.0021167567,49450000,1644.7921433448792,1978,55321,0.073048
494750,0.034647454,0.04269748,8.840485632982654,0.9285574033856392,0.007899738,246.33,2.7535431,-0.002083088,49475000,1645.596455335617,1979,57102,0.0991
495000,0.031952888,0.15020876,8.165635636850801,0.799760177731514,0.006487115,236.82,2.7558637,-0.00077013107,49500000,1646.3846781253815,1980,55710,0.082108
495250,0.03332787,0.08956013,8.547835715339884,0.8831061720848083,0.0045178174,240.66,2.7582898,-0.0013650414,49525000,1647.1875896453857,1981,55153,0.051452
495500,0.032652028,0.10347666,8.463894690890447,0.8820101842284203,0.0065583466,240.02,2.7654152,-0.0018703428,49550000,1647.9875316619873,1982,56587,0.087068
495750,0.033390027,0.039138824,8.715438900996233,0.9622174128890038,0.0046705934,245.3,2.7716196,-0.0023724264,49575000,1648.781261920929,1983,52041,0.051896
496000,0.033747405,0.05177621,8.605971786853079,0.9420919679105282,0.0061424775,246.35,2.7726026,-0.002412049,49600000,1649.6185750961304,1984,53376,0.07832001
496250,0.03535831,0.04299792,8.984147532119241,0.9193811491131783,0.0058104205,245.19,2.7695382,-0.0016901914,49625000,1650.4333944320679,1985,56118,0.070348
496500,0.034180835,0.06482707,8.824035019434833,0.9030586034059525,0.005789864,246.47,2.7630851,-0.0027369843,49650000,1651.2261385917664,1986,57257,0.073263995
496750,0.034589592,0.07179867,8.807818241307478,0.8754471689462662,0.005466551,244.15,2.757175,-0.0017277922,49675000,1652.0177121162415,1987,56485,0.06674399
497000,0.032214805,0.1202059,8.65716551288906,0.9185652062296867,0.005438386,237.16,2.7553244,-0.0015304184,49700000,1652.8107614517212,1988,56641,0.066988
497250,0.032757726,0.06292611,8.619560719414984,0.9380363412201405,0.005414101,243.58,2.7547674,-0.0026033383,49725000,1653.602727651596,1989,54077,0.064524
497500,0.032119997,0.076590545,8.395691487526946,0.9094568341970444,0.0057838866,242.8,2.7522607,-0.0021636346,49750000,1654.4069175720215,1990,55994,0.072464004
497750,0.032353073,0.073400356,8.770148933398014,0.9427735507488251,0.005944492,244.56,2.7520275,-0.0017699443,49775000,1655.2040555477142,1991,55403,0.075476006
498000,0.034898676,0.085384876,8.8440541559337,0.8456457406282425,0.004859111,242.62,2.7550786,-0.0017320709,49800000,1656.0085549354553,1992,55725,0.054608
498250,0.033397052,0.08169657,8.578792392383638,0.8725955039262772,0.0074461913,244.28,2.7591376,-0.001480446,49825000,1656.8107736110687,1993,56178,0.097004
498500,0.03334823,0.102833584,8.77192499009172,0.861503928899765,0.0044868654,244.13,2.7611852,-0.001504157,49850000,1657.605980873108,1994,56871,0.048075996
498750,0.034388162,0.05740769,8.874356536426712,0.9096441939473152,0.009169904,245.83,2.761965,-0.002067874,49875000,1658.3884558677673,1995,55548,0.12403999
499000,0.03218471,0.12456304,8.38836982117684,0.8718873113393784,0.00686924,235.6,2.7600849,-0.00220329,49900000,1659.1884396076202,1996,56898,0.086208
499250,0.035206962,0.005162713,8.801741028736052,0.9839678183197975,0.005705493,250.0,2.756681,-0.0016136135,49925000,1659.993140220642,1997,55854,0.070852
499500,0.032389916,0.10230776,8.64706839615901,0.9084334075450897,0.0058020065,242.19,2.751877,-0.001782603,49950000,1660.794867515564,1998,55646,0.07266001
499750,0.032369867,0.06194877,8.434249902293196,0.9290693998336792,0.005315176,243.11,2.7497258,-0.0025442683,49975000,1661.610092163086,1999,55021,0.060224004
500000,0.031750984,0.17447944,8.517946532134482,0.8319768905639648,0.003630958,238.83,2.7479804,-0.0013046445,50000000,1662.4314460754395,2000,55546,0.038876
500250,0.034060538,0.04512847,8.833634695045985,0.9472978301346302,0.005741882,246.82,2.7469969,-0.0014083448,50025000,1663.2475616931915,2001,55948,0.071188
500500,0.034199856,0.06740691,8.684928538977811,0.8785591870546341,0.006049322,245.24,2.7478945,-0.001145575,50050000,1664.0378170013428,2002,54252,0.074875996
500750,0.034935817,0.022814421,8.895308474149388,0.9595137648284435,0.004289141,248.32,2.7511463,-0.0015621411,50075000,1664.8483843803406,2003,54954,0.045424
501000,0.031695995,0.10962026,8.449785762367242,0.8749576061964035,0.0067035654,243.92,2.7536044,-0.0017072574,50100000,1665.6497857570648,2004,56544,0.088103995
501250,0.03269367,0.041541032,8.515350267776034,0.9541467316448689,0.0042789755,244.71,2.7524154,-0.0019464623,50125000,1666.441692829132,2005,56865,0.046488
501500,0.032757577,0.10837436,8.571172657707793,0.8862957283854485,0.004210991,240.77,2.7506392,-0.002239005,50150000,1667.239054441452,2006,54060,0.044956002
501750,0.03488353,0.043635845,8.99632038926502,0.9405992403626442,0.006296923,245.51,2.7512043,-0.0018387835,50175000,1668.056948184967,2007,50126,0.079804
502000,0.03211655,0.047467094,8.449583585419823,0.9539601244032383,0.005691075,243.72,2.753125,-0.0026337272,50200000,1668.9007732868195,2008,56455,0.068584
502250,0.033800565,0.032959297,8.672190837317121,0.9477165639400482,0.0046946825,247.57,2.7508721,-0.0017687918,50225000,1669.6975674629211,2009,55165,0.052815996
502500,0.034325205,0.11312796,8.92680802963514,0.8381222188472748,0.00545777,243.74,2.7475657,-0.00218504,50250000,1670.5121698379517,2010,54836,0.06492401
502750,0.03049985,0.21083458,8.56952267193663,0.802594006061554,0.0056171203,241.81,2.7431972,-0.0017496817,50275000,1671.3233680725098,2011,55898,0.070772
503000,0.03247313,0.0806611,8.69908267116487,0.9205732867121696,0.006693942,242.25,2.7360258,-0.0022284254,50300000,1672.1224856376648,2012,47614,0.088068
503250,0.03067726,0.13245991,8.562464861000413,0.9032659530639648,0.00595971,241.41,2.7327836,-0.0014453207,50325000,1672.9978122711182,2013,55668,0.076575994
503500,0.03463586,0.03981336,8.78529292273204,0.9422752149403095,0.0043524085,247.58,2.7320526,-0.00170395,50350000,1673.8031117916107,2014,56087,0.048160005
503750,0.03294847,0.122847736,8.56840999164895,0.8506356626749039,0.0074905558,241.06,2.7328,-0.0021897117,50375000,1674.5977866649628,2015,56882,0.097955994
504000,0.033315193,0.06325013,8.697492333093397,0.9323350787162781,0.0065496736,244.68,2.732012,-0.0020454333,50400000,1675.3882296085358,2016,53817,0.083156
504250,0.03533576,0.046982247,9.024004753502359,0.9239909574389458,0.004892961,246.18,2.7299907,-0.0016613966,50425000,1676.200386762619,2017,54279,0.055512
504500,0.03477203,0.059674967,9.058438030552315,0.9141664206981659,0.0055523897,245.69,2.7244976,-0.0022366557,50450000,1677.004769563675,2018,56374,0.067236
504750,0.03400283,0.06875225,8.848325413414882,0.9348948374390602,0.0057999864,244.85,2.7221234,-0.0022389188,50475000,1677.800433397293,2019,54353,0.072424
505000,0.03221389,0.12875052,8.593770261129066,0.8395163714885712,0.0049584145,245.88,2.722344,-0.0017948396,50500000,1678.6125042438507,2020,55922,0.0577
505250,0.03394623,0.032340933,8.760238376962297,0.9694733861833811,0.0062404564,243.41,2.726886,-0.0020431504,50525000,1679.410121679306,2021,50480,0.079628006
505500,0.03572375,0.07062032,9.267116239799506,0.8916094601154327,0.0054518203,246.67,2.7268465,-0.0018662394,50550000,1680.2587399482727,2022,57044,0.065936
505750,0.0343032,0.084988706,8.819013798980631,0.8801411986351013,0.0061870413,244.82,2.723792,-0.0018797964,50575000,1681.0493960380554,2023,57072,0.07836799
506000,0.032523453,0.07819535,8.45521229653969,0.9095968008041382,0.006753877,244.55,2.7193863,-0.0016346682,50600000,1681.8370616436005,2024,57410,0.088296
506250,0.034644052,0.023794925,8.942339434464811,0.975746750831604,0.0060739196,245.94,2.7145555,-0.0020805881,50625000,1682.6252613067627,2025,53866,0.073699996
506500,0.033345293,0.057510894,8.497266572103097,0.9190227016806602,0.005413239,246.19,2.709834,-0.0027974641,50650000,1683.4408750534058,2026,56216,0.062564
506750,0.033303205,0.084362425,8.653919203729302,0.9041850492358208,0.007064259,241.43,2.710335,-0.0017135566,50675000,1684.2389876842499,2027,55952,0.090119995
507000,0.033308577,0.04009139,8.805128883363613,0.9633256644010544,0.0050997427,245.17,2.7167196,-0.0024279577,50700000,1685.0384092330933,2028,55726,0.061116
507250,0.035970923,0.043046165,9.231735792413419,0.9248333051800728,0.0063180015,247.83,2.7227585,-0.0012067386,50725000,1685.8355984687805,2029,55635,0.080483995
507500,0.033780262,0.05682052,8.858953522609518,0.9330410659313202,0.0056906147,246.46,2.7287595,-0.0019604142,50750000,1686.641351699829,2030,57286,0.068812
507750,0.03423994,0.014743964,8.86345043113799,0.9840724244713783,0.0054049403,246.58,2.7290914,-0.00093545084,50775000,1687.4314889907837,2031,54154,0.065076
508000,0.034738924,0.050796848,8.874189940690558,0.9148705154657364,0.004312491,246.42,2.7256582,-0.0013763973,50800000,1688.246691942215,2032,56425,0.046216
508250,0.03295311,0.14498077,8.827076044424649,0.8515433222055435,0.006614699,242.4,2.7231667,-0.0018565899,50825000,1689.0373032093048,2033,56257,0.085556
508500,0.033554345,0.08450644,8.684601722457437,0.8903485983610153,0.005215849,243.24,2.7273974,-0.0019442041,50850000,1689.8325543403625,2034,55413,0.061908
508750,0.03255042,0.10413976,8.480667251460195,0.8729481399059296,0.0052728965,242.8,2.7370503,-0.001650184,50875000,1690.6291253566742,2035,57385,0.064104006
509000,0.032489523,0.11268028,8.797676617655288,0.9226667881011963,0.005051681,237.5,2.7422335,-0.0019859774,50900000,1691.4204440116882,2036,55012,0.060396004
509250,0.033814363,0.06695652,8.707684784001758,0.9231763035058975,0.006272327,242.64,2.7446198,-0.0017069497,50925000,1692.2229096889496,2037,50587,0.079736
509500,0.030806683,0.21543403,8.244079042703124,0.8427486419677734,0.004556807,226.55,2.7465415,-0.0007022541,50950000,1693.0693407058716,2038,55130,0.05
509750,0.032107975,0.15189752,8.497929132623904,0.8610934019088745,0.0047127926,235.01,2.7492878,-0.002025603,50975000,1693.890860080719,2039,55171,0.055228002
510000,0.032791153,0.20695443,8.721124043242945,0.8237532675266266,0.0050600534,232.75,2.7546837,-0.0014687545,51000000,1694.716600894928,2040,54908,0.062436003
510250,0.031416323,0.17951466,8.419790659619384,0.8531173020601273,0.0033545166,236.43,2.7592099,-0.00078301143,51025000,1695.5255918502808,2041,50711,0.033348
510500,0.033260573,0.08770668,8.722392534012943,0.9189848452806473,0.006040766,242.67,2.7606306,-0.0024680872,51050000,1696.3836033344269,2042,54974,0.075336
510750,0.03205619,0.050548457,8.456646149582738,0.9540201015770435,0.0058463817,241.13,2.7589157,-0.0016602452,51075000,1697.1923348903656,2043,56343,0.072684005
511000,0.034199484,0.046045624,8.644579649239168,0.931135319173336,0.005803747,245.1,2.755041,-0.0016192403,51100000,1697.9949753284454,2044,55388,0.071412
511250,0.03444085,0.08373127,8.868958860713755,0.8701490610837936,0.007163613,245.89,2.7533665,-0.0015852393,51125000,1698.803601026535,2045,55334,0.095644005
511500,0.03341451,0.103996016,8.556962229458478,0.8474302887916565,0.008252327,242.02,2.75277,-0.0022298645,51150000,1699.6060445308685,2046,54703,0.107572
511750,0.03285492,0.105492674,8.712453123983416,0.8945125490427017,0.00689359,242.58,2.7521045,-0.00328518,51175000,1700.4126915931702,2047,57260,0.09162
512000,0.03260069,0.09578015,8.758406973009606,0.9159801676869392,0.006639787,241.94,2.7512612,-0.0020710898,51200000,1701.2048766613007,2048,54554,0.083996
512250,0.034111474,0.046387114,8.781576029973985,0.9415883831679821,0.0069724717,244.69,2.7495096,-0.0023479022,51225000,1702.0154192447662,2049,55072,0.091436006
512500,0.033205282,0.064862095,8.667987876075294,0.9360549300909042,0.0045917546,243.26,2.7503967,-0.0024281447,51250000,1702.8252401351929,2050,55486,0.052075993
512750,0.034269463,0.061545752,8.75762138140269,0.9145575612783432,0.006388118,244.25,2.7522063,-0.0016715284,51275000,1703.624757528305,2051,54114,0.078315996
513000,0.03377614,0.043825023,8.651564167486104,0.9430077895522118,0.0038577926,244.39,2.756103,-0.0016204348,51300000,1704.44198679924,2052,55862,0.040268
513250,0.03291861,0.10110184,8.642727184516042,0.8969286754727364,0.0061081676,238.68,2.7561998,-0.0017040534,51325000,1705.2381205558777,2053,56904,0.077852
513500,0.033555843,0.11397866,8.913538603925408,0.8784397840499878,0.006212923,240.88,2.7547174,-0.0020372027,51350000,1706.0281145572662,2054,56020,0.078872
513750,0.034029495,0.040311366,8.81519550289967,0.9528868272900581,0.004952493,244.46,2.754263,-0.0024632625,51375000,1706.8309197425842,2055,56384,0.056563996
514000,0.034213327,0.03854016,8.96999624934424,0.9606018103659153,0.004224265,246.39,2.7529883,-0.0023273067,51400000,1707.6235661506653,2056,54723,0.046040006
514250,0.034475647,0.024008866,8.873139166257634,0.9688987452536821,0.0046548704,247.67,2.750213,-0.0021539447,51425000,1708.4304871559143,2057,55018,0.0528
514500,0.033623572,0.08224237,8.819085183322239,0.9263327792286873,0.0053543183,243.71,2.7521281,-0.0013945646,51450000,1709.2424652576447,2058,56219,0.062856
514750,0.031053184,0.18197879,8.63630428152289,0.8965136334300041,0.0071184123,236.0,2.7511609,-0.0021378533,51475000,1710.03830909729,2059,54818,0.090560004
515000,0.033530686,0.050308567,8.672649995923862,0.9366743713617325,0.0064864038,242.9,2.7494166,-0.0016663928,51500000,1710.8453538417816,2060,54571,0.08390801
515250,0.033536796,0.13421777,8.81214868003619,0.8529415875673294,0.004667975,236.39,2.7492516,-0.002049389,51525000,1711.65398645401,2061,55788,0.053376
515500,0.035518724,0.0049951547,8.971604600932151,0.9900404997169971,0.007440512,249.35,2.7493649,-0.0008352326,51550000,1712.4468512535095,2062,56854,0.09851201
515750,0.031331223,0.14722562,8.146815542938525,0.8440350443124771,0.0061991466,234.26,2.7473261,-0.00073921104,51575000,1713.237434387207,2063,56714,0.078600004
516000,0.03522083,0.08725611,8.92553711321577,0.855966180562973,0.0060737683,242.24,2.7468615,-0.0015795991,51600000,1714.0381443500519,2064,56817,0.074668
516250,0.031624302,0.15369327,8.68972080695985,0.8819554597139359,0.0041716127,237.58,2.7427201,-0.0016437462,51625000,1714.8282520771027,2065,54903,0.046272002
516500,0.03515054,0.072024666,9.166970541341216,0.916620746254921,0.0066973036,246.04,2.7381954,-0.0021612542,51650000,1715.6347539424896,2066,56176,0.085964
516750,0.034535456,0.09599362,8.937573249795987,0.8591712415218353,0.006663931,243.47,2.7364979,-0.0021896854,51675000,1716.4309332370758,2067,56549,0.08404
517000,0.03147389,0.1645834,8.435383579501519,0.8547821193933487,0.0070395605,237.09,2.73589,-0.0021778918,51700000,1717.2293186187744,2068,48234,0.090724
517250,0.033268705,0.09059968,8.5768092651017,0.8965722247958183,0.0037010931,240.18,2.736627,-0.00205104,51725000,1718.091809272766,2069,55412,0.035260003
517500,0.035638735,0.08284202,8.927496937011675,0.8614001870155334,0.004269068,241.23,2.7369578,-0.0012005181,51750000,1718.8931033611298,2070,55035,0.044464003
517750,0.033008114,0.11612283,8.697546710343685,0.9034374803304672,0.005223682,235.96,2.7405353,-0.0019151655,51775000,1719.7012150287628,2071,49907,0.06193601
518000,0.034035843,0.059079777,8.933667488156862,0.9504059813916683,0.0043814443,241.13,2.7442188,-0.0018537451,51800000,1720.5498650074005,2072,54362,0.048156
518250,0.03473121,0.054625414,8.793512292340266,0.8928734660148621,0.0045293914,246.97,2.7434297,-0.0025043727,51825000,1721.3643641471863,2073,54894,0.048387997
