policy_loss,explained_variance,time_elapsed,ep_reward_mean,fps,serial_timesteps,total_timesteps,approxkl,ep_len_mean,value_loss,n_updates,clipfrac,true_reward,policy_entropy
-0.0014882705,0.9164561107754707,184.8146231174469,15.940455607542681,69102,57250,5725000,0.0039047021,245.89,0.018115088,229,0.039976,0.06468119,3.2013772
-0.0022979435,0.9140546172857285,185.57323002815247,15.800971718865913,69804,57500,5750000,0.0042483467,245.83,0.0173583,230,0.042195998,0.06412053,3.195591
-0.0015414973,0.8222922533750534,186.318457365036,15.619426767489786,67715,57750,5775000,0.0059401356,240.43,0.049697105,231,0.073588,0.0647425,3.1877978
-0.0016818339,0.8391447365283966,187.06533479690552,14.509651156165491,68750,58000,5800000,0.0045491746,227.94,0.06566955,232,0.053831995,0.06328058,3.1824532
-0.0023656283,0.926977276802063,187.8185544013977,16.052972071328995,69813,58250,5825000,0.0043705064,248.49,0.009307522,233,0.051731996,0.06452835,3.1766167
-0.001374913,0.8947362303733826,188.55661845207214,15.90417128622168,65640,58500,5850000,0.003187331,244.18,0.021742726,234,0.028056,0.06501055,3.1696382
-0.0014948864,0.9094627201557159,189.32317900657654,16.092119450031895,65917,58750,5875000,0.004016109,247.15,0.0163234,235,0.038808,0.06506053,3.1649497
-0.0023543776,0.8755930960178375,190.0861415863037,15.84231548373371,66964,59000,5900000,0.0058874884,244.45,0.022149313,236,0.074088,0.064592786,3.1615224
-0.0016346093,0.8720749765634537,190.85700869560242,16.011055793329433,67443,59250,5925000,0.0052961344,246.14,0.01708471,237,0.064311996,0.06513325,3.1612256
-0.001934338,0.9097947850823402,191.6159691810608,15.95121895627417,67081,59500,5950000,0.0074240915,245.55,0.01744712,238,0.097500004,0.06480742,3.1572337
-0.001970745,0.8846248686313629,192.3854205608368,15.99700924105884,66717,59750,5975000,0.0054806704,247.47,0.016198166,239,0.06731601,0.06457386,3.1541443
-0.0019625728,0.730757862329483,193.1383500099182,15.54628654735061,69731,60000,6000000,0.006517183,236.8,0.059242617,240,0.083888,0.06552703,3.1508844
-0.0015327616,0.7836417406797409,193.8852574825287,15.448809114375107,67384,60250,6025000,0.005569118,238.95,0.046540827,241,0.07008,0.0645425,3.1501074
-0.001787272,0.8231366723775864,194.67047500610352,15.85320794621598,68122,60500,6050000,0.005177577,242.36,0.031061083,242,0.062264003,0.06536057,3.1472268
-0.0022403996,0.7735821902751923,195.42611932754517,14.988799371019049,68030,60750,6075000,0.0075851334,229.34,0.08120636,243,0.102476,0.06503937,3.1428275
-0.001671036,0.762726679444313,196.19054174423218,15.450102240849665,69111,61000,6100000,0.0036749907,238.57,0.06395032,244,0.03666,0.06454734,3.1433182
-0.002128318,0.6737727224826813,196.94449138641357,15.110141507637454,68186,61250,6125000,0.004795984,232.32,0.07958273,245,0.056896,0.06497831,3.1449695
-0.0012906285,0.7315451204776764,197.68393993377686,14.996416310273343,66823,61500,6150000,0.0045391857,230.03,0.07879634,246,0.050936002,0.06482753,3.1432662
-0.0015713787,0.8565563708543777,198.4405701160431,15.368041325985105,65871,61750,6175000,0.00718852,239.0,0.034460388,247,0.087492004,0.06410353,3.1389656
-0.0022776297,0.8617333769798279,199.22232580184937,15.668784318221443,68591,62000,6200000,0.0069057494,241.01,0.033945154,248,0.087267995,0.06467957,3.1345189
-0.0010772973,0.8958208784461021,199.97397994995117,15.74524782519873,64124,62250,6225000,0.0071383216,244.59,0.01853096,249,0.09294,0.06438088,3.1296768
-0.0016952237,0.8139716386795044,200.75351238250732,15.627482773119409,67904,62500,6250000,0.0059494344,243.59,0.035757657,250,0.074224,0.06410825,3.1246958
-0.0015878056,0.8570657223463058,201.53429746627808,15.588983113720897,70022,62750,6275000,0.00599038,241.16,0.0308504,251,0.074132,0.06452314,3.1209357
-0.0024502925,0.8461792320013046,202.2695164680481,15.112858040022001,68439,63000,6300000,0.005476941,237.1,0.04128387,252,0.068572,0.0636718,3.118648
-0.0014953369,0.873975396156311,203.05833292007446,15.488282192834959,63625,63250,6325000,0.0056119906,242.58,0.028465608,253,0.068224,0.06360867,3.1133018
-0.0012775317,0.9192548915743828,203.8412652015686,16.01086845533544,69970,63500,6350000,0.0069809495,245.67,0.012243788,254,0.088288,0.065123826,3.110887
-0.0023918154,0.8700617402791977,204.6238796710968,15.787024511919007,66869,63750,6375000,0.00650182,241.18,0.03239257,255,0.085364,0.06534033,3.109111
-0.0020081284,0.9137516021728516,205.42303824424744,15.438600252584001,66754,64000,6400000,0.0053099883,239.6,0.02322327,256,0.064892,0.06447022,3.1082852
-0.0013037986,0.8332086950540543,206.1756513118744,15.697568569923314,68378,64250,6425000,0.0074894303,245.4,0.028178692,257,0.09732,0.0637883,3.1070783
-0.0023858878,0.9077153727412224,206.9471046924591,15.430955484169827,62657,64500,6450000,0.008360827,240.38,0.02795128,258,0.10566001,0.06416718,3.1057992
-0.0016324548,0.8833770677447319,207.73879861831665,15.867280798098655,64822,64750,6475000,0.00555182,240.95,0.0314238,259,0.067439996,0.0655761,3.104731
-0.0026142057,0.791198655962944,208.52203607559204,15.91940593955136,64487,65000,6500000,0.006144702,242.17,0.04173901,260,0.077148005,0.06543488,3.1017852
-0.0018518843,0.711935967206955,209.32417559623718,15.601797080376272,60235,65250,6525000,0.006406193,237.68,0.063748896,261,0.081328,0.06534066,3.0992932
-0.0013662323,0.8729339689016342,210.14148426055908,15.986132166214011,68059,65500,6550000,0.0056643332,242.22,0.031158427,262,0.071848005,0.06573728,3.0980542
-0.001784699,0.923062190413475,210.8996057510376,15.897380626904487,68037,65750,6575000,0.0048301695,242.4,0.022522792,263,0.056048006,0.06538124,3.09722
-0.0009034305,0.9659062959253788,211.64439988136292,16.61518148116753,65746,66000,6600000,0.0061027645,250.0,0.0050303503,264,0.077460006,0.06646072,3.0950477
-0.0016231157,0.8367767333984375,212.43475532531738,15.976568779816589,65957,66250,6625000,0.0057172184,241.45,0.036487747,265,0.071584,0.06614356,3.0935512
-0.0020079736,0.8597010970115662,213.20222091674805,15.803785179418702,66031,66500,6650000,0.005381581,239.45,0.03973053,266,0.065252,0.06582116,3.0918906
-0.0014587222,0.7271422743797302,213.9700424671173,15.841244956835872,62177,66750,6675000,0.00425778,239.46,0.064798415,267,0.048744,0.06574953,3.0898433
-0.0020666665,0.8135498315095901,214.79387164115906,15.365954497389176,65984,67000,6700000,0.005716393,234.78,0.06097155,268,0.07026799,0.06507904,3.0879915
-0.002209127,0.9131541550159454,215.56387281417847,16.192304727174342,66348,67250,6725000,0.0050577386,243.35,0.02583375,269,0.061607998,0.066213,3.0861397
-0.0019927504,0.860274612903595,216.32515501976013,16.260650426800638,66539,67500,6750000,0.0052624624,245.02,0.025633384,270,0.06362,0.06627471,3.0821955
-0.0018546556,0.803618773818016,217.09138870239258,16.22800460542814,69279,67750,6775000,0.010052888,243.5,0.037134252,271,0.12406,0.06657966,3.0752606
-0.0016411655,0.8154460042715073,217.84079098701477,15.721749937369168,66639,68000,6800000,0.0051400387,237.49,0.054339267,272,0.060392,0.065936394,3.0704656
-0.001578632,0.7737732827663422,218.59330558776855,15.766061621239933,65526,68250,6825000,0.0048234677,238.12,0.062356442,273,0.056184005,0.065940335,3.0693526
-0.0015739448,0.8610995262861252,219.36636519432068,16.097668541244385,66043,68500,6850000,0.0074891658,241.83,0.040676996,274,0.097136006,0.066341825,3.070641
-0.0014587592,0.6942556202411652,220.13486504554749,15.230760939372121,66150,68750,6875000,0.004882187,227.86,0.09501078,275,0.055687994,0.06666891,3.0746017
-0.0021599326,0.853601261973381,220.89678168296814,15.465368664980996,65256,69000,6900000,0.005065118,236.03,0.054877866,276,0.06126801,0.06512172,3.078777
-0.0020089797,0.7788370102643967,221.66958165168762,15.469301542323082,67958,69250,6925000,0.006760739,234.37,0.067895606,277,0.088924,0.06556725,3.077418
-0.0014503784,0.8096088171005249,222.42013311386108,15.987368286483397,67722,69500,6950000,0.006050003,240.57,0.047515433,278,0.075892,0.06627339,3.0728202
-0.0013909175,0.7278700470924377,223.18639969825745,14.86673124902305,66288,69750,6975000,0.006402377,227.14,0.09239696,279,0.082059994,0.065088086,3.0672643
-0.00227398,0.8291429579257965,223.98542499542236,16.072059704939456,65691,70000,7000000,0.005048968,241.77,0.036870882,280,0.060191996,0.06636106,3.065287
-0.0024772603,0.851570338010788,224.75879955291748,15.933405042011,65851,70250,7025000,0.005624438,241.29,0.03903687,281,0.070296,0.06588521,3.0608954
-0.00083204557,0.8935009762644768,225.55361437797546,16.396214402954794,52933,70500,7050000,0.0042292275,247.6,0.015998472,282,0.045056,0.06625235,3.056653
-0.0018589192,0.8539754748344421,226.4083800315857,16.16772003203674,67829,70750,7075000,0.0053220773,245.86,0.026305437,283,0.060356,0.06564234,3.0522456
-0.001138396,0.902245856821537,227.15598154067993,15.782608103439053,67947,71000,7100000,0.008262417,242.53,0.022493191,284,0.108744,0.06505534,3.0504267
-0.0017751971,0.782190352678299,227.90990042686462,15.915058435481042,67631,71250,7125000,0.0078260135,243.21,0.041946243,285,0.10565199,0.065267734,3.051428
-0.0020461823,0.8323717415332794,228.67800903320312,16.054380962992425,67597,71500,7150000,0.0065735416,242.63,0.03128765,286,0.08444001,0.066112556,3.050882
-0.001434396,0.8660162836313248,229.42190051078796,16.072995604254537,63953,71750,7175000,0.0052147894,243.93,0.022688778,287,0.061356,0.065779105,3.0458236
-0.0020279824,0.8203921318054199,230.20498824119568,16.24246958885418,68599,72000,7200000,0.004808714,245.79,0.026897633,288,0.056896,0.06604321,3.0384483
-0.0020687585,0.9196106269955635,230.94919061660767,16.238159063734347,67024,72250,7225000,0.004985164,246.77,0.013757914,289,0.059564,0.06579888,3.0308585
-0.0016198,0.8754107430577278,231.71171069145203,16.24732732171793,67847,72500,7250000,0.005096117,246.63,0.022840595,290,0.062008005,0.065878436,3.0235307
-0.0018555631,0.8475357890129089,232.45760941505432,15.750891065262548,66970,72750,7275000,0.0066898093,241.67,0.037153337,291,0.08106001,0.06512297,3.018953
-0.002035598,0.8758622854948044,233.22575163841248,15.930341267883486,67100,73000,7300000,0.0046464433,243.81,0.02429582,292,0.052555997,0.06518592,3.015889
-0.0018723335,0.8686238676309586,233.98634362220764,15.803374793957628,68525,73250,7325000,0.0060249446,241.92,0.031583313,293,0.076284,0.06527015,3.0105863
-0.0014170483,0.9530004747211933,234.73350358009338,16.154703468326332,67268,73500,7350000,0.006457609,247.08,0.008480398,294,0.08296,0.065353245,3.0078225
-0.0021773677,0.90549436211586,235.48191332817078,16.23598908286538,68257,73750,7375000,0.0051951883,244.44,0.017306028,295,0.061284,0.06646442,3.0040154
-0.0022504325,0.8466113656759262,236.237065076828,15.57427488915564,65625,74000,7400000,0.004343013,238.79,0.040360674,296,0.047208,0.065215975,2.9968092
-0.0018310098,0.9478170238435268,237.00567936897278,16.084556444489863,54627,74250,7425000,0.0044551794,242.88,0.014298317,297,0.050856,0.066112176,2.991416
-0.0016252536,0.7325471043586731,237.88892531394958,15.871481287174538,59911,74500,7450000,0.0052533355,240.52,0.053653408,298,0.061544,0.06584345,2.9900672
-0.0018298414,0.8842377960681915,238.68426609039307,16.218612224315294,67389,74750,7475000,0.005495233,245.06,0.022841994,299,0.065079994,0.0659554,2.9911015
-0.0019124234,0.7677461206912994,239.46515655517578,16.080839454827366,68429,75000,7500000,0.007522387,240.52,0.0457428,300,0.10065601,0.06674452,2.990917
-0.002225223,0.8311107754707336,240.2161247730255,15.780416838275269,67992,75250,7525000,0.00521777,237.97,0.044009615,301,0.063528,0.065989,2.9918244
-0.0016532518,0.8195349127054214,240.9639847278595,15.963599390248419,64949,75500,7550000,0.008373328,239.2,0.044671845,302,0.114468,0.06652728,2.9902985
-0.0016945417,0.9162176921963692,241.74850487709045,15.86013428539969,66848,75750,7575000,0.0070174523,238.01,0.027403647,303,0.09318,0.0664421,2.9866376
-0.0017611583,0.8565948456525803,242.54762244224548,16.22753013052803,67967,76000,7600000,0.007169263,245.28,0.025452698,304,0.092316,0.06612524,2.9819427
-0.0014979843,0.8638963550329208,243.30087542533875,15.899152668498063,65608,76250,7625000,0.0062464336,240.32,0.036391176,305,0.077824,0.065993845,2.9793682
-0.0018021535,0.8620372861623764,244.0701539516449,16.427490810515593,65936,76500,7650000,0.006293302,245.14,0.028016225,306,0.077704005,0.06690385,2.9793582
-0.001673301,0.9018737971782684,244.84557700157166,16.687530445747033,69787,76750,7675000,0.0042679803,248.87,0.013316764,307,0.046016,0.06703429,2.9789977
-0.0016806757,0.8764668554067612,245.5887999534607,15.958958116034337,67744,77000,7700000,0.0050863433,241.76,0.02821963,308,0.060864,0.06584277,2.980505
-0.0019579346,0.8774333521723747,246.36394619941711,15.726208542726926,59817,77250,7725000,0.0077194064,236.34,0.03519129,309,0.102784,0.066395685,2.9824953
-0.001169861,0.8363917171955109,247.19180917739868,16.418203966235506,65028,77500,7750000,0.003948855,246.25,0.026805619,310,0.039076,0.06663286,2.9835787
-0.0012348123,0.74540975689888,247.96696758270264,16.141598057335585,64832,77750,7775000,0.008716515,241.71,0.055550683,311,0.11551199,0.06657723,2.9826775
-0.001988725,0.8582240045070648,248.73325324058533,16.42948136901963,66178,78000,7800000,0.006396496,245.82,0.025442144,312,0.082484,0.066671394,2.9778755
-0.0019979945,0.8230451941490173,249.52079582214355,16.301638930365442,63685,78250,7825000,0.0070123486,243.68,0.03437469,313,0.089420006,0.066781566,2.971991
-0.0013612609,0.8621830642223358,250.29315161705017,16.305147182646216,69798,78500,7850000,0.0048801647,245.87,0.023520783,314,0.055123996,0.06623934,2.970869
