fps,true_reward,policy_loss,time_elapsed,n_updates,ep_reward_mean,explained_variance,policy_entropy,total_timesteps,approxkl,clipfrac,value_loss,ep_len_mean,serial_timesteps
61886,0.12212664,0.00072108174,154.1648633480072,182,5.930446704626084,0.800089493393898,4.7387347,4550000,0.008575665,0.115968004,0.7988795,38.94,45500
60757,0.12146245,-0.002404396,154.97006916999817,183,6.495213792622089,0.8011917918920517,4.735194,4575000,0.004766428,0.054284,0.7635258,43.02,45750
60932,0.12222473,-0.0030535546,155.7803933620453,184,6.158948384523391,0.7948689609766006,4.7315397,4600000,0.0042337654,0.043668002,0.79893595,40.48,46000
62279,0.122022726,-0.0021361655,156.59183859825134,185,5.546876098811627,0.7893519550561905,4.7275076,4625000,0.004787203,0.054443996,0.8147273,37.08,46250
62850,0.1217397,-0.003318666,157.40023112297058,186,5.9047491171211,0.7990641295909882,4.721165,4650000,0.004715954,0.051516004,0.7966668,38.69,46500
63749,0.122725934,-0.0027024099,158.21106815338135,187,6.43601275973022,0.791853591799736,4.7111216,4675000,0.0042939587,0.048036,0.81762475,42.81,46750
62866,0.123453446,-0.002601859,159.01363825798035,188,6.850413364991546,0.8037630766630173,4.701771,4700000,0.004469464,0.049496002,0.7517313,45.23,47000
62759,0.12337389,-0.0036745053,159.8122935295105,189,6.081707579344511,0.80454982817173,4.694557,4725000,0.0049622855,0.056056,0.7975155,39.94,47250
61502,0.12343474,-0.0027249667,160.62238311767578,190,6.12133910857141,0.8021278083324432,4.6890287,4750000,0.0036639757,0.035196,0.8040722,40.11,47500
61527,0.12439258,-0.0024424281,161.44533514976501,191,7.128462790548801,0.7867865413427353,4.6846976,4775000,0.0046593444,0.052728005,0.85660726,46.99,47750
61544,0.12383502,-0.0025721772,162.24873971939087,192,6.708738765865564,0.7966980040073395,4.6798005,4800000,0.005547826,0.067244,0.8351558,43.81,48000
61708,0.12470839,0.00030527957,163.07557654380798,193,6.621968400180339,0.7974797040224075,4.673211,4825000,0.0077851294,0.105488,0.821506,43.58,48250
61869,0.12526515,-0.0027483595,163.89909958839417,194,7.151630537360907,0.7911181598901749,4.667203,4850000,0.004956745,0.056468,0.8590673,46.79,48500
61052,0.12432487,-0.002988488,164.70921087265015,195,6.738969700038433,0.8031577169895172,4.6572313,4875000,0.0050692903,0.060296,0.82672966,44.11,48750
61592,0.12598601,-0.0029300235,165.53030633926392,196,7.218131757676601,0.8158997893333435,4.64544,4900000,0.0053030625,0.060960002,0.7950647,46.8,49000
62920,0.1269434,-0.0026826407,166.34555387496948,197,7.12520724542439,0.8103556334972382,4.637398,4925000,0.005097547,0.057768,0.80316323,46.88,49250
61940,0.12639475,-0.0022382496,167.16067957878113,198,7.196148945763707,0.8034576773643494,4.6311154,4950000,0.004403806,0.04774,0.8381847,47.27,49500
61569,0.12615298,-1.5971158e-05,167.96557903289795,199,6.274854895174503,0.8001115620136261,4.6235533,4975000,0.0075494526,0.096636005,0.8742901,41.14,49750
62276,0.12691966,-0.002840635,168.80920481681824,200,6.861691892668605,0.8088982850313187,4.6181273,5000000,0.0052386667,0.06212,0.82091635,44.76,50000
55040,0.12641218,-0.0034000915,169.65895676612854,201,7.572662213221192,0.8068777769804001,4.6120977,5025000,0.006617011,0.083735995,0.8410877,49.26,50250
51865,0.12595314,-0.002841778,170.57099747657776,202,7.037790396735073,0.8008789271116257,4.603538,5050000,0.0047149975,0.051823996,0.8425576,46.32,50500
53183,0.12760271,-0.0019540172,171.5328357219696,203,7.365229579135775,0.8012581467628479,4.596445,5075000,0.004430329,0.048944004,0.8796614,48.28,50750
51595,0.12718688,-0.0022737526,172.45553255081177,204,6.811428343653679,0.8177473098039627,4.591634,5100000,0.004953603,0.056983996,0.81396973,44.34,51000
48426,0.12743728,-0.0020915787,173.44197821617126,205,7.300191994830966,0.8192578852176666,4.58575,5125000,0.005096317,0.058911998,0.8364588,47.57,51250
55220,0.12757038,-0.0023284487,174.39575052261353,206,7.762636655122042,0.8164186626672745,4.579089,5150000,0.004259932,0.045872,0.8081767,50.78,51500
50312,0.12646413,-0.0030144649,175.3359673023224,207,6.526591394916177,0.8249456584453583,4.5729303,5175000,0.0048935623,0.057315998,0.8279322,43.14,51750
37249,0.12779745,-0.0014122954,176.3456027507782,208,7.161756352037191,0.8150326609611511,4.568829,5200000,0.004826709,0.058048,0.828018,47.12,52000
59635,0.1272261,-0.0020121913,177.52120733261108,209,7.2196630089730025,0.8318382054567337,4.565606,5225000,0.005128435,0.061272003,0.78352857,46.63,52250
57483,0.1283449,-0.002140257,178.39621257781982,210,7.823794184997678,0.8168651610612869,4.5622663,5250000,0.006490049,0.081092,0.83789235,50.97,52500
50231,0.1280554,-0.0020775297,179.31791591644287,211,7.133130255043507,0.822233185172081,4.5588765,5275000,0.0033730841,0.032468,0.8177603,46.42,52750
54520,0.12775348,-0.0017797619,180.2694284915924,212,6.743969190493226,0.8187786936759949,4.55538,5300000,0.0037793536,0.039744005,0.8226131,44.09,53000
56083,0.12707534,-0.0005608113,181.21425986289978,213,6.845180964097381,0.8194441348314285,4.5512824,5325000,0.006627957,0.08539601,0.8345084,45.14,53250
52536,0.1285558,-0.0018472977,182.10942029953003,214,7.772704545781016,0.8147102892398834,4.546945,5350000,0.0050915927,0.059899997,0.8400818,50.72,53500
61295,0.12886108,-0.0023812368,183.02795553207397,215,7.806309242546559,0.8142595440149307,4.54125,5375000,0.00468777,0.055079997,0.8516216,50.91,53750
58247,0.12966928,-0.0017488437,183.8770453929901,216,8.097657341137529,0.8153559416532516,4.535482,5400000,0.0070050717,0.092548,0.85063136,52.83,54000
56895,0.12952171,-0.0025651802,184.7627248764038,217,7.8446834517270325,0.824163556098938,4.528051,5425000,0.005706809,0.068023995,0.83668625,51.39,54250
57993,0.12874211,-0.0006416409,185.64194130897522,218,7.4246668959408995,0.8131575882434845,4.52091,5450000,0.004950294,0.058168,0.8881866,48.34,54500
60500,0.12925397,-0.0030890405,186.51652598381042,219,7.692815850898623,0.8152290880680084,4.516051,5475000,0.0045188973,0.049928,0.8645505,50.37,54750
58993,0.12888579,-0.00044888258,187.36928343772888,220,7.6153871767222885,0.8055811375379562,4.509352,5500000,0.004065693,0.045616,0.93669045,49.51,55000
61259,0.12842618,-0.0025474522,188.29847764968872,221,6.401945129707456,0.8192277550697327,4.505004,5525000,0.0039245533,0.041432004,0.85664606,41.81,55250
56051,0.129765,-0.0028754286,189.17676544189453,222,7.644277115687728,0.820357471704483,4.500806,5550000,0.0054191705,0.066104,0.851682,49.13,55500
61056,0.12981375,0.0013374209,190.07752227783203,223,7.106616836041212,0.8162954151630402,4.495454,5575000,0.01066793,0.141664,0.88012505,46.99,55750
62973,0.13048881,-0.0018417811,190.92549300193787,224,7.968957648202777,0.8164623826742172,4.4915814,5600000,0.0053002695,0.065643996,0.8727869,51.81,56000
62059,0.13038974,-0.0012925693,191.75151753425598,225,7.10230606853962,0.817679226398468,4.4872637,5625000,0.0063447133,0.079172,0.8517679,46.2,56250
52604,0.12981519,0.0017459575,192.61592316627502,226,7.116379986703396,0.8284979164600372,4.481696,5650000,0.011121334,0.134496,0.83161813,46.49,56500
62947,0.13108128,0.00048006405,193.55951571464539,227,7.953254186883568,0.8277496695518494,4.4763575,5675000,0.008151358,0.10609599,0.8350547,51.86,56750
60500,0.1323948,0.0018841525,194.42198395729065,228,7.478826175555587,0.8330693542957306,4.4715724,5700000,0.010677095,0.13654,0.8463154,48.32,57000
58065,0.13041732,0.00019594646,195.29682230949402,229,7.7120331427454945,0.8198136687278748,4.468276,5725000,0.00838664,0.110460006,0.87973154,50.25,57250
57940,0.13192135,-0.0005032772,196.16989135742188,230,7.584843329712749,0.8235632330179214,4.4651823,5750000,0.006615923,0.083908,0.8782004,49.55,57500
58559,0.12954979,-0.0032659534,197.0426516532898,231,8.05079673908651,0.8352919220924377,4.4619694,5775000,0.004574869,0.050948,0.8019725,52.82,57750
61099,0.13004728,-0.0010567757,197.96642518043518,232,6.373443395197391,0.8301540166139603,4.456447,5800000,0.0045902533,0.051303994,0.8384927,41.68,58000
62886,0.1307607,-0.0027072772,198.83632135391235,233,7.46332894295454,0.8285708725452423,4.451705,5825000,0.004020552,0.041376,0.8401718,48.56,58250
60550,0.13167357,-0.0018379232,199.70086479187012,234,9.103621807023883,0.8274395167827606,4.4458885,5850000,0.0043757306,0.048292004,0.86681783,58.58,58500
57199,0.13198607,-0.0024412677,200.55476665496826,235,7.743821122348309,0.8318998068571091,4.4375963,5875000,0.0058702254,0.070528,0.8420564,50.26,58750
55991,0.13067883,-0.001912239,201.43431329727173,236,6.9493342317640785,0.8194089382886887,4.429594,5900000,0.0056643086,0.06752,0.92574215,45.17,59000
59473,0.13389012,-0.00016882026,202.32943511009216,237,8.334911645948887,0.8386522680521011,4.423524,5925000,0.005870395,0.074488,0.83211976,53.58,59250
62432,0.13354634,-0.0004938631,203.1811294555664,238,8.959131241962314,0.83605095744133,4.4192667,5950000,0.006413994,0.082428,0.83361894,57.8,59500
60990,0.13234726,-0.0011143237,204.0386836528778,239,7.973693711832166,0.8373509794473648,4.413928,5975000,0.0069576288,0.091235995,0.8309417,51.78,59750
57454,0.13364893,-0.0018720316,204.96070766448975,240,9.031765838414431,0.8401242941617966,4.4080105,6000000,0.0040618056,0.040847998,0.83340275,59.03,60000
62187,0.13326544,-0.0017212263,205.81382131576538,241,9.093065701648593,0.8191278278827667,4.4037056,6025000,0.0049509993,0.057639997,0.8929223,59.85,60250
60693,0.13388991,-0.0028657967,206.68396043777466,242,8.867637649029493,0.8283602744340897,4.3993697,6050000,0.0063798055,0.074336,0.87957954,56.67,60500
61157,0.13212427,-0.002681344,207.57460379600525,243,8.207324913963676,0.812947541475296,4.3929844,6075000,0.0048388587,0.05442,0.933331,53.24,60750
60811,0.13400558,-0.0027110404,208.43893957138062,244,9.101315393149854,0.8100351691246033,4.3866663,6100000,0.0048931018,0.054284,0.9539052,59.0,61000
60831,0.1326882,-0.0029882332,209.30504083633423,245,7.705018844008446,0.8234469890594482,4.3801146,6125000,0.004803767,0.054040004,0.9179441,49.76,61250
61915,0.13299313,-0.0019303567,210.18070459365845,246,7.8472074008733035,0.8311889320611954,4.376002,6150000,0.0038139962,0.03978,0.8760293,51.09,61500
53416,0.13453136,-0.0024866764,211.03012013435364,247,8.379876859039069,0.8151678740978241,4.372942,6175000,0.0065963045,0.081616,0.9500127,54.0,61750
62302,0.13316754,-0.0020783772,211.95322847366333,248,8.653186040446162,0.8153217434883118,4.3700085,6200000,0.0036087693,0.036684,0.9303565,56.05,62000
62902,0.13433455,-0.0024980754,212.77989768981934,249,9.05957392849028,0.8277847617864609,4.366991,6225000,0.005699706,0.068428,0.8803643,58.61,62250
61932,0.13366668,-0.00419021,213.5835931301117,250,8.460351738408209,0.8199512809514999,4.36296,6250000,0.0055767335,0.065359995,0.94550836,54.73,62500
63288,0.13356474,-0.0019210629,214.42977452278137,251,8.611214553937316,0.8109103143215179,4.358616,6275000,0.0046551162,0.053108,0.97750676,56.27,62750
63037,0.13347866,-0.00145252,215.26907801628113,252,8.88720974959433,0.8128218352794647,4.3524632,6300000,0.007143131,0.091483995,0.9763152,56.95,63000
62989,0.13335787,-0.0030451878,216.08798789978027,253,8.263556950390338,0.8248592466115952,4.3458743,6325000,0.0057868524,0.07036,0.9115982,53.0,63250
62653,0.13513811,-0.0005476625,216.89940309524536,254,9.501998460441827,0.8383103460073471,4.3381605,6350000,0.006513715,0.083440006,0.8490799,60.59,63500
63566,0.13281389,-0.0033028845,217.72184467315674,255,7.830696074515581,0.8399355411529541,4.332172,6375000,0.0041485364,0.042608,0.8389198,50.86,63750
61849,0.13476714,-0.003093263,218.5333468914032,256,8.916874074339866,0.8372648060321808,4.324395,6400000,0.0054490473,0.063503996,0.86260664,57.53,64000
61968,0.13542704,-0.0034354888,219.34318566322327,257,9.17714185833931,0.8231674283742905,4.315904,6425000,0.0050112815,0.057463996,0.9430469,59.22,64250
62131,0.13463277,-0.0028965368,220.1596484184265,258,9.483912724405528,0.8321622759103775,4.3096023,6450000,0.004381424,0.046924002,0.9228029,61.07,64500
62587,0.13475461,-0.0026015907,220.98334336280823,259,9.942451972141862,0.8305880427360535,4.30386,6475000,0.0044054496,0.047488,0.9202539,63.98,64750
62324,0.13533947,-0.002432637,221.7971110343933,260,9.865150316134095,0.8338182866573334,4.2985144,6500000,0.005762511,0.070764,0.8941283,63.96,65000
61597,0.13404915,-0.00310645,222.61078596115112,261,8.485376343354583,0.8350640684366226,4.2947674,6525000,0.0061119394,0.074756,0.887417,55.02,65250
62831,0.13477892,-0.0034522614,223.45500922203064,262,7.8714993884414435,0.8269789665937424,4.2902136,6550000,0.0047164382,0.051815998,0.93911016,50.76,65500
54617,0.13483158,-0.0039731734,224.2788486480713,263,9.39670964539051,0.8324889242649078,4.281581,6575000,0.005435571,0.062787995,0.894567,61.22,65750
59285,0.13408934,-0.00065999816,225.17944073677063,264,8.849700232595206,0.8273878544569016,4.2727957,6600000,0.0064576985,0.078088,0.96276283,57.3,66000
62987,0.13532765,-0.00093103666,226.01135444641113,265,8.608686281740665,0.8374780267477036,4.2674036,6625000,0.006980633,0.091216005,0.9021884,54.84,66250
62356,0.13534185,-0.0026868968,226.81429195404053,266,8.31297529131174,0.8399595469236374,4.263135,6650000,0.005193755,0.058728,0.87974536,53.52,66500
63349,0.13562678,-0.0024226562,227.63333749771118,267,9.130275262519717,0.8221420496702194,4.258954,6675000,0.004962568,0.055764,0.9796543,57.84,66750
62517,0.1350526,-0.0036028686,228.4527289867401,268,8.920482274070382,0.8384402096271515,4.254788,6700000,0.0048057646,0.05266,0.8648602,57.43,67000
61990,0.13638493,-0.002815997,229.2702555656433,269,8.979614541232586,0.8309458792209625,4.24909,6725000,0.0048528593,0.054892004,0.902383,57.56,67250
57380,0.1362494,-0.0026492686,230.09654641151428,270,9.101369708925485,0.8267213106155396,4.244824,6750000,0.005511206,0.067035995,0.9320668,58.47,67500
55418,0.13678052,-0.0030194556,230.9642448425293,271,8.634296137541533,0.8232210129499435,4.241647,6775000,0.004730071,0.053163998,0.9410275,54.75,67750
57581,0.13690111,-0.0029773773,231.8713982105255,272,10.279733085632325,0.8345227241516113,4.2372346,6800000,0.0047300584,0.052032,0.8970364,65.14,68000
63687,0.13555968,-0.00043715822,232.75396275520325,273,9.490313540399075,0.8147166818380356,4.2314773,6825000,0.0052273967,0.062052,1.0595394,60.84,68250
63958,0.13648944,-0.0026249597,233.5648910999298,274,10.168370048478245,0.813714936375618,4.2276864,6850000,0.0036111902,0.034943998,0.98114264,65.25,68500
59051,0.13592625,-0.0024648167,234.4707736968994,275,8.700218869820237,0.8367325067520142,4.2246766,6875000,0.0030258142,0.027692,0.89736575,55.88,68750
61349,0.13677917,-0.0022491387,235.30776381492615,276,8.383081361949444,0.8268192559480667,4.220914,6900000,0.0041466174,0.044276,0.916119,53.47,69000
56598,0.13672543,-0.0032589338,236.16862297058105,277,8.464358354285359,0.8233671188354492,4.2161474,6925000,0.003748721,0.036048003,0.9115664,54.49,69250
58778,0.13723986,-0.0020907454,237.07892107963562,278,10.828560366630555,0.8172230869531631,4.208472,6950000,0.0038447448,0.040944003,0.9026254,69.81,69500
62459,0.1380421,2.7841538e-06,237.93912649154663,279,10.21305942043662,0.8157611340284348,4.203053,6975000,0.0075631575,0.099372,0.98652303,64.71,69750
61574,0.13747458,-0.0041450295,238.77182531356812,280,10.086880216449499,0.8197885155677795,4.199274,7000000,0.005321498,0.060172,0.9268009,64.91,70000
62306,0.13726372,-0.002635783,239.63406085968018,281,9.285102723911404,0.8168179094791412,4.195063,7025000,0.0048836553,0.055468,0.9666811,60.43,70250
61835,0.13654613,-8.731939e-05,240.45084929466248,282,7.7379779819399115,0.8257685154676437,4.1908884,7050000,0.00928556,0.119288005,0.94991636,49.23,70500
63683,0.13629779,-0.0017053317,241.27427577972412,283,8.018216354697943,0.8278908878564835,4.187794,7075000,0.0051562362,0.058444,0.9374151,51.19,70750
63358,0.13784125,0.0019300354,242.07167983055115,284,9.583283467143774,0.8341451436281204,4.1829824,7100000,0.009978059,0.12482001,0.89692533,60.59,71000
61576,0.13740201,-0.0014350319,242.88760328292847,285,9.865003628432751,0.8402909189462662,4.178912,7125000,0.005066817,0.058348,0.8450468,63.35,71250
63809,0.13879438,0.0018033625,243.71773052215576,286,9.964857349321246,0.8276362717151642,4.175149,7150000,0.010260707,0.132504,0.9396534,63.04,71500
63280,0.13713573,-0.0032264895,244.5375838279724,287,9.375212798267603,0.834465503692627,4.172614,7175000,0.005437733,0.06366,0.88810426,60.08,71750
62414,0.13704588,-0.0015483799,245.3356113433838,288,9.69517134167254,0.8410539925098419,4.1688027,7200000,0.008354982,0.105812,0.8842195,61.89,72000
61559,0.13800846,-0.002851694,246.13427066802979,289,9.348372974321245,0.8322045058012009,4.163295,7225000,0.0062355427,0.076400004,0.9473853,59.46,72250
58716,0.13846688,-0.0023143725,246.95503282546997,290,9.794977669790388,0.8411092162132263,4.158063,7250000,0.0051307245,0.059035998,0.9123395,62.5,72500
62238,0.13952662,-0.00108403,247.84993624687195,291,11.469415635094046,0.8308694064617157,4.155104,7275000,0.006581229,0.082063995,0.9408454,72.71,72750
61972,0.13876414,-0.0025390096,248.6666615009308,292,9.163313062861562,0.8337079733610153,4.1510596,7300000,0.0054512722,0.061292,0.9724353,58.05,73000
62360,0.13928357,-0.0009159322,249.4948432445526,293,9.715629324540496,0.8333549201488495,4.1475034,7325000,0.006912487,0.089932,0.9823974,62.77,73250
61960,0.1389169,-0.0023497408,250.31222677230835,294,8.75946283094585,0.8352997452020645,4.1444006,7350000,0.006071816,0.071164005,0.9669905,55.79,73500
62598,0.13787079,-0.002023497,251.13498258590698,295,9.930787163078785,0.8319311887025833,4.1407905,7375000,0.0054158634,0.063676,0.99515027,63.17,73750
54710,0.13780281,-0.0024979226,251.99086380004883,296,8.420086853727698,0.837551474571228,4.1356325,7400000,0.004803983,0.05194,0.92775184,54.92,74000
56789,0.138334,-0.002597991,252.876855134964,297,10.429563233479858,0.8399257659912109,4.1290636,7425000,0.004058375,0.042204,0.9400439,66.3,74250
60844,0.13738942,0.00010637809,253.75812411308289,298,9.417806739956141,0.8323475122451782,4.1237845,7450000,0.008889569,0.111916006,0.9690234,60.27,74500
46309,0.13931637,0.0040334463,254.64488005638123,299,11.43863991163671,0.842439278960228,4.1203732,7475000,0.0123749655,0.143252,0.9133471,72.63,74750
54271,0.13837074,0.0022257348,255.64741230010986,300,9.900806015953421,0.8170486688613892,4.1186686,7500000,0.009397082,0.119716,1.0721204,63.32,75000
61965,0.13717704,-0.0020687196,256.5088188648224,301,9.108717056512832,0.8132031857967377,4.1178684,7525000,0.0036331122,0.03842,1.0981337,58.38,75250
62513,0.13945952,-0.0033964242,257.30448269844055,302,9.25209656201303,0.8206260204315186,4.1151495,7550000,0.0060929446,0.070996,0.99672526,59.61,75500
61960,0.13914037,-0.004440479,258.15478563308716,303,10.88225843630731,0.8166979253292084,4.109457,7575000,0.0057623624,0.06702401,1.0104067,68.69,75750
60130,0.13962162,-0.0021773884,259.0063316822052,304,11.20381022810936,0.8172450363636017,4.1011147,7600000,0.0064396895,0.078344,0.98526067,71.31,76000
62165,0.14009774,-0.0036738836,259.85029649734497,305,11.609582654237748,0.824383333325386,4.0963025,7625000,0.004930164,0.056072004,0.95186937,74.0,76250
60815,0.13963354,-0.0021796017,260.6550316810608,306,9.806209804564714,0.8306473940610886,4.092932,7650000,0.0035805306,0.034056,0.9349219,62.62,76500
62110,0.1385162,-0.0029219456,261.4479899406433,307,9.241211002543569,0.8290477097034454,4.0896077,7675000,0.00634958,0.078604,0.958883,59.52,76750
63115,0.13938962,-0.0019902973,262.2402276992798,308,10.805118958204984,0.8376994282007217,4.08633,7700000,0.005893077,0.071952,0.91479826,68.77,77000
62958,0.13959183,-0.0024093508,263.04231214523315,309,10.230596370324493,0.8354100286960602,4.081765,7725000,0.006197998,0.076632,0.95127547,65.39,77250
60186,0.13993393,-0.0006815099,263.8386790752411,310,10.274489863067865,0.8394505232572556,4.0770216,7750000,0.006133662,0.077648,0.9220046,65.08,77500
