value_loss,ep_reward_mean,true_reward,clipfrac,total_timesteps,time_elapsed,policy_loss,ep_len_mean,serial_timesteps,policy_entropy,approxkl,explained_variance,n_updates,fps
1.3568894,8.086864298582077,0.1329513,0.092447996,5150000,192.07540154457092,0.0011275752,44.04,51500,4.970332,0.010695309,0.832023873925209,206,50463
1.3458133,7.456128129563877,0.12960644,0.063472,5175000,192.9997124671936,-0.002107153,40.65,51750,4.966474,0.006628184,0.8416724652051926,207,52660
1.4090841,7.309274463951588,0.13214882,0.040055998,5200000,193.89385747909546,-0.001323892,40.57,52000,4.9625244,0.0045200167,0.8219383805990219,208,51550
1.4303772,8.493547122159507,0.13171194,0.032584004,5225000,194.7901303768158,-0.0016493589,46.84,52250,4.9599466,0.0035485483,0.8205829560756683,209,52707
1.3823788,8.886593971271068,0.13025598,0.033487998,5250000,195.68928027153015,-0.0019230744,48.57,52500,4.957201,0.0035068667,0.8319167792797089,210,51871
1.4497254,7.433543931022286,0.13086163,0.057756,5275000,196.59912538528442,0.0008457898,41.1,52750,4.954468,0.007489988,0.829907551407814,211,51378
1.4611384,8.667809497984127,0.13166054,0.055,5300000,197.50333547592163,-0.0012003595,47.71,53000,4.952408,0.0057881614,0.8236584961414337,212,52213
1.4330035,7.539409327730536,0.1306769,0.046120007,5325000,198.41499257087708,-0.0008556759,40.97,53250,4.950775,0.004726384,0.8316875100135803,213,51310
1.4659969,7.141021407544613,0.13305838,0.082912005,5350000,199.30897402763367,0.001076476,38.21,53500,4.949461,0.008760857,0.8230776339769363,214,51515
1.4408251,8.127736985459924,0.13117398,0.036183998,5375000,200.1880967617035,-0.0012331062,44.07,53750,4.947351,0.0035536885,0.8217678368091583,215,52420
1.4331259,8.73408815111965,0.13151549,0.075891994,5400000,201.09157991409302,0.0020167222,48.31,54000,4.9437294,0.007369629,0.8291560560464859,216,51757
1.5599502,8.50823640525341,0.13124865,0.050715994,5425000,201.9919788837433,-5.5943383e-06,46.46,54250,4.940863,0.006280276,0.8195204734802246,217,51553
1.5896575,8.359035403879535,0.13451849,0.059336,5450000,202.89245748519897,0.0003094195,46.88,54500,4.938234,0.00590905,0.8189555108547211,218,50677
1.5222976,6.284735915064812,0.13128252,0.048444003,5475000,203.7969400882721,-3.307335e-05,33.96,54750,4.9364133,0.0049241553,0.8243918865919113,219,47446
1.4067256,8.134890694022179,0.13316256,0.023052001,5500000,204.73093676567078,-0.0011210084,43.76,55000,4.9346914,0.0026578512,0.8427238166332245,220,47713
1.5678225,7.040982772409916,0.13333152,0.031616,5525000,205.68129420280457,-0.0019222873,38.25,55250,4.9329824,0.0034710504,0.8189175724983215,221,51974
1.421657,8.624458737068345,0.1320422,0.030695999,5550000,206.61046433448792,-0.0019856463,47.07,55500,4.930793,0.0037758753,0.8344122618436813,222,52018
1.3896399,9.283006946386449,0.13416238,0.039212003,5575000,207.51286506652832,-0.0013659804,51.68,55750,4.9282494,0.0041070716,0.8349307626485825,223,51287
1.467685,8.628078851179453,0.13232376,0.033308003,5600000,208.41520285606384,-0.0021912109,47.96,56000,4.9253473,0.0036805659,0.8200633078813553,224,51546
1.5543814,8.33437563031912,0.13384019,0.028263997,5625000,209.2981882095337,-0.0008942485,45.37,56250,4.9213977,0.003169167,0.813929483294487,225,51340
1.3949724,7.813485930108509,0.13285579,0.049696,5650000,210.1896276473999,-0.0008886062,42.8,56500,4.91829,0.0049792333,0.8282096683979034,226,51363
1.4342477,6.941000503227115,0.1327839,0.0669,5675000,211.09036445617676,0.00016530263,37.82,56750,4.915411,0.006636073,0.8312132358551025,227,52104
1.4800197,7.954278133437038,0.13451965,0.033200003,5700000,211.99863529205322,-0.0014215577,43.09,57000,4.9121065,0.004988141,0.8262124359607697,228,51945
1.3584701,9.384610035105142,0.1319255,0.031204004,5725000,212.88214302062988,-0.0016422942,52.63,57250,4.909091,0.0036668207,0.8474943190813065,229,52196
1.4516503,7.993549286425114,0.13329875,0.053284,5750000,213.7598168849945,-0.0016470568,43.0,57500,4.9064584,0.0051200567,0.8283427953720093,230,52020
1.3745004,7.413808114342391,0.13191001,0.044072,5775000,214.64940571784973,0.00037905606,40.49,57750,4.903447,0.0056968434,0.8356023132801056,231,51408
1.3683077,7.931034054933116,0.13513748,0.026448,5800000,215.54758191108704,-0.0011695611,43.87,58000,4.9013796,0.003039341,0.827561691403389,232,52186
1.4385654,7.979397933338769,0.13423552,0.09894,5825000,216.44533681869507,0.0029467947,42.94,58250,4.8993154,0.023060892,0.8291873335838318,233,52167
1.3762268,9.409039253927768,0.13078894,0.036796,5850000,217.33646035194397,-0.0008115078,51.72,58500,4.8967443,0.0042848396,0.8430996388196945,234,52705
1.4733151,9.656222192362328,0.13426541,0.078848,5875000,218.21668982505798,-0.0002812696,53.36,58750,4.8936253,0.0074820905,0.8291994333267212,235,53511
1.3727669,10.720469936169684,0.13370958,0.047924,5900000,219.0954773426056,-0.0002715938,59.39,59000,4.890102,0.00544234,0.8486578613519669,236,52131
1.3891282,8.883191161714494,0.13293232,0.147272,5925000,219.98400831222534,0.005550493,49.4,59250,4.8861012,0.022326643,0.8435155004262924,237,53246
1.4019027,8.790729631856085,0.1335167,0.044951998,5950000,220.8678433895111,-0.0011158155,47.63,59500,4.8825407,0.0053849844,0.8456624001264572,238,51977
1.4619215,9.205564739257097,0.13370954,0.059547998,5975000,221.77581882476807,-0.0016054843,50.18,59750,4.8792725,0.005679991,0.8386443257331848,239,53497
1.3464887,7.984959403843386,0.13155067,0.08000401,6000000,222.6574194431305,0.00030356343,44.79,60000,4.875504,0.008555634,0.8393547981977463,240,53022
1.4608719,8.706784750819207,0.13480906,0.20745198,6025000,223.55649590492249,0.01404241,47.23,60250,4.872296,0.05869491,0.8369952738285065,241,51781
1.4426247,8.232449957579375,0.1351172,0.049563996,6050000,224.47153615951538,0.0005101336,45.51,60500,4.869643,0.007944911,0.8276886940002441,242,52337
1.3665032,10.191587550900877,0.13574208,0.053924,6075000,225.36142945289612,0.0008512965,56.46,60750,4.8670216,0.008791829,0.8549080640077591,243,52323
1.4703377,9.905487753897905,0.13608186,0.046912003,6100000,226.24543142318726,-0.0014844073,54.21,61000,4.8645854,0.004678201,0.8361601382493973,244,53784
1.499487,10.68689569641836,0.13643591,0.074876,6125000,227.1221466064453,0.00036283495,60.26,61250,4.8604584,0.0070634917,0.8278740346431732,245,53606
1.5291116,9.224789850153028,0.1339927,0.09379201,6150000,228.00251269340515,0.0028030358,50.44,61500,4.8556156,0.015366283,0.8377754241228104,246,47995
1.5355046,9.590434594526887,0.13462952,0.072428,6175000,228.9279124736786,0.0011992196,53.17,61750,4.85219,0.009351799,0.8263109177350998,247,51072
1.604182,10.060594171062112,0.13675277,0.098859996,6200000,229.8452069759369,0.0020107217,54.71,62000,4.848891,0.011480227,0.8254706710577011,248,52106
1.5775311,8.903965473584831,0.13650559,0.094112,6225000,230.73346734046936,0.0030026347,48.51,62250,4.8456287,0.01014814,0.8354690372943878,249,53353
1.5180657,9.986720491708256,0.13506688,0.18886,6250000,231.60432052612305,0.008914697,56.35,62500,4.84312,0.03592016,0.8437417298555374,250,51851
1.6054974,9.5092156066373,0.13359246,0.114424005,6275000,232.49688410758972,0.0042126086,52.57,62750,4.841338,0.0137519,0.8353095948696136,251,52971
1.7095371,8.794343705400825,0.13474284,0.210784,6300000,233.36932730674744,0.012728038,48.51,63000,4.8395805,0.03055628,0.8261118680238724,252,47205
1.4676005,8.929961638227105,0.13385473,0.06322,6325000,234.3616237640381,-0.0007014473,48.89,63250,4.8377852,0.0063523212,0.8475884348154068,253,44596
1.4963148,11.256351578459144,0.13639413,0.074088,6350000,235.3381986618042,-0.00030698357,62.62,63500,4.834742,0.008495012,0.8420096039772034,254,50925
1.4783176,9.729384327232838,0.13435267,0.059636004,6375000,236.2348895072937,-0.00052289804,53.16,63750,4.830917,0.00638794,0.8473044186830521,255,50872
1.5188626,11.353878635950387,0.13867143,0.081468,6400000,237.1383912563324,0.0020818384,61.92,64000,4.827225,0.011780697,0.8481747806072235,256,52301
1.5051205,8.907939253399672,0.135839,0.080391996,6425000,238.02611470222473,0.00057068275,50.25,64250,4.8245525,0.008984227,0.8380849063396454,257,52207
1.3780371,10.295701792399631,0.13367295,0.040476,6450000,238.91629123687744,-9.904713e-05,59.62,64500,4.8227334,0.0047654947,0.8475686311721802,258,52502
1.6004336,9.531216963380576,0.1384764,0.042192,6475000,239.80202054977417,-0.0014842812,52.3,64750,4.8204713,0.005640452,0.8229563683271408,259,51456
1.4358636,9.20741674862802,0.13621062,0.08283199,6500000,240.69666194915771,0.0011649077,49.9,65000,4.817757,0.009470824,0.8481762707233429,260,52035
1.4804614,10.163889076467603,0.13626201,0.112224005,6525000,241.5971851348877,0.0006491896,56.73,65250,4.815436,0.011035077,0.8475706279277802,261,51561
1.4326249,10.142241943962873,0.13502021,0.22142799,6550000,242.4838683605194,0.012912517,55.51,65500,4.813558,0.043784138,0.8537554889917374,262,51521
1.5754001,9.57769387581473,0.1374724,0.06816,6575000,243.40117120742798,-0.0012426955,54.12,65750,4.8125196,0.0071024382,0.8392117470502853,263,47778
1.54328,9.210980254936148,0.13599922,0.07692,6600000,244.3140513896942,0.000301703,50.81,66000,4.8113623,0.009605792,0.844786211848259,264,52840
1.4378664,10.473716799579561,0.13486074,0.062800005,6625000,245.1957516670227,-0.0006472175,57.25,66250,4.8101377,0.0076830722,0.8571863770484924,265,52145
1.5009397,9.470807630067066,0.1338358,0.069396004,6650000,246.0817289352417,-0.00037413673,54.11,66500,4.8085265,0.0075830864,0.8499148041009903,266,52935
1.4607722,10.207240418046712,0.13495235,0.09166,6675000,246.96019387245178,0.0011066275,57.58,66750,4.8057837,0.010376701,0.8486225754022598,267,52359
1.4115751,11.558106228203979,0.13539787,0.16948,6700000,247.84860372543335,0.007092086,64.54,67000,4.802868,0.020644236,0.8592844754457474,268,53591
1.4417905,12.233904554937034,0.1377388,0.088971995,6725000,248.71604776382446,0.001971576,69.19,67250,4.8008986,0.010253383,0.8504527509212494,269,53277
1.4424953,11.455621306462563,0.13569106,0.073203996,6750000,249.5941038131714,-0.00039433906,63.98,67500,4.7991533,0.0077299387,0.8486397713422775,270,52137
1.4243338,11.832508819300456,0.13744478,0.057835996,6775000,250.48118233680725,-0.0026711626,65.71,67750,4.797006,0.0059088026,0.8632982224225998,271,52615
1.6125491,10.257218036409467,0.13685079,0.107687995,6800000,251.37332248687744,0.002354705,56.36,68000,4.793968,0.011884011,0.8459614813327789,272,51279
1.6090434,8.54647568076849,0.1346147,0.09228,6825000,252.25536155700684,0.0031393734,46.59,68250,4.7916074,0.012072925,0.8415925055742264,273,49950
1.5828673,11.555318716233597,0.13916405,0.053040005,6850000,253.20602822303772,0.0008332995,64.23,68500,4.789825,0.0084903715,0.8507589399814606,274,50153
1.6892122,10.968016227968038,0.13708931,0.066632,6875000,254.11771512031555,-0.0016128517,61.23,68750,4.7869,0.0072389254,0.8375912010669708,275,52552
1.5318379,9.258247397469386,0.13462894,0.31651998,6900000,254.9961404800415,0.023414996,51.7,69000,4.7817183,0.14523557,0.8593945205211639,276,50111
1.530004,10.241385570199345,0.13727811,0.08301599,6925000,255.94808340072632,0.0017318602,58.95,69250,4.778966,0.008924971,0.8534732013940811,277,49012
1.5768493,11.788308233441203,0.13913986,0.050228,6950000,257.05741572380066,-0.00030004844,65.72,69500,4.776686,0.005716427,0.8456239551305771,278,45554
1.4918555,11.416010573557578,0.13816558,0.10132401,6975000,258.0229015350342,0.0019153878,65.0,69750,4.7728605,0.011302722,0.853187769651413,279,52639
1.4757957,10.01612786720856,0.13714422,0.040699996,7000000,258.8904867172241,-0.0010125369,56.6,70000,4.7701344,0.005978708,0.8524795472621918,280,52519
1.4871403,11.067789909802377,0.13823278,0.084359996,7025000,259.7755892276764,0.00044899108,60.58,70250,4.767828,0.008374475,0.8580131530761719,281,53238
1.5562527,10.38850413551845,0.13830315,0.064176,7050000,260.64552760124207,-0.0005930132,57.86,70500,4.76561,0.010956238,0.8527710735797882,282,52182
1.6002529,11.317211478432291,0.1373353,0.063124,7075000,261.52499175071716,6.2874475e-05,62.74,70750,4.7644997,0.008551366,0.8494121879339218,283,52267
1.5265095,10.468811388597823,0.13864808,0.09158399,7100000,262.4180541038513,0.0015343928,57.81,71000,4.763509,0.0100436965,0.8548587113618851,284,52699
1.5363586,12.266560837365686,0.13977392,0.07697199,7125000,263.29765915870667,0.0014995013,67.77,71250,4.762479,0.0084136585,0.8505400121212006,285,53370
1.4868991,12.387533808907028,0.14090922,0.031968,7150000,264.2500286102295,-0.0007132903,68.81,71500,4.7614527,0.003305309,0.8563088923692703,286,52461
1.545311,10.723195938020945,0.1368886,0.017668,7175000,265.1418421268463,-0.0013949145,59.13,71750,4.7603464,0.0022326128,0.8561060875654221,287,50428
1.5294675,11.174511324837804,0.1371913,0.053048003,7200000,266.0577208995819,-0.00029348495,61.55,72000,4.7589717,0.006444289,0.8493908196687698,288,53818
1.5605707,12.004453601925634,0.13962042,0.091816,7225000,266.9267885684967,0.0025108114,66.4,72250,4.756359,0.011582869,0.8581161946058273,289,53156
1.6342882,11.210902680158615,0.1412258,0.059048004,7250000,267.7955663204193,-0.0012559388,61.31,72500,4.753476,0.0061696596,0.8419432491064072,290,52359
1.5961945,12.82027312979102,0.1398402,0.030952001,7275000,268.68255043029785,-0.0008999719,70.44,72750,4.750243,0.0038725655,0.8572674542665482,291,52774
1.5251728,11.061108082504942,0.14079049,0.03158,7300000,269.5601632595062,-0.00155813,61.8,73000,4.747491,0.0037137785,0.858598604798317,292,48966
1.4358207,11.97086064580828,0.13796133,0.037096,7325000,270.4743387699127,-0.0008486203,67.64,73250,4.7451425,0.003929591,0.8633716553449631,293,53361
1.4366726,12.985304903206707,0.14017847,0.022276,7350000,271.34345746040344,-0.0019116513,72.25,73500,4.743261,0.0025235512,0.8689163029193878,294,51957
1.5336776,12.969800162613392,0.13942088,0.04262,7375000,272.2274491786957,0.00061860005,72.61,73750,4.741317,0.005354552,0.85883529484272,295,51017
1.5420841,11.90394188384642,0.13763112,0.056504,7400000,273.16805934906006,-0.0002919733,64.85,74000,4.7393684,0.0059888125,0.8635788112878799,296,45481
1.4956477,12.740210098971147,0.13629313,0.140208,7425000,274.15758180618286,0.0028085124,72.43,74250,4.7370863,0.018076183,0.8604569286108017,297,50199
1.7515253,12.336792502440511,0.13929757,0.111396,7450000,275.087598323822,0.0029418054,67.76,74500,4.734684,0.013350303,0.8449471890926361,298,49766
1.6053131,12.428626588210463,0.14260256,0.025368001,7475000,276.1733138561249,-0.0018486578,67.9,74750,4.732355,0.0028629594,0.8521397411823273,299,44885
1.5260761,13.175278906847815,0.13850673,0.057988,7500000,277.26898765563965,-0.0015212654,74.75,75000,4.730069,0.0063905134,0.860401377081871,300,52866
1.5762913,14.105000785649754,0.14181128,0.046908,7525000,278.1480848789215,-0.0014426252,78.6,75250,4.727438,0.0052188626,0.8565523773431778,301,53163
1.6602694,13.26763270989526,0.14132626,0.044379998,7550000,279.0263617038727,-0.00058629917,74.34,75500,4.725387,0.0050217574,0.8468534648418427,302,51473
1.6582187,12.019328293770085,0.14045826,0.110236004,7575000,279.90543723106384,0.0018673174,66.89,75750,4.7236505,0.0110740755,0.8547651171684265,303,51542
1.6965392,12.912137793807087,0.14090368,0.057335995,7600000,280.86784863471985,-0.00075654197,72.58,76000,4.7212706,0.0059091654,0.846773624420166,304,48118
1.6582134,11.59703646861657,0.13869143,0.11632399,7625000,281.8285675048828,0.0026892433,66.01,76250,4.7181497,0.020714503,0.8538708686828613,305,51625
1.7630184,14.316257333191169,0.14453465,0.08488,7650000,282.71506571769714,0.0009652352,80.45,76500,4.714746,0.011158643,0.8437636345624924,306,52811
1.587572,14.085914031533175,0.14112253,0.051731993,7675000,283.6185486316681,-0.0005334956,79.79,76750,4.710997,0.005431285,0.8614558428525925,307,51898
1.6356485,12.663231481402471,0.14188252,0.035808,7700000,284.5123932361603,-0.0013473084,72.08,77000,4.706868,0.003947825,0.8568101823329926,308,51324
1.5717757,12.618240066356957,0.14304683,0.08348,7725000,285.4553897380829,0.0006930969,69.29,77250,4.7028294,0.009416628,0.8644427508115768,309,49373
1.5721458,13.118076510573736,0.13714099,0.072912,7750000,286.40142822265625,-0.0014055277,74.81,77500,4.699215,0.007331497,0.8617216348648071,310,49262
1.5965532,12.926481051091105,0.14058872,0.10626801,7775000,287.3646824359894,0.001138102,71.33,77750,4.69464,0.012348228,0.8624615520238876,311,51578
1.5796672,11.361938882358372,0.14061855,0.057352,7800000,288.3529143333435,-0.00057427783,63.54,78000,4.6912785,0.0066202595,0.8675093948841095,312,49251
1.6126223,14.147187109538354,0.14385954,0.071768,7825000,289.29558801651,-0.001503603,80.07,78250,4.6876674,0.0072410316,0.8628265112638474,313,45021
1.5678558,11.852395709604025,0.13959484,0.074476,7850000,290.3444182872772,-0.00091647485,66.5,78500,4.6834455,0.0071720146,0.8761370629072189,314,52991
1.6421299,14.460666877324693,0.14372869,0.101132,7875000,291.2369735240936,0.002512783,79.14,78750,4.6799173,0.0121438615,0.8734264224767685,315,48920
1.7055403,12.910925606172531,0.14245196,0.047728002,7900000,292.1859681606293,-0.0010463789,71.39,79000,4.6771674,0.0073808925,0.861262783408165,316,52027
1.6095188,14.202144572192319,0.1429853,0.064403996,7925000,293.1024954319,0.00019323155,78.19,79250,4.674211,0.008680128,0.8702392429113388,317,49028
1.6515701,13.812735895228107,0.14531161,0.067568,7950000,294.1376278400421,-0.00028497927,76.09,79500,4.671823,0.0077386037,0.8653535395860672,318,51814
1.5270218,13.58432877631858,0.14083603,0.11340401,7975000,295.0497148036957,0.002353586,77.86,79750,4.6703777,0.01380939,0.8803228959441185,319,52044
1.5743495,15.440473405839874,0.14461449,0.100411996,8000000,296.04758882522583,0.0018383624,86.38,80000,4.668288,0.011254896,0.8782233744859695,320,47030
1.6051216,14.380520120447908,0.14254476,0.08336,8025000,297.1542983055115,0.00054205407,82.37,80250,4.6653333,0.008601859,0.8692031651735306,321,46757
1.6995701,14.471026029810309,0.14390509,0.1507,8050000,298.0957899093628,0.0054492555,80.32,80500,4.662286,0.018267928,0.8637336194515228,322,52455
1.6294823,14.06981610281393,0.14420462,0.106475994,8075000,298.9590735435486,0.001824639,77.92,80750,4.6586123,0.0124752885,0.8730694055557251,323,52118
1.6807024,16.235780976638196,0.14683925,0.034348,8100000,299.8870129585266,-0.0010587143,90.26,81000,4.6556864,0.0038353144,0.8646032214164734,324,52296
1.6354446,14.846755484677852,0.14306653,0.047052003,8125000,300.76276683807373,-0.00160143,82.67,81250,4.653877,0.005037315,0.8773578554391861,325,52105
1.6145189,13.58113598912052,0.14323793,0.15609202,8150000,301.6263225078583,0.0030180416,75.58,81500,4.6515136,0.02033003,0.8764826506376266,326,52500
1.6115872,15.192643293067812,0.14488758,0.076668,8175000,302.5135090351105,0.00073568337,85.9,81750,4.648461,0.0086454945,0.8695792108774185,327,51490
1.7190145,14.632324325721711,0.1455972,0.129992,8200000,303.3870372772217,0.0031323403,80.67,82000,4.6450334,0.013676109,0.8688711524009705,328,52057
1.6929448,15.848627723120153,0.14719601,0.077176,8225000,304.2603042125702,0.0006330483,87.1,82250,4.6419845,0.008647719,0.8709543645381927,329,52766
1.7416694,16.814253941625356,0.1474742,0.102336004,8250000,305.13342475891113,0.00095752784,93.13,82500,4.6389337,0.014383513,0.8613112568855286,330,52439
1.7957084,15.400801055058837,0.14589237,0.11779201,8275000,306.03938484191895,0.0017728666,85.16,82750,4.6351347,0.012381242,0.8656742721796036,331,50651
1.7884432,18.01338906079531,0.1477302,0.05656,8300000,306.9303274154663,-0.0017706609,99.64,83000,4.6317725,0.0059025167,0.869903951883316,332,51940
1.6995347,16.180985784046353,0.147017,0.06339999,8325000,307.79927945137024,-0.0013054576,89.78,83250,4.627331,0.0060713724,0.8750138282775879,333,51774
1.7077405,18.354687387347223,0.14756058,0.08806001,8350000,308.6754472255707,0.0018257729,101.07,83500,4.623042,0.0123107815,0.8791886046528816,334,52232
1.8013805,15.487926981747151,0.14815168,0.130344,8375000,309.55732107162476,0.0034869767,85.6,83750,4.6200776,0.013543809,0.8721374720335007,335,51506
1.7770134,18.501581948567182,0.14484465,0.129336,8400000,310.44029664993286,0.004039714,102.6,84000,4.6179953,0.014704147,0.8775061145424843,336,44061
1.6910286,16.741784618664532,0.14754024,0.087652005,8425000,311.3962314128876,0.00093368656,92.71,84250,4.6161914,0.009417062,0.8784642666578293,337,51029
1.7176731,16.48179337380163,0.14535737,0.063916005,8450000,312.27807784080505,-0.0008274986,91.77,84500,4.614121,0.008736109,0.8823105469346046,338,52558
1.7883627,17.094157740975515,0.14627306,0.06166,8475000,313.1515603065491,0.00059582404,95.16,84750,4.611759,0.00670705,0.8752267062664032,339,52482
1.79655,18.35913158165291,0.15055798,0.25247198,8500000,314.01256036758423,0.012935437,101.55,85000,4.608787,0.06772719,0.8753381669521332,340,53356
1.827681,15.364351486451923,0.14891638,0.161396,8525000,314.86558079719543,0.0074724467,83.89,85250,4.606107,0.02534439,0.8772321715950966,341,52639
1.8067312,14.437464396292343,0.14615415,0.050508,8550000,315.7165012359619,0.00050218205,81.45,85500,4.604832,0.005535569,0.8735658675432205,342,52868
1.7245562,12.497655092253117,0.14536057,0.030227998,8575000,316.56575560569763,-0.001699415,68.04,85750,4.6042814,0.0033200334,0.8801107853651047,343,54267
1.8696054,13.202489643096923,0.14543813,0.042712003,8600000,317.4227657318115,-0.0005717713,71.28,86000,4.603367,0.004585824,0.8631220310926437,344,52304
1.5826132,13.098622345291078,0.14335018,0.07502,8625000,318.30033802986145,0.0009784669,71.11,86250,4.6021643,0.008192288,0.8854555785655975,345,53256
1.5862311,14.155768882436679,0.14656755,0.12895599,8650000,319.1647574901581,0.0034277458,77.48,86500,4.6001325,0.014364284,0.8802883699536324,346,52006
1.6617454,12.909595053568482,0.1462845,0.084832,8675000,320.049592256546,0.0005668067,70.0,86750,4.597247,0.008544831,0.8711685985326767,347,53554
1.6972663,13.655606853440403,0.1472232,0.277896,8700000,320.93670535087585,0.01752108,74.12,87000,4.5929403,0.056221735,0.8716964423656464,348,51587
1.5932896,15.865663399547339,0.14750059,0.10387601,8725000,321.8267686367035,0.0012074986,87.38,87250,4.589595,0.011053746,0.8739727288484573,349,52473
1.6192945,16.305648657579148,0.1441627,0.06404,8750000,322.7012939453125,-0.00022204453,91.65,87500,4.586766,0.0069978847,0.8705211281776428,350,54081
1.6571726,16.443108070003507,0.14663596,0.032488,8775000,323.5499339103699,-0.0011387462,91.22,87750,4.5838346,0.003859942,0.8739930093288422,351,49263
1.6705334,14.076519330888987,0.1489819,0.117631994,8800000,324.45071268081665,0.0025036824,75.7,88000,4.5807304,0.021637384,0.8754734918475151,352,52558
1.5220023,15.029278596416116,0.14526154,0.129576,8825000,325.3101975917816,0.0032752238,82.27,88250,4.5777006,0.01655059,0.8890179842710495,353,53385
1.678235,19.318134566404623,0.14942634,0.14776,8850000,326.17847895622253,0.0067158984,107.37,88500,4.574879,0.019882184,0.8792135566473007,354,52903
1.6398935,14.889705213913622,0.14266479,0.16100802,8875000,327.04266119003296,0.0055886684,83.75,88750,4.5724883,0.018982226,0.8765373826026917,355,52762
1.577644,17.834775301617338,0.14636098,0.10182001,8900000,327.9107663631439,0.0023719606,100.91,89000,4.5702343,0.012107721,0.8760963454842567,356,47748
1.4908047,19.18998048834503,0.14905165,0.026640002,8925000,328.82998847961426,-0.00074963615,106.51,89250,4.5676336,0.0031320609,0.8842162489891052,357,47868
1.5822134,17.488370259258662,0.1433125,0.062952,8950000,329.74480271339417,0.0006173173,100.25,89500,4.5648785,0.0067805587,0.88707485049963,358,44931
1.7006643,17.44233728209627,0.14490129,0.045352,8975000,330.72006344795227,-0.00016290859,96.95,89750,4.5627117,0.004619167,0.8851518034934998,359,51892
1.7360216,16.15391081824899,0.14849849,0.06802,9000000,331.6001102924347,0.0008293862,88.67,90000,4.560604,0.0077306405,0.8800150901079178,360,52885
1.722476,15.296325048170983,0.1455972,0.110539995,9025000,332.4656836986542,0.0021182909,83.82,90250,4.557803,0.013721007,0.8812895715236664,361,52889
1.6947033,16.988251122653892,0.1479004,0.076872006,9050000,333.3253929615021,-0.00025110954,94.86,90500,4.554759,0.008972931,0.8813791200518608,362,53670
1.7842776,16.26644818328321,0.15069638,0.167528,9075000,334.17535758018494,0.005414066,88.83,90750,4.5507345,0.019370874,0.8727630823850632,363,51828
1.7598168,14.220642078369856,0.14834571,0.189152,9100000,335.0507438182831,0.0052650357,78.25,91000,4.5466175,0.024109304,0.8779745846986771,364,53557
1.851358,16.339250675216316,0.15006875,0.104372,9125000,335.9057152271271,0.0015025757,88.4,91250,4.5433507,0.010703436,0.8690431863069534,365,51968
1.8297411,17.012340280485223,0.14938428,0.115724005,9150000,336.77729320526123,0.0028605568,94.4,91500,4.5407844,0.012705679,0.8739704340696335,366,47644
1.8154743,18.105333285308443,0.14991185,0.162284,9175000,337.68830275535583,0.0051997234,99.67,91750,4.538265,0.020304581,0.8748326599597931,367,52883
1.7888625,16.903938698974088,0.14732058,0.202756,9200000,338.56135392189026,0.008687148,94.18,92000,4.534652,0.031943094,0.8721346408128738,368,51967
1.6440852,15.91758875423755,0.14788377,0.055956006,9225000,339.448392868042,-0.00020974505,88.29,92250,4.5309224,0.011504365,0.8841204941272736,369,53229
1.7414354,16.09267004944384,0.14746788,0.070728004,9250000,340.31820034980774,-0.0009089581,87.62,92500,4.527635,0.008164112,0.8874942287802696,370,53108
1.8109353,17.10174123702076,0.14631961,0.066199996,9275000,341.17288756370544,-0.0014952619,95.47,92750,4.5249906,0.0073141046,0.8687502145767212,371,53185
1.7959518,17.482412517368793,0.15074982,0.071352,9300000,342.0327625274658,-0.0010815304,97.06,93000,4.5214634,0.007452052,0.8714766204357147,372,52545
1.9529126,20.049344202056528,0.15262464,0.153864,9325000,342.9058527946472,0.0046170363,108.67,93250,4.516814,0.017809924,0.8710111528635025,373,51877
1.5732834,20.60280759342015,0.15435767,0.10793599,9350000,343.78480410575867,0.0037537918,111.83,93500,4.5136094,0.011913814,0.8965848609805107,374,54153
1.7256911,21.06903984810957,0.15387261,0.067527995,9375000,344.62886786460876,0.00070961454,115.66,93750,4.511109,0.009771506,0.8870580717921257,375,53115
1.6368297,21.781255692243576,0.15646553,0.014484,9400000,345.48669695854187,-0.0011828863,118.65,94000,4.50896,0.0019759224,0.8902700915932655,376,53220
1.8093065,17.537896625627045,0.14877899,0.082316004,9425000,346.35250902175903,-0.0007184788,99.08,94250,4.5053663,0.07072169,0.8803946599364281,377,51220
1.750926,20.150813220933777,0.15310328,0.084928,9450000,347.2379629611969,-0.0012850835,111.97,94500,4.4989977,0.01645005,0.8798803165555,378,52593
1.7785692,17.62378755559912,0.14872245,0.083964005,9475000,348.0965940952301,0.0015969075,96.42,94750,4.4932365,0.009399271,0.8930206447839737,379,44974
1.7808363,22.64633151774062,0.15234518,0.184092,9500000,349.0334324836731,0.008287055,126.77,95000,4.489084,0.02581426,0.8914351984858513,380,52511
1.9221567,17.783084034621716,0.15116352,0.082059994,9525000,349.88970923423767,0.00094773265,96.48,95250,4.486488,0.008126796,0.88372852653265,381,52252
1.9969862,18.29132107026875,0.15156142,0.18192402,9550000,350.7648448944092,0.010385359,102.03,95500,4.4848075,0.02911922,0.8774164170026779,382,52993
1.6880064,22.442490446940063,0.1543859,0.062347997,9575000,351.63157773017883,-0.00075893046,123.07,95750,4.4833293,0.006117303,0.8921331241726875,383,52749
1.681102,20.890368702225388,0.15281513,0.127684,9600000,352.51530623435974,0.0026827275,116.44,96000,4.4827094,0.014515752,0.8875413089990616,384,51782
