true_reward,policy_loss,approxkl,ep_len_mean,value_loss,fps,explained_variance,ep_reward_mean,time_elapsed,policy_entropy,clipfrac,total_timesteps,n_updates,serial_timesteps
-0.1575018,-0.001761931,0.0029500946,112.09,1.6158396,53911,0.9725553672760725,-0.2933537402869071,156.82962703704834,5.243343,0.028256,4300000,172,43000
-0.1600346,-0.001839644,0.0021238993,103.51,1.8745534,55298,0.9701644349843264,-0.023241312568256945,157.66575527191162,5.2360973,0.015891999,4325000,173,43250
-0.16836958,-0.0023967922,0.0027562655,102.49,1.7626339,48393,0.9716054387390614,-0.14535702914195098,158.4824767112732,5.229797,0.021804001,4350000,174,43500
-0.16484797,-0.0027598767,0.0032627166,106.69,1.408765,38181,0.9766075480729342,-0.08689691842783077,159.3630726337433,5.2196026,0.028536001,4375000,175,43750
-0.16891892,-0.002106081,0.0028267894,94.52,2.3693585,56197,0.9608087129890919,0.1517746064072788,160.3776993751526,5.2152457,0.026995998,4400000,176,44000
-0.16517754,-0.0019373536,0.0035423003,105.0,2.0372148,55549,0.9634646065533161,-0.07193704728963211,161.19331669807434,5.211236,0.037628,4425000,177,44250
-0.16775596,-0.0024105378,0.0035220843,105.16,2.2678475,45049,0.9611939676105976,-0.18760436779269185,162.01074719429016,5.2071447,0.033399995,4450000,178,44500
-0.16721255,-0.0023424579,0.0026647965,105.2,2.169207,54796,0.9630586169660091,-0.07250117166679047,162.9279227256775,5.2052894,0.02556,4475000,179,44750
-0.17332792,-0.0021489218,0.0020289547,103.75,2.0706878,41687,0.9649214595556259,-0.04438225657441322,163.7507677078247,5.2116437,0.014860001,4500000,180,45000
-0.14876276,-0.0023644096,0.0027297575,117.89,2.426292,38016,0.955601941794157,0.31173892845980844,164.70354175567627,5.21575,0.025695998,4525000,181,45250
-0.1713052,-0.0016457837,0.003348135,106.03,2.2040758,44219,0.963494349271059,-0.24318768768741733,165.72084522247314,5.2183046,0.03284,4550000,182,45500
-0.1479647,-0.002231843,0.0034511767,122.25,1.9223245,40660,0.9658549763262272,-0.26802649895701447,166.64574813842773,5.2182894,0.035552,4575000,183,45750
-0.14762926,-0.0016891969,0.0013595892,119.96,2.6883323,46051,0.9535058662295341,-0.13790109599881703,167.63542485237122,5.21772,0.0077959998,4600000,184,46000
-0.15458323,-0.0017268143,0.002859468,121.67,2.8065283,55817,0.9531196877360344,-0.44649488297120427,168.5389142036438,5.209931,0.024996,4625000,185,46250
-0.16823451,-0.0020860324,0.0028691238,114.09,2.732647,55181,0.9527431502938271,-0.47581269871676796,169.35224556922913,5.2036552,0.028371999,4650000,186,46500
-0.18045802,-0.0017016644,0.0015723435,98.28,2.4862664,54187,0.9581762179732323,-0.48444367628635293,170.1623158454895,5.1986628,0.010888,4675000,187,46750
-0.14504275,-0.0017084157,0.0016991658,120.84,2.01751,55158,0.9662974067032337,-0.15349248449550487,171.0057990550995,5.197355,0.011572,4700000,188,47000
-0.16666432,-0.0020840485,0.0023148805,104.22,1.7681345,47888,0.9701323211193085,-0.04523882166429303,171.8275010585785,5.1964216,0.017652,4725000,189,47250
-0.16371144,-0.0014550094,0.0024893184,106.27,2.3011444,54914,0.9623921103775501,0.004820889951006393,172.72350192070007,5.191676,0.022172,4750000,190,47500
-0.15406124,-0.0019898538,0.002796693,124.13,1.7537622,55206,0.9705043826252222,-0.3302136368167153,173.57179069519043,5.186297,0.025347998,4775000,191,47750
-0.16230804,-0.0022344186,0.0034915437,104.03,1.9258144,54818,0.9671386554837227,-0.11723962875841722,174.4022707939148,5.1819077,0.03588,4800000,192,48000
-0.15754542,-0.0017881744,0.0019649384,117.1,2.102428,53798,0.9637236408889294,-0.2071756496514763,175.2262532711029,5.179426,0.014368,4825000,193,48250
-0.17606089,-0.0019615192,0.0028237929,105.44,1.4593874,54032,0.9771945104002953,-0.09320762813850479,176.07109546661377,5.177241,0.024048,4850000,194,48500
-0.14642256,-0.0020124759,0.00270139,127.49,1.8441069,53776,0.9683135263621807,-0.03840749757651793,176.8922894001007,5.174321,0.022667998,4875000,195,48750
-0.13583875,-0.001911829,0.0025691988,132.9,1.5018086,53881,0.9743666891008615,-0.044142863063781304,177.74185919761658,5.170513,0.021632,4900000,196,49000
-0.15748698,-0.0019450722,0.003432239,110.83,1.8936985,47649,0.9689865130931139,-0.3070636619786842,178.58250284194946,5.163619,0.030923996,4925000,197,49250
-0.15792465,-0.0016116854,0.0027384833,111.17,2.2435431,44846,0.9632831662893295,-0.256609404823561,179.46341919898987,5.1568146,0.025364,4950000,198,49500
-0.16283074,-0.0019914373,0.0026557366,104.44,2.104463,46436,0.9653714299201965,-0.21904949064731796,180.38529634475708,5.1521034,0.027168,4975000,199,49750
-0.15054698,-0.0018772198,0.002117934,118.28,1.8680798,56342,0.9698569905012846,-0.07950691779246427,181.29823446273804,5.1481476,0.017192,5000000,200,50000
-0.15007097,-0.0014031974,0.0028075115,116.48,2.1231394,45877,0.9650396220386028,0.23070008140550158,182.10909986495972,5.147933,0.026339998,5025000,201,50250
-0.14138368,-0.0017354295,0.0016601352,120.74,2.327019,54773,0.9623341001570225,-0.3137007112306776,183.03237414360046,5.1468916,0.011375999,5050000,202,50500
-0.15443584,-0.001291137,0.0036903494,107.81,1.5825403,48118,0.9748634062707424,-0.47108677867416415,183.85855627059937,5.1461267,0.037860002,5075000,203,50750
-0.15162893,-0.002314238,0.003940827,118.55,1.7754332,55481,0.9709886536002159,-0.24662235916302394,184.7483515739441,5.14502,0.037752,5100000,204,51000
-0.15885802,-0.0017131467,0.0032542627,112.01,2.5055304,51668,0.9581620134413242,0.0565110774655119,185.57139539718628,5.145516,0.032656,5125000,205,51250
-0.15791446,-0.0023966855,0.0033057865,110.78,2.6210437,54648,0.9588891007006168,0.1304104905536758,186.42045044898987,5.1478734,0.032612003,5150000,206,51500
-0.15687223,-0.0017501332,0.0021575473,115.09,1.8410546,54746,0.9720227066427469,0.015411184600872048,187.23056721687317,5.14633,0.0154760005,5175000,207,51750
-0.15074585,-0.0010782434,0.0018685531,116.66,2.0057542,54460,0.9677072539925575,-0.25507998952505206,188.04953837394714,5.144046,0.010332,5200000,208,52000
-0.15626514,-0.0016796741,0.0020277654,109.7,1.9109672,48630,0.969513688236475,-0.2173317467189463,188.87800455093384,5.141229,0.014988,5225000,209,52250
-0.14887986,-0.002067675,0.0034082662,123.16,1.9473213,56596,0.9681434258818626,-0.09626625220481905,189.76730060577393,5.1368804,0.03572,5250000,210,52500
-0.16133451,-0.00143859,0.0017884463,109.46,2.8311596,56418,0.9557543694972992,0.053671402274883345,190.5820426940918,5.1333175,0.014208001,5275000,211,52750
-0.14995801,-0.0017954933,0.0029795985,117.81,1.6896979,55833,0.9712628331035376,-0.3941062858814021,191.38839626312256,5.129904,0.026767999,5300000,212,53000
-0.14248715,-0.0020514037,0.003148588,126.36,2.294917,56442,0.9610899388790131,-0.05926840444503341,192.22735166549683,5.1244774,0.030903999,5325000,213,53250
-0.15400252,-0.0019595935,0.0025713362,112.77,2.9474008,56183,0.9522849544882774,-0.17592441408604004,193.04561257362366,5.11803,0.023944002,5350000,214,53500
-0.13321908,-0.0023851742,0.003265777,134.08,3.0230136,56475,0.9474570974707603,-0.20057686487568788,193.8830041885376,5.1125007,0.036268003,5375000,215,53750
-0.16166194,-0.0016119477,0.0020357019,114.48,2.4878144,56029,0.9623616673052311,-0.27596847132530217,194.70009684562683,5.108357,0.016164001,5400000,216,54000
-0.14934044,-0.0013237895,0.0021851093,122.22,2.886609,35545,0.9504517130553722,-0.13565213078887153,195.52191257476807,5.1064973,0.019924,5425000,217,54250
-0.1582155,-0.001612035,0.0020951538,111.96,2.5017397,57183,0.9587838388979435,-0.2523601947122006,196.5860824584961,5.1077523,0.019072002,5450000,218,54500
-0.12521525,-0.0016147736,0.0015817145,136.51,2.131652,56423,0.9626223146915436,-0.5026203911012709,197.38698625564575,5.1089096,0.009792,5475000,219,54750
-0.13838188,-0.0019487881,0.0021995911,133.48,2.1487117,54834,0.9619354568421841,-0.36480137974984445,198.2028350830078,5.108125,0.018819999,5500000,220,55000
-0.15618707,-0.0019954727,0.0022649763,115.04,2.2660213,55089,0.9631207659840584,-0.3630390402725726,199.03535056114197,5.1065874,0.017868,5525000,221,55250
-0.1640524,-0.0012904231,0.0022853946,105.53,2.086579,29640,0.9670028686523438,-0.21954244993744282,199.86221504211426,5.103988,0.017760001,5550000,222,55500
-0.15960908,-0.0010384303,0.0027015305,110.18,2.3866618,56996,0.9618334174156189,-0.35963441639964006,201.0609109401703,5.1000433,0.025672,5575000,223,55750
-0.15696597,-0.0018108266,0.00216416,109.08,2.3224509,55481,0.9636808186769485,-0.2078678237254826,201.85778760910034,5.096766,0.018536,5600000,224,56000
-0.16563174,-0.0010996279,0.0012975459,101.51,2.5888834,56179,0.9597999900579453,-0.21014946791202363,202.66242456436157,5.094786,0.008524,5625000,225,56250
-0.15483835,-0.0012585481,0.0010598801,111.99,2.5606017,47280,0.9573899582028389,-0.26428983864346434,203.47488641738892,5.093817,0.0059040003,5650000,226,56500
-0.15020014,-9.4385316e-05,0.0023193392,113.59,2.5746167,53252,0.9571599587798119,0.029211532675813032,204.36203813552856,5.092621,0.021564001,5675000,227,56750
-0.16407594,-0.0009965275,0.0021761043,108.05,4.017439,54772,0.9366884455084801,-0.5352468879482808,205.19044375419617,5.0924525,0.022472,5700000,228,57000
-0.1715124,0.0020723832,0.0045844875,104.24,3.965552,52782,0.9341302216053009,-0.1604131536568758,206.01698660850525,5.0918355,0.05288,5725000,229,57250
-0.15028042,-0.000302336,0.004103223,120.86,3.2059548,55566,0.9467540606856346,-0.11687135860321973,206.8488326072693,5.090163,0.042195998,5750000,230,57500
-0.15425839,-0.0020435948,0.0015657775,109.88,2.1116862,54290,0.966452743858099,-0.1638845776278653,207.66226840019226,5.087867,0.011316,5775000,231,57750
-0.13548853,-0.0015367075,0.0014346428,126.98,2.5353456,53963,0.9589913189411163,-0.17271009148458916,208.49536561965942,5.0842004,0.009032,5800000,232,58000
-0.14717896,-0.0018325053,0.0026480933,119.03,2.204906,55517,0.9652916267514229,-0.045848456316677756,209.33479595184326,5.0785365,0.023028001,5825000,233,58250
-0.13746877,-0.0020801567,0.0032135192,127.47,1.7345527,55416,0.970895279198885,-0.569818903474037,210.16970109939575,5.0722513,0.031508002,5850000,234,58500
-0.15539579,-0.0024004157,0.00282274,112.12,3.5155709,54741,0.9445290341973305,-0.06830596127587085,210.98841738700867,5.066409,0.027208,5875000,235,58750
-0.13456891,-0.0018850891,0.002347409,135.86,1.9059649,51774,0.9683490619063377,-0.4094356814579203,211.8117983341217,5.0632024,0.01746,5900000,236,59000
-0.16063482,-0.00064473914,0.0020855465,111.79,2.1724112,54808,0.9646425880491734,-0.36178242841068164,212.6618583202362,5.061923,0.018164,5925000,237,59250
-0.13015461,-0.0011732585,0.0032519593,134.36,1.7821459,56247,0.9725582636892796,-0.6168424934799241,213.47758293151855,5.06181,0.032548,5950000,238,59500
-0.13622892,-0.0019774993,0.0024371804,130.99,1.8035574,45192,0.9694224409759045,-0.347031619348586,214.2859845161438,5.059527,0.018988,5975000,239,59750
-0.14623724,-0.002042414,0.0019752253,120.8,1.7200603,55944,0.9731165580451488,-0.24740258733109158,215.20608067512512,5.0530705,0.011635999,6000000,240,60000
-0.15704511,-0.0007664369,0.0046645626,111.13,1.7802141,54990,0.9726740140467882,0.09098244167200463,216.02385234832764,5.044251,0.052911997,6025000,241,60250
-0.14757082,3.9794075e-05,0.0049108216,121.95,1.8820856,54267,0.9698627274483442,-0.2353129943748462,216.83692932128906,5.041608,0.058863997,6050000,242,60500
-0.146997,-0.0020859854,0.002879098,118.57,2.390398,48620,0.9622244201600552,-0.3153957822575046,217.6668508052826,5.0411997,0.025484,6075000,243,60750
-0.1522712,-0.0012899387,0.0025118687,118.98,1.8177233,56067,0.9717522002756596,-0.5246245780212189,218.54228973388672,5.0393744,0.019159999,6100000,244,61000
-0.14924058,-0.0020423944,0.0017894966,117.39,1.7441585,56588,0.9704278968274593,-0.592828886728746,219.3801851272583,5.036298,0.011528,6125000,245,61250
-0.14536111,-0.001555556,0.0027311852,121.96,2.0286791,55763,0.9686673395335674,-0.1810314595547244,220.1878798007965,5.0349054,0.024388,6150000,246,61500
-0.13633756,-0.0023760148,0.001736315,123.56,2.8039246,44902,0.9605760090053082,-0.21142274535402023,221.00113654136658,5.0344267,0.013244,6175000,247,61750
-0.1673557,-0.0018282958,0.0017949097,101.23,1.9216175,33900,0.9698849804699421,-0.2527203376395573,221.91870403289795,5.0312457,0.0135079995,6200000,248,62000
-0.14455919,-0.0017438817,0.0018705126,125.19,1.8260591,57170,0.9705454260110855,-0.37418316416553693,223.04243230819702,5.0294495,0.011288,6225000,249,62250
-0.1465269,-0.0019004911,0.0019789967,123.71,1.7041628,55842,0.9724354892969131,-0.3608280197071909,223.85001373291016,5.02827,0.016656,6250000,250,62500
-0.13544586,-0.0017711822,0.0027615023,128.86,1.8572404,55726,0.9692777935415506,-0.6859163527334263,224.65200781822205,5.027449,0.023244,6275000,251,62750
-0.15501384,-0.0018894768,0.0020179213,111.17,2.5292506,45575,0.9618047215044498,-0.32523059297804935,225.4517478942871,5.0263,0.015056001,6300000,252,63000
-0.15345073,-0.0019330482,0.002319025,111.87,3.0246964,55126,0.9551365114748478,-0.33034245095425374,226.35527992248535,5.0242195,0.016339999,6325000,253,63250
-0.14857633,-0.0020959084,0.002274377,121.55,1.628684,54580,0.973723266273737,-0.32571394243724117,227.16651940345764,5.0212374,0.016631998,6350000,254,63500
-0.1509398,-0.0015396941,0.0018522923,114.9,1.824007,36540,0.9715542607009411,-0.006607178189319427,227.99305534362793,5.017153,0.012832001,6375000,255,63750
-0.14850184,-0.0020469942,0.003281889,121.25,1.8517983,43749,0.9710387270897627,-0.3477044816674652,229.0464322566986,5.0096316,0.032863997,6400000,256,64000
-0.13538752,-0.0016444388,0.0023911966,129.98,2.4690843,37131,0.9602666832506657,-0.33473709930670054,229.96956944465637,5.0042505,0.017727999,6425000,257,64250
-0.16880143,-0.0018517773,0.0023500319,103.41,2.2661514,48416,0.9640120714902878,-0.1661683924839258,230.99513411521912,5.0016975,0.021724,6450000,258,64500
-0.13918151,-0.0013509998,0.002509506,130.4,2.0011754,55762,0.9669015780091286,-0.16310359238226965,231.86756134033203,5.0002413,0.017328,6475000,259,64750
-0.12981479,-0.0024206438,0.0022860435,140.0,2.2593963,44804,0.9630159512162209,-0.33896754990452493,232.67377924919128,4.99751,0.016828,6500000,260,65000
-0.1519906,-0.002400626,0.0029336237,116.81,1.9026492,57260,0.9706421531736851,-0.3417637308509029,233.5835461616516,4.994576,0.026980001,6525000,261,65250
-0.14064738,-0.002326532,0.002882837,129.43,1.7959188,55648,0.9723917320370674,-0.19291892853585524,234.3784773349762,4.990751,0.024899999,6550000,262,65500
-0.13935988,-0.0018533377,0.003319122,129.6,1.8264647,54797,0.9701728746294975,-0.30700433503792995,235.1916058063507,4.9880214,0.028800001,6575000,263,65750
-0.13597381,-0.0019650836,0.0021991183,129.3,2.6213832,54618,0.959493413567543,0.10615617052298433,236.00965332984924,4.9831567,0.018004,6600000,264,66000
-0.14923285,-0.001820571,0.0020188945,118.35,1.9970096,49581,0.969837136566639,-0.3973178802441396,236.82549381256104,4.9793334,0.015392,6625000,265,66250
-0.1411794,-0.0024215337,0.0029775738,123.43,1.5520532,55432,0.9756773188710213,-0.1665915285826486,237.70211243629456,4.976802,0.027572,6650000,266,66500
-0.13882305,-0.0019239302,0.0026080539,126.7,2.0588737,54681,0.9673423543572426,-0.20637463563576375,238.51032638549805,4.972263,0.024532,6675000,267,66750
-0.1599718,-0.00197429,0.0026077763,110.61,1.8490502,54184,0.9720478486269712,-0.40494809993992986,239.33249855041504,4.9682317,0.020844,6700000,268,67000
-0.13788004,-0.0019509483,0.0026306554,128.55,1.7261063,54351,0.9736848436295986,-0.18161327064853366,240.16295194625854,4.963332,0.020484,6725000,269,67250
-0.14822747,-0.002209819,0.0022609455,125.56,1.9461479,55122,0.9691663142293692,-0.2210905180693294,240.9985806941986,4.957403,0.01624,6750000,270,67500
-0.13074905,-0.0021346998,0.003471675,136.45,1.8632065,47369,0.9693128168582916,-0.10968095129085213,241.8132266998291,4.9516716,0.034975998,6775000,271,67750
-0.12861267,-0.0023314278,0.0026482258,134.51,1.7662258,55469,0.9727624580264091,-0.2665536968920856,242.70200848579407,4.947357,0.024600001,6800000,272,68000
-0.14177948,-0.0017606225,0.0031768295,122.46,1.8321278,53809,0.973791966214776,-0.35192038299899653,243.51978397369385,4.943766,0.029332,6825000,273,68250
-0.13608557,-0.0018198555,0.0037931718,133.1,2.010392,54185,0.967683594673872,-0.6982924322494108,244.35811614990234,4.9413185,0.037908,6850000,274,68500
-0.1293843,-0.0021970957,0.0023257926,134.31,2.001969,55315,0.9672426022589207,-0.10961611629896652,245.19530653953552,4.939464,0.018676002,6875000,275,68750
-0.1445239,-0.0016572734,0.002564324,123.57,1.5974634,55098,0.9748748783022165,-0.18089934811832775,246.01028633117676,4.939975,0.020456,6900000,276,69000
-0.15666482,-0.001781415,0.00263482,115.44,2.172092,55260,0.9656508453190327,-0.38257875626648685,246.82932782173157,4.939916,0.022103999,6925000,277,69250
-0.13298002,-0.0018362099,0.0024973599,126.65,2.0657847,54428,0.9713117517530918,-0.11766713506556585,247.64949440956116,4.9384704,0.01766,6950000,278,69500
-0.14500087,-0.0026036908,0.0033638976,116.99,1.8698757,40354,0.9713880177587271,-0.0824684873182423,248.46930313110352,4.9342012,0.032651998,6975000,279,69750
-0.12762283,-0.0019376097,0.0036264725,137.33,1.9707056,56207,0.9699710607528687,-0.4349919331026172,249.43880462646484,4.9297037,0.035752002,7000000,280,70000
-0.124972,-0.0023271323,0.003474551,136.98,1.8006817,45030,0.9729012977331877,-0.49366430061635813,250.25277495384216,4.929558,0.033524,7025000,281,70250
-0.13803926,-0.002007949,0.00221401,128.85,1.696563,39924,0.9741117302328348,-0.39169996896529485,251.16252851486206,4.929828,0.01646,7050000,282,70500
-0.13588837,-0.002427391,0.0032292237,128.75,1.8594797,55831,0.9711971078068018,-0.46879941494829497,252.14596891403198,4.925566,0.029912,7075000,283,70750
-0.1394756,-0.0014125751,0.0029252945,126.17,2.0823603,44990,0.9668104648590088,0.13410103682085095,252.9653241634369,4.9195275,0.026131999,7100000,284,71000
-0.14548194,-0.0022449945,0.0025062333,126.61,2.154775,56416,0.9658267684280872,-0.2086867512972151,253.87259697914124,4.9153175,0.019236,7125000,285,71250
-0.13616876,-0.0018159468,0.0026862714,136.99,1.7644914,57052,0.9737481903284788,-0.5764056490950884,254.67071771621704,4.908437,0.024195999,7150000,286,71500
-0.14722109,-0.0014477691,0.0021087036,118.95,1.9697059,56094,0.970729161053896,-0.025220350222671186,255.48099446296692,4.9002104,0.015144001,7175000,287,71750
-0.12721775,-0.0021340544,0.002332187,139.66,1.7302456,47282,0.9725569691509008,-0.30086080377194774,256.28641867637634,4.8957815,0.019888,7200000,288,72000
-0.14473155,-0.0018962849,0.0027263395,124.05,2.344653,35417,0.9668353013694286,-0.18059414359517503,257.1654853820801,4.89241,0.023852,7225000,289,72250
-0.15079425,-0.0022059088,0.00288434,119.9,1.729841,39587,0.974957998842001,-0.6762718447137747,258.2331368923187,4.8883486,0.027424002,7250000,290,72500
-0.13999452,-0.002274706,0.002966938,124.02,1.6937056,56266,0.9760980550199747,-0.42992636723426586,259.2230067253113,4.8844633,0.023392001,7275000,291,72750
-0.13985565,-0.0018968862,0.0036528432,131.22,2.3284564,56076,0.9637343510985374,-0.3548091091583728,260.0129015445709,4.880811,0.037772,7300000,292,73000
-0.13246028,-0.0019716697,0.0029583594,129.76,1.6594127,56028,0.9745456762611866,-0.29273066156501953,260.821391582489,4.8790045,0.026688,7325000,293,73250
-0.13913122,-0.0017565985,0.0023978327,129.38,2.2365308,54972,0.9653334133327007,0.010088228222447242,261.6281042098999,4.8769007,0.01954,7350000,294,73500
-0.16067459,-0.002032823,0.0024000765,110.82,1.7394352,55122,0.9732972253113985,0.015580495727321023,262.44277119636536,4.873763,0.016056,7375000,295,73750
-0.13655551,-0.0015980335,0.0027146393,121.86,1.7201153,52955,0.9733368270099163,-0.2770248364410645,263.2552115917206,4.869615,0.0218,7400000,296,74000
-0.14510453,-0.0024991105,0.0025353592,120.6,1.8315147,52811,0.9712462853640318,-0.32396448828704594,264.0906023979187,4.8647723,0.022664,7425000,297,74250
-0.14757794,-0.0023772202,0.0029719546,126.59,1.3232597,54550,0.9796924628317356,-0.5549449860817256,264.9255430698395,4.8576555,0.027424002,7450000,298,74500
-0.12721175,-0.0022668599,0.0027541379,137.58,1.8736635,54440,0.9714388083666563,-0.19766192206306868,265.7386450767517,4.849347,0.022112,7475000,299,74750
-0.14865579,-0.002053798,0.0023574934,120.05,1.6332829,54431,0.9750337954610586,-0.3056416721303003,266.5537791252136,4.842182,0.018476,7500000,300,75000
-0.12596267,-0.0020021624,0.0038512424,140.84,1.7261893,48551,0.9739731568843126,-0.5860213414381223,267.36896324157715,4.8334494,0.041168,7525000,301,75250
-0.14102755,-0.0017891597,0.0031946085,122.46,1.4467393,55187,0.9789726790040731,-0.5498772767747344,268.26108264923096,4.8262496,0.030564,7550000,302,75500
-0.14711541,-0.0017334108,0.0035382763,123.26,1.7404972,53550,0.9731882158666849,-0.2925006610926762,269.08535957336426,4.8218675,0.03346,7575000,303,75750
-0.13702278,-0.0019002467,0.002793487,129.0,1.6986618,54988,0.9742253720760345,-0.5701719679498864,269.93280696868896,4.8178334,0.023356002,7600000,304,76000
-0.14517085,-0.0021176357,0.0033874582,122.35,1.6906382,55457,0.9749744087457657,-0.48818939085538543,270.7515814304352,4.815484,0.032603998,7625000,305,76250
-0.13133027,7.8778365e-05,0.003592318,129.93,2.5608945,53477,0.9613581262528896,-0.40567497940609715,271.5830428600311,4.8115954,0.034608,7650000,306,76500
-0.1444596,-0.0021983453,0.0034774188,126.22,1.9397007,53347,0.9738224316388369,-0.3821329056716445,272.4275019168854,4.8074684,0.031636003,7675000,307,76750
-0.1528137,-0.0022728816,0.0025944798,107.97,2.2076087,45988,0.9686548374593258,-0.05540931994341349,273.2686848640442,4.8022304,0.021676,7700000,308,77000
-0.12757342,-0.0022038505,0.002919449,140.93,1.7694422,53956,0.9712819680571556,-0.47280017192081686,274.178430557251,4.800803,0.026576001,7725000,309,77250
-0.14061461,-0.0022135538,0.002942006,120.65,2.1201437,54137,0.9684744328260422,-0.3501192605094434,275.0119948387146,4.7972655,0.027392,7750000,310,77500
-0.13317592,-0.0014288445,0.0023433599,129.14,2.034116,47333,0.9695473611354828,-0.12017559340288698,275.83088731765747,4.7950664,0.018948,7775000,311,77750
-0.14143278,-0.0018894032,0.0030093302,126.87,1.9430306,44315,0.9710683766752481,-0.4920310736404045,276.7169260978699,4.7932005,0.026016,7800000,312,78000
-0.14889742,-0.0016509598,0.0018394425,121.96,1.585716,55742,0.9769204333424568,-0.20476344243334552,277.6345570087433,4.7888756,0.011232,7825000,313,78250
-0.123809904,-0.0018677296,0.0023035472,137.12,1.6017317,55806,0.9766233786940575,-0.46714558533716866,278.44245433807373,4.7830853,0.014872,7850000,314,78500
-0.14091073,-0.0018425884,0.003489017,118.49,1.5684268,49887,0.9781249146908522,-0.567115355752855,279.24951124191284,4.7789607,0.034688,7875000,315,78750
-0.13386658,-0.0027852873,0.0038539332,131.07,1.3951218,50382,0.9782601650804281,-0.6209666099206334,280.12216234207153,4.7719374,0.041380003,7900000,316,79000
-0.110327266,-0.00054721633,0.0029919122,153.37,1.7175438,56621,0.9738389011472464,-0.4500759466406396,280.97223353385925,4.766385,0.028296,7925000,317,79250
-0.13564122,-0.0016821271,0.002381762,133.1,1.6065876,56217,0.9753422997891903,-0.7348975019984357,281.77374744415283,4.7621427,0.017212,7950000,318,79500
-0.1422667,-0.0024308516,0.0024553395,122.38,1.6391197,55511,0.9763537477701902,-0.4997945458598838,282.57855224609375,4.758924,0.020987999,7975000,319,79750
-0.13066883,-0.0017614325,0.002634037,139.67,1.8591387,56298,0.9698085151612759,-0.7089898097741681,283.38633251190186,4.7573767,0.022251999,8000000,320,80000
-0.12832451,-0.00173291,0.002869968,134.6,2.3084698,47022,0.9632647484540939,-0.4562692017511938,284.1902644634247,4.756224,0.028380001,8025000,321,80250
-0.12233068,-0.0018669907,0.002683755,137.53,1.568716,55233,0.9762365650385618,-0.18307355897690855,285.06867265701294,4.7542195,0.022011999,8050000,322,80500
-0.13811703,-0.0020212687,0.0022396003,124.83,1.7895769,54319,0.9721168652176857,-0.12731797146573398,285.886506319046,4.7512283,0.017808001,8075000,323,80750
-0.14775288,-0.0016309663,0.002346337,111.24,1.628178,33360,0.9777935333549976,-0.13411356397842383,286.7215476036072,4.7491455,0.021404002,8100000,324,81000
-0.13287777,-0.0022114103,0.0027275856,134.78,1.8541343,56482,0.9715194497257471,-0.3993203873974272,287.83835530281067,4.7476606,0.024720002,8125000,325,81250
-0.13750522,-0.0012547643,0.0033586212,132.73,1.7617193,54984,0.9747446794062853,-0.6741803798446204,288.63096809387207,4.74497,0.032827996,8150000,326,81500
