value_loss,clipfrac,policy_entropy,explained_variance,serial_timesteps,ep_len_mean,n_updates,fps,policy_loss,true_reward,time_elapsed,total_timesteps,approxkl,ep_reward_mean
0.32624465,0.039936,2.2211916,0.9074999690055847,267250,247.62,1069,49203,-0.0012427305,0.042601366,929.7950532436371,26725000,0.003907884,10.659529896000167
0.29728636,0.055515997,2.210052,0.9467970915138721,267500,245.06,1070,48447,-0.001603469,0.04290427,930.6921713352203,26750000,0.0049954504,10.725980023509345
0.31999806,0.034276,2.2016246,0.9349893108010292,267750,247.53,1071,40580,-0.0011622726,0.04310283,931.5939426422119,26775000,0.0035392072,10.784147285090294
0.40984607,0.042476006,2.1913316,0.9239624291658401,268000,247.62,1072,56508,-0.0012117457,0.049684267,932.5767192840576,26800000,0.004103413,12.426439879329337
0.56777036,0.063884005,2.181854,0.8864279761910439,268250,240.22,1073,54782,-0.0012456116,0.040600248,933.4044504165649,26825000,0.005309105,10.297793564650055
0.6161084,0.049475998,2.1763296,0.9119829460978508,268500,235.8,1074,54368,-0.0021281992,0.04408905,934.2699837684631,26850000,0.0044342848,11.27439610007008
0.41746855,0.054124005,2.1690824,0.9354265034198761,268750,245.21,1075,54615,-0.0010455148,0.04839662,935.1120281219482,26875000,0.0048224637,12.119773413889343
0.49714223,0.040023997,2.1624846,0.9152115732431412,269000,240.4,1076,54850,-0.0014774341,0.047349136,935.95427942276,26900000,0.00391436,11.96303569480544
0.39354846,0.06888,2.1562371,0.9184085950255394,269250,247.66,1077,52705,-0.0011587159,0.046202827,936.7931377887726,26925000,0.0056494563,11.453466111485723
0.6939086,0.069428004,2.149464,0.8703734278678894,269500,244.11,1078,54870,-0.0020854357,0.04557523,937.6736309528351,26950000,0.0056201452,11.688683898684976
0.5002402,0.043992,2.1475272,0.9239875972270966,269750,247.51,1079,54582,-0.0012382905,0.05198041,938.5335998535156,26975000,0.0040588034,12.993564806620707
0.609393,0.053876,2.1453583,0.8779869452118874,270000,240.06,1080,55333,-0.0018730732,0.043278847,939.3675587177277,27000000,0.0046854503,11.276602785468567
0.7712805,0.054363996,2.1423776,0.8673703372478485,270250,239.64,1081,55083,-0.0011712254,0.04098482,940.198582649231,27025000,0.004798594,11.136306696820247
0.4495315,0.040763997,2.141177,0.916728250682354,270500,242.77,1082,51394,-0.0019841723,0.04496332,941.030891418457,27050000,0.00395408,11.399257443154056
0.47025037,0.039872,2.14002,0.876362219452858,270750,247.09,1083,55517,-0.002007524,0.04232936,941.9021987915039,27075000,0.0038114928,10.897510393124103
0.47869644,0.029911999,2.1385076,0.9077536836266518,271000,245.24,1084,46958,-0.0009519275,0.04789649,942.7337322235107,27100000,0.0033260186,11.880433118641086
0.45756006,0.071679994,2.1329236,0.9023095145821571,271250,240.3,1085,49379,-0.0020496927,0.042202964,943.6464140415192,27125000,0.005842117,10.820167805131423
0.3641206,0.028819999,2.1239305,0.9343214109539986,271500,243.04,1086,54287,-0.0013331438,0.041157592,944.5405561923981,27150000,0.0032550357,10.430829107621248
0.50448155,0.043552,2.116652,0.9245467185974121,271750,241.34,1087,54925,-0.001445451,0.046424627,945.3830025196075,27175000,0.0040458497,11.688225435996028
0.44937485,0.059451997,2.11108,0.9050297737121582,272000,250.0,1088,56243,-0.0018420018,0.049931154,946.2204344272614,27200000,0.0050856415,12.482787385485135
0.49763522,0.062428005,2.107569,0.9092898890376091,272250,244.67,1089,53726,-0.0020470251,0.0463405,947.0494863986969,27225000,0.005234731,11.685926412221015
0.41304374,0.027803998,2.1069746,0.9106838181614876,272500,248.03,1090,52329,-0.0017690088,0.04590268,947.916613817215,27250000,0.0031520303,11.60826011788493
0.44359738,0.056724,2.1084816,0.9289183616638184,272750,245.83,1091,52812,-0.00094213366,0.04687447,948.8064868450165,27275000,0.004868884,11.87511732014711
0.420751,0.075260006,2.107575,0.9378883540630341,273000,236.0,1092,56263,-0.0014377253,0.04101,949.661084651947,27300000,0.005969078,10.65464514486146
0.4916409,0.029364001,2.1059184,0.9326027557253838,273250,245.53,1093,54652,-0.0010715153,0.051672466,950.4851658344269,27325000,0.0031114,13.057886637235569
0.41455078,0.037768,2.1037955,0.9000911861658096,273500,249.51,1094,54610,-0.0013835486,0.042802196,951.3281438350677,27350000,0.003702504,10.889865716288169
0.40590438,0.044051997,2.0958593,0.9431042522192001,273750,242.59,1095,54226,-0.0013187658,0.04625604,952.1909921169281,27375000,0.004060328,11.700769643789371
0.32038674,0.043756,2.090087,0.9528227858245373,274000,245.11,1096,52488,-0.0014883118,0.04295316,953.0855891704559,27400000,0.004029964,10.759995229554187
0.3833055,0.058500003,2.0905166,0.9409586489200592,274250,242.75,1097,50964,-0.0009332018,0.04448803,953.9661078453064,27425000,0.005106068,11.27532962661323
0.42632252,0.0882,2.0930028,0.9344101324677467,274500,245.25,1098,54739,-0.00031507635,0.049246393,954.8364450931549,27450000,0.0068350695,12.339187679508468
0.48857737,0.042827997,2.0917928,0.927497610449791,274750,247.67,1099,54471,-0.0010709875,0.050528076,955.6697127819061,27475000,0.0042170743,12.63845984503594
0.4843325,0.039187998,2.0878246,0.931763656437397,275000,249.31,1100,55682,-0.0013045616,0.048449494,956.5146896839142,27500000,0.0038912934,12.296823435339903
0.4381029,0.038255997,2.0814638,0.9219889491796494,275250,247.54,1101,52598,-0.0014499284,0.048614502,957.3564431667328,27525000,0.0037617576,12.16294937165265
0.46701875,0.075996,2.0762203,0.9022020921111107,275500,249.5,1102,41688,-0.0011717338,0.04841906,958.2667207717896,27550000,0.0061380034,12.293677043457283
0.3650656,0.049739998,2.0751042,0.9335834830999374,275750,250.0,1103,51066,-0.00093904475,0.047003705,959.2878634929657,27575000,0.004320281,11.750927499929311
0.34694332,0.061424,2.0736127,0.9286159202456474,276000,247.5,1104,50186,-0.0009587856,0.04584772,960.2017359733582,27600000,0.005242015,11.586035510492511
0.4918767,0.062663995,2.0688357,0.9206330105662346,276250,240.6,1105,53582,-0.001942797,0.045739032,961.1071269512177,27625000,0.0051186057,11.726227860640284
0.32243615,0.07412,2.064791,0.9343009740114212,276500,247.5,1106,51795,-0.0008103225,0.044719014,961.98118019104,27650000,0.005985036,11.174093463881873
0.43164492,0.04022,2.06248,0.9154712110757828,276750,244.98,1107,53783,-0.0020162966,0.042681348,962.8811614513397,27675000,0.0039697094,11.108493144377135
0.45874947,0.045999996,2.062434,0.9113982990384102,277000,247.54,1108,52560,-0.00090053043,0.047391783,963.757260799408,27700000,0.004198092,11.868319764751924
0.46670818,0.042256,2.0608013,0.9207118675112724,277250,245.28,1109,46889,-0.00094578444,0.048157424,964.6439855098724,27725000,0.0040361136,12.165111135321204
0.5253685,0.034408003,2.0587735,0.9152384698390961,277500,236.03,1110,51157,-0.0012761925,0.041229174,965.5810375213623,27750000,0.003657192,10.618588321473071
0.41911983,0.029576,2.0568547,0.9291703030467033,277750,245.26,1111,50993,-0.001408777,0.044844106,966.5095725059509,27775000,0.0031496063,11.4571835812282
0.45679003,0.039972,2.0545385,0.9268978238105774,278000,247.81,1112,44879,-0.0019179009,0.046900243,967.4516358375549,27800000,0.003745189,11.757734076592897
0.49898925,0.03518,2.0516505,0.9207573384046555,278250,247.5,1113,38856,-0.0014685104,0.051793642,968.4711995124817,27825000,0.0036289021,13.06669411715353
0.38175565,0.061536003,2.0478299,0.9186629056930542,278500,245.19,1114,50040,-0.0009566137,0.043965805,969.5875425338745,27850000,0.005321498,11.022793781561777
0.4645211,0.050756,2.0458,0.9231493920087814,278750,247.15,1115,50281,-0.0023352182,0.04486543,970.5281658172607,27875000,0.0045860973,11.428889126972063
0.49914074,0.0577,2.046872,0.922763004899025,279000,244.66,1116,50255,-0.0018261351,0.046634413,971.462192773819,27900000,0.004857631,11.97077018318465
0.2961089,0.046552,2.0456085,0.9334190860390663,279250,250.0,1117,52186,-0.001486932,0.043904424,972.3941426277161,27925000,0.004257827,10.976106170093407
0.434004,0.09640399,2.040221,0.9384843893349171,279500,237.8,1118,53564,-0.0015831772,0.044790804,973.3063538074493,27950000,0.0073829023,11.133209038283239
0.43559384,0.051704,2.0353882,0.9210312813520432,279750,247.54,1119,46682,-0.0009978337,0.047979716,974.1925191879272,27975000,0.004641043,12.001274899640121
0.39210942,0.045992002,2.0339224,0.9285412505269051,280000,247.55,1120,52636,-0.0014975488,0.048341475,975.1490604877472,28000000,0.004200425,12.079039049165512
0.3780266,0.059844006,2.0299227,0.9366045594215393,280250,245.1,1121,53335,-0.002052395,0.04767567,976.0383031368256,28025000,0.005086393,11.816497985091992
0.40163916,0.066800006,2.0219762,0.9134628400206566,280500,247.52,1122,50479,-0.0011104725,0.04590736,976.9229395389557,28050000,0.00566656,11.501239951328607
0.47455686,0.0631,2.012956,0.9113012701272964,280750,250.0,1123,52427,-0.00067289267,0.051806673,977.8469727039337,28075000,0.005394567,12.95166895546019
0.43988833,0.07156,2.007936,0.9360802546143532,281000,247.51,1124,51507,-0.0011850089,0.05065545,978.7389516830444,28100000,0.0056772777,12.652234623107143
0.45507273,0.0685,2.0033078,0.9296906590461731,281250,242.6,1125,50948,-0.0009765654,0.049780253,979.6409530639648,28125000,0.005676377,12.34690802063793
0.41188192,0.065248,1.9968477,0.9360232353210449,281500,247.53,1126,50558,-0.0018950911,0.050492186,980.6064343452454,28150000,0.0054127136,12.51561362985056
0.287216,0.04204,1.9895254,0.9441384188830853,281750,250.0,1127,52899,-0.00033463206,0.04436585,981.55491065979,28175000,0.0039570956,11.09146113188428
0.6203888,0.054972004,1.9842335,0.9067937731742859,282000,245.46,1128,53042,-0.0015626585,0.04517175,982.4426593780518,28200000,0.0048329234,11.645447271863814
0.6303636,0.054816,1.9807829,0.8946199044585228,282250,242.21,1129,52744,-0.0014812454,0.045132894,983.3442769050598,28225000,0.004735647,11.511984719919855
0.70517635,0.062372,1.9734113,0.8678922653198242,282500,245.52,1130,51609,-0.0027827588,0.04875576,984.2300937175751,28250000,0.0052262316,12.42836175622091
0.3812123,0.056587994,1.965441,0.9256986826658249,282750,245.1,1131,51997,-0.00088238844,0.047505967,985.1277945041656,28275000,0.004934238,11.865610226802527
0.49610013,0.047504,1.9620802,0.9028288871049881,283000,246.22,1132,51335,-0.0011662316,0.04362631,986.0298199653625,28300000,0.0043333387,11.1800974222886
0.42504367,0.047264,1.9637245,0.9310532659292221,283250,247.73,1133,52489,-0.0016583601,0.04839585,986.938627243042,28325000,0.004309115,11.998003656253859
0.46481484,0.060248,1.9640844,0.9439052157104015,283500,247.55,1134,53870,-0.001023332,0.054897692,987.8210995197296,28350000,0.0049974094,13.84442071587895
0.45194268,0.042207997,1.960097,0.9387847110629082,283750,238.09,1135,52459,-0.0006188366,0.045830265,988.7129654884338,28375000,0.0039902953,11.756491185888954
0.32847446,0.048552,1.9578422,0.9475049749016762,284000,247.6,1136,54223,-0.0012202116,0.045006398,989.601665019989,28400000,0.0044146003,11.250419970756921
0.3758251,0.051536,1.9570097,0.9443060234189034,284250,240.17,1137,52623,-0.0019132753,0.043927204,990.4880673885345,28425000,0.0045744083,10.786426001262807
0.3534611,0.046903998,1.9531673,0.9358330070972443,284500,247.51,1138,48484,-0.0009211927,0.04427755,991.4520547389984,28450000,0.004308856,11.069197737409201
0.4925607,0.054548003,1.9493984,0.9134953618049622,284750,247.51,1139,44607,-0.0013687186,0.04868299,992.4147233963013,28475000,0.0045760125,12.301898201529402
0.3487618,0.044880003,1.9436222,0.9234485030174255,285000,242.89,1140,47313,-0.001322034,0.03952056,993.4278748035431,28500000,0.0041431906,9.909272826649866
0.48216444,0.037444003,1.9391091,0.9413147009909153,285250,240.63,1141,52413,-0.0009751251,0.04721358,994.3711228370667,28525000,0.003744252,11.945805408823508
0.40681443,0.028315997,1.9346647,0.9430548883974552,285500,247.11,1142,50282,-0.00096501055,0.042036533,995.2881698608398,28550000,0.0030715899,10.821340387175587
0.3187876,0.07004,1.9341027,0.9319312199950218,285750,250.0,1143,45178,-0.0011213286,0.045265507,996.2227909564972,28575000,0.0057133352,11.316377808373218
0.502755,0.038784,1.9317411,0.940923910588026,286000,240.54,1144,48947,-0.0016811,0.047749344,997.2313466072083,28600000,0.0037200414,11.985371866225979
0.3496063,0.052515995,1.9280148,0.9407355450093746,286250,245.35,1145,52548,-0.0015059931,0.043609638,998.1717309951782,28625000,0.0046217917,10.94424783692266
0.39073628,0.038208,1.9240484,0.9321123734116554,286500,237.88,1146,54430,-0.0019254746,0.040058132,999.0601570606232,28650000,0.0037242905,10.39869613832714
0.41468534,0.070112,1.9200017,0.9374838247895241,286750,247.56,1147,52603,-0.00078354246,0.046125926,999.9389340877533,28675000,0.00565485,11.634657177374427
0.2724645,0.0549,1.9167233,0.9376609101891518,287000,245.11,1148,50263,-0.0014952492,0.036814943,1000.8434846401215,28700000,0.0048589185,9.337664478876322
0.31694478,0.042272,1.9143088,0.9467891901731491,287250,247.61,1149,51547,-0.0013449304,0.044442374,1001.7846322059631,28725000,0.0041354476,11.112805199053964
0.74992114,0.055072002,1.9132364,0.8617175221443176,287500,238.9,1150,52791,-0.0008580492,0.04323535,1002.6764576435089,28750000,0.004745383,11.330641808880864
0.51139534,0.078768,1.9140737,0.9122078940272331,287750,244.59,1151,53420,-0.0019310772,0.047864117,1003.5780527591705,28775000,0.006340721,12.06091656379911
0.528214,0.029943997,1.9144745,0.9370365366339684,288000,238.14,1152,52897,-0.0014719242,0.049070235,1004.4698538780212,28800000,0.003218104,12.333694894054206
0.516905,0.06466,1.9117218,0.9412931017577648,288250,241.59,1153,54007,-0.00027149115,0.044365846,1005.3607378005981,28825000,0.0054799495,11.307652886438209
0.48499402,0.047932,1.9094503,0.9409617446362972,288500,245.54,1154,53441,-0.0014135556,0.049099457,1006.2455270290375,28850000,0.0044259606,12.312597154046584
0.4865176,0.052492,1.90576,0.941121581941843,288750,243.08,1155,53782,-0.0016737992,0.048998952,1007.1216793060303,28875000,0.0046454505,12.517608341974737
0.4328248,0.043112002,1.9013283,0.9357303604483604,289000,247.63,1156,51051,-0.0010679949,0.045647983,1007.9985408782959,28900000,0.0040311385,11.54101514860241
0.37907907,0.061024,1.9007971,0.9459179639816284,289250,250.0,1157,52554,-0.0011917364,0.048419986,1008.9283671379089,28925000,0.005099354,12.10499693835911
0.64584744,0.068124,1.9002634,0.9425587765872478,289500,231.94,1158,52291,-0.0009974854,0.046364605,1009.8175759315491,28950000,0.005614045,12.090025597497728
0.44007745,0.025739998,1.8971983,0.942656859755516,289750,245.74,1159,53368,-0.0016126509,0.047208026,1010.7276124954224,28975000,0.002980274,12.060264180239773
0.45960432,0.034504,1.8925269,0.9433345086872578,290000,240.45,1160,54454,-0.00093707413,0.044593897,1011.6127095222473,29000000,0.003536646,11.53021184547404
0.6726429,0.035688,1.8906538,0.9091082364320755,290250,239.11,1161,51161,-0.0011318844,0.046847407,1012.4850525856018,29025000,0.0036645785,12.140900243311261
0.31076536,0.039288,1.8909969,0.9459788911044598,290500,240.34,1162,51658,-0.0014913459,0.03940651,1013.3876731395721,29050000,0.0038882315,9.862610477218404
0.50156456,0.053567998,1.8877602,0.9438659846782684,290750,245.15,1163,52664,-0.002012364,0.04960251,1014.2777817249298,29075000,0.004740282,12.43338302716129
0.45798725,0.051128,1.8828363,0.9357908889651299,291000,238.84,1164,52248,-0.0007515395,0.044082314,1015.1581201553345,29100000,0.0045530656,11.004978768545135
0.52644086,0.051436,1.8788677,0.9200978502631187,291250,246.89,1165,45431,-0.0012575047,0.04535922,1016.0701858997345,29125000,0.0044311215,11.54816971278692
0.40191323,0.023004,1.8762045,0.929727092385292,291500,247.55,1166,54901,-0.00089204253,0.046313766,1017.0087778568268,29150000,0.0029225198,11.60410606614214
0.5163779,0.032396,1.8733467,0.9211374670267105,291750,249.58,1167,55358,-0.0012503769,0.04919341,1017.8321931362152,29175000,0.0034271635,12.489376142781694
0.33281678,0.062195998,1.870805,0.9156198352575302,292000,250.0,1168,57959,-0.0014048128,0.04491963,1018.6451823711395,29200000,0.0052893213,11.229907991881555
0.427464,0.045623995,1.8672842,0.923099972307682,292250,247.61,1169,56582,-0.0019602883,0.046205264,1019.4493227005005,29225000,0.0042606336,11.575385546366233
0.40886313,0.068188,1.8615274,0.9412115700542927,292500,250.0,1170,58177,-0.0013491822,0.048783027,1020.2972891330719,29250000,0.0055203447,12.195757070282452
0.40759057,0.059032,1.858196,0.9377259016036987,292750,250.0,1171,56518,-0.0014681637,0.050938208,1021.1109631061554,29275000,0.0050361166,12.734551674754867
0.39853522,0.054508,1.8555733,0.9486909098923206,293000,247.51,1172,56507,-0.0007883723,0.050367005,1021.9256641864777,29300000,0.004657919,12.612798316170466
0.44482988,0.053960003,1.8507277,0.9311037436127663,293250,250.0,1173,53273,-0.0016515187,0.052170057,1022.7253794670105,29325000,0.004742465,13.04251469572475
0.40278807,0.07294,1.8459278,0.9256179332733154,293500,250.0,1174,48261,-0.001686397,0.049731195,1023.5734140872955,29350000,0.0058146147,12.432799371700531
0.5635992,0.043056004,1.8400072,0.9273988232016563,293750,247.98,1175,56968,-0.0009926677,0.053067222,1024.4475872516632,29375000,0.00422288,13.390087077740827
0.4450365,0.034068,1.8355602,0.9234330505132675,294000,250.0,1176,45234,-0.0016020366,0.04838329,1025.2474582195282,29400000,0.0034897693,12.09582336236119
0.39634663,0.048919998,1.8292162,0.9240740835666656,294250,247.53,1177,57019,-0.0013527926,0.04882486,1026.1419711112976,29425000,0.0046426053,12.208752663385894
0.68601626,0.0515,1.8199949,0.8905555903911591,294500,244.08,1178,56922,-0.0010477471,0.04765664,1026.9473764896393,29450000,0.004697912,12.31641244656923
0.7548593,0.044316,1.8140583,0.9038832858204842,294750,238.49,1179,52046,-0.00096313155,0.046874747,1027.7501492500305,29475000,0.00428568,12.359070401782338
0.47173446,0.042371996,1.8116217,0.9208128973841667,295000,248.15,1180,57859,-0.0019666422,0.04922674,1028.5956077575684,29500000,0.0041139643,12.459897457377409
0.399047,0.051968,1.8103898,0.941007599234581,295250,245.15,1181,57490,-0.0012092752,0.043863922,1029.4161188602448,29525000,0.0046710325,11.001858985594554
0.5779614,0.061940003,1.8065943,0.9135379642248154,295500,247.14,1182,57411,-0.0008129673,0.04139997,1030.2094616889954,29550000,0.0051305653,10.654311270180916
0.73484087,0.07145999,1.803971,0.8881618827581406,295750,245.95,1183,49566,-0.0013992923,0.0452521,1031.0554506778717,29575000,0.0057425373,11.585302081512118
0.56828594,0.033223998,1.8025872,0.910296618938446,296000,247.89,1184,53070,-0.00059301266,0.046547875,1031.9661002159119,29600000,0.0034876384,11.87296878389253
0.7734702,0.073964,1.7989098,0.860381543636322,296250,244.61,1185,51706,-0.00035759486,0.04862527,1032.8628561496735,29625000,0.006063566,12.674627083693922
0.5818065,0.043884,1.7940193,0.9227333068847656,296500,246.13,1186,51860,-0.0015030357,0.05328702,1033.7720205783844,29650000,0.0043757646,13.488757171326979
0.39062148,0.057388,1.7875494,0.9433317817747593,296750,247.53,1187,52322,-0.0014436644,0.048662953,1034.6515023708344,29675000,0.0049774726,12.171180248609753
0.44354463,0.051184006,1.7814509,0.9326673075556755,297000,248.27,1188,54487,-0.0018104606,0.048879728,1035.5329101085663,29700000,0.0045788125,12.369060048082392
0.8167413,0.066875994,1.7734654,0.9096713736653328,297250,246.12,1189,52721,-0.0008831254,0.047003895,1036.3940165042877,29725000,0.0056297677,12.236819397128055
0.5719356,0.045236,1.7679743,0.9208001270890236,297500,248.9,1190,50692,-0.0016699329,0.04622183,1037.2748086452484,29750000,0.004059916,11.932103460270477
0.4508431,0.053460002,1.7627594,0.930131733417511,297750,248.26,1191,46250,-0.0018472585,0.047176644,1038.282019853592,29775000,0.0047933664,11.927559439302968
0.5473916,0.066276,1.7546488,0.9234824702143669,298000,245.85,1192,49494,-0.0010751181,0.04498461,1039.2610666751862,29800000,0.005532169,11.526378064281452
0.4908085,0.028143998,1.7511442,0.9221268370747566,298250,248.36,1193,47188,-0.0006871857,0.0507546,1040.1801693439484,29825000,0.0031875954,12.837428508554027
0.5195246,0.050432004,1.7470338,0.928773321211338,298500,245.92,1194,52776,-0.001598803,0.04750291,1041.1057333946228,29850000,0.004584448,12.039868287849458
0.35056382,0.061316002,1.7398455,0.9368166774511337,298750,250.0,1195,54971,-0.0010189315,0.04608994,1041.9923238754272,29875000,0.005189199,11.52248536968822
0.42754936,0.068424,1.734585,0.9389537759125233,299000,250.0,1196,52378,-0.0009728752,0.049955722,1042.8560299873352,29900000,0.005583494,12.488930593290233
0.5151361,0.065868005,1.7305984,0.9325533881783485,299250,250.0,1197,54347,-0.0005528038,0.05330173,1043.7479736804962,29925000,0.005741653,13.325431933826112
0.3753366,0.041812003,1.726688,0.9469212293624878,299500,250.0,1198,52977,-0.0011073851,0.049500287,1044.6139647960663,29950000,0.003993498,12.375072157279208
0.3943936,0.051655997,1.7217172,0.9457090981304646,299750,250.0,1199,53859,-0.0013149559,0.050488897,1045.4971425533295,29975000,0.0046349266,12.622224837039994
0.46569887,0.033212,1.7146736,0.9342443495988846,300000,250.0,1200,45967,-0.0013114257,0.052553188,1046.4016089439392,30000000,0.0034875323,13.138297459105761
0.31709504,0.058684,1.7090559,0.9527787230908871,300250,250.0,1201,53360,-0.0010952775,0.044905763,1047.3580842018127,30025000,0.005072016,11.226440715120306
0.44523692,0.04828,1.7035694,0.9463133923709393,300500,250.0,1202,55150,-0.0015298973,0.053533096,1048.2336728572845,30050000,0.0044986955,13.383273109939473
0.45164457,0.0525,1.6954105,0.9343380033969879,300750,250.0,1203,53024,-0.001045853,0.055028144,1049.096290588379,30075000,0.004709513,13.75703672722797
0.38272014,0.048620004,1.6920503,0.9490565992891788,301000,250.0,1204,52908,-0.0009932244,0.049549904,1049.993360042572,30100000,0.0044649923,12.387475442782762
0.5566015,0.044864,1.6921021,0.9196719154715538,301250,249.35,1205,51665,-0.0016372774,0.048585743,1050.8985602855682,30125000,0.0042713443,12.331869439124594
0.6149682,0.049488,1.6920313,0.9185483679175377,301500,248.85,1206,51774,-0.0015591927,0.052016597,1051.816859960556,30150000,0.0043561324,13.171915932254452
0.41457313,0.041336,1.6886126,0.9605076462030411,301750,247.61,1207,52848,-0.0010982871,0.049973864,1052.695311307907,30175000,0.0039190035,12.624319895503831
0.43772465,0.038283996,1.6844614,0.9475016966462135,302000,250.0,1208,53759,-0.00140934,0.0522098,1053.6493501663208,30200000,0.003722749,13.05244905632997
0.34323686,0.06795601,1.6788766,0.9572757929563522,302250,250.0,1209,54667,-0.00012287687,0.046855908,1054.5135793685913,30225000,0.0055709006,11.713976867631986
0.37745184,0.070204005,1.673806,0.9465912692248821,302500,248.5,1210,53689,-1.8058587e-05,0.0428271,1055.3929886817932,30250000,0.005736532,10.754952265071298
0.3707785,0.094304,1.6703348,0.9431720115244389,302750,247.61,1211,54477,0.00075572304,0.046694566,1056.260350227356,30275000,0.007221884,11.693404379689019
0.6836958,0.06232,1.6683159,0.9168354123830795,303000,244.75,1212,49953,-0.0017995124,0.04807828,1057.1362257003784,30300000,0.0051843137,12.441783981206305
0.4288756,0.038188,1.6635742,0.9284777045249939,303250,245.95,1213,51050,-0.0012801191,0.04387687,1058.0724565982819,30325000,0.0038311728,11.231749313952168
0.41370535,0.051199995,1.6604872,0.9164985865354538,303500,247.58,1214,52671,-0.0018996091,0.043970473,1059.0090537071228,30350000,0.00464868,11.136017006779957
0.3932398,0.060767997,1.6570021,0.9400772005319595,303750,250.0,1215,53317,-0.001760133,0.048288494,1059.8881964683533,30375000,0.005196971,12.072123072679425
0.756284,0.036724,1.6514521,0.8845038861036301,304000,245.89,1216,54320,-0.0012866872,0.048309017,1060.7604286670685,30400000,0.0038017477,12.536542418169265
0.7440392,0.056967996,1.6456215,0.8863548263907433,304250,246.19,1217,53135,-0.0016240453,0.04849996,1061.6199889183044,30425000,0.0048898663,12.507121895738674
0.32321638,0.063868,1.6385975,0.9495522677898407,304500,250.0,1218,54980,-0.0011272925,0.045763172,1062.4978346824646,30450000,0.0053109587,11.440793103879114
0.4081748,0.045272004,1.6301835,0.9456793554127216,304750,250.0,1219,55008,-0.000799507,0.04949257,1063.3518505096436,30475000,0.004303805,12.373142453217497
0.49056348,0.067756005,1.6208652,0.9198673591017723,305000,248.27,1220,53382,-0.0011190953,0.051404595,1064.2118446826935,30500000,0.0056148865,12.98629418594336
0.48240018,0.04946,1.6171389,0.9215621575713158,305250,248.35,1221,53003,-0.001393584,0.04752929,1065.0981466770172,30525000,0.0045697438,12.021564653692513
0.46325785,0.033855997,1.6150633,0.9348774030804634,305500,250.0,1222,52426,-0.0009406737,0.052692905,1065.979041337967,30550000,0.0036072128,13.173226980463879
0.6496453,0.076172,1.6115812,0.8861788809299469,305750,242.4,1223,54514,-0.0015173745,0.04010209,1066.8567461967468,30575000,0.006192575,10.70001468087139
0.45820266,0.050908,1.6085336,0.9290824308991432,306000,248.3,1224,54673,-0.0002657605,0.048622567,1067.7165687084198,30600000,0.004686487,12.308669640909866
0.2972824,0.055535994,1.6068245,0.9320104718208313,306250,250.0,1225,54782,-0.00031242013,0.043893017,1068.5663952827454,30625000,0.0048195557,10.973255234917232
0.475151,0.044132,1.6040531,0.9082695841789246,306500,248.49,1226,50764,-0.0010415126,0.046581786,1069.4361214637756,30650000,0.004311495,11.693120997632773
0.40187573,0.059079997,1.5960264,0.9309292510151863,306750,250.0,1227,52129,-0.0013476785,0.049887687,1070.3686127662659,30675000,0.004964851,12.471922112369029
0.64228755,0.055264004,1.5855613,0.8842723444104195,307000,247.68,1228,54619,-0.0012625877,0.050953776,1071.2506909370422,30700000,0.00492471,13.067488407282944
0.52099854,0.061056,1.5797845,0.9144038110971451,307250,246.48,1229,53476,-0.0009176055,0.046631094,1072.1208431720734,30725000,0.0052098627,11.94710932044327
0.35322365,0.09060399,1.575112,0.936939962208271,307500,245.94,1230,47974,0.0001532676,0.042552203,1072.9899442195892,30750000,0.0072034835,10.947985520647944
0.57500374,0.078480005,1.5732023,0.8991283029317856,307750,244.39,1231,51975,-0.00017733814,0.0427012,1073.9438390731812,30775000,0.006263328,11.108850292885
0.3854615,0.052135997,1.5749128,0.927063375711441,308000,250.0,1232,53541,-0.0012423466,0.049931042,1074.8369693756104,30800000,0.0045937947,12.482760557641086
0.4043129,0.034372,1.5756851,0.9324364215135574,308250,250.0,1233,52339,-0.0010015926,0.05053342,1075.7125091552734,30825000,0.0035162088,12.633355200411424
0.40892157,0.062364,1.5740428,0.9190589189529419,308500,247.58,1234,53577,-0.0015499734,0.046108387,1076.5972328186035,30850000,0.0051596193,11.68010295143682
0.5072064,0.054116,1.5742958,0.9146465957164764,308750,248.91,1235,50207,-0.0012438996,0.046973966,1077.465921163559,30875000,0.004790655,11.911928806304223
0.24661103,0.037419997,1.5759674,0.953400157392025,309000,250.0,1236,53109,-0.0014471976,0.041554086,1078.3797161579132,30900000,0.003827087,10.388522109049227
0.44130808,0.06714,1.5749303,0.9210253059864044,309250,250.0,1237,52728,-0.00095421483,0.0497825,1079.2522461414337,30925000,0.0055246674,12.445624076435124
0.37290862,0.048139997,1.5715127,0.9351151809096336,309500,250.0,1238,53047,-0.0012155328,0.0459167,1080.1395955085754,30950000,0.004466944,11.479174211627601
0.380206,0.04734,1.566194,0.9297272190451622,309750,250.0,1239,54219,-0.0016888339,0.045526754,1081.0053761005402,30975000,0.0042794747,11.381687771193029
0.31598917,0.039708,1.5589944,0.9410980194807053,310000,250.0,1240,54549,-0.0019037375,0.044091914,1081.8684904575348,31000000,0.0038578995,11.02297838752791
0.41313696,0.046008002,1.5497546,0.9112850651144981,310250,248.32,1241,51422,-0.0014961188,0.045885306,1082.7254829406738,31025000,0.004339368,11.632684730025883
