ep_len_mean,ep_reward_mean,policy_entropy,explained_variance,fps,n_updates,serial_timesteps,time_elapsed,true_reward,clipfrac,approxkl,total_timesteps,policy_loss,value_loss
247.74,86.0890495637853,-4.928989,0.9609961435198784,56138,5694,1423500,4455.176130771637,0.34597647,0.15563199,0.011380661,142350000,-0.00064806454,0.38462782
250.0,86.80464551341927,-4.928048,0.980676082894206,55663,5695,1423750,4455.967107057571,0.3472186,0.223128,0.016775828,142375000,0.0043659494,0.20201913
247.91,85.3396830453354,-4.927805,0.9277797490358353,43297,5696,1424000,4456.738734483719,0.3413669,0.191812,0.013418876,142400000,0.00011899862,0.8860165
249.51,85.73723621215672,-4.9282093,0.9502868764102459,56319,5697,1424250,4457.626003742218,0.34274203,0.15054801,0.0109094735,142425000,-0.0016073022,0.49957332
249.66,86.23852608957414,-4.9333935,0.9230490401387215,56640,5698,1424500,4458.392367839813,0.3442149,0.27854,0.02497575,142450000,0.0017537553,0.7463439
250.0,86.22130716729036,-4.938039,0.9807516597211361,54180,5699,1424750,4459.152731180191,0.3448852,0.35849205,0.034958787,142475000,0.014707741,0.17604044
250.0,86.34483419499772,-4.9410067,0.98364725895226,54721,5700,1425000,4459.932168483734,0.34537932,0.38606802,0.043347437,142500000,0.019233882,0.15611991
250.0,86.33525635004044,-4.940816,0.9825959727168083,56857,5701,1425250,4460.707636356354,0.34534106,0.26692802,0.021069571,142525000,0.0072467513,0.16135511
249.01,85.76112986827204,-4.942004,0.918644979596138,55186,5702,1425500,4461.470310688019,0.34260803,0.180932,0.0133472085,142550000,0.000108602086,0.82452905
249.54,86.56593685194326,-4.942182,0.9512536339461803,57591,5703,1425750,4462.2359845638275,0.346032,0.289612,0.02805003,142575000,0.005076187,0.44941002
250.0,85.44893300065654,-4.9396315,0.9822025168687105,56774,5704,1426000,4462.984943389893,0.34179574,0.272368,0.023373915,142600000,0.0082075875,0.16754031
249.32,86.14942350518366,-4.9371095,0.9299603328108788,56197,5705,1426250,4463.745245933533,0.34399348,0.180536,0.013642033,142625000,-1.052604e-06,0.6968335
250.0,85.4910384844031,-4.934941,0.9825935456901789,55461,5706,1426500,4464.5078125,0.34196416,0.305916,0.02878968,142650000,0.010694216,0.16101441
250.0,87.54489615669358,-4.932797,0.9811504669487476,54794,5707,1426750,4465.277881622314,0.3501796,0.37449998,0.043746963,142675000,0.017135281,0.1583105
250.0,85.14709481145299,-4.9302874,0.9837741274386644,56001,5708,1427000,4466.046486854553,0.34058836,0.281328,0.024048578,142700000,0.0084180655,0.15256098
248.83,84.86542376599601,-4.9291296,0.8988474532961845,56009,5709,1427250,4466.81977558136,0.33866465,0.17705601,0.013793158,142725000,-0.000844186,1.1144404
249.53,86.55933264618972,-4.9288654,0.9524467326700687,55366,5710,1427500,4467.5815188884735,0.34602058,0.132152,0.009599648,142750000,-0.0011180021,0.43915755
250.0,86.84348121255287,-4.9311996,0.9817167539149523,55057,5711,1427750,4468.345412731171,0.34737393,0.263536,0.02093173,142775000,0.006806123,0.15524514
249.77,86.39966242713795,-4.9342546,0.9512335024774075,54980,5712,1428000,4469.134178161621,0.34524938,0.23799598,0.018719923,142800000,0.001976838,0.46602702
249.03,86.2445487529965,-4.9380245,0.8981197103857994,56963,5713,1428250,4469.917123794556,0.34410024,0.25806803,0.020384591,142825000,0.0011037526,1.1085228
249.59,86.92965830838628,-4.9393535,0.9466359578073025,56600,5714,1428500,4470.668907165527,0.34749284,0.171932,0.0133829685,142850000,-0.0015453781,0.511875
249.02,87.0445712270862,-4.942178,0.8790339082479477,55518,5715,1428750,4471.425858974457,0.34680882,0.2935,0.027586574,142875000,0.002182876,1.3337077
248.8,86.91390497997926,-4.945026,0.8719151169061661,56268,5716,1429000,4472.201155424118,0.34641168,0.17457199,0.013290055,142900000,-0.00028122673,1.4289564
246.81,85.41472117423022,-4.944382,0.8897039964795113,56584,5717,1429250,4472.959515810013,0.3412944,0.310592,0.026749488,142925000,0.00427932,1.51844
250.0,87.41306048657061,-4.942249,0.9823014438152313,55844,5718,1429500,4473.713075876236,0.34965223,0.287324,0.023841862,142950000,0.01062329,0.15683822
250.0,87.06844668246922,-4.9406366,0.9823136795312166,48542,5719,1429750,4474.480733394623,0.34827378,0.18228798,0.013606645,142975000,0.0005850022,0.16058923
249.51,86.67207599747867,-4.940303,0.9499501623213291,55996,5720,1430000,4475.303249120712,0.3464851,0.230896,0.017413337,143000000,0.0007482604,0.4825397
250.0,86.69522921950906,-4.9395804,0.9842307008802891,55992,5721,1430250,4476.0649292469025,0.34678093,0.22610399,0.018353382,143025000,0.0033775207,0.16688636
249.6,87.02020131422906,-4.941921,0.9447729624807835,55762,5722,1430500,4476.828832149506,0.34785023,0.20782399,0.015794847,143050000,-4.7804882e-05,0.5363882
249.77,86.76400972566451,-4.945079,0.9545705132186413,55266,5723,1430750,4477.60392332077,0.34670797,0.434512,0.05364225,143075000,0.013938876,0.4377927
249.52,88.08908850722902,-4.9445643,0.949684415012598,54975,5724,1431000,4478.372512578964,0.3521311,0.269476,0.022023778,143100000,0.0038546373,0.46703386
250.0,87.55398441685364,-4.944317,0.983464390039444,55829,5725,1431250,4479.137985706329,0.35021594,0.24266,0.022003496,143125000,0.0068748444,0.16115393
248.85,87.68298539524083,-4.9440765,0.9592348299920559,55162,5726,1431500,4479.9025864601135,0.35091054,0.35048398,0.033118818,143150000,0.008919648,0.38319588
249.12,86.63545361611061,-4.941743,0.9313523843884468,45502,5727,1431750,4480.671564102173,0.34608212,0.201304,0.015795045,143175000,0.0010640493,0.7289098
249.56,87.83005291319802,-4.9399385,0.9718377348035574,56420,5728,1432000,4481.53626537323,0.35106298,0.21682799,0.017056484,143200000,0.0021831638,0.2830135
249.48,86.74668171066064,-4.9394884,0.9587440155446529,55725,5729,1432250,4482.290657758713,0.34679902,0.17027201,0.012094429,143225000,-0.000454148,0.4087484
250.0,87.50676755689318,-4.939831,0.9838644862174988,55735,5730,1432500,4483.064810991287,0.35002708,0.41943604,0.07413234,143250000,0.028170342,0.1478469
249.61,87.73374835001451,-4.94024,0.9217178449034691,56753,5731,1432750,4483.832165002823,0.3501994,0.340968,0.034640953,143275000,0.0040774336,0.7681177
249.29,87.23362611905846,-4.9422007,0.9388661123812199,55041,5732,1433000,4484.592632293701,0.34836286,0.22474799,0.016764563,143300000,8.516011e-05,0.65455085
250.0,87.75114707105735,-4.9453297,0.982756832614541,56756,5733,1433250,4485.3652329444885,0.35100457,0.256504,0.020582717,143325000,0.006844399,0.1659935
250.0,87.58897313315305,-4.949056,0.9798055533319712,55596,5734,1433500,4486.127233743668,0.3503559,0.22858799,0.01681466,143350000,0.0044980114,0.1853115
249.49,86.4174713024174,-4.9543324,0.9599951878190041,56545,5735,1433750,4486.897556066513,0.34545064,0.15761998,0.0112005705,143375000,-0.0003012893,0.40350193
250.0,88.48230725440837,-4.958145,0.9837013352662325,54146,5736,1434000,4487.658681154251,0.35392922,0.25376397,0.022509914,143400000,0.0069089443,0.13898675
248.55,86.13025411826005,-4.9614735,0.9611024744808674,55788,5737,1434250,4488.440962314606,0.34536707,0.268672,0.02268036,143425000,0.0045102574,0.39824146
250.0,87.75683764042944,-4.9633565,0.9706472381949425,54893,5738,1434500,4489.203768968582,0.35102734,0.2662,0.019904252,143450000,0.0068115056,0.25619155
249.07,87.15616333043377,-4.9662495,0.9437396228313446,56189,5739,1434750,4489.985988616943,0.34815836,0.33492398,0.032466773,143475000,0.008981941,0.60375124
249.49,88.02577610188717,-4.9684205,0.9198910742998123,55037,5740,1435000,4490.744251728058,0.35142133,0.159968,0.012439193,143500000,-0.0027231537,0.77375495
250.0,87.60012244552978,-4.9699035,0.9768370892852545,56833,5741,1435250,4491.514381170273,0.3504005,0.29156,0.024018012,143525000,0.007452503,0.21586347
249.74,87.2083089043264,-4.972073,0.945202324539423,55866,5742,1435500,4492.271697044373,0.34849858,0.19324401,0.015484129,143550000,-0.00057838776,0.5220018
249.74,86.38836148819551,-4.9739394,0.9500546641647816,56111,5743,1435750,4493.039834022522,0.34521195,0.22234401,0.01659354,143575000,0.0008884512,0.47786647
250.0,88.0506401467853,-4.9687324,0.9796812795102596,50124,5744,1436000,4493.814300775528,0.35220253,0.408664,0.044695623,143600000,0.020370236,0.17259295
250.0,86.96111371518637,-4.9633465,0.9796419255435467,53879,5745,1436250,4494.646501541138,0.34784445,0.37596002,0.043109786,143625000,0.019198537,0.18043739
250.0,87.01131024360541,-4.9605117,0.9812606479972601,55591,5746,1436500,4495.4291207790375,0.34804523,0.43887195,0.058967005,143650000,0.025700506,0.17280558
250.0,87.63224304761738,-4.957597,0.9787244163453579,54988,5747,1436750,4496.197233200073,0.350529,0.388036,0.05460574,143675000,0.02110869,0.18079233
250.0,87.67285548262106,-4.955365,0.9818349443376064,54246,5748,1437000,4496.9662296772,0.35069144,0.137996,0.0100904275,143700000,-0.00056129135,0.16222969
250.0,88.3413780255965,-4.958111,0.980344332754612,54577,5749,1437250,4497.745843410492,0.3533655,0.229992,0.018514622,143725000,0.0036276248,0.16825637
250.0,88.17368909562065,-4.9592237,0.981502128764987,56945,5750,1437500,4498.519332647324,0.35269478,0.26703602,0.021284766,143750000,0.006520438,0.17722908
250.0,86.48524069505395,-4.9583516,0.9782108012586832,42797,5751,1437750,4499.284823417664,0.34594098,0.246388,0.020982422,143775000,0.00585781,0.22344191
250.0,89.07623282984714,-4.9587545,0.9796290099620819,55047,5752,1438000,4500.191215515137,0.3563049,0.24342,0.019723568,143800000,0.006939343,0.17274818
250.0,87.9597293330889,-4.958742,0.9827170241624117,55206,5753,1438250,4500.982268571854,0.35183892,0.378904,0.04890859,143825000,0.020542238,0.1536616
249.5,87.7548943505634,-4.9565063,0.9410388097167015,55113,5754,1438500,4501.754337310791,0.3508111,0.34816003,0.041329134,143850000,0.0098103825,0.5655667
249.77,87.67788290742784,-4.9549475,0.951645489782095,55841,5755,1438750,4502.52436876297,0.35036317,0.26306,0.02335181,143875000,0.003262266,0.42891803
250.0,87.99783391105913,-4.951997,0.9803178235888481,56307,5756,1439000,4503.283677339554,0.35199133,0.28949198,0.02338456,143900000,0.008373122,0.17625412
247.63,87.42297609390808,-4.9498777,0.9310708940029144,57092,5757,1439250,4504.045126676559,0.3526157,0.220612,0.017106684,143925000,0.0003387915,0.6298927
249.5,87.64727296138277,-4.9492292,0.9448164440691471,48619,5758,1439500,4504.8097767829895,0.35038516,0.134216,0.010449958,143950000,-0.0014050059,0.52878
250.0,87.76674890986702,-4.948755,0.980772728100419,56187,5759,1439750,4505.635915756226,0.351067,0.21574399,0.020663619,143975000,0.0067989663,0.16964152
250.0,88.54127811398706,-4.9480553,0.9814739767462015,56750,5760,1440000,4506.396744966507,0.3541651,0.44382802,0.06325166,144000000,0.029963452,0.16261151
250.0,88.73557366348803,-4.9450903,0.9800026379525661,53516,5761,1440250,4507.15101146698,0.3549423,0.44692802,0.05926897,144025000,0.0291032,0.1684696
249.73,88.03615010963811,-4.942779,0.9481178522109985,56642,5762,1440500,4507.934551715851,0.35180953,0.275456,0.022637073,144050000,0.0042854436,0.492769
248.56,87.69033247780636,-4.942708,0.9690265040844679,56888,5763,1440750,4508.692965745926,0.35161138,0.167456,0.012679872,144075000,7.271683e-05,0.30573648
249.42,88.06307357268874,-4.941663,0.9186345711350441,55467,5764,1441000,4509.44638967514,0.3516464,0.17410402,0.013014222,144100000,-0.0023559723,0.80520886
249.59,88.07206878575118,-4.938998,0.9401664920151234,55311,5765,1441250,4510.223919630051,0.35206473,0.20872,0.015569599,144125000,0.0003502606,0.5231289
249.74,88.9073699732442,-4.9356337,0.9492800533771515,57185,5766,1441500,4510.991743564606,0.35528734,0.38560003,0.047927387,144150000,0.012714753,0.43894848
250.0,87.83947756487498,-4.9331384,0.982397573068738,56433,5767,1441750,4511.748738050461,0.35135788,0.293892,0.026997972,144175000,0.010466076,0.16002998
249.52,88.13066249319353,-4.9313006,0.9477880597114563,57182,5768,1442000,4512.516408205032,0.35230726,0.399332,0.049942553,144200000,0.01306718,0.4640215
250.0,87.17634951826417,-4.928275,0.9795771911740303,53361,5769,1442250,4513.275903224945,0.34870544,0.230516,0.018854441,144225000,0.00650988,0.17462558
250.0,87.69292252577515,-4.9286695,0.9826356191188097,56071,5770,1442500,4514.066047668457,0.35077173,0.2013,0.015405255,144250000,0.0024273465,0.15743753
250.0,88.44542745888,-4.9289794,0.979875648394227,51799,5771,1442750,4514.820989847183,0.35378173,0.333072,0.03562987,144275000,0.013375263,0.17540474
248.76,87.5875282337046,-4.924704,0.96577063575387,53835,5772,1443000,4515.6243896484375,0.3506189,0.25637197,0.022918006,144300000,0.0060155806,0.33284086
249.03,87.06234092480503,-4.9217863,0.9249499887228012,56004,5773,1443250,4516.407401800156,0.3478011,0.24734,0.01891808,144325000,0.0040738834,0.7371093
249.61,87.73378544961452,-4.9234705,0.9394287914037704,52955,5774,1443500,4517.170556783676,0.35069025,0.267164,0.02436979,144350000,0.0037617255,0.5610618
249.77,88.2033658872111,-4.925135,0.9467871002852917,54753,5775,1443750,4517.958507061005,0.35245493,0.16551201,0.012526637,144375000,0.0001927397,0.4612225
249.6,87.8254204375713,-4.9257803,0.9417492486536503,54901,5776,1444000,4518.7297706604,0.35106894,0.20157602,0.015197682,144400000,-0.0002732909,0.55248123
250.0,87.42839610795956,-4.9282107,0.9796976875513792,56143,5777,1444250,4519.5088613033295,0.34971356,0.19232799,0.014288785,144425000,0.0013100568,0.18579878
250.0,88.02272795311495,-4.9325314,0.9830924402922392,54329,5778,1444500,4520.267259120941,0.3520909,0.30201197,0.02555334,144450000,0.011263875,0.14919102
249.74,88.28256519686198,-4.9353027,0.9462621100246906,57326,5779,1444750,4521.0439739227295,0.3527916,0.230004,0.018244568,144475000,0.0013599894,0.4595003
250.0,87.90047449822887,-4.9407406,0.98200942017138,56549,5780,1445000,4521.792434930801,0.35160193,0.30492398,0.024976239,144500000,0.009104573,0.1582116
250.0,88.98487037004902,-4.943374,0.9814965184777975,56362,5781,1445250,4522.54919052124,0.35593945,0.19891201,0.014548917,144525000,0.0018946348,0.1508877
249.75,88.62684395253368,-4.9431376,0.9450889974832535,56773,5782,1445500,4523.312021255493,0.35416725,0.206604,0.015655555,144550000,-6.2170344e-05,0.48217335
250.0,87.78130997056091,-4.9436564,0.9844660917297006,56101,5783,1445750,4524.070605039597,0.35112524,0.254256,0.021139886,144575000,0.0072394796,0.13457403
249.09,86.99546181529443,-4.9457746,0.9544935934245586,56695,5784,1446000,4524.835052728653,0.34796464,0.3243,0.03369403,144600000,0.00906785,0.45291084
250.0,88.96620376130973,-4.946799,0.9796409960836172,57225,5785,1446250,4525.592770814896,0.3558648,0.18328801,0.013114853,144625000,0.0014241191,0.17757899
249.54,88.13756008724799,-4.9473863,0.951422031968832,37302,5786,1446500,4526.360288143158,0.35231176,0.21045598,0.016597586,144650000,0.0010185934,0.4434784
249.7,88.11900936762628,-4.9491887,0.9383085817098618,56066,5787,1446750,4527.347852945328,0.35216305,0.212936,0.018627662,144675000,0.00019224841,0.54395187
250.0,87.92359394825428,-4.9536934,0.9817857015877962,57585,5788,1447000,4528.1028373241425,0.35169438,0.31268802,0.027946427,144700000,0.012103717,0.17415212
249.42,87.78682413307149,-4.9581165,0.91316357254982,56435,5789,1447250,4528.852864265442,0.35054353,0.27413997,0.022303704,144725000,0.0032448117,0.7968488
250.0,86.66270715406812,-4.9587955,0.9818071238696575,54434,5790,1447500,4529.612891435623,0.3466508,0.290168,0.023785051,144750000,0.009231238,0.17148165
250.0,86.92086904694865,-4.9587092,0.9788991138339043,55290,5791,1447750,4530.383344650269,0.3476835,0.280444,0.025571033,144775000,0.011537659,0.17743477
250.0,87.08370708177331,-4.9579635,0.9796891864389181,56239,5792,1448000,4531.1526222229,0.34833482,0.34576398,0.033157796,144800000,0.01963376,0.17480032
250.0,88.22877436412382,-4.9575605,0.9815510604530573,56929,5793,1448250,4531.933505535126,0.3529151,0.164148,0.011802154,144825000,0.00074300374,0.15154603
249.47,87.92458453660525,-4.961494,0.9198585748672485,55295,5794,1448500,4532.694795370102,0.3510215,0.27561998,0.0237908,144850000,0.0027883719,0.75640374
247.73,87.54926759802852,-4.9634347,0.9297971352934837,56010,5795,1448750,4533.469996929169,0.35291505,0.307148,0.028875511,144875000,0.005357312,0.6509465
249.53,87.9084890422329,-4.9621124,0.9446343556046486,57401,5796,1449000,4534.231268167496,0.35141927,0.34320003,0.034765404,144900000,0.007809094,0.48880902
250.0,87.8401085825928,-4.961527,0.9821099974215031,56465,5797,1449250,4534.98850107193,0.35136044,0.178188,0.013368607,144925000,0.0020310953,0.15767443
250.0,88.5696272292077,-4.963252,0.9791502635926008,53907,5798,1449500,4535.752389431,0.3542785,0.15906,0.011643558,144950000,0.0005527292,0.19141594
250.0,87.98651179013017,-4.9664564,0.9819481763988733,56267,5799,1449750,4536.531317472458,0.35194603,0.17758001,0.013257323,144975000,0.0012306446,0.14930555
249.08,86.83048741593375,-4.969517,0.959868811070919,54918,5800,1450000,4537.2929356098175,0.34724304,0.43692,0.055860378,145000000,0.014641377,0.43345246
250.0,87.92715743652923,-4.970901,0.9846963947638869,54438,5801,1450250,4538.0621473789215,0.35170862,0.136332,0.009793686,145025000,-0.0011120832,0.14403252
250.0,88.14696857497343,-4.974664,0.983827318996191,56108,5802,1450500,4538.837867498398,0.35258785,0.11750801,0.008787477,145050000,-0.0007717073,0.16556574
250.0,86.86378949467239,-4.979268,0.984079122543335,56433,5803,1450750,4539.596818447113,0.34745514,0.124956,0.009222987,145075000,-0.00043597998,0.1512944
250.0,88.27567749477923,-4.9832883,0.9856728808954358,54136,5804,1451000,4540.358965396881,0.35310268,0.127252,0.009488262,145100000,0.00086493883,0.15267693
250.0,88.40020828041771,-4.9845686,0.9859584411606193,49544,5805,1451250,4541.138272285461,0.35360086,0.24015601,0.020910947,145125000,0.0068258657,0.1298778
248.74,86.68187959703238,-4.9846554,0.9718730188906193,55560,5806,1451500,4541.9573447704315,0.34682062,0.20356,0.01720427,145150000,0.0017308423,0.322593
248.74,87.2443365707736,-4.9883256,0.9463145695626736,55649,5807,1451750,4542.725127696991,0.34976134,0.12239601,0.009014695,145175000,-0.0019490846,0.55147094
250.0,87.88457536290923,-4.9927335,0.9838473945856094,54967,5808,1452000,4543.492129325867,0.35153827,0.10879199,0.008105272,145200000,-0.001251627,0.17406242
249.52,87.53796606174005,-4.99519,0.9493834637105465,56719,5809,1452250,4544.262912750244,0.3499277,0.269052,0.02255361,145225000,0.0028249263,0.5112773
250.0,88.12038300814078,-4.9967074,0.9848505621775985,55670,5810,1452500,4545.018374204636,0.3524815,0.30392402,0.025394982,145250000,0.011506214,0.13345788
250.0,86.81360751307308,-4.99961,0.981089822947979,54779,5811,1452750,4545.784576416016,0.34725443,0.29688,0.024595618,145275000,0.008361086,0.1884238
250.0,87.21926039782004,-5.0025387,0.9822838138788939,56297,5812,1453000,4546.559821844101,0.34887704,0.257332,0.020329513,145300000,0.007206165,0.17350605
248.72,87.1968698737747,-5.0020113,0.9408095218241215,54826,5813,1453250,4547.316719055176,0.34960282,0.41823596,0.049046453,145325000,0.012905218,0.5393444
248.76,86.16313437058533,-4.999444,0.9389825090765953,56006,5814,1453500,4548.099313259125,0.34542122,0.35685602,0.039092608,145350000,0.010415938,0.5699395
250.0,86.79410000088741,-4.997136,0.9784502647817135,55117,5815,1453750,4548.864527225494,0.3471764,0.27688,0.022867084,145375000,0.008305837,0.19609661
247.46,86.31362192739384,-4.997216,0.9108245372772217,56182,5816,1454000,4549.632360935211,0.3470072,0.34580803,0.03654388,145400000,0.008897349,0.8683554
248.81,87.39601505323313,-4.9974146,0.9395002871751785,53756,5817,1454250,4550.406863451004,0.35011774,0.179988,0.014457563,145425000,-0.0012703061,0.5409525
250.0,87.71095792816458,-4.997768,0.9756291154772043,57207,5818,1454500,4551.1877818107605,0.35084382,0.20014003,0.015109396,145450000,0.0030931754,0.22000845
249.53,86.84812050086548,-4.9980173,0.9479425698518753,55844,5819,1454750,4551.937536239624,0.34717253,0.20116,0.014488703,145475000,0.0007380999,0.53431374
250.0,87.83834953481971,-4.9972563,0.982075734063983,56250,5820,1455000,4552.69849562645,0.35135344,0.102964,0.007727998,145500000,-0.0021511423,0.16224334
247.15,86.4433254854288,-4.9960494,0.9247753173112869,51476,5821,1455250,4553.464646816254,0.34641376,0.221068,0.017125005,145525000,0.0021082384,0.8961917
248.87,87.31072205140313,-4.9971895,0.9703190941363573,56978,5822,1455500,4554.259519815445,0.34936324,0.262184,0.021034224,145550000,0.0036526844,0.32866853
248.49,87.69765718232345,-4.9997506,0.9463821016252041,56125,5823,1455750,4555.013378858566,0.3521001,0.188804,0.014461426,145575000,0.00022821265,0.5457792
249.61,87.5197609977042,-5.000897,0.9467373453080654,56689,5824,1456000,4555.773042678833,0.3498409,0.298244,0.025750395,145600000,0.0020393045,0.5187989
248.47,87.4059599257437,-5.0005846,0.9389909170567989,55621,5825,1456250,4556.529463529587,0.351122,0.304344,0.030559272,145625000,0.0052884542,0.57764643
250.0,87.17185797295882,-4.9999146,0.9836813267320395,56179,5826,1456500,4557.295606851578,0.34868738,0.238448,0.018439326,145650000,0.004265851,0.15258604
250.0,87.10580064348811,-4.9991965,0.9829115271568298,54960,5827,1456750,4558.056274175644,0.3484232,0.23460002,0.017541852,145675000,0.0043705143,0.15722317
250.0,86.93884903106314,-4.999921,0.9848729455843568,57364,5828,1457000,4558.833156347275,0.3477554,0.25772,0.021077653,145700000,0.0069153593,0.13684386
249.54,88.37488019204582,-5.006424,0.9555333778262138,56377,5829,1457250,4559.584911346436,0.35327214,0.24903198,0.020026794,145725000,0.0037124008,0.40546829
250.0,88.08346304660662,-5.0145,0.9826268032193184,56900,5830,1457500,4560.346426963806,0.35233387,0.307812,0.029986132,145750000,0.008408295,0.16074601
249.73,87.02528804471193,-5.0161257,0.9459334760904312,56315,5831,1457750,4561.10568857193,0.3477699,0.282192,0.023707984,145775000,0.0038357812,0.52183646
249.51,87.39557373769891,-5.0165396,0.9482542388141155,56673,5832,1458000,4561.867816209793,0.34938508,0.28355598,0.025482517,145800000,0.0032168925,0.5240313
250.0,88.27583903119958,-5.0137014,0.9842181839048862,54280,5833,1458250,4562.631777763367,0.3531033,0.223448,0.017200097,145825000,0.0030854368,0.15372016
249.55,88.22514324828022,-5.009677,0.9588956348598003,55091,5834,1458500,4563.431979417801,0.35266727,0.19897202,0.016026836,145850000,0.0010384159,0.39542198
250.0,87.52765987687279,-5.005695,0.9833148419857025,55797,5835,1458750,4564.217935800552,0.35011065,0.315288,0.027167682,145875000,0.01376763,0.14570346
250.0,86.8699943847728,-5.0049644,0.9834867306053638,56078,5836,1459000,4564.978412151337,0.34747997,0.17582,0.0138551425,145900000,0.0017806133,0.16030568
250.0,88.20095397303172,-5.00896,0.9848671983927488,56018,5837,1459250,4565.735492944717,0.3528038,0.227916,0.020238534,145925000,0.007004337,0.13166055
250.0,87.7563461402856,-5.011642,0.9801308065652847,55577,5838,1459500,4566.494488239288,0.3510254,0.17114,0.012727918,145950000,0.001319276,0.18324772
248.2,87.16202146829542,-5.0135226,0.9334877654910088,50013,5839,1459750,4567.264000654221,0.35061917,0.27192003,0.024104733,145975000,0.003705563,0.6515699
250.0,87.29373925183226,-5.012384,0.9861391754820943,57779,5840,1460000,4568.072637557983,0.34917495,0.27024403,0.026421428,146000000,0.008800006,0.13967758
250.0,88.2501051290182,-5.0114756,0.9858055505901575,38929,5841,1460250,4568.827754974365,0.3530004,0.266064,0.022758145,146025000,0.0053973035,0.14423701
248.83,87.05207745570806,-5.0154486,0.9455603994429111,55583,5842,1460500,4569.787378549576,0.3487398,0.17095199,0.012525049,146050000,-0.0005447023,0.5064976
248.84,87.80422758050095,-5.0200357,0.9633036963641644,48113,5843,1460750,4570.543909549713,0.35130554,0.17691599,0.012884527,146075000,-0.0003969919,0.34858462
250.0,87.50757917442591,-5.0234118,0.9849011907353997,58147,5844,1461000,4571.37327671051,0.3500303,0.28976,0.023843905,146100000,0.007681833,0.13988619
248.93,86.97759210777848,-5.025193,0.9087160304188728,57039,5845,1461250,4572.118443727493,0.34794125,0.22551198,0.018193705,146125000,-0.00064030074,0.9645771
246.32,86.11490655910573,-5.0232954,0.8875659629702568,56771,5846,1461500,4572.873347043991,0.34850946,0.33558002,0.033775058,146150000,0.0042862063,1.1152574
249.18,86.6176324370713,-5.0215178,0.9548222944140434,56736,5847,1461750,4573.635007858276,0.3468915,0.2595,0.023251314,146175000,0.005113253,0.44989735
250.0,87.20588903484692,-5.021109,0.9823105446994305,54400,5848,1462000,4574.407554864883,0.34882355,0.36549205,0.039277293,146200000,0.017416907,0.17343028
247.7,85.80896586243412,-5.016683,0.9096774458885193,49402,5849,1462250,4575.1956441402435,0.34500355,0.120436,0.008979406,146225000,-0.002227392,0.9070492
250.0,86.87501688918448,-5.0094953,0.9818405602127314,57040,5850,1462500,4576.009130716324,0.34750003,0.22674401,0.017785298,146250000,0.005145062,0.17929073
250.0,87.24760698643236,-5.0071883,0.9813536796718836,56480,5851,1462750,4576.767709970474,0.34899044,0.262952,0.022828389,146275000,0.008614702,0.1710605
250.0,87.04266496643191,-5.008518,0.9802578222006559,57230,5852,1463000,4577.5280585289,0.34817067,0.266088,0.026383463,146300000,0.0094846,0.1792283
250.0,87.51173358980449,-5.0107512,0.9827854335308075,54691,5853,1463250,4578.286310434341,0.3500469,0.39115202,0.046438064,146325000,0.02034817,0.16036819
247.82,87.05130843548628,-5.0107746,0.9263985380530357,55975,5854,1463500,4579.061620950699,0.35061282,0.442892,0.07706419,146350000,0.011149082,0.6773495
250.0,87.18601541678872,-5.007864,0.9818981904536486,55187,5855,1463750,4579.83363699913,0.34874406,0.21493201,0.016081791,146375000,0.0035663068,0.1657373
250.0,87.24954832838408,-5.0038834,0.98419832251966,54863,5856,1464000,4580.6089951992035,0.3489982,0.30418798,0.026731838,146400000,0.009948972,0.15228552
250.0,88.31001813735463,-5.001039,0.9848180003464222,55822,5857,1464250,4581.386203527451,0.35324007,0.33849198,0.03420881,146425000,0.013234174,0.14863501
250.0,86.72947975815288,-4.999923,0.9830613005906343,48916,5858,1464500,4582.154090642929,0.34691793,0.30651602,0.025874961,146450000,0.009420995,0.17639978
250.0,87.16103306621022,-5.0003757,0.985254961065948,56778,5859,1464750,4582.97359585762,0.34864414,0.295996,0.024586868,146475000,0.008371806,0.1351339
250.0,86.85612114328192,-5.0008335,0.980326235294342,55731,5860,1465000,4583.7277228832245,0.34742448,0.21752,0.016260896,146500000,0.0012011711,0.18564174
250.0,86.73397170435375,-4.9988356,0.9813529755920172,54966,5861,1465250,4584.489619970322,0.3469359,0.28078002,0.025183927,146525000,0.0077067264,0.17325665
250.0,87.63253778326317,-4.9972963,0.9845194593071938,54948,5862,1465500,4585.260827064514,0.35053015,0.33314005,0.035378713,146550000,0.012300249,0.13958542
250.0,85.81262965634988,-4.995283,0.9829434268176556,54555,5863,1465750,4586.033288240433,0.34325054,0.199616,0.015184691,146575000,0.0027670213,0.18138508
250.0,87.35707010747748,-4.995045,0.9841084741055965,56383,5864,1466000,4586.8082020282745,0.34942824,0.381528,0.043892525,146600000,0.017744366,0.1459521
250.0,87.53385667565075,-4.996989,0.9824956934899092,55272,5865,1466250,4587.571451425552,0.35013548,0.373288,0.039206497,146625000,0.015253738,0.1520721
250.0,87.57319113586259,-5.000207,0.9840118605643511,53289,5866,1466500,4588.334964513779,0.35029277,0.34320396,0.043833308,146650000,0.019911364,0.1374766
250.0,86.5880016560711,-5.002365,0.9850883819162846,53281,5867,1466750,4589.115994691849,0.34635198,0.34012002,0.031575356,146675000,0.012946536,0.1496995
